
[00:00:00.000 --> 00:00:03.240]  對於當時的貼薩諾利加信徒來說
[00:18:59.640 --> 00:19:02.640]  因為大多數基督徒老實說
[00:19:02.640 --> 00:19:07.640]  都不願意信服在這個紀律的權柄底下
[00:19:07.640 --> 00:19:09.640]  或者我這樣問大家
[00:19:09.640 --> 00:19:13.640]  當教會需要去處分執行紀律
[00:19:13.640 --> 00:19:15.640]  在一個基督徒身上的時候
[00:19:15.640 --> 00:19:18.640]  你猜最常發生的是什麼事情呢?
[00:19:18.640 --> 00:19:21.640]  或者我這樣問大家
[00:19:21.640 --> 00:19:25.640]  你知不知道在活力聖公會的一公里範圍之內
[00:19:25.640 --> 00:19:27.640]  有多少個教會?
[00:19:27.640 --> 00:19:29.640]  有多少個教堂?
[00:19:29.640 --> 00:19:31.640]  我做過一個調查
[00:19:31.640 --> 00:19:33.640]  不計我們這個教堂
[00:19:33.640 --> 00:19:35.640]  有九個教堂
[00:19:35.640 --> 00:19:38.640]  一公里的範圍之內有九間教會
[00:19:38.640 --> 00:19:40.640]  今天的教會都用不同的方法
[00:19:40.640 --> 00:19:41.640]  不同的事供
[00:19:41.640 --> 00:19:44.640]  你都可以盡量吸引人去到教會那邊
[00:19:44.640 --> 00:19:47.640]  你還在說紀律?
[00:19:47.640 --> 00:19:50.640]  大家明不明白這個困難?
[00:19:50.640 --> 00:19:55.640]  大家看不看到教會很難去執行紀律的現實?
[00:19:55.640 --> 00:19:57.640]  這個其實是令人很悲哀的
[00:19:57.640 --> 00:20:01.640]  當教會和信徒之間的關係
[00:20:01.640 --> 00:20:03.640]  變成一個提供服務者
[00:20:03.640 --> 00:20:09.640]  與購買服務者的關係的時候
[00:20:09.640 --> 00:20:13.640]  教會就慢慢失去了對信徒的權威
[00:20:13.640 --> 00:20:16.640]  也都失去了對世界的影響
[00:20:16.640 --> 00:20:19.640]  不過傳道人或者是牧者的工作
[00:20:19.640 --> 00:20:24.640]  就是要忠誠地傳講神的話語
[00:20:24.640 --> 00:20:25.640]  所以對於我
[00:20:25.640 --> 00:20:30.640]  我相信所有活力堂的牧者
[00:20:30.640 --> 00:20:32.640]  都有同一個態度
[00:20:32.640 --> 00:20:38.640]  就是不管教會會不會失去一些會友
[00:20:38.640 --> 00:20:40.640]  當有需要的時候
[00:20:40.640 --> 00:20:42.640]  我們都仍然會忠心地
[00:20:42.640 --> 00:20:45.640]  遵照神的吩咐去執行紀律
[00:20:45.640 --> 00:20:47.640]  因為這個是聖經的教導
[00:20:47.640 --> 00:20:49.640]  聖經的命令
[00:20:49.640 --> 00:20:51.640]  願意我們都能夠明白
[00:20:51.640 --> 00:20:56.640]  教會其實是神賜給我們屬靈的家
[00:20:56.640 --> 00:20:58.640]  在這個家裡面
[00:20:58.640 --> 00:21:02.640]  我們可以有一同學習互為之體
[00:21:02.640 --> 00:21:03.640]  在這個家裡面
[00:21:03.640 --> 00:21:05.640]  雖然每一個人在成長的路上
[00:21:05.640 --> 00:21:07.640]  都會跌跌碰碰
[00:21:07.640 --> 00:21:08.640]  有高有低
[00:21:08.640 --> 00:21:10.640]  有成功有失敗
[00:21:10.640 --> 00:21:12.640]  但是在無論什麼的光景裡面
[00:21:12.640 --> 00:21:14.640]  我們成為一個家的時候
[00:21:14.640 --> 00:21:16.640]  我們就能夠互相學習
[00:21:16.640 --> 00:21:17.640]  也是聖經的期望
[00:21:17.640 --> 00:21:19.640]  能夠我們互相成為榜樣
[00:21:19.640 --> 00:21:21.640]  互相扶持
[00:21:21.640 --> 00:21:24.640]  一直行走這條千家的路
[00:21:24.640 --> 00:21:27.640]  讓我們一同低頭祈禱
[00:21:27.640 --> 00:21:29.640]  天上父神我們感謝你
[00:21:29.640 --> 00:21:31.640]  因為你賜我們屬靈的家
[00:21:31.640 --> 00:21:34.640]  讓我們在這個教會裡面互為之體
[00:21:34.640 --> 00:21:35.640]  既然互為之體的時候
[00:21:35.640 --> 00:21:38.640]  我們在這個家裡面就有我們的職責
[00:21:38.640 --> 00:21:39.640]  有我們的功能
[00:21:39.640 --> 00:21:44.640]  也都希望我們能夠在這個成長的人生路上
[00:21:44.640 --> 00:21:46.640]  能夠彼此互相學習
[00:21:46.640 --> 00:21:48.640]  互相成為榜樣
[00:21:48.640 --> 00:21:51.640]  一同奔走這一條的天路
[00:21:51.640 --> 00:21:54.640]  能夠為你在這個區裡面
[00:21:54.640 --> 00:21:55.640]  作見證
[00:21:55.640 --> 00:21:56.640]  作登台
[00:21:56.640 --> 00:22:00.440]  多謝您讓我們一起祈禱奉主命求
