
[00:00:00.000 --> 00:00:03.720]  如果二三十年之前大家想在家看電影
[00:18:49.200 --> 00:18:50.560]  其實這句話不是
[00:18:50.560 --> 00:18:52.160]  單是在說食物
[00:18:52.160 --> 00:18:54.120]  或者不是在說食物
[00:18:54.120 --> 00:18:59.360]  是在說其他任何我們對某些事物的迷
[00:18:59.360 --> 00:19:01.120]  不斷地執著它
[00:19:01.120 --> 00:19:03.040]  當作真理地執著它
[00:19:03.040 --> 00:19:04.240]  對彼得來說
[00:19:04.240 --> 00:19:05.680]  他的世界其實很簡單
[00:19:05.680 --> 00:19:07.680]  分開潔淨與不潔淨
[00:19:07.680 --> 00:19:09.160]  樣樣都是這樣看的
[00:19:09.160 --> 00:19:11.640]  無論是食物、人、機構、組織
[00:19:11.640 --> 00:19:12.960]  總之就是你潔淨就是潔淨
[00:19:12.960 --> 00:19:14.680]  你不是潔淨就不是潔淨
[00:19:14.680 --> 00:19:18.520]  這個界線成為了彼得一個
[00:19:18.520 --> 00:19:20.440]  他的人就是這樣
[00:19:20.440 --> 00:19:21.960]  他的生命的身份
[00:19:21.960 --> 00:19:23.240]  他對神的信徒
[00:19:23.240 --> 00:19:24.760]  全部都是兩樣東西
[00:19:24.760 --> 00:19:27.200]  一是潔淨,一是不潔淨
[00:19:27.200 --> 00:19:28.120]  對彼得來說
[00:19:28.120 --> 00:19:30.680]  也許是食物的規例
[00:19:30.680 --> 00:19:33.080]  但對於我們來說
[00:19:33.080 --> 00:19:34.000]  未必是食物
[00:19:34.000 --> 00:19:34.840]  可能是什麼
[00:19:34.840 --> 00:19:36.640]  可能是政見的不同
[00:19:36.640 --> 00:19:38.600]  可能是文化的偏見
[00:19:38.600 --> 00:19:39.960]  或者是事工的模式
[00:19:39.960 --> 00:19:41.720]  我是要這樣做這個事工的
[00:19:41.720 --> 00:19:46.680]  又或者是個人對好與壞的判斷
[00:19:46.680 --> 00:19:49.000]  這些都可以成為我們
[00:19:49.000 --> 00:19:51.680]  潔淨與不潔淨的區分
[00:19:51.680 --> 00:19:57.120]  我們是無意之中建立了很多的牆
[00:19:57.120 --> 00:20:01.680]  這些牆是上帝從來沒有設立的牆
[00:20:01.680 --> 00:20:03.360]  是我們自己做出來的
[00:20:03.360 --> 00:20:07.760]  而這些牆對我們來說是好東西
[00:20:07.760 --> 00:20:10.480]  但是卻是可以成為一個牆
[00:20:10.480 --> 00:20:14.280]  拒人於牆外的
[00:20:14.280 --> 00:20:15.360]  好了
[00:20:15.360 --> 00:20:18.600]  耶穌來到這個世界
[00:20:18.600 --> 00:20:21.080]  在十字架上其實付了很大的代價
[00:20:21.080 --> 00:20:23.080]  為什麼要付這個代價
[00:20:23.080 --> 00:20:25.920]  就是要拆毀這些牆
[00:20:25.920 --> 00:20:27.800]  這個意象
[00:20:27.800 --> 00:20:29.680]  彼得所看到的意象
[00:20:29.680 --> 00:20:32.560]  並不是在說食物
[00:20:32.560 --> 00:20:35.480]  而是在說人
[00:20:35.480 --> 00:20:36.760]  神說
[00:20:36.760 --> 00:20:39.720]  我所潔淨的
[00:20:39.720 --> 00:20:43.320]  你不可當作俗物
[00:20:43.320 --> 00:20:43.720]  好了
[00:20:43.720 --> 00:20:46.200]  這個現象完了之後
[00:20:46.200 --> 00:20:47.760]  彼得還在想
[00:20:47.760 --> 00:20:51.600]  這個意象究竟是什麼意思
[00:20:51.600 --> 00:20:55.520]  神其實就是一個宣稱
[00:20:55.520 --> 00:20:58.000]  以前我們覺得不潔淨的東西
[00:20:58.000 --> 00:21:00.440]  其實現在已經是潔淨了
[00:21:00.440 --> 00:21:02.280]  為什麼會有這樣的改變
[00:21:02.280 --> 00:21:07.920]  全因耶穌基督在十字架上所成就的救恩
[00:21:07.920 --> 00:21:12.600]  神已經因為耶穌所成就的救恩
[00:21:12.600 --> 00:21:16.560]  將人一直以為的潔淨與不潔淨之間
[00:21:16.560 --> 00:21:19.080]  那條分界線
[00:21:19.080 --> 00:21:22.040]  中間所建立的牆
[00:21:22.040 --> 00:21:25.840]  神將它完全拆毀
[00:21:25.840 --> 00:21:28.000]  我們再看
[00:21:28.000 --> 00:21:30.880]  雖然彼得
[00:21:30.880 --> 00:21:33.640]  正經說形在差異之間
[00:21:33.640 --> 00:21:36.560]  究竟這個意象是什麼意思
[00:21:36.560 --> 00:21:39.520]  雖然同一個意象剛才說過發生過三次
[00:21:39.520 --> 00:21:41.760]  但彼得仍然在拗頭
[00:21:41.760 --> 00:21:43.880]  究竟為什麼
[00:21:43.880 --> 00:21:47.400]  仍然在考慮和困惑的時候
[00:21:47.400 --> 00:21:50.880]  哥尼流所派的人已經去到他那裡
[00:21:50.880 --> 00:21:52.880]  聖靈就跟他說
[00:21:52.880 --> 00:21:54.160]  有三個人來找你
[00:21:54.160 --> 00:21:55.520]  你跟著他們去吧
[00:21:55.520 --> 00:21:57.800]  不要在那裡想
[00:21:57.800 --> 00:21:59.800]  因為是我猜他們來的
[00:21:59.800 --> 00:22:07.640]  雖然彼得未完全明白意象的意思
[00:22:07.640 --> 00:22:08.880]  但很明顯
[00:22:08.880 --> 00:22:09.840]  神這樣說的時候
[00:22:09.840 --> 00:22:12.040]  這三個來找他的人
[00:22:12.040 --> 00:22:14.640]  很明顯跟這個意象是有關係的
[00:22:14.640 --> 00:22:16.440]  縱然他不明白
[00:22:16.440 --> 00:22:22.200]  但他仍然選擇聽從聖靈的指示
[00:22:22.200 --> 00:22:26.960]  這個故事告訴我們什麼呢
[00:22:26.960 --> 00:22:27.800]  很明顯
[00:22:27.800 --> 00:22:33.960]  當時意象對彼得的果效已經在發揮
[00:22:33.960 --> 00:22:38.800]  彼得已經開始思考這個看不到的界限
[00:22:38.800 --> 00:22:42.160]  一直困了他這麼多年
[00:22:42.160 --> 00:22:44.040]  讓他定義什麼叫潔淨
[00:22:44.040 --> 00:22:45.360]  什麼叫不潔淨
[00:22:45.360 --> 00:22:46.480]  什麼叫猶太人
[00:22:46.480 --> 00:22:47.680]  什麼叫外邦人
[00:22:47.680 --> 00:22:49.800]  這種議員的觀念
[00:22:49.800 --> 00:22:52.960]  重新在這個意象裡面挑戰彼得
[00:22:52.960 --> 00:22:55.680]  彼得也開始重新思考
[00:22:55.680 --> 00:22:56.960]  我們再看下去
[00:22:56.960 --> 00:23:00.040]  接著彼得就下去見那些人
[00:23:00.040 --> 00:23:03.080]  留意這些哥尼流派的人
[00:23:03.080 --> 00:23:04.720]  不是猶太人
[00:23:04.720 --> 00:23:07.000]  是外邦人
[00:23:07.000 --> 00:23:09.720]  如果我們對彼得有認識的話
[00:23:09.720 --> 00:23:15.520]  根據他以前一直以來的老外的性情來說
[00:23:15.520 --> 00:23:16.320]  我代入彼得
[00:23:16.320 --> 00:23:18.640]  我猜他應該會這樣說
[00:23:18.640 --> 00:23:20.320]  對不起
[00:23:20.320 --> 00:23:24.280]  我一直都不跟外邦人打交道
[00:23:24.280 --> 00:23:27.200]  更加不要叫我去他家
[00:23:27.200 --> 00:23:28.320]  跟他聊天
[00:23:28.320 --> 00:23:29.200]  跟他吃東西
[00:23:29.200 --> 00:23:31.080]  不要搞我
[00:23:31.080 --> 00:23:33.160]  以前的彼得是這樣回應的
[00:23:33.160 --> 00:23:38.080]  但是在三次同樣發生重複的意象之後
[00:23:38.080 --> 00:23:42.720]  再聽天使怎麼跟哥尼流的對話之後
[00:23:42.720 --> 00:23:44.960]  彼得也不是蠢不是傻子
[00:23:44.960 --> 00:23:48.720]  他將所有的事情聯繫在一起的時候
[00:23:48.720 --> 00:23:52.560]  他馬上知道神想他做些什麼
[00:23:52.560 --> 00:23:57.240]  所以彼得就邀請這三個外邦人
[00:23:57.240 --> 00:24:01.200]  跟他進去住了一宿
[00:24:01.200 --> 00:24:02.240]  留意我
[00:24:02.240 --> 00:24:06.440]  叫他們一起過夜
[00:24:06.440 --> 00:24:08.200]  不是喝杯茶
[00:24:08.200 --> 00:24:09.600]  你們留下地址
[00:24:09.600 --> 00:24:11.040]  我自己去就可以了
[00:24:11.040 --> 00:24:11.440]  謝謝
[00:24:11.440 --> 00:24:12.280]  拜拜
[00:24:12.280 --> 00:24:13.000]  不是這樣
[00:24:13.000 --> 00:24:20.320]  是叫這三個外邦人進來跟他一起共宿一宵
[00:24:20.320 --> 00:24:26.200]  對於一個極度猶太人傳統的彼得來說
[00:24:26.200 --> 00:24:28.400]  這個是很難想像的
[00:24:28.400 --> 00:24:31.680]  不過彼得做到
[00:24:31.680 --> 00:24:33.440]  而說到外邦人
[00:24:33.440 --> 00:24:34.680]  我們不得不提
[00:24:34.680 --> 00:24:38.720]  使徒保羅一句已忽所思的說話
[00:24:38.720 --> 00:24:40.320]  保羅這樣說的
[00:24:40.320 --> 00:24:44.800]  當你們這班外邦人仍然未認識耶穌基督之前
[00:24:44.800 --> 00:24:47.520]  在神所應許的諸約上面
[00:24:47.520 --> 00:24:48.840]  你們都是局外人
[00:24:48.840 --> 00:24:50.920]  不過現在你們在耶穌基督裡面
[00:24:50.920 --> 00:24:51.800]  信了耶穌
[00:24:51.800 --> 00:24:52.840]  靠著他的血
[00:24:52.840 --> 00:24:55.320]  已經得與神親近了
[00:24:55.320 --> 00:25:00.240]  跟我們猶太人可以合而為一
[00:25:00.240 --> 00:25:04.000]  以前被視為潔淨的猶太人與不潔淨的外邦人
[00:25:04.000 --> 00:25:06.360]  現在因為耶穌基督的救恩的緣故
[00:25:06.360 --> 00:25:10.200]  可以在基督裡合而為一
[00:25:10.200 --> 00:25:12.440]  看不看到這個世界有很多牆
[00:25:12.440 --> 00:25:14.480]  不知道大家同不同意
[00:25:14.480 --> 00:25:15.440]  民與民之間
[00:25:15.440 --> 00:25:16.640]  國與國之間
[00:25:16.640 --> 00:25:17.760]  種族之間
[00:25:17.760 --> 00:25:19.440]  社會地位
[00:25:19.440 --> 00:25:20.920]  財富
[00:25:20.920 --> 00:25:21.600]  名譽
[00:25:21.600 --> 00:25:23.000]  權力
[00:25:23.000 --> 00:25:24.680]  每一個生活上面
[00:25:24.680 --> 00:25:27.240]  生命上面的範疇
[00:25:27.240 --> 00:25:29.920]  都有一道牆
[00:25:29.920 --> 00:25:31.320]  但是主耶穌說
[00:25:31.320 --> 00:25:34.120]  無論你是要什麼牆
[00:25:34.120 --> 00:25:35.840]  在基督裡
[00:25:35.840 --> 00:25:38.120]  都成為一了
[00:25:38.120 --> 00:25:41.160]  這就是耶穌基督在十字架上
[00:25:41.160 --> 00:25:44.320]  成就救恩的果後
[00:25:44.320 --> 00:25:48.200]  你說這個故事
[00:25:48.200 --> 00:25:49.840]  有沒有告訴我們
[00:25:49.840 --> 00:25:54.160]  究竟如何拆毀這些牆呢?
[00:25:54.160 --> 00:25:56.080]  我相信有三個大家可以思考
[00:25:56.080 --> 00:25:58.640]  第一
[00:25:58.640 --> 00:26:04.880]  是神主動來作出這個改變
[00:26:04.880 --> 00:26:07.400]  神去跟哥利樓說話
[00:26:07.400 --> 00:26:09.480]  神給彼得有意象
[00:26:09.480 --> 00:26:12.640]  神差派聖靈來引導他們
[00:26:12.640 --> 00:26:14.640]  如果我們有些牆要拆毀的時候
[00:26:14.640 --> 00:26:15.960]  兄弟姐妹
[00:26:15.960 --> 00:26:19.560]  不能夠靠我們自己的能力
[00:26:19.560 --> 00:26:21.720]  來拆毀這些牆
[00:26:21.720 --> 00:26:24.360]  是要靠神的介入
[00:26:24.360 --> 00:26:27.720]  讓一些我們不應該存在的界限
[00:26:27.720 --> 00:26:30.880]  或者牆可以得到拆毀
[00:26:30.880 --> 00:26:32.720]  所以弟弟姐妹不要靠自己
[00:26:32.720 --> 00:26:35.240]  來嘗試一些重大的改變
[00:26:35.240 --> 00:26:36.520]  我們必須來神面前
[00:26:36.520 --> 00:26:38.760]  將事情交託給神祈禱
[00:26:38.760 --> 00:26:40.480]  第二
[00:26:40.480 --> 00:26:42.560]  這個故事也告訴我們
[00:26:42.560 --> 00:26:43.880]  拆毀這些牆
[00:26:43.880 --> 00:26:47.040]  是需要我們挑戰我們固有的觀念
[00:26:47.040 --> 00:26:48.480]  我們的一些偏見
[00:26:48.480 --> 00:26:49.640]  偏執
[00:26:49.640 --> 00:26:50.640]  比喻在這裡
[00:26:50.640 --> 00:26:54.560]  他很要面對他一生以來
[00:26:54.560 --> 00:26:58.520]  對潔淨與不潔淨的觀念
[00:26:58.520 --> 00:26:59.480]  所以對我們來說
[00:26:59.480 --> 00:27:02.760]  如果我們有一些錯誤的觀念的時候
[00:27:02.760 --> 00:27:04.960]  我們都需要有一個心智
[00:27:04.960 --> 00:27:08.920]  來重新檢視我們一些人生態度
[00:27:08.920 --> 00:27:11.360]  或者人生一些假設
[00:27:11.360 --> 00:27:12.320]  簡單來說
[00:27:12.320 --> 00:27:14.880]  弟弟姐妹
[00:27:14.880 --> 00:27:17.600]  不要以為自己一定是對的
[00:27:17.600 --> 00:27:19.040]  很多人都是這樣
[00:27:19.040 --> 00:27:20.640]  我當然是對的
[00:27:20.640 --> 00:27:26.640]  這個態度是完全將我們封鎖在我們自己固有的框框裡面
[00:27:26.640 --> 00:27:28.360]  很難突破出來的
[00:27:28.360 --> 00:27:30.080]  所以我們來到神面前
[00:27:30.080 --> 00:27:31.640]  我們必須謙卑
[00:27:31.640 --> 00:27:35.120]  讓神有足夠的空間來去
[00:27:35.120 --> 00:27:36.200]  模造我們
[00:27:36.200 --> 00:27:37.120]  改變我們
[00:27:37.120 --> 00:27:38.720]  更新我們
[00:27:38.720 --> 00:27:40.280]  第三
[00:27:40.280 --> 00:27:42.200]  這個故事也告訴我們
[00:27:42.200 --> 00:27:47.480]  如果我們真的要拆毀我們一些固有的框框的時候
[00:27:47.480 --> 00:27:52.080]  我們必須要踏出我們的舒適領域
[00:27:52.080 --> 00:27:55.000]  你想一想彼得
[00:27:55.000 --> 00:27:59.640]  彼得以前整個人生都是跟猶太人一起生活的
[00:27:59.640 --> 00:28:00.520]  交往的
[00:28:00.520 --> 00:28:03.480]  現在他踏出他的舒適圈
[00:28:03.480 --> 00:28:05.000]  跟一些他不認識
[00:28:05.000 --> 00:28:06.040]  他感到生疏
[00:28:06.040 --> 00:28:08.760]  以前感到不潔淨的社群
[00:28:08.760 --> 00:28:10.440]  來相交
[00:28:10.440 --> 00:28:12.120]  很大的一個改變
[00:28:12.120 --> 00:28:13.840]  很大的一個挑戰
[00:28:13.840 --> 00:28:17.920]  很大的一個踏出他的舒適區
[00:28:17.920 --> 00:28:22.240]  但在這裡我們看到神是挑戰彼得
[00:28:22.240 --> 00:28:27.800]  以致彼得能夠踏出他固有的光景
[00:28:27.800 --> 00:28:32.280]  讓神帶到他屬靈的高處
[00:28:32.280 --> 00:28:34.320]  在高處裡面
[00:28:34.320 --> 00:28:36.760]  我們才能夠看得遠
[00:28:36.760 --> 00:28:38.560]  在高處裡面
[00:28:38.560 --> 00:28:46.480]  我們才能夠看得到神所賜給我們真實的平安和喜樂
[00:28:46.480 --> 00:28:49.680]  稍後我請我們低頭祈禱
[00:28:49.680 --> 00:28:50.960]  天父上帝我們感謝你
[00:28:50.960 --> 00:28:55.200]  讓這個故事來提醒我們
[00:28:55.200 --> 00:28:58.720]  耶穌是藉著他的死和復活
[00:28:58.720 --> 00:29:02.440]  已經拆毀了世上所有不應該有
[00:29:02.440 --> 00:29:06.480]  甚至是帶來人與人之間分裂的牆
[00:29:06.480 --> 00:29:08.320]  這個故事也讓我們看到
[00:29:08.320 --> 00:29:09.880]  無論在什麼地方
[00:29:09.880 --> 00:29:14.400]  如果我們將傳統變成了你的真理的時候
[00:29:14.400 --> 00:29:17.360]  神求你使我們成為彼得
[00:29:17.360 --> 00:29:19.480]  願意作出改變
[00:29:19.480 --> 00:29:22.360]  願意去到你所差遣我們的地方
[00:29:22.360 --> 00:29:24.440]  願意接受你的教導
[00:29:24.440 --> 00:29:28.520]  打破自己錯誤的迷執
[00:29:28.520 --> 00:29:31.720]  以致你可以將我們帶到屬靈的高處
[00:29:31.720 --> 00:29:32.600]  看得遠
[00:29:32.600 --> 00:29:33.360]  看得準
[00:29:33.360 --> 00:29:34.320]  看得清
[00:29:34.320 --> 00:29:35.520]  被你所使用
[00:29:35.520 --> 00:29:37.040]  榮耀你的名
[00:29:37.040 --> 00:29:40.680]  多謝您給予我們一切祈禱 奉耶穌名字而祈禱
[00:29:40.680 --> 00:29:42.680]  阿們
