
[00:00:00.000 --> 00:00:03.640]  七位天父!我們一羣熟悉禰的子孫女女
[00:17:13.040 --> 00:17:14.120]  多少人碰到你
[00:17:14.120 --> 00:17:14.960]  你明不明白
[00:17:14.960 --> 00:17:16.840]  你還說是誰摸我
[00:17:16.840 --> 00:17:17.680]  幾百人摸過你
[00:17:17.680 --> 00:17:19.080]  你會怎麼知道
[00:17:19.080 --> 00:17:20.600]  所以各位弟兄姐妹
[00:17:20.600 --> 00:17:24.920]  當我們代入到經文裏面
[00:17:24.920 --> 00:17:27.960]  你就會慢慢體會到
[00:17:27.960 --> 00:17:30.720]  哇 那時候很多人夾着耶穌
[00:17:30.720 --> 00:17:33.720]  根本是大家碰到大家
[00:17:33.720 --> 00:17:35.760]  類似走爛
[00:17:35.760 --> 00:17:38.000]  你想想你沒走過
[00:17:38.000 --> 00:17:38.720]  追星啊
[00:17:38.720 --> 00:17:40.080]  有沒有見過追星啊
[00:17:40.080 --> 00:17:42.720]  那些不知道什麼超級明星
[00:17:42.720 --> 00:17:44.640]  無端端在什麼機場
[00:17:44.640 --> 00:17:47.160]  在哪裏出現的時候
[00:17:47.160 --> 00:17:50.440]  哇 那種虛陷法
[00:17:50.440 --> 00:17:52.480]  就是擁過來
[00:17:52.480 --> 00:17:54.040]  就是希望碰
[00:17:54.040 --> 00:17:54.840]  不是碰一下你
[00:17:54.840 --> 00:17:56.320]  哇 安德尼
[00:17:56.320 --> 00:17:58.400]  哇 拿了你的眼鏡纔行
[00:17:58.400 --> 00:17:59.880]  最好是脫掉你的衣服
[00:17:59.880 --> 00:18:00.840]  手標都沒了
[00:18:00.840 --> 00:18:01.800]  鞋都沒了
[00:18:01.800 --> 00:18:02.600]  是不是
[00:18:02.600 --> 00:18:04.520]  所以他身邊有些保鏢在那裏
[00:18:04.520 --> 00:18:07.360]  弟兄姐妹就是類似這個情況
[00:18:07.360 --> 00:18:09.120]  他無論怎麼樣
[00:18:09.120 --> 00:18:13.120]  我都見到耶穌的衣服
[00:18:13.120 --> 00:18:16.920]  他的行動絕對不是德國港人
[00:18:16.920 --> 00:18:18.280]  今天的我們
[00:18:18.280 --> 00:18:20.600]  我們的信仰是怎樣的
[00:18:20.600 --> 00:18:24.720]  大家有沒有聽過一個人叫戴德生
[00:18:24.720 --> 00:18:25.560]  有沒有聽過
[00:18:25.560 --> 00:18:29.680]  戴德生在清末的時候
[00:18:29.680 --> 00:18:35.000]  是由英國去到中國宣教的一個宣教士
[00:18:35.000 --> 00:18:37.480]  當這個人重生得救之後
[00:18:37.480 --> 00:18:40.000]  他就向上帝討告
[00:18:40.000 --> 00:18:42.400]  無論神帶他去哪裏
[00:18:42.400 --> 00:18:44.080]  他都願意去
[00:18:44.080 --> 00:18:45.160]  從那時候開始
[00:18:45.160 --> 00:18:49.240]  上帝就逐步將一箇中國心
[00:18:49.240 --> 00:18:51.640]  就擺在這個宣教士裏面
[00:18:51.640 --> 00:18:53.520]  他越來越愛中國人
[00:18:53.520 --> 00:18:55.640]  越來越希望有朝一日
[00:18:55.640 --> 00:18:58.400]  去到中國來宣教
[00:18:58.400 --> 00:19:02.120]  他從那時候開始
[00:19:02.120 --> 00:19:05.680]  他就要改變一些生活習慣
[00:19:05.680 --> 00:19:07.280]  爲自己去預備
[00:19:07.280 --> 00:19:09.360]  因爲他準備有一天
[00:19:09.360 --> 00:19:10.400]  上帝開路
[00:19:10.400 --> 00:19:11.840]  他就要出發
[00:19:11.840 --> 00:19:16.040]  英國和中國當時候是差很遠的
[00:19:16.040 --> 00:19:17.960]  英國很富裕
[00:19:17.960 --> 00:19:22.560]  但是當時的中國是非常貧困落後的
[00:19:22.560 --> 00:19:25.640]  於是他就開始操練自己的身體
[00:19:25.640 --> 00:19:28.280]  學習過一種簡樸生活
[00:19:28.280 --> 00:19:30.720]  現代話叫斷舍離
[00:19:30.720 --> 00:19:32.680]  就是那些很簡單的生活
[00:19:32.680 --> 00:19:34.080]  操練自己
[00:19:34.080 --> 00:19:36.600]  他又學習去探訪
[00:19:36.600 --> 00:19:39.920]  甚至當時20歲都沒教過他
[00:19:39.920 --> 00:19:41.600]  自己就去學醫
[00:19:41.600 --> 00:19:45.160]  因爲當時他知道中國的醫術很落後
[00:19:45.160 --> 00:19:47.160]  每一年很多人死亡
[00:19:47.160 --> 00:19:50.240]  所以他希望學醫去幫
[00:19:50.240 --> 00:19:53.600]  他真的朝着這個方向去
[00:19:53.600 --> 00:19:57.280]  這麼年輕的他搞這麼多東西
[00:19:57.280 --> 00:20:00.480]  其實容易不容易啊
[00:20:00.480 --> 00:20:02.160]  其實很艱難
[00:20:02.160 --> 00:20:05.520]  他晚上還要開着燈去讀書
[00:20:05.520 --> 00:20:08.680]  知道他讀什麼書嗎
[00:20:08.680 --> 00:20:10.800]  他只學中文
[00:20:10.800 --> 00:20:12.320]  哇
[00:20:12.320 --> 00:20:14.440]  很難
[00:20:14.440 --> 00:20:18.280]  但是他面對的難處不是那麼簡單
[00:20:18.280 --> 00:20:20.480]  1853年9月
[00:20:20.480 --> 00:20:22.400]  他終於接受了差派
[00:20:22.400 --> 00:20:24.400]  準備出發去中國
[00:20:24.400 --> 00:20:27.000]  他有一個未婚妻
[00:20:27.000 --> 00:20:28.920]  好啊
[00:20:28.920 --> 00:20:31.800]  但最慘的就是他未婚妻的爸爸
[00:20:31.800 --> 00:20:33.320]  嚴重反對
[00:20:33.320 --> 00:20:35.640]  把女兒給了這個壞人帶去中國
[00:20:35.640 --> 00:20:39.360]  還能留着嗎
[00:20:39.360 --> 00:20:44.320]  如果你看過戴德生傳
[00:20:44.320 --> 00:20:45.760]  你可能會知道
[00:20:45.760 --> 00:20:48.960]  戴德生在這件事上死了
[00:20:48.960 --> 00:20:51.800]  最後他做了個決定
[00:20:51.800 --> 00:20:56.320]  他和這個女孩解除婚約
[00:20:56.320 --> 00:20:57.040]  在我心目中
[00:20:57.040 --> 00:21:00.320]  他絕對不是一個講自己的宣教士
[00:21:00.320 --> 00:21:02.280]  在他上船的時候
[00:21:02.280 --> 00:21:04.720]  他親生媽媽去送他船
[00:21:04.720 --> 00:21:09.080]  戴德生在船上回望他媽媽
[00:21:09.080 --> 00:21:11.560]  他媽媽好傷心
[00:21:11.560 --> 00:21:14.760]  不捨得他兒子
[00:21:14.760 --> 00:21:20.400]  戴德生忽然間想起一節
[00:21:20.400 --> 00:21:24.320]  超熟的金句
[00:21:24.320 --> 00:21:28.640]  神愛世人
[00:21:28.640 --> 00:21:34.320]  甚至將他的獨生子賜給他們
[00:21:34.320 --> 00:21:36.480]  叫一切信他的
[00:21:36.480 --> 00:21:37.760]  不致滅亡
[00:21:37.760 --> 00:21:39.480]  凡德永生
[00:21:39.480 --> 00:21:40.960]  我們都很熟
[00:21:40.960 --> 00:21:45.120]  但有時候我們看聖經很平面
[00:21:45.120 --> 00:21:47.920]  戴德生媽媽把兒子送去中國
[00:21:47.920 --> 00:21:48.960]  不是送死
[00:21:48.960 --> 00:21:50.400]  是送去中國
[00:21:50.400 --> 00:21:52.680]  傷痛到很難受
[00:21:52.680 --> 00:21:54.560]  淚流滿臉
[00:21:54.560 --> 00:22:00.880]  是上帝將自己的兒子送給世人
[00:22:00.880 --> 00:22:03.320]  走一條什麼路
[00:22:03.320 --> 00:22:04.960]  死路
[00:22:04.960 --> 00:22:07.760]  他那個時刻忽然間想起
[00:22:07.760 --> 00:22:10.440]  忽然間明白
[00:22:10.440 --> 00:22:14.120]  這節經文的意義重大
[00:22:14.120 --> 00:22:15.920]  他走下來
[00:22:15.920 --> 00:22:17.800]  下船
[00:22:17.800 --> 00:22:19.240]  對着他媽媽說
[00:22:19.240 --> 00:22:22.160]  我這次去中國不是爲了利益
[00:22:22.160 --> 00:22:25.360]  而是希望中國人可以得到福音
[00:22:25.360 --> 00:22:28.320]  將來我們會再見面
[00:22:28.320 --> 00:22:30.800]  戴德生在我心目中
[00:22:30.800 --> 00:22:33.120]  絕對不是隻有一個港字的宣教士
[00:22:33.120 --> 00:22:35.520]  所以希望大家有機會
[00:22:35.520 --> 00:22:38.080]  去買一本戴德生傳
[00:22:38.080 --> 00:22:41.680]  看看這個宣教士的傳記
[00:22:41.680 --> 00:22:44.160]  對我們中國有很深的影響
[00:22:44.160 --> 00:22:47.320]  梓梅在我們屬靈生命的追求
[00:22:47.320 --> 00:22:49.560]  或者長進上面
[00:22:49.560 --> 00:22:54.080]  你有沒有決心做好你自己
[00:22:54.080 --> 00:22:57.440]  你有沒有這樣的決心
[00:22:57.440 --> 00:22:59.960]  到底我們的行動有多少呢
[00:22:59.960 --> 00:23:03.880]  就反映出我們到底有多少決心
[00:23:03.880 --> 00:23:06.120]  今天很多的
[00:23:06.120 --> 00:23:08.520]  就是教會的領袖和我分享
[00:23:08.520 --> 00:23:12.680]  教會很多人很有才幹的
[00:23:12.680 --> 00:23:15.520]  不過行動就不夠
[00:23:15.520 --> 00:23:17.560]  我們很習慣開會
[00:23:17.560 --> 00:23:19.880]  很多會議開完一個又一個
[00:23:19.880 --> 00:23:23.000]  開完之後下次再開會
[00:23:23.000 --> 00:23:26.520]  梓梅啊
[00:23:26.520 --> 00:23:29.320]  到底我們付諸行動重要
[00:23:29.320 --> 00:23:30.520]  還是
[00:23:30.520 --> 00:23:32.240]  不是說開會不好
[00:23:32.240 --> 00:23:35.000]  開會一定的方向是要的
[00:23:35.000 --> 00:23:37.480]  我們不是一個會議有一個會議
[00:23:37.480 --> 00:23:40.680]  但是兩隻腳就動都不動
[00:23:40.680 --> 00:23:42.680]  明白嗎 梓梅
[00:23:42.680 --> 00:23:46.360]  戴德生他絕對不是隻有一個港字
[00:23:46.360 --> 00:23:49.560]  那個血流腐淚都不是隻有一個港字
[00:23:49.560 --> 00:23:51.440]  他們是take action
[00:23:51.440 --> 00:23:52.920]  屬靈生命的成長
[00:23:52.920 --> 00:23:55.920]  必須有信心和決心
[00:23:55.920 --> 00:23:57.640]  你的信心越大
[00:23:57.640 --> 00:23:59.840]  你的決心也都越大
[00:23:59.840 --> 00:24:01.680]  你的付諸行動就會看得出
[00:24:01.680 --> 00:24:06.040]  你到底屬靈生命去到什麼程度
[00:24:06.040 --> 00:24:10.000]  還有一件最重要的事情
[00:24:10.000 --> 00:24:12.600]  生命是什麼
[00:24:12.600 --> 00:24:14.160]  被主重建
[00:24:14.160 --> 00:24:17.160]  我們一起讀這三節
[00:24:17.160 --> 00:24:18.920]  耶穌周圍觀看
[00:24:18.920 --> 00:24:21.360]  要見做這事的女人
[00:24:21.360 --> 00:24:25.280]  那女人知道在自己身上所成的事
[00:24:25.280 --> 00:24:27.080]  就恐懼戰經
[00:24:27.080 --> 00:24:32.480]  來俯伏在耶穌跟前
[00:24:32.480 --> 00:24:34.040]  耶穌對她說
[00:24:34.040 --> 00:24:34.880]  女兒
[00:24:34.880 --> 00:24:36.640]  你的信救了你
[00:24:36.640 --> 00:24:39.320]  平平安安地回去吧
[00:24:39.320 --> 00:24:41.680]  你的災病痊癒了
[00:24:41.680 --> 00:24:44.320]  之前我已經說過
[00:24:44.320 --> 00:24:45.760]  那些門徒跟耶穌說
[00:24:45.760 --> 00:24:47.280]  看人們這樣夾着你
[00:24:47.280 --> 00:24:49.520]  還說誰摸我
[00:24:49.520 --> 00:24:51.080]  好像追星
[00:24:51.080 --> 00:24:54.440]  又像走爛一樣
[00:24:54.440 --> 00:24:58.920]  一個人有幾百個甚至過千人
[00:24:58.920 --> 00:25:02.520]  擁擠他朝着一個方向走的時候
[00:25:02.520 --> 00:25:04.520]  請問
[00:25:04.520 --> 00:25:08.640]  他是不是說停就可以停在那裏
[00:25:08.640 --> 00:25:09.840]  當然不是
[00:25:09.840 --> 00:25:12.880]  有沒有哪個是香港來的
[00:25:12.880 --> 00:25:14.320]  哇 非常多
[00:25:14.320 --> 00:25:17.320]  大家有沒有去過兩個地鐵站
[00:25:17.320 --> 00:25:18.520]  一個叫旺角
[00:25:18.520 --> 00:25:20.040]  一個叫金鐘
[00:25:20.040 --> 00:25:22.200]  是早上八點多鐘的時候
[00:25:22.200 --> 00:25:24.760]  你有沒有去過這兩個站
[00:25:24.760 --> 00:25:25.520]  有些沒有去過
[00:25:25.520 --> 00:25:27.560]  有沒有去過 舉舉手
[00:25:27.560 --> 00:25:29.240]  你有沒有試過早上八點多
[00:25:29.240 --> 00:25:31.240]  旺角還是金鐘
[00:25:31.240 --> 00:25:33.400]  你下完電動樓梯之後
[00:25:33.400 --> 00:25:36.280]  你就發覺你會自動走的
[00:25:36.280 --> 00:25:37.320]  都不知道爲什麼
[00:25:37.320 --> 00:25:40.000]  有一種無形的力量一直夾着你去
[00:25:40.000 --> 00:25:43.080]  去到就會自然推到你某個列車前面
[00:25:43.080 --> 00:25:44.600]  就等列車到了
[00:25:44.600 --> 00:25:46.200]  接着打開了門
[00:25:46.200 --> 00:25:48.440]  你看到裏面全部滿了
[00:25:48.440 --> 00:25:49.320]  你想不進
[00:25:49.320 --> 00:25:50.360]  不過也挺難
[00:25:50.360 --> 00:25:52.600]  後面有自然強大的能力
[00:25:52.600 --> 00:25:55.320]  就將你繼續推到前面
[00:25:55.320 --> 00:25:56.680]  有沒有經歷過這些
[00:25:56.680 --> 00:25:57.920]  進去車開了
[00:25:57.920 --> 00:25:59.840]  整個車整個人移了
[00:25:59.840 --> 00:26:01.080]  就移到這邊
[00:26:01.080 --> 00:26:02.680]  但是你放不正
[00:26:02.680 --> 00:26:04.240]  一直去到下一個站
[00:26:04.240 --> 00:26:06.440]  車剎車停車
[00:26:06.440 --> 00:26:07.720]  那你放不正了
[00:26:07.720 --> 00:26:10.320]  大家有沒有這些經歷
[00:26:10.320 --> 00:26:13.040]  你可不可以你想怎樣就怎樣
[00:26:13.040 --> 00:26:14.240]  當然不行了
[00:26:14.240 --> 00:26:16.880]  咦 耶穌被人這樣夾着
[00:26:16.880 --> 00:26:18.840]  咦 爲什麼他停得了
[00:26:18.840 --> 00:26:20.720]  所以我有理由相信
[00:26:20.720 --> 00:26:22.520]  大家用情入境
[00:26:22.520 --> 00:26:23.760]  耶穌並不是說
[00:26:23.760 --> 00:26:25.520]  咚咚停
[00:26:25.520 --> 00:26:26.920]  咦 誰摸我
[00:26:26.920 --> 00:26:28.360]  不是這樣的
[00:26:28.360 --> 00:26:32.080]  耶穌是用力去剎停自己
[00:26:32.080 --> 00:26:35.920]  是刻意特意去整停自己的
[00:26:35.920 --> 00:26:38.160]  他就周圍看
[00:26:38.160 --> 00:26:40.040]  要做這件事
[00:26:40.040 --> 00:26:42.200]  那個人到底是誰
[00:26:42.200 --> 00:26:45.800]  就是說耶穌是特意找這個人出來
[00:26:45.800 --> 00:26:47.680]  讓他曝光的
[00:26:47.680 --> 00:26:49.120]  但是問題就是
[00:26:49.120 --> 00:26:51.760]  這個人夾不夾
[00:26:51.760 --> 00:26:53.200]  不夾的
[00:26:53.200 --> 00:27:10.680]  就是說他這樣抓着抓着抓着 碰到多少人啊?很多人!那就是說全部人都知道你抓過我啊!那我又怎樣啊?我又不夾啊!那這個女人就陷在一個危險的處境裏面了
[00:27:10.680 --> 00:27:12.640]  她會被人打的啊!你明不明白?
[00:27:12.640 --> 00:27:14.840]  爲什麼耶穌要這麼做?
[00:27:14.840 --> 00:27:16.520]  兄弟姐妹
[00:27:16.520 --> 00:27:17.720]  我們看回最後那句
[00:27:17.720 --> 00:27:19.080]  耶穌和他說
[00:27:19.080 --> 00:27:23.240]  你的信救了你 平平安安地回去吧
[00:27:23.240 --> 00:27:25.840]  你的災病好返了
[00:27:25.840 --> 00:27:28.920]  這個女人已經把那些事情
[00:27:28.920 --> 00:27:31.480]  她怎樣夾在衆人當中呢?
[00:27:31.480 --> 00:27:34.360]  抓耶穌又怎樣夾他們三個人的事情說了出來
[00:27:34.360 --> 00:27:36.200]  耶穌就說了這句話
[00:27:36.200 --> 00:27:40.120]  原來耶穌一切行動是故意的
[00:27:40.120 --> 00:27:42.920]  他是特意讓這個人去曝光
[00:27:42.920 --> 00:27:46.360]  讓所有人全部看到了
[00:27:46.360 --> 00:27:48.320]  然後耶穌親口和他說
[00:27:48.320 --> 00:27:51.440]  你的信救了你
[00:27:51.440 --> 00:27:54.000]  你的災病好返了
[00:27:54.000 --> 00:27:58.400]  那就是說現在的他還夾不夾啊?
[00:27:58.400 --> 00:28:00.200]  夾了啊
[00:28:00.200 --> 00:28:03.520]  誰知道啊?
[00:28:03.520 --> 00:28:04.880]  啊?
[00:28:04.880 --> 00:28:07.280]  那麼多人都知道了
[00:28:07.280 --> 00:28:10.480]  原來耶穌做這一切的事情是有目標的
[00:28:10.480 --> 00:28:11.880]  是有目的的
[00:28:11.880 --> 00:28:14.480]  就是要讓這一切的人
[00:28:14.480 --> 00:28:16.560]  可能有些是這個女人的街坊也不一定
[00:28:16.560 --> 00:28:18.440]  認識這個女人也不一定
[00:28:18.440 --> 00:28:21.040]  是看到了這些事情的發生
[00:28:21.040 --> 00:28:25.800]  見證這個女人已經被耶穌基督親自結證了
[00:28:25.800 --> 00:28:28.120]  她不再是不結的了
[00:28:28.120 --> 00:28:33.720]  原來耶穌基督是在重建這個人的生命
[00:28:33.720 --> 00:28:38.040]  這個人將來只需要去給賽斯扎罕
[00:28:38.040 --> 00:28:39.760]  獻上摩西的禮物
[00:28:39.760 --> 00:28:42.120]  那就已經搞定了
[00:28:42.120 --> 00:28:43.640]  她可以回家了
[00:28:43.640 --> 00:28:46.160]  可以見到她的親人了
[00:28:46.160 --> 00:28:47.720]  好不好啊?
[00:28:47.720 --> 00:28:51.000]  原來耶穌做這一切是有目的的
[00:28:51.000 --> 00:28:52.280]  各位兄弟姐妹
[00:28:52.280 --> 00:28:54.760]  你愛不愛耶穌?
[00:28:54.760 --> 00:28:56.480]  愛耶穌
[00:28:56.480 --> 00:28:58.800]  你願意爲耶穌付代價啊?
[00:28:58.800 --> 00:29:00.800]  願不願意啊?
[00:29:00.800 --> 00:29:02.880]  好 感謝神啊
[00:29:02.880 --> 00:29:05.400]  在一條很落後的村落裏面
[00:29:05.400 --> 00:29:07.720]  那裏的人很窮
[00:29:07.720 --> 00:29:10.480]  窮到什麼地步呢?
[00:29:10.480 --> 00:29:17.960]  就是他不知道自己能不能夠活下個月的
[00:29:17.960 --> 00:29:18.800]  窮到這個地步
[00:29:18.800 --> 00:29:21.920]  所以衛生環境就非常差
[00:29:21.920 --> 00:29:27.360]  我去那個地方的時候發現整個地方都是垃圾
[00:29:27.360 --> 00:29:31.000]  那些父母有些子女那怎麼辦呢?
[00:29:31.000 --> 00:29:33.240]  兒子的力氣好一些
[00:29:33.240 --> 00:29:37.440]  一起去那些所謂的垃圾堆團區
[00:29:37.440 --> 00:29:40.800]  去扔垃圾 舉個例子 阿爺那邊優惠一點
[00:29:40.800 --> 00:29:45.280]  早上八個小時 阿爺阿媽那邊就扔垃圾
[00:29:45.280 --> 00:29:47.720]  希望可以扔到一些
[00:29:47.720 --> 00:29:50.200]  還有點價值的東西可以買
[00:29:50.200 --> 00:29:53.680]  他們只要能夠每一天捱到能夠賺到一塊美金
[00:29:53.680 --> 00:29:56.240]  他就可以過日子了
[00:29:56.240 --> 00:29:59.280]  你那杯咖啡多少錢啊?
[00:29:59.280 --> 00:30:00.640]  就是不算外面那杯免費的
[00:30:00.640 --> 00:30:03.520]  你外面買的那杯多少錢啊?
[00:30:03.520 --> 00:30:05.320]  不要說了 是吧?
[00:30:05.320 --> 00:30:09.120]  那阿爸阿媽那杯就可能下午班了
[00:30:09.120 --> 00:30:12.000]  兒子那些就晚上班了
[00:30:12.000 --> 00:30:15.240]  24小時輪班扔扔扔扔扔
[00:30:15.240 --> 00:30:18.160]  希望 期望
[00:30:18.160 --> 00:30:21.680]  賺到一塊錢美金過日子
[00:30:21.680 --> 00:30:24.960]  那些女的呢?
[00:30:24.960 --> 00:30:26.160]  女的有些都扔垃圾的
[00:30:26.160 --> 00:30:28.600]  但是更多的情況
[00:30:28.600 --> 00:30:31.360]  就是被爸爸媽媽賣掉了
[00:30:31.360 --> 00:30:35.040]  知不知道賣去哪裏了?
[00:30:35.040 --> 00:30:38.240]  賣去做初級
[00:30:38.240 --> 00:30:41.320]  所以他們從來沒有感受過
[00:30:41.320 --> 00:30:44.000]  什麼叫幸福
[00:30:44.000 --> 00:30:46.280]  所以他們這些女孩子
[00:30:46.280 --> 00:30:50.200]  感染性病和艾滋病是很平常的事
[00:30:50.200 --> 00:30:53.600]  但是他們一點都不怕
[00:30:53.600 --> 00:30:56.600]  知不知道爲什麼?
[00:30:56.600 --> 00:30:57.320]  他不會不會
[00:30:57.320 --> 00:30:59.120]  只有下個月他都不知道怕他做什麼
[00:30:59.120 --> 00:31:04.400]  聽說艾滋病都會延遲七年 是吧?
[00:31:04.400 --> 00:31:10.480]  這個行業就是很多血淚
[00:31:10.480 --> 00:31:12.720]  所以有些女孩子頂不住
[00:31:12.720 --> 00:31:17.920]  就偷走回自己家
[00:31:17.920 --> 00:31:20.000]  她又面對另外一個艱難
[00:31:20.000 --> 00:31:22.280]  知不知道是什麼?
[00:31:22.280 --> 00:31:28.600]  她爸爸媽媽將她再賣過
[00:31:28.600 --> 00:31:31.160]  她要繼續做初級
[00:31:31.160 --> 00:31:32.680]  所以他們很小的時候
[00:31:32.680 --> 00:31:37.440]  心靈和肉體已經受盡摧殘
[00:31:37.440 --> 00:31:41.160]  後來有些宣教士去到這裏去宣教
[00:31:41.160 --> 00:31:44.280]  無意中認識了這些初級
[00:31:44.280 --> 00:31:46.400]  宣教士最流行講四個字
[00:31:46.400 --> 00:31:49.640]  講哪四個字?
[00:31:49.640 --> 00:31:52.200]  猜猜
[00:31:52.200 --> 00:31:53.480]  耶穌愛你
[00:31:53.480 --> 00:31:54.360]  就這麼簡單
[00:31:54.360 --> 00:31:54.960]  是吧?
[00:31:54.960 --> 00:31:57.040]  你也懂得說 是吧?
[00:31:57.040 --> 00:31:59.560]  你知不知道那些女孩子有什麼反應?
[00:31:59.560 --> 00:32:01.880]  你猜他們聽過耶穌的名字了嗎?
[00:32:01.880 --> 00:32:03.800]  當然沒有
[00:32:03.800 --> 00:32:09.200]  但他們的問題不是問耶穌是誰
[00:32:09.200 --> 00:32:12.920]  他們問什麼叫愛?
[00:32:12.920 --> 00:32:16.400]  那些宣教士呆在那裏
[00:32:16.400 --> 00:32:17.960]  連愛都不知道是什麼
[00:32:17.960 --> 00:32:19.720]  怎麼跟你講神的愛?
[00:32:19.720 --> 00:32:22.000]  怎麼講耶穌愛你?
[00:32:22.000 --> 00:32:26.560]  他慢慢去了解這些小初級的背景
[00:32:26.560 --> 00:32:29.680]  的身世
[00:32:29.680 --> 00:32:33.160]  宣教士很難過
[00:32:33.160 --> 00:32:38.160]  原來世界上有這樣的遭遇
[00:32:38.160 --> 00:32:40.920]  那些姐妹們
[00:32:40.920 --> 00:32:42.560]  二話不說
[00:32:42.560 --> 00:32:45.240]  就走上去抱着那些小初級
[00:32:45.240 --> 00:32:46.760]  哭
[00:32:46.760 --> 00:32:52.160]  大家一起哭
[00:32:52.160 --> 00:32:54.080]  不過這個動作
[00:32:54.080 --> 00:32:56.240]  就讓那些小初級
[00:32:56.240 --> 00:33:00.360]  體會到原來還有人重視我
[00:33:00.360 --> 00:33:03.760]  原來這種是不是叫做愛?
[00:33:03.760 --> 00:33:09.360]  他們人生第一次感受到被重視
[00:33:09.360 --> 00:33:10.920]  接着那些弟兄們加入了
[00:33:10.920 --> 00:33:14.200]  大家一起抱着哭
[00:33:14.200 --> 00:33:19.760]  接着那些宣教士知道
[00:33:19.760 --> 00:33:21.320]  有一天
[00:33:21.320 --> 00:33:23.960]  他總會離開這個地方
[00:33:23.960 --> 00:33:25.480]  離開了這個地方
[00:33:25.480 --> 00:33:28.000]  雖然他信耶穌
[00:33:28.000 --> 00:33:29.680]  離開了這個地方
[00:33:29.680 --> 00:33:33.200]  那些小初級會怎麼樣?
[00:33:33.200 --> 00:33:36.720]  他能不能夠脫離這個行業?
[00:33:36.720 --> 00:33:38.360]  一樣不行
[00:33:38.360 --> 00:33:40.840]  所以宣教士經過祈禱
[00:33:40.840 --> 00:33:43.760]  經過商議之後
[00:33:43.760 --> 00:33:45.800]  他們做了一個決定
[00:33:45.800 --> 00:33:48.920]  他們要留下在這個地方
[00:33:48.920 --> 00:33:52.360]  教這些少女幾樣東西
[00:33:52.360 --> 00:33:53.520]  第一
[00:33:53.520 --> 00:33:55.360]  衛生常識
[00:33:55.360 --> 00:33:56.480]  第二
[00:33:56.480 --> 00:33:58.200]  讀書識字
[00:33:58.200 --> 00:33:59.120]  第三
[00:33:59.120 --> 00:34:00.600]  生活技能
[00:34:00.600 --> 00:34:01.120]  這三樣東西
[00:34:01.120 --> 00:34:02.800]  衛生常識
[00:34:02.800 --> 00:34:04.360]  讀書識字
[00:34:04.360 --> 00:34:05.560]  生活技能
[00:34:05.560 --> 00:34:07.160]  三樣東西
[00:34:07.160 --> 00:34:13.560]  你猜要多長時間?
[00:34:13.560 --> 00:34:15.640]  多長時間?
[00:34:15.640 --> 00:34:18.640]  三年?
[00:34:18.640 --> 00:34:23.640]  三年我也想
[00:34:23.640 --> 00:34:26.120]  十年
[00:34:26.120 --> 00:34:27.920]  這十年裏面
[00:34:27.920 --> 00:34:29.520]  他們決定留在這裏
[00:34:29.520 --> 00:34:33.040]  好好地做好這幾樣東西
[00:34:33.040 --> 00:34:36.160]  兄弟姐妹
[00:34:36.160 --> 00:34:39.040]  我想問下你
[00:34:39.040 --> 00:34:41.520]  如果你是這些宣教士
[00:34:41.520 --> 00:34:43.040]  如果你仍然年輕
[00:34:43.040 --> 00:34:46.000]  給你這個優惠
[00:34:46.000 --> 00:34:46.920]  你仍然年輕
[00:34:46.920 --> 00:34:48.840]  你又是這些宣教士
[00:34:48.840 --> 00:34:51.160]  叫你留下十年
[00:34:51.160 --> 00:34:54.160]  對你教會增長是沒有幫助的
[00:34:54.160 --> 00:34:56.320]  你只是付出十年
[00:34:56.320 --> 00:34:57.920]  你滿意嗎?
[00:34:57.920 --> 00:34:59.640]  你滿意嗎?
[00:34:59.640 --> 00:35:01.400]  你滿意嗎?
[00:35:01.400 --> 00:35:05.000]  你滿意嗎?
[00:35:05.000 --> 00:35:07.200]  初次見面
[00:35:07.200 --> 00:35:08.480]  給個優惠大禮
[00:35:08.480 --> 00:35:11.480]  大禮物大家
[00:35:11.480 --> 00:35:13.040]  給個一節
[00:35:13.040 --> 00:35:14.120]  一年
[00:35:14.120 --> 00:35:15.560]  叫你去這個地方
[00:35:15.560 --> 00:35:17.000]  一年
[00:35:17.000 --> 00:35:19.760]  只是付出而已
[00:35:19.760 --> 00:35:22.520]  你滿意嗎?
[00:35:22.520 --> 00:35:25.320]  有沒有哪位滿意的?
[00:35:25.320 --> 00:35:27.120]  一位
[00:35:27.120 --> 00:35:29.880]  兩位
[00:35:29.880 --> 00:35:32.000]  三位
[00:35:32.000 --> 00:35:34.160]  幾分之幾?
[00:35:34.160 --> 00:35:35.960]  兄弟姐妹
[00:35:35.960 --> 00:35:39.520]  我已經給你優惠了
[00:35:39.520 --> 00:35:41.800]  如果你仍然年輕
[00:35:41.800 --> 00:35:43.840]  所以兄弟姐妹
[00:35:43.840 --> 00:35:46.800]  當我們去思想去反省的時候
[00:35:46.800 --> 00:35:48.240]  我們想一想
[00:35:48.240 --> 00:35:50.240]  神愛世人
[00:35:50.240 --> 00:35:51.800]  或者反過來
[00:35:51.800 --> 00:35:55.080]  我愛耶穌到底是怎樣愛法?
[00:35:55.080 --> 00:35:57.480]  是一件很不簡單的事
[00:35:57.480 --> 00:36:01.560]  這些宣教士留下在那裏悠悠十年
[00:36:01.560 --> 00:36:04.280]  他們親眼看着這些小初紀
