
[00:00:00.000 --> 00:00:04.260]  保羅在他人生的晚年
[00:18:59.840 --> 00:19:01.840]  有兩個街口
[00:19:01.840 --> 00:19:04.840]  A街口還是B街口呢
[00:19:04.840 --> 00:19:06.840]  真的很不幸
[00:19:06.840 --> 00:19:09.840]  神常常安排我們分開兩個街口等
[00:19:09.840 --> 00:19:12.840]  我在A他就在B
[00:19:12.840 --> 00:19:15.840]  那時候就沒有手提電話
[00:19:15.840 --> 00:19:16.840]  當然那些日子
[00:19:16.840 --> 00:19:18.840]  頂窿都有一些步步不通的
[00:19:18.840 --> 00:19:21.840]  如果大家記得的話
[00:19:21.840 --> 00:19:24.840]  結果越等就越心急
[00:19:24.840 --> 00:19:26.840]  就開始亂想
[00:19:26.840 --> 00:19:28.840]  通常你等人
[00:19:28.840 --> 00:19:30.840]  過了一小時不來
[00:19:30.840 --> 00:19:32.840]  會想什麼呢
[00:19:32.840 --> 00:19:33.840]  想他當然是很開心
[00:19:33.840 --> 00:19:34.840]  他在買東西
[00:19:34.840 --> 00:19:35.840]  然後很開心地
[00:19:35.840 --> 00:19:38.840]  好像在沙灘飄來飄去
[00:19:38.840 --> 00:19:39.840]  當然不是
[00:19:39.840 --> 00:19:42.840]  當然想他是不是有意外呢
[00:19:42.840 --> 00:19:44.840]  他是不是被車撞到呢
[00:19:44.840 --> 00:19:46.840]  他是不是最近有些花盆
[00:19:46.840 --> 00:19:49.840]  在樓上掟下來掟到人
[00:19:49.840 --> 00:19:51.840]  他是不是被人掟到呢
[00:19:51.840 --> 00:19:55.840]  這次就很憂慮很害怕
[00:19:55.840 --> 00:19:57.840]  他通常都好的
[00:19:57.840 --> 00:19:59.840]  他主動會覺得等了太久
[00:19:59.840 --> 00:20:02.840]  見不到我他就會走過來
[00:20:02.840 --> 00:20:05.840]  但是走得很施施然
[00:20:05.840 --> 00:20:07.840]  我不知道你會有什麼反應
[00:20:07.840 --> 00:20:09.840]  見到他施施然走過來的時候
[00:20:09.840 --> 00:20:11.840]  當然我這些憂慮對他的愛
[00:20:11.840 --> 00:20:13.840]  變成怒氣
[00:20:13.840 --> 00:20:15.840]  就連火都來
[00:20:15.840 --> 00:20:19.840]  就會責備他
[00:20:19.840 --> 00:20:21.840]  原來我們的生命
[00:20:21.840 --> 00:20:22.840]  我們舊的生命
[00:20:22.840 --> 00:20:27.840]  吸納了很多負面的資訊和經歷
[00:20:27.840 --> 00:20:29.840]  當我們不是很清楚警方的時候
[00:20:29.840 --> 00:20:32.840]  通常我們就會向壞的方面想
[00:20:32.840 --> 00:20:33.840]  所謂Dark Fantasy
[00:20:33.840 --> 00:20:34.840]  通常都是
[00:20:34.840 --> 00:20:36.840]  人性來的
[00:20:36.840 --> 00:20:39.840]  等人很小事
[00:20:39.840 --> 00:20:42.840]  我年輕的時候什麼都拿上身
[00:20:42.840 --> 00:20:43.840]  人家走過
[00:20:43.840 --> 00:20:44.840]  我和人打招呼
[00:20:44.840 --> 00:20:45.840]  他不和我打招呼
[00:20:45.840 --> 00:20:47.840]  我就說他生我的氣
[00:20:47.840 --> 00:20:49.840]  不知道我做了什麼錯事
[00:20:49.840 --> 00:20:51.840]  他不是很接納我
[00:20:51.840 --> 00:20:52.840]  是不是呢
[00:20:52.840 --> 00:20:54.840]  我的樣子有些問題
[00:20:54.840 --> 00:20:56.840]  我的品格有些問題
[00:20:56.840 --> 00:20:57.840]  我有什麼得罪他
[00:20:57.840 --> 00:20:59.840]  想想想想想想
[00:20:59.840 --> 00:21:00.840]  很多不好的東西
[00:21:00.840 --> 00:21:02.840]  然後就作了一個很大的
[00:21:02.840 --> 00:21:03.840]  可能的
[00:21:03.840 --> 00:21:06.840]  所謂陰謀的警方出來
[00:21:06.840 --> 00:21:09.840]  因為我們都被人拒絕過
[00:21:09.840 --> 00:21:11.840]  因為我們都
[00:21:11.840 --> 00:21:14.840]  不斷的去看電視劇
[00:21:14.840 --> 00:21:15.840]  電視劇
[00:21:15.840 --> 00:21:17.840]  這些所謂的泡沫劇教了我們很多
[00:21:17.840 --> 00:21:19.840]  這個世界人性的黑暗
[00:21:19.840 --> 00:21:20.840]  很多問題
[00:21:20.840 --> 00:21:23.840]  所以不要讓小孩子太早看這些劇集
[00:21:23.840 --> 00:21:25.840]  傷害你的
[00:21:25.840 --> 00:21:28.840]  我們建立了很多
[00:21:28.840 --> 00:21:31.840]  負面的生命在我們的腦海裡面
[00:21:31.840 --> 00:21:33.840]  但我們以為這樣是對的
[00:21:33.840 --> 00:21:36.840]  我們很相信我們的感覺
[00:21:36.840 --> 00:21:38.840]  在這個文章裡面提出
[00:21:38.840 --> 00:21:39.840]  他就說
[00:21:39.840 --> 00:21:43.840]  你如果真的要跟從基督
[00:21:43.840 --> 00:21:45.840]  將腦海放下
[00:21:45.840 --> 00:21:46.840]  披上基督的話
[00:21:46.840 --> 00:21:48.840]  你就要學耶穌基督
[00:21:48.840 --> 00:21:51.840]  是要將這種自我否認的操練
[00:21:51.840 --> 00:21:53.840]  所謂的撫修
[00:21:53.840 --> 00:21:55.840]  那個善行活出來
[00:21:55.840 --> 00:21:58.840]  將你不確定的東西
[00:21:58.840 --> 00:22:00.840]  要向好的方面去想
[00:22:00.840 --> 00:22:03.840]  將最好的可能性
[00:22:03.840 --> 00:22:06.840]  擺放在那個不清晰的警方裡面
[00:22:06.840 --> 00:22:07.840]  給對方
[00:22:07.840 --> 00:22:10.840]  就好像法律上說
[00:22:10.840 --> 00:22:11.840]  我們如果沒有證據的話
[00:22:11.840 --> 00:22:13.840]  利益歸於被告
[00:22:13.840 --> 00:22:14.840]  要這樣看
[00:22:14.840 --> 00:22:16.840]  看好他
[00:22:16.840 --> 00:22:18.840]  向正面去看
[00:22:18.840 --> 00:22:20.840]  去欣賞他
[00:22:20.840 --> 00:22:22.840]  將他可能的長處
[00:22:22.840 --> 00:22:24.840]  盡量放大去看
[00:22:24.840 --> 00:22:26.840]  接受最好的假設
[00:22:26.840 --> 00:22:28.840]  而不是最壞的假設
[00:22:28.840 --> 00:22:29.840]  弟兄姊妹
[00:22:29.840 --> 00:22:31.840]  他說這是什麼意思
[00:22:31.840 --> 00:22:35.840]  他說這個世界上已經充斥你的仇恨
[00:22:35.840 --> 00:22:37.840]  懷疑
[00:22:37.840 --> 00:22:38.840]  惡意
[00:22:38.840 --> 00:22:40.840]  疾怒
[00:22:40.840 --> 00:22:43.840]  他說我們不應該跟這個世界去走
[00:22:43.840 --> 00:22:45.840]  羅馬十二章很清楚的說
[00:22:45.840 --> 00:22:47.840]  不要火上加油
[00:22:47.840 --> 00:22:48.840]  相反
[00:22:48.840 --> 00:22:50.840]  要主動的善待別人
[00:22:50.840 --> 00:22:54.840]  從他們身上去發掘美善
[00:22:54.840 --> 00:22:56.840]  以善意看人
[00:22:56.840 --> 00:23:01.840]  從而營造出良好的環境
[00:23:01.840 --> 00:23:05.840]  鼓勵他們也以善意待你
[00:23:05.840 --> 00:23:06.840]  弟兄姊妹
[00:23:06.840 --> 00:23:08.840]  原來我們跟我們的老我
[00:23:08.840 --> 00:23:10.840]  跟這個世界的習慣
[00:23:10.840 --> 00:23:12.840]  那種感覺去走的時候
[00:23:12.840 --> 00:23:15.840]  我們正在給
[00:23:15.840 --> 00:23:17.840]  撒旦機會地步
[00:23:17.840 --> 00:23:19.840]  去破壞我們自己的生命
[00:23:19.840 --> 00:23:21.840]  破壞我們跟人的關係
[00:23:21.840 --> 00:23:23.840]  破壞整個
[00:23:23.840 --> 00:23:28.840]  我們所居住生活的環境的氣氛
[00:23:28.840 --> 00:23:31.840]  今天我們是不是留了好地步給撒旦
[00:23:31.840 --> 00:23:35.840]  只要我們不願意對付我們的老我
[00:23:35.840 --> 00:23:37.840]  我們不願意
[00:23:37.840 --> 00:23:39.840]  去除去
[00:23:39.840 --> 00:23:41.840]  致死這個老我的時候
[00:23:41.840 --> 00:23:45.840]  其實我們就成為了撒旦的一個踏腳石
[00:23:45.840 --> 00:23:49.840]  去破壞別人的生命
[00:23:49.840 --> 00:23:52.840]  我們豈不是已經決定了跟隨基督
[00:23:52.840 --> 00:23:54.840]  與基督同死同埋葬
[00:23:54.840 --> 00:23:55.840]  同復活
[00:23:55.840 --> 00:23:58.840]  去享受基督帶給我們的德性生命嗎
[00:23:58.840 --> 00:24:00.840]  這個不是我們的決定嗎
[00:24:00.840 --> 00:24:02.840]  我們每個弟兄姊妹加入浸信會都要浸禮
[00:24:02.840 --> 00:24:03.840]  都做這件事
[00:24:03.840 --> 00:24:05.840]  做這個見證
[00:24:05.840 --> 00:24:08.840]  我們做個假見證還是做個真見證
[00:24:08.840 --> 00:24:12.840]  這個是我們的真決心還是假決心
[00:24:12.840 --> 00:24:13.840]  如果是真決心的話
[00:24:13.840 --> 00:24:16.840]  我們就開始要逆著
[00:24:16.840 --> 00:24:20.840]  自己這些屬世界的感覺
[00:24:20.840 --> 00:24:21.840]  去走
[00:24:21.840 --> 00:24:24.840]  走在神美善的心意裏面
[00:24:24.840 --> 00:24:26.840]  去看好別人
[00:24:26.840 --> 00:24:30.840]  去看好環境
[00:24:30.840 --> 00:24:33.840]  我來不及都說權衡時間
[00:24:33.840 --> 00:24:35.840]  結束的時候說什麼
[00:24:35.840 --> 00:24:38.840]  不要讓恐懼
[00:24:38.840 --> 00:24:41.840]  罪疚去塑造你的將來
[00:24:41.840 --> 00:24:45.840]  要讓恩典和盼望塑造你的將來
[00:24:45.840 --> 00:24:48.840]  這是一個選擇
[00:24:48.840 --> 00:24:50.840]  一個曉念的生命
[00:24:50.840 --> 00:24:56.840]  必須要將自己的信心建立在基督裏面
[00:24:56.840 --> 00:25:02.840]  就是不斷選擇耶穌的選擇
[00:25:02.840 --> 00:25:03.840]  去相信
[00:25:03.840 --> 00:25:05.840]  他雖然面對著群眾
[00:25:05.840 --> 00:25:07.840]  最終是會出賣他
[00:25:07.840 --> 00:25:09.840]  他不會一見到群眾歡呼的時候
[00:25:09.840 --> 00:25:11.840]  就去指控他
[00:25:11.840 --> 00:25:16.840]  控訴是撒旦魔鬼的伎倆
[00:25:16.840 --> 00:25:18.840]  不是基督的伎倆
[00:25:18.840 --> 00:25:23.840]  審判論斷是屬於魔鬼的
[00:25:23.840 --> 00:25:25.840]  不是屬於神的
[00:25:25.840 --> 00:25:26.840]  神的心意
[00:25:26.840 --> 00:25:28.840]  耶穌說我來不是要審判你們
[00:25:28.840 --> 00:25:29.840]  是不是
[00:25:29.840 --> 00:25:32.840]  我來是要叫你們得生命
[00:25:32.840 --> 00:25:34.840]  並且得到更豐盛
[00:25:34.840 --> 00:25:37.840]  為什麼你享受不到更豐盛的生命
[00:25:37.840 --> 00:25:41.840]  因為你跟隨著這個世界的做法
[00:25:41.840 --> 00:25:43.840]  今天神不斷提醒我們
[00:25:43.840 --> 00:25:46.840]  心意更新而變化測驗
[00:25:46.840 --> 00:25:49.840]  何謂神善良可喜悅的旨意
[00:25:49.840 --> 00:25:51.840]  你們要去做
[00:25:51.840 --> 00:25:55.840]  拒絕這個世界給你的氣氛和恐懼
[00:25:55.840 --> 00:25:57.840]  最近我看了一套紀錄片
[00:25:57.840 --> 00:25:59.840]  華視911
[00:25:59.840 --> 00:26:03.840]  你都很難相信
[00:26:03.840 --> 00:26:08.840]  這個布殊的家族
[00:26:08.840 --> 00:26:13.840]  和貝拉登的家族
[00:26:13.840 --> 00:26:17.840]  經濟的綿密關係
[00:26:17.840 --> 00:26:19.840]  在911發生的時候
[00:26:19.840 --> 00:26:25.840]  接著布殊政府怎樣用911事件
[00:26:25.840 --> 00:26:27.840]  去推動愛國法
[00:26:27.840 --> 00:26:32.840]  就是藉著不斷將恐懼擴散在新聞裡面
[00:26:32.840 --> 00:26:35.840]  令到所有民眾害怕
[00:26:35.840 --> 00:26:36.840]  你知不知道
[00:26:36.840 --> 00:26:43.840]  真是很荒謬
[00:26:43.840 --> 00:26:46.840]  愛國法通過的法案
[00:26:46.840 --> 00:26:49.840]  是大部份國會議員沒有看過的內容
[00:26:49.840 --> 00:26:51.840]  通過了
[00:26:51.840 --> 00:26:53.840]  因為恐懼
[00:26:53.840 --> 00:26:56.840]  因為所謂民意所向
[00:26:56.840 --> 00:27:00.840]  但是就在這個愛國法裡面
[00:27:00.840 --> 00:27:07.840]  做了多少不合乎憲法的價值取向的措施
[00:27:07.840 --> 00:27:12.840]  甚至在短短一兩個星期裡面
[00:27:12.840 --> 00:27:14.840]  因為要增加國防預算
[00:27:14.840 --> 00:27:20.840]  令到布殊家族和貝拉登家族賺了很多錢
[00:27:20.840 --> 00:27:23.840]  嘩
[00:27:23.840 --> 00:27:28.840]  原來這個世界可以這樣運作
[00:27:28.840 --> 00:27:34.840]  錯誤的去接受恐懼去驅拆
[00:27:34.840 --> 00:27:37.840]  令到我們進入一個更大的損傷
[00:27:37.840 --> 00:27:40.840]  令到世界更加混亂
[00:27:40.840 --> 00:27:44.840]  令到世界更加黑暗
[00:27:44.840 --> 00:27:46.840]  頂姐妹
[00:27:46.840 --> 00:27:47.840]  謹記神的心意
[00:27:47.840 --> 00:27:52.840]  就是要我們去相信神是與我們同行的
[00:27:52.840 --> 00:27:55.840]  無論前面發生什麼事
[00:27:55.840 --> 00:27:57.840]  神不會丟棄我們
[00:27:57.840 --> 00:27:59.840]  是我們不理神
[00:27:59.840 --> 00:28:02.840]  是我們去丟棄神所提供的支援
[00:28:02.840 --> 00:28:04.840]  不是神丟棄我們
[00:28:04.840 --> 00:28:08.840]  但是很多時候我們會投訴埋怨神的
[00:28:08.840 --> 00:28:09.840]  那種的正直
[00:28:09.840 --> 00:28:11.840]  那種的不回應
[00:28:11.840 --> 00:28:13.840]  就不會去看回自己
[00:28:13.840 --> 00:28:15.840]  面對神的時候
[00:28:15.840 --> 00:28:16.840]  是多麼不聽話
[00:28:16.840 --> 00:28:18.840]  多麼不願意去操練
[00:28:18.840 --> 00:28:20.840]  多麼不願意去享受他的恩典
[00:28:20.840 --> 00:28:22.840]  神說給我們更豐盛的生命
[00:28:22.840 --> 00:28:24.840]  我說我現在夠了夠豐盛了
[00:28:24.840 --> 00:28:25.840]  所以我不想要更豐盛
[00:28:25.840 --> 00:28:27.840]  因為更豐盛要付代價的
[00:28:27.840 --> 00:28:29.840]  看不到是恩典
[00:28:29.840 --> 00:28:32.840]  我們還活在一個奴僕的心
[00:28:32.840 --> 00:28:36.840]  而不是活在一個無愛的兒女的心裡
[00:28:36.840 --> 00:28:39.840]  頂姐妹我們要悔改
[00:28:39.840 --> 00:28:41.840]  我們的生命如果不悔改調教的話
[00:28:41.840 --> 00:28:44.840]  我們享受不了巧典的喜樂
[00:28:44.840 --> 00:28:45.840]  享受不了信心的喜樂
[00:28:45.840 --> 00:28:47.840]  我們不能讓基督的生命
[00:28:47.840 --> 00:28:49.840]  浸透我們的生命
[00:28:49.840 --> 00:28:50.840]  怎樣浸透
[00:28:50.840 --> 00:28:52.840]  是你願意去吸
[00:28:52.840 --> 00:28:53.840]  吸
[00:28:53.840 --> 00:28:55.840]  就會浸透
[00:28:55.840 --> 00:28:57.840]  耶穌太辛苦了
[00:28:57.840 --> 00:28:58.840]  耶穌要信服到死
[00:28:58.840 --> 00:29:00.840]  以至於死在十字架上
[00:29:00.840 --> 00:29:01.840]  死得這麼辛苦
[00:29:01.840 --> 00:29:03.840]  又要被人退末套
[00:29:03.840 --> 00:29:04.840]  又要戴荊棘冠冕
[00:29:04.840 --> 00:29:06.840]  又要被人鞭打到皮開肉裂
[00:29:06.840 --> 00:29:08.840]  太辛苦了
[00:29:08.840 --> 00:29:09.840]  不要了
[00:29:09.840 --> 00:29:10.840]  我是普通人
[00:29:10.840 --> 00:29:15.840]  所以我要普通OK豐富的生活
[00:29:15.840 --> 00:29:16.840]  算了
[00:29:16.840 --> 00:29:19.840]  何必要豐盛呢
[00:29:19.840 --> 00:29:21.840]  這是不是你呢
[00:29:21.840 --> 00:29:22.840]  如果是的話
[00:29:22.840 --> 00:29:26.840]  你要悔改
[00:29:26.840 --> 00:29:27.840]  唯有我們的信心
[00:29:27.840 --> 00:29:30.840]  願意這樣去走的時候
[00:29:30.840 --> 00:29:33.840]  所以我們本來在監獄裡
[00:29:33.840 --> 00:29:34.840]  其實很困
[00:29:34.840 --> 00:29:37.840]  在監獄裡其實很難
[00:29:37.840 --> 00:29:40.840]  但是他的信心說
[00:29:40.840 --> 00:29:42.840]  我活著就是基督
[00:29:42.840 --> 00:29:43.840]  我死了就是益處
[00:29:43.840 --> 00:29:46.840]  他的信心是在激發
[00:29:46.840 --> 00:29:49.840]  以菲律賓教會的弟兄姊妹
[00:29:49.840 --> 00:29:51.840]  是更加相信神的美善
[00:29:51.840 --> 00:29:52.840]  不用怕
[00:29:52.840 --> 00:29:55.840]  無論處境是多麼不好
[00:29:55.840 --> 00:29:57.840]  在人的角度來說多麼不好
[00:29:57.840 --> 00:30:00.840]  心靈那種豐富平安
[00:30:00.840 --> 00:30:03.840]  知道神怎樣用自己過往歷程裡的帶領
[00:30:03.840 --> 00:30:05.840]  見證前面的路
[00:30:05.840 --> 00:30:07.840]  無論在人的眼光裡
[00:30:07.840 --> 00:30:09.840]  是多麼不好
[00:30:09.840 --> 00:30:12.840]  是多麼糟糕的事情
[00:30:12.840 --> 00:30:15.840]  但是是建立生命的
[00:30:15.840 --> 00:30:17.840]  羅馬書八章
[00:30:17.840 --> 00:30:19.840]  萬事都互相效力
[00:30:19.840 --> 00:30:21.840]  叫愛神的人的益處
[00:30:21.840 --> 00:30:23.840]  一定有好處
[00:30:23.840 --> 00:30:25.840]  我們有沒有這種心信呢
[00:30:25.840 --> 00:30:27.840]  這種心信是要我們去享受
[00:30:27.840 --> 00:30:30.840]  很多很點滴跟耶穌的做法
[00:30:30.840 --> 00:30:32.840]  去拒絕自己的感受
[00:30:32.840 --> 00:30:34.840]  今天很大的問題
[00:30:34.840 --> 00:30:39.840]  時代突然說要跟著心去走
[00:30:39.840 --> 00:30:41.840]  跟著感覺去做決定
[00:30:41.840 --> 00:30:44.840]  你知不知道你的心是什麼狀態
[00:30:44.840 --> 00:30:48.840]  你知不知道你的感覺從哪裡來
[00:30:48.840 --> 00:30:51.840]  是近乎盲目地
[00:30:51.840 --> 00:30:53.840]  跟著這個世界去走的時候
[00:30:53.840 --> 00:30:57.840]  是多麼危險的
[00:30:57.840 --> 00:30:59.840]  所以我們需要去看好
[00:30:59.840 --> 00:31:00.840]  積極的
[00:31:00.840 --> 00:31:02.840]  看好自己 看好別人
[00:31:02.840 --> 00:31:04.840]  因為神與我們同行
[00:31:04.840 --> 00:31:05.840]  應許未成就
[00:31:05.840 --> 00:31:07.840]  但是聖經裡面有這個應許的時候
[00:31:07.840 --> 00:31:10.840]  你就要憑信心接受這個應許
[00:31:10.840 --> 00:31:11.840]  所要成就的那種美景
[00:31:11.840 --> 00:31:13.840]  縱然我們走完人生路
[00:31:13.840 --> 00:31:15.840]  有時都看不到你應許成就
[00:31:15.840 --> 00:31:16.840]  好像摩西一樣
[00:31:16.840 --> 00:31:19.840]  進不到應許之地
[00:31:19.840 --> 00:31:29.840]  但是我們知道必然成就
[00:31:29.840 --> 00:31:31.840]  神願意建立我們
[00:31:31.840 --> 00:31:35.840]  我們願不願意建立自己呢
[00:31:35.840 --> 00:31:39.840]  神願意我們用這種巧電的態度
[00:31:39.840 --> 00:31:41.840]  毀身在別人的成功
[00:31:41.840 --> 00:31:43.840]  放下自己
[00:31:43.840 --> 00:31:47.840]  願意去相信神的美善
[00:31:47.840 --> 00:31:49.840]  也成為人的美善的祝福
[00:31:49.840 --> 00:31:51.840]  無論我們見到什麼人
[00:31:51.840 --> 00:31:52.840]  遇到什麼事情
[00:31:52.840 --> 00:31:55.840]  他在明確的境況下
[00:31:55.840 --> 00:31:57.840]  我看到他的反應
[00:31:57.840 --> 00:31:58.840]  他的表達是怎麼樣
[00:31:58.840 --> 00:32:00.840]  我再不喜歡也好
[00:32:00.840 --> 00:32:01.840]  我也要深信
[00:32:01.840 --> 00:32:04.840]  最好最好的假設
[00:32:04.840 --> 00:32:07.840]  最好最好的事
[00:32:07.840 --> 00:32:10.840]  是要跟著去發生
[00:32:10.840 --> 00:32:12.840]  不是壞事
[00:32:12.840 --> 00:32:14.840]  不是陰謀
[00:32:14.840 --> 00:32:18.840]  不是很多所謂黑色的聯想
[00:32:18.840 --> 00:32:21.840]  積極的去看好
[00:32:21.840 --> 00:32:24.840]  積極的去活出信心的生命
[00:32:24.840 --> 00:32:27.840]  相信這個應許
[00:32:27.840 --> 00:32:31.840]  在啟發課程裡面有一個規定
[00:32:31.840 --> 00:32:36.840]  我不知道大家有沒有上過啟發課程
[00:32:36.840 --> 00:32:38.840]  就是說傳道同功
[00:32:38.840 --> 00:32:40.840]  不准說那麼多話
[00:32:40.840 --> 00:32:44.840]  基本上在開祖的時候不准說話
[00:32:44.840 --> 00:32:48.840]  知不知道為什麼
[00:32:48.840 --> 00:32:52.840]  因為今天我們活在一個世代裡面
[00:32:52.840 --> 00:32:54.840]  我們也受了很多訓練
[00:32:54.840 --> 00:32:56.840]  我們有很多資訊
[00:32:56.840 --> 00:32:59.840]  我們很想去貢獻
[00:32:59.840 --> 00:33:01.840]  全部都不一定是壞的
[00:33:01.840 --> 00:33:04.840]  不過問題是一件事
[00:33:04.840 --> 00:33:07.840]  神要工作的時候
[00:33:07.840 --> 00:33:09.840]  我們要留位給神去做事
[00:33:09.840 --> 00:33:11.840]  聖靈要工作的時候
[00:33:11.840 --> 00:33:15.840]  縱然你有很多很多
[00:33:15.840 --> 00:33:18.840]  想去傳遞表達的訊息
[00:33:18.840 --> 00:33:21.840]  但是如果我們過分的
[00:33:21.840 --> 00:33:25.840]  重視自己的角色去貢獻的時候
[00:33:25.840 --> 00:33:29.840]  就會干預了壓縮了聖靈的工作
[00:33:29.840 --> 00:33:31.840]  所以在啟發課程裡面
[00:33:31.840 --> 00:33:33.840]  因為啟發其實是很相信
[00:33:33.840 --> 00:33:35.840]  聖靈的工作的一個課程
[00:33:35.840 --> 00:33:38.840]  但是因為太強調聖靈
[00:33:38.840 --> 00:33:40.840]  很多方派怕怕的
[00:33:40.840 --> 00:33:44.840]  所以他們都沒有那麼高調去強調
[00:33:44.840 --> 00:33:47.840]  但是在整個過程裡面
[00:33:47.840 --> 00:33:49.840]  留位給聖靈工作
[00:33:49.840 --> 00:33:51.840]  是一個基督徒
[00:33:51.840 --> 00:33:55.840]  是一個工人很需要去學的功夫
[00:33:55.840 --> 00:33:57.840]  曉澱的生命
[00:33:57.840 --> 00:34:00.840]  就是說我的生命
[00:34:00.840 --> 00:34:02.840]  是一切出於神
[00:34:02.840 --> 00:34:04.840]  我生命的能力貢獻
[00:34:04.840 --> 00:34:05.840]  一切出於主
[00:34:05.840 --> 00:34:07.840]  所以我們有什麼領受
[00:34:07.840 --> 00:34:09.840]  有什麼見解
[00:34:09.840 --> 00:34:13.840]  如果神不需要我這個時候去貢獻的時候
[00:34:13.840 --> 00:34:15.840]  我願意放下
[00:34:15.840 --> 00:34:16.840]  我願意沉默
[00:34:16.840 --> 00:34:19.840]  我願意聆聽
[00:34:19.840 --> 00:34:23.840]  人太努力去做事
[00:34:23.840 --> 00:34:26.840]  今天在方派教會裡面出現了困難
[00:34:26.840 --> 00:34:27.840]  我們太多訓練
[00:34:27.840 --> 00:34:29.840]  我們太多能力
[00:34:29.840 --> 00:34:32.840]  所以不斷要去表達自己的貢獻的時候
[00:34:32.840 --> 00:34:37.840]  結果沒有位置給聖靈做事
[00:34:37.840 --> 00:34:38.840]  我們的貢獻
[00:34:38.840 --> 00:34:43.840]  反而成為了阻礙聖靈的工作
[00:34:43.840 --> 00:34:45.840]  這個不是一個曉澱的生命
[00:34:45.840 --> 00:34:48.840]  一個願意犧牲去成就神心意的生命
[00:34:48.840 --> 00:34:50.840]  應該表達的方式
[00:34:50.840 --> 00:34:51.840]  弟兄姊妹
[00:34:51.840 --> 00:34:54.840]  我們需要學適當的沉默下來
[00:34:54.840 --> 00:34:55.840]  安靜下來
[00:34:55.840 --> 00:34:56.840]  神告訴我們
[00:34:56.840 --> 00:34:58.840]  你要休息
[00:34:58.840 --> 00:34:59.840]  安息
[00:34:59.840 --> 00:35:01.840]  要知道我是神
[00:35:01.840 --> 00:35:03.840]  就是這個意思
[00:35:03.840 --> 00:35:08.840]  今天在我們教會很多的服事裡面
[00:35:08.840 --> 00:35:11.840]  我們要開始慢慢去意識學一下
[00:35:11.840 --> 00:35:14.840]  什麼時候為了要配搭聖靈的工作
[00:35:14.840 --> 00:35:16.840]  我們減少自己的活動
[00:35:16.840 --> 00:35:20.840]  減少自己的言語
[00:35:20.840 --> 00:35:22.840]  看到聖靈的工作
[00:35:22.840 --> 00:35:23.840]  我們先去配合
[00:35:23.840 --> 00:35:25.840]  先去說阿門
[00:35:25.840 --> 00:35:26.840]  去欣賞
[00:35:26.840 --> 00:35:29.840]  去肯定
[00:35:29.840 --> 00:35:32.840]  神用很多弟兄姊妹
[00:35:32.840 --> 00:35:34.840]  未必有很多知識和能力
[00:35:34.840 --> 00:35:37.840]  因為聖靈透過軟弱的
[00:35:37.840 --> 00:35:41.840]  更容易彰顯祂的能力
[00:35:41.840 --> 00:35:43.840]  所以弟兄姊妹今天曉澱的喜樂
[00:35:43.840 --> 00:35:44.840]  當你看到
[00:35:44.840 --> 00:35:47.840]  嘩 原來當我閉嘴不說話的時候
[00:35:47.840 --> 00:35:49.840]  聖靈透過這個弟兄姊妹
[00:35:49.840 --> 00:35:50.840]  那個弟兄姊妹
[00:35:50.840 --> 00:35:51.840]  那個弟兄姊妹
[00:35:51.840 --> 00:35:52.840]  有這麼多的發現
[00:35:52.840 --> 00:35:54.840]  有這麼多的體會
[00:35:54.840 --> 00:35:56.840]  我心裡面很雀躍
[00:35:56.840 --> 00:35:59.840]  很開心
[00:35:59.840 --> 00:36:03.840]  聖靈很活潑的可以在我們中間行動
[00:36:03.840 --> 00:36:04.840]  不過
[00:36:04.840 --> 00:36:06.840]  有時候是我們
[00:36:06.840 --> 00:36:09.840]  我們太想去貢獻
[00:36:09.840 --> 00:36:11.840]  我們太想去表達自己的能力的時候
[00:36:11.840 --> 00:36:14.840]  反而限制了神的作為
[00:36:14.840 --> 00:36:15.840]  曉澱的生命
[00:36:15.840 --> 00:36:18.840]  會給我們很多的喜樂
[00:36:18.840 --> 00:36:19.840]  但是你有沒有信心
[00:36:19.840 --> 00:36:22.840]  進入這種曉澱生命的狀態呢
[00:36:22.840 --> 00:36:23.840]  願神幫助我們
[00:36:23.840 --> 00:36:25.840]  願意謙卑放下自己
[00:36:25.840 --> 00:36:28.840]  以致我們能夠活出這種曉澱的生命
[00:36:28.840 --> 00:36:30.840]  我們已經是神最寶貴的兒女
[00:36:30.840 --> 00:36:32.840]  最有價值的兒女
[00:36:32.840 --> 00:36:34.840]  最蒙愛蒙恩的兒女
[00:36:34.840 --> 00:36:36.840]  我們不需要再有任何的東西
[00:36:36.840 --> 00:36:38.840]  去肯定自己
[00:36:38.840 --> 00:36:40.840]  因為這個是最大的肯定
[00:36:40.840 --> 00:36:42.840]  願意我們享受這個身份
[00:36:42.840 --> 00:36:43.840]  享受這個恩典
[00:36:43.840 --> 00:36:46.840]  以致我們更能夠活出一個曉澱的生命
[00:36:46.840 --> 00:36:48.840]  享受這個曉澱生命所帶來的喜樂
[00:36:48.840 --> 00:36:52.840]  我們同心吐構
[00:36:52.840 --> 00:36:53.840]  親愛的主耶穌我們感謝你
[00:36:53.840 --> 00:36:55.840]  因為你透過保羅
[00:36:55.840 --> 00:36:57.840]  他的生命
[00:36:57.840 --> 00:36:58.840]  他的見證
[00:36:58.840 --> 00:37:00.840]  他所領受的真理的訊息
