
[00:00:00.000 --> 00:00:02.420]  今天講到的題目是
[00:20:55.660 --> 00:20:57.660]  我們錯過了很多很多
[00:20:57.660 --> 00:21:01.060]  這些能夠體驗到
[00:21:01.060 --> 00:21:02.460]  你是上帝的聖者
[00:21:02.460 --> 00:21:05.860]  你是天父的兒子的機會
[00:21:05.860 --> 00:21:08.460]  主耶穌幫助我們能夠可以盡力
[00:21:08.460 --> 00:21:12.460]  能夠可以分辨到一些時間來親近你
[00:21:12.460 --> 00:21:16.860]  以至我們當反思自己生活的點滴的時候
[00:21:16.860 --> 00:21:19.060]  我們能夠體驗到
[00:21:19.060 --> 00:21:22.060]  感受到主禰在我們身上的作爲
[00:21:22.060 --> 00:21:24.860]  帶領和恩典
[00:21:24.860 --> 00:21:26.460]  在新的一年裏面
[00:21:26.460 --> 00:21:31.060]  願我們大家都能夠持守這件事
[00:21:31.060 --> 00:21:34.660]  讓我們能夠過一個豐盛的2018
[00:21:34.660 --> 00:21:36.060]  我們祈禱感恩
[00:21:36.060 --> 00:21:38.860]  直賴救主耶穌基督的性命祈求
[00:21:38.860 --> 00:21:39.860]  阿們
