
[00:00:00.000 --> 00:00:02.000]  她的女王,耶西別
[00:17:49.000 --> 00:17:53.000]  他用彰顯自己的方法
[00:17:53.000 --> 00:17:55.000]  他用彰顯自己的方法
[00:17:55.000 --> 00:17:58.000]  打破以利亞固有的想法
[00:17:58.000 --> 00:18:01.000]  打破以利亞固有的想法
[00:18:01.000 --> 00:18:06.000]  希望幫助以利亞知道
[00:18:06.000 --> 00:18:11.000]  神才是我們的主
[00:18:11.000 --> 00:18:14.000]  不是以利亞
[00:18:14.000 --> 00:18:19.000]  神要以利亞知道
[00:18:19.000 --> 00:18:22.000]  作為主
[00:18:22.000 --> 00:18:26.000]  祂有祂的想法
[00:18:26.000 --> 00:18:29.000]  祂有祂的做法
[00:18:29.000 --> 00:18:32.000]  所以祂吩咐以利亞站在祂面前
[00:18:32.000 --> 00:18:34.000]  所以祂吩咐以利亞站在祂面前
[00:18:34.000 --> 00:18:37.000]  然後我們看到有狂風
[00:18:37.000 --> 00:18:39.000]  然後我們看到有狂風
[00:18:39.000 --> 00:18:40.000]  有地震
[00:18:40.000 --> 00:18:41.000]  有地震
[00:18:41.000 --> 00:18:42.000]  有火
[00:18:42.000 --> 00:18:43.000]  有火
[00:18:43.000 --> 00:18:45.000]  這些現象
[00:18:45.000 --> 00:18:47.000]  這些現象
[00:18:47.000 --> 00:18:48.000]  根據傳統的理解
[00:18:48.000 --> 00:18:50.000]  根據傳統的理解
[00:18:50.000 --> 00:18:54.000]  是神向人彰顯自己臨在的方式
[00:18:54.000 --> 00:18:59.000]  是神向人彰顯自己臨在的方式
[00:18:59.000 --> 00:19:04.000]  所以摩西是在燒灼的荊棘見到神的
[00:19:04.000 --> 00:19:10.000]  所以摩西是在燒的荊棘裡看見神的
[00:19:10.000 --> 00:19:12.000]  但是這一次有不同
[00:19:12.000 --> 00:19:13.000]  但是這一次有不一樣
[00:19:13.000 --> 00:19:14.000]  聖經很明的話
[00:19:14.000 --> 00:19:15.000]  聖經很明的話
[00:19:15.000 --> 00:19:17.000]  聖經很明的話
[00:19:17.000 --> 00:19:18.000]  明明的說
[00:19:18.000 --> 00:19:20.000]  神不在風中
[00:19:20.000 --> 00:19:22.000]  神不在風中
[00:19:22.000 --> 00:19:25.000]  神不在地震之中
[00:19:25.000 --> 00:19:27.000]  神不在地震之中
[00:19:27.000 --> 00:19:29.000]  神不在火中
[00:19:29.000 --> 00:19:31.000]  神不在火中
[00:19:31.000 --> 00:19:34.000]  在大風地震和火之後
[00:19:34.000 --> 00:19:37.000]  在大風地震和火之後
[00:19:37.000 --> 00:19:39.000]  有一個寂靜的聲音
[00:19:39.000 --> 00:19:41.000]  有一個寂靜的聲音
[00:19:41.000 --> 00:19:43.000]  在這個時候
[00:19:43.000 --> 00:19:44.000]  在這個時候
[00:19:44.000 --> 00:19:47.000]  以利亞聽到的時候
[00:19:47.000 --> 00:19:49.000]  以利亞聽到的時候
[00:19:49.000 --> 00:19:52.000]  就用外袍染面
[00:19:52.000 --> 00:19:55.000]  就用外袍染面
[00:19:55.000 --> 00:19:57.000]  這就表明
[00:19:57.000 --> 00:19:59.000]  以利亞知道
[00:19:59.000 --> 00:20:05.000]  神在自己面前
[00:20:05.000 --> 00:20:09.000]  神是用新的方式
[00:20:09.000 --> 00:20:11.000]  彰顯他自己的臨在
[00:20:11.000 --> 00:20:13.000]  彰顯他自己的臨在
[00:20:13.000 --> 00:20:16.000]  神是用這種方式
[00:20:16.000 --> 00:20:18.000]  告訴以利亞
[00:20:18.000 --> 00:20:20.000]  神是主
[00:20:20.000 --> 00:20:22.000]  神是主
[00:20:22.000 --> 00:20:24.000]  祂有自由
[00:20:24.000 --> 00:20:25.000]  祂有自由
[00:20:25.000 --> 00:20:27.000]  不受傳統的限制
[00:20:27.000 --> 00:20:28.000]  不受傳統的限制
[00:20:28.000 --> 00:20:30.000]  用新的方式
[00:20:30.000 --> 00:20:31.000]  用新的方式
[00:20:31.000 --> 00:20:33.000]  成全祂的工作
[00:20:33.000 --> 00:20:35.000]  成全祂的工作
[00:20:35.000 --> 00:20:37.000]  作為神的僕人
[00:20:37.000 --> 00:20:38.000]  作為神的僕人
[00:20:38.000 --> 00:20:41.000]  我們是做神要我們做的
[00:20:41.000 --> 00:20:44.000]  我們是做神要我們做的
[00:20:44.000 --> 00:20:47.000]  而不是將神套入我們的框框
[00:20:47.000 --> 00:20:49.000]  而不是將神套入我們的框框
[00:20:49.000 --> 00:20:50.000]  而不是將神套入我們的框框
[00:20:50.000 --> 00:20:51.000]  而不是將神套入我們的框框
[00:20:51.000 --> 00:20:52.000]  而不是將神套入我們的框框
[00:20:52.000 --> 00:20:53.000]  而不是將神套入我們的框框
[00:20:53.000 --> 00:20:54.000]  而不是將神套入我們的框框
[00:20:54.000 --> 00:20:55.000]  而不是將神套入我們的框框
[00:20:55.000 --> 00:20:56.000]  而不是將神套入我們的框框
[00:20:56.000 --> 00:20:57.000]  而不是將神套入我們的框框
[00:20:57.000 --> 00:20:58.000]  而不是將神套入我們的框框
[00:20:58.000 --> 00:20:59.000]  而不是將神套入我們的框框
[00:20:59.000 --> 00:21:00.000]  而不是將神套入我們的框框
[00:21:00.000 --> 00:21:01.000]  而不是將神套入我們的框框
[00:21:01.000 --> 00:21:02.000]  而不是將神套入我們的框框
[00:21:02.000 --> 00:21:03.000]  而不是將神套入我們的框框
[00:21:03.000 --> 00:21:21.000]  而不是將神套入我們的框框
[00:21:21.000 --> 00:21:22.000]  而不是將神套入我們的框框
[00:21:22.000 --> 00:21:23.000]  而不是將神套入我們的框框
[00:21:23.000 --> 00:21:24.000]  而不是將神套入我們的框框
[00:21:24.000 --> 00:21:25.000]  而不是將神套入我們的框框
[00:21:25.000 --> 00:21:26.000]  而不是將神套入我們的框框
[00:21:26.000 --> 00:21:27.000]  而不是將神套入我們的框框
[00:21:27.000 --> 00:21:28.000]  而不是將神套入我們的框框
[00:21:28.000 --> 00:21:29.000]  而不是將神套入我們的框框
[00:21:29.000 --> 00:21:30.000]  而不是將神套入我們的框框
[00:21:30.000 --> 00:21:31.000]  而不是將神套入我們的框框
[00:21:31.000 --> 00:21:32.000]  而不是將神套入我們的框框
[00:21:32.000 --> 00:21:33.000]  而不是將神套入我們的框框
[00:21:33.000 --> 00:21:34.000]  而不是將神套入我們的框框
[00:21:34.000 --> 00:21:35.000]  而不是將神套入我們的框框
[00:21:35.000 --> 00:21:36.000]  而不是將神套入我們的框框
[00:21:36.000 --> 00:21:37.000]  而不是將神套入我們的框框
[00:21:37.000 --> 00:21:38.000]  而不是將神套入我們的框框
[00:21:38.000 --> 00:21:39.000]  而不是將神套入我們的框框
[00:21:39.000 --> 00:21:40.000]  而不是將神套入我們的框框
[00:21:40.000 --> 00:21:41.000]  而不是將神套入我們的框框
[00:21:41.000 --> 00:21:42.000]  而不是將神套入我們的框框
[00:21:42.000 --> 00:21:43.000]  而不是將神套入我們的框框
[00:21:43.000 --> 00:21:44.000]  而不是將神套入我們的框框
[00:21:44.000 --> 00:21:45.000]  而不是將神套入我們的框框
[00:21:45.000 --> 00:21:46.000]  而不是將神套入我們的框框
[00:21:46.000 --> 00:21:47.000]  而不是將神套入我們的框框
[00:21:47.000 --> 00:22:06.000]  而不是將神套入我們的框框
[00:22:18.000 --> 00:22:19.000]  而不是將神套入我們的框框
[00:22:19.000 --> 00:22:20.000]  而不是將神套入我們的框框
[00:22:20.000 --> 00:22:21.000]  而不是將神套入我們的框框
[00:22:21.000 --> 00:22:22.000]  而不是將神套入我們的框框
[00:22:22.000 --> 00:22:23.000]  而不是將神套入我們的框框
[00:22:23.000 --> 00:22:24.000]  而不是將神套入我們的框框
[00:22:24.000 --> 00:22:25.000]  而不是將神套入我們的框框
[00:22:25.000 --> 00:22:26.000]  而不是將神套入我們的框框
[00:22:26.000 --> 00:22:27.000]  而不是將神套入我們的框框
[00:22:27.000 --> 00:22:28.000]  而不是將神套入我們的框框
[00:22:28.000 --> 00:22:29.000]  而不是將神套入我們的框框
[00:22:29.000 --> 00:22:30.000]  而不是將神套入我們的框框
[00:22:30.000 --> 00:22:31.000]  而不是將神套入我們的框框
[00:22:31.000 --> 00:22:32.000]  而不是將神套入我們的框框
[00:22:32.000 --> 00:22:33.000]  而不是將神套入我們的框框
[00:22:33.000 --> 00:22:51.000]  而不是將神套入我們的框框
[00:22:51.000 --> 00:22:52.000]  而不是將神套入我們的框框
[00:22:52.000 --> 00:22:53.000]  而不是將神套入我們的框框
[00:22:53.000 --> 00:22:54.000]  而不是將神套入我們的框框
[00:22:54.000 --> 00:22:55.000]  而不是將神套入我們的框框
[00:22:55.000 --> 00:22:56.000]  而不是將神套入我們的框框
[00:22:56.000 --> 00:22:57.000]  而不是將神套入我們的框框
[00:22:57.000 --> 00:22:58.000]  而不是將神套入我們的框框
[00:22:58.000 --> 00:22:59.000]  而不是將神套入我們的框框
[00:22:59.000 --> 00:23:00.000]  而不是將神套入我們的框框
[00:23:00.000 --> 00:23:01.000]  而不是將神套入我們的框框
[00:23:01.000 --> 00:23:02.000]  而不是將神套入我們的框框
[00:23:02.000 --> 00:23:03.000]  而不是將神套入我們的框框
[00:23:03.000 --> 00:23:04.000]  而不是將神套入我們的框框
[00:23:04.000 --> 00:23:05.000]  而不是將神套入我們的框框
[00:23:05.000 --> 00:23:06.000]  而不是將神套入我們的框框
[00:23:06.000 --> 00:23:07.000]  而不是將神套入我們的框框
[00:23:07.000 --> 00:23:08.000]  而不是將神套入我們的框框
[00:23:08.000 --> 00:23:09.000]  而不是將神套入我們的框框
[00:23:09.000 --> 00:23:10.000]  而不是將神套入我們的框框
[00:23:10.000 --> 00:23:11.000]  而不是將神套入我們的框框
[00:23:11.000 --> 00:23:12.000]  而不是將神套入我們的框框
[00:23:12.000 --> 00:23:13.000]  而不是將神套入我們的框框
[00:23:13.000 --> 00:23:14.000]  而不是將神套入我們的框框
[00:23:14.000 --> 00:23:15.000]  而不是將神套入我們的框框
[00:23:15.000 --> 00:23:16.000]  而不是將神套入我們的框框
[00:23:16.000 --> 00:23:17.000]  而不是將神套入我們的框框
[00:23:17.000 --> 00:23:36.000]  而不是將神套入我們的框框
[00:23:36.000 --> 00:23:37.000]  而不是將神套入我們的框框
[00:23:37.000 --> 00:23:38.000]  而不是將神套入我們的框框
[00:23:38.000 --> 00:23:39.000]  而不是將神套入我們的框框
[00:23:39.000 --> 00:23:40.000]  而不是將神套入我們的框框
[00:23:40.000 --> 00:23:41.000]  而不是將神套入我們的框框
[00:23:41.000 --> 00:23:42.000]  而不是將神套入我們的框框
[00:23:42.000 --> 00:23:43.000]  而不是將神套入我們的框框
[00:23:43.000 --> 00:23:44.000]  而不是將神套入我們的框框
[00:23:44.000 --> 00:23:45.000]  而不是將神套入我們的框框
[00:23:45.000 --> 00:23:46.000]  而不是將神套入我們的框框
[00:23:46.000 --> 00:23:47.000]  而不是將神套入我們的框框
[00:23:47.000 --> 00:23:48.000]  而不是將神套入我們的框框
[00:23:48.000 --> 00:23:49.000]  而不是將神套入我們的框框
[00:23:49.000 --> 00:23:50.000]  而不是將神套入我們的框框
[00:23:50.000 --> 00:23:51.000]  而不是將神套入我們的框框
[00:23:51.000 --> 00:23:52.000]  而不是將神套入我們的框框
[00:23:52.000 --> 00:23:53.000]  而不是將神套入我們的框框
[00:23:53.000 --> 00:23:54.000]  而不是將神套入我們的框框
[00:23:54.000 --> 00:23:55.000]  而不是將神套入我們的框框
[00:23:55.000 --> 00:23:56.000]  而不是將神套入我們的框框
[00:23:56.000 --> 00:23:57.000]  而不是將神套入我們的框框
[00:23:57.000 --> 00:23:58.000]  而不是將神套入我們的框框
[00:23:58.000 --> 00:23:59.000]  而不是將神套入我們的框框
[00:23:59.000 --> 00:24:00.000]  而不是將神套入我們的框框
[00:24:00.000 --> 00:24:01.000]  而不是將神套入我們的框框
[00:24:01.000 --> 00:24:16.000]  而不是將神套入我們的框框
[00:24:16.000 --> 00:24:17.000]  而不是將神套入我們的框框
[00:24:17.000 --> 00:24:18.000]  而不是將神套入我們的框框
[00:24:18.000 --> 00:24:19.000]  而不是將神套入我們的框框
[00:24:19.000 --> 00:24:20.000]  而不是將神套入我們的框框
[00:24:20.000 --> 00:24:21.000]  而不是將神套入我們的框框
[00:24:21.000 --> 00:24:22.000]  而不是將神套入我們的框框
[00:24:22.000 --> 00:24:23.000]  而不是將神套入我們的框框
[00:24:23.000 --> 00:24:24.000]  而不是將神套入我們的框框
[00:24:24.000 --> 00:24:25.000]  而不是將神套入我們的框框
[00:24:25.000 --> 00:24:26.000]  而不是將神套入我們的框框
[00:24:26.000 --> 00:24:27.000]  而不是將神套入我們的框框
[00:24:27.000 --> 00:24:28.000]  而不是將神套入我們的框框
[00:24:28.000 --> 00:24:29.000]  而不是將神套入我們的框框
[00:24:29.000 --> 00:24:30.000]  而不是將神套入我們的框框
[00:24:30.000 --> 00:24:31.000]  而不是將神套入我們的框框
[00:24:31.000 --> 00:24:32.000]  而不是將神套入我們的框框
[00:24:32.000 --> 00:24:33.000]  而不是將神套入我們的框框
[00:24:33.000 --> 00:24:34.000]  而不是將神套入我們的框框
[00:24:34.000 --> 00:24:35.000]  而不是將神套入我們的框框
[00:24:35.000 --> 00:24:36.000]  而不是將神套入我們的框框
[00:24:36.000 --> 00:24:37.000]  而不是將神套入我們的框框
[00:24:37.000 --> 00:24:38.000]  而不是將神套入我們的框框
[00:24:38.000 --> 00:24:39.000]  而不是將神套入我們的框框
[00:24:39.000 --> 00:24:40.000]  而不是將神套入我們的框框
[00:24:40.000 --> 00:24:41.000]  而不是將神套入我們的框框
[00:24:41.000 --> 00:24:42.000]  而不是將神套入我們的框框
[00:24:42.000 --> 00:24:43.000]  而不是將神套入我們的框框
[00:24:43.000 --> 00:24:44.000]  而不是將神套入我們的框框
[00:24:44.000 --> 00:24:45.000]  而不是將神套入我們的框框
[00:24:45.000 --> 00:25:00.000]  而不是將神套入我們的框框
[00:25:00.000 --> 00:25:01.000]  而不是將神套入我們的框框
[00:25:01.000 --> 00:25:02.000]  而不是將神套入我們的框框
[00:25:02.000 --> 00:25:03.000]  而不是將神套入我們的框框
[00:25:03.000 --> 00:25:04.000]  而不是將神套入我們的框框
[00:25:04.000 --> 00:25:05.000]  而不是將神套入我們的框框
[00:25:05.000 --> 00:25:06.000]  而不是將神套入我們的框框
[00:25:06.000 --> 00:25:07.000]  而不是將神套入我們的框框
[00:25:07.000 --> 00:25:08.000]  而不是將神套入我們的框框
[00:25:08.000 --> 00:25:09.000]  而不是將神套入我們的框框
[00:25:09.000 --> 00:25:10.000]  而不是將神套入我們的框框
[00:25:10.000 --> 00:25:11.000]  而不是將神套入我們的框框
[00:25:11.000 --> 00:25:12.000]  而不是將神套入我們的框框
[00:25:12.000 --> 00:25:13.000]  而不是將神套入我們的框框
[00:25:13.000 --> 00:25:14.000]  而不是將神套入我們的框框
[00:25:14.000 --> 00:25:15.000]  而不是將神套入我們的框框
[00:25:15.000 --> 00:25:16.000]  而不是將神套入我們的框框
[00:25:16.000 --> 00:25:17.000]  而不是將神套入我們的框框
[00:25:17.000 --> 00:25:18.000]  而不是將神套入我們的框框
[00:25:18.000 --> 00:25:19.000]  而不是將神套入我們的框框
[00:25:19.000 --> 00:25:20.000]  而不是將神套入我們的框框
[00:25:20.000 --> 00:25:21.000]  而不是將神套入我們的框框
[00:25:21.000 --> 00:25:22.000]  而不是將神套入我們的框框
[00:25:22.000 --> 00:25:23.000]  而不是將神套入我們的框框
[00:25:23.000 --> 00:25:24.000]  而不是將神套入我們的框框
[00:25:24.000 --> 00:25:25.000]  而不是將神套入我們的框框
[00:25:25.000 --> 00:25:26.000]  而不是將神套入我們的框框
[00:25:26.000 --> 00:25:27.000]  而不是將神套入我們的框框
[00:25:27.000 --> 00:25:28.000]  而不是將神套入我們的框框
[00:25:28.000 --> 00:25:29.000]  而不是將神套入我們的框框
[00:25:29.000 --> 00:25:48.000]  而不是將神套入我們的框框
[00:26:00.000 --> 00:26:01.000]  而不是將神套入我們的框框
[00:26:01.000 --> 00:26:02.000]  而不是將神套入我們的框框
[00:26:02.000 --> 00:26:03.000]  而不是將神套入我們的框框
[00:26:03.000 --> 00:26:04.000]  而不是將神套入我們的框框
[00:26:04.000 --> 00:26:05.000]  而不是將神套入我們的框框
[00:26:05.000 --> 00:26:06.000]  而不是將神套入我們的框框
[00:26:06.000 --> 00:26:07.000]  而不是將神套入我們的框框
[00:26:07.000 --> 00:26:08.000]  而不是將神套入我們的框框
[00:26:08.000 --> 00:26:09.000]  而不是將神套入我們的框框
[00:26:09.000 --> 00:26:10.000]  而不是將神套入我們的框框
[00:26:10.000 --> 00:26:11.000]  而不是將神套入我們的框框
[00:26:11.000 --> 00:26:12.000]  而不是將神套入我們的框框
[00:26:12.000 --> 00:26:13.000]  而不是將神套入我們的框框
[00:26:13.000 --> 00:26:14.000]  而不是將神套入我們的框框
[00:26:14.000 --> 00:26:15.000]  而不是將神套入我們的框框
[00:26:15.000 --> 00:26:33.000]  而不是将神套入我們的框框
[00:26:33.000 --> 00:26:34.000]  而不是將神套入我們的框框
[00:26:34.000 --> 00:26:35.000]  而不是將神套入我們的框框
[00:26:35.000 --> 00:26:36.000]  而不是將神套入我們的框框
[00:26:36.000 --> 00:26:37.000]  而不是將神套入我們的框框
[00:26:37.000 --> 00:26:38.000]  而不是將神套入我們的框框
[00:26:38.000 --> 00:26:39.000]  而不是將神套入我們的框框
[00:26:39.000 --> 00:26:40.000]  而不是將神套入我們的框框
[00:26:40.000 --> 00:26:41.000]  而不是將神套入我們的框框
[00:26:41.000 --> 00:26:42.000]  而不是將神套入我們的框框
[00:26:42.000 --> 00:26:43.000]  而不是將神套入我們的框框
[00:26:43.000 --> 00:26:44.000]  而不是將神套入我們的框框
[00:26:44.000 --> 00:26:45.000]  而不是將神套入我們的框框
[00:26:45.000 --> 00:26:46.000]  而不是將神套入我們的框框
[00:26:46.000 --> 00:26:47.000]  而不是將神套入我們的框框
[00:26:47.000 --> 00:26:48.000]  而不是將神套入我們的框框
[00:26:48.000 --> 00:26:49.000]  而不是將神套入我們的框框
[00:26:49.000 --> 00:26:50.000]  而不是將神套入我們的框框
[00:26:50.000 --> 00:26:51.000]  而不是將神套入我們的框框
[00:26:51.000 --> 00:26:52.000]  而不是將神套入我們的框框
[00:26:52.000 --> 00:26:53.000]  而不是將神套入我們的框框
[00:26:53.000 --> 00:26:54.000]  而不是將神套入我們的框框
[00:26:54.000 --> 00:26:55.000]  而不是將神套入我們的框框
[00:26:55.000 --> 00:26:56.000]  而不是將神套入我們的框框
[00:26:56.000 --> 00:26:57.000]  而不是將神套入我們的框框
[00:26:57.000 --> 00:26:58.000]  而不是將神套入我們的框框
[00:26:58.000 --> 00:26:59.000]  而不是將神套入我們的框框
[00:26:59.000 --> 00:27:20.000]  而不是將神套入我們的框框
[00:27:20.000 --> 00:27:21.000]  而不是將神套入我們的框框
[00:27:21.000 --> 00:27:22.000]  而不是將神套入我們的框框
[00:27:22.000 --> 00:27:23.000]  而不是將神套入我們的框框
[00:27:23.000 --> 00:27:24.000]  而不是將神套入我們的框框
[00:27:24.000 --> 00:27:25.000]  而不是將神套入我們的框框
[00:27:25.000 --> 00:27:26.000]  而不是將神套入我們的框框
[00:27:26.000 --> 00:27:27.000]  而不是將神套入我們的框框
[00:27:27.000 --> 00:27:28.000]  而不是將神套入我們的框框
[00:27:28.000 --> 00:27:29.000]  而不是將神套入我們的框框
[00:27:29.000 --> 00:27:30.000]  而不是將神套入我們的框框
[00:27:30.000 --> 00:27:31.000]  而不是將神套入我們的框框
[00:27:31.000 --> 00:27:32.000]  而不是將神套入我們的框框
[00:27:32.000 --> 00:27:33.000]  而不是將神套入我們的框框
[00:27:33.000 --> 00:27:34.000]  而不是將神套入我們的框框
[00:27:34.000 --> 00:27:35.000]  而不是將神套入我們的框框
[00:27:35.000 --> 00:27:36.000]  而不是將神套入我們的框框
[00:27:36.000 --> 00:27:37.000]  而不是將神套入我們的框框
[00:27:37.000 --> 00:27:38.000]  而不是將神套入我們的框框
[00:27:38.000 --> 00:27:39.000]  而不是將神套入我們的框框
[00:27:39.000 --> 00:27:40.000]  而不是將神套入我們的框框
[00:27:40.000 --> 00:27:41.000]  而不是將神套入我們的框框
[00:27:41.000 --> 00:27:42.000]  而不是將神套入我們的框框
[00:27:42.000 --> 00:27:43.000]  而不是將神套入我們的框框
[00:27:43.000 --> 00:28:02.000]  而不是將神套入我們的框框
[00:28:02.000 --> 00:28:13.000]  而不是將神套入我們的框框
[00:28:13.000 --> 00:28:14.000]  而不是將神套入我們的框框
