
[00:00:00.000 --> 00:00:04.000]  弟兄姊妹,平安,我們先一起祈禱
[00:22:17.000 --> 00:22:19.000]  民要攻打民國要攻打國
[00:22:19.000 --> 00:22:21.000]  多處必有饑荒地震
[00:22:21.000 --> 00:22:25.000]  所以每逢看到終於又打仗了
[00:22:25.000 --> 00:22:29.000]  全世界各地現在地震越來越多
[00:22:29.000 --> 00:22:34.000]  就說主快要再回來了
[00:22:34.000 --> 00:22:37.000]  比較少人提的就是
[00:22:37.000 --> 00:22:39.000]  馬太福音24章不是在那個圓的
[00:22:39.000 --> 00:22:42.000]  還有11節至12節
[00:22:42.000 --> 00:22:46.000]  而且有好些假先知起來迷惑許多人
[00:22:46.000 --> 00:22:48.000]  因為得法的事爭多
[00:22:48.000 --> 00:22:53.000]  許多人的愛心漸漸濫淡了
[00:22:53.000 --> 00:22:56.000]  更少人提的就是今天經文提到
[00:22:56.000 --> 00:22:59.000]  有一位不法的人會出現
[00:22:59.000 --> 00:23:04.000]  其實這個預兆是更容易辨認的
[00:23:04.000 --> 00:23:05.000]  打仗
[00:23:05.000 --> 00:23:07.000]  人類歷史很喜歡打仗
[00:23:07.000 --> 00:23:08.000]  打完第一次世界大戰
[00:23:08.000 --> 00:23:10.000]  第二次世界大戰
[00:23:10.000 --> 00:23:12.000]  現在又歐洲戰爭
[00:23:12.000 --> 00:23:13.000]  和和烏戰爭
[00:23:13.000 --> 00:23:17.000]  還有中東又亂亂亂
[00:23:17.000 --> 00:23:20.000]  地震有人這樣解釋
[00:23:20.000 --> 00:23:23.000]  我們現在看到地震好像越來越多
[00:23:23.000 --> 00:23:25.000]  其實是不是代表我們現在的地震
[00:23:25.000 --> 00:23:28.000]  多過從前呢
[00:23:28.000 --> 00:23:30.000]  其實不一定的
[00:23:30.000 --> 00:23:32.000]  而是我們現在的電腦發達
[00:23:32.000 --> 00:23:34.000]  我們的儀器準確
[00:23:34.000 --> 00:23:37.000]  我們的統計學做得好
[00:23:37.000 --> 00:23:39.000]  比從前做得好
[00:23:39.000 --> 00:23:42.000]  就好像記錄了越來越多地震
[00:23:42.000 --> 00:23:45.000]  所以你看戰爭和地震這些現象
[00:23:45.000 --> 00:23:48.000]  是不可靠的現象
[00:23:48.000 --> 00:23:51.000]  但是不法的人就是比較可靠的一個現象
[00:23:51.000 --> 00:23:53.000]  因為他只有兩個特色
[00:23:53.000 --> 00:23:55.000]  很容易認的
[00:23:55.000 --> 00:23:57.000]  他第一就是非常自大
[00:23:57.000 --> 00:24:00.000]  把自己抬高成為上帝
[00:24:00.000 --> 00:24:03.000]  其次就是他可以行很多異論神蹟歧視
[00:24:03.000 --> 00:24:06.000]  所以我們要熟悉聖經的全面教導
[00:24:06.000 --> 00:24:08.000]  我們就會比較容易是
[00:24:08.000 --> 00:24:11.000]  站立得穩了
[00:24:11.000 --> 00:24:15.000]  第二我們要求天父賜給我們美好的盼望
[00:24:15.000 --> 00:24:18.000]  我不知道保羅心中美好的盼望是什麼
[00:24:18.000 --> 00:24:20.000]  猜一猜吧
[00:24:20.000 --> 00:24:23.000]  我相信他一定會盼望更多人認識福音
[00:24:23.000 --> 00:24:29.000]  並且因為他自己是一位為福音四處奔波的人
[00:24:29.000 --> 00:24:31.000]  我們在主未來之前
[00:24:31.000 --> 00:24:33.000]  我們要趕快傳福音
[00:24:33.000 --> 00:24:35.000]  盼望更多人信耶穌
[00:24:35.000 --> 00:24:37.000]  因為主再回來的時候
[00:24:37.000 --> 00:24:40.000]  就沒有這個機會了
[00:24:40.000 --> 00:24:45.000]  第三求主在一切善行善義上都兼顧我們
[00:24:45.000 --> 00:24:50.000]  我們的言語行為都會影響我們身邊的人
[00:24:50.000 --> 00:24:53.000]  求主幫助我們在言語和行為上
[00:24:53.000 --> 00:24:56.000]  都能夠做到榮神益人
[00:24:56.000 --> 00:24:58.000]  我們一起祈禱
[00:24:58.000 --> 00:25:00.000]  天父感謝你
[00:25:00.000 --> 00:25:02.000]  揀選了我們成為你的門徒
[00:25:02.000 --> 00:25:04.000]  求你幫助我們明白真理
[00:25:04.000 --> 00:25:06.000]  謹記聖經的教導
[00:25:06.000 --> 00:25:08.000]  以致我們能夠在信仰上
[00:25:08.000 --> 00:25:10.000]  站立得穩
[00:25:10.000 --> 00:25:12.000]  不會被人欺騙
[00:25:12.000 --> 00:25:14.000]  求主幫助我們在言語行為上
[00:25:14.000 --> 00:25:16.000]  都有聖靈的指引
[00:25:16.000 --> 00:25:18.000]  使我們能配得上被稱為
[00:25:18.000 --> 00:25:20.000]  是你的兒女
[00:25:20.000 --> 00:25:22.000]  同耶穌基督的名祈禱
[00:25:22.000 --> 00:25:24.000]  阿們
