
[00:00:00.000 --> 00:00:05.000]  善有善報,惡有惡報,若然不報,時辰未到
[00:24:41.000 --> 00:24:44.000]  要說只是在星期日來做兩個小時的基督徒
[00:24:44.000 --> 00:24:47.000]  而在平日的生活當中
[00:24:47.000 --> 00:24:50.000]  行事為人就完全不像基督徒
[00:24:50.000 --> 00:24:54.000]  好像當上帝舞蹈
[00:24:54.000 --> 00:24:57.000]  這是我們應該反省的
[00:24:57.000 --> 00:24:58.000]  我們也應該記住
[00:24:58.000 --> 00:25:02.000]  保羅在《哥林多後書》五章十字說
[00:25:02.000 --> 00:25:06.000]  因為我們都必須站在基督面前受他審判
[00:25:06.000 --> 00:25:11.000]  每一個人會按照肉身的行為
[00:25:11.000 --> 00:25:15.000]  或善或惡接受報應
[00:25:15.000 --> 00:25:17.000]  其實聖經是很一致的
[00:25:17.000 --> 00:25:19.000]  將來上帝審問我們的時候
[00:25:19.000 --> 00:25:20.000]  是按行為的
[00:25:20.000 --> 00:25:24.000]  不是聽我們說了甚麼
[00:25:24.000 --> 00:25:27.000]  在啟示錄二十章十二節至十三節
[00:25:27.000 --> 00:25:29.000]  都是這樣說
[00:25:29.000 --> 00:25:32.000]  死掉的人都是照著他們的行為
[00:25:32.000 --> 00:25:36.000]  根據這些案卷所記錄的
[00:25:36.000 --> 00:25:38.000]  接受審判
[00:25:38.000 --> 00:25:40.000]  於是可以把死人交出來
[00:25:40.000 --> 00:25:44.000]  死亡和陰間也把所拘禁的死人交出來
[00:25:44.000 --> 00:25:51.000]  這些人都照著他們的行為
[00:25:51.000 --> 00:25:54.000]  接受審判
[00:25:54.000 --> 00:25:57.000]  口頭上說自己是基督徒
[00:25:57.000 --> 00:26:02.000]  卻說沒有行為的信徒要小心
[00:26:02.000 --> 00:26:04.000]  耶穌基督審判的時候
[00:26:04.000 --> 00:26:10.000]  不是要考我們對聖經的知識有多少
[00:26:10.000 --> 00:26:18.000]  而是要看我們有沒有相對應的行為
[00:26:18.000 --> 00:26:19.000]  最後我們看到
[00:26:19.000 --> 00:26:22.000]  若失雖然行為正直
[00:26:22.000 --> 00:26:25.000]  但似乎得不到好報
[00:26:25.000 --> 00:26:30.000]  在家裡他向爸爸報告哥哥的壞行為
[00:26:30.000 --> 00:26:32.000]  哥哥們的壞行為
[00:26:32.000 --> 00:26:34.000]  其實都包含一個意思
[00:26:34.000 --> 00:26:37.000]  他自己沒有參與壞行為
[00:26:37.000 --> 00:26:42.000]  哥哥們的壞行為是我不做的
[00:26:42.000 --> 00:26:47.000]  但又被哥哥們賣去埃及做奴隸
[00:26:47.000 --> 00:26:52.000]  當他拒絕跟一位有夫之婦行刑的時候
[00:26:52.000 --> 00:26:56.000]  結果又被誣告被囚禁
[00:26:56.000 --> 00:26:59.000]  我們究竟應不應該繼續做好人
[00:26:59.000 --> 00:27:01.000]  做義人
[00:27:01.000 --> 00:27:05.000]  行在光明和正直中呢?
[00:27:05.000 --> 00:27:07.000]  經文給我們的提示是
[00:27:07.000 --> 00:27:11.000]  上主無論在什麼情況中
[00:27:11.000 --> 00:27:14.000]  都與若失同在
[00:27:14.000 --> 00:27:17.000]  都與若失同在
[00:27:17.000 --> 00:27:24.000]  若失可以說是與神同行的一個很好的榜樣
[00:27:24.000 --> 00:27:26.000]  當上主與他同在的時候
[00:27:26.000 --> 00:27:30.000]  他又得人喜歡,做事又順利
[00:27:30.000 --> 00:27:34.000]  他做奴隸就盡力按照主人的吩咐去做事
[00:27:34.000 --> 00:27:36.000]  做監犯也好
[00:27:36.000 --> 00:27:41.000]  都仍然很樂意幫監獄長做事
[00:27:41.000 --> 00:27:43.000]  不怨天不由人
[00:27:43.000 --> 00:27:45.000]  與上主同行
[00:27:45.000 --> 00:27:48.000]  就有喜樂的人生
[00:27:48.000 --> 00:27:50.000]  求主幫助我們
[00:27:50.000 --> 00:27:53.000]  不要為今生有好的報應
[00:27:53.000 --> 00:27:56.000]  才努力與神同行
[00:27:56.000 --> 00:27:59.000]  而是要為永恆的福樂
[00:27:59.000 --> 00:28:01.000]  永恆的福樂
[00:28:01.000 --> 00:28:02.000]  與神同行
[00:28:02.000 --> 00:28:05.000]  遵守聖經的教導
[00:28:05.000 --> 00:28:08.000]  遇到苦難或磨練
[00:28:08.000 --> 00:28:13.000]  都以信心和耐心去面對
[00:28:13.000 --> 00:28:16.000]  我們一起低頭祈禱
[00:28:16.000 --> 00:28:18.000]  參拜天父上帝
[00:28:18.000 --> 00:28:22.000]  感謝祢藉著若失的生命中遇見的不平時
[00:28:22.000 --> 00:28:26.000]  讓我們學習要時時活在祢的面前
[00:28:26.000 --> 00:28:27.000]  求聖靈鼓勵我們
[00:28:27.000 --> 00:28:30.000]  在受苦的時候給我們安慰
[00:28:30.000 --> 00:28:33.000]  在順境的時候幫助我們感恩
[00:28:33.000 --> 00:28:36.000]  奉耶穌基督的名祈禱
[00:28:36.000 --> 00:28:37.000]  阿門
