
[00:00:00.000 --> 00:00:03.500]  有一位老人家在他八十大壽的日子
[00:19:44.500 --> 00:19:46.500]  他仍然為著當時
[00:19:46.500 --> 00:19:48.500]  只得11個省份的中國
[00:19:48.500 --> 00:19:50.500]  以及蒙古祈禱
[00:19:50.500 --> 00:19:53.500]  求神興起其他的工人
[00:19:53.500 --> 00:19:54.500]  就是這樣
[00:19:54.500 --> 00:19:56.500]  先是24個人
[00:19:56.500 --> 00:20:00.500]  然後上千人的被呼召
[00:20:00.500 --> 00:20:01.500]  結果當日
[00:20:01.500 --> 00:20:03.500]  大德生他堅持
[00:20:03.500 --> 00:20:07.500]  他當初自己以為的那一個侍功
[00:20:07.500 --> 00:20:10.500]  他沒有聽到神說不
[00:20:10.500 --> 00:20:13.500]  就沒有中國日後
[00:20:13.500 --> 00:20:15.500]  中國內地會的成長
[00:20:15.500 --> 00:20:18.500]  以及壯大
[00:20:18.500 --> 00:20:19.500]  保羅
[00:20:19.500 --> 00:20:24.500]  他為了身上的那一根刺祈禱
[00:20:24.500 --> 00:20:27.500]  在高林多後書十二章八到九節
[00:20:27.500 --> 00:20:30.500]  為這事我三次求過主
[00:20:30.500 --> 00:20:32.500]  叫這刺離開我
[00:20:32.500 --> 00:20:34.500]  他對我說
[00:20:34.500 --> 00:20:36.500]  我的恩典夠你用的
[00:20:36.500 --> 00:20:37.500]  因為我的能力
[00:20:37.500 --> 00:20:40.500]  是在人的軟弱上顯得完全
[00:20:40.500 --> 00:20:43.500]  所以我更喜歡跨自己的軟弱
[00:20:43.500 --> 00:20:47.500]  好叫基督的能力授予給我
[00:20:47.500 --> 00:20:49.500]  保羅求主
[00:20:49.500 --> 00:20:52.500]  叫這根刺離開
[00:20:52.500 --> 00:20:54.500]  主無應運
[00:20:54.500 --> 00:20:59.500]  給他足夠的恩典
[00:20:59.500 --> 00:21:00.500]  有一本書叫做
[00:21:00.500 --> 00:21:02.500]  Faith is
[00:21:02.500 --> 00:21:05.500]  講到什麼是信
[00:21:05.500 --> 00:21:06.500]  faith
[00:21:06.500 --> 00:21:08.500]  作者Pamela Reeve
[00:21:08.500 --> 00:21:09.500]  她這樣說
[00:21:09.500 --> 00:21:11.500]  faith is
[00:21:11.500 --> 00:21:13.500]  praising God through my tears
[00:21:13.500 --> 00:21:16.500]  when my sun is eclipsed
[00:21:16.500 --> 00:21:18.500]  信是什麼
[00:21:18.500 --> 00:21:20.500]  信是當我們的太陽
[00:21:20.500 --> 00:21:22.500]  被遮蔽的時候
[00:21:22.500 --> 00:21:24.500]  我們仍然透過眼淚
[00:21:24.500 --> 00:21:26.500]  去讚美神
[00:21:26.500 --> 00:21:28.500]  因為我們知道
[00:21:28.500 --> 00:21:31.500]  雲上太陽
[00:21:31.500 --> 00:21:33.500]  它總不改變
[00:21:33.500 --> 00:21:39.500]  而主已為你我而預備
[00:21:39.500 --> 00:21:41.500]  一個很出色的女作家
[00:21:41.500 --> 00:21:44.500]  Joanie Erikson Tarter
[00:21:44.500 --> 00:21:45.500]  她小時候
[00:21:45.500 --> 00:21:47.500]  因為一次跳水的意外
[00:21:47.500 --> 00:21:49.500]  導致全身癱瘓
[00:21:49.500 --> 00:21:51.500]  靠著主
[00:21:51.500 --> 00:21:53.500]  她走出了死刃的幽谷
[00:21:53.500 --> 00:21:55.500]  後來和丈夫走遍
[00:21:55.500 --> 00:21:58.500]  全世界去傳揚福音
[00:21:58.500 --> 00:22:00.500]  幫助有需要的人
[00:22:00.500 --> 00:22:02.500]  她複述一次
[00:22:02.500 --> 00:22:04.500]  有一次和Cory聽伴
[00:22:04.500 --> 00:22:06.500]  午餐的經歷
[00:22:06.500 --> 00:22:09.500]  Cory在第二次世界大戰的時候
[00:22:09.500 --> 00:22:11.500]  用暗室保存了
[00:22:11.500 --> 00:22:14.500]  不計其數的猶太人的生命
[00:22:14.500 --> 00:22:16.500]  這次的午餐
[00:22:16.500 --> 00:22:19.500]  是在Cory後來中風之後
[00:22:19.500 --> 00:22:24.500]  兩個人都要坐在輪椅上面
[00:22:24.500 --> 00:22:26.500]  Joanie她回憶起
[00:22:26.500 --> 00:22:29.500]  和Cory相聚的每一個時刻
[00:22:29.500 --> 00:22:30.500]  她記得
[00:22:30.500 --> 00:22:32.500]  當他們兩個人
[00:22:32.500 --> 00:22:35.500]  各自被人餵食
[00:22:35.500 --> 00:22:38.500]  那份青瓜三文治的時候
[00:22:38.500 --> 00:22:40.500]  他們兩個人的目光
[00:22:40.500 --> 00:22:43.500]  彼此接觸了
[00:22:43.500 --> 00:22:49.500]  又或者是他們相互的這份無助感
[00:22:49.500 --> 00:22:51.500]  彼此擦身而過
[00:22:51.500 --> 00:22:54.500]  讓他們大家都覺得
[00:22:54.500 --> 00:22:57.500]  有一份共通的軟弱
[00:22:57.500 --> 00:22:59.500]  卻又同時
[00:22:59.500 --> 00:23:04.500]  享受到那份骨子裏面的堅強
[00:23:04.500 --> 00:23:08.500]  好叫基督的能力受備我
[00:23:08.500 --> 00:23:11.500]  Joanie她繼續寫話
[00:23:11.500 --> 00:23:16.500]  這個場面讓她想起主耶穌的十字架
[00:23:16.500 --> 00:23:21.500]  一個軟弱的恥辱的記號
[00:23:21.500 --> 00:23:27.500]  卻又是榮耀的勝利的象徵
[00:23:27.500 --> 00:23:30.500]  一張輪椅可以局限人的身體
[00:23:30.500 --> 00:23:34.500]  但是卻捆綁不住一個人的靈魂
[00:23:34.500 --> 00:23:36.500]  每日靠著裏面的主
[00:23:36.500 --> 00:23:40.500]  在主裏面更新的靈魂
[00:23:40.500 --> 00:23:42.500]  她見到Corey
[00:23:42.500 --> 00:23:45.500]  不能夠走動的身體裏面
[00:23:45.500 --> 00:23:49.500]  絕對不是陰霾滿佈
[00:23:49.500 --> 00:23:54.500]  而是與主相連的那份通透
[00:23:54.500 --> 00:23:57.500]  我們知道也都相信
[00:23:57.500 --> 00:24:01.500]  Joanie和Corey都同寶來一樣
[00:24:01.500 --> 00:24:06.500]  都肯定有為過他們的康復去禱告
[00:24:06.500 --> 00:24:10.500]  但是主沒有應允
[00:24:10.500 --> 00:24:15.500]  所以禱告著重的是與主的關係
[00:24:15.500 --> 00:24:17.500]  對她的信心
[00:24:17.500 --> 00:24:19.500]  對她的信任
[00:24:19.500 --> 00:24:22.500]  對她的信靠
[00:24:22.500 --> 00:24:23.500]  當我們禱告
[00:24:23.500 --> 00:24:28.500]  而天堂那邊沒有什麼動靜的時候
[00:24:28.500 --> 00:24:36.500]  就是檢視我們自己與主關係的最好時刻
[00:24:36.500 --> 00:24:38.500]  在修道院裏面有一個修士
[00:24:38.500 --> 00:24:40.500]  他祈禱的時候
[00:24:40.500 --> 00:24:43.500]  都時時被在他的房間出沒的一隻老鼠
[00:24:43.500 --> 00:24:45.500]  影響到他的專注
[00:24:45.500 --> 00:24:48.500]  於是他之後每次祈禱的時候
[00:24:48.500 --> 00:24:52.500]  都放了一隻貓在他身邊
[00:24:52.500 --> 00:24:56.500]  但是他沒有解釋給他的學生知道為什麼
[00:24:56.500 --> 00:24:59.500]  有一天他走過修道院的走廊
[00:24:59.500 --> 00:25:05.500]  見到每一個學生的祈禱室裏面都有一隻貓
[00:25:05.500 --> 00:25:10.500]  學生以為那隻貓就是禱告蒙英韻的秘訣
[00:25:10.500 --> 00:25:11.500]  所以我時時說
[00:25:11.500 --> 00:25:19.500]  很多時我們只是做了禱告的動作
[00:25:19.500 --> 00:25:23.500]  禱告著重的是與主親密的關係
[00:25:23.500 --> 00:25:28.500]  所以禱告得不到英韻一定有原因
[00:25:28.500 --> 00:25:35.500]  第三 耶穌說不 是因為我們的罪
[00:25:35.500 --> 00:25:39.500]  四篇六十 六篇十八節
[00:25:39.500 --> 00:25:46.500]  我若心裏注重罪業 主必不聽
[00:25:46.500 --> 00:25:51.500]  已唱下書 五十 九章一到二節
[00:25:51.500 --> 00:25:54.500]  耶和華的棒臂並非縮短 不能拯救
[00:25:54.500 --> 00:25:58.500]  耳朵並非發沉 不能聽見
[00:25:58.500 --> 00:26:02.500]  但你們的罪業 使你們與神隔絕
[00:26:02.500 --> 00:26:08.500]  你們的罪惡 使他掩面 不聽你們
[00:26:08.500 --> 00:26:11.500]  是我們的罪
[00:26:11.500 --> 00:26:21.500]  抓起了一道道的圍牆 將我們與神的關係隔開
[00:26:21.500 --> 00:26:25.500]  Norman Vincent Peale 奇異牧師寫過很多書
[00:26:25.500 --> 00:26:31.500]  他小時候在家裏找到一枝大雪茄
[00:26:31.500 --> 00:26:35.500]  少年人好奇心起 他拿起這枝大雪茄
[00:26:35.500 --> 00:26:37.500]  走到後巷點起來
[00:26:37.500 --> 00:26:43.500]  味道雖然不太好 但他拿起這枝大雪茄的時候
[00:26:43.500 --> 00:26:48.500]  令他覺得自己已經是一個大人 那種感覺都不錯
[00:26:48.500 --> 00:26:52.500]  直至到他爸爸走到後巷去找他
[00:26:52.500 --> 00:26:57.500]  他馬上將這枝雪茄收在後面 裝作若無其事
[00:26:57.500 --> 00:27:00.500]  然後又想分散他爸爸的注意力
[00:27:00.500 --> 00:27:06.500]  輕輕的指一指 夾在後巷的一個馬戲班的廣告
[00:27:06.500 --> 00:27:10.500]  對他爸爸說 若果這個馬戲團來到我們這個鎮的時候
[00:27:10.500 --> 00:27:13.500]  我們可不可以去看
[00:27:13.500 --> 00:27:20.500]  由此可以見到 小朋友的那個機心都挺厲害的
[00:27:20.500 --> 00:27:23.500]  因為爸爸在這個時候 對奇異牧師的教訓
[00:27:23.500 --> 00:27:27.500]  令他永遠都不能夠忘記
[00:27:27.500 --> 00:27:30.500]  他爸爸說 Never make a petition
[00:27:30.500 --> 00:27:35.500]  while trying to hide a smoldering disobedience
[00:27:35.500 --> 00:27:42.500]  永遠不要在你掩飾 收藏 正在冒煙的過錯的同時
[00:27:42.500 --> 00:27:47.500]  還遞上任何的請求
[00:27:47.500 --> 00:27:51.500]  F.B. Meyer 寫了很多識經書
[00:27:51.500 --> 00:27:56.500]  當年他是英國倫敦 Christ Church 的牧師
[00:27:56.500 --> 00:28:02.500]  同時 Campbell Morgan 是 Westminster Chapel 的牧師
[00:28:02.500 --> 00:28:08.500]  而施布珍 Charles Spurgeon 是 Metropolitan Tabernacles 的牧師
[00:28:08.500 --> 00:28:13.500]  Meyer 因為他的教會人數不及另外那兩位
[00:28:13.500 --> 00:28:16.500]  所以他有一些妒忌
[00:28:16.500 --> 00:28:20.500]  然後他覺得自己的靈命沒有什麼長進
[00:28:20.500 --> 00:28:22.500]  禱告有佛力
[00:28:22.500 --> 00:28:26.500]  直到他勇敢的去面對他自己的罪
[00:28:26.500 --> 00:28:32.500]  他甚至為了 Morgan 和施布珍他們的教會去禱告
[00:28:32.500 --> 00:28:36.500]  然後他自己的禱告才有平安
[00:28:36.500 --> 00:28:42.500]  再然後 神賜福給 Morgan 和施布珍的教會
[00:28:42.500 --> 00:28:46.500]  人數不斷的增加 多到滿社
[00:28:46.500 --> 00:28:52.500]  連 Meyer 的教會都長年坐滿
[00:28:52.500 --> 00:28:58.500]  我在舊教會的辦公室 在樓上 就是頂樓
[00:28:58.500 --> 00:29:03.500]  就是靠著一隻很小的窗 空氣的流動很有限
[00:29:03.500 --> 00:29:07.500]  有一天 差不多應該是最熱的一天
[00:29:07.500 --> 00:29:10.500]  我正在專注工作的時候
[00:29:10.500 --> 00:29:14.500]  忽然間有一點點的不舒服 頭有點暈
[00:29:14.500 --> 00:29:17.500]  因此我還懂得撤退
[00:29:17.500 --> 00:29:23.500]  搬到樓下 Basement 氣溫就降了五六度
[00:29:23.500 --> 00:29:27.500]  正在嘆著沒有冷氣之下的感覺
[00:29:27.500 --> 00:29:30.500]  好像有冷氣的空氣的時候
[00:29:30.500 --> 00:29:33.500]  我發覺教堂裏面的 Basement
[00:29:33.500 --> 00:29:37.500]  原來是互聯網收發訊息的死位
[00:29:37.500 --> 00:29:39.500]  Dead Zone
[00:29:39.500 --> 00:29:45.500]  然後發現連手提電話都不可以接收到訊號
[00:29:45.500 --> 00:29:49.500]  這就讓我想起 我們其實跟神的溝通
[00:29:49.500 --> 00:29:52.500]  禱告的接收訊號
[00:29:52.500 --> 00:29:56.500]  都會因著一些死位
[00:29:56.500 --> 00:30:01.500]  就是我們的罪而中斷
[00:30:01.500 --> 00:30:05.500]  我們每一天的靈修或者禱告時間
[00:30:05.500 --> 00:30:10.500]  晚上臨睡之前 我們有沒有認罪
[00:30:10.500 --> 00:30:13.500]  每一次我們這樣做
[00:30:13.500 --> 00:30:18.500]  就是再一次檢視我們跟主的接收訊號
[00:30:18.500 --> 00:30:20.500]  有沒有受到干擾
[00:30:20.500 --> 00:30:24.500]  我們有沒有掉進去死位裏面
[00:30:24.500 --> 00:30:27.500]  而我們不知覺
[00:30:27.500 --> 00:30:30.500]  馬太福音七章十一節
[00:30:30.500 --> 00:30:32.500]  你們雖然不好 尚且知道
[00:30:32.500 --> 00:30:34.500]  那好東西給二累
[00:30:34.500 --> 00:30:36.500]  何況你們在天上的父
[00:30:36.500 --> 00:30:43.500]  豈不更把好東西給求他的人物
[00:30:43.500 --> 00:30:46.500]  藉著今天的經文提醒
[00:30:46.500 --> 00:30:50.500]  天父給我們的 總是最好的
[00:30:50.500 --> 00:30:56.500]  我們學習著重我們跟天父親密的關係
[00:30:56.500 --> 00:31:01.500]  去尋求他的旨意 去求
[00:31:01.500 --> 00:31:06.500]  甚至在天父的時間 不是我們的時間
[00:31:06.500 --> 00:31:08.500]  給我們最適合的
[00:31:08.500 --> 00:31:10.500]  它又未必是我們所求的
[00:31:10.500 --> 00:31:13.500]  它又是我們最需要
[00:31:13.500 --> 00:31:17.500]  更加重要的是 我們時時反省
[00:31:17.500 --> 00:31:21.500]  不要留在死位 dead zone裏面
[00:31:21.500 --> 00:31:25.500]  跟神的訊號隔絕
[00:31:25.500 --> 00:31:27.500]  讓我們一起低頭
[00:31:27.500 --> 00:31:31.500]  我們祈禱
[00:31:31.500 --> 00:31:33.500]  親愛的主 我們知道了
[00:31:33.500 --> 00:31:35.500]  很多時候 我們自己說
[00:31:35.500 --> 00:31:37.500]  禱告未蒙英雲
[00:31:37.500 --> 00:31:41.500]  或者沒有蒙英雲
[00:31:41.500 --> 00:31:44.500]  其實最重要的
[00:31:44.500 --> 00:31:48.500]  就是我們對你的信靠有多少
[00:31:48.500 --> 00:31:50.500]  當我們真正的傳言
[00:31:50.500 --> 00:31:53.500]  去依靠主你的時候
[00:31:53.500 --> 00:31:55.500]  我們就不再擔心
[00:31:55.500 --> 00:31:57.500]  我們的禱告未蒙英雲
[00:31:57.500 --> 00:32:01.500]  因為無論你給我們
[00:32:01.500 --> 00:32:03.500]  或者不給我們
[00:32:03.500 --> 00:32:06.500]  總是最好的安排
[00:32:06.500 --> 00:32:10.500]  我們就在你裏面 傳言的安息
[00:32:10.500 --> 00:32:13.500]  因為我們知道 也都信得過你
[00:32:13.500 --> 00:32:16.500]  你會為我們預備最好
[00:32:16.500 --> 00:32:19.500]  在無論任何一個時候
[00:32:19.500 --> 00:32:23.500]  你都會給我們最需要的
[00:32:23.500 --> 00:32:26.500]  主啊 就讓我們大家一起
[00:32:26.500 --> 00:32:30.500]  都可以在今天裏面學習得到
[00:32:30.500 --> 00:32:32.500]  我們著重的
[00:32:32.500 --> 00:32:35.500]  是跟你的這個親密關係
[00:32:35.500 --> 00:32:36.500]  我們著重的
[00:32:36.500 --> 00:32:39.500]  就是我們跟你的這個親密關係中間
[00:32:39.500 --> 00:32:42.500]  有沒有隔斷我們信號的
[00:32:42.500 --> 00:32:44.500]  我們的罪
[00:32:44.500 --> 00:32:47.500]  讓我們時刻的去檢視我們自己
[00:32:47.500 --> 00:32:50.500]  我們看重我們跟你的關係的時候
[00:32:50.500 --> 00:32:52.500]  我們在禱告裏面
[00:32:52.500 --> 00:32:56.500]  就可以每一次都在當中
[00:32:56.500 --> 00:32:58.500]  更多的得力
[00:32:58.500 --> 00:33:00.500]  多謝你聽我們的祈禱
[00:33:00.500 --> 00:33:02.500]  奉主耶穌基督的名
[00:33:02.500 --> 00:33:03.500]  阿們
