
[00:00:00.000 --> 00:00:03.000]  在受奉獻同時我們讀一節聖經
[00:18:39.000 --> 00:18:43.000]  我們很樂意免費幫他們清除你們的廁所
[00:18:43.000 --> 00:18:45.000]  他們才講完這句話
[00:18:45.000 --> 00:18:47.000]  那個公司的老闆一聽見
[00:18:47.000 --> 00:18:48.000]  就對他們說
[00:18:48.000 --> 00:18:49.000]  不用說
[00:18:49.000 --> 00:18:51.000]  你們一定是從葡萄園教會來的
[00:18:51.000 --> 00:18:52.000]  很奇怪
[00:18:52.000 --> 00:18:53.000]  他們說你怎麼知道呢
[00:18:53.000 --> 00:18:54.000]  他說因為除了你們
[00:18:54.000 --> 00:18:55.000]  誰會幫我們掃廁所
[00:18:55.000 --> 00:18:57.000]  沒有人
[00:18:57.000 --> 00:18:58.000]  他說事實上
[00:18:58.000 --> 00:19:01.000]  我對你們教會印象很深刻
[00:19:01.000 --> 00:19:03.000]  他說因為兩年前
[00:19:03.000 --> 00:19:05.000]  我記得在聖誕節我在買禮物的時候
[00:19:05.000 --> 00:19:07.000]  你們幫我們包裝禮物
[00:19:07.000 --> 00:19:08.000]  義務幫我們包裝
[00:19:08.000 --> 00:19:11.000]  去年五月我在開車等紅燈
[00:19:11.000 --> 00:19:13.000]  你們遞給我一個冷飲給我喝
[00:19:13.000 --> 00:19:16.000]  去年秋天你們到我們家幫我們掃落葉
[00:19:16.000 --> 00:19:18.000]  我還去過你們教會
[00:19:18.000 --> 00:19:19.000]  我就印象深刻
[00:19:19.000 --> 00:19:21.000]  而且已經介紹三個朋友去你們教會
[00:19:21.000 --> 00:19:25.000]  現在這三個朋友天天拉我去你們教會
[00:19:25.000 --> 00:19:29.000]  我想我遲早有一天會到你們教會去
[00:19:29.000 --> 00:19:33.000]  而這個教會因著恩慈行動
[00:19:33.000 --> 00:19:35.000]  在過去十年之間
[00:19:35.000 --> 00:19:41.000]  從三十人成長到三千人
[00:19:41.000 --> 00:19:43.000]  他們的主任牧師說
[00:19:43.000 --> 00:19:46.000]  只要你能夠在城市裡
[00:19:46.000 --> 00:19:49.000]  創造一個愛與恩慈的環境
[00:19:49.000 --> 00:19:51.000]  那你將會看見人們
[00:19:51.000 --> 00:19:55.000]  不斷地會來到耶穌基督的面前
[00:19:55.000 --> 00:19:56.000]  我再次說
[00:19:56.000 --> 00:19:58.000]  只要你在你的城市裡面
[00:19:58.000 --> 00:20:01.000]  能夠創造一個愛與恩慈的環境
[00:20:01.000 --> 00:20:03.000]  你將會看見人們
[00:20:03.000 --> 00:20:07.000]  不斷地會來到耶穌基督的面前
[00:20:07.000 --> 00:20:08.000]  讓我再一次說
[00:20:08.000 --> 00:20:12.000]  什麼時候當我們能夠以神的大愛
[00:20:12.000 --> 00:20:14.000]  在生活的小事上
[00:20:14.000 --> 00:20:17.000]  去服侍有需要的人群的時候
[00:20:17.000 --> 00:20:21.000]  我們足以可以改變世界的
[00:20:21.000 --> 00:20:22.000]  第二點今天做一個基督徒
[00:20:22.000 --> 00:20:23.000]  我們一定要明白
[00:20:23.000 --> 00:20:26.000]  教會對現今的世代是有責任的
[00:20:26.000 --> 00:20:27.000]  因為耶穌基督說
[00:20:27.000 --> 00:20:30.000]  你們就是世界上的光
[00:20:30.000 --> 00:20:31.000]  既然是光
[00:20:31.000 --> 00:20:33.000]  我們就不能埋怨黑暗
[00:20:33.000 --> 00:20:35.000]  更不能定罪黑暗
[00:20:35.000 --> 00:20:36.000]  既然是光
[00:20:36.000 --> 00:20:40.000]  我們就有責任去照亮黑暗
[00:20:40.000 --> 00:20:41.000]  求主幫助我們
[00:20:41.000 --> 00:20:42.000]  讓我們再次看見
[00:20:42.000 --> 00:20:44.000]  神所託付給我們的使命
[00:20:44.000 --> 00:20:46.000]  也讓我們勇敢地擺上自己
[00:20:46.000 --> 00:20:48.000]  活出真愛
[00:20:48.000 --> 00:20:50.000]  我們就能為這個苦難的世代
[00:20:50.000 --> 00:20:53.000]  帶來醫治跟解答
[00:20:53.000 --> 00:20:54.000]  我們一起禱告
[00:20:54.000 --> 00:20:55.000]  親愛的
[00:20:55.000 --> 00:20:57.000]  我們再次來獻上我們的感謝與讚美
[00:20:57.000 --> 00:20:58.000]  謝謝你
[00:20:58.000 --> 00:20:59.000]  因為你先來到這個世界
[00:20:59.000 --> 00:21:01.000]  你愛我們
[00:21:01.000 --> 00:21:02.000]  當我們還做罪人的時候
[00:21:02.000 --> 00:21:05.000]  是你先接納我們
[00:21:05.000 --> 00:21:06.000]  我們再次來到你面前
[00:21:06.000 --> 00:21:09.000]  為著你的恩典獻上感謝
[00:21:09.000 --> 00:21:11.000]  今天當我們領受這樣的恩典
[00:21:11.000 --> 00:21:13.000]  讓我們懂得把這樣的恩典
[00:21:13.000 --> 00:21:15.000]  跟我們生活周圍的人來分享
[00:21:15.000 --> 00:21:17.000]  面對這個苦難的世代
[00:21:17.000 --> 00:21:18.000]  也讓我們看見
[00:21:18.000 --> 00:21:21.000]  我們需要帶來解答
[00:21:21.000 --> 00:21:22.000]  願你給我們智慧
[00:21:22.000 --> 00:21:23.000]  給我們勇氣
[00:21:23.000 --> 00:21:25.000]  給我們力量
[00:21:25.000 --> 00:21:27.000]  勇敢地跟隨你
[00:21:27.000 --> 00:21:28.000]  我們就相信
[00:21:28.000 --> 00:21:30.000]  當我們勇敢地活出真愛的時候
[00:21:30.000 --> 00:21:32.000]  我們就能夠改變
[00:21:32.000 --> 00:21:33.000]  影響這個世代
[00:21:33.000 --> 00:21:34.000]  我們謝謝你
[00:21:34.000 --> 00:21:35.000]  我們將一切榮耀歸給你
[00:21:35.000 --> 00:21:36.000]  感謝禱告
[00:21:36.000 --> 00:21:38.000]  奉耶穌得勝的名祈求
[00:21:38.000 --> 00:21:40.000]  Amen
