
[00:00:00.000 --> 00:00:07.340]  我們整個英語的糖的you這些青少年都在玩都在玩這個game玩的很開心花很多的時間
[00:24:46.840 --> 00:24:54.120]  西門彼得看見這情形就跪在耶穌面前說 主啊 請你離開我吧 我是個罪人
[00:24:54.720 --> 00:24:55.920]  他和其他夥伴
[00:24:55.920 --> 00:25:04.920]  對打到這麼大網魚都很驚訝 他的夥伴西比泰的兒子雅各和約翰也都一樣的驚訝
[00:25:04.920 --> 00:25:14.040]  耶穌對西門說 不要怕 從今以後你要得人了 他們把船靠岸 就撇下所有的 跟從了耶穌
[00:25:14.040 --> 00:25:21.600]  這是講到有個人開始認識了神 開始去跟耶穌的一個記載
[00:25:22.680 --> 00:25:24.920]  其他的福音書 你看就很簡單的記載說
[00:25:24.920 --> 00:25:33.480]  主耶穌遇到彼得 彼得就撇下漁船 就跟了耶穌 就這麼簡單 可是路加福音很好 他記載了其中一件小小的事情
[00:25:33.480 --> 00:25:39.400]  那我相信你讀福音書的時候不要誤會說 爲什麼這人這麼奇怪 他看到耶穌就撇下跟他
[00:25:39.400 --> 00:25:47.440]  不是這樣的 弟兄姐妹 是因爲福音書的作者 他沒有這麼多的篇幅來記載太多的detail
[00:25:47.920 --> 00:25:55.000]  所以他只記載重點 他把結果告訴你 就是主耶穌遇到他 他就跟着主耶穌 就比方說我現在告訴你說
[00:25:55.000 --> 00:25:58.520]  在13年前 我認識了主耶穌 我就跟他了
[00:25:58.520 --> 00:26:04.680]  但你認識我 你知道十幾年前發生了很多事情 我可以一一告訴你的時候 你會發現整個detail
[00:26:04.680 --> 00:26:10.840]  所以當你看到彼得的時候 原來他跟耶穌撇下漁船是發生了一件事情 就是從
[00:26:10.840 --> 00:26:15.560]  剛開始他跟耶穌的時候 你發現耶穌沒有叫他說你撇下漁船跟我
[00:26:16.080 --> 00:26:18.000]  耶穌只告訴他一件事 就是說
[00:26:18.000 --> 00:26:23.840]  你去把船劃到深水處 然後你撒網打魚
[00:26:23.840 --> 00:26:33.000]  你知道這個是什麼意思嗎 你知道主耶穌是夫子 他是木匠的兒子 他自己是個木匠 但是他不是魚夫
[00:26:33.000 --> 00:26:38.760]  彼得是魚夫 他是個專業的魚夫 彼得說我整晚打魚
[00:26:39.400 --> 00:26:46.400]  整晚打魚都打不到 就是我們這些專業的魚夫 我們懂得看天氣 我們知道哪裏有魚哪裏沒有
[00:26:46.400 --> 00:26:50.120]  我知道什麼時候該撒網 什麼時候不該撒網 他說
[00:26:50.120 --> 00:26:56.200]  以我們專業的知識 我們做了這麼多年 今晚我們try our best但是we got nothing
[00:26:56.200 --> 00:26:58.840]  沒有打到任何的魚
[00:26:58.840 --> 00:27:01.360]  現在一個木匠告訴我說
[00:27:01.360 --> 00:27:04.240]  你現在聽我的話 我告訴你怎麼做
[00:27:04.880 --> 00:27:13.440]  我告訴你 這次你雖然打魚打這麼多年 你沒有試過這個時候開到深水處撒網 你聽我的話 你這樣做 他說好 既然你這麼說 我就聽
[00:27:13.440 --> 00:27:20.320]  你知道彼得怎麼說嗎 彼得不是說我相信一定成所以我聽不是 他說既然你這麼說我聽
[00:27:20.320 --> 00:27:27.320]  不一定是我相信 也不一定說我相信一定成功 只是說既然你這麼說了 我就聽 我就試試看
[00:27:27.320 --> 00:27:32.560]  ok 就像如果你是it人 你是it人 我是一個牧師 我教你怎麼寫program
[00:27:33.360 --> 00:27:35.640]  你寫了幾十年的program 現在我告訴你說 不如
[00:27:35.640 --> 00:27:44.040]  這個program我告訴你 你這樣寫 那你就要想想說 really 我寫program 幾十年 你現在告訴我怎麼釣魚
[00:27:44.040 --> 00:27:51.880]  因爲他一個小小的小小的順服 主耶穌只是說有一件事情你做了幾萬遍就這樣做 我今天告訴你
[00:27:51.880 --> 00:27:53.160]  do it differently
[00:27:53.160 --> 00:28:01.760]  是用不同的方式做一次 因爲我告訴你這樣 你試試看 你只要肯聽 肯試 你會經歷到不一樣的東西
[00:28:02.440 --> 00:28:08.880]  這是彼得跟從耶穌的第一個開始 所以當我們跟耶穌的時候 這種姐妹有四個不同的階段
[00:28:08.880 --> 00:28:15.960]  第一個階段一定是坐下來聽 簡簡單就是剛剛路加夫音所說的那些人想要聽耶穌講話
[00:28:15.960 --> 00:28:19.160]  沒有一個人會跟耶穌是因爲沒有聽過的
[00:28:19.160 --> 00:28:21.960]  ok 都是我坐下來聽
[00:28:21.960 --> 00:28:27.800]  或許你現在也是這個階段 就是我不認識他是誰 但是我現在坐下來想聽多一點
[00:28:28.240 --> 00:28:34.400]  知道說這位神到底是誰 耶穌到底是誰 他做過什麼 爲什麼我要信他 你只是坐下來聽
[00:28:34.400 --> 00:28:43.280]  那第二個 第二步 第二個階段就更近身了 不只是聽 主耶穌說 你可不可以把你的船借給我
[00:28:43.280 --> 00:28:52.880]  把船借給我 主耶穌跟彼得說 你把船借給我 我要上你的船 我要在你的船上面講道 你把船劃開一點 我要用你的船
[00:28:54.120 --> 00:28:58.560]  對彼得來講這個不convenient inconvenient 不方便
[00:28:58.560 --> 00:29:06.280]  ok 這個level這個level就是get up的level 就是主耶穌現在開始對你說 一個禮拜
[00:29:06.280 --> 00:29:10.080]  借一個小時給我 或者一個半小時 你願不願意
[00:29:10.080 --> 00:29:16.840]  不方便 真的不方便 就是那個一個半小時 或許我說我不給你的話 我可以多睡一個半小時 或許
[00:29:17.320 --> 00:29:26.800]  那一個半小時 我是用來打電動的 我是用來上YouTube的 我來上Facebook 我要跟我爸媽聊天 whatever you want to do 就是那一個半小時會爲你造成不方便 確實
[00:29:26.800 --> 00:29:32.760]  這是第二個level 神開始 當你聽多了 神開始要問你說
[00:29:32.760 --> 00:29:39.880]  要不要試試看 我問你借一些東西 或許是借你的時間 或許是借你的一些的才感
[00:29:39.880 --> 00:29:43.200]  你你你很會笑對不對
[00:29:44.360 --> 00:29:48.240]  我要借你一個禮拜一個小時 站在這邊就是笑而已
[00:29:48.240 --> 00:29:52.960]  歡迎每一刻從那個門口進來的 問候他一句how you doing
[00:29:52.960 --> 00:30:00.760]  對 你有很pleasant的personality 你很喜歡講笑話 對不對 你就在那邊跟着講笑話 就這麼簡單 就是你有一些
[00:30:00.760 --> 00:30:07.720]  你本來就有的神說 可不可以借給我用一下 會造成不方便 但是你肯不肯跨出這一小步
[00:30:08.400 --> 00:30:15.480]  這一小步 那第三個就更近 更 更 更加近身呢 跟主耶穌一起捕魚
[00:30:15.480 --> 00:30:23.440]  主耶穌說我跟你一起去打魚 這次過去幾年你都這麼做 在今天我告訴你不一樣的做法 你肯不肯聽
[00:30:23.440 --> 00:30:32.120]  在過去三年十年當中 你每天回到家 第一件事就是上網上facebook看電視 從今天開始
[00:30:33.200 --> 00:30:38.600]  你每天回到家 先回到家那半小時 先不要打電動 先不要打開電腦
[00:30:38.600 --> 00:30:43.480]  先去問問你太太今天過得怎麼樣 先把垃圾給倒了 先把碗給洗了
[00:30:43.480 --> 00:30:51.200]  你過去十年都沒有這樣做過 今天我想你做一件事 你聽我的 我保證你家庭從此之後變得不一樣
[00:30:51.200 --> 00:30:57.160]  你要不要聽 過去十年都不是這樣 過去十年我回到家就是上網啊 看電視啊
[00:30:57.560 --> 00:31:04.360]  今天神告訴你說 今天我要你走多一步 就是今天開始你的生活改變一點點 回家之後
[00:31:04.360 --> 00:31:09.080]  前面那半小時 先想想有誰我可以打個電話問候一下他
[00:31:09.080 --> 00:31:15.600]  我們小組裏面有誰我可以問他有什麼可以禱告的 這就是一小步的改變不多
[00:31:15.600 --> 00:31:20.920]  主耶穌並沒有叫彼得說趕快把魚船賣掉跟我 主耶穌說你聽我一次
[00:31:21.560 --> 00:31:27.800]  你打魚打了幾十年 都是這樣打的 今天我告訴你另外的方式打 你現在開到深海處 你撒網
[00:31:27.800 --> 00:31:35.720]  彼得說我從來沒有試過這樣 從來沒有試過在這種天氣 這種時候開到深海處打魚 不過既然你這麼說
[00:31:35.720 --> 00:31:38.600]  我信你一次 我試試看
[00:31:38.600 --> 00:31:44.520]  這是第三個level 第三個level 第四個level
[00:31:45.680 --> 00:31:53.280]  撇下魚船跟耶穌 就是彼得最後一個階段 他既然經歷到神覺得這麼厲害 他就覺得說好我
[00:31:53.280 --> 00:32:00.800]  魚船都給你 魚船都給你 我撇下魚船什麼都不要 我跟你因爲你實在太厲害 因爲你經歷過
[00:32:00.800 --> 00:32:05.200]  從來沒有人可以從step1跳到step4的 這種姐妹
[00:32:05.200 --> 00:32:08.520]  always from step1 to step2
[00:32:08.520 --> 00:32:14.440]  一定是你在這邊開始聽 然後神開始感動你說願不願意
[00:32:15.200 --> 00:32:20.760]  一個禮拜不方便給我一點東西 要慢慢神說我再挑戰你一次
[00:32:20.760 --> 00:32:27.440]  有些東西你過去生活方式幾十年都這樣 我讓你改變一點點 要不要試試看 你的人生會變得不一樣
[00:32:27.440 --> 00:32:32.480]  那最後你經歷過 你要知道 哇 原來當我肯聽的時候 我經歷到這麼厲害
[00:32:32.480 --> 00:32:38.560]  你知道彼得經歷到什麼 當初他只是個漁夫 他就算一生
[00:32:38.560 --> 00:32:43.600]  更長進也就是家裏厲害的一個漁夫
[00:32:44.480 --> 00:32:53.000]  ok 最厲害就是個漁夫了 算你換條更更升級的對 漁船更大 釣更多的魚 有多點錢畢竟是個漁夫
[00:32:53.000 --> 00:33:00.760]  但是當他跨出第一步的時候 你知道他後來變成什麼 變成這樣 你知道這是什麼
[00:33:00.760 --> 00:33:08.240]  梵蒂崗聖彼得大教會的對saint peters cathedral花了120年
[00:33:08.240 --> 00:33:14.320]  如果用現在的錢來算應該是超過一億美金
[00:33:15.000 --> 00:33:20.880]  超過120年的建築 很多偉大的建築師michaelangelo都在上面畫畫
[00:33:20.880 --> 00:33:27.040]  每個禮拜 每個禮拜會有超過8萬人在這邊來敬拜神
[00:33:27.040 --> 00:33:32.360]  這是彼得當初那個家裏厲害的漁夫的墳墓
[00:33:32.360 --> 00:33:35.840]  所以主耶穌告訴彼得說
[00:33:35.840 --> 00:33:43.560]  如果彼得一早看到說 哎 原來當我開始跨出第一步 我把船借給你 你叫我釣魚 我跟着做
[00:33:44.240 --> 00:33:52.320]  原來到最後他沒有想過神可以用它翻轉當時整個羅馬帝國 最後等他死了之後 他影響力還在
[00:33:52.320 --> 00:34:00.080]  到了你死了之後 主耶穌說你信不信你死了之後1500年 別人會花120年的時間爲你建個墳墓 就是這個
[00:34:00.080 --> 00:34:08.640]  如果我一早看到 我一早就跟主耶穌說什麼船了 十隻船我都給你拿去 你要什麼拿去
[00:34:09.000 --> 00:34:15.640]  it's all yours go ahead 如果我拿着這隻船告訴我 我怎麼做也就是個漁夫
[00:34:15.640 --> 00:34:23.120]  不可能有一天你會到這種程度 不可能有人會建一個這樣的東西給你 不可能
[00:34:23.120 --> 00:34:30.760]  所以今天我想問大家的只有一件事就是 你要需要問你自己兩個問題 第一個問題
[00:34:30.760 --> 00:34:34.320]  你在哪一個程度 你在哪一個階段
[00:34:35.280 --> 00:34:42.760]  不要跟別人比 你問自己就好了 如果你說我現在是第一個階段 我只是坐下來聽 我有興趣 我想知道多一點
[00:34:42.760 --> 00:34:47.360]  這世界如果不是隻是偶然出現有一位神的話 他到底是誰
[00:34:47.360 --> 00:34:56.520]  我不相信我的生命只是偶爾來到 然後完全沒有意義 喫喝玩樂 然後就消失 我不相信這個 我相信一點一定有一些purpose
[00:34:56.520 --> 00:34:58.400]  我的life has a purpose
[00:34:58.400 --> 00:35:05.040]  所以我想坐下來聽 那沒問題 如果你是這個階段 你想做 你需要做的事就是繼續坐下來聽就好了
[00:35:05.640 --> 00:35:12.440]  繼續聽 繼續聽 聽多點不同的見證 聽講道 聽詩歌 對不對 繼續聽
[00:35:12.440 --> 00:35:19.480]  那如果你是第一個階段 對你來講有點challenge 就是一個禮拜 神開始問你要些東西
[00:35:19.480 --> 00:35:28.600]  你有這方面的才幹talent 你懂音樂 你會你會打鼓 你會彈琴 或者你想一個一個禮拜花一個小時我來學鼓
[00:35:29.240 --> 00:35:40.680]  哎 我也是很年齡很大才開始學鼓的ok的ok的 所以你開始跨出第一步說 我想要花那個時間 不方便對不方便 但是我希望開始
[00:35:40.680 --> 00:35:48.240]  或許你是說level three 或是你已經在level four 只有你自己知道你在哪個階段
[00:35:48.240 --> 00:35:52.760]  第二個問題 無論你在哪個階段 你願不願意
[00:35:53.920 --> 00:35:59.800]  我們今天講升烈嘛 對不對 升升值 升一個level 你願不願意go up一個level
[00:35:59.800 --> 00:36:04.840]  如果你過往有些人做了基督徒20年 還在level one呢
[00:36:04.840 --> 00:36:12.680]  在還在坐下來聽 從來沒有跨出第一步 還在考慮到底要不要把船借給他呢 到底要不要船借給他 不要不要船是我的
[00:36:12.680 --> 00:36:17.800]  還是說 你說我願意跨出第一步 我試試看 我試試看
[00:36:17.800 --> 00:36:22.440]  這是今天我想給大家的一些的挑戰跟鼓勵
[00:36:23.000 --> 00:36:29.600]  如果你從來沒有試過 我希望你能夠試試看 至少如果你是level one go up a level
[00:36:29.600 --> 00:36:38.900]  你不會知道身爲你預備前面的會是怎麼樣 但我保證一定是很棒的 當你走下去的時候 你發現神從來不會虧待你
[00:36:38.900 --> 00:36:42.480]  就像神從來沒有虧待過我這麼多年
[00:36:42.480 --> 00:36:50.880]  所以無論你在哪個level 我希望你不要停在那個level 就做基督徒十年 我還在level one這樣子 no no
[00:36:51.520 --> 00:36:58.520]  無論你過去曾經試過level two 但是你因爲某些東西你又回到level one 我會鼓勵你說不要怕
[00:36:58.520 --> 00:37:04.240]  啊 知道我在給up的時候 他們明天我們世代同堂一起在那邊做見證
[00:37:04.240 --> 00:37:08.200]  其中追審的見證就很簡單 他說我當初借給神
[00:37:08.200 --> 00:37:14.400]  神說要用我一個禮拜一個半小時 他說當他開始帶一個學生的時候 他開始很多挫折
[00:37:14.400 --> 00:37:18.080]  因爲那個學生弄得他快吐血 你知道嗎 就是每次
[00:37:18.640 --> 00:37:22.320]  他從三凡寺開到這邊 這個學生放他放了鴿子
[00:37:22.320 --> 00:37:26.760]  他約好了 我從三凡寺開到這邊 這個學生都是show up
[00:37:26.760 --> 00:37:34.920]  把他氣死了 後來他就很沮喪 他也懷疑到底到底是我 我是不是適合帶人家做門徒訓練啊 可是
[00:37:34.920 --> 00:37:40.200]  他沒有放棄 他說我堅持 我還是想一個禮拜給神這一個半小時
[00:37:40.200 --> 00:37:44.080]  我想堅持下去 這次失敗 我想下次搞不好不會失敗
[00:37:44.480 --> 00:37:52.320]  他就繼續 因爲他肯繼續纔會遇到randy 現在randy就很好快 randy已經做完了 他已經差不多要禱告 他又開始第五代
[00:37:52.320 --> 00:37:57.680]  很多時候我們在四方上面會有很多的挫折 不要怕 不要怕
[00:37:57.680 --> 00:38:05.200]  啊 繼續不要讓你自己停在一個level 如果你是level2 go up level3 你是level3 try level4
[00:38:05.200 --> 00:38:14.160]  啊 不要讓自己停在一個level 因爲人生不應該停在那邊 想辦法讓你的生命可以升值 我們一起禱告吧
[00:38:14.480 --> 00:38:16.480]  MING PAO CANADA | MING PAO TORONTO
