
[00:00:00.000 --> 00:00:05.480]  頂姐妹新年快樂,很開心能夠在一起有崇拜的時間
[00:15:45.680 --> 00:15:48.200]  它能夠在天上翱翔
[00:15:48.200 --> 00:15:51.640]  是因為放風箏的人懂得控制
[00:15:51.640 --> 00:15:53.800]  什麼時候放什麼時候收
[00:15:53.800 --> 00:15:56.040]  就在這個又放又收的階段
[00:15:56.040 --> 00:15:59.280]  反而風箏就可以在天上飛翔
[00:15:59.280 --> 00:16:01.280]  反過來這一隻紙鷂
[00:16:01.280 --> 00:16:03.720]  看起來它是一條斷線的紙鷂
[00:16:03.720 --> 00:16:05.320]  很多時候我們做基督徒
[00:16:05.320 --> 00:16:07.240]  做子女都很想做斷線的那個
[00:16:07.240 --> 00:16:08.160]  你不要理我
[00:16:08.160 --> 00:16:09.600]  我自己決定所有的東西
[00:16:09.600 --> 00:16:11.360]  我喜歡怎樣就怎樣
[00:16:11.360 --> 00:16:13.360]  這一隻紙鷂可不可以飛
[00:16:13.360 --> 00:16:15.360]  可以飛一會兒
[00:16:15.720 --> 00:16:18.520]  接著它就會掉下來
[00:16:18.520 --> 00:16:21.520]  究竟我們相信耶穌是想著
[00:16:21.520 --> 00:16:23.640]  我們在上帝的掌管掌權裡面
[00:16:23.640 --> 00:16:27.120]  去享受上帝賜給我們這個豐盛的人生
[00:16:27.120 --> 00:16:29.160]  還是我們想拿回自己的主權
[00:16:29.160 --> 00:16:30.880]  喜歡做什麼就做什麼呢
[00:16:30.880 --> 00:16:33.200]  可能你會享受到一陣子的自由
[00:16:33.200 --> 00:16:35.520]  但是接下來的後果
[00:16:35.520 --> 00:16:38.320]  其實是需要你自己去面對的
[00:16:38.320 --> 00:16:39.920]  火車鬼對於火車來說
[00:16:39.920 --> 00:16:41.920]  究竟是自由還是束縛呢
[00:16:41.920 --> 00:16:45.240]  火車是受限制的
[00:16:45.240 --> 00:16:47.720]  如果沒有了這兩條軌道
[00:16:47.720 --> 00:16:49.840]  它根本是行不動的
[00:16:49.840 --> 00:16:52.960]  所以有這兩條火車鬼
[00:16:52.960 --> 00:16:53.720]  對它來說
[00:16:53.720 --> 00:16:55.200]  它才得到真正的自由
[00:16:55.200 --> 00:16:57.640]  它才可以去飛馳
[00:16:57.640 --> 00:16:59.720]  但是沒有了它
[00:16:59.720 --> 00:17:01.480]  那你是不是真自由呢
[00:17:01.480 --> 00:17:02.360]  沒有了它
[00:17:02.360 --> 00:17:03.880]  你動都動不了的
[00:17:03.880 --> 00:17:05.240]  上個星期牧師很激動
[00:17:05.240 --> 00:17:08.200]  在說靠聖靈得生 靠聖靈行事
[00:17:08.200 --> 00:17:09.480]  說的是
[00:17:09.480 --> 00:17:11.360]  我們基督徒的生命要學習的
[00:17:11.360 --> 00:17:13.320]  真的要被上帝掌管
[00:17:13.320 --> 00:17:14.680]  讓上帝成為我們的王
[00:17:14.680 --> 00:17:15.800]  去帶領我們
[00:17:15.800 --> 00:17:17.160]  為什麼這樣說
[00:17:17.160 --> 00:17:20.680]  自由從來和責任兩個字是掛勾的
[00:17:20.680 --> 00:17:22.600]  剛剛上了青少年啟發
[00:17:22.600 --> 00:17:24.080]  兒童啟發這些課程
[00:17:24.080 --> 00:17:26.600]  在很多裏面都提醒我們做父母的
[00:17:26.600 --> 00:17:29.600]  我們很憂慮究竟青少年人給他多少自由
[00:17:29.600 --> 00:17:31.400]  給他多少錢用好
[00:17:31.400 --> 00:17:33.880]  給他多少時間打遊戲機
[00:17:33.880 --> 00:17:35.160]  什麼時候要他洗澡
[00:17:35.160 --> 00:17:36.640]  這些濕性的東西
[00:17:36.640 --> 00:17:38.080]  很多的爭執
[00:17:38.080 --> 00:17:39.240]  但是你問我
[00:17:39.240 --> 00:17:40.240]  你不如問一下自己
[00:17:40.240 --> 00:17:41.960]  你的子女有什麼能力
[00:17:41.960 --> 00:17:44.840]  來去承載他們的自由
[00:17:44.840 --> 00:17:48.960]  他能夠怎樣去管理自己的生命
[00:17:48.960 --> 00:17:51.080]  為自己的生命負責任
[00:17:51.080 --> 00:17:53.280]  他就有相對的自由
[00:17:53.280 --> 00:17:55.480]  如果他沒有能力去負擔
[00:17:55.480 --> 00:17:57.880]  或者承擔他們的責任的時候
[00:17:57.880 --> 00:17:59.840]  他的自由就會怎樣
[00:17:59.840 --> 00:18:01.960]  相應地被限制
[00:18:01.960 --> 00:18:03.080]  如果不是
[00:18:03.080 --> 00:18:06.280]  就是我們做父母的不負責任
[00:18:06.280 --> 00:18:07.160]  兄弟姐妹
[00:18:07.160 --> 00:18:08.560]  上帝愛我們
[00:18:08.560 --> 00:18:10.880]  他都願意來與我們同在
[00:18:10.880 --> 00:18:12.880]  讓我們享受真正的自由
[00:18:12.880 --> 00:18:17.560]  但是我們需要在上帝的掌權和幫助裡面
[00:18:17.560 --> 00:18:18.600]  所以第一個季度
[00:18:18.600 --> 00:18:22.240]  我們說為什麼還要說這麼初級的東西呢
[00:18:22.240 --> 00:18:23.080]  形式基督
[00:18:23.080 --> 00:18:24.880]  我信了很多年了
[00:18:24.880 --> 00:18:25.960]  我希望你呢
[00:18:25.960 --> 00:18:27.040]  如果有這樣的想法
[00:18:27.040 --> 00:18:28.440]  今天就要悔改了
[00:18:28.440 --> 00:18:29.760]  扔掉這個想法
[00:18:29.760 --> 00:18:32.080]  一會兒就去買個筆記本
[00:18:32.080 --> 00:18:33.000]  好像胡思這樣說
[00:18:33.000 --> 00:18:35.280]  下個禮拜開始就好好寫筆記
[00:18:35.280 --> 00:18:36.880]  因為你信的耶穌
[00:18:36.880 --> 00:18:38.160]  和我信的耶穌
[00:18:38.160 --> 00:18:40.160]  可能和隔壁那個信的耶穌
[00:18:40.160 --> 00:18:41.880]  可能有天淵的分別
[00:18:41.880 --> 00:18:42.920]  有些人的耶穌
[00:18:42.920 --> 00:18:46.080]  只是停留在聖誕節
[00:18:46.080 --> 00:18:47.880]  還是耶穌BB
[00:18:47.880 --> 00:18:49.200]  上帝愛你
[00:18:49.200 --> 00:18:50.240]  That's all
[00:18:50.240 --> 00:18:50.960]  OK
[00:18:50.960 --> 00:18:55.760]  因此你整個信徒的心態
[00:18:55.760 --> 00:18:59.560]  就仍然都位置在馬槽裡面的這個BB
[00:18:59.560 --> 00:19:00.520]  有些人信耶穌
[00:19:00.520 --> 00:19:02.560]  是因為耶穌是一個好的牧羊人
[00:19:02.560 --> 00:19:04.560]  又醫治傷心的人
[00:19:04.560 --> 00:19:05.680]  又寬恕我們
[00:19:05.680 --> 00:19:06.640]  又包裹我們
[00:19:06.640 --> 00:19:09.120]  所以我真的很想信主了
[00:19:09.120 --> 00:19:11.040]  但是從來沒有想過
[00:19:11.040 --> 00:19:13.440]  耶穌是有另外的那一面的
[00:19:13.440 --> 00:19:14.720]  有些弟兄姊妹
[00:19:14.720 --> 00:19:17.280]  他們可能是認識到上帝的神蹟奇事
[00:19:17.280 --> 00:19:18.440]  病得醫治
[00:19:18.440 --> 00:19:20.160]  或者有難處祈禱的時候
[00:19:20.160 --> 00:19:21.720]  上帝就幫助了
[00:19:21.720 --> 00:19:23.800]  所以我們就信主了
[00:19:23.800 --> 00:19:25.280]  有部分的人常常都停留
[00:19:25.280 --> 00:19:26.800]  耶穌是釘十字架的
[00:19:26.800 --> 00:19:28.400]  在天主教徒裡面的十字架
[00:19:28.400 --> 00:19:31.400]  你見到他們經常紀念釘十字架的耶穌
[00:19:31.400 --> 00:19:32.440]  所以他們的十字架裡面
[00:19:32.440 --> 00:19:34.440]  是有個耶穌掛在那裡的
[00:19:34.440 --> 00:19:36.840]  但是基督教本身強調的
[00:19:36.840 --> 00:19:38.040]  是一位復活的主
[00:19:38.040 --> 00:19:39.600]  所以你見到為什麼我們的十字架
[00:19:39.600 --> 00:19:44.360]  通常就沒有了耶穌在裡面呢
[00:19:44.360 --> 00:19:45.760]  不同的想法
[00:19:45.760 --> 00:19:49.800]  是會帶出大家不同的方向的
[00:19:49.800 --> 00:19:51.440]  至少某程度來說
[00:19:51.440 --> 00:19:52.480]  我們見到我們的耶穌
[00:19:52.480 --> 00:19:53.720]  常常都在說
[00:19:53.720 --> 00:19:55.040]  所以你們要去
[00:19:55.040 --> 00:19:56.440]  司馬文作我的門徒
[00:19:56.440 --> 00:19:58.320]  為什麼我們久不久又兜
[00:19:58.320 --> 00:19:59.160]  久不久又兜
[00:19:59.160 --> 00:20:00.880]  就是說你們一定要去傳福音
[00:20:00.880 --> 00:20:02.080]  因為我們很謹記
[00:20:02.080 --> 00:20:03.520]  因為復活的主
[00:20:03.520 --> 00:20:05.200]  臨升天之前
[00:20:05.200 --> 00:20:09.160]  交給所有的門徒一個唯一的責任
[00:20:09.160 --> 00:20:12.080]  就是要幫助另外一些的人
[00:20:12.080 --> 00:20:13.840]  去認識基督
[00:20:13.840 --> 00:20:16.000]  進入永生的裡面
[00:20:16.000 --> 00:20:17.000]  丙姐妹
[00:20:17.000 --> 00:20:18.240]  如果是這樣的時候
[00:20:18.240 --> 00:20:19.240]  或者在頭一季
[00:20:19.240 --> 00:20:21.680]  我們花點時間去想一下
[00:20:21.680 --> 00:20:23.840]  究竟你是哪一種
[00:20:23.840 --> 00:20:27.480]  你是經常都憂愁的基督徒
[00:20:27.480 --> 00:20:29.840]  還是經常死舍難閃
[00:20:29.840 --> 00:20:32.720]  無能為力的基督徒呢
[00:20:32.720 --> 00:20:35.000]  會不會是因為你太多的憂心
[00:20:35.000 --> 00:20:36.400]  你忘記了
[00:20:36.400 --> 00:20:39.680]  耶穌基督是那位統管萬有的主
[00:20:39.680 --> 00:20:41.960]  從來做這麼多的侍奉
[00:20:41.960 --> 00:20:44.080]  有一樣東西是絕對不擔心的
[00:20:44.080 --> 00:20:45.400]  知道是什麼嗎
[00:20:45.400 --> 00:20:46.360]  天氣
[00:20:46.360 --> 00:20:48.360]  我們再為25號12月
[00:20:48.360 --> 00:20:51.600]  我們經歷的上帝掌管大自然的神
[00:20:51.600 --> 00:20:54.240]  我們給上帝掌聲
[00:20:54.240 --> 00:20:55.280]  為什麼
[00:20:55.280 --> 00:20:57.160]  因為我們一次兩次的經驗
[00:20:57.160 --> 00:20:57.840]  讓我們知道
[00:20:57.840 --> 00:21:00.120]  我們怕丙姐妹
[00:21:00.120 --> 00:21:01.240]  臨時脫底
[00:21:01.240 --> 00:21:03.560]  我們都不怕上帝會脫底
[00:21:03.560 --> 00:21:04.760]  我們學會了
[00:21:04.760 --> 00:21:07.320]  祈禱最重要的是仔細
[00:21:07.320 --> 00:21:08.520]  因為試過有些聚會
[00:21:08.520 --> 00:21:09.480]  大家不斷祈禱
[00:21:09.480 --> 00:21:10.040]  不要下雨
[00:21:10.040 --> 00:21:10.800]  太陽 太陽
[00:21:10.800 --> 00:21:13.080]  哇 曬到媽媽都不認得
[00:21:13.080 --> 00:21:15.880]  所以這次我們看到上帝真的聽我們禱告
[00:21:15.880 --> 00:21:17.880]  我們祈禱也成熟了
[00:21:17.880 --> 00:21:19.040]  24號晚上
[00:21:19.040 --> 00:21:21.600]  還在下毛毛雨
[00:21:21.600 --> 00:21:22.720]  26號
[00:21:22.720 --> 00:21:24.560]  我們去吃夜宵那班就知道了
[00:21:24.560 --> 00:21:27.200]  哇 藍天白雲
[00:21:27.200 --> 00:21:29.120]  有個太陽很好
[00:21:29.120 --> 00:21:30.600]  玩得很開心
[00:21:30.600 --> 00:21:32.560]  但是25號
[00:21:32.560 --> 00:21:34.360]  你有沒有分期的
[00:21:34.360 --> 00:21:35.840]  沒有太陽
[00:21:35.840 --> 00:21:37.080]  陰天
[00:21:37.080 --> 00:21:38.400]  沒有雨
[00:21:38.400 --> 00:21:39.880]  沒有風
[00:21:39.880 --> 00:21:40.920]  有沒有分期
[00:21:40.920 --> 00:21:41.880]  不冷
[00:21:41.880 --> 00:21:43.440]  我們祈禱了
[00:21:43.440 --> 00:21:44.920]  上帝有沒有聽我們祈禱
[00:21:44.920 --> 00:21:46.960]  我們將掌聲多給主
[00:21:46.960 --> 00:21:48.840]  上帝對我們真的很好
[00:21:48.840 --> 00:21:52.360]  我們經歷到上帝真是那位掌管大自然的神
[00:21:52.360 --> 00:21:54.360]  他能夠將五名異獄
[00:21:54.360 --> 00:21:56.560]  餵飽五千人
[00:21:56.560 --> 00:21:58.560]  我們經歷到我們的奉獻箱
[00:21:58.560 --> 00:22:01.920]  無端端有五至六吋五百元紙
[00:22:01.920 --> 00:22:03.520]  打洞放在這裡
[00:22:03.520 --> 00:22:05.640]  這個豈不是一個神蹟嗎
[00:22:05.640 --> 00:22:08.400]  我們為什麼要為自己這麼多的憂慮
[00:22:08.400 --> 00:22:11.240]  為吃喝來去憂慮呢
[00:22:11.240 --> 00:22:14.000]  可能是因為我們真的不認識我們的神
[00:22:14.000 --> 00:22:15.800]  為什麼我們在侍奉裡面領子墓
[00:22:15.800 --> 00:22:17.400]  如果你發覺自己是這一件
[00:22:17.400 --> 00:22:18.440]  扔在這裡的
[00:22:18.440 --> 00:22:19.680]  真是死石爛鱔的
[00:22:19.680 --> 00:22:21.080]  又開會了
[00:22:21.080 --> 00:22:23.200]  又要寫報告了
[00:22:23.200 --> 00:22:24.400]  你要去想一下
[00:22:24.400 --> 00:22:26.400]  究竟你面對著的
[00:22:26.400 --> 00:22:27.520]  是不是還在墳墓
[00:22:27.520 --> 00:22:28.480]  睡著的
[00:22:28.480 --> 00:22:30.000]  那條死屍
[00:22:30.000 --> 00:22:30.960]  你忘記了
[00:22:30.960 --> 00:22:33.920]  哪個警察去侍奉哪個呼召你去侍奉
[00:22:33.920 --> 00:22:36.640]  我們這間教會從來不求別人去侍奉
[00:22:36.640 --> 00:22:37.600]  我們一向都說
[00:22:37.600 --> 00:22:38.840]  你要祈禱
[00:22:38.840 --> 00:22:40.720]  你要求神讓你有呼召
[00:22:40.720 --> 00:22:43.080]  因為唯有上帝親自呼召你
[00:22:43.080 --> 00:22:45.320]  你的侍奉才是有意義的
[00:22:45.320 --> 00:22:46.640]  不要為了喜歡做義工
[00:22:46.640 --> 00:22:48.000]  或者喜歡和別人玩
[00:22:48.000 --> 00:22:49.200]  而去做侍奉
[00:22:49.200 --> 00:22:52.240]  這個和一般做義工是沒有什麼分別的
[00:22:52.240 --> 00:22:55.840]  我們每一個走上我們自己服侍的位份裡面
[00:22:55.840 --> 00:22:58.360]  你記得是哪一個呼召你
[00:22:58.360 --> 00:23:00.480]  那位從死裡復活的主
[00:23:00.480 --> 00:23:02.280]  他呼召你在這個位份
[00:23:02.280 --> 00:23:05.320]  他為什麼不會將能力賜給你
[00:23:05.320 --> 00:23:05.960]  他愛你
[00:23:05.960 --> 00:23:07.000]  他要使用你
[00:23:07.000 --> 00:23:10.040]  他會將更加豐盛的恩典在你的生命當中
[00:23:10.040 --> 00:23:10.840]  所以他說
[00:23:10.840 --> 00:23:11.920]  我要做的
[00:23:11.920 --> 00:23:13.720]  你要做的比我更加的大
[00:23:13.720 --> 00:23:16.280]  這個是耶穌基督自己親自的應許
[00:23:16.280 --> 00:23:18.200]  所以我們一定要回到
[00:23:18.200 --> 00:23:20.000]  那個最根本的信仰裡面
[00:23:20.000 --> 00:23:21.920]  好好地去認識我們的神
[00:23:21.920 --> 00:23:24.400]  你的生命就會不再一樣了
[00:23:24.400 --> 00:23:27.320]  當然面對著最大的難處
[00:23:27.320 --> 00:23:28.040]  弟兄姊妹
[00:23:28.040 --> 00:23:30.040]  我覺得要作出一個挑戰
[00:23:30.040 --> 00:23:31.480]  真正的敵基督
[00:23:31.480 --> 00:23:34.160]  我覺得從來不是魔鬼
[00:23:34.160 --> 00:23:36.000]  魔鬼只是假基督
[00:23:36.000 --> 00:23:39.320]  因為他是會假裝引誘你
[00:23:39.320 --> 00:23:41.000]  但是真正的敵基督
[00:23:41.000 --> 00:23:41.800]  跟旁邊的人說
[00:23:41.800 --> 00:23:43.680]  小心是你
[00:23:43.680 --> 00:23:44.840]  小心是你
[00:23:44.840 --> 00:23:47.040]  OK 講得清楚一點
[00:23:47.040 --> 00:23:48.360]  真的
[00:23:48.360 --> 00:23:49.760]  當你在這個課題裡面
[00:23:49.760 --> 00:23:51.280]  你都是好好地去面對
[00:23:51.280 --> 00:23:52.920]  或者你誠實地
[00:23:52.920 --> 00:23:54.960]  很誠實地面對自己的時候
[00:23:54.960 --> 00:23:58.880]  真正抵擋基督作王的是我們自己
[00:23:58.880 --> 00:24:00.840]  在這個生命的歷程裡面
[00:24:00.840 --> 00:24:02.840]  我們希望在聖經的教導裡面
[00:24:02.840 --> 00:24:03.720]  給我們能夠有一個
[00:24:03.720 --> 00:24:05.760]  很好的反省的時間
[00:24:05.760 --> 00:24:08.240]  怎樣來認識我們的神呢
[00:24:08.240 --> 00:24:09.160]  《針研》說
[00:24:09.160 --> 00:24:11.440]  驚威耳禍是智慧的開端
[00:24:11.440 --> 00:24:13.960]  認識自性者便是聰明
[00:24:13.960 --> 00:24:15.600]  什麼叫做認識
[00:24:15.600 --> 00:24:17.520]  我從三方面來解釋
[00:24:17.520 --> 00:24:19.520]  其實認識有三個層次
[00:24:19.520 --> 00:24:21.440]  第一個層次只是你認識
[00:24:21.440 --> 00:24:23.360]  你意識到有這件事
[00:24:23.360 --> 00:24:24.800]  可能你在理性上面
[00:24:24.800 --> 00:24:25.960]  在資訊上面
[00:24:25.960 --> 00:24:28.280]  你知道這件事
[00:24:28.280 --> 00:24:30.640]  但好像我們認識一個人
[00:24:30.640 --> 00:24:33.720]  我們知道歌神不舒服
[00:24:33.720 --> 00:24:36.200]  取消了他的演唱會
[00:24:36.200 --> 00:24:37.200]  你認識他嗎
[00:24:37.200 --> 00:24:39.720]  誰都不認識
[00:24:39.720 --> 00:24:40.520]  但很坦白
[00:24:40.520 --> 00:24:42.240]  你真的認識他嗎
[00:24:42.240 --> 00:24:42.760]  你明白嗎
[00:24:42.760 --> 00:24:46.080]  那個層次是很普遍的
[00:24:46.080 --> 00:24:47.880]  有人認識耶穌也是這樣的
[00:24:47.880 --> 00:24:48.880]  上了教很多年
[00:24:48.880 --> 00:24:49.800]  認識耶穌嗎
[00:24:49.800 --> 00:24:51.480]  耶穌是神的兒子
[00:24:51.480 --> 00:24:52.720]  耶穌做過什麼
[00:24:52.720 --> 00:24:57.200]  這些只是一些資訊上的認識
[00:24:57.200 --> 00:24:59.320]  但當你真的認識那個人
[00:24:59.320 --> 00:25:00.320]  就很不同了
[00:25:00.320 --> 00:25:02.400]  這個叫我們曾經有交往
[00:25:02.400 --> 00:25:05.680]  我們曾經和你有一些生命的歷程在一起
[00:25:05.680 --> 00:25:07.800]  其實看看你旁邊那個
[00:25:07.800 --> 00:25:08.800]  你經常跟他坐在床上
[00:25:08.800 --> 00:25:09.440]  你認識他嗎
[00:25:09.440 --> 00:25:09.920]  如果你不認識
[00:25:09.920 --> 00:25:11.480]  不如問他姓名
[00:25:11.480 --> 00:25:12.760]  我們祖堂的頂智慧
[00:25:12.760 --> 00:25:15.960]  其實大家是互不認識對方的
[00:25:15.960 --> 00:25:17.400]  知道你叫什麼名字
[00:25:17.400 --> 00:25:18.320]  知道你住哪裡
[00:25:18.320 --> 00:25:19.360]  還有些什麼
[00:25:19.360 --> 00:25:20.400]  原來你兒子是誰
[00:25:20.400 --> 00:25:21.920]  你老公是誰
[00:25:21.920 --> 00:25:23.520]  我們某程度來說
[00:25:23.520 --> 00:25:24.920]  如果我和你玩過
[00:25:24.920 --> 00:25:26.040]  去過短孫
[00:25:26.040 --> 00:25:28.920]  或者去開過派對
[00:25:28.920 --> 00:25:31.240]  我們的認識是深一層次的
[00:25:31.240 --> 00:25:32.560]  在情感上面
[00:25:32.560 --> 00:25:33.640]  我真的認識你
[00:25:33.640 --> 00:25:35.560]  我聽見你有事
[00:25:35.560 --> 00:25:36.680]  你有不舒服
[00:25:36.680 --> 00:25:37.960]  我會掛念你
[00:25:37.960 --> 00:25:39.480]  我會為你祈禱的
[00:25:39.480 --> 00:25:40.960]  這個認識已經是一個
[00:25:40.960 --> 00:25:44.280]  叫做頂智慧情感上的交流的一個層次
[00:25:44.280 --> 00:25:46.560]  但是還不夠
[00:25:46.560 --> 00:25:48.560]  我們說我們的團隊
[00:25:48.560 --> 00:25:50.880]  究竟是不是真的團隊呢
[00:25:50.880 --> 00:25:53.240]  是有很多挑戰的
[00:25:53.240 --> 00:25:55.000]  可能你發覺你同一個區
[00:25:55.000 --> 00:25:57.800]  同一個團隊一起做很多的活動
[00:25:57.800 --> 00:26:02.160]  但是我們可能也只是停留在第二個層次
[00:26:02.160 --> 00:26:04.640]  我們不是真的理解
[00:26:04.640 --> 00:26:05.720]  所以有時候
[00:26:05.720 --> 00:26:07.320]  當衝突出現的時候
[00:26:07.320 --> 00:26:09.920]  我們會有一點點嘩然的
[00:26:09.920 --> 00:26:11.320]  為什麼會這樣
[00:26:11.320 --> 00:26:12.920]  為什麼會生氣這些東西
[00:26:12.920 --> 00:26:14.840]  你從來都不明白他
[00:26:14.840 --> 00:26:16.240]  我簡單用夫妻的關係
[00:26:16.240 --> 00:26:17.960]  來做個比喻
[00:26:17.960 --> 00:26:19.120]  你就會了解
[00:26:19.120 --> 00:26:20.800]  現在閃婚閃離
[00:26:20.800 --> 00:26:22.320]  這一代很流行
[00:26:22.320 --> 00:26:24.840]  很快就會拍拖
[00:26:24.840 --> 00:26:28.160]  然後就以為很愛對方
[00:26:28.160 --> 00:26:29.600]  你知道他喜歡吃什麼
[00:26:29.600 --> 00:26:30.800]  送什麼花
[00:26:30.800 --> 00:26:33.000]  他喜歡聽誰的歌聲
[00:26:33.000 --> 00:26:35.880]  玩幾次就覺得大家很相愛
[00:26:35.880 --> 00:26:38.080]  但其實可能很多人在結婚的時候
[00:26:38.080 --> 00:26:41.440]  都只是資訊性的彼此認識對方
[00:26:41.440 --> 00:26:45.400]  所以難怪現在三年有機會離婚
[00:26:45.400 --> 00:26:47.200]  三年內離婚的是很多的
[00:26:47.200 --> 00:26:47.960]  為什麼
[00:26:47.960 --> 00:26:49.880]  結婚之後才發現
[00:26:49.880 --> 00:26:53.680]  原來他是這樣的
[00:26:53.680 --> 00:26:55.480]  原來他是這樣的
[00:26:55.480 --> 00:26:57.600]  因為你都沒有和他一起生活過
[00:26:57.600 --> 00:26:59.080]  你根本就不知道他是怎樣的
[00:26:59.080 --> 00:27:00.480]  可能有些丈夫說
[00:27:00.480 --> 00:27:02.440]  原來他是這樣的樣子
[00:27:02.440 --> 00:27:04.360]  平時出來拍拖
[00:27:04.360 --> 00:27:06.320]  完全是很漂亮的
[00:27:06.320 --> 00:27:07.800]  每樣東西都弄好
[00:27:07.800 --> 00:27:09.760]  當他弄好所有東西的時候
[00:27:09.760 --> 00:27:10.880]  原來不是化妝來的
[00:27:10.880 --> 00:27:13.880]  是易容來的
[00:27:13.880 --> 00:27:15.520]  頂姐妹
[00:27:15.520 --> 00:27:17.360]  老夫老妻
[00:27:17.360 --> 00:27:19.960]  當你熬過三年七年之癢那些
[00:27:19.960 --> 00:27:23.520]  我們已經結婚二十年了很多
[00:27:23.520 --> 00:27:25.680]  還吵架嗎
[00:27:25.680 --> 00:27:27.280]  很多都不吵架了
[00:27:27.280 --> 00:27:28.320]  為什麼
[00:27:28.320 --> 00:27:30.240]  因為他們磨合了
[00:27:30.240 --> 00:27:31.600]  他們彼此相愛了
[00:27:31.600 --> 00:27:32.720]  已經很恩愛了
[00:27:32.720 --> 00:27:34.320]  是不是
[00:27:34.320 --> 00:27:35.040]  當然不是了
[00:27:35.040 --> 00:27:35.640]  年輕人
[00:27:35.640 --> 00:27:36.720]  真是有人點頭
[00:27:36.720 --> 00:27:38.600]  太年輕了
[00:27:38.600 --> 00:27:39.440]  跟旁邊的人說
[00:27:39.440 --> 00:27:44.640]  是因為不想浪費力氣
[00:27:44.640 --> 00:27:45.560]  我們這個年紀
[00:27:45.560 --> 00:27:47.120]  我已經很明白了
[00:27:47.120 --> 00:27:50.040]  我還和我老公摺被
[00:27:50.040 --> 00:27:52.000]  結婚的時候只是吵架而已
[00:27:52.000 --> 00:27:53.000]  吵架而已
[00:27:53.000 --> 00:27:54.360]  現在摺就摺吧
[00:27:54.360 --> 00:27:55.960]  不摺就自己幫他摺吧
[00:27:55.960 --> 00:27:58.080]  你明知道他不會摺被的
[00:27:58.080 --> 00:27:59.560]  你明白我的意思嗎
[00:27:59.560 --> 00:28:01.320]  當你真明白他的時候
[00:28:01.320 --> 00:28:02.280]  他包括了什麼
[00:28:02.280 --> 00:28:05.000]  除了你情理上知道這個人的時候
[00:28:05.000 --> 00:28:06.600]  其實你接納了他
[00:28:06.600 --> 00:28:08.080]  你明白了他
[00:28:08.080 --> 00:28:09.280]  所以你說你作主門徒
[00:28:09.280 --> 00:28:10.480]  你去委身給基督
[00:28:10.480 --> 00:28:12.080]  為什麼說不艱難
[00:28:12.080 --> 00:28:13.160]  因為你已經愛他了
[00:28:13.160 --> 00:28:14.640]  你已經委身給主了
[00:28:14.640 --> 00:28:16.160]  上帝喜歡做的事
[00:28:16.160 --> 00:28:18.080]  我們就會去做的了
[00:28:18.080 --> 00:28:18.840]  頂姐妹
[00:28:18.840 --> 00:28:19.680]  我鼓勵你
[00:28:19.680 --> 00:28:22.080]  預備時間參加基督生平的原因
[00:28:22.080 --> 00:28:24.080]  只是第一個層次
[00:28:24.080 --> 00:28:26.640]  我們覺得我們就算在資訊上的認識
[00:28:26.640 --> 00:28:28.720]  我們的主都不足夠
[00:28:28.720 --> 00:28:31.600]  當你將四福一拍去看的時候
[00:28:31.600 --> 00:28:34.120]  耶穌說的話是清清楚楚
[00:28:34.120 --> 00:28:35.840]  明明白白的
[00:28:35.840 --> 00:28:37.160]  你要計算好代價
[00:28:37.160 --> 00:28:38.840]  你才來跟從我
[00:28:38.840 --> 00:28:41.800]  當我們去面對在資訊上
[00:28:41.800 --> 00:28:43.840]  真的明白更多的時候
[00:28:43.840 --> 00:28:45.320]  其實也不足夠
[00:28:45.320 --> 00:28:47.520]  所以不要想著為了讀課程
[00:28:47.520 --> 00:28:50.320]  就以為非常之足夠
[00:28:50.320 --> 00:28:51.320]  I'm sorry
[00:28:51.320 --> 00:28:52.360]  很多人去讀書
[00:28:52.360 --> 00:28:55.720]  我們只是在理性上去認識主
[00:28:55.720 --> 00:28:58.560]  我們的生命歷程其實很重要
[00:28:58.560 --> 00:29:00.960]  你跟上帝吵過架
[00:29:00.960 --> 00:29:03.160]  你跟上帝摔過架
[00:29:03.160 --> 00:29:05.920]  當每一次我們去經歷人生很多的歷程
[00:29:05.920 --> 00:29:08.680]  跟主在這裡摔架的時候
[00:29:08.680 --> 00:29:10.600]  我們是真認識神
[00:29:10.600 --> 00:29:13.440]  因為這不只是理性上的認識
[00:29:13.440 --> 00:29:16.200]  我們知道原來神真的愛我們
[00:29:16.200 --> 00:29:19.200]  原來上帝真的掌管我們的生命
[00:29:19.200 --> 00:29:21.480]  原來上帝真的有超能力
[00:29:21.480 --> 00:29:24.800]  我們看到不可能的事情是會發生的
[00:29:24.800 --> 00:29:26.480]  上帝是與我們同在
[00:29:26.480 --> 00:29:28.040]  這個是我們經歷過之後
[00:29:28.040 --> 00:29:29.800]  我們是真認識的
[00:29:29.800 --> 00:29:32.520]  但是你要去到understanding
[00:29:32.520 --> 00:29:34.200]  弟兄姊妹不可以逃避的
[00:29:34.200 --> 00:29:36.000]  就是上個星期的課題
[00:29:36.000 --> 00:29:39.600]  你要學習與聖靈一起
[00:29:39.600 --> 00:29:40.920]  耶穌基督升天之後
[00:29:40.920 --> 00:29:42.360]  祂將聖靈賜給我們
[00:29:42.360 --> 00:29:46.000]  今天內在我們當中的神是聖靈
[00:29:46.000 --> 00:29:48.840]  我們一定要學習聆聽祂的聲音
[00:29:48.840 --> 00:29:50.040]  知道祂的心意
