
[00:00:00.000 --> 00:00:02.680]  我們再回到哥倫多的時候
[00:16:26.480 --> 00:16:27.640]  它結束的時候
[00:16:27.640 --> 00:16:31.000]  它就是想鼓勵這羣學生學者
[00:16:31.000 --> 00:16:32.440]  信靠上帝
[00:16:32.440 --> 00:16:34.040]  在教會里面服事
[00:16:34.040 --> 00:16:34.600]  這樣
[00:16:34.600 --> 00:16:36.600]  這個是它最主要的工作
[00:16:36.600 --> 00:16:39.440]  它最後怎麼說呢
[00:16:39.440 --> 00:16:40.520]  它說
[00:16:40.520 --> 00:16:41.280]  弟兄
[00:16:41.280 --> 00:16:42.720]  姐妹
[00:16:42.720 --> 00:16:43.720]  三十年前
[00:16:43.720 --> 00:16:45.960]  我都是坐在你們現在的位置
[00:16:45.960 --> 00:16:48.920]  我那時候是一個窮鬼學生
[00:16:48.920 --> 00:16:51.680]  那篇論文不知道能不能寫出來
[00:16:51.680 --> 00:16:54.160]  很害怕不能夠念
[00:16:54.160 --> 00:16:55.440]  接着有人跟我說
[00:16:55.440 --> 00:16:56.880]  我寫的題目
[00:16:56.880 --> 00:16:58.400]  找不到錢
[00:16:58.400 --> 00:16:59.920]  我寫的題目
[00:16:59.920 --> 00:17:01.840]  是找不到工作的
[00:17:01.840 --> 00:17:04.840]  但是我已經投資了這麼多時間精力下去
[00:17:04.840 --> 00:17:07.960]  我又不可以現在改題目的
[00:17:07.960 --> 00:17:10.400]  於是死都要寫它
[00:17:10.400 --> 00:17:13.120]  但是我很記得在我最
[00:17:13.120 --> 00:17:15.640]  猶疑最黑暗的那一個星期
[00:17:15.640 --> 00:17:16.520]  我回到教會
[00:17:16.520 --> 00:17:17.600]  接着我聽了一個信息
[00:17:17.600 --> 00:17:18.400]  那個信息就說
[00:17:18.400 --> 00:17:20.520]  你願不願意信靠上帝
[00:17:20.520 --> 00:17:23.160]  你願不願意無論你得時不得時
[00:17:23.160 --> 00:17:25.720]  都去服侍上帝
[00:17:25.720 --> 00:17:27.840]  他說我當時聽了這個信息
[00:17:27.840 --> 00:17:28.800]  我就做了一個回應
[00:17:28.800 --> 00:17:30.520]  我說願意上帝
[00:17:30.520 --> 00:17:31.600]  無論我怎麼樣
[00:17:31.600 --> 00:17:34.280]  我都願意信靠祂
[00:17:34.280 --> 00:17:35.760]  於是他就開始
[00:17:35.760 --> 00:17:38.960]  很投入地在教會里面服侍
[00:17:38.960 --> 00:17:39.840]  講完這個故事
[00:17:39.840 --> 00:17:42.160]  最後三個字
[00:17:42.160 --> 00:17:45.920]  Look at me now
[00:17:45.920 --> 00:17:47.320]  四個字
[00:17:47.320 --> 00:17:51.120]  Look at me now
[00:17:51.120 --> 00:17:53.560]  這樣就結束了,這樣就祈禱了
[00:17:53.560 --> 00:17:54.320]  Look at me now
[00:17:54.320 --> 00:17:56.960]  多麼震撼的人心
[00:17:56.960 --> 00:17:59.760]  你甚至可以在錄音裏聽到那羣學生
[00:17:59.760 --> 00:18:02.600]  啊
[00:18:02.600 --> 00:18:04.880]  就是阿門
[00:18:04.880 --> 00:18:06.680]  神經病
[00:18:06.680 --> 00:18:07.680]  你想想保羅現在
[00:18:07.680 --> 00:18:08.920]  你看這幾句聖經
[00:18:08.920 --> 00:18:09.680]  保羅在說什麼
[00:18:09.680 --> 00:18:12.160]  Look at me now
[00:18:12.160 --> 00:18:13.560]  Look at me now
[00:18:13.560 --> 00:18:14.720]  保羅在說什麼
[00:18:14.720 --> 00:18:18.960]  我們試圖因爲上帝的緣故
[00:18:18.960 --> 00:18:22.480]  成爲這個世界最包尾的那羣人
[00:18:22.480 --> 00:18:23.680]  我們在演一場戲
[00:18:23.680 --> 00:18:25.200]  在那場戲裏面
[00:18:25.200 --> 00:18:29.560]  我們試圖成爲這個世界最愚蠢的人
[00:18:29.560 --> 00:18:31.480]  Look at me now
[00:18:31.480 --> 00:18:32.680]  他說你們搞錯了
[00:18:32.680 --> 00:18:34.360]  因爲你們想演那套戲
[00:18:34.360 --> 00:18:35.920]  你們不斷上升
[00:18:35.920 --> 00:18:36.520]  我告訴你
[00:18:36.520 --> 00:18:39.480]  上帝那套戲是不斷下降的
[00:18:39.480 --> 00:18:40.880]  你明不明白
[00:18:40.880 --> 00:18:43.320]  所以當你這樣去明白
[00:18:43.320 --> 00:18:45.040]  保羅的福音的時候
[00:18:45.040 --> 00:18:49.000]  是完全完全完全兩回事
[00:18:49.000 --> 00:18:50.920]  Look at me now
[00:18:50.920 --> 00:18:51.920]  我想你留意
[00:18:51.920 --> 00:18:52.880]  我想你
[00:18:52.880 --> 00:18:55.640]  有幾樣東西我不想你想錯
[00:18:55.640 --> 00:18:57.800]  保羅不是說
[00:18:57.800 --> 00:18:59.720]  老爸挨窮
[00:18:59.720 --> 00:19:01.280]  兒子享福
[00:19:01.280 --> 00:19:02.120]  他不是說
[00:19:02.120 --> 00:19:03.520]  只要你對我好一點
[00:19:03.520 --> 00:19:05.120]  我現在捱了窮
[00:19:05.120 --> 00:19:06.840]  我都希望你們好的
[00:19:06.840 --> 00:19:08.880]  很開心見到你們這麼成功
[00:19:08.880 --> 00:19:10.160]  他完全不是這樣
[00:19:10.160 --> 00:19:12.600]  你記得保羅最中心的思想是什麼
[00:19:12.600 --> 00:19:15.240]  要他們效法他
[00:19:15.240 --> 00:19:19.120]  其實保羅那條路纔是賺錢的路
[00:19:19.120 --> 00:19:20.800]  保羅說你們盲了
[00:19:20.800 --> 00:19:23.920]  你們以爲地上的名利
[00:19:23.920 --> 00:19:25.400]  就是真正的名利
[00:19:25.400 --> 00:19:27.080]  其實你完全搞錯了
[00:19:27.080 --> 00:19:29.280]  天上的名利纔是我現在走的那條
[00:19:29.280 --> 00:19:30.520]  就是名利之路
[00:19:30.520 --> 00:19:32.040]  成功之路
[00:19:32.040 --> 00:19:32.680]  不過你盲了
[00:19:32.680 --> 00:19:34.200]  你看不到
[00:19:34.200 --> 00:19:36.160]  於是你自己創造另外一臺戲
[00:19:36.160 --> 00:19:38.440]  那臺戲完全不是福音
[00:19:38.440 --> 00:19:40.160]  他說你要跟隨我
[00:19:40.160 --> 00:19:41.400]  你醒一醒
[00:19:41.400 --> 00:19:42.880]  這個很重要
[00:19:42.880 --> 00:19:44.000]  另外一件事
[00:19:44.000 --> 00:19:45.720]  我不想你覺得
[00:19:45.720 --> 00:19:49.280]  這臺戲是牧師傳道人去做的
[00:19:49.280 --> 00:19:50.880]  所以他們就爆尾了
[00:19:50.880 --> 00:19:53.480]  你明白嗎
[00:19:53.480 --> 00:19:55.000]  真的很感動
[00:19:55.000 --> 00:19:57.440]  見到他們付出這麼多
[00:19:57.440 --> 00:19:58.320]  你不明白
[00:19:58.320 --> 00:20:01.560]  他不是說使徒與平信徒
[00:20:01.560 --> 00:20:03.560]  那兩個關係
[00:20:03.560 --> 00:20:05.320]  使徒
[00:20:05.320 --> 00:20:08.400]  是初期教會的第一代信徒
[00:20:08.400 --> 00:20:12.160]  多人多人是初期教會所建立的新教會
[00:20:12.160 --> 00:20:13.520]  就是第二代信徒
[00:20:13.520 --> 00:20:14.280]  你明白嗎
[00:20:14.280 --> 00:20:18.240]  所以第一代信徒和第二代信徒應該是一樣的
[00:20:18.240 --> 00:20:19.280]  就是這麼說
[00:20:19.280 --> 00:20:20.520]  如果福音
[00:20:20.520 --> 00:20:22.240]  2000年來講
[00:20:22.240 --> 00:20:25.720]  傳遞得正確的話
[00:20:25.720 --> 00:20:26.440]  可能
[00:20:26.440 --> 00:20:28.080]  可能而已
[00:20:28.080 --> 00:20:30.880]  公理堂大廈是不會存在的
[00:20:30.880 --> 00:20:31.760]  可能而已
[00:20:31.760 --> 00:20:33.720]  你明白我的意思嗎
[00:20:33.720 --> 00:20:35.200]  你明白嗎
[00:20:35.200 --> 00:20:38.040]  如果我們每個第二代是學
[00:20:38.040 --> 00:20:38.960]  保羅的樣式
[00:20:38.960 --> 00:20:41.000]  第三代學第二代的樣式
[00:20:41.000 --> 00:20:43.160]  然後第四代學
[00:20:43.160 --> 00:20:46.720]  在某個時候福音是傳錯了的
[00:20:46.720 --> 00:20:49.760]  然後傳錯的過程裏面發覺
[00:20:49.760 --> 00:20:51.480]  很賣得
[00:20:51.480 --> 00:20:53.600]  改了方程式
[00:20:53.600 --> 00:20:55.360]  突然間爆紅了
[00:20:55.360 --> 00:20:56.600]  點擊率極高
[00:20:56.600 --> 00:20:57.600]  於是怎麼辦
[00:20:57.600 --> 00:20:59.000]  不要改了
[00:20:59.000 --> 00:21:00.120]  就跟回去
[00:21:00.120 --> 00:21:02.560]  但是如果保羅今天在香港
[00:21:02.560 --> 00:21:05.520]  如果保羅今天在華人教會當中
[00:21:05.520 --> 00:21:10.040]  你猜他會怎樣講我們的教會呢
[00:21:10.040 --> 00:21:13.240]  是很恐怖的事情
