
[00:00:00.000 --> 00:00:04.440]  最近聽人分享過一件這樣的事
[00:19:46.520 --> 00:19:49.360]  巴拿巴的名字是「勸慰子」的意思
[00:19:49.360 --> 00:19:54.520]  即是說他是一個很願意給機會人的目者
[00:19:54.520 --> 00:19:59.280]  他認識馬可為人
[00:19:59.280 --> 00:20:02.160]  上一次的事件只是他一時軟弱
[00:20:02.160 --> 00:20:03.320]  他不是經常這樣
[00:20:03.320 --> 00:20:06.960]  只是那次一時軟弱才半途而廢
[00:20:06.960 --> 00:20:09.640]  應該多給他一次機會
[00:20:09.640 --> 00:20:13.880]  所以巴拿巴執意要帶馬可同行
[00:20:13.880 --> 00:20:17.560]  當然保羅不願意帶馬可
[00:20:17.560 --> 00:20:20.600]  也可以理解的
[00:20:20.600 --> 00:20:23.000]  這是一個宣教的旅程
[00:20:23.000 --> 00:20:24.880]  是很嚴峻的
[00:20:24.880 --> 00:20:28.360]  並不是我們平日那麼選宣教流團
[00:20:28.360 --> 00:20:32.680]  更加不像我們去旅行玩那麼開心
[00:20:32.680 --> 00:20:37.160]  所以這些嚴峻的宣教工作
[00:20:37.160 --> 00:20:42.280]  同工之間的支持和信任是很重要的
[00:20:42.280 --> 00:20:43.160]  所以這一刻
[00:20:43.160 --> 00:20:45.400]  保羅可能真的覺得馬可還未適合
[00:20:45.400 --> 00:20:48.240]  跟他們一起同行跟隊
[00:20:48.240 --> 00:20:51.880]  所以他也定義不肯帶馬可同行
[00:20:51.880 --> 00:20:57.200]  兩位的屬靈人都有他們自己堅持的看法
[00:20:57.200 --> 00:20:58.480]  我們可以看到
[00:20:58.480 --> 00:21:01.120]  似乎一個很著重關係
[00:21:01.120 --> 00:21:04.040]  覺得扶持同工是很重要
[00:21:04.040 --> 00:21:08.320]  另一個似乎看到事工也是很重要
[00:21:08.320 --> 00:21:11.320]  宣教的工作並不是玩玩
[00:21:11.320 --> 00:21:14.120]  危險程度可能賠償性命
[00:21:14.120 --> 00:21:15.680]  你看保羅書信也看到
[00:21:15.680 --> 00:21:19.800]  他自己也分享他很多的歷險
[00:21:19.800 --> 00:21:22.200]  所以同工一定要非常堅定
[00:21:22.200 --> 00:21:24.840]  非常可靠
[00:21:24.840 --> 00:21:27.480]  我們看到最終他們決定分開
[00:21:27.480 --> 00:21:31.160]  但就變成了好像兩支宣教的隊伍
[00:21:31.160 --> 00:21:33.960]  巴拿巴就跟馬可同行
[00:21:33.960 --> 00:21:37.280]  另外保羅就揀選了西拉跟他同去
[00:21:37.280 --> 00:21:39.120]  雖然分開
[00:21:39.120 --> 00:21:40.920]  但我相信這個協議的方案
[00:21:40.920 --> 00:21:43.840]  可以說對宣教工作和可行的隊工
[00:21:43.840 --> 00:21:46.680]  都有最大的發揮
[00:21:46.680 --> 00:21:49.480]  所以從這件事我們看到
[00:21:49.480 --> 00:21:51.160]  解決問題
[00:21:51.160 --> 00:21:54.120]  他們是用一個和解的思維
[00:21:54.120 --> 00:21:57.280]  並不是用一個錯對的思維
[00:21:57.280 --> 00:21:59.600]  並不是針對人
[00:21:59.600 --> 00:22:01.640]  而是針對事
[00:22:01.640 --> 00:22:04.040]  彼此都有尊重
[00:22:04.040 --> 00:22:07.640]  認為大家仍然有共同的遠景
[00:22:07.640 --> 00:22:10.440]  不過我們要看得出
[00:22:10.440 --> 00:22:13.680]  各人因此不同
[00:22:13.680 --> 00:22:16.040]  自有各人的配搭
[00:22:16.040 --> 00:22:19.200]  我們看到一方面建立人之餘
[00:22:19.200 --> 00:22:22.320]  同時也可以建立事工
[00:22:22.320 --> 00:22:27.080]  大家同樣都是為主而努力去侍奉
[00:22:27.080 --> 00:22:28.640]  這件事之後
[00:22:28.640 --> 00:22:30.320]  巴拿巴和楊馬可
[00:22:30.320 --> 00:22:32.440]  究竟發生甚麼事也不知道
[00:22:32.440 --> 00:22:34.440]  因為我們都看守行聖的主線
[00:22:34.440 --> 00:22:36.320]  都回到保羅那裡
[00:22:36.320 --> 00:22:38.520]  看到事工的重要性
[00:22:38.520 --> 00:22:42.320]  否則今天福音也未必傳到我們那裡
[00:22:42.320 --> 00:22:44.880]  所以我們不能說事工不重要
[00:22:44.880 --> 00:22:48.240]  福音神的使命是很重要
[00:22:48.240 --> 00:22:50.760]  但當然扶持人也很重要
[00:22:50.760 --> 00:22:53.480]  所以我們也看到巴拿巴的工作
[00:22:53.480 --> 00:22:55.840]  這裡沒有詳細說,但很認同
[00:22:55.840 --> 00:22:59.280]  但可以在其他書卷或一些信息中
[00:22:59.280 --> 00:23:02.880]  我們看到馬可是有改變
[00:23:02.880 --> 00:23:07.160]  不再是保羅所批評的一個不可靠的人
[00:23:07.160 --> 00:23:08.520]  我們都很深信
[00:23:08.520 --> 00:23:12.640]  他一定是受到巴拿巴的鼓舞和教導
[00:23:12.640 --> 00:23:15.560]  例如馬可後來也寫了《馬可福音》
[00:23:15.560 --> 00:23:19.120]  而且根據提摩太后書所記載
[00:23:19.120 --> 00:23:23.600]  連拜的保羅也曾經吩咐提摩太后
[00:23:23.600 --> 00:23:26.920]  叫她將馬可帶來
[00:23:26.920 --> 00:23:29.240]  在提摩太后的四章11節中表示
[00:23:29.240 --> 00:23:34.040]  「因為她在傳道的事上於我猶豫」
[00:23:34.040 --> 00:23:38.520]  我相信一定是發生了一些很大的事情
[00:23:38.520 --> 00:23:45.440]  令到保羅對馬可有很大的改變的看法
[00:23:45.440 --> 00:23:47.840]  我們經歷了衝突
[00:23:47.840 --> 00:23:51.400]  在過程中令人感到沮喪
[00:23:51.400 --> 00:23:57.520]  原來經歷過後隨時帶來一些正面的影響
[00:23:57.520 --> 00:24:01.520]  所以我們看到聖經的衝突例子比比皆是
[00:24:01.520 --> 00:24:06.280]  如果我們今天教會有衝突
[00:24:06.280 --> 00:24:08.000]  那怎麼辦呢?
[00:24:08.000 --> 00:24:10.560]  有沒有呢?教會有沒有呢?
[00:24:10.560 --> 00:24:13.840]  當然有,多的是
[00:24:13.840 --> 00:24:16.280]  問題是我們應該怎樣面對
[00:24:16.280 --> 00:24:18.640]  怎樣和解
[00:24:18.640 --> 00:24:23.280]  以致這種方法最合乎神的心意
[00:24:23.280 --> 00:24:25.120]  希望今天的真言
[00:24:25.120 --> 00:24:28.440]  分別在新九曰看到的例子、個案
[00:24:28.440 --> 00:24:31.000]  都可以給我們一些啟發
[00:24:31.000 --> 00:24:33.680]  在處理衝突這個課題上
[00:24:33.680 --> 00:24:37.240]  一些方向和提示
[00:24:37.240 --> 00:24:39.960]  當然如果問題是跟聖經真理
[00:24:39.960 --> 00:24:42.520]  一看就知道是相當大的衝突
[00:24:42.520 --> 00:24:44.960]  不用說一定是按真理而行
[00:24:44.960 --> 00:24:47.440]  但很多時候我們遇到一些
[00:24:47.440 --> 00:24:48.840]  例如剛才分享的例子
[00:24:48.840 --> 00:24:52.640]  有部分都是忠誠的問題
[00:24:52.640 --> 00:24:54.880]  這樣我們就真的要用
[00:24:54.880 --> 00:24:59.680]  真言所說的智慧人的方法、態度去處理
[00:24:59.680 --> 00:25:02.080]  以致我們希望可以有一個
[00:25:02.080 --> 00:25:07.040]  合乎神心意解決的方案
[00:25:07.040 --> 00:25:08.360]  如果這一刻
[00:25:08.360 --> 00:25:12.720]  我就假設有一個衝突的例子
[00:25:12.720 --> 00:25:17.040]  讓大家思考一下來當作一個練習
[00:25:17.040 --> 00:25:19.920]  例如我們可以想一下
[00:25:19.920 --> 00:25:22.120]  剛好兩個星期前的一件事
[00:25:22.120 --> 00:25:24.680]  來作一個假設
[00:25:24.680 --> 00:25:27.120]  兩個星期前發生了甚麼事呢?
[00:25:27.120 --> 00:25:30.160]  不知道大家有沒有印象
[00:25:30.160 --> 00:25:32.160]  在7月23日
[00:25:32.160 --> 00:25:36.360]  大家都估不到突然間的颱風就來到
[00:25:36.360 --> 00:25:38.680]  在那天上午
[00:25:38.680 --> 00:25:43.280]  大部份香港的堂會都取消了崇拜
[00:25:43.280 --> 00:25:46.880]  因為大多數的堂會都會思考到領導層
[00:25:46.880 --> 00:25:51.560]  就會想到教務同工和侍奉人員的安全問題
[00:25:51.560 --> 00:25:55.400]  很多教會都取消崇拜和聚會
[00:25:55.400 --> 00:25:58.800]  相信照常有崇拜的堂會
[00:25:58.800 --> 00:26:00.920]  真是寥寥可數
[00:26:00.920 --> 00:26:03.720]  而我們就是其中一個
[00:26:03.720 --> 00:26:05.720]  不過我們當時都有呼籲
[00:26:05.720 --> 00:26:08.000]  住德教院或者年長的領子妹
[00:26:08.000 --> 00:26:12.440]  為了自身安全都留在家中
[00:26:12.440 --> 00:26:15.120]  所以現在假設一個衝突的個案
[00:26:15.120 --> 00:26:17.120]  就真是有人建議
[00:26:17.120 --> 00:26:18.440]  我們的主日崇拜
[00:26:18.440 --> 00:26:21.280]  是否應該好像其他教會那樣
[00:26:21.280 --> 00:26:22.680]  暫停崇拜呢?
[00:26:22.680 --> 00:26:24.560]  因為人身安全
[00:26:24.560 --> 00:26:26.360]  政府和天文台都不贊成
[00:26:26.360 --> 00:26:30.480]  市民在這些風球高掛的時候
[00:26:30.480 --> 00:26:32.680]  就出街了,危險的
[00:26:32.680 --> 00:26:35.360]  如果有人在教會途中遇到意外
[00:26:35.360 --> 00:26:38.400]  我們如何擔當呢?
[00:26:38.400 --> 00:26:40.840]  可能另外有些人都會堅持
[00:26:40.840 --> 00:26:45.880]  讓他仍然有這個堅持
[00:26:45.880 --> 00:26:48.520]  理由就是聖經的教導
[00:26:48.520 --> 00:26:50.640]  不可停止聚會
[00:26:50.640 --> 00:26:52.200]  就像經上有說
[00:26:52.200 --> 00:26:55.160]  誰能使我們與基督的愛隔絕
[00:26:55.160 --> 00:26:56.520]  難道是患難嗎?
[00:26:56.520 --> 00:26:57.440]  是困苦嗎?
[00:26:57.440 --> 00:26:58.320]  是逼迫嗎?
[00:26:58.320 --> 00:26:59.280]  是飢餓嗎?
[00:26:59.280 --> 00:27:00.240]  是赤身怒體嗎?
[00:27:00.240 --> 00:27:00.920]  是危險嗎?
[00:27:00.920 --> 00:27:02.080]  是刀劍嗎?
[00:27:02.080 --> 00:27:06.760]  難道颱風就可以與我們基督的愛隔絕
[00:27:06.760 --> 00:27:10.480]  我們不可以停止聚會嗎?
[00:27:10.480 --> 00:27:12.320]  如果我們回想
[00:27:12.320 --> 00:27:14.560]  如果在《針研》裏面提到的
[00:27:14.560 --> 00:27:16.400]  如枉人遇到衝突
[00:27:16.400 --> 00:27:19.520]  我們會怎樣做呢?
[00:27:19.520 --> 00:27:21.600]  我們又不用研究他怎樣做
[00:27:21.600 --> 00:27:24.280]  不如我們研究一下智慧人應該會怎樣做
[00:27:24.280 --> 00:27:27.600]  因為我們要學做智慧人
[00:27:27.600 --> 00:27:32.240]  其實我很難給大家一個正確的答案
[00:27:32.240 --> 00:27:34.240]  因為這件事正正就是看到
[00:27:34.240 --> 00:27:37.360]  兩方面的論點都好像沒有錯
[00:27:37.360 --> 00:27:42.160]  我同意頂姐妹和侍奉人員的安全論點
[00:27:42.160 --> 00:27:43.080]  但另一方面
[00:27:43.080 --> 00:27:45.760]  我也不想擺出一個屬靈高傲的姿態
[00:27:45.760 --> 00:27:47.120]  說我堅持有崇拜
[00:27:47.120 --> 00:27:49.200]  多麼屬靈
[00:27:49.200 --> 00:27:51.600]  因為我也非常尊重外間
[00:27:51.600 --> 00:27:57.040]  很多教會都暫停了主人崇拜的決定
[00:27:57.040 --> 00:27:59.440]  其實我們又可以另一方面想一想
[00:27:59.440 --> 00:28:02.800]  會否有其他的應變措施
[00:28:02.800 --> 00:28:05.800]  政策來處理
[00:28:05.800 --> 00:28:08.200]  當然這些一定要之前商量好
[00:28:08.200 --> 00:28:12.240]  以免事情真的發生就亂了陣腳
[00:28:12.240 --> 00:28:15.160]  但我們仍然執著一些政策
[00:28:15.160 --> 00:28:17.680]  行不行之類的問題的時候
[00:28:17.680 --> 00:28:19.920]  其實有沒有一些更重要的東西
[00:28:19.920 --> 00:28:21.960]  我們應該去反思
[00:28:21.960 --> 00:28:28.320]  就是一些關於我們內在生命質素的問題
[00:28:28.320 --> 00:28:29.240]  其實我們教會
[00:28:29.240 --> 00:28:31.000]  不單止我指我們教會
[00:28:31.000 --> 00:28:33.960]  其實我們很多在教會的裡面
[00:28:33.960 --> 00:28:36.480]  都有一些衝突的問題的時候
[00:28:36.480 --> 00:28:39.920]  原來很多時候就是針對一些無謂的堅持
[00:28:39.920 --> 00:28:43.280]  反而我們是否應該要再多思考
[00:28:43.280 --> 00:28:45.800]  神想我們怎樣用祂的角度
[00:28:45.800 --> 00:28:49.200]  來去處理問題和衝突呢
[00:28:49.200 --> 00:28:53.200]  甚麼政策 甚麼 contingence plan
[00:28:53.200 --> 00:28:55.040]  我們都是可以做
[00:28:55.040 --> 00:28:56.320]  做了是對的
[00:28:56.320 --> 00:29:00.080]  確實也可以解決不少人的疑慮
[00:29:00.080 --> 00:29:01.680]  但作為信徒
[00:29:01.680 --> 00:29:04.160]  這麼深層的準備
[00:29:04.160 --> 00:29:08.520]  究竟我們是否也有思量過呢
[00:29:08.520 --> 00:29:11.120]  沒錯 其實這個問題真的想問的
[00:29:11.120 --> 00:29:16.240]  就是誰能使我們與基督的愛隔絕呢
[00:29:16.240 --> 00:29:17.360]  其實我的意思就是說
[00:29:17.360 --> 00:29:19.840]  當信徒將堂會視為一個
[00:29:19.840 --> 00:29:21.920]  提供崇拜供應者的時候
[00:29:21.920 --> 00:29:26.480]  頂姐妹有沒有失去了一個意識和主動呢
[00:29:26.480 --> 00:29:28.240]  假設颱風的時候
[00:29:28.240 --> 00:29:30.200]  我們不能外出吃飯
[00:29:30.200 --> 00:29:31.960]  原來不會餓死的
[00:29:31.960 --> 00:29:35.080]  我們可以在家裡煮飯
[00:29:35.080 --> 00:29:37.320]  所以我們就要思考
[00:29:37.320 --> 00:29:39.000]  是否我們也要去培育
[00:29:39.000 --> 00:29:42.640]  我們的信徒也有一定的自主能力
[00:29:42.640 --> 00:29:45.480]  例如說他真的可以在自己家裡
[00:29:45.480 --> 00:29:48.600]  展開小組或者家庭崇拜
[00:29:48.600 --> 00:29:50.640]  因為所著重的
[00:29:50.640 --> 00:29:52.480]  就是一個敬拜生活
[00:29:52.480 --> 00:29:55.880]  並不會受到環境的攔阻
[00:29:55.880 --> 00:29:58.640]  也許我們更需要關注的
[00:29:58.640 --> 00:30:03.640]  就是一個敬拜群體個別的生命質素
[00:30:03.640 --> 00:30:04.800]  所以我們首要關注的
[00:30:04.800 --> 00:30:07.120]  不是單單信徒在掛爆風球的時候
[00:30:07.120 --> 00:30:10.200]  就應該回到教會崇拜
[00:30:10.200 --> 00:30:12.760]  而是我們的信徒沒有意識到
[00:30:12.760 --> 00:30:15.480]  原來任何的場景
[00:30:15.480 --> 00:30:16.680]  只要我們都是一個
[00:30:16.680 --> 00:30:19.320]  重視敬拜生活的門徒
[00:30:19.320 --> 00:30:20.960]  我們都可以思考到
[00:30:20.960 --> 00:30:24.560]  我們都可以一樣去敬拜神
[00:30:24.560 --> 00:30:26.440]  當天颱風了
[00:30:26.440 --> 00:30:28.560]  無法回到崇拜的
[00:30:28.560 --> 00:30:32.520]  不知道有多少人會在家裡
[00:30:32.520 --> 00:30:34.560]  都是一樣會舉行一些小組
[00:30:34.560 --> 00:30:36.800]  或者家庭崇拜呢
[00:30:36.800 --> 00:30:39.080]  還是會「Hallelujah」感謝主
[00:30:39.080 --> 00:30:44.200]  我多了一個上午可以去茶樓喝茶了
[00:30:44.200 --> 00:30:46.360]  聖經裡時時提到的「警醒」
[00:30:46.360 --> 00:30:48.920]  其實就是這樣的意思
[00:30:48.920 --> 00:30:51.200]  因為我們不知道哪時哪日
[00:30:51.200 --> 00:30:52.760]  或者真的有一天
[00:30:52.760 --> 00:30:55.720]  堂會因為極權政治而關門
[00:30:55.720 --> 00:30:58.120]  或者堂會的崇拜已經變質
[00:30:58.120 --> 00:31:03.240]  成為一個崇拜一些其他政治的偶像
[00:31:03.240 --> 00:31:05.880]  那麼我們信徒是否仍然都可以
[00:31:05.880 --> 00:31:07.920]  敬拜三一神的歷程裡
[00:31:07.920 --> 00:31:12.680]  去享受到上主臨在和引導呢?
[00:31:12.680 --> 00:31:15.480]  我相信下次如果又再在主日颱風的時候
[00:31:15.480 --> 00:31:18.880]  我們教睦和信徒應該有合宜的應對
[00:31:18.880 --> 00:31:21.840]  應該知道怎樣處理
[00:31:21.840 --> 00:31:25.720]  但是隨時有些我們看不見的政治風暴
[00:31:25.720 --> 00:31:28.480]  當同樣接近的時候
[00:31:28.480 --> 00:31:32.240]  亦都可能正面催集本地教會的時候
[00:31:32.240 --> 00:31:35.360]  究竟我們有沒有一個「警醒」的心
[00:31:35.360 --> 00:31:38.480]  已經學會了在家裡去敬拜
[00:31:38.480 --> 00:31:41.360]  在辦公室裡可以去聚會
[00:31:41.360 --> 00:31:44.640]  在任何的場景就好像達爾利一樣
[00:31:44.640 --> 00:31:49.680]  無畏無懼地敬拜三一神呢?
[00:31:49.680 --> 00:31:51.040]  說到這裡的時候
[00:31:51.040 --> 00:31:53.320]  誒?課題是不是又跟我們
[00:31:53.320 --> 00:31:56.760]  討論處理衝突走遠了呢?
[00:31:56.760 --> 00:31:59.000]  都說這是個案
[00:31:59.000 --> 00:32:03.520]  在個案裡我們去思考就是
[00:32:03.520 --> 00:32:06.600]  很多時候我們教會處理衝突的時候
[00:32:06.600 --> 00:32:10.920]  有時候爭拗點會執著一些不對的位置
[00:32:10.920 --> 00:32:12.760]  所謂我們執錯位
[00:32:12.760 --> 00:32:16.280]  其實我們應該更加去看
[00:32:16.280 --> 00:32:19.240]  去認識神究竟更體重
[00:32:19.240 --> 00:32:21.680]  究竟是在哪些地方
[00:32:21.680 --> 00:32:25.720]  所以智慧人當面對衝突的時候
[00:32:25.720 --> 00:32:29.960]  其實有時候正面來看是可以幫助我們成長
[00:32:29.960 --> 00:32:34.240]  所以如果我們用了涉萬人的漁網人的處事手法
[00:32:34.240 --> 00:32:36.080]  甚至態度的時候
[00:32:36.080 --> 00:32:40.920]  其實是在浪費自己和別人的光陰
[00:32:40.920 --> 00:32:46.320]  所以我們要成為屬神的智慧人
[00:32:46.320 --> 00:32:51.760]  我們一起去祈禱吧
[00:32:51.760 --> 00:32:54.680]  七喜天父我們去多謝祢
[00:32:54.680 --> 00:32:57.080]  感謝祢的提醒讓我們去學習
[00:32:57.080 --> 00:33:01.720]  要做一個屬神智慧來去面對問題的人
[00:33:01.720 --> 00:33:04.720]  我們都難免會遇上衝突
[00:33:04.720 --> 00:33:08.680]  但是千萬不要像那些涉萬人或者漁網人的行為
[00:33:08.680 --> 00:33:11.920]  甚至會用暴力解決問題
[00:33:11.920 --> 00:33:13.640]  我們反而是要去建立
[00:33:13.640 --> 00:33:19.600]  要去經營和神和主體之間那個美好的關係
[00:33:19.600 --> 00:33:22.760]  有時候甚至情願受到欺壓
[00:33:22.760 --> 00:33:25.760]  情願受到吃虧
[00:33:25.760 --> 00:33:28.840]  當我們和主體發生衝突的時候
[00:33:28.840 --> 00:33:32.640]  或者我們可能要付出多一點的代價
[00:33:32.640 --> 00:33:35.920]  但是都幫助我們是一個甘心樂意
[00:33:35.920 --> 00:33:38.240]  是願意不怕吃虧
[00:33:38.240 --> 00:33:42.160]  只求活出世人所不同的價值觀
[00:33:42.160 --> 00:33:45.920]  看重的就是屬神的心意
[00:33:45.920 --> 00:33:51.160]  以致能夠世人都看到我們都是屬主的門徒
[00:33:51.160 --> 00:33:53.880]  祈禱是奉靠著耶穌德性的名祈求
[00:33:53.880 --> 00:33:54.380]  阿母
