
[00:00:00.000 --> 00:00:03.220]  今次的主題是「有大有細」
[00:16:11.520 --> 00:16:13.520]  你的生命
[00:16:13.520 --> 00:16:15.520]  就是成功
[00:16:15.520 --> 00:16:17.520]  你的生命就是豐盛
[00:16:17.520 --> 00:16:19.520]  所以
[00:16:19.520 --> 00:16:21.520]  特別是青年人
[00:16:21.520 --> 00:16:23.520]  有沒有20歲以下的
[00:16:23.520 --> 00:16:25.520]  沒有嗎 嚇死我了
[00:16:25.520 --> 00:16:27.520]  還是20歲以下嗎
[00:16:27.520 --> 00:16:29.520]  這麼誇張
[00:16:29.520 --> 00:16:31.520]  今天坐在這裡聽
[00:16:31.520 --> 00:16:33.520]  坐前一點
[00:16:33.520 --> 00:16:37.520]  無論你是什麼年紀
[00:16:37.520 --> 00:16:39.520]  特別是
[00:16:39.520 --> 00:16:41.520]  今天我自己說
[00:16:41.520 --> 00:16:43.520]  我是負責講青年人
[00:16:43.520 --> 00:16:45.520]  今天年輕的時候
[00:16:45.520 --> 00:16:47.520]  那個potential
[00:16:47.520 --> 00:16:49.520]  是無可限量的
[00:16:49.520 --> 00:16:51.520]  我現在就已經能夠
[00:16:51.520 --> 00:16:53.520]  服侍我現在這堆人
[00:16:53.520 --> 00:16:55.520]  這個世代的話
[00:16:55.520 --> 00:16:57.520]  那個經驗
[00:16:57.520 --> 00:16:59.520]  只會累積
[00:16:59.520 --> 00:17:01.520]  當你現在已經是
[00:17:01.520 --> 00:17:03.520]  信服在神的心意裡
[00:17:03.520 --> 00:17:05.520]  去做神的功的時候
[00:17:05.520 --> 00:17:07.520]  將來神會更加大大的用你
[00:17:07.520 --> 00:17:09.520]  好像上個禮拜
[00:17:09.520 --> 00:17:11.520]  上個禮拜
[00:17:11.520 --> 00:17:13.520]  因為那個speaker
[00:17:13.520 --> 00:17:15.520]  什麼傳道
[00:17:15.520 --> 00:17:17.520]  反傳道
[00:17:17.520 --> 00:17:19.520]  很大聲
[00:17:19.520 --> 00:17:21.520]  沒睡覺
[00:17:21.520 --> 00:17:23.520]  沒失禮人
[00:17:23.520 --> 00:17:25.520]  他有講一個example
[00:17:25.520 --> 00:17:27.520]  不知道有沒有人記得
[00:17:27.520 --> 00:17:29.520]  有一個叫Catherine的人
[00:17:29.520 --> 00:17:31.520]  七歲
[00:17:31.520 --> 00:17:33.520]  他見到
[00:17:33.520 --> 00:17:35.520]  人們沒有蚊帳
[00:17:35.520 --> 00:17:37.520]  被蚊子咬
[00:17:37.520 --> 00:17:39.520]  很病 於是他就決定做一些事
[00:17:39.520 --> 00:17:41.520]  原來七歲
[00:17:41.520 --> 00:17:43.520]  就可以做到一些事
[00:17:43.520 --> 00:17:45.520]  不是說七歲就坐在那裡
[00:17:45.520 --> 00:17:47.520]  等到你二十歲才做事
[00:17:47.520 --> 00:17:49.520]  有時二十歲都嫌
[00:17:49.520 --> 00:17:51.520]  二十歲都是小孩子
[00:17:51.520 --> 00:17:53.520]  我們都要問大人
[00:17:53.520 --> 00:17:55.520]  十八歲就已經是大人
[00:17:55.520 --> 00:17:57.520]  這裡全部都是大人
[00:17:57.520 --> 00:17:59.520]  沒有一個是小孩子
[00:17:59.520 --> 00:18:01.520]  在不同的年紀
[00:18:01.520 --> 00:18:03.520]  都是為主發光
[00:18:03.520 --> 00:18:05.520]  不斷地學習
[00:18:05.520 --> 00:18:07.520]  不斷地更新
[00:18:07.520 --> 00:18:09.520]  但是
[00:18:09.520 --> 00:18:11.520]  你做主做什麼
[00:18:11.520 --> 00:18:13.520]  給你玩
[00:18:13.520 --> 00:18:15.520]  你出來講
[00:18:15.520 --> 00:18:17.520]  我不講了
[00:18:17.520 --> 00:18:19.520]  為什麼這樣
[00:18:19.520 --> 00:18:21.520]  因為我們不同的年紀
[00:18:21.520 --> 00:18:23.520]  雖然神都是用你的年紀
[00:18:23.520 --> 00:18:25.520]  你的時代
[00:18:25.520 --> 00:18:27.520]  你要為神發光
[00:18:27.520 --> 00:18:29.520]  為神做事
[00:18:29.520 --> 00:18:31.520]  但是同時間
[00:18:31.520 --> 00:18:33.520]  無論什麼年紀
[00:18:33.520 --> 00:18:35.520]  你都要不斷地學習
[00:18:35.520 --> 00:18:37.520]  因為當你停止了學習
[00:18:37.520 --> 00:18:39.520]  你就停止了成長
[00:18:39.520 --> 00:18:41.520]  是不是
[00:18:41.520 --> 00:18:43.520]  你會被困在
[00:18:43.520 --> 00:18:45.520]  那個泡沫裡面
[00:18:45.520 --> 00:18:49.520]  只會越來越糟糕
[00:18:49.520 --> 00:18:51.520]  當你以為自己懂了
[00:18:51.520 --> 00:18:53.520]  你就停止了
[00:18:53.520 --> 00:18:55.520]  停止了就不再成長
[00:18:55.520 --> 00:18:57.520]  但是你的年紀
[00:18:57.520 --> 00:18:59.520]  就不斷地增長
[00:18:59.520 --> 00:19:01.520]  但是你的智商
[00:19:01.520 --> 00:19:03.520]  可能你的EQ
[00:19:03.520 --> 00:19:05.520]  都是不斷地停滯
[00:19:05.520 --> 00:19:07.520]  這個就等同於
[00:19:07.520 --> 00:19:09.520]  有些人
[00:19:09.520 --> 00:19:11.520]  是會長大
[00:19:11.520 --> 00:19:13.520]  但是不成長
[00:19:13.520 --> 00:19:15.520]  有些大小孩
[00:19:15.520 --> 00:19:17.520]  所謂大小孩
[00:19:17.520 --> 00:19:19.520]  本來很好的
[00:19:19.520 --> 00:19:21.520]  但是
[00:19:21.520 --> 00:19:23.520]  有些人的性格
[00:19:23.520 --> 00:19:25.520]  一直沒有改變
[00:19:25.520 --> 00:19:27.520]  沒有長大
[00:19:27.520 --> 00:19:29.520]  為什麼呢
[00:19:29.520 --> 00:19:31.520]  因為他在那一刻停止了
[00:19:31.520 --> 00:19:33.520]  不再去了解
[00:19:33.520 --> 00:19:35.520]  跟別人請教
[00:19:35.520 --> 00:19:37.520]  問明白
[00:19:37.520 --> 00:19:39.520]  不再去檢視自己
[00:19:39.520 --> 00:19:41.520]  不再去改變自己
[00:19:41.520 --> 00:19:43.520]  更新自己
[00:19:43.520 --> 00:19:45.520]  所以既然我們有這個危機
[00:19:45.520 --> 00:19:47.520]  我們在年紀輕的時候
[00:19:47.520 --> 00:19:49.520]  不斷地對著他說話
[00:19:49.520 --> 00:19:51.520]  在年紀輕的時候
[00:19:51.520 --> 00:19:53.520]  就應該要不斷地嘗試
[00:19:53.520 --> 00:19:55.520]  不斷地學習
[00:19:55.520 --> 00:19:57.520]  還有青春有什麼好
[00:19:57.520 --> 00:19:59.520]  青春有什麼好
[00:19:59.520 --> 00:20:01.520]  可以浪費時間
[00:20:01.520 --> 00:20:03.520]  青春不知道為什麼
[00:20:03.520 --> 00:20:05.520]  是浪費的
[00:20:05.520 --> 00:20:07.520]  青春除了有些人
[00:20:07.520 --> 00:20:09.520]  會拿來浪費
[00:20:09.520 --> 00:20:11.520]  其實青春有很多好處
[00:20:11.520 --> 00:20:13.520]  你可以不斷地嘗試
[00:20:13.520 --> 00:20:15.520]  甚至去到一個位置
[00:20:15.520 --> 00:20:17.520]  不斷地失敗
[00:20:17.520 --> 00:20:19.520]  但你仍然可以站起來
[00:20:19.520 --> 00:20:21.520]  因為你還有時間
[00:20:21.520 --> 00:20:23.520]  我就開始問
[00:20:23.520 --> 00:20:25.520]  但你仍然可以不斷地嘗試
[00:20:25.520 --> 00:20:27.520]  不斷地學習
[00:20:27.520 --> 00:20:29.520]  還有一個優勢
[00:20:29.520 --> 00:20:31.520]  在年紀輕的時候
[00:20:31.520 --> 00:20:33.520]  別人會給你更多空間
[00:20:33.520 --> 00:20:35.520]  你可以不斷地去問問題
[00:20:35.520 --> 00:20:37.520]  不斷地發問
[00:20:37.520 --> 00:20:39.520]  就好像有時候嫌棄小孩
[00:20:39.520 --> 00:20:41.520]  兩歲在問
[00:20:41.520 --> 00:20:43.520]  為什麼?
[00:20:43.520 --> 00:20:45.520]  為什麼?
[00:20:45.520 --> 00:20:47.520]  為什麼這樣?為什麼那樣?
[00:20:47.520 --> 00:20:49.520]  為什麼?為什麼?
[00:20:49.520 --> 00:20:51.520]  很煩吧?
[00:20:51.520 --> 00:20:53.520]  但其實為什麼他不斷地問呢?
[00:20:53.520 --> 00:20:55.520]  就是因為他要去學習
[00:20:55.520 --> 00:20:57.520]  去了解
[00:20:57.520 --> 00:20:59.520]  他應該要怎麼做
[00:20:59.520 --> 00:21:01.520]  這個我們也應該要學習的
[00:21:01.520 --> 00:21:03.520]  一個例子
[00:21:03.520 --> 00:21:05.520]  就是我們要不斷地去學習
[00:21:05.520 --> 00:21:07.520]  看看這句話
[00:21:07.520 --> 00:21:09.520]  站在巨人的肩上
[00:21:09.520 --> 00:21:11.520]  我才能看得更遠
[00:21:11.520 --> 00:21:13.520]  這是牛頓說的
[00:21:13.520 --> 00:21:15.520]  其實我譯得不太好
[00:21:15.520 --> 00:21:17.520]  英文好一點
[00:21:17.520 --> 00:21:19.520]  If I have seen further
[00:21:19.520 --> 00:21:21.520]  It is by standing on the shoulders of giants
[00:21:21.520 --> 00:21:23.520]  就是說
[00:21:23.520 --> 00:21:25.520]  你以為你自己都懂了
[00:21:25.520 --> 00:21:27.520]  你要試
[00:21:27.520 --> 00:21:29.520]  你夠膽去走
[00:21:29.520 --> 00:21:31.520]  你要走就要繼續走
[00:21:31.520 --> 00:21:33.520]  但是
[00:21:33.520 --> 00:21:35.520]  你一定要去明白
[00:21:35.520 --> 00:21:37.520]  原來我們去做一件事
[00:21:37.520 --> 00:21:39.520]  去成功的時候
[00:21:39.520 --> 00:21:41.520]  有很多很多的先賢之見
[00:21:41.520 --> 00:21:43.520]  所謂從前的人
[00:21:43.520 --> 00:21:45.520]  去給我們一些經驗
[00:21:45.520 --> 00:21:47.520]  我們去學習
[00:21:47.520 --> 00:21:49.520]  我們去站在他的肩膊上
[00:21:49.520 --> 00:21:51.520]  站在他的肩膊上的時候
[00:21:51.520 --> 00:21:53.520]  我們就能夠更加看得遠
[00:21:53.520 --> 00:21:55.520]  更加看得
[00:21:55.520 --> 00:21:57.520]  Further away
[00:21:57.520 --> 00:21:59.520]  我們就會看到更加好的景象
[00:21:59.520 --> 00:22:01.520]  所以我們經驗
[00:22:01.520 --> 00:22:03.520]  雖然有時候是overrated
[00:22:03.520 --> 00:22:05.520]  但是也是值得我們去學習
[00:22:05.520 --> 00:22:07.520]  其實跟我們
[00:22:07.520 --> 00:22:09.520]  小時候有些人讀書讀了二十多年
[00:22:09.520 --> 00:22:11.520]  到現在為止
[00:22:11.520 --> 00:22:13.520]  你的經驗
[00:22:13.520 --> 00:22:15.520]  累積都是從你不斷
[00:22:15.520 --> 00:22:17.520]  有些比你大的人
[00:22:17.520 --> 00:22:19.520]  去告訴你應該怎樣走
[00:22:19.520 --> 00:22:21.520]  但是
[00:22:21.520 --> 00:22:23.520]  回過頭來說
[00:22:23.520 --> 00:22:25.520]  你真的想我怎樣
[00:22:25.520 --> 00:22:27.520]  你真的想我怎樣
[00:22:27.520 --> 00:22:29.520]  想你又試又問
[00:22:29.520 --> 00:22:31.520]  但是
[00:22:31.520 --> 00:22:33.520]  我也很想試
[00:22:33.520 --> 00:22:35.520]  我也很想做
[00:22:35.520 --> 00:22:37.520]  神給我很多很好的東西
[00:22:37.520 --> 00:22:39.520]  但是我也不知道怎樣試
[00:22:39.520 --> 00:22:41.520]  人們都不相信我
[00:22:41.520 --> 00:22:43.520]  不關我的事
[00:22:43.520 --> 00:22:45.520]  人們不相信我
[00:22:45.520 --> 00:22:47.520]  都不給我機會
[00:22:47.520 --> 00:22:49.520]  嫌棄我
[00:22:49.520 --> 00:22:51.520]  我沒有白頭髮
[00:22:51.520 --> 00:22:53.520]  就等於沒有智慧
[00:22:53.520 --> 00:22:55.520]  於是就不給我機會
[00:22:55.520 --> 00:22:57.520]  我想做些什麼都做不到
[00:22:57.520 --> 00:22:59.520]  那麼
[00:22:59.520 --> 00:23:01.520]  聖經裡面也有
[00:23:01.520 --> 00:23:03.520]  有一段說話
[00:23:03.520 --> 00:23:05.520]  是一個
[00:23:05.520 --> 00:23:07.520]  有經驗的人去鼓勵一些
[00:23:07.520 --> 00:23:09.520]  其實也不是青年人
[00:23:09.520 --> 00:23:11.520]  不過算了
[00:23:11.520 --> 00:23:13.520]  就是年輕人
[00:23:13.520 --> 00:23:15.520]  去鼓勵年輕人的說話
[00:23:15.520 --> 00:23:17.520]  原來就是
[00:23:17.520 --> 00:23:19.520]  保羅
[00:23:19.520 --> 00:23:21.520]  他就說
[00:23:21.520 --> 00:23:23.520]  怎樣去
[00:23:23.520 --> 00:23:25.520]  讓人們去明白
[00:23:25.520 --> 00:23:27.520]  原來你有了
[00:23:27.520 --> 00:23:29.520]  不是大大聲聲周圍在說
[00:23:29.520 --> 00:23:31.520]  不是就這樣在說
[00:23:31.520 --> 00:23:33.520]  保羅就教
[00:23:33.520 --> 00:23:35.520]  一個叫提摩泰
[00:23:35.520 --> 00:23:37.520]  提摩泰是誰呢
[00:23:37.520 --> 00:23:39.520]  保羅開不同的教會
[00:23:39.520 --> 00:23:41.520]  開開開
[00:23:41.520 --> 00:23:43.520]  之後就去到一個地方
[00:23:43.520 --> 00:23:45.520]  耳筆鎖
[00:23:45.520 --> 00:23:47.520]  再陪了一個人叫提摩泰
[00:23:47.520 --> 00:23:49.520]  提摩泰
[00:23:49.520 --> 00:23:51.520]  就在那裡做
[00:23:51.520 --> 00:23:53.520]  建立教會的工作
[00:23:53.520 --> 00:23:55.520]  建立教會的工作
[00:23:55.520 --> 00:23:57.520]  於是保羅就
[00:23:57.520 --> 00:23:59.520]  跟提摩泰說
[00:23:59.520 --> 00:24:01.520]  提摩泰那時候已經三十多歲了
[00:24:01.520 --> 00:24:03.520]  仍然被人覺得是年輕人
[00:24:03.520 --> 00:24:05.520]  我不是年輕人
[00:24:05.520 --> 00:24:07.520]  重申一次
[00:24:07.520 --> 00:24:09.520]  但是
[00:24:09.520 --> 00:24:11.520]  保羅
[00:24:11.520 --> 00:24:13.520]  於是就跟他講這段說話
[00:24:13.520 --> 00:24:15.520]  我今天主要是講這段說話
[00:24:15.520 --> 00:24:17.520]  提摩泰前書
[00:24:17.520 --> 00:24:19.520]  四章十二至十六節
[00:24:19.520 --> 00:24:21.520]  打了出來
[00:24:21.520 --> 00:24:23.520]  你們好像開始睡覺
[00:24:23.520 --> 00:24:25.520]  一起讀吧
[00:24:25.520 --> 00:24:27.520]  一二三
[00:24:27.520 --> 00:24:29.520]  不可叫人小看你年輕
[00:24:29.520 --> 00:24:31.520]  總要在言語行為
[00:24:31.520 --> 00:24:33.520]  愛心信心清潔上
[00:24:33.520 --> 00:24:35.520]  都作信徒的榜樣
[00:24:35.520 --> 00:24:37.520]  你要以宣讀
[00:24:37.520 --> 00:24:39.520]  勸勉教導為念
[00:24:39.520 --> 00:24:41.520]  直等到我來
[00:24:41.520 --> 00:24:43.520]  你不要輕不所得的恩慈
[00:24:43.520 --> 00:24:45.520]  就是從前
[00:24:45.520 --> 00:24:47.520]  藉著預言
[00:24:47.520 --> 00:24:49.520]  在眾長老安走的時候
[00:24:49.520 --> 00:24:51.520]  賜給你的這些事
[00:24:51.520 --> 00:24:53.520]  你要殷勤去做
[00:24:53.520 --> 00:24:55.520]  並要在此專心
[00:24:55.520 --> 00:24:57.520]  使眾人看出
[00:24:57.520 --> 00:24:59.520]  你的長進來
[00:24:59.520 --> 00:25:01.520]  你要謹慎自己
[00:25:01.520 --> 00:25:03.520]  和自己的教訓
[00:25:03.520 --> 00:25:05.520]  要在這些事上行心
[00:25:05.520 --> 00:25:07.520]  因為這樣行
[00:25:07.520 --> 00:25:09.520]  又能夠自己
[00:25:09.520 --> 00:25:11.520]  勤你的人
[00:25:11.520 --> 00:25:13.520]  這段說話
[00:25:13.520 --> 00:25:15.520]  可能我不知道
[00:25:15.520 --> 00:25:17.520]  這與聖經無關
[00:25:17.520 --> 00:25:19.520]  可能提摩泰
[00:25:19.520 --> 00:25:21.520]  不知道
[00:25:21.520 --> 00:25:23.520]  人們都當我是年輕人
[00:25:23.520 --> 00:25:25.520]  可能都是這樣
[00:25:25.520 --> 00:25:27.520]  於是寶羅就說
[00:25:27.520 --> 00:25:29.520]  你不要叫人小看你
[00:25:29.520 --> 00:25:31.520]  不過
[00:25:31.520 --> 00:25:33.520]  如果你稍為有去過
[00:25:33.520 --> 00:25:35.520]  認識
[00:25:35.520 --> 00:25:37.520]  其他教會的弟兄姊妹
[00:25:37.520 --> 00:25:39.520]  他們
[00:25:39.520 --> 00:25:41.520]  年輕人
[00:25:41.520 --> 00:25:43.520]  常常會說
[00:25:43.520 --> 00:25:45.520]  不可叫人小看你年輕
[00:25:45.520 --> 00:25:47.520]  你不知道嗎
[00:25:47.520 --> 00:25:49.520]  弟兄姊妹
[00:25:49.520 --> 00:25:51.520]  看看
[00:25:51.520 --> 00:25:53.520]  逗號
[00:25:53.520 --> 00:25:55.520]  還未說完
[00:25:55.520 --> 00:25:57.520]  即是
[00:25:57.520 --> 00:25:59.520]  你想別人不小看你
[00:25:59.520 --> 00:26:01.520]  行
[00:26:01.520 --> 00:26:03.520]  你要這樣做
[00:26:03.520 --> 00:26:05.520]  怎樣做
[00:26:05.520 --> 00:26:07.520]  橙色那裏已經提及了
[00:26:07.520 --> 00:26:09.520]  橙色那裏
[00:26:09.520 --> 00:26:11.520]  我後面打出來
[00:26:11.520 --> 00:26:13.520]  給你看
[00:26:13.520 --> 00:26:15.520]  就是這幾句
[00:26:15.520 --> 00:26:17.520]  如果你想別人
[00:26:17.520 --> 00:26:19.520]  明白你
[00:26:19.520 --> 00:26:21.520]  欣賞你
[00:26:21.520 --> 00:26:23.520]  信得過你
[00:26:23.520 --> 00:26:25.520]  可以讓你更做到神的工作
[00:26:25.520 --> 00:26:27.520]  無論在你的工作崗位
[00:26:27.520 --> 00:26:29.520]  又或者在教會
[00:26:29.520 --> 00:26:31.520]  又或者在地上不同的崗位
[00:26:31.520 --> 00:26:33.520]  特別是你在年紀輕的時候
[00:26:33.520 --> 00:26:35.520]  沒有人相信你的時候
[00:26:35.520 --> 00:26:37.520]  這段經文
[00:26:37.520 --> 00:26:39.520]  提醒你這幾樣東西
[00:26:39.520 --> 00:26:41.520]  你不要被人小看你是小孩
[00:26:41.520 --> 00:26:43.520]  你不要被人小看你
[00:26:43.520 --> 00:26:45.520]  你甚麼都不懂
[00:26:45.520 --> 00:26:47.520]  你需要用很多很多時間
[00:26:47.520 --> 00:26:49.520]  到頭髮都白了
[00:26:49.520 --> 00:26:51.520]  你才有資格說話
[00:26:51.520 --> 00:26:53.520]  不過
[00:26:53.520 --> 00:26:55.520]  你不可以因為這個原因就大哂
[00:26:55.520 --> 00:26:57.520]  即是怎樣呢
[00:26:57.520 --> 00:26:59.520]  我們要跟著聖經這裏的教導
[00:26:59.520 --> 00:27:01.520]  這樣去做
[00:27:01.520 --> 00:27:03.520]  第一
[00:27:03.520 --> 00:27:05.520]  你要作信徒的榜樣
[00:27:05.520 --> 00:27:07.520]  那個榜樣是甚麼呢
[00:27:07.520 --> 00:27:09.520]  言語行為
[00:27:09.520 --> 00:27:11.520]  愛心信心和清潔上
[00:27:11.520 --> 00:27:13.520]  做別人的榜樣
[00:27:13.520 --> 00:27:15.520]  即是說
[00:27:15.520 --> 00:27:17.520]  首先你要懂得說
[00:27:17.520 --> 00:27:19.520]  不是說你口才好
[00:27:19.520 --> 00:27:21.520]  但是你要明白神的心意
[00:27:21.520 --> 00:27:23.520]  明白言讀神的華語
[00:27:23.520 --> 00:27:25.520]  你要去明白
[00:27:25.520 --> 00:27:27.520]  清楚神想你怎樣做
[00:27:27.520 --> 00:27:29.520]  你就要用口說出來
[00:27:29.520 --> 00:27:31.520]  人家問你
[00:27:31.520 --> 00:27:33.520]  提摩泰
[00:27:33.520 --> 00:27:35.520]  前書在哪裏
[00:27:35.520 --> 00:27:37.520]  在聖經那裏
[00:27:37.520 --> 00:27:39.520]  你都不知道
[00:27:39.520 --> 00:27:41.520]  那怎樣信你
[00:27:41.520 --> 00:27:43.520]  你說帶茶經
[00:27:43.520 --> 00:27:45.520]  你帶提摩泰前書
[00:27:45.520 --> 00:27:47.520]  是不行的
[00:27:47.520 --> 00:27:49.520]  一些很基本的東西
[00:27:49.520 --> 00:27:51.520]  你一定要明白神的心意
[00:27:51.520 --> 00:27:53.520]  神的華語
[00:27:53.520 --> 00:27:55.520]  於是你就可以在你的言語上
[00:27:55.520 --> 00:27:57.520]  能夠做一個好的榜樣
[00:27:57.520 --> 00:27:59.520]  不過
[00:27:59.520 --> 00:28:01.520]  很厲害
[00:28:01.520 --> 00:28:03.520]  提摩泰前書在新約
[00:28:03.520 --> 00:28:05.520]  寶羅寫的
[00:28:05.520 --> 00:28:07.520]  知道要怎樣
[00:28:07.520 --> 00:28:09.520]  行為
[00:28:09.520 --> 00:28:11.520]  第二樣就是說
[00:28:11.520 --> 00:28:13.520]  剛才說了言語
[00:28:13.520 --> 00:28:15.520]  第一樣在言語上要做榜樣
[00:28:15.520 --> 00:28:17.520]  第二樣就是要行為
[00:28:17.520 --> 00:28:19.520]  因為常常說
[00:28:19.520 --> 00:28:21.520]  行為總比說話大
[00:28:21.520 --> 00:28:23.520]  所有人
[00:28:23.520 --> 00:28:25.520]  你要做別人的榜樣
[00:28:25.520 --> 00:28:27.520]  重要的是除了你的口要說
[00:28:27.520 --> 00:28:29.520]  你都要
[00:28:29.520 --> 00:28:31.520]  在行為上
[00:28:31.520 --> 00:28:33.520]  展示出來
[00:28:33.520 --> 00:28:35.520]  因為有時言語能夠暴露
[00:28:35.520 --> 00:28:37.520]  你的愚昧
[00:28:37.520 --> 00:28:39.520]  所以少說話為好
[00:28:39.520 --> 00:28:41.520]  但是
[00:28:41.520 --> 00:28:43.520]  有時在行為上
[00:28:43.520 --> 00:28:45.520]  只有一個嘴巴
[00:28:45.520 --> 00:28:47.520]  行為上不能展示
[00:28:47.520 --> 00:28:49.520]  你是一個模特兒
[00:28:49.520 --> 00:28:51.520]  人家都會覺得
[00:28:51.520 --> 00:28:53.520]  原來只是嘴巴
[00:28:53.520 --> 00:28:55.520]  你要學習除了這樣
[00:28:55.520 --> 00:28:57.520]  除了你的行為做得好
[00:28:57.520 --> 00:28:59.520]  我們不是去抄
[00:28:59.520 --> 00:29:01.520]  耶穌做什麼我們就做什麼
[00:29:01.520 --> 00:29:03.520]  不是這樣
[00:29:03.520 --> 00:29:05.520]  而是耶穌活在你的心裡
[00:29:05.520 --> 00:29:07.520]  你活出生命
[00:29:07.520 --> 00:29:09.520]  你一定要有愛人的心
[00:29:09.520 --> 00:29:11.520]  有愛心
[00:29:11.520 --> 00:29:13.520]  對神有信心
[00:29:13.520 --> 00:29:15.520]  當你真的能夠展示
[00:29:15.520 --> 00:29:17.520]  這些東西的時候
[00:29:17.520 --> 00:29:19.520]  我們就可以真真正正成為別人的榜樣
[00:29:19.520 --> 00:29:21.520]  你成為別人的榜樣
[00:29:21.520 --> 00:29:23.520]  無論你是什麼年紀
[00:29:23.520 --> 00:29:25.520]  你說的話都很有說服力
[00:29:25.520 --> 00:29:27.520]  人家自然自然會跟著你
[00:29:27.520 --> 00:29:29.520]  我們下幾個系列會說
[00:29:29.520 --> 00:29:31.520]  領導性
[00:29:31.520 --> 00:29:33.520]  這個主題
[00:29:33.520 --> 00:29:35.520]  我自己個人來說都很喜歡說
[00:29:35.520 --> 00:29:37.520]  但是不是因為
[00:29:37.520 --> 00:29:39.520]  我夠大聲
[00:29:39.520 --> 00:29:41.520]  或者有人扼了我這個榜樣
[00:29:41.520 --> 00:29:43.520]  於是我就有資格跟你說話
[00:29:43.520 --> 00:29:45.520]  而是因為我的行為
[00:29:45.520 --> 00:29:47.520]  和我說的話
[00:29:47.520 --> 00:29:49.520]  和我一樣
[00:29:49.520 --> 00:29:51.520]  無論這個人是什麼年紀
[00:29:51.520 --> 00:29:53.520]  都值得學習
[00:29:53.520 --> 00:29:55.520]  於是才會跟隨你
[00:29:55.520 --> 00:29:57.520]  我們首先要成為一個榜樣
[00:29:57.520 --> 00:29:59.520]  第二
[00:29:59.520 --> 00:30:01.520]  不可以輕看自己
[00:30:01.520 --> 00:30:03.520]  神給你的恩賜
[00:30:03.520 --> 00:30:05.520]  不要小看
[00:30:05.520 --> 00:30:07.520]  自己有的恩賜
[00:30:07.520 --> 00:30:09.520]  你有的潛質
[00:30:09.520 --> 00:30:11.520]  是神特別給你的
[00:30:11.520 --> 00:30:13.520]  每一個人都有獨特的恩賜
[00:30:13.520 --> 00:30:15.520]  有些人
[00:30:15.520 --> 00:30:17.520]  好像吸金一樣
[00:30:17.520 --> 00:30:19.520]  很多朋友
[00:30:19.520 --> 00:30:21.520]  我已經嘗試
[00:30:21.520 --> 00:30:23.520]  在臉書隨機
[00:30:23.520 --> 00:30:25.520]  我沒有隨機加人
[00:30:25.520 --> 00:30:27.520]  但凡是見過一次
[00:30:27.520 --> 00:30:29.520]  就馬上加他
[00:30:29.520 --> 00:30:31.520]  但是
[00:30:31.520 --> 00:30:33.520]  因為你遲起步
[00:30:33.520 --> 00:30:35.520]  你認識的人太少
[00:30:35.520 --> 00:30:37.520]  有些人
[00:30:37.520 --> 00:30:39.520]  十多歲有五百多個
[00:30:39.520 --> 00:30:41.520]  我現在遲起步
[00:30:41.520 --> 00:30:43.520]  認識的人太少
[00:30:43.520 --> 00:30:45.520]  有些人
[00:30:45.520 --> 00:30:47.520]  雖然Facebook多Like
[00:30:47.520 --> 00:30:49.520]  多人等於好
[00:30:49.520 --> 00:30:51.520]  但不要小看
[00:30:51.520 --> 00:30:53.520]  原來relational
[00:30:53.520 --> 00:30:55.520]  這個恩賜
[00:30:55.520 --> 00:30:57.520]  是一個很獨特的恩賜
[00:30:57.520 --> 00:30:59.520]  有些人沒有獨特
[00:30:59.520 --> 00:31:01.520]  很慘
[00:31:01.520 --> 00:31:03.520]  但不是你們這麼壞
[00:31:03.520 --> 00:31:05.520]  有另外一個恩賜
[00:31:05.520 --> 00:31:07.520]  有些人很有憐憫的心
[00:31:07.520 --> 00:31:09.520]  有些人很有分析能力
[00:31:09.520 --> 00:31:11.520]  有些人
[00:31:11.520 --> 00:31:13.520]  很有
[00:31:13.520 --> 00:31:15.520]  很有條理
[00:31:15.520 --> 00:31:17.520]  說到條理
[00:31:17.520 --> 00:31:19.520]  我後面有兩位
[00:31:19.520 --> 00:31:21.520]  坐在後面
[00:31:21.520 --> 00:31:23.520]  很有條理
[00:31:23.520 --> 00:31:25.520]  介紹給你認識
[00:31:25.520 --> 00:31:27.520]  一個叫Edmond
[00:31:27.520 --> 00:31:29.520]  一個叫Ann
[00:31:29.520 --> 00:31:31.520]  Ann問What's going on
[00:31:31.520 --> 00:31:33.520]  What is she talking about
[00:31:33.520 --> 00:31:35.520]  很有條理
[00:31:35.520 --> 00:31:37.520]  這是他們的恩賜
[00:31:37.520 --> 00:31:39.520]  這些就是你的恩賜
[00:31:39.520 --> 00:31:41.520]  不要輕看
[00:31:41.520 --> 00:31:43.520]  恩賜
[00:31:43.520 --> 00:31:45.520]  很小事
[00:31:45.520 --> 00:31:47.520]  你贏都會
[00:31:47.520 --> 00:31:49.520]  不要輕看
[00:31:49.520 --> 00:31:51.520]  當你不好好地
[00:31:51.520 --> 00:31:53.520]  用你的恩賜的時候
[00:31:53.520 --> 00:31:55.520]  不單是神的事工
[00:31:55.520 --> 00:31:57.520]  不能夠拓展
[00:31:57.520 --> 00:31:59.520]  其實你也浪費了自己
[00:31:59.520 --> 00:32:01.520]  就像一把刀
[00:32:01.520 --> 00:32:03.520]  功能是用來切東西
[00:32:03.520 --> 00:32:05.520]  刀的特別之處
[00:32:05.520 --> 00:32:07.520]  是聖災
