
[00:00:00.000 --> 00:00:03.560]  各位聽眾今天我們繼續看亞國書的訊息
[00:23:10.040 --> 00:23:12.720]  其中一個就是講到那三個僕人
[00:23:12.720 --> 00:23:17.080]  那三個人上帝就給了不同的talent
[00:23:17.080 --> 00:23:19.480]  他們不同的財富
[00:23:19.480 --> 00:23:21.640]  一個一千、一個五千
[00:23:21.640 --> 00:23:27.680]  就叫他們去行洗這些給他的資源
[00:23:27.680 --> 00:23:30.560]  那五千的就賺了五千
[00:23:30.560 --> 00:23:32.080]  二千就賺了二千
[00:23:32.080 --> 00:23:35.400]  上帝就說你們真是良善忠心的僕人
[00:23:35.400 --> 00:23:37.720]  但是去到拿一千的那個
[00:23:37.720 --> 00:23:40.640]  他就說上帝、主人
[00:23:40.640 --> 00:23:44.440]  你知道你的要求又高
[00:23:44.440 --> 00:23:46.440]  又刻薄
[00:23:46.440 --> 00:23:49.000]  於是我不敢用你給我的東西
[00:23:49.000 --> 00:23:51.240]  我就埋在地下裡面
[00:23:51.240 --> 00:23:53.360]  現在原銀奉還
[00:23:53.360 --> 00:23:55.200]  我沒有損失過
[00:23:55.200 --> 00:23:57.760]  保存得很好
[00:23:57.760 --> 00:24:01.520]  主人就反而罵他是一個又懶又惡的僕人
[00:24:01.520 --> 00:24:03.640]  為什麼會這樣呢?
[00:24:03.640 --> 00:24:05.440]  我沒有損失過
[00:24:05.440 --> 00:24:08.160]  如果拿去投資萬一失敗了怎麼辦?
[00:24:08.160 --> 00:24:13.200]  那個比喻的重點不是你賺多少錢
[00:24:13.200 --> 00:24:14.920]  比喻的重點耶穌講的就是
[00:24:14.920 --> 00:24:16.600]  上帝給了這麼多talent
[00:24:16.600 --> 00:24:18.240]  這麼多talent給我們
[00:24:18.240 --> 00:24:22.120]  給了這麼多的恩賜給了這麼多的shape(形狀)給我們
[00:24:22.120 --> 00:24:23.200]  有spiritual gift(精神寶藏)
[00:24:23.200 --> 00:24:24.520]  有ability(能力)
[00:24:24.520 --> 00:24:25.800]  有我們的personality(個性)
[00:24:25.800 --> 00:24:26.920]  有我們的experience(經驗)
[00:24:26.920 --> 00:24:31.120]  這些你究竟有沒有去發揮過
[00:24:31.120 --> 00:24:33.120]  用過呢?
[00:24:33.120 --> 00:24:38.120]  就好像我香港我經常講這個比較
[00:24:38.120 --> 00:24:42.800]  就是香港我有一個工人的
[00:24:42.800 --> 00:24:46.760]  你知道有很多印傭、菲傭都在香港工作
[00:24:46.760 --> 00:24:48.480]  有一個工人
[00:24:48.480 --> 00:24:50.080]  你試想一下如果你是工人
[00:24:50.080 --> 00:24:51.720]  我早上給你一百塊
[00:24:51.720 --> 00:24:52.880]  告訴你就是
[00:24:52.880 --> 00:24:55.760]  工人你今天用這一百塊去買餸
[00:24:55.760 --> 00:24:57.240]  行洗這一百塊
[00:24:57.240 --> 00:24:58.600]  就是今天家用了
[00:24:58.600 --> 00:25:00.600]  於是我就去上班了
[00:25:00.600 --> 00:25:02.400]  我下班回來的時候
[00:25:02.400 --> 00:25:04.920]  工人就跟我說
[00:25:04.920 --> 00:25:07.240]  他說Sir
[00:25:07.240 --> 00:25:10.880]  我知道你是很尖酥黑薄
[00:25:10.880 --> 00:25:13.080]  你又要求又高
[00:25:13.080 --> 00:25:15.320]  所以我不敢用你那一百塊
[00:25:15.320 --> 00:25:16.320]  現在你過來
[00:25:16.320 --> 00:25:18.040]  我在抽屜裏鎖著這一百塊
[00:25:18.040 --> 00:25:20.680]  我開鎖拿這一百塊給你
[00:25:20.680 --> 00:25:22.800]  送回給你
[00:25:22.800 --> 00:25:24.880]  你試想一下
[00:25:24.880 --> 00:25:26.680]  我會不會稱讚這個僕人是
[00:25:26.680 --> 00:25:28.320]  你真是良善忠心
[00:25:28.320 --> 00:25:30.120]  你沒有洗了我這一百塊
[00:25:30.120 --> 00:25:31.240]  是不是
[00:25:31.240 --> 00:25:34.280]  我要求你的就是去行洗
[00:25:34.280 --> 00:25:36.440]  我給你的資源、給你的財富
[00:25:36.440 --> 00:25:38.720]  給你的恩賜、給你的經驗
[00:25:38.720 --> 00:25:41.280]  等於今天我們看
[00:25:41.280 --> 00:25:43.960]  亞國這個提醒我們就是說
[00:25:43.960 --> 00:25:46.920]  如果你有知道怎麼去做
[00:25:46.920 --> 00:25:48.440]  而你不去做的話
[00:25:48.440 --> 00:25:50.080]  這個就是罪
[00:25:50.080 --> 00:25:52.880]  因為聖經裏面常常都告訴我們
[00:25:52.880 --> 00:25:54.800]  你的手行善不要推遲
[00:25:54.800 --> 00:25:56.400]  有善事的時候
[00:25:56.400 --> 00:25:58.280]  有可以做的事情的時候
[00:25:58.280 --> 00:26:00.560]  我們就必須要去做
[00:26:00.560 --> 00:26:03.200]  但是今天人的問題在哪裏呢
[00:26:03.200 --> 00:26:07.520]  就是我們常常都是推遲
[00:26:07.520 --> 00:26:08.560]  叫你做組長
[00:26:08.560 --> 00:26:10.360]  遲一點吧
[00:26:10.360 --> 00:26:11.880]  叫你奉獻
[00:26:11.880 --> 00:26:14.280]  讓我多賺點收入
[00:26:14.280 --> 00:26:18.400]  叫你去對你的配偶好一點
[00:26:18.400 --> 00:26:19.600]  遲一點吧
[00:26:19.600 --> 00:26:21.440]  有一輩子人
[00:26:21.440 --> 00:26:25.360]  我們叫幫微信主的親友信主
[00:26:25.360 --> 00:26:26.800]  遲一點吧
[00:26:26.800 --> 00:26:28.520]  做久一點見證
[00:26:28.520 --> 00:26:31.840]  等一下,我們常常都是推遲
[00:26:31.840 --> 00:26:34.160]  如果是正面的
[00:26:34.160 --> 00:26:36.640]  我們知道我們有計劃去做的
[00:26:36.640 --> 00:26:38.240]  那很感謝主
[00:26:38.240 --> 00:26:41.960]  但是如果純粹是為了推遲的藉口
[00:26:41.960 --> 00:26:43.360]  聖經告訴我們
[00:26:43.360 --> 00:26:46.320]  這個就是罪
[00:26:46.320 --> 00:26:48.680]  這個就是我們必須要去改變
[00:26:48.680 --> 00:26:50.600]  因為人生裏面
[00:26:50.600 --> 00:26:53.120]  你怎麼知道你還有沒有明天呢
[00:26:53.120 --> 00:26:54.920]  這個是人的一個神話
[00:26:54.920 --> 00:26:56.240]  就是天天都有明天
[00:26:56.240 --> 00:26:59.280]  你怎麼知道還有明天可以去做呢
[00:26:59.280 --> 00:27:04.040]  這個就是耶穌提醒我們
[00:27:04.040 --> 00:27:08.280]  要怎樣去把握今天
[00:27:08.280 --> 00:27:09.920]  把握今天的時間呢
[00:27:09.920 --> 00:27:14.080]  既然人生是明日不知道的話
[00:27:14.080 --> 00:27:16.600]  我們就把握現有的機會
[00:27:16.600 --> 00:27:19.360]  去為主去作供
[00:27:19.360 --> 00:27:22.480]  不要再推遲
[00:27:22.480 --> 00:27:24.160]  明日復明日
[00:27:24.160 --> 00:27:25.480]  明日何其多
[00:27:25.480 --> 00:27:29.640]  這個是明朝的錢學灘
[00:27:29.640 --> 00:27:34.520]  我們小時候經常讀這些國文
[00:27:34.520 --> 00:27:35.360]  明日復明日
[00:27:35.360 --> 00:27:37.240]  明日何其多
[00:27:37.240 --> 00:27:39.360]  此生待明日
[00:27:39.360 --> 00:27:40.800]  一生就蹉跎
[00:27:40.800 --> 00:27:44.880]  你浪費了這一生
[00:27:44.880 --> 00:27:47.480]  等於我不希望大家
[00:27:47.480 --> 00:27:49.080]  常常都講明日之說
[00:27:49.080 --> 00:27:50.720]  浪費了你這一生
[00:27:50.720 --> 00:27:53.920]  接著去到面對上帝的審判的時候
[00:27:53.920 --> 00:27:55.360]  你告訴上帝
[00:27:55.360 --> 00:27:58.360]  我後悔
[00:27:58.360 --> 00:28:00.720]  又或者你不是浪費這一生
[00:28:00.720 --> 00:28:04.440]  而是你投資你的一生
[00:28:04.440 --> 00:28:07.480]  以致當你見主面的時候
[00:28:07.480 --> 00:28:08.840]  你跟上帝講
[00:28:08.840 --> 00:28:11.440]  當跑的路跑盡
[00:28:11.440 --> 00:28:13.880]  當打的仗打過
[00:28:13.880 --> 00:28:16.800]  守的道也都守著
[00:28:16.800 --> 00:28:18.680]  我沒有後悔
[00:28:18.680 --> 00:28:19.880]  而上帝告訴你
[00:28:19.880 --> 00:28:24.720]  你是一個良善忠心的僕人
[00:28:24.720 --> 00:28:25.880]  既然明日不知道
[00:28:25.880 --> 00:28:28.200]  我們就要把握今天
[00:28:28.200 --> 00:28:29.600]  明天如何
[00:28:29.600 --> 00:28:33.000]  你們都不知道
[00:28:33.000 --> 00:28:35.120]  聖經裏面記載了一個
[00:28:35.120 --> 00:28:38.040]  在《少林寺行傳》裏面記載了一個人
[00:28:38.040 --> 00:28:39.880]  叫做肥力斯
[00:28:39.880 --> 00:28:43.240]  這個是羅馬的巡撫
[00:28:43.240 --> 00:28:45.880]  當保羅在蓋薩尼亞
[00:28:45.880 --> 00:28:50.600]  他被關在監獄裏面兩年的時間的時候
[00:28:50.600 --> 00:28:52.240]  他對福音很有興趣
[00:28:52.240 --> 00:28:53.360]  這個肥力斯
[00:28:53.360 --> 00:28:57.320]  於是他每天就叫保羅出來
[00:28:57.320 --> 00:28:58.560]  跟著跟保羅辯論
[00:28:58.560 --> 00:29:02.320]  聽保羅有關福音的訊息
[00:29:02.320 --> 00:29:03.680]  聽了兩年
[00:29:03.680 --> 00:29:05.440]  每次保羅去問他的時候
[00:29:05.440 --> 00:29:06.800]  你信不信耶穌呢?
[00:29:06.800 --> 00:29:08.120]  這個肥力斯就說
[00:29:08.120 --> 00:29:09.160]  讓我多聽一點
[00:29:09.160 --> 00:29:12.520]  我考慮清楚一點
[00:29:12.520 --> 00:29:14.120]  怎知道有一天
[00:29:14.120 --> 00:29:16.480]  他再沒有機會去聽到福音
[00:29:16.480 --> 00:29:19.640]  因為羅馬政府將他調離
[00:29:19.640 --> 00:29:22.320]  離開了他管轄的地方
[00:29:22.320 --> 00:29:25.200]  我們不知道肥力斯後來有沒有信耶穌
[00:29:25.200 --> 00:29:27.320]  但我們不想今天弟兄姊妹
[00:29:27.320 --> 00:29:28.880]  或者未信主的朋友
[00:29:28.880 --> 00:29:31.760]  你是面對這樣的情況
[00:29:31.760 --> 00:29:33.560]  因為明天如何
[00:29:33.560 --> 00:29:34.760]  你又怎知道呢?
[00:29:34.760 --> 00:29:36.640]  如果今天還有機會的話
[00:29:36.640 --> 00:29:38.080]  我們就好把握這個機會
[00:29:38.080 --> 00:29:39.080]  有機會認識
[00:29:39.080 --> 00:29:41.800]  有機會怎樣對我們教會的弟兄姊妹
[00:29:41.800 --> 00:29:46.360]  怎樣對待我們身邊所愛的人
[00:29:46.360 --> 00:29:48.400]  在疫情底下
[00:29:48.400 --> 00:29:52.400]  有很多令人心碎的故事
[00:29:52.400 --> 00:29:55.280]  我剛才看到一個在愛爾蘭
[00:29:55.280 --> 00:29:58.240]  一個71歲的老人家
[00:29:58.240 --> 00:29:59.480]  他和他結了婚
[00:29:59.480 --> 00:30:04.040]  51歲的太太
[00:30:04.040 --> 00:30:08.720]  分開的太太患了新冠狀病毒
[00:30:08.720 --> 00:30:11.360]  送進醫院一天之後離世
[00:30:11.360 --> 00:30:14.640]  因為他有很多身體的毛病
[00:30:14.640 --> 00:30:16.360]  而這個71歲的老人家
[00:30:16.360 --> 00:30:19.800]  和這個太太結婚了51年
[00:30:19.800 --> 00:30:22.920]  他說:我沒有任何的後悔
[00:30:22.920 --> 00:30:26.960]  我唯一的感覺到難過的就是
[00:30:26.960 --> 00:30:28.640]  沒有辦法見到他最後一面
[00:30:28.640 --> 00:30:29.960]  說再見
[00:30:29.960 --> 00:30:31.720]  但是我知道
[00:30:31.720 --> 00:30:32.560]  我沒有後悔
[00:30:32.560 --> 00:30:38.800]  因為我知道我很快又會回到他的身邊
[00:30:38.800 --> 00:30:40.760]  弟兄姊妹在你人生裏面
[00:30:40.760 --> 00:30:42.840]  當你走完人生的路
[00:30:42.840 --> 00:30:46.800]  你能不能夠和自己說和上帝說
[00:30:46.800 --> 00:30:48.920]  主啊,我沒有再後悔
[00:30:48.920 --> 00:30:53.920]  因為我把握著每一個的機會
[00:30:53.920 --> 00:30:56.880]  交託未來
[00:30:56.880 --> 00:30:58.600]  珍惜今天
[00:30:58.600 --> 00:31:01.920]  和把握今天仍然有機會
[00:31:01.920 --> 00:31:04.400]  這個就是我們面對未來
[00:31:04.400 --> 00:31:08.200]  如何面對未來應有的態度
[00:31:08.200 --> 00:31:09.600]  求主幫助我們
[00:31:09.600 --> 00:31:10.560]  我們經常低頭
[00:31:10.560 --> 00:31:11.440]  我們禱告
[00:31:11.440 --> 00:31:12.960]  天父我們來到面前
[00:31:12.960 --> 00:31:13.680]  我們感謝你
[00:31:13.680 --> 00:31:15.480]  因為主你在疫情底下
[00:31:15.480 --> 00:31:16.960]  仍然提醒我們
[00:31:16.960 --> 00:31:19.120]  在這麼困難的日子裏面
[00:31:19.120 --> 00:31:21.760]  我們應該如何把握現在這個時機
[00:31:21.760 --> 00:31:24.560]  如何去面對未來
[00:31:24.560 --> 00:31:25.840]  就讓今天的訊息
[00:31:25.840 --> 00:31:27.520]  能夠成為我們每一個人的激勵
[00:31:27.520 --> 00:31:29.280]  和提醒我們生命裏面
[00:31:29.280 --> 00:31:32.000]  能夠有你的參與
[00:31:32.000 --> 00:31:34.400]  以致我們再不懼怕明天
[00:31:34.400 --> 00:31:35.760]  因為明天如何
[00:31:35.760 --> 00:31:36.960]  我們不知道
[00:31:36.960 --> 00:31:40.160]  但是我們知道誰掌管明天
[00:31:40.160 --> 00:31:41.520]  幫助我們
[00:31:41.520 --> 00:31:42.480]  誰聽我們禱告
[00:31:42.480 --> 00:31:44.080]  奉耶穌聖名祈禱
[00:31:44.080 --> 00:31:45.080]  阿門
