
[00:00:00.000 --> 00:00:03.000]  今天我要跟各位分享什麼訊息?
[00:18:03.400 --> 00:18:05.400]  他們在憲法裡面都講明了
[00:18:05.400 --> 00:18:09.000]  我們in God we trust
[00:18:09.000 --> 00:18:10.600]  我們信靠神
[00:18:10.600 --> 00:18:12.600]  你看那個一塊錢的鈔票
[00:18:12.600 --> 00:18:15.000]  他上面有一個in God we trust
[00:18:15.000 --> 00:18:17.000]  我們信靠神
[00:18:17.000 --> 00:18:19.000]  好像只有一塊錢
[00:18:19.000 --> 00:18:20.000]  哪一個有一百塊的
[00:18:20.000 --> 00:18:22.000]  我沒看過
[00:18:24.200 --> 00:18:25.400]  但是
[00:18:25.400 --> 00:18:29.000]  怎麼他們還有一個金字塔呢
[00:18:29.000 --> 00:18:32.000]  所以這個就是一個
[00:18:32.000 --> 00:18:34.200]  中間一個
[00:18:34.200 --> 00:18:38.000]  當初就出了一點問題的這個地方
[00:18:38.000 --> 00:18:40.200]  甚至於
[00:18:40.200 --> 00:18:44.200]  美國成為一個超級強權了
[00:18:44.200 --> 00:18:47.000]  當初華盛頓
[00:18:47.000 --> 00:18:48.600]  召集民兵
[00:18:48.600 --> 00:18:50.000]  malicious
[00:18:50.000 --> 00:18:53.200]  為什麼美國一直到現在
[00:18:53.200 --> 00:18:55.600]  他是說這個
[00:18:55.600 --> 00:18:58.400]  第三個人民的權利
[00:18:58.400 --> 00:19:01.200]  就是能夠有槍支保護自己
[00:19:01.200 --> 00:19:04.600]  因為當初就是malicious民兵
[00:19:04.600 --> 00:19:08.400]  華盛頓號召起來對抗法國人
[00:19:08.400 --> 00:19:10.000]  對抗英國人
[00:19:10.000 --> 00:19:11.600]  最後才會獨立
[00:19:11.600 --> 00:19:14.600]  所以他們都是從頭到尾就是說
[00:19:14.600 --> 00:19:17.400]  我們必須要保有槍支
[00:19:17.400 --> 00:19:21.200]  那麼我們可以保護自己等等
[00:19:21.200 --> 00:19:24.800]  那個時候華盛頓跟
[00:19:24.800 --> 00:19:26.800]  英國人合股
[00:19:26.800 --> 00:19:29.200]  然後要把法國人打敗
[00:19:29.200 --> 00:19:32.600]  那印第安人跟法國人一道
[00:19:32.600 --> 00:19:37.400]  就是法國人印第安人打英國人美國人
[00:19:37.400 --> 00:19:39.000]  那麼有一次
[00:19:39.000 --> 00:19:40.400]  華盛頓
[00:19:40.400 --> 00:19:42.400]  戰場下來
[00:19:42.400 --> 00:19:47.000]  然後他休息的時候把他的衣服脫掉
[00:19:47.000 --> 00:19:49.800]  上面有四個槍洞
[00:19:49.800 --> 00:19:53.200]  他都不知道什麼時候打的
[00:19:53.200 --> 00:19:55.200]  那個命大神保佑他
[00:19:55.200 --> 00:19:57.000]  你知道嗎
[00:19:57.000 --> 00:19:59.800]  但我們也願意像他一樣
[00:19:59.800 --> 00:20:02.600]  願意為了這個真理而戰
[00:20:02.600 --> 00:20:03.600]  你知道嗎
[00:20:03.600 --> 00:20:05.800]  正規保守你
[00:20:05.800 --> 00:20:08.400]  後來美國統一了以後
[00:20:08.400 --> 00:20:12.000]  那麼華盛頓召了這些
[00:20:12.000 --> 00:20:15.600]  印第安人酋長來跟他們說
[00:20:15.600 --> 00:20:17.000]  我們不計較
[00:20:17.000 --> 00:20:19.400]  有一個酋長說
[00:20:19.400 --> 00:20:21.800]  你真是有神同在
[00:20:21.800 --> 00:20:23.200]  他說為什麼
[00:20:23.200 --> 00:20:26.400]  他說我們都講好就專門打你
[00:20:26.400 --> 00:20:29.800]  他說我個人就向你打了17槍
[00:20:29.800 --> 00:20:32.000]  你一點事都沒有
[00:20:32.000 --> 00:20:33.400]  感謝神啊
[00:20:33.400 --> 00:20:35.800]  我說真的神保守
[00:20:35.800 --> 00:20:36.600]  他的子民
[00:20:36.600 --> 00:20:40.200]  神保守願意為他擺上的人
[00:20:40.200 --> 00:20:43.600]  神保守願意為他做事
[00:20:43.600 --> 00:20:45.000]  為神的人
[00:20:45.000 --> 00:20:46.200]  Hallelujah
[00:20:46.200 --> 00:20:49.200]  所以他們成為了世界的強權
[00:20:49.200 --> 00:20:53.000]  因為當初立定的三權分立
[00:20:53.000 --> 00:20:57.200]  立定的政府機組織架構
[00:20:57.200 --> 00:21:01.200]  還有行政長官的四年一任
[00:21:01.200 --> 00:21:04.800]  年選得年任一次等
[00:21:04.800 --> 00:21:09.000]  當初人家要華盛頓做王的
[00:21:09.000 --> 00:21:12.200]  因為他們是英國人出來的
[00:21:12.200 --> 00:21:13.800]  英國有王嘛
[00:21:13.800 --> 00:21:14.800]  對不對
[00:21:14.800 --> 00:21:17.000]  那時候華盛頓就拒絕做
[00:21:17.000 --> 00:21:20.200]  所以幫他起草這個獨立宣言的
[00:21:20.200 --> 00:21:22.600]  就是亞當斯跟傑佛遜
[00:21:22.600 --> 00:21:24.200]  他們幾個人
[00:21:24.200 --> 00:21:27.600]  那麼後來
[00:21:27.600 --> 00:21:30.000]  他們都當上總統了
[00:21:30.000 --> 00:21:31.000]  是不是
[00:21:31.000 --> 00:21:34.200]  都是老百姓就忠義他們
[00:21:34.200 --> 00:21:35.400]  他們把這個
[00:21:35.400 --> 00:21:36.400]  我說是
[00:21:36.400 --> 00:21:41.200]  把這個萬事之業立在磐石之上
[00:21:41.200 --> 00:21:42.600]  是吧
[00:21:42.600 --> 00:21:43.600]  好的
[00:21:43.600 --> 00:21:45.000]  那我請問各位
[00:21:45.000 --> 00:21:49.600]  特朗普川普是第幾任總統
[00:21:49.600 --> 00:21:52.600]  45
[00:21:52.600 --> 00:21:54.200]  所以四年一任的話
[00:21:54.200 --> 00:21:56.200]  差不多兩百多年了吧
[00:21:56.200 --> 00:21:57.600]  是不是
[00:21:57.600 --> 00:21:59.000]  有的還有年任的吧
[00:21:59.000 --> 00:21:59.800]  真的
[00:21:59.800 --> 00:22:03.400]  但是不管怎麼樣
[00:22:03.400 --> 00:22:05.000]  華盛頓
[00:22:05.000 --> 00:22:09.000]  我們對他的印象最深的是什麼
[00:22:09.000 --> 00:22:09.600]  不是
[00:22:09.600 --> 00:22:12.600]  那是林肯
[00:22:12.600 --> 00:22:15.600]  砍櫻桃樹很誠實的人
[00:22:15.600 --> 00:22:16.400]  是不是
[00:22:16.400 --> 00:22:18.200]  他是真的是一個非常誠實
[00:22:18.200 --> 00:22:21.200]  他是一個農人出身的
[00:22:21.200 --> 00:22:22.600]  你知道吧
[00:22:22.600 --> 00:22:26.000]  後來把法國人打跑了
[00:22:26.000 --> 00:22:28.800]  那美國的民兵又開始跟英國人打
[00:22:28.800 --> 00:22:30.200]  要鬧獨立
[00:22:30.200 --> 00:22:30.800]  是不是
[00:22:30.800 --> 00:22:33.200]  那時候根本打不過英國人
[00:22:33.200 --> 00:22:36.400]  華盛頓帶了幾萬的民兵
[00:22:36.400 --> 00:22:37.800]  烏合之眾
[00:22:37.800 --> 00:22:40.800]  但是願意為國家拋頭顱灑了血
[00:22:40.800 --> 00:22:44.800]  就好像那些革命黨人一樣
[00:22:44.800 --> 00:22:47.000]  幾萬人打得剩幾千個人
[00:22:47.000 --> 00:22:49.800]  兩千不到
[00:22:49.800 --> 00:22:51.000]  趕快要逃命
[00:22:51.000 --> 00:22:53.800]  準備要過河撤退
[00:22:53.800 --> 00:22:54.800]  他說那個時候
[00:22:54.800 --> 00:23:00.000]  忽然間英國人不打了
[00:23:00.000 --> 00:23:01.800]  因為也看到天要黑了
[00:23:01.800 --> 00:23:05.000]  英國人想說決定贏了
[00:23:05.000 --> 00:23:07.200]  結果這些華盛頓帶了兩三千個人
[00:23:07.200 --> 00:23:13.200]  就晚上深夜靜悄悄就偷渡河了
[00:23:13.200 --> 00:23:15.200]  結果渡河的速度很慢
[00:23:15.200 --> 00:23:18.400]  船也很少也不能夠嚷嚷
[00:23:18.400 --> 00:23:21.800]  結果一次只有一兩條船過去過來
[00:23:21.800 --> 00:23:23.800]  結果到了白天的時候
[00:23:23.800 --> 00:23:25.600]  還沒過完
[00:23:25.600 --> 00:23:27.800]  眼看著英國人要來了
[00:23:27.800 --> 00:23:31.600]  忽然間起了大霧
[00:23:31.600 --> 00:23:34.200]  華盛頓就跪下來禱告
[00:23:34.200 --> 00:23:36.800]  他說我感謝你
[00:23:36.800 --> 00:23:40.800]  你把我隱藏在你的翅膀陰下
[00:23:40.800 --> 00:23:42.000]  是不是
[00:23:42.000 --> 00:23:44.400]  所以最後英國人起來追到河邊的時候
[00:23:44.400 --> 00:23:47.400]  人家已經跑光了
[00:23:47.400 --> 00:23:49.600]  這就是神保佑他
[00:23:49.600 --> 00:23:51.800]  你知道嗎
[00:23:51.800 --> 00:23:53.200]  但是不管怎麼樣
[00:23:53.200 --> 00:23:55.200]  美國鈔票In God We Trust
[00:23:55.200 --> 00:23:57.400]  為什麼會有一個金字塔
[00:23:57.400 --> 00:24:00.200]  還有一個眼睛在上面
[00:24:00.200 --> 00:24:02.400]  這是一個謎題
[00:24:02.400 --> 00:24:05.200]  有人說是跟這個freemason
[00:24:05.200 --> 00:24:08.600]  所以美國講好聽是
[00:24:08.600 --> 00:24:11.200]  什麼宗教自由
[00:24:11.200 --> 00:24:14.400]  其實是邪教凌厲
[00:24:14.400 --> 00:24:16.800]  其實是偶像滿街都是
[00:24:16.800 --> 00:24:18.600]  包括freemason
[00:24:18.600 --> 00:24:21.200]  是什麼統計會
[00:24:21.200 --> 00:24:23.000]  是的
[00:24:23.000 --> 00:24:24.400]  好的
[00:24:24.400 --> 00:24:29.200]  如果各位到過紐約的聯合國總部
[00:24:29.200 --> 00:24:31.800]  那個聯合國大廈
[00:24:31.800 --> 00:24:33.400]  他在那邊有一個像
[00:24:33.400 --> 00:24:35.800]  就是我那個像有一個人
[00:24:35.800 --> 00:24:38.600]  他拿一個榔頭要打什麼
[00:24:38.600 --> 00:24:41.800]  他是根據彌加蘇四章三節
[00:24:41.800 --> 00:24:44.600]  他們要把刀劍打成梨頭
[00:24:44.600 --> 00:24:47.400]  把槍矛打成鐮刀
[00:24:47.400 --> 00:24:49.400]  從此國與國不再征戰
[00:24:49.400 --> 00:24:53.200]  他們不再學習戰事
[00:24:53.200 --> 00:24:55.000]  很棒吧
[00:24:55.000 --> 00:24:58.200]  就是那個用榔頭
[00:24:58.200 --> 00:25:02.200]  把他打成梨頭
[00:25:02.200 --> 00:25:05.800]  那另外還有一個叫以賽亞牆
[00:25:05.800 --> 00:25:08.200]  就是他有一個牆上面寫的
[00:25:08.200 --> 00:25:10.200]  就是這一句話
[00:25:10.200 --> 00:25:12.800]  也是以賽亞蘇的二章
[00:25:12.800 --> 00:25:14.800]  裡面的這段話
[00:25:14.800 --> 00:25:16.000]  來一起來念
[00:25:16.000 --> 00:25:19.800]  他們要把刀劍打成梨頭
[00:25:19.800 --> 00:25:23.600]  把槍矛打成鐮刀
[00:25:23.600 --> 00:25:24.800]  國與國不再征戰
[00:25:24.800 --> 00:25:27.400]  他們不再學習戰事
[00:25:27.400 --> 00:25:31.000]  真是擺在聯合國多棒啊
[00:25:31.000 --> 00:25:32.000]  是不是
[00:25:32.000 --> 00:25:35.200]  全世界都當如此嘛
[00:25:35.200 --> 00:25:37.600]  但是美國很恐懼的
[00:25:37.600 --> 00:25:40.200]  卻成為了軍事強權
[00:25:40.200 --> 00:25:42.000]  Hallelujah 讚美式
[00:25:42.000 --> 00:25:43.800]  你想想看
[00:25:43.800 --> 00:25:45.600]  美國經過了這麼多年來
[00:25:45.600 --> 00:25:47.600]  美國打了多少仗
[00:25:47.600 --> 00:25:49.800]  我生下來以後
[00:25:49.800 --> 00:25:53.800]  世界上面打仗的通通是美國在打
[00:25:53.800 --> 00:25:55.800]  二次大戰以後沒有人家打仗
[00:25:55.800 --> 00:25:58.000]  就美國在打
[00:25:58.000 --> 00:26:04.000]  韓戰越戰打伊拉克打敘利亞打
[00:26:04.000 --> 00:26:07.000]  通通打
[00:26:07.000 --> 00:26:08.200]  好
[00:26:08.200 --> 00:26:11.600]  然後現在還要跟中國也要打了
[00:26:11.600 --> 00:26:13.800]  貿易戰還要跟俄國也要打
[00:26:13.800 --> 00:26:15.000]  跟伊朗也要打
[00:26:15.000 --> 00:26:16.400]  什麼都來了
[00:26:16.400 --> 00:26:20.000]  這是美國現在變成世界強權了
[00:26:20.000 --> 00:26:22.400]  打到自己打到怎麼樣
[00:26:22.400 --> 00:26:24.200]  衰敗了
[00:26:24.200 --> 00:26:27.400]  但你說二章三十四節講
[00:26:27.400 --> 00:26:30.600]  那先前不是說金銅銀雄銅腹鐵腿
[00:26:30.600 --> 00:26:33.200]  還有半泥半腿的腳嗎
[00:26:33.200 --> 00:26:35.400]  這個是列國的信山
[00:26:35.400 --> 00:26:37.600]  然後跟著他說
[00:26:37.600 --> 00:26:39.000]  來一起來念
[00:26:39.000 --> 00:26:40.200]  你觀看
[00:26:40.200 --> 00:26:44.400]  見有一塊分人手折出來的石頭
[00:26:44.400 --> 00:26:47.800]  打在這半鐵半泥的腳上
[00:26:47.800 --> 00:26:50.200]  把腳砸碎
[00:26:50.200 --> 00:26:52.800]  於是金銀銅鐵泥
[00:26:52.800 --> 00:26:55.800]  都一同砸得粉碎
[00:26:55.800 --> 00:26:58.400]  那厄巴帝亞書一章四節
[00:26:58.400 --> 00:27:03.000]  你隨蟲如大鷹飛在星宿之間
[00:27:03.000 --> 00:27:04.200]  搭窩
[00:27:04.200 --> 00:27:08.200]  我必從那裡拉下你來
[00:27:08.200 --> 00:27:10.200]  拉下誰啊
[00:27:10.200 --> 00:27:11.400]  美國鷹嘛
[00:27:11.400 --> 00:27:12.600]  美國嘛
[00:27:12.600 --> 00:27:16.400]  我們剛才講美國是那個半鐵半泥的腳嘛
[00:27:16.400 --> 00:27:20.200]  他現在說有一個人非人所鑿出來的石頭
[00:27:20.200 --> 00:27:22.600]  是誰啊
[00:27:22.600 --> 00:27:24.800]  耶穌嘛
[00:27:24.800 --> 00:27:27.400]  那個不是人手鑿出來的石頭
[00:27:27.400 --> 00:27:29.000]  就是耶穌嘛
[00:27:29.000 --> 00:27:31.600]  耶穌要再來要把
[00:27:31.600 --> 00:27:33.800]  這個半鐵半泥的腳把它砸碎
[00:27:33.800 --> 00:27:38.000]  然後整個金銀銅鐵通通廢了嘛
[00:27:38.000 --> 00:27:39.600]  為什麼這樣子啊
[00:27:39.600 --> 00:27:41.200]  哎呦好淒慘哦
[00:27:41.200 --> 00:27:43.800]  這事情怎麼怎麼發生啊
[00:27:43.800 --> 00:27:46.000]  其實人家講說在1963年
[00:27:46.000 --> 00:27:48.200]  人家就知道會有這樣的事情
[00:27:48.200 --> 00:27:49.800]  為什麼
[00:27:49.800 --> 00:27:54.200]  約翰·甘迺迪做了總統
[00:27:54.200 --> 00:27:57.400]  他的司法部長是他的弟弟羅伯·甘迺迪
[00:27:57.400 --> 00:28:00.800]  Robert Kennedy and John Kennedy
[00:28:00.800 --> 00:28:07.800]  就是在他手上他取消了學校禱告
[00:28:07.800 --> 00:28:09.200]  公道是從他出來
[00:28:09.200 --> 00:28:12.800]  他弟弟正好是司法部部長
[00:28:12.800 --> 00:28:15.400]  就開始這麼執勤了
[00:28:15.400 --> 00:28:19.200]  結果這兩個兄弟通通被人家暗殺了
[00:28:19.200 --> 00:28:22.400]  你如果做神不喜歡的事情
[00:28:22.400 --> 00:28:25.800]  所以有一點我喜歡川普
[00:28:25.800 --> 00:28:30.400]  他有一點台灣話講蹊蹺
[00:28:30.400 --> 00:28:32.600]  有一點發瘋的一樣
[00:28:32.600 --> 00:28:34.600]  什麼該戴口罩不戴口罩
[00:28:34.600 --> 00:28:37.600]  還吃奎寧
[00:28:37.600 --> 00:28:39.400]  還說有效
[00:28:39.400 --> 00:28:40.800]  然後嘴巴亂講話
[00:28:40.800 --> 00:28:44.800]  有一點像傻瓜一樣瘋子一樣
[00:28:44.800 --> 00:28:47.200]  但是你看到沒有
[00:28:47.200 --> 00:28:49.600]  神保守他
[00:28:49.600 --> 00:28:51.800]  你看約翰·甘迺迪跟羅伯·甘迺迪
[00:28:51.800 --> 00:28:55.000]  這兩個都做過總統
[00:28:55.000 --> 00:28:57.600]  做的事情其實能力很強
[00:28:57.600 --> 00:28:58.800]  你知道嗎
[00:28:58.800 --> 00:29:03.000]  但是他們不尊崇神
[00:29:03.000 --> 00:29:06.000]  所以非人手所鑿出來的石頭
[00:29:06.000 --> 00:29:09.400]  要打在這像半鐵半泥的腳上
[00:29:09.400 --> 00:29:10.800]  把腳砸碎
[00:29:10.800 --> 00:29:13.200]  所以金銀銅鐵通通垮了
[00:29:13.200 --> 00:29:16.200]  世界的國通通要天上飛的大雲
[00:29:16.200 --> 00:29:17.800]  你飛在星宿之間
[00:29:17.800 --> 00:29:18.600]  你飛到月球
[00:29:18.600 --> 00:29:20.400]  你飛到火星都一樣
[00:29:20.400 --> 00:29:22.200]  把你拉下來了
[00:29:22.200 --> 00:29:23.600]  是不是
[00:29:23.600 --> 00:29:25.600]  所以兩個都被暗殺掉了
[00:29:25.600 --> 00:29:27.200]  越戰伊拉克
[00:29:27.200 --> 00:29:29.400]  西里亞
[00:29:29.400 --> 00:29:32.200]  伊朗等等等等
[00:29:32.200 --> 00:29:34.400]  一路打下來打到現在
[00:29:34.400 --> 00:29:36.400]  窮得不得了
[00:29:36.400 --> 00:29:37.600]  現在又打貿易戰
[00:29:37.600 --> 00:29:41.200]  也是打得得罪了全世界
[00:29:41.200 --> 00:29:42.400]  你知道嗎
[00:29:42.400 --> 00:29:44.000]  這都沒有話講
[00:29:44.000 --> 00:29:47.000]  道德敗壞
[00:29:47.000 --> 00:29:51.000]  同性戀大麻開放毒品濫用
[00:29:51.000 --> 00:29:54.600]  經濟衰退墮胎
[00:29:54.600 --> 00:29:58.200]  把警察都解散了
[00:29:58.200 --> 00:30:01.400]  還有一個負債累累
[00:30:01.400 --> 00:30:04.400]  美國人花的錢都是欠人家的錢
[00:30:04.400 --> 00:30:07.000]  人家說美國人如果要
[00:30:07.000 --> 00:30:10.400]  大家出錢來還國債一個人要多少
[00:30:10.400 --> 00:30:14.400]  大家都還不起
[00:30:14.400 --> 00:30:19.400]  自己印照片就是很奇怪
[00:30:19.400 --> 00:30:22.600]  Hallelujah
[00:30:22.600 --> 00:30:27.800]  你不要把我的講到講了
[00:30:27.800 --> 00:30:32.000]  所以美國美其名曰是宗教自由
[00:30:32.000 --> 00:30:34.400]  所以什麼叫都可以嗎
[00:30:34.400 --> 00:30:36.800]  變成什麼叫都不可以了
[00:30:36.800 --> 00:30:39.200]  學校不可以講
[00:30:39.200 --> 00:30:40.200]  Merry Christmas
[00:30:40.200 --> 00:30:41.200]  No
[00:30:41.200 --> 00:30:42.200]  Happy Easter
[00:30:42.200 --> 00:30:43.800]  No
[00:30:43.800 --> 00:30:48.000]  聖誕節是你基督教的節日
[00:30:48.000 --> 00:30:50.200]  復活節是你基督教的節日
[00:30:50.200 --> 00:30:51.800]  而人家是回教徒
[00:30:51.800 --> 00:30:53.000]  他不高興
[00:30:53.000 --> 00:30:54.400]  而人家是佛教徒
[00:30:54.400 --> 00:30:56.200]  所以只能講什麼
[00:30:56.200 --> 00:31:00.400]  Happy Holiday
[00:31:00.400 --> 00:31:03.400]  所以你也不能夠
[00:31:03.400 --> 00:31:07.000]  人家要一天要跪下來拜五次
[00:31:07.000 --> 00:31:09.600]  就拜五次了
[00:31:09.600 --> 00:31:12.000]  你信你的佛
[00:31:12.000 --> 00:31:13.400]  我吃我的齋
[00:31:13.400 --> 00:31:14.600]  我拜我的耶穌
[00:31:14.600 --> 00:31:16.200]  你拜你的阿拉
[00:31:16.200 --> 00:31:17.600]  就變成
[00:31:17.600 --> 00:31:20.800]  講是講美其名曰是宗教自由
[00:31:20.800 --> 00:31:24.200]  實際上是偶像邪教林立
[00:31:24.200 --> 00:31:27.600]  還有一個叫做撒旦教
[00:31:27.600 --> 00:31:28.400]  是不是
[00:31:28.400 --> 00:31:30.600]  我聽過一個基督徒他說
[00:31:30.600 --> 00:31:32.200]  他看到有一個人在禱告
[00:31:32.200 --> 00:31:33.800]  在飛機上面
[00:31:33.800 --> 00:31:35.200]  就問他說你基督徒啊
[00:31:35.200 --> 00:31:36.800]  我不是我是撒旦教徒
[00:31:36.800 --> 00:31:39.600]  我禱告你們基督徒都死掉
[00:31:39.600 --> 00:31:44.000]  哎呦這壞了
[00:31:44.000 --> 00:31:44.800]  撒旦教
[00:31:44.800 --> 00:31:56.000]  他自己講他是撒旦教
[00:31:56.000 --> 00:31:57.400]  這不好
[00:31:57.400 --> 00:31:59.400]  所以美國會要衰敗
[00:31:59.400 --> 00:32:03.200]  如果還不扭轉局勢的話
[00:32:03.200 --> 00:32:04.400]  是不是
[00:32:04.400 --> 00:32:06.000]  所以美國的末日
[00:32:06.000 --> 00:32:11.400]  我問你末世的時候有沒有美國
[00:32:11.400 --> 00:32:14.200]  有的說取世論裡面沒有美國
[00:32:14.200 --> 00:32:17.000]  為什麼
[00:32:17.000 --> 00:32:19.400]  因為從好的角度來講
[00:32:19.400 --> 00:32:21.400]  美國人復興了
[00:32:21.400 --> 00:32:23.000]  基督教復興了
[00:32:23.000 --> 00:32:24.400]  結果美國人嗚一下
[00:32:24.400 --> 00:32:25.600]  通通被踢了
[00:32:25.600 --> 00:32:27.600]  是不是
[00:32:27.600 --> 00:32:29.400]  隨時要發生碰撞一下
[00:32:29.400 --> 00:32:30.200]  小眼被踢了
[00:32:30.200 --> 00:32:32.600]  就剩一個口罩在那邊
[00:32:32.600 --> 00:32:34.000]  碰撞一下
[00:32:34.000 --> 00:32:36.000]  那個燕子被提了
[00:32:36.000 --> 00:32:39.400]  就剩了一個帽子在那邊
[00:32:39.400 --> 00:32:41.200]  是不是
[00:32:41.200 --> 00:32:42.000]  所以他是說
[00:32:42.000 --> 00:32:44.000]  因為美國人大部分是基督教
[00:32:44.000 --> 00:32:45.400]  所以到時候被提的時候
[00:32:45.400 --> 00:32:46.200]  末日的時候
[00:32:46.200 --> 00:32:47.600]  被提的時候
[00:32:47.600 --> 00:32:49.200]  美國沒人了
[00:32:49.200 --> 00:32:50.400]  整個國是衰落
[00:32:50.400 --> 00:32:52.400]  所以取世論裡面不講美國
[00:32:52.400 --> 00:32:55.600]  取世論裡面就講東方的王
[00:32:55.600 --> 00:32:58.200]  中國北方的王
[00:32:58.200 --> 00:33:01.200]  俄國還有西方的王
[00:33:01.200 --> 00:33:05.200]  歐盟等等
[00:33:05.200 --> 00:33:06.200]  另外
[00:33:06.200 --> 00:33:08.000]  取世論13章
[00:33:08.000 --> 00:33:08.600]  這邊講
[00:33:08.600 --> 00:33:09.400]  來一起來唸
[00:33:09.400 --> 00:33:10.800]  唸綠的字
[00:33:10.800 --> 00:33:15.000]  另有一個獸從地中上來
[00:33:15.000 --> 00:33:18.200]  有兩腳如同羊羔
[00:33:18.200 --> 00:33:20.200]  除了那獸印記
[00:33:20.200 --> 00:33:21.600]  有了獸名
[00:33:21.600 --> 00:33:23.800]  或有獸名數目的
[00:33:23.800 --> 00:33:26.400]  都不得做買賣
[00:33:26.400 --> 00:33:28.400]  這裡有智慧
[00:33:28.400 --> 00:33:30.200]  凡有聰明的
[00:33:30.200 --> 00:33:33.200]  可以算計獸的數目
[00:33:33.200 --> 00:33:35.600]  因為這是人的數目
[00:33:35.600 --> 00:33:39.200]  他的數目是666
[00:33:39.200 --> 00:33:40.600]  Hallelujah
[00:33:40.600 --> 00:33:44.000]  這就是美國將來的
[00:33:44.000 --> 00:33:46.400]  他如果說美國在取世論
[00:33:46.400 --> 00:33:47.800]  就是在這裡
[00:33:47.800 --> 00:33:50.800]  有一個獸從地中上來
[00:33:50.800 --> 00:33:51.600]  就是說
[00:33:51.600 --> 00:33:54.000]  從新大陸興起的
[00:33:54.000 --> 00:33:55.800]  這個獸就是美國
[00:33:55.800 --> 00:33:59.200]  這個獸有兩腳如同羊羔
[00:33:59.200 --> 00:34:01.000]  是什麼
[00:34:01.000 --> 00:34:04.000]  這是America basin
[00:34:04.000 --> 00:34:06.400]  美洲野牛
[00:34:06.400 --> 00:34:07.200]  美洲野牛
[00:34:07.200 --> 00:34:09.200]  你看他有兩個腳
[00:34:09.200 --> 00:34:11.000]  那腳沒用的
[00:34:11.000 --> 00:34:13.000]  像羊的腳一樣
[00:34:13.000 --> 00:34:15.200]  好小好小一個腳
[00:34:15.200 --> 00:34:16.200]  所以這是人家講
[00:34:16.200 --> 00:34:18.200]  就是那個獸
[00:34:18.200 --> 00:34:19.400]  除了那獸印記
[00:34:19.400 --> 00:34:20.000]  有了獸名
[00:34:20.000 --> 00:34:21.400]  或有獸名數目的
[00:34:21.400 --> 00:34:24.200]  都不得做買賣
[00:34:24.200 --> 00:34:27.200]  信用卡
[00:34:27.200 --> 00:34:29.400]  就是說你沒有信用卡
[00:34:29.400 --> 00:34:31.400]  你都不能做買賣
[00:34:31.400 --> 00:34:32.600]  這個信用卡
[00:34:32.600 --> 00:34:36.000]  或者是聽說還要在你的身體上面
[00:34:36.000 --> 00:34:37.400]  植入一個晶片
[00:34:37.400 --> 00:34:39.600]  到時候你就
[00:34:39.600 --> 00:34:41.600]  買東西就這樣子了
[00:34:41.600 --> 00:34:42.400]  錢都不用帶
[00:34:42.400 --> 00:34:43.600]  買東西就這樣
[00:34:43.600 --> 00:34:45.600]  但是你如果沒有獸跡
[00:34:45.600 --> 00:34:48.200]  你不是跟從他的人
[00:34:48.200 --> 00:34:50.000]  這個東西都沒有給你
[00:34:50.000 --> 00:34:50.800]  你沒有錢了
[00:34:50.800 --> 00:34:51.800]  根本不能用
[00:34:51.800 --> 00:34:55.000]  什麼都不能用
[00:34:55.000 --> 00:34:57.000]  他如果說真的拒絕你的話
[00:34:57.000 --> 00:34:58.200]  他不讓你
[00:34:58.200 --> 00:34:59.600]  不給你植晶片
[00:34:59.600 --> 00:35:00.800]  或者是ban你
[00:35:00.800 --> 00:35:02.200]  把你拒絕掉
[00:35:02.200 --> 00:35:05.200]  你什麼都買不到了
[00:35:05.200 --> 00:35:06.000]  所以現在要開始
[00:35:06.000 --> 00:35:08.200]  自己家裡面種菜了
[00:35:08.200 --> 00:35:10.600]  種菜養雞了
[00:35:10.600 --> 00:35:11.600]  挖個池塘
[00:35:11.600 --> 00:35:13.800]  種些養些魚在裡面了
[00:35:13.800 --> 00:35:14.600]  是不是
[00:35:14.600 --> 00:35:16.400]  免得到時候來的時候
[00:35:16.400 --> 00:35:17.000]  哎呦
[00:35:17.000 --> 00:35:18.800]  你沒有獸印記
[00:35:18.800 --> 00:35:20.200]  你沒有獸的名
[00:35:20.200 --> 00:35:21.000]  獸名數目
[00:35:21.000 --> 00:35:24.000]  都不得做買賣
[00:35:24.000 --> 00:35:25.200]  他到時候植個晶片
[00:35:25.200 --> 00:35:27.800]  在你的皮膚裡面
[00:35:27.800 --> 00:35:29.600]  他說這裡有智慧
[00:35:29.600 --> 00:35:31.000]  科技發達
[00:35:31.000 --> 00:35:32.200]  凡有聰明的
[00:35:32.200 --> 00:35:34.200]  可以算計獸的數目
[00:35:34.200 --> 00:35:35.600]  那麼這是人的數字
[00:35:35.600 --> 00:35:38.000]  就是美國到時候會有個人主義
[00:35:38.000 --> 00:35:40.800]  或者敵基督要出現
[00:35:40.800 --> 00:35:43.000]  哈雷路亞
[00:35:43.000 --> 00:35:45.200]  有人說有可能是歐盟的主席
[00:35:45.200 --> 00:35:49.600]  有可能是聯合國的秘書長
[00:35:49.600 --> 00:35:51.400]  有可能是誰
[00:35:51.400 --> 00:35:52.600]  我們不知道
[00:35:52.600 --> 00:35:53.400]  是不是
[00:35:53.400 --> 00:35:54.200]  哈雷路亞
[00:35:54.200 --> 00:35:58.200]  這是末日的美國
[00:35:58.200 --> 00:36:00.600]  666就是獸的數目
