
[00:00:00.000 --> 00:00:04.680]  港鐵主席馬先生在今年一月的時候
[00:18:12.600 --> 00:18:14.600]  做就不容易
[00:18:14.600 --> 00:18:16.600]  但更重要的是
[00:18:16.600 --> 00:18:18.600]  你要知道一個歷史事實
[00:18:18.600 --> 00:18:20.600]  當荷里山摩西領袖
[00:18:20.600 --> 00:18:22.600]  這個召命的時候
[00:18:22.600 --> 00:18:24.600]  他再不是40年前的
[00:18:24.600 --> 00:18:26.600]  埃及王子
[00:18:26.600 --> 00:18:28.600]  無論身份
[00:18:28.600 --> 00:18:30.600]  年紀、經歷、心智
[00:18:30.600 --> 00:18:32.600]  他都大不如前
[00:18:32.600 --> 00:18:34.600]  40年前的人
[00:18:34.600 --> 00:18:36.600]  他見到不對就打死他
[00:18:36.600 --> 00:18:38.600]  很有魄力
[00:18:38.600 --> 00:18:40.600]  很有壯志
[00:18:40.600 --> 00:18:42.600]  很有公義感
[00:18:42.600 --> 00:18:44.600]  但經過40年
[00:18:44.600 --> 00:18:46.600]  曠野、米甸、康陽
[00:18:46.600 --> 00:18:48.600]  享受大自然的生活
[00:18:48.600 --> 00:18:50.600]  什麼戾氣
[00:18:50.600 --> 00:18:52.600]  什麼鬥智
[00:18:52.600 --> 00:18:54.600]  已經去到一個
[00:18:54.600 --> 00:18:56.600]  有心無力
[00:18:56.600 --> 00:18:58.600]  所以摩西說
[00:18:58.600 --> 00:19:00.600]  我是什麼人
[00:19:00.600 --> 00:19:02.600]  這是很正常的反應
[00:19:02.600 --> 00:19:04.600]  幾十年前
[00:19:04.600 --> 00:19:06.600]  我自己經常行山
[00:19:06.600 --> 00:19:08.600]  見到樓梯這麼長
[00:19:08.600 --> 00:19:10.600]  我都考慮清楚
[00:19:10.600 --> 00:19:14.600]  我是什麼人
[00:19:14.600 --> 00:19:16.600]  我已經老了
[00:19:16.600 --> 00:19:18.600]  一個老人家
[00:19:18.600 --> 00:19:20.600]  是不是上帝
[00:19:20.600 --> 00:19:22.600]  40年前
[00:19:22.600 --> 00:19:24.600]  看漏了,走了寶
[00:19:24.600 --> 00:19:26.600]  現在補回數呢
[00:19:26.600 --> 00:19:28.600]  上帝
[00:19:28.600 --> 00:19:30.600]  從來不會誤事
[00:19:30.600 --> 00:19:32.600]  上帝不需要補獲
[00:19:34.600 --> 00:19:36.600]  這40年曠野
[00:19:36.600 --> 00:19:38.600]  康陽的經歷
[00:19:38.600 --> 00:19:40.600]  是讓摩西更多
[00:19:40.600 --> 00:19:42.600]  時間去親近上帝
[00:19:42.600 --> 00:19:44.600]  埃及王子
[00:19:44.600 --> 00:19:46.600]  很忙碌
[00:19:46.600 --> 00:19:48.600]  日理萬機
[00:19:48.600 --> 00:19:50.600]  很多人找他
[00:19:50.600 --> 00:19:52.600]  很多事情要做
[00:19:52.600 --> 00:19:54.600]  埃及王子
[00:19:54.600 --> 00:19:56.600]  是一個自命非凡
[00:19:56.600 --> 00:19:58.600]  一人之下
[00:19:58.600 --> 00:20:00.600]  萬人之上
[00:20:00.600 --> 00:20:02.600]  過境的一個人物
[00:20:02.600 --> 00:20:04.600]  40年後
[00:20:04.600 --> 00:20:06.600]  經歷過
[00:20:06.600 --> 00:20:08.600]  曠野的洗刷
[00:20:08.600 --> 00:20:10.600]  讓摩西更多
[00:20:10.600 --> 00:20:12.600]  認識上帝
[00:20:12.600 --> 00:20:14.600]  40年磨盡了摩西
[00:20:14.600 --> 00:20:16.600]  他的脾氣
[00:20:16.600 --> 00:20:18.600]  他的嗜好
[00:20:18.600 --> 00:20:20.600]  他的雄心
[00:20:20.600 --> 00:20:22.600]  摩西變成一個更溫柔
[00:20:22.600 --> 00:20:24.600]  更謙卑
[00:20:24.600 --> 00:20:26.600]  更願意被上帝使用的人
[00:20:26.600 --> 00:20:28.600]  正如文素記所說
[00:20:28.600 --> 00:20:30.600]  摩西為人極其謙和
[00:20:30.600 --> 00:20:32.600]  勝過
[00:20:32.600 --> 00:20:34.600]  世上眾人
[00:20:34.600 --> 00:20:36.600]  他不再是一個
[00:20:36.600 --> 00:20:38.600]  很大脾氣
[00:20:38.600 --> 00:20:40.600]  動不動就打死人的一個
[00:20:40.600 --> 00:20:42.600]  埃及王子
[00:20:42.600 --> 00:20:44.600]  今天的他
[00:20:44.600 --> 00:20:46.600]  極其謙和
[00:20:46.600 --> 00:20:48.600]  當他領受上帝回目的指引時
[00:20:48.600 --> 00:20:50.600]  聖經說
[00:20:50.600 --> 00:20:52.600]  摩西這行都是趙耶華
[00:20:52.600 --> 00:20:54.600]  所吩咐他的
[00:20:54.600 --> 00:20:56.600]  簡選奇妙
[00:20:56.600 --> 00:20:58.600]  不是因為上帝亂來
[00:20:58.600 --> 00:21:00.600]  是因為上帝
[00:21:00.600 --> 00:21:02.600]  可能更願意
[00:21:02.600 --> 00:21:04.600]  簡選謙卑
[00:21:04.600 --> 00:21:06.600]  信服的人
[00:21:06.600 --> 00:21:08.600]  去做上帝的工作
[00:21:08.600 --> 00:21:10.600]  當然上帝會簡選
[00:21:10.600 --> 00:21:12.600]  有能力有才幹
[00:21:12.600 --> 00:21:14.600]  願意的人
[00:21:14.600 --> 00:21:16.600]  不過在這麼重要的
[00:21:16.600 --> 00:21:18.600]  簡選的事情上
[00:21:18.600 --> 00:21:20.600]  上帝告訴我們每個人的弟妹
[00:21:20.600 --> 00:21:22.600]  上帝更願意簡選的是你和我
[00:21:22.600 --> 00:21:24.600]  謙卑信服的生命
[00:21:26.600 --> 00:21:28.600]  弟妹,如果今天上帝
[00:21:28.600 --> 00:21:30.600]  將他的感動
[00:21:30.600 --> 00:21:32.600]  召命臨到你身上
[00:21:32.600 --> 00:21:34.600]  你願不願意去
[00:21:34.600 --> 00:21:36.600]  領受呢?
[00:21:36.600 --> 00:21:38.600]  可能你覺得
[00:21:38.600 --> 00:21:40.600]  這個召命
[00:21:40.600 --> 00:21:42.600]  過於我所能受
[00:21:42.600 --> 00:21:44.600]  或者這個召命不是我想的
[00:21:44.600 --> 00:21:46.600]  是我明白的
[00:21:46.600 --> 00:21:48.600]  但是你會不會
[00:21:48.600 --> 00:21:50.600]  好像摩西一樣
[00:21:50.600 --> 00:21:52.600]  他願意
[00:21:52.600 --> 00:21:54.600]  信服呢?
[00:21:54.600 --> 00:21:56.600]  我信服了
[00:21:56.600 --> 00:21:58.600]  因為上帝
[00:21:58.600 --> 00:22:00.600]  是一位不會誤事
[00:22:00.600 --> 00:22:02.600]  誤人的上帝
[00:22:02.600 --> 00:22:06.600]  力克
[00:22:06.600 --> 00:22:08.600]  胡捷
[00:22:08.600 --> 00:22:10.600]  是澳洲
[00:22:10.600 --> 00:22:12.600]  一位弟兄
[00:22:12.600 --> 00:22:14.600]  他天生
[00:22:14.600 --> 00:22:16.600]  沒有兩隻手,沒有兩隻腳
[00:22:16.600 --> 00:22:18.600]  只有小雞腿
[00:22:18.600 --> 00:22:20.600]  很特別
[00:22:20.600 --> 00:22:22.600]  他年少的時候
[00:22:22.600 --> 00:22:24.600]  他的樣子比同學笑到臉都黃
[00:22:24.600 --> 00:22:26.600]  他為了自己的遭遇
[00:22:26.600 --> 00:22:28.600]  他曾經想自殺
[00:22:28.600 --> 00:22:30.600]  他媽媽也是一個信徒
[00:22:30.600 --> 00:22:34.600]  他曾經
[00:22:34.600 --> 00:22:36.600]  跟上帝講價
[00:22:36.600 --> 00:22:38.600]  上帝如果你是真實的
[00:22:38.600 --> 00:22:40.600]  求你顯神蹟
[00:22:40.600 --> 00:22:42.600]  給我兩隻手,兩隻腳
[00:22:42.600 --> 00:22:44.600]  如果你能夠這樣做
[00:22:44.600 --> 00:22:46.600]  我一定會向全世界
[00:22:46.600 --> 00:22:48.600]  宣揚你的大能
[00:22:48.600 --> 00:22:50.600]  你尊貴的名
[00:22:52.600 --> 00:22:54.600]  現在的力克
[00:22:54.600 --> 00:22:56.600]  可以騎馬,可以游泳
[00:22:56.600 --> 00:22:58.600]  可以做很多事
[00:22:58.600 --> 00:23:00.600]  可以寫書
[00:23:00.600 --> 00:23:02.600]  他有兩個學位
[00:23:02.600 --> 00:23:04.600]  他同樣可以傳媒報道
[00:23:04.600 --> 00:23:06.600]  見證神的作為,呼音的大能
[00:23:06.600 --> 00:23:08.600]  甚至可以娶老婆
[00:23:08.600 --> 00:23:10.600]  生了兩個小朋友
[00:23:10.600 --> 00:23:12.600]  不過
[00:23:12.600 --> 00:23:14.600]  這個力克
[00:23:14.600 --> 00:23:16.600]  同樣是沒有兩隻手
[00:23:16.600 --> 00:23:18.600]  沒有兩隻腳
[00:23:20.600 --> 00:23:22.600]  上帝要在我生命中
[00:23:22.600 --> 00:23:24.600]  有一個計劃
[00:23:24.600 --> 00:23:26.600]  通過我這個故事
[00:23:26.600 --> 00:23:28.600]  給予他人希望
[00:23:28.600 --> 00:23:30.600]  力克很想
[00:23:30.600 --> 00:23:32.600]  上帝顯神蹟
[00:23:32.600 --> 00:23:34.600]  但上帝說我會給你神蹟
[00:23:34.600 --> 00:23:36.600]  不過神蹟
[00:23:36.600 --> 00:23:38.600]  你仍然沒有手沒有腳
[00:23:38.600 --> 00:23:40.600]  不過
[00:23:40.600 --> 00:23:42.600]  你仍然可以
[00:23:42.600 --> 00:23:44.600]  向全世界
[00:23:44.600 --> 00:23:46.600]  宣揚我的名
[00:23:46.600 --> 00:23:48.600]  我的大能
[00:23:48.600 --> 00:23:50.600]  周遊列國,包括我們的祖國
[00:23:50.600 --> 00:23:52.600]  他都有機會
[00:23:52.600 --> 00:23:54.600]  你去見證上帝的大能
[00:23:54.600 --> 00:23:56.600]  我相信
[00:23:56.600 --> 00:23:58.600]  沒有兩隻手兩隻腳的力克
[00:23:58.600 --> 00:24:00.600]  比有兩隻手兩隻腳的力克
[00:24:00.600 --> 00:24:02.600]  更有說服力
[00:24:02.600 --> 00:24:04.600]  更有
[00:24:04.600 --> 00:24:06.600]  感染力,不知道大家同不同意
[00:24:06.600 --> 00:24:08.600]  弟兄姊妹
[00:24:08.600 --> 00:24:10.600]  何時你不願意
[00:24:10.600 --> 00:24:12.600]  接受上帝的召命
[00:24:12.600 --> 00:24:14.600]  何時你不願意信服的時候
[00:24:14.600 --> 00:24:16.600]  上帝都不會給
[00:24:16.600 --> 00:24:18.600]  我們有機會
[00:24:18.600 --> 00:24:20.600]  去體會祂奇妙的作為
[00:24:20.600 --> 00:24:22.600]  當我們面對上帝的召命的時候
[00:24:22.600 --> 00:24:24.600]  我們要知道上帝的召命
[00:24:24.600 --> 00:24:26.600]  不會多餘不會亂來
[00:24:26.600 --> 00:24:28.600]  祂是我的主
[00:24:28.600 --> 00:24:30.600]  我的好處不會在祂意外
[00:24:30.600 --> 00:24:32.600]  同時間
[00:24:32.600 --> 00:24:34.600]  上帝的揀選
[00:24:34.600 --> 00:24:36.600]  是有時我們意想不到的
[00:24:36.600 --> 00:24:38.600]  誰想到林肯
[00:24:38.600 --> 00:24:40.600]  可以做總統
[00:24:40.600 --> 00:24:42.600]  如果看回歷史,看回背景
[00:24:42.600 --> 00:24:44.600]  祂只不過一個
[00:24:44.600 --> 00:24:46.600]  簡單來說祂是農夫的兒子
[00:24:46.600 --> 00:24:48.600]  耕田佬
[00:24:48.600 --> 00:24:50.600]  伐木
[00:24:50.600 --> 00:24:52.600]  基層
[00:24:52.600 --> 00:24:54.600]  沒有人想到祂可以成為
[00:24:54.600 --> 00:24:56.600]  美國第十六任的總統
[00:24:56.600 --> 00:24:58.600]  但上帝要揀選祂
[00:24:58.600 --> 00:25:00.600]  使祂成為
[00:25:00.600 --> 00:25:02.600]  其中一個很好的美國總統
[00:25:02.600 --> 00:25:04.600]  神的揀選
[00:25:04.600 --> 00:25:06.600]  是我們意想不到的
[00:25:06.600 --> 00:25:08.600]  弟兄姊妹
[00:25:08.600 --> 00:25:10.600]  不要過分的自卑
[00:25:10.600 --> 00:25:12.600]  不要過分的自卑
[00:25:12.600 --> 00:25:14.600]  不要覺得
[00:25:14.600 --> 00:25:16.600]  我是什麼人
[00:25:16.600 --> 00:25:18.600]  不在於我是什麼人
[00:25:18.600 --> 00:25:20.600]  只要上帝要將這個召命給我們
[00:25:20.600 --> 00:25:22.600]  上帝就要使用我們
[00:25:22.600 --> 00:25:24.600]  就像神要使用
[00:25:24.600 --> 00:25:26.600]  力克胡子一樣
[00:25:26.600 --> 00:25:28.600]  就像神要使用林肯一樣
[00:25:28.600 --> 00:25:30.600]  同樣反過來
[00:25:30.600 --> 00:25:32.600]  為什麼今天上帝好像
[00:25:32.600 --> 00:25:34.600]  個個都有召命
[00:25:34.600 --> 00:25:36.600]  領受召命,個個都被上帝大大使用
[00:25:36.600 --> 00:25:38.600]  為什麼我擁有這麼多才剛
[00:25:38.600 --> 00:25:40.600]  這麼有能力
[00:25:40.600 --> 00:25:42.600]  神今天
[00:25:42.600 --> 00:25:44.600]  將我投閒置散
[00:25:44.600 --> 00:25:46.600]  會不會是因為
[00:25:46.600 --> 00:25:48.600]  上帝說你
[00:25:48.600 --> 00:25:50.600]  還沒放下你自我
[00:25:50.600 --> 00:25:52.600]  你仍然自恃驕傲
[00:25:52.600 --> 00:25:54.600]  我用不著你
[00:25:54.600 --> 00:25:56.600]  對不起
[00:25:56.600 --> 00:25:58.600]  你的恩賜留給你自己
[00:25:58.600 --> 00:26:00.600]  弟兄姊妹
[00:26:00.600 --> 00:26:02.600]  如果上帝真的給你很多恩賜
[00:26:02.600 --> 00:26:04.600]  請謹記
[00:26:04.600 --> 00:26:06.600]  記住
[00:26:06.600 --> 00:26:08.600]  這恩賜是神給你的
[00:26:08.600 --> 00:26:10.600]  這恩賜
[00:26:10.600 --> 00:26:12.600]  上帝是要你用在
[00:26:12.600 --> 00:26:14.600]  他的選照和升宮上
[00:26:14.600 --> 00:26:16.600]  而不是自我的
[00:26:16.600 --> 00:26:18.600]  一個表彰
[00:26:18.600 --> 00:26:20.600]  第三件事我們對神的召命要知道
[00:26:20.600 --> 00:26:22.600]  沒錯
[00:26:22.600 --> 00:26:24.600]  既然我們知道神的召命
[00:26:24.600 --> 00:26:26.600]  是肯定的
[00:26:26.600 --> 00:26:28.600]  神都揀選了我
[00:26:28.600 --> 00:26:30.600]  眼前的任命真的很大
[00:26:30.600 --> 00:26:32.600]  姑且我剛才舉的例
[00:26:32.600 --> 00:26:34.600]  八十週年
[00:26:34.600 --> 00:26:36.600]  這個想像沒有壓力
[00:26:36.600 --> 00:26:38.600]  也沒有保證
[00:26:38.600 --> 00:26:40.600]  通常都不會
[00:26:40.600 --> 00:26:42.600]  七十五週年已經很大堆頭
[00:26:42.600 --> 00:26:44.600]  不容易的
[00:26:44.600 --> 00:26:46.600]  可能九十週年
[00:26:46.600 --> 00:26:48.600]  看我們有沒有機會一起慶典
[00:26:48.600 --> 00:26:50.600]  如果上帝給我們機會的時候
[00:26:50.600 --> 00:26:52.600]  弟兄姊妹
[00:26:52.600 --> 00:26:54.600]  我們憑什麼
[00:26:54.600 --> 00:26:56.600]  來接受
[00:26:56.600 --> 00:26:58.600]  上帝選我就選我
[00:26:58.600 --> 00:27:00.600]  算了
[00:27:00.600 --> 00:27:02.600]  慘不慘
[00:27:02.600 --> 00:27:04.600]  不是的
[00:27:04.600 --> 00:27:06.600]  是信實的
[00:27:06.600 --> 00:27:08.600]  我們一起看第三章十二節
[00:27:08.600 --> 00:27:10.600]  一起讀
[00:27:10.600 --> 00:27:12.600]  神說
[00:27:12.600 --> 00:27:14.600]  我必與你同在
[00:27:14.600 --> 00:27:16.600]  你將百姓從埃及領出來以後
[00:27:16.600 --> 00:27:18.600]  你們必在這山上
[00:27:18.600 --> 00:27:20.600]  侍奉我
[00:27:20.600 --> 00:27:22.600]  這就是我打發你們的證據
[00:27:22.600 --> 00:27:24.600]  看完第十四十五節
[00:27:24.600 --> 00:27:26.600]  神對摩西說
[00:27:26.600 --> 00:27:28.600]  我是自由永遊的
[00:27:28.600 --> 00:27:30.600]  又說
[00:27:30.600 --> 00:27:32.600]  你要對以色列人這樣說
[00:27:32.600 --> 00:27:34.600]  你們來
[00:27:34.600 --> 00:27:36.600]  神又對摩西說
[00:27:36.600 --> 00:27:38.600]  你要對以色列人這樣說
[00:27:38.600 --> 00:27:40.600]  又說你們祖宗的神
[00:27:40.600 --> 00:27:42.600]  就是阿伯拉罕的神
[00:27:42.600 --> 00:27:44.600]  以撒的神
[00:27:44.600 --> 00:27:46.600]  阿國的神
[00:27:46.600 --> 00:27:48.600]  打發我們
[00:27:48.600 --> 00:27:50.600]  又說是我的命
[00:27:50.600 --> 00:27:52.600]  直到永遠
[00:27:52.600 --> 00:27:54.600]  這也是我的紀念
[00:27:54.600 --> 00:27:56.600]  直到萬代
[00:27:56.600 --> 00:27:58.600]  在這幾節聖經裡面
[00:27:58.600 --> 00:28:00.600]  有三個很重要的描述
[00:28:00.600 --> 00:28:02.600]  我必與你同在
[00:28:02.600 --> 00:28:04.600]  如果
[00:28:04.600 --> 00:28:06.600]  晚上去廁所的時候
[00:28:06.600 --> 00:28:08.600]  有人陪著我
[00:28:08.600 --> 00:28:10.600]  我就這樣去
[00:28:10.600 --> 00:28:12.600]  以前我讀小學的時候
[00:28:12.600 --> 00:28:14.600]  隔壁是義莊
[00:28:14.600 --> 00:28:16.600]  真的不要這樣去廁所
[00:28:16.600 --> 00:28:20.600]  人的陪伴上
[00:28:20.600 --> 00:28:22.600]  給我們信心
[00:28:22.600 --> 00:28:24.600]  更何況這位上帝
[00:28:24.600 --> 00:28:26.600]  說我必與你同在
[00:28:26.600 --> 00:28:28.600]  你不會孤軍作戰
[00:28:30.600 --> 00:28:32.600]  神是那位
[00:28:32.600 --> 00:28:34.600]  可以叫荊棘的火燒著
[00:28:34.600 --> 00:28:36.600]  卻不叫荊棘
[00:28:36.600 --> 00:28:38.600]  毀滅的上帝
[00:28:38.600 --> 00:28:40.600]  你怕什麼
[00:28:40.600 --> 00:28:42.600]  你怕什麼
[00:28:42.600 --> 00:28:44.600]  所以弟兄姊妹
[00:28:44.600 --> 00:28:46.600]  無論今天你領受的召命
[00:28:46.600 --> 00:28:48.600]  多麼大多麼艱難
[00:28:48.600 --> 00:28:50.600]  你覺得不可能
[00:28:50.600 --> 00:28:52.600]  但你記住上帝是那位同在的上帝
[00:28:52.600 --> 00:28:54.600]  這樣就夠了
[00:28:54.600 --> 00:28:56.600]  第二方面
[00:28:56.600 --> 00:28:58.600]  上帝說我是自有永休
[00:28:58.600 --> 00:29:00.600]  只有一個名字
[00:29:00.600 --> 00:29:02.600]  這個自有永休
[00:29:02.600 --> 00:29:04.600]  原來的意思是
[00:29:04.600 --> 00:29:06.600]  我就是我
[00:29:06.600 --> 00:29:08.600]  意思是什麼
[00:29:08.600 --> 00:29:10.600]  我就是存在者
[00:29:10.600 --> 00:29:12.600]  所以和學本說
[00:29:12.600 --> 00:29:14.600]  自有永休很有意思
[00:29:14.600 --> 00:29:16.600]  上帝不需要被造
[00:29:16.600 --> 00:29:18.600]  上帝是永存的
[00:29:18.600 --> 00:29:20.600]  原來上帝的名字這麼偉大
[00:29:20.600 --> 00:29:22.600]  這麼涵蓋性
[00:29:22.600 --> 00:29:24.600]  上帝要告訴所有人
[00:29:24.600 --> 00:29:26.600]  告訴摩西
[00:29:26.600 --> 00:29:28.600]  他是絕對的存在
[00:29:28.600 --> 00:29:30.600]  他是始他是終
[00:29:30.600 --> 00:29:32.600]  他是絕對獨立
[00:29:32.600 --> 00:29:34.600]  無限最可靠
[00:29:34.600 --> 00:29:36.600]  最信實的
[00:29:36.600 --> 00:29:40.600]  上一任的總統承諾任何事情
[00:29:40.600 --> 00:29:44.600]  新的總統不賣帳
[00:29:44.600 --> 00:29:46.600]  都可以的
[00:29:46.600 --> 00:29:48.600]  是不是
[00:29:48.600 --> 00:29:52.600]  只要他受得起百姓的聲音就行了
[00:29:52.600 --> 00:29:54.600]  我現在是現任總統
[00:29:54.600 --> 00:29:56.600]  我說取消就取消
[00:29:56.600 --> 00:29:58.600]  可以的
[00:29:58.600 --> 00:30:00.600]  但上帝說我是自有永休
[00:30:00.600 --> 00:30:02.600]  意思是什麼
[00:30:02.600 --> 00:30:04.600]  我是獨一偉大
[00:30:04.600 --> 00:30:06.600]  最高的上帝
[00:30:06.600 --> 00:30:08.600]  正如呂鎮忠葉本說
[00:30:08.600 --> 00:30:10.600]  我是永恆的主耶和華
[00:30:10.600 --> 00:30:12.600]  這個自有永休太偉大了
[00:30:12.600 --> 00:30:14.600]  太尊崇了
[00:30:14.600 --> 00:30:16.600]  所以以色列從來不敢
[00:30:16.600 --> 00:30:18.600]  用獨
[00:30:18.600 --> 00:30:20.600]  上帝是自有永休
[00:30:20.600 --> 00:30:22.600]  因為
[00:30:22.600 --> 00:30:24.600]  不可妄稱耶和華
[00:30:24.600 --> 00:30:26.600]  理神的名
[00:30:26.600 --> 00:30:28.600]  因為妄稱耶和華名的
[00:30:28.600 --> 00:30:30.600]  必不以他為無罪
[00:30:30.600 --> 00:30:34.600]  神是
[00:30:34.600 --> 00:30:36.600]  自有永休
[00:30:36.600 --> 00:30:38.600]  祂的名是偉大的
[00:30:38.600 --> 00:30:40.600]  所以後來
[00:30:40.600 --> 00:30:42.600]  以色列人在第二世紀的時候
[00:30:42.600 --> 00:30:44.600]  在七十字葉本裡
[00:30:44.600 --> 00:30:46.600]  將這個名
[00:30:46.600 --> 00:30:48.600]  改了做主
[00:30:48.600 --> 00:30:50.600]  用主來翻譯上帝的名
[00:30:50.600 --> 00:30:52.600]  現在我們稱上帝為上主
[00:30:52.600 --> 00:30:54.600]  上主你真偉大
[00:30:54.600 --> 00:30:56.600]  其實上主就是上帝
[00:30:56.600 --> 00:30:58.600]  到十六世紀的時候
[00:30:58.600 --> 00:31:00.600]  甚至翻譯成
[00:31:00.600 --> 00:31:02.600]  耶和華
[00:31:02.600 --> 00:31:04.600]  所以耶和華在聖經裡
[00:31:04.600 --> 00:31:06.600]  最多被形容
[00:31:06.600 --> 00:31:08.600]  上帝的名稱
[00:31:08.600 --> 00:31:10.600]  在聖經裡
[00:31:10.600 --> 00:31:12.600]  第二章已經開始描述
[00:31:12.600 --> 00:31:14.600]  有六千多次
[00:31:14.600 --> 00:31:16.600]  用耶和華
[00:31:16.600 --> 00:31:18.600]  去形容上帝
[00:31:18.600 --> 00:31:20.600]  這個代表上帝是
[00:31:20.600 --> 00:31:22.600]  尊崇的上帝之外
[00:31:22.600 --> 00:31:24.600]  更重要
[00:31:24.600 --> 00:31:26.600]  上帝是什麼
[00:31:26.600 --> 00:31:28.600]  上帝是納弱的上帝
[00:31:28.600 --> 00:31:30.600]  所以第三件事要記載
[00:31:30.600 --> 00:31:32.600]  聖經說耶和華是我的名
[00:31:32.600 --> 00:31:34.600]  原來上帝說
[00:31:34.600 --> 00:31:36.600]  我的名
[00:31:36.600 --> 00:31:38.600]  不單叫自有永休
[00:31:38.600 --> 00:31:40.600]  耶和華是我的名
[00:31:40.600 --> 00:31:42.600]  在新葉本裡說
[00:31:42.600 --> 00:31:44.600]  這是我永久的名字
[00:31:44.600 --> 00:31:46.600]  名字很重要
[00:31:46.600 --> 00:31:48.600]  上帝要告訴你
[00:31:48.600 --> 00:31:50.600]  我是什麼
[00:31:50.600 --> 00:31:52.600]  信心的保證
[00:31:52.600 --> 00:31:54.600]  當你買一件貨物的時候
[00:31:54.600 --> 00:31:56.600]  你看到
[00:31:56.600 --> 00:31:58.600]  這是一個名牌
[00:31:58.600 --> 00:32:00.600]  一個很有信譽的公司出版
[00:32:00.600 --> 00:32:02.600]  你會很有信心
[00:32:02.600 --> 00:32:04.600]  如果這個物品
[00:32:04.600 --> 00:32:06.600]  是某國家做的
[00:32:06.600 --> 00:32:08.600]  某間公司做的
[00:32:08.600 --> 00:32:10.600]  你就會很擔心
[00:32:10.600 --> 00:32:12.600]  耶和華是我的名
[00:32:12.600 --> 00:32:14.600]  是一個信心
[00:32:14.600 --> 00:32:16.600]  一個保證
[00:32:16.600 --> 00:32:18.600]  上帝告訴你
[00:32:18.600 --> 00:32:20.600]  你做任何事
[00:32:20.600 --> 00:32:22.600]  記住一件事
[00:32:22.600 --> 00:32:24.600]  我是自有永休的
[00:32:24.600 --> 00:32:26.600]  我的名
[00:32:26.600 --> 00:32:28.600]  就是耶和華
[00:32:28.600 --> 00:32:30.600]  但什麼意思
[00:32:30.600 --> 00:32:32.600]  我們看第三章十五節
[00:32:32.600 --> 00:32:34.600]  我們一起讀螢光幕
[00:32:34.600 --> 00:32:36.600]  三章十五節
[00:32:36.600 --> 00:32:38.600]  創立記
[00:32:38.600 --> 00:32:40.600]  三章十五節
[00:32:40.600 --> 00:32:42.600]  神又對摩西說
[00:32:42.600 --> 00:32:44.600]  你對以色列人這樣說
[00:32:44.600 --> 00:32:46.600]  你們祖宗的神
[00:32:46.600 --> 00:32:48.600]  就是阿巴朗的神
[00:32:48.600 --> 00:32:50.600]  以撒的神
[00:32:50.600 --> 00:32:52.600]  打發我到你們這裡來
[00:32:52.600 --> 00:32:54.600]  是我的名直到永遠
[00:32:54.600 --> 00:32:56.600]  是我的紀念直到萬代
[00:32:56.600 --> 00:33:00.600]  當我們領受上帝的選擇的時候
[00:33:00.600 --> 00:33:02.600]  上帝給我們一個很重的
[00:33:02.600 --> 00:33:04.600]  應許
[00:33:04.600 --> 00:33:06.600]  祂會和我們同在
[00:33:06.600 --> 00:33:08.600]  祂是那位信實不變的主宰
[00:33:08.600 --> 00:33:10.600]  祂是那位
[00:33:10.600 --> 00:33:12.600]  叫做耶和華神
[00:33:12.600 --> 00:33:14.600]  的上帝
[00:33:14.600 --> 00:33:16.600]  什麼意思呢
[00:33:16.600 --> 00:33:18.600]  為什麼三章十五節又再重複
[00:33:18.600 --> 00:33:20.600]  我是耶和華
[00:33:20.600 --> 00:33:22.600]  你們祖宗的神阿巴朗的神
[00:33:22.600 --> 00:33:24.600]  以撒的神阿哥的神
[00:33:24.600 --> 00:33:26.600]  為什麼這麼重複上帝這麼沉氣呢
[00:33:26.600 --> 00:33:28.600]  這個沉氣的描述
[00:33:28.600 --> 00:33:30.600]  是告訴摩西
[00:33:30.600 --> 00:33:32.600]  我是那位和你列祖納約的神
[00:33:32.600 --> 00:33:36.600]  既然我和你列祖納約
[00:33:36.600 --> 00:33:38.600]  你安心吧
[00:33:38.600 --> 00:33:40.600]  我會看著你的意思
[00:33:40.600 --> 00:33:42.600]  就好像上帝有一天
[00:33:42.600 --> 00:33:44.600]  有個世伯告訴你
[00:33:44.600 --> 00:33:46.600]  我和你爸爸
[00:33:46.600 --> 00:33:48.600]  是老死
[00:33:48.600 --> 00:33:52.600]  是生死之交
[00:33:52.600 --> 00:33:54.600]  我們說過
[00:33:54.600 --> 00:33:56.600]  大家有什麼事
[00:33:56.600 --> 00:33:58.600]  對方的子女就是我的子女
[00:33:58.600 --> 00:34:00.600]  所以你們不用擔心
[00:34:00.600 --> 00:34:02.600]  你爸爸不在我會看著你們
[00:34:02.600 --> 00:34:04.600]  差不多這樣的意思
[00:34:04.600 --> 00:34:06.600]  上帝說什麼
[00:34:06.600 --> 00:34:08.600]  上帝說
[00:34:08.600 --> 00:34:10.600]  我是和你納約的神
[00:34:10.600 --> 00:34:12.600]  上帝紀念他和以色列人納約
[00:34:12.600 --> 00:34:14.600]  聖經說
[00:34:14.600 --> 00:34:16.600]  人縱然失信
[00:34:16.600 --> 00:34:18.600]  但上帝不會報復自己
[00:34:18.600 --> 00:34:20.600]  所以弟兄姊妹
[00:34:20.600 --> 00:34:22.600]  今天我們在基督裡面
[00:34:22.600 --> 00:34:24.600]  我們都和與神納約
[00:34:24.600 --> 00:34:26.600]  我們今天能在基督裡面成為神的兒女
[00:34:26.600 --> 00:34:28.600]  上帝一定會按照我們
