
[00:00:00.000 --> 00:00:01.000]  大英姊妹 早晨
[00:19:21.000 --> 00:19:23.000]  很不包容
[00:19:23.000 --> 00:19:25.000]  我們現在在世間常常說很包容
[00:19:25.000 --> 00:19:27.000]  不包容
[00:19:27.000 --> 00:19:29.000]  問題是
[00:19:29.000 --> 00:19:31.000]  正如剛才所說
[00:19:31.000 --> 00:19:35.000]  除了由上帝那裡來的主耶穌之外
[00:19:35.000 --> 00:19:38.000]  這個世間裡面的所有事物
[00:19:38.000 --> 00:19:41.000]  都是轉瞬即逝
[00:19:41.000 --> 00:19:45.000]  沒有東西能夠真正的不變
[00:19:45.000 --> 00:19:47.000]  正如彼得說
[00:19:47.000 --> 00:19:50.000]  拯救是被次下
[00:19:50.000 --> 00:19:55.000]  必須是由上帝那裡次下去人間
[00:19:55.000 --> 00:19:58.000]  相反,如果我們想靠著世間的事物
[00:19:58.000 --> 00:20:01.000]  我們保障我們的安全感去得救
[00:20:01.000 --> 00:20:03.000]  我們注定是失敗
[00:20:03.000 --> 00:20:07.000]  我們建構的只會是一座巴別塔
[00:20:07.000 --> 00:20:11.000]  因為只有超越世界的上帝
[00:20:11.000 --> 00:20:16.000]  才能夠帶給我們超越世界的盼望和平安
[00:20:16.000 --> 00:20:19.000]  有人可能會想
[00:20:19.000 --> 00:20:21.000]  有小聰明
[00:20:21.000 --> 00:20:24.000]  為什麼不如宇宏長兼得呢?
[00:20:24.000 --> 00:20:27.000]  意思就是我們分散投資
[00:20:27.000 --> 00:20:29.000]  寄張盼望放在上帝那裡
[00:20:29.000 --> 00:20:31.000]  有張盼望放在世界那裡
[00:20:31.000 --> 00:20:33.000]  既做光明之子
[00:20:33.000 --> 00:20:35.000]  又做今世之子
[00:20:35.000 --> 00:20:39.000]  我們既想對世間的事物很執著很迷戀
[00:20:39.000 --> 00:20:44.000]  又想自己擁有那份超越世界的平安和喜樂
[00:20:44.000 --> 00:20:47.000]  弟兄姊妹你會不會都想這樣
[00:20:47.000 --> 00:20:49.000]  如宇宏長兼得呢?
[00:20:49.000 --> 00:20:54.000]  弟兄姊妹我們不要貪心
[00:20:55.000 --> 00:20:58.000]  我們知道兩件事不能兼得
[00:20:58.000 --> 00:21:00.000]  我們常常說
[00:21:00.000 --> 00:21:03.000]  不要把所有雞蛋放在同一個籃子裡
[00:21:03.000 --> 00:21:05.000]  分散擺安全一點
[00:21:05.000 --> 00:21:09.000]  但拯救的選擇拯救的盼望不能這樣選擇
[00:21:09.000 --> 00:21:12.000]  弟兄姊妹我們只有一隻雞蛋
[00:21:12.000 --> 00:21:14.000]  只有一個靈魂
[00:21:14.000 --> 00:21:16.000]  只有一個心
[00:21:16.000 --> 00:21:19.000]  你必須選擇將它放在
[00:21:19.000 --> 00:21:21.000]  世間的事物裡面
[00:21:22.000 --> 00:21:25.000]  而不是在超越世界的上帝裡面
[00:21:25.000 --> 00:21:27.000]  只能夠二擇其一
[00:21:27.000 --> 00:21:30.000]  而聖經已經提醒我們
[00:21:30.000 --> 00:21:33.000]  除耶穌基督以外
[00:21:33.000 --> 00:21:35.000]  必無拯救
[00:21:35.000 --> 00:21:39.000]  弟兄姊妹在我們人世間的浪潮之中
[00:21:39.000 --> 00:21:42.000]  你這一刻的生命抓住的是什麼呢?
[00:21:42.000 --> 00:21:47.000]  是否這個世界所承諾你的安全感呢?
[00:21:47.000 --> 00:21:51.000]  是否那些救不了命的救命稻草呢?
[00:21:52.000 --> 00:21:54.000]  還是你抓住的
[00:21:54.000 --> 00:21:58.000]  是由上帝而來的那份盼望
[00:21:58.000 --> 00:22:01.000]  弟兄姊妹
[00:22:01.000 --> 00:22:04.000]  願我們都懂得
[00:22:04.000 --> 00:22:07.000]  抓緊上主而來的永恆盼望
[00:22:07.000 --> 00:22:09.000]  誠心所願
