
[00:00:00.000 --> 00:00:08.000]  講到新約 聖經裡頭有很多的經文 但是我們只能選一部分來讀
[00:23:18.000 --> 00:23:22.000]  神並沒有給以色列人一個新的律法
[00:23:22.000 --> 00:23:24.000]  說你們舊的律法不能遵守了
[00:23:24.000 --> 00:23:27.000]  神另外再給你一個新的
[00:23:27.000 --> 00:23:28.000]  沒有
[00:23:28.000 --> 00:23:32.000]  還是本來那個西乃山神所賜的律法
[00:23:32.000 --> 00:23:38.000]  故這個律法過去是在外面
[00:23:38.000 --> 00:23:41.000]  神說了有七條天命
[00:23:41.000 --> 00:23:43.000]  神說了怎麼獻祭
[00:23:43.000 --> 00:23:45.000]  怎麼樣侍奉神
[00:23:45.000 --> 00:23:47.000]  有各樣的禮儀
[00:23:47.000 --> 00:23:53.000]  那麼這個是西乃山這個時候的律法
[00:23:53.000 --> 00:23:55.000]  這個現在給你新約
[00:23:55.000 --> 00:23:57.000]  不是給你一個新的律法
[00:23:57.000 --> 00:23:59.000]  而是把舊的律法
[00:23:59.000 --> 00:24:01.000]  原來的律法
[00:24:01.000 --> 00:24:03.000]  放在你們心裡面
[00:24:03.000 --> 00:24:07.000]  放在你們心上
[00:24:07.000 --> 00:24:09.000]  所以這個律法不是說
[00:24:09.000 --> 00:24:12.000]  單單給你頭腦明白
[00:24:12.000 --> 00:24:17.000]  神要把祂的話放在人的心裡頭
[00:24:17.000 --> 00:24:20.000]  因為只有從心裡頭來到心裡頭
[00:24:20.000 --> 00:24:22.000]  你才能明白
[00:24:22.000 --> 00:24:25.000]  你不但要明白祂的字面的意思
[00:24:25.000 --> 00:24:28.000]  你還要明白祂的精神實質
[00:24:28.000 --> 00:24:32.000]  這神要人明白祂的話
[00:24:32.000 --> 00:24:37.000]  在心裡明白的話容易明白
[00:24:37.000 --> 00:24:40.000]  很多事情頭腦能明白
[00:24:40.000 --> 00:24:42.000]  不明白的事情
[00:24:42.000 --> 00:24:45.000]  來到心裡頭你就明白了
[00:24:45.000 --> 00:24:47.000]  所以神要他們明白
[00:24:47.000 --> 00:24:49.000]  而且要他們順服
[00:24:49.000 --> 00:24:53.000]  你如果頭腦裡頭有神的話
[00:24:53.000 --> 00:24:55.000]  還不容易順服
[00:24:55.000 --> 00:24:58.000]  聽過了就忘掉了
[00:24:58.000 --> 00:24:59.000]  就不留在心裡頭
[00:24:59.000 --> 00:25:02.000]  如果這個話常常說在你的心裡頭
[00:25:02.000 --> 00:25:06.000]  你就明白就能夠順服神了
[00:25:06.000 --> 00:25:08.000]  所以這個心經的第一個特點
[00:25:08.000 --> 00:25:10.000]  就是要把神的律法
[00:25:10.000 --> 00:25:13.000]  放在他們的心上
[00:25:13.000 --> 00:25:15.000]  《箴言》也告訴我們
[00:25:15.000 --> 00:25:18.000]  《箴言書》第三章第三節告訴我們
[00:25:18.000 --> 00:25:21.000]  祂說你要保守你的心
[00:25:21.000 --> 00:25:23.000]  勝過保守一切
[00:25:23.000 --> 00:25:25.000]  因為一生的功效
[00:25:25.000 --> 00:25:28.000]  是由心發出來的
[00:25:28.000 --> 00:25:31.000]  所以神給我們的命令也好
[00:25:31.000 --> 00:25:33.000]  給我們的豐富也好
[00:25:33.000 --> 00:25:35.000]  你要能夠記在心裡頭
[00:25:35.000 --> 00:25:39.000]  那這個效果跟你單單聽過
[00:25:39.000 --> 00:25:41.000]  單單在思想裡頭
[00:25:41.000 --> 00:25:44.000]  在頭腦裡頭是很不相同的
[00:25:44.000 --> 00:25:46.000]  所以現在的心願
[00:25:46.000 --> 00:25:50.000]  就是要把律法放在他們心上
[00:25:50.000 --> 00:25:55.000]  第二個神要做他們的神
[00:25:55.000 --> 00:25:56.000]  神要做他們的神
[00:25:56.000 --> 00:25:58.000]  神是神
[00:25:58.000 --> 00:26:01.000]  那麼祂是以色列的神呢
[00:26:01.000 --> 00:26:02.000]  是的
[00:26:02.000 --> 00:26:04.000]  祂是以色列的神
[00:26:04.000 --> 00:26:07.000]  但他們在實際行動上
[00:26:07.000 --> 00:26:09.000]  並不認識
[00:26:09.000 --> 00:26:11.000]  並不按照神是他們的神
[00:26:11.000 --> 00:26:14.000]  來順服祂
[00:26:14.000 --> 00:26:15.000]  所以現在說
[00:26:15.000 --> 00:26:18.000]  神要做他們的神
[00:26:18.000 --> 00:26:21.000]  這是說到他們跟神的關係
[00:26:21.000 --> 00:26:24.000]  把神當作自己的神
[00:26:24.000 --> 00:26:27.000]  不再是一個客觀的神
[00:26:27.000 --> 00:26:31.000]  但是讓神進到他們的生命裡頭
[00:26:31.000 --> 00:26:35.000]  能夠尊神為大
[00:26:35.000 --> 00:26:37.000]  神是大的
[00:26:37.000 --> 00:26:38.000]  敬畏祂
[00:26:38.000 --> 00:26:41.000]  這樣的神要做他們的神
[00:26:41.000 --> 00:26:43.000]  不但是明
[00:26:43.000 --> 00:26:45.000]  而且還有實際
[00:26:45.000 --> 00:26:47.000]  要明符其實
[00:26:47.000 --> 00:26:50.000]  這是第二個內容
[00:26:50.000 --> 00:26:51.000]  第三個內容
[00:26:51.000 --> 00:26:56.000]  他們要做神的子民
[00:26:56.000 --> 00:27:00.000]  過去一直以色列人就是神的子民
[00:27:00.000 --> 00:27:02.000]  為什麼這裡還要再重複說呢
[00:27:02.000 --> 00:27:03.000]  這是子民說
[00:27:03.000 --> 00:27:05.000]  不是一個明義的
[00:27:05.000 --> 00:27:08.000]  乃是一個實際的
[00:27:08.000 --> 00:27:10.000]  你做神的子民
[00:27:10.000 --> 00:27:12.000]  你像不像神
[00:27:12.000 --> 00:27:13.000]  你的行為
[00:27:13.000 --> 00:27:14.000]  你的動作
[00:27:14.000 --> 00:27:15.000]  你的言語
[00:27:15.000 --> 00:27:18.000]  是不是像神的百姓
[00:27:18.000 --> 00:27:20.000]  神是聖經的神
[00:27:20.000 --> 00:27:22.000]  你是不是聖潔
[00:27:22.000 --> 00:27:24.000]  神是信實的神
[00:27:24.000 --> 00:27:26.000]  你是不是誠實
[00:27:26.000 --> 00:27:28.000]  要做神的子民
[00:27:28.000 --> 00:27:32.000]  就在各方面都要像神一樣的
[00:27:32.000 --> 00:27:36.000]  有神那樣的美好的品德
[00:27:36.000 --> 00:27:39.000]  叫神得到榮耀
[00:27:39.000 --> 00:27:40.000]  以色列人
[00:27:40.000 --> 00:27:42.000]  名稱是神的子民
[00:27:42.000 --> 00:27:43.000]  可是他們所做的
[00:27:43.000 --> 00:27:45.000]  他們所說的
[00:27:45.000 --> 00:27:49.000]  都是使神的名受到修護
[00:27:49.000 --> 00:27:52.000]  如果我們現在是基督徒
[00:27:52.000 --> 00:27:55.000]  我們是神的兒女
[00:27:55.000 --> 00:27:58.000]  那我們是不是言語行為
[00:27:58.000 --> 00:28:00.000]  都能夠叫人看見
[00:28:00.000 --> 00:28:03.000]  我們所信的是一位真神呢
[00:28:03.000 --> 00:28:05.000]  如果我們所說的
[00:28:05.000 --> 00:28:08.000]  跟人一樣的不誠實
[00:28:08.000 --> 00:28:09.000]  或者欺騙
[00:28:09.000 --> 00:28:11.000]  或者貪心
[00:28:11.000 --> 00:28:13.000]  人就在我們身上看見
[00:28:13.000 --> 00:28:16.000]  這個不像神的兒女
[00:28:16.000 --> 00:28:20.000]  所以以色列人要做他的子民
[00:28:20.000 --> 00:28:23.000]  就是能夠來順服神
[00:28:23.000 --> 00:28:25.000]  來合神的心意
[00:28:25.000 --> 00:28:28.000]  叫神得到榮耀
[00:28:28.000 --> 00:28:30.000]  神可以對外邦人說
[00:28:30.000 --> 00:28:32.000]  這就是我的子民
[00:28:32.000 --> 00:28:35.000]  你們看看多麼不一樣
[00:28:35.000 --> 00:28:39.000]  就像約伯紀裡所記載的
[00:28:39.000 --> 00:28:41.000]  當有一天
[00:28:41.000 --> 00:28:45.000]  神的眾子來到耶和華的面前
[00:28:45.000 --> 00:28:48.000]  那麼也有撒旦也來了
[00:28:48.000 --> 00:28:50.000]  那麼神就對撒旦說
[00:28:50.000 --> 00:28:54.000]  你有沒有在地上看見像約伯這樣的人
[00:28:54.000 --> 00:28:57.000]  他是完全證實
[00:28:57.000 --> 00:29:00.000]  神以約伯為驕傲
[00:29:00.000 --> 00:29:02.000]  因為在全地裡頭
[00:29:02.000 --> 00:29:03.000]  在地上的話
[00:29:03.000 --> 00:29:05.000]  約伯就是那麼敬畏神
[00:29:05.000 --> 00:29:07.000]  那麼親神的話的
[00:29:07.000 --> 00:29:10.000]  神以他為驕傲
[00:29:10.000 --> 00:29:14.000]  一個父親能夠以自己的兒女為驕傲
[00:29:14.000 --> 00:29:16.000]  就說明兒女所做的
[00:29:16.000 --> 00:29:18.000]  就是符合父親的心意
[00:29:18.000 --> 00:29:21.000]  神要我們做他的子民
[00:29:21.000 --> 00:29:23.000]  也是有這樣的意思
[00:29:23.000 --> 00:29:26.000]  就是要我們在各方面
[00:29:26.000 --> 00:29:28.000]  都能夠極力地追求
[00:29:28.000 --> 00:29:31.000]  能夠像我們的神
[00:29:31.000 --> 00:29:33.000]  不是神所喜歡的我們不做
[00:29:33.000 --> 00:29:36.000]  不是神所喜歡的我們不說
[00:29:36.000 --> 00:29:37.000]  那這樣的話
[00:29:37.000 --> 00:29:42.000]  我們才是真正的做神的兒女
[00:29:42.000 --> 00:29:48.000]  第四個他們都要認識耶華
[00:29:48.000 --> 00:29:50.000]  所以三個世界說
[00:29:50.000 --> 00:29:53.000]  他們個人不再教導自己的靈蛇
[00:29:53.000 --> 00:29:55.000]  和自己的弟兄說
[00:29:55.000 --> 00:29:58.000]  你該認識耶華
[00:29:58.000 --> 00:29:59.000]  不用說
[00:29:59.000 --> 00:30:02.000]  因為有綠化在他們心裡頭
[00:30:02.000 --> 00:30:03.000]  神做他們的神
[00:30:03.000 --> 00:30:05.000]  他們做神的子民
[00:30:05.000 --> 00:30:06.000]  那麼這樣的話
[00:30:06.000 --> 00:30:10.000]  他們就要來認識耶華
[00:30:10.000 --> 00:30:12.000]  這個認識
[00:30:12.000 --> 00:30:14.000]  不是一個膚淺的認識
[00:30:14.000 --> 00:30:16.000]  乃是一個豐滿的認識
[00:30:16.000 --> 00:30:19.000]  一個深入的認識
[00:30:19.000 --> 00:30:22.000]  不是表面的
[00:30:22.000 --> 00:30:24.000]  而且這個認識呢
[00:30:24.000 --> 00:30:26.000]  是一個很普遍的
[00:30:26.000 --> 00:30:31.000]  他說因為他們從最小的到最大的
[00:30:31.000 --> 00:30:34.000]  從年輕的到年老的
[00:30:34.000 --> 00:30:38.000]  都要來認識耶華
[00:30:38.000 --> 00:30:42.000]  過去在西南山的時候
[00:30:42.000 --> 00:30:49.000]  以色列人只有摩西和少數的這些人認識耶華
[00:30:49.000 --> 00:30:54.000]  百姓他們不太認識耶華
[00:30:54.000 --> 00:30:56.000]  只是知道耶華的名
[00:30:56.000 --> 00:30:59.000]  不知道耶華對他們的心
[00:30:59.000 --> 00:31:01.000]  不知道耶華他們是
[00:31:01.000 --> 00:31:03.000]  耶華怎麼帶領他們
[00:31:03.000 --> 00:31:04.000]  怎麼恩待他們
[00:31:04.000 --> 00:31:10.000]  他們不認識耶華要他們走的路
[00:31:10.000 --> 00:31:11.000]  那麼現在呢
[00:31:11.000 --> 00:31:12.000]  到新約的時候
[00:31:12.000 --> 00:31:16.000]  他說從最小的到最大的
[00:31:16.000 --> 00:31:20.000]  都要來認識耶華
[00:31:20.000 --> 00:31:29.000]  過去摩西在山上與神在一起有四十週年
[00:31:29.000 --> 00:31:31.000]  然後他下山的時候
[00:31:31.000 --> 00:31:36.000]  百姓看見他臉上發光都很害怕
[00:31:36.000 --> 00:31:40.000]  後來就要求摩西就用一個帕子
[00:31:40.000 --> 00:31:44.000]  用一個手帕把臉遮住了
[00:31:44.000 --> 00:31:46.000]  他進到聖所的時候
[00:31:46.000 --> 00:31:50.000]  把帕子拿開跟神面對面的說話
[00:31:50.000 --> 00:31:54.000]  出來聖所以後就蒙上了帕子
[00:31:54.000 --> 00:31:59.000]  因為他不要人看見這個臉上的榮光
[00:31:59.000 --> 00:32:03.000]  會漸漸的衰退的
[00:32:03.000 --> 00:32:06.000]  過去不認識耶華
[00:32:06.000 --> 00:32:11.000]  因為有一層帕子蒙在以色列臉上
[00:32:11.000 --> 00:32:19.000]  現在要來全面的深入的認識耶華
[00:32:19.000 --> 00:32:25.000]  最能夠叫人認識神的就是耶穌基督
[00:32:25.000 --> 00:32:30.000]  所以耶穌基督降世他成為肉身
[00:32:30.000 --> 00:32:32.000]  他來做人
[00:32:32.000 --> 00:32:35.000]  約翰福音第一章就說了
[00:32:35.000 --> 00:32:39.000]  他把父給顯明出來
[00:32:39.000 --> 00:32:41.000]  從來沒有人看見過神
[00:32:41.000 --> 00:32:47.000]  唯獨神父懷裡的獨生子把父顯明出來
[00:32:47.000 --> 00:32:52.000]  所以從耶穌基督身上
[00:32:52.000 --> 00:32:56.000]  人能夠來認識神了
[00:32:56.000 --> 00:32:58.000]  第五個
[00:32:58.000 --> 00:33:06.000]  神要赦免他們的罪
[00:33:06.000 --> 00:33:09.000]  第三個世界的下半戒說
[00:33:09.000 --> 00:33:12.000]  我要赦免他們的罪孽
[00:33:12.000 --> 00:33:15.000]  我要是神做的
[00:33:15.000 --> 00:33:19.000]  神要赦免他們的罪
[00:33:19.000 --> 00:33:24.000]  因為他們以色列人要是蒙福
[00:33:24.000 --> 00:33:26.000]  要得到神的祝福的話
[00:33:26.000 --> 00:33:29.000]  罪必須得到赦免
[00:33:29.000 --> 00:33:35.000]  因為罪成為人到神面前來的一個攔阻
[00:33:35.000 --> 00:33:37.000]  你有罪能
[00:33:37.000 --> 00:33:39.000]  你不敢來到神的面前
[00:33:39.000 --> 00:33:42.000]  你也不能夠來到神的面前
[00:33:42.000 --> 00:33:45.000]  所以每個人要來到神的面前
[00:33:45.000 --> 00:33:50.000]  必須的罪得到赦免
[00:33:50.000 --> 00:33:53.000]  所以以色列人他們是一面犯罪
[00:33:53.000 --> 00:33:55.000]  一面拜偶像
[00:33:55.000 --> 00:33:58.000]  一面還說我自己是神的子民
[00:33:58.000 --> 00:34:00.000]  他們有聖殿
[00:34:00.000 --> 00:34:02.000]  他們可以獻祭
[00:34:02.000 --> 00:34:04.000]  神會祝福他們
[00:34:04.000 --> 00:34:06.000]  這個不行
[00:34:06.000 --> 00:34:08.000]  按照神的法則
[00:34:08.000 --> 00:34:12.000]  有罪的人不能夠來到神的面前
[00:34:12.000 --> 00:34:16.000]  只有罪得到赦免的人
[00:34:16.000 --> 00:34:20.000]  才可以來到神的面前
[00:34:20.000 --> 00:34:24.000]  所以這個是不再要赦免他們的罪
[00:34:24.000 --> 00:34:29.000]  這是新約裡頭一個很重要的內容
[00:34:29.000 --> 00:34:31.000]  過去的舊約的時候
[00:34:31.000 --> 00:34:33.000]  人有罪了怎麼辦呢
[00:34:33.000 --> 00:34:35.000]  就帶著牛啊帶著羊啊
[00:34:35.000 --> 00:34:38.000]  到這個聖殿來獻祭
[00:34:38.000 --> 00:34:40.000]  那是不是在獻祭以後
[00:34:40.000 --> 00:34:42.000]  就完全去掉了呢
[00:34:42.000 --> 00:34:43.000]  沒有
[00:34:43.000 --> 00:34:47.000]  這就表示將來有一位基督來的話
[00:34:47.000 --> 00:34:48.000]  你相信他
[00:34:48.000 --> 00:34:50.000]  接受他作為你的救主
[00:34:50.000 --> 00:34:54.000]  他流的血能夠洗淨你的罪
[00:34:54.000 --> 00:34:57.000]  神就赦免你的罪
[00:34:57.000 --> 00:35:03.000]  所以這個是說到神要赦免他的罪
[00:35:03.000 --> 00:35:08.000]  很多時候我們做神的兒女
[00:35:08.000 --> 00:35:12.000]  在行為上常常是把神放在一邊
[00:35:12.000 --> 00:35:14.000]  等到有苦難的時候
[00:35:14.000 --> 00:35:16.000]  我們就要求福神
[00:35:16.000 --> 00:35:18.000]  神也不聽我們的禱告
[00:35:18.000 --> 00:35:21.000]  然後就埋怨神
[00:35:21.000 --> 00:35:23.000]  其實不是神錯了
[00:35:23.000 --> 00:35:25.000]  那是我們錯了
[00:35:25.000 --> 00:35:28.000]  因為我們天行己路
[00:35:28.000 --> 00:35:34.000]  神中間跟神中間有罪的阻隔
[00:35:34.000 --> 00:35:36.000]  神不能夠祝福我們
[00:35:36.000 --> 00:35:39.000]  不能說一面你在離開神
[00:35:39.000 --> 00:35:40.000]  一面犯罪
[00:35:40.000 --> 00:35:42.000]  一面神還祝福你
[00:35:42.000 --> 00:35:44.000]  這個是對神說
[00:35:44.000 --> 00:35:46.000]  這個是也不公義的事
[00:35:46.000 --> 00:35:47.000]  神是公義的神
[00:35:47.000 --> 00:35:50.000]  不能這樣做的
[00:35:50.000 --> 00:35:54.000]  其實我們跟神禱告
[00:35:54.000 --> 00:35:59.000]  不需要常常求神賜給我什麼好處
[00:35:59.000 --> 00:36:01.000]  不需要很多
[00:36:01.000 --> 00:36:03.000]  求這方面很多
[00:36:03.000 --> 00:36:06.000]  我們只要能夠來順服神
[00:36:06.000 --> 00:36:09.000]  跟神中間沒有阻隔
[00:36:09.000 --> 00:36:13.000]  我們很自然的就蒙福了
[00:36:13.000 --> 00:36:16.000]  蒙福並不是多了求
[00:36:16.000 --> 00:36:19.000]  蒙福是多多的順服
[00:36:19.000 --> 00:36:24.000]  所以我們在耶穌的詩歌裡頭也講到一句話
[00:36:24.000 --> 00:36:29.000]  人雖無心走主道路
[00:36:29.000 --> 00:36:33.000]  仍向主祝福
[00:36:33.000 --> 00:36:36.000]  能想到想要主的祝福
[00:36:36.000 --> 00:36:39.000]  就他沒有心走主的道路
[00:36:39.000 --> 00:36:42.000]  卻是要想主的祝福
[00:36:42.000 --> 00:36:44.000]  眾人擁敬主的國度
[00:36:44.000 --> 00:36:46.000]  十家少人乎
[00:36:46.000 --> 00:36:48.000]  詩歌裡頭常常提到
[00:36:48.000 --> 00:36:50.000]  提到我們的情形
[00:36:50.000 --> 00:36:54.000]  我們沒有在神的面前有一個對的態度
[00:36:54.000 --> 00:36:56.000]  我們就很難說
[00:36:56.000 --> 00:36:59.000]  神啊你要賜福給我
[00:36:59.000 --> 00:37:03.000]  因為這罪一定要去掉
[00:37:03.000 --> 00:37:04.000]  第六啊
[00:37:04.000 --> 00:37:07.000]  神不再紀念他們的罪
[00:37:07.000 --> 00:37:10.000]  為什麼不再紀念罪呢
[00:37:10.000 --> 00:37:13.000]  因為有一位救主
[00:37:13.000 --> 00:37:17.000]  替他們擔當了罪的刑罰
[00:37:17.000 --> 00:37:20.000]  這位就是主耶穌基督
[00:37:20.000 --> 00:37:24.000]  祂乃是神的羔羊
[00:37:24.000 --> 00:37:26.000]  當人在就業的時候
[00:37:26.000 --> 00:37:30.000]  帶著牛帶著羊到神面前來獻祭
[00:37:30.000 --> 00:37:32.000]  向神認罪
[00:37:32.000 --> 00:37:36.000]  神就不再紀念他的罪了
[00:37:36.000 --> 00:37:40.000]  如果牛羊都能夠有這樣的功效的話
[00:37:40.000 --> 00:37:42.000]  現在有一位神的羔羊
[00:37:42.000 --> 00:37:45.000]  就是耶穌基督
[00:37:45.000 --> 00:37:48.000]  祂獻上的比就業的時候
[00:37:48.000 --> 00:37:50.000]  獻上的千千萬萬的牛羊
[00:37:50.000 --> 00:37:53.000]  都要寶貴都要有價值
[00:37:53.000 --> 00:37:55.000]  所以神不再紀念
[00:37:55.000 --> 00:37:58.000]  因為他親生來擔當我們的罪
[00:37:58.000 --> 00:38:01.000]  因為他受的刑罰我們的平安
[00:38:01.000 --> 00:38:05.000]  因為他受的天傷我們得到醫治
[00:38:05.000 --> 00:38:09.000]  所以這些都是講到神不再紀念了
[00:38:09.000 --> 00:38:11.000]  所以你看到很稀奇
[00:38:11.000 --> 00:38:13.000]  神赦免我們的罪
[00:38:13.000 --> 00:38:18.000]  神也不再紀念了
[00:38:18.000 --> 00:38:20.000]  詩篇裡頭也有篇說
[00:38:20.000 --> 00:38:23.000]  神離地有何等的高
[00:38:23.000 --> 00:38:27.000]  祂的慈愛相較祂的兒女也有何等的大
[00:38:27.000 --> 00:38:29.000]  東離西有多遠
[00:38:29.000 --> 00:38:33.000]  祂教我們的過半離我們有多遠
[00:38:33.000 --> 00:38:35.000]  神不會秋後算帳
[00:38:35.000 --> 00:38:37.000]  祢現在好赦免祢了
[00:38:37.000 --> 00:38:39.000]  然後記下來一筆
[00:38:39.000 --> 00:38:42.000]  架著不聽話又跟著提起來
[00:38:42.000 --> 00:38:43.000]  神不這麼做的
[00:38:43.000 --> 00:38:46.000]  神赦免了神就忘記了
[00:38:46.000 --> 00:38:49.000]  神就不再紀念了
[00:38:49.000 --> 00:38:50.000]  我們感謝神
[00:38:50.000 --> 00:38:54.000]  這新約看起來是非常的豐富
[00:38:54.000 --> 00:38:57.000]  跟舊約是不同的
[00:38:57.000 --> 00:39:01.000]  什麼時候這個新約開始
[00:39:01.000 --> 00:39:05.000]  什麼時候定下來確立下來
[00:39:05.000 --> 00:39:09.000]  約是在六百年以前
[00:39:09.000 --> 00:39:11.000]  耶穌降生以前六百年
[00:39:11.000 --> 00:39:16.000]  耶利米神應許耶利米給他的約
[00:39:16.000 --> 00:39:17.000]  有個新約
[00:39:17.000 --> 00:39:23.000]  但是什麼時候才能夠這個約開始生效
[00:39:23.000 --> 00:39:25.000]  有生效
[00:39:25.000 --> 00:39:30.000]  是到主耶穌被釘十字架那個時候
[00:39:30.000 --> 00:39:31.000]  為什麼
[00:39:31.000 --> 00:39:37.000]  因為耶穌基督用他自己的血立了新約
[00:39:37.000 --> 00:39:40.000]  不是牛羊的血立了新約
[00:39:40.000 --> 00:39:44.000]  也不是亞伯拉罕也不是摩西也不是大衛
[00:39:44.000 --> 00:39:49.000]  那是耶穌基督用他自己的血立了新約
[00:39:49.000 --> 00:39:56.000]  所以從應許到正式的新約開始
[00:39:56.000 --> 00:40:00.000]  經過六百多年
[00:40:00.000 --> 00:40:01.000]  因為在
[00:40:01.000 --> 00:40:05.000]  凡是他聖經說凡是神跟人立的約
[00:40:05.000 --> 00:40:07.000]  都是要有血
[00:40:07.000 --> 00:40:10.000]  有血作為這個記號
[00:40:10.000 --> 00:40:13.000]  都是用血所立的
[00:40:13.000 --> 00:40:14.000]  若不流血
[00:40:14.000 --> 00:40:16.000]  罪就不得赦免
[00:40:16.000 --> 00:40:19.000]  所以剛才說到神赦免他們的罪
[00:40:19.000 --> 00:40:21.000]  神不再紀念他們的罪
[00:40:21.000 --> 00:40:23.000]  有什麼根據呢
[00:40:23.000 --> 00:40:26.000]  因為耶穌基督而流的血
[00:40:26.000 --> 00:40:28.000]  所以我們要寶貴
[00:40:28.000 --> 00:40:30.000]  也要感謝我們的主
[00:40:30.000 --> 00:40:32.000]  他為我們流的血
[00:40:32.000 --> 00:40:34.000]  叫我們的罪得到赦免
[00:40:34.000 --> 00:40:36.000]  叫神不再紀念我們的罪
[00:40:36.000 --> 00:40:39.000]  我們可以來到神的家中
[00:40:39.000 --> 00:40:45.000]  做他的兒女
[00:40:45.000 --> 00:40:47.000]  主耶穌基督定釋迦的時候
[00:40:47.000 --> 00:40:49.000]  這約就開始了
[00:40:49.000 --> 00:40:51.000]  那這約什麼時候成全呢
[00:40:51.000 --> 00:40:54.000]  什麼時候成全
[00:40:54.000 --> 00:40:58.000]  那是到主耶穌基督再來的時候
[00:40:58.000 --> 00:41:02.000]  現在新約還沒有成全
[00:41:02.000 --> 00:41:06.000]  新約到現在已經有兩千年了
[00:41:06.000 --> 00:41:07.000]  還沒有成全
[00:41:07.000 --> 00:41:09.000]  你要看到猶太人
[00:41:09.000 --> 00:41:11.000]  他們還沒有悔改
[00:41:11.000 --> 00:41:13.000]  大多數的猶太人
[00:41:13.000 --> 00:41:15.000]  他們還沒有接受耶穌
[00:41:15.000 --> 00:41:18.000]  做他們的理賽亞
[00:41:18.000 --> 00:41:21.000]  他們只是守律法的規條
[00:41:21.000 --> 00:41:23.000]  一些秩序
[00:41:23.000 --> 00:41:26.000]  神並不是做他們的神
[00:41:26.000 --> 00:41:30.000]  他們也不能夠真正的做神的子民
[00:41:30.000 --> 00:41:32.000]  就直到今天
[00:41:32.000 --> 00:41:37.000]  以色列人他們在1948年5月14號復國了
[00:41:37.000 --> 00:41:40.000]  在那個地方能夠建立自己的國家了
[00:41:40.000 --> 00:41:43.000]  但是你看這幾十年來
[00:41:43.000 --> 00:41:46.000]  這些以色列國的至尊掌權的
[00:41:46.000 --> 00:41:48.000]  這些總理這些部長
[00:41:48.000 --> 00:41:53.000]  大部分是對他是也不信神的
[00:41:53.000 --> 00:41:55.000]  他只是口頭上有耶和華
[00:41:55.000 --> 00:41:57.000]  到有難處的時候
[00:41:57.000 --> 00:41:59.000]  大家就起來禱告
[00:41:59.000 --> 00:42:01.000]  求神來救他
[00:42:01.000 --> 00:42:02.000]  一過去以後
[00:42:02.000 --> 00:42:05.000]  他們還照著自己的方法去治理這個國家
[00:42:05.000 --> 00:42:10.000]  耶和華並沒有在他們心中成為一個最高的地位
[00:42:10.000 --> 00:42:14.000]  所以他們對律法還沒有放在他們心裡頭
[00:42:14.000 --> 00:42:18.000]  神也沒有赦免他們的罪
[00:42:18.000 --> 00:42:21.000]  他們的罪一直到現在還存在
[00:42:21.000 --> 00:42:23.000]  要等到什麼時候呢
[00:42:23.000 --> 00:42:26.000]  一直到幕後的認識
[00:42:26.000 --> 00:42:28.000]  到主耶穌快來以前
[00:42:28.000 --> 00:42:32.000]  列國起來來攻打以色列國
[00:42:32.000 --> 00:42:34.000]  讀到單元裡
[00:42:34.000 --> 00:42:35.000]  讀到啟示錄
[00:42:35.000 --> 00:42:42.000]  你就會看到萬國起來來攻打以色列
[00:42:42.000 --> 00:42:47.000]  把以色列的耶路撒冷城都包圍起來了
[00:42:47.000 --> 00:42:51.000]  他們沒有地方逃脫了
[00:42:51.000 --> 00:42:52.000]  到這個時候
[00:42:52.000 --> 00:42:55.000]  耶穌基督降臨了
[00:42:55.000 --> 00:42:58.000]  他的腳踩在橄欖山
[00:42:58.000 --> 00:43:01.000]  橄欖山非常有意義的
[00:43:01.000 --> 00:43:03.000]  主耶穌來就在橄欖山
[00:43:03.000 --> 00:43:05.000]  當橄欖山踩在橄欖山
[00:43:05.000 --> 00:43:07.000]  這個山就裂開兩半
[00:43:07.000 --> 00:43:10.000]  從東到西有一條峽谷
[00:43:10.000 --> 00:43:14.000]  這些以色列就可以從耶路撒冷逃了出去了
[00:43:14.000 --> 00:43:16.000]  這個時候他們看見
[00:43:16.000 --> 00:43:20.000]  從天上來的降臨這位耶穌基督
[00:43:20.000 --> 00:43:24.000]  就是他們所定的釋迦的耶穌
[00:43:24.000 --> 00:43:28.000]  這時候他們就痛哭的悔改了流淚了
[00:43:28.000 --> 00:43:35.000]  他們這兩千年來一直拒絕承認耶穌基督是以色列
[00:43:35.000 --> 00:43:38.000]  是他們神所應許給他們救主
[00:43:38.000 --> 00:43:40.000]  他們不接受不承認
[00:43:40.000 --> 00:43:42.000]  以色列人到現在
[00:43:42.000 --> 00:43:46.000]  信耶穌基督的不到百分之一
[00:43:46.000 --> 00:43:49.000]  很少很少
[00:43:49.000 --> 00:43:53.000]  但是到有一天他們要悔改
[00:43:53.000 --> 00:44:01.000]  這樣地上的國就成為基督的國
[00:44:01.000 --> 00:44:07.000]  而且以色列人猶太人他們從地上的各個地方都歸回
[00:44:07.000 --> 00:44:11.000]  從東方的從西方的從北方的從南方的
[00:44:11.000 --> 00:44:15.000]  都要歸回到耶路撒冷到以色列國來
[00:44:15.000 --> 00:44:19.000]  這個時候信約就成全了
[00:44:19.000 --> 00:44:23.000]  因為他們悔改了神赦免他們的罪
[00:44:23.000 --> 00:44:26.000]  因為他們悔改了神不再紀念他們的罪
[00:44:26.000 --> 00:44:31.000]  因為他們悔改了有聖靈在他們裡頭
