
[00:00:00.000 --> 00:00:05.720]  今天早上是一年一度的父親節
[00:17:49.120 --> 00:17:51.600]  他是失而復得死而復活
[00:17:51.600 --> 00:17:56.480]  經文這裡兩次都提到他是失而復得死而復活
[00:17:56.480 --> 00:18:01.360]  我想現代父母因為經濟條件的改善
[00:18:01.360 --> 00:18:04.960]  我想現代父母因為經濟條件的改善
[00:18:04.960 --> 00:18:08.000]  加上現在社會的風氣
[00:18:08.000 --> 00:18:09.880]  加上現在的社會的風氣
[00:18:09.880 --> 00:18:14.760]  我們父母是很捨得投放資源在子女的培育上面
[00:18:14.760 --> 00:18:20.000]  我們父母是很捨得花很多金錢在培育兒女上面
[00:18:20.000 --> 00:18:23.720]  所以我們經常都受那句話毒害
[00:18:23.720 --> 00:18:25.760]  所以我們常被一句話毒害
[00:18:25.760 --> 00:18:31.520]  我形容是毒害
[00:18:31.520 --> 00:18:36.240]  我們常說輸贏在起跑線
[00:18:36.240 --> 00:18:39.040]  我們常常說贏在起跑線
[00:18:39.040 --> 00:18:41.760]  所以我們不要執輸給其他人
[00:18:41.760 --> 00:18:43.200]  所以我們不可以輸給別人
[00:18:43.200 --> 00:18:47.920]  從小的時候我們就完全掌握所有的時間去學習
[00:18:47.920 --> 00:18:51.440]  所以從小我們就把所有時間填滿讓他去學習
[00:18:51.440 --> 00:18:53.680]  務求我們的子女文武雙才
[00:18:53.680 --> 00:18:55.840]  希望他們文武雙全
[00:18:55.840 --> 00:18:58.880]  幾年前有一段發生新聞
[00:18:58.880 --> 00:19:01.680]  幾年前有一段發生新聞
[00:19:01.680 --> 00:19:04.800]  一個只有九歲的香港女孩
[00:19:04.800 --> 00:19:06.760]  一個只有九歲的香港女孩
[00:19:06.760 --> 00:19:10.760]  她參加美國的達人秀
[00:19:10.760 --> 00:19:14.280]  她參加美國的達人秀
[00:19:14.280 --> 00:19:18.480]  她以一首Celine Dion的成名曲
[00:19:18.480 --> 00:19:21.920]  她以一首Celine Dion的成名曲
[00:19:21.920 --> 00:19:23.760]  《My Heart Will Go On》
[00:19:23.760 --> 00:19:27.320]  得到整個評判非常高的評價
[00:19:27.320 --> 00:19:31.720]  她這首歌是得到所有評判最高的評價
[00:19:31.720 --> 00:19:36.280]  九歲在YouTube都找到她的影片
[00:19:36.280 --> 00:19:39.400]  她只有九歲在YouTube都可以找到她的影片
[00:19:39.400 --> 00:19:40.920]  真的唱得似模似樣
[00:19:40.920 --> 00:19:44.920]  唱得很高 似模似樣
[00:19:44.920 --> 00:19:47.800]  你知道那首歌的音域很高
[00:19:47.800 --> 00:19:50.040]  你知道那首歌的音域很高
[00:19:50.040 --> 00:19:55.480]  她出了名之後她家裏有些家庭點點滴滴的
[00:19:55.480 --> 00:19:57.960]  在傳媒追訪之下曝光
[00:19:57.960 --> 00:20:01.480]  她出名之後她家庭點點滴滴的事情
[00:20:01.480 --> 00:20:03.640]  在傳媒追訪下曝光
[00:20:03.640 --> 00:20:06.400]  原來她爸爸視她為一個搖錢樹
[00:20:06.400 --> 00:20:08.840]  原來她爸爸視她為一個搖錢樹
[00:20:08.840 --> 00:20:13.000]  她就用女兒很傑出的一些成就
[00:20:13.000 --> 00:20:15.440]  作為賣點去教人唱歌
[00:20:15.440 --> 00:20:18.000]  她就利用她兒女這個傑出的表現
[00:20:18.000 --> 00:20:21.360]  作為一個賣點去教別人唱歌
[00:20:21.360 --> 00:20:23.800]  所以就收非常高昂的費用
[00:20:23.800 --> 00:20:25.720]  所以收很高的費用
[00:20:25.720 --> 00:20:29.960]  很小就簽了給一間娛樂公司做她的經理人
[00:20:29.960 --> 00:20:34.640]  這孩子很小就簽給一間娛樂公司就成為歌星
[00:20:34.640 --> 00:20:37.800]  希望朝著歌星做明星去發展
[00:20:37.800 --> 00:20:40.880]  希望朝著歌星明星那邊去發展
[00:20:40.880 --> 00:20:43.280]  我想指出為人父母
[00:20:43.280 --> 00:20:45.080]  我想指出為人父母
[00:20:45.080 --> 00:20:49.360]  我們所做的一切到底是看重子女的價值
[00:20:49.360 --> 00:20:50.920]  還是看重利益
[00:20:50.920 --> 00:20:55.760]  我們到底是看重兒女的價值還是看重利益
[00:20:55.760 --> 00:21:00.120]  甚至有時候我們美為其名為了栽培自己的子女
[00:21:00.120 --> 00:21:03.920]  甚至有時候我們美為其名為了栽培我們自己的兒女
[00:21:03.920 --> 00:21:06.440]  我們是從功利和利益做出發的
[00:21:06.440 --> 00:21:09.040]  我們從功利和利益來出發
[00:21:09.040 --> 00:21:13.200]  所以當然要讀一些賺錢的科目
[00:21:13.200 --> 00:21:16.120]  所以當然要讀一些賺錢的科目
[00:21:16.120 --> 00:21:18.320]  話說回來你知道我兒子讀什麼嗎?
[00:21:18.320 --> 00:21:20.760]  不知道大家知不知道我兒子讀什麼?
[00:21:20.760 --> 00:21:23.640]  他讀Fine Arts
[00:21:23.640 --> 00:21:26.040]  所以他非常有藝術
[00:21:26.040 --> 00:21:29.280]  所以他是很有藝術的
[00:21:29.280 --> 00:21:34.400]  有時候我們投放在子女身上的資源
[00:21:34.400 --> 00:21:37.320]  有時候我們投放在兒女身上的資源
[00:21:37.320 --> 00:21:39.720]  我們希望得到一些合理的回報
[00:21:39.720 --> 00:21:42.000]  我們是希望得到一個合理的回報
[00:21:42.000 --> 00:21:45.360]  因為我們好像這位父親一樣
[00:21:45.360 --> 00:21:47.520]  因為我們好像這位父親一樣
[00:21:47.520 --> 00:21:50.200]  我們願意把我們的家產作為學費
[00:21:50.200 --> 00:21:53.560]  我們願意把我們的家產作為學費
[00:21:53.560 --> 00:21:56.960]  讓這個小兒子學一個一生受用的功課
[00:21:56.960 --> 00:21:59.960]  讓這個小兒子學一個一生受用的功課
[00:21:59.960 --> 00:22:03.920]  我相信這個小兒子不是因為經過一次這樣的放蕩
[00:22:03.920 --> 00:22:07.320]  我相信這個小兒子若不是經過這一次的放蕩的話
[00:22:07.320 --> 00:22:12.000]  若不是那麼樣子悽慘的話
[00:22:12.000 --> 00:22:14.840]  若不是連豬的食物都沒得吃的話
[00:22:14.840 --> 00:22:17.640]  若不是連豬的食物都沒得吃的話
[00:22:17.640 --> 00:22:19.160]  他就沒辦法有那種的醒悟
[00:22:19.160 --> 00:22:20.360]  他就沒辦法有那種的醒悟
[00:22:20.360 --> 00:22:22.480]  這個就好像有時候都相反來說
[00:22:22.480 --> 00:22:26.000]  現在很多的年輕人當父母所給予的是應得的
[00:22:26.000 --> 00:22:31.680]  現在來講我們的年輕一代覺得父母給的是應得的
[00:22:31.680 --> 00:22:33.320]  真的好像我們欠了他們一樣
[00:22:33.320 --> 00:22:35.280]  真的好像我們是欠他們一樣
[00:22:35.280 --> 00:22:40.120]  第三個我覺得要學一個為父的心是一個無條件的愛
[00:22:40.120 --> 00:22:44.080]  第三個要學一個為父的心是一個無條件的愛
[00:22:44.080 --> 00:22:49.920]  《譚嗚太后書2章13》說我們縱然失信上帝仍是可信的
[00:22:49.920 --> 00:22:55.360]  《譚嗚太后書2章13》說我們縱然失信上帝仍是可信的
[00:22:55.360 --> 00:22:56.960]  如果按照當時的法例
[00:22:56.960 --> 00:22:58.520]  如果按照當時的法律
[00:22:58.520 --> 00:23:02.000]  兒子要繼承爸爸的家業
[00:23:02.000 --> 00:23:04.320]  而這個兒子要繼承爸爸的家業
[00:23:04.320 --> 00:23:08.720]  一定要等到父親離世才有合法繼承權
[00:23:08.720 --> 00:23:11.160]  一定要等到爸爸離世之後
[00:23:11.160 --> 00:23:13.200]  他才會有合法的繼承權
[00:23:13.200 --> 00:23:16.080]  所以小兒子提出提早分家產
[00:23:16.080 --> 00:23:19.520]  是違反家庭倫理和法律的要求
[00:23:19.520 --> 00:23:23.040]  所以小兒子提早要求分家產
[00:23:23.040 --> 00:23:25.640]  是違反了家庭倫理的
[00:23:25.640 --> 00:23:29.480]  所以小兒子這個要求等於對父親這樣說
[00:23:29.480 --> 00:23:32.720]  這個小兒子的要求等於父親這樣子講
[00:23:32.720 --> 00:23:34.440]  爲什麽你不早些死?
[00:23:34.440 --> 00:23:36.240]  爲什麽你不早一點死?
[00:23:36.240 --> 00:23:37.840]  那麽多人死不見你死
[00:23:37.840 --> 00:23:39.720]  那麽多人死不見你死
[00:23:39.720 --> 00:23:42.120]  反正你的家產都是留給我的
[00:23:42.120 --> 00:23:43.800]  反正你的家產都是留給我
[00:23:43.800 --> 00:23:45.200]  你現在又老而不死
[00:23:45.200 --> 00:23:46.200]  你現在又老而不死
[00:23:46.200 --> 00:23:47.320]  我又等不及了
[00:23:47.320 --> 00:23:48.200]  我又等不及了
[00:23:48.200 --> 00:23:50.360]  你遲又給我,早又給我的
[00:23:50.360 --> 00:23:52.200]  那你遲也要給我,早也要給我
[00:23:52.200 --> 00:23:54.720]  你現在不如早點給我,大家做個了斷
[00:23:54.720 --> 00:23:57.440]  那你乾脆你現在給我,大家做一個了斷
[00:23:57.440 --> 00:24:02.800]  我不知道父親聽了兒子有這番話有什麽感想
[00:24:02.800 --> 00:24:06.240]  我不知道這個父親聽到兒子這麽講這番話有什麽感想
[00:24:06.240 --> 00:24:07.920]  如果我兒子跟我這樣講呢?
[00:24:07.920 --> 00:24:09.440]  如果我兒子這樣跟我那麽講
[00:24:09.440 --> 00:24:11.720]  我就倒了下海,我也不便宜他,當然
[00:24:11.720 --> 00:24:15.280]  我就把他添到大海裏,我都不會依他
[00:24:15.280 --> 00:24:16.720]  但從另一個角度
[00:24:16.720 --> 00:24:18.160]  但從另外一個角度
[00:24:18.160 --> 00:24:22.560]  現實幾時缺少過不懂事的子女呢?
[00:24:22.560 --> 00:24:25.640]  現實什麽時候缺少過不懂事的兒女呢?
[00:24:25.640 --> 00:24:31.080]  我們有不懂得表達愛的父親
[00:24:31.080 --> 00:24:33.680]  我們有不懂得表達愛的父親
[00:24:33.680 --> 00:24:37.600]  有時候我們愛在心裏口難開
[00:24:37.600 --> 00:24:39.920]  我們有時候愛在心裏口難開
[00:24:39.920 --> 00:24:43.640]  但不懂得體會父母的子女呢?
[00:24:43.640 --> 00:24:45.600]  但不懂得體會父母的兒女呢?
[00:24:45.600 --> 00:24:47.360]  總覺得父親欠了他的
[00:24:47.360 --> 00:24:49.480]  總覺得父親欠了他的
[00:24:49.480 --> 00:24:53.160]  從愛的角度,當這個小兒子花盡金錢
[00:24:53.160 --> 00:24:56.720]  從愛的角度,當這個小兒子花盡金錢
[00:24:56.720 --> 00:24:58.840]  遇上饑荒淪為乞丐
[00:24:58.840 --> 00:25:01.520]  遇上饑荒淪為乞丐
[00:25:01.520 --> 00:25:05.800]  甚至落魄到連豬的食物都無法充飢
[00:25:05.800 --> 00:25:09.040]  甚至落魄到連豬的食物都無法充飢
[00:25:09.040 --> 00:25:11.600]  他才想起父親種種的好處
[00:25:11.600 --> 00:25:13.640]  他才想起父親種種的好處
[00:25:13.640 --> 00:25:15.560]  他想回轉投靠父親
[00:25:15.560 --> 00:25:17.640]  他想回轉投靠父親
[00:25:17.640 --> 00:25:21.600]  有時候這個小兒子都幾無恥
[00:25:21.600 --> 00:25:24.200]  有時候這個小兒子都幾無恥
[00:25:24.200 --> 00:25:28.400]  當父親的家就像餐廳一樣自出自入
[00:25:28.400 --> 00:25:31.400]  當父親的家就像餐廳一樣自出自入
[00:25:31.400 --> 00:25:37.280]  在經文中,這個小兒子從來沒有任何家庭貢獻
[00:25:37.280 --> 00:25:41.680]  在經文中,這個小兒子從來沒有任何家庭貢獻
[00:25:41.680 --> 00:25:44.600]  典型敗家子
[00:25:44.600 --> 00:25:47.960]  有錢就風花雪月
[00:25:47.960 --> 00:25:51.280]  走投無路就唱世上只有爸爸好
[00:25:51.280 --> 00:25:54.120]  走投無路就唱世上只有爸爸好
[00:25:54.120 --> 00:25:57.040]  有個爸爸就像個寶
[00:25:57.040 --> 00:25:58.760]  有個爸爸就像個寶
[00:25:58.760 --> 00:26:02.160]  切身處地,如果我們是那位父親,我們會有什麼反應?
[00:26:02.160 --> 00:26:05.480]  切身處地,如果我們是那位父親,我們會有什麼反應?
[00:26:05.480 --> 00:26:09.080]  或者從小兒子開口的那一天
[00:26:09.080 --> 00:26:12.360]  或者從小兒子開口的那一天
[00:26:12.360 --> 00:26:15.080]  從他拿走家產離開的那一天
[00:26:15.080 --> 00:26:17.200]  從他拿走家產離開的那一天
[00:26:17.200 --> 00:26:18.840]  父親的心已經碎了
[00:26:18.840 --> 00:26:20.320]  父親的心已經碎了
[00:26:20.320 --> 00:26:22.560]  是人怎會說得出這些說話呢?
[00:26:22.560 --> 00:26:24.200]  是人怎會說得出這些說話呢?
[00:26:24.200 --> 00:26:26.920]  但是二十節形容這位父親是怎樣?
[00:26:26.920 --> 00:26:30.240]  但是二十節形容這位父親是怎樣呢?
[00:26:30.240 --> 00:26:35.560]  他說:相離甚遠,父親看見就動了慈心
[00:26:35.560 --> 00:26:40.920]  他就寫道:相離甚遠,他父親看見就動了慈心
[00:26:40.920 --> 00:26:45.400]  是跑去抱著他的頸汗,連連與他親嘴
[00:26:45.400 --> 00:26:50.280]  是跑去抱著他的頸汗,連連與他親嘴
[00:26:50.280 --> 00:26:54.520]  從人的角度,這位父親有足夠的理由憤怒
[00:26:54.520 --> 00:26:57.200]  從人的角度,這位父親有足夠的理由憤怒
[00:26:57.200 --> 00:27:00.960]  甚至有足夠的理由拒諸這個兒子,拒諸門外
[00:27:00.960 --> 00:27:05.080]  甚至有足夠的理由拒諸這個兒子,拒諸門外
[00:27:05.080 --> 00:27:10.880]  有足夠的理由不再承認這個兒子是他的兒子
[00:27:10.880 --> 00:27:13.480]  有足夠的理由不認這個兒子
[00:27:13.480 --> 00:27:16.440]  因為一切都是他咎由自取,罪有應得
[00:27:16.440 --> 00:27:19.520]  一切都是他咎由自取,罪有應得
[00:27:19.520 --> 00:27:24.840]  但大家有沒有想過為何父親遠遠可以看到這個小兒子呢?
[00:27:24.840 --> 00:27:29.080]  但大家有沒有想過為何父親遠遠可以看到這個小兒子呢?
[00:27:29.080 --> 00:27:33.200]  小兒子不是易錦還鄉
[00:27:33.200 --> 00:27:36.800]  他不是開著賓士回家
[00:27:36.800 --> 00:27:40.600]  你想想他連吃也沒得吃
[00:27:40.600 --> 00:27:46.320]  可能是頭髮蓬鬆,衣衫不整
[00:27:46.320 --> 00:27:49.600]  瘦骨淪薰,皮包骨那個樣子
[00:27:49.600 --> 00:27:52.240]  為何父親遠遠可以認出這個兒子呢?
[00:27:52.240 --> 00:27:54.520]  為何父親遠遠一眼就認出這個兒子呢?
[00:27:54.520 --> 00:27:57.520]  為何父親遠遠一眼就認出這個兒子呢?
[00:27:57.520 --> 00:27:59.240]  為何父親遠遠一眼就認出這個兒子呢?
[00:27:59.240 --> 00:28:05.240]  我想這位父親是站在一個回家必經的位置
[00:28:05.240 --> 00:28:07.960]  最有利的位置上已經等了很久
[00:28:07.960 --> 00:28:14.280]  我想這位父親是站在回家必經的位置上站了很久
[00:28:14.280 --> 00:28:18.960]  他可以看到每一個要回來的人的最理想的位置
[00:28:18.960 --> 00:28:22.600]  他可以看到每一個回來的人站在那個最理想的位置
[00:28:22.600 --> 00:28:24.280]  他不知道站了多少天
[00:28:24.280 --> 00:28:25.800]  他不知道站了多少天
[00:28:25.800 --> 00:28:29.560]  在父親的心中,他是我的兒子,是永遠不會改變的
[00:28:29.560 --> 00:28:32.640]  在父親的心中,他是我的兒子,是永遠不會改變的
[00:28:32.640 --> 00:28:35.520]  這是發自內心那種無條件的愛
[00:28:35.520 --> 00:28:38.040]  這是發自內心那種無條件的愛
[00:28:38.040 --> 00:28:44.800]  大家不要忘記這位父親不是去競選最佳影帝
[00:28:44.800 --> 00:28:47.360]  或者拿影帝獎的演員
[00:28:47.360 --> 00:28:51.680]  你想,這個父親不是去競選最佳影帝
[00:28:51.680 --> 00:28:55.000]  拿最佳男主角的這個角色
[00:28:55.000 --> 00:28:57.920]  他是發自真情的一連串的動作
[00:28:57.920 --> 00:29:00.560]  他是發自真誠的一連串的動作
[00:29:00.560 --> 00:29:03.960]  《經文》裏面形容漢見動了慈心
[00:29:03.960 --> 00:29:07.160]  《經文》裏面形容漢見動了慈心
[00:29:07.160 --> 00:29:09.560]  跑去抱著他的頸汗
[00:29:09.560 --> 00:29:11.480]  跑去抱著他的頸汗
[00:29:11.480 --> 00:29:12.680]  連連親嘴
[00:29:12.680 --> 00:29:13.720]  連連親嘴
[00:29:13.720 --> 00:29:16.720]  你想想這一連串的動作包含了多少的愛
[00:29:16.720 --> 00:29:20.520]  你想一下這一連串的動作包含了多少的愛
[00:29:20.520 --> 00:29:24.440]  這一連串的動作是期待了多久
[00:29:24.440 --> 00:29:27.000]  在心裏面演了多少次
[00:29:27.000 --> 00:29:29.280]  這一連串的動作
[00:29:29.280 --> 00:29:31.360]  想一下他是期待了多久
[00:29:31.360 --> 00:29:33.400]  在心裏多麼的期待
[00:29:33.400 --> 00:29:36.440]  或者父親可能在很多個晚上無法入睡
[00:29:36.440 --> 00:29:39.920]  或者父親可能在很多個晚上無法入睡
[00:29:39.920 --> 00:29:42.960]  可能他問自己當日我順應小兒子的要求
[00:29:42.960 --> 00:29:45.480]  到底是害他還是甚麼呢
[00:29:45.480 --> 00:29:49.040]  可能他會反問自己當日我順應小兒子的要求
[00:29:49.040 --> 00:29:50.400]  我到底是害了他呢
[00:29:50.400 --> 00:29:53.600]  但是這一刻裏面不需要任何的言語了
[00:29:53.600 --> 00:29:56.200]  但是這一刻裏面不需要任何的言語了
[00:29:56.200 --> 00:29:58.560]  你回來就好了
[00:29:58.560 --> 00:30:00.040]  所以他不是說
[00:30:00.040 --> 00:30:03.000]  兒子你怎樣都要給老爸一個交代
[00:30:03.000 --> 00:30:05.760]  他不是說兒子你怎樣都要給我一個交代
[00:30:05.760 --> 00:30:07.440]  你要認錯的
[00:30:07.440 --> 00:30:08.240]  你要認錯
[00:30:08.240 --> 00:30:10.040]  這一切來說都不重要了
[00:30:10.040 --> 00:30:11.640]  這一切都不重要了
[00:30:11.640 --> 00:30:13.520]  我想這個就是無條件的愛
[00:30:13.520 --> 00:30:14.960]  我想這就是無條件的愛
[00:30:14.960 --> 00:30:17.040]  這個是從天父而來的愛
[00:30:17.040 --> 00:30:18.840]  這是從天父而來的愛
[00:30:18.840 --> 00:30:21.320]  第四個是一個無條件的接納
[00:30:21.320 --> 00:30:23.680]  第四樣是無條件的接納
[00:30:23.680 --> 00:30:27.040]  現實生活當中人對人的接納已經很困難了
[00:30:27.040 --> 00:30:30.800]  在現實生活當中人對人的接納都很困難了
[00:30:30.800 --> 00:30:32.800]  無條件的接納就更難
[00:30:32.800 --> 00:30:34.480]  無條件的接納就更難了
[00:30:34.480 --> 00:30:38.000]  老實說誰不將自己一套價值觀加諸在別人的身上呢?
[00:30:38.000 --> 00:30:42.640]  誰不會把自己一套價值觀加諸在別人的身上呢?
[00:30:42.640 --> 00:30:46.080]  誰不將自己一套道德標準去評估其他人呢?
[00:30:46.080 --> 00:30:49.600]  誰不會把自己一套道德標準來評估別人呢?
[00:30:49.600 --> 00:30:53.120]  誰不喜歡將別人不對的東西口誅筆伐呢?
[00:30:53.120 --> 00:30:57.600]  誰不會把別人講的不對的地方口誅筆伐呢?
[00:30:57.600 --> 00:31:01.960]  只要我們自己稍微能夠自省一下
[00:31:01.960 --> 00:31:04.120]  只要我們自己稍微可以自省一下
[00:31:04.120 --> 00:31:05.920]  我們都是一個雙重標準的人
[00:31:05.920 --> 00:31:07.920]  我們都是一個雙重標準的人
[00:31:07.920 --> 00:31:09.520]  我們對自己總是寬鬆
[00:31:09.520 --> 00:31:11.200]  我們對自己總是寬鬆
[00:31:11.200 --> 00:31:12.480]  我們對人都是苛刻的
[00:31:12.480 --> 00:31:13.840]  我們對人都是苛刻的
[00:31:13.840 --> 00:31:17.440]  所以當父親跑去見小兒子的時候
[00:31:17.440 --> 00:31:20.320]  所以當父親跑去見小兒子的時候
[00:31:20.320 --> 00:31:23.320]  他看見這個小兒子不是衣衫不整
[00:31:23.320 --> 00:31:25.480]  他看見這個小兒子不是衣衫不整
[00:31:25.480 --> 00:31:30.080]  不是他身上發出一種臭味
[00:31:30.080 --> 00:31:32.560]  不是他身體發出的那種臭味
[00:31:32.560 --> 00:31:40.280]  大家知道這個兒子不知道在豬欄裏待了多長時間
[00:31:40.280 --> 00:31:44.440]  大家想一下這個小兒子可能在豬棚裏不知道待了多久回來
[00:31:44.440 --> 00:31:47.360]  你想想他全身的皮膚、頭髮、衣服
[00:31:47.360 --> 00:31:50.440]  都有一股在豬欄發出來的那種惡臭
[00:31:50.440 --> 00:31:53.080]  你想他整個全身頭髮、衣服、皮膚
[00:31:53.080 --> 00:31:55.080]  都從豬棚那裏發出來的那種惡臭
[00:31:55.080 --> 00:31:56.840]  如果一個合理的父親
[00:31:56.840 --> 00:31:58.120]  如果一個合理的父親
[00:31:58.120 --> 00:32:00.720]  說兒子麻煩你 請你先洗個澡
[00:32:00.720 --> 00:32:03.720]  說兒子麻煩你 請你先洗個澡
[00:32:03.720 --> 00:32:06.200]  換一套乾淨的衣服 整一整頭髮
[00:32:06.200 --> 00:32:09.200]  換一套乾淨的衣服 弄一弄頭髮
[00:32:09.200 --> 00:32:11.880]  你整一整個造型 我才跟你再談
[00:32:11.880 --> 00:32:13.880]  你把你的樣子弄好了 我再跟你談
[00:32:13.880 --> 00:32:17.040]  沒有 父親是發自內心抱著這個小兒子
[00:32:17.040 --> 00:32:20.240]  父親沒有 他就是發自內心擁抱小兒子
[00:32:20.240 --> 00:32:22.320]  我相信在父親的腦海裏
[00:32:22.320 --> 00:32:25.320]  已經幻想過這一天重逢的圖畫
[00:32:25.320 --> 00:32:26.400]  不知道出現多少次
[00:32:26.400 --> 00:32:28.080]  我想父親在他腦海裏
[00:32:28.080 --> 00:32:30.880]  幻想這一天重逢的這種情況
[00:32:30.880 --> 00:32:31.840]  不知道想了多少次
[00:32:31.840 --> 00:32:36.280]  留意從經文裏面的描述
[00:32:36.280 --> 00:32:38.920]  留意從經文裏面的描述
[00:32:38.920 --> 00:32:43.280]  小兒子回家之前的心路歷程
[00:32:43.280 --> 00:32:46.280]  小兒子回家之前的心路歷程
[00:32:46.280 --> 00:32:48.920]  他說我又得罪了天 又得罪了父
[00:32:48.920 --> 00:32:50.840]  他說我得罪了天 又得罪了父
[00:32:50.840 --> 00:32:52.640]  我現在不配稱為你的兒子
[00:32:52.640 --> 00:32:54.160]  我現在不配稱為你的兒子
[00:32:54.160 --> 00:32:57.600]  他是父親不是不知道的
[00:32:57.600 --> 00:32:59.680]  這個父親是不知道的
[00:32:59.680 --> 00:33:02.080]  所以他回到去見到父親
[00:33:02.080 --> 00:33:04.120]  所以他回到去看到他的父親
[00:33:04.120 --> 00:33:07.400]  父親又抱又親做了一切動作之後
[00:33:07.400 --> 00:33:09.200]  父親又抱又親做了一切動作之後
[00:33:09.200 --> 00:33:10.960]  他才重提這番說話
[00:33:10.960 --> 00:33:12.360]  他才重提這番說話
[00:33:12.360 --> 00:33:14.360]  即是說他未認錯之前
[00:33:14.360 --> 00:33:17.880]  父親已經完全的無條件接納他
[00:33:17.880 --> 00:33:19.600]  就是他還沒有認錯之前
[00:33:19.600 --> 00:33:23.200]  他爸爸已經無條件的接受了他
[00:33:23.200 --> 00:33:26.320]  原諒接納到底是何時出現呢?
[00:33:26.320 --> 00:33:29.120]  原諒接納到底是何時出現呢?
[00:33:29.120 --> 00:33:32.440]  我相信從小兒子離家出走那一刻
[00:33:32.440 --> 00:33:36.120]  我相信是從小兒子離家那一刻
[00:33:36.120 --> 00:33:37.720]  父親已經原諒了他
[00:33:37.720 --> 00:33:38.760]  父親已經原諒了他
[00:33:38.760 --> 00:33:40.400]  或者在前一刻
[00:33:40.400 --> 00:33:41.800]  或者在前一刻
[00:33:41.800 --> 00:33:43.880]  當這個小兒子出聲的時候
[00:33:43.880 --> 00:33:45.880]  當這個小兒子出聲的時候
[00:33:45.880 --> 00:33:47.120]  父親已經原諒了他
[00:33:47.120 --> 00:33:48.920]  父親已經原諒了他
[00:33:48.920 --> 00:33:50.960]  所以如果不是這樣的話
[00:33:50.960 --> 00:33:52.560]  所以如果不是這樣的話
[00:33:52.560 --> 00:33:57.080]  父親不會有二十節那一連串發自內心真誠的行動
[00:33:57.080 --> 00:34:02.400]  父親不會有在二十節發出內心真實的行動
[00:34:02.400 --> 00:34:03.960]  最後一個是肯定
[00:34:03.960 --> 00:34:05.280]  最後一個是肯定
[00:34:05.280 --> 00:34:08.400]  留意小兒子要求的是一個故宮的身份
[00:34:08.400 --> 00:34:10.840]  留意小兒子要求的是一個故宮的身份
[00:34:10.840 --> 00:34:14.960]  意思是用自己的勞力換取他的生活
[00:34:14.960 --> 00:34:17.600]  意思是他要用自己的勞力去換取生活
[00:34:17.600 --> 00:34:20.640]  他不是再是以前那樣飯來張口
[00:34:20.640 --> 00:34:22.560]  他不是再是以前那樣飯來張口
[00:34:22.560 --> 00:34:25.440]  或者不是像以前那樣萬千寵愛在一身
[00:34:25.440 --> 00:34:28.800]  或者不是像以前那樣萬千寵愛在一身
[00:34:28.800 --> 00:34:33.000]  二十二節那裏父親一連串的行動之後
[00:34:33.000 --> 00:34:36.840]  二十二節那裏父親一連串的行動之後
[00:34:36.840 --> 00:34:40.160]  然後就吩咐僕人把好的袍子給兒子穿上
[00:34:40.160 --> 00:34:43.160]  然後就吩咐僕人把好的袍子給兒子穿上
[00:34:43.160 --> 00:34:44.720]  然後就吩咐僕人把好的袍子給兒子穿上
[00:34:44.720 --> 00:34:45.920]  又給他鞋穿
[00:34:45.920 --> 00:34:48.240]  又給他鞋穿
[00:34:48.240 --> 00:34:50.720]  又把戒指戴在他的指頭上
[00:34:50.720 --> 00:34:54.440]  又殺牛高興燕落
[00:34:54.440 --> 00:34:57.160]  又在那裏殺牛高興燕落
[00:34:57.160 --> 00:35:00.480]  然後當中就有一段插曲
[00:35:00.480 --> 00:35:02.480]  當中有一段插曲
[00:35:02.480 --> 00:35:04.800]  大兒子在田裏工作回來
[00:35:04.800 --> 00:35:06.320]  大兒子在田裏工作回來
[00:35:06.320 --> 00:35:08.520]  見到他突然在這裏開派對
[00:35:08.520 --> 00:35:10.000]  突然間看家裏怎麽開派對
[00:35:10.000 --> 00:35:11.280]  他就追問原因
[00:35:11.280 --> 00:35:12.520]  他就追問原因
[00:35:12.520 --> 00:35:16.680]  從僕人得知原來這個不聽話的弟弟回來
[00:35:16.680 --> 00:35:18.680]  從僕人口中得知原來這個不聽話的弟弟回來
[00:35:18.680 --> 00:35:20.200]  從僕人口中得知原來這個不聽話的弟弟回來
[00:35:20.200 --> 00:35:23.200]  結果這個父親竟然跟他大肆慶祝
[00:35:23.200 --> 00:35:25.440]  結果這個父親竟然跟他大肆慶祝
[00:35:25.440 --> 00:35:29.840]  這個大兒子當然是chopping the middle air
[00:35:29.840 --> 00:35:31.440]  就是chop著道氣
[00:35:31.440 --> 00:35:34.240]  這個大兒子當然心裏面很不爽了
[00:35:34.240 --> 00:35:35.600]  所以就不肯入屋
[00:35:35.600 --> 00:35:37.760]  所以就不肯入屋
[00:35:37.760 --> 00:35:43.320]  大兒子是不是好像周星馳電影《食神方丈》的角色
[00:35:43.320 --> 00:35:46.360]  大兒子是不是好像周星馳電影裏面
[00:35:46.360 --> 00:35:48.360]  《食神方丈》的角色
[00:35:48.360 --> 00:35:49.760]  方丈很小氣的
[00:35:49.760 --> 00:35:51.760]  又記仇,像牧師一樣
[00:35:51.760 --> 00:35:54.760]  方丈好小氣又記仇,像牧師一樣
[00:35:54.760 --> 00:35:58.760]  其實你二十二節有一個很細節的關鍵
[00:35:58.760 --> 00:35:59.760]  不知道大家有沒有留意
[00:35:59.760 --> 00:36:02.160]  其實二十二節有一個很小的關鍵
