
[00:00:00.000 --> 00:00:03.000]  大兄姐妹長輩們平安
[00:22:19.000 --> 00:22:24.000]  可以面對一些事情
[00:22:24.000 --> 00:22:27.000]  面對那個危機
[00:22:27.000 --> 00:22:33.000]  可以有一個翻轉的人生
[00:22:33.000 --> 00:22:37.000]  我有幾年前
[00:22:37.000 --> 00:22:41.000]  差不多一兩年前
[00:22:41.000 --> 00:22:47.000]  我有一個大兄和我太太
[00:22:47.000 --> 00:22:52.000]  他們差不多因為大兄有癌症的時候
[00:22:52.000 --> 00:22:58.000]  就找我說他們想聽福音
[00:22:58.000 --> 00:23:00.000]  他們想接受主
[00:23:00.000 --> 00:23:02.000]  其實他們聽很多次了
[00:23:02.000 --> 00:23:04.000]  以前很多年了
[00:23:04.000 --> 00:23:06.000]  但是他們不想來教會
[00:23:06.000 --> 00:23:09.000]  但是到癌症的時候
[00:23:09.000 --> 00:23:12.000]  他們想見牧師
[00:23:12.000 --> 00:23:15.000]  所以我就探訪他們
[00:23:15.000 --> 00:23:23.000]  最後這個大兄和他的太太
[00:23:23.000 --> 00:23:25.000]  一起受洗
[00:23:25.000 --> 00:23:27.000]  我都為他受洗
[00:23:27.000 --> 00:23:31.000]  最後這個大兄就過世了
[00:23:31.000 --> 00:23:32.000]  安息
[00:23:32.000 --> 00:23:35.000]  但是他太太現在
[00:23:35.000 --> 00:23:38.000]  雖然她有很多病
[00:23:38.000 --> 00:23:42.000]  因為已經差不多七十多歲
[00:23:42.000 --> 00:23:45.000]  她跟我說一件事
[00:23:45.000 --> 00:23:47.000]  有一次我去探訪她
[00:23:47.000 --> 00:23:49.000]  她說牧師你知道嗎
[00:23:49.000 --> 00:23:54.000]  我和我丈夫的關係是很好的
[00:23:54.000 --> 00:23:59.000]  我一想到我丈夫離開
[00:23:59.000 --> 00:24:04.000]  我不知道我會怎樣過日子
[00:24:04.000 --> 00:24:07.000]  我不知道我會怎樣過日子
[00:24:07.000 --> 00:24:13.000]  我會有抑鬱症
[00:24:13.000 --> 00:24:15.000]  我會得到抑鬱症
[00:24:15.000 --> 00:24:18.000]  但是她說很奇妙的
[00:24:18.000 --> 00:24:24.000]  每一次當我剛剛來教會的時候
[00:24:24.000 --> 00:24:26.000]  我聽到的訊息是
[00:24:26.000 --> 00:24:27.000]  神會給你平安
[00:24:27.000 --> 00:24:29.000]  神會給你喜樂
[00:24:29.000 --> 00:24:37.000]  因為她相信神會給我們盼望
[00:24:37.000 --> 00:24:40.000]  她說到現在
[00:24:40.000 --> 00:24:46.000]  雖然我每一次想念我丈夫
[00:24:46.000 --> 00:24:50.000]  有時我都會和他聊天
[00:24:50.000 --> 00:24:52.000]  想念他
[00:24:52.000 --> 00:24:54.000]  但是最重要的是
[00:24:54.000 --> 00:24:57.000]  因為我相信了神
[00:24:57.000 --> 00:25:01.000]  如果沒有因為那時候我相信他
[00:25:01.000 --> 00:25:02.000]  我跟隨他
[00:25:02.000 --> 00:25:05.000]  現在我真的不知道
[00:25:05.000 --> 00:25:08.000]  我怎樣有能力過日子
[00:25:08.000 --> 00:25:11.000]  但是因為有神
[00:25:11.000 --> 00:25:12.000]  其實我的依靠
[00:25:12.000 --> 00:25:14.000]  我的人生是不同的
[00:25:14.000 --> 00:25:16.000]  是一個不一樣的人生
[00:25:16.000 --> 00:25:18.000]  不一樣的生命
[00:25:18.000 --> 00:25:22.000]  是一個翻轉的人生
[00:25:22.000 --> 00:25:26.000]  所以靠神幫助我們
[00:25:26.000 --> 00:25:30.000]  因為主耶穌說
[00:25:30.000 --> 00:25:34.000]  我來使你得生命
[00:25:34.000 --> 00:25:37.000]  並得得更豐盛
[00:25:37.000 --> 00:25:43.000]  神不單給我們人生的生命
[00:25:43.000 --> 00:25:45.000]  祂要給我們豐盛
[00:25:45.000 --> 00:25:47.000]  那個靈性
[00:25:47.000 --> 00:25:51.000]  我們需要和神的關係
[00:25:51.000 --> 00:25:52.000]  那個性
[00:25:52.000 --> 00:25:56.000]  這個我們所說的盼望
[00:25:56.000 --> 00:25:59.000]  盼望不是樂觀
[00:25:59.000 --> 00:26:01.000]  我們說樂觀就是盼望
[00:26:01.000 --> 00:26:02.000]  不是
[00:26:02.000 --> 00:26:05.000]  我們說樂觀只是你可以控制的
[00:26:05.000 --> 00:26:08.000]  盼望不是你期望
[00:26:08.000 --> 00:26:10.000]  因為期望是你自己期望的
[00:26:10.000 --> 00:26:12.000]  不是神
[00:26:12.000 --> 00:26:13.000]  盼望是什麼
[00:26:13.000 --> 00:26:15.000]  因為我們有信心
[00:26:15.000 --> 00:26:17.000]  在神裡面知道
[00:26:17.000 --> 00:26:22.000]  神一切我們依靠祂
[00:26:22.000 --> 00:26:25.000]  祂會給我們的人生是不同的
[00:26:25.000 --> 00:26:27.000]  好像我剛才說的那個姊妹
[00:26:27.000 --> 00:26:32.000]  她的人生是一直有喜樂和平安的
[00:26:32.000 --> 00:26:34.000]  願主幫助我們
