
[00:00:00.000 --> 00:00:05.360]  一進入十二月,已經很有聖誕氣氛了
[00:22:38.120 --> 00:22:40.120]  他可能求了幾十年
[00:22:40.120 --> 00:22:44.120]  但都是要等到上帝認為合適的時候
[00:22:44.120 --> 00:22:48.120]  才將兒子賜給他
[00:22:48.120 --> 00:22:55.120]  第二方面我們要相信聖經的預言
[00:22:55.120 --> 00:22:59.120]  撒加利亞不信天使的話
[00:22:59.120 --> 00:23:03.120]  而得到一個懲罰性的憑據
[00:23:03.120 --> 00:23:07.120]  提醒我們要有信心
[00:23:07.120 --> 00:23:10.120]  不過信心不是盲目的
[00:23:10.120 --> 00:23:12.120]  而是有理據的
[00:23:12.120 --> 00:23:17.120]  比如說我們相信上帝是存在和創造這個世界
[00:23:17.120 --> 00:23:22.120]  現在有很多的科學證據都支持這個信仰
[00:23:22.120 --> 00:23:26.120]  但仍然有很多盲目的無神論者
[00:23:26.120 --> 00:23:30.120]  他們不肯看證據而相信無神
[00:23:30.120 --> 00:23:34.120]  撒加利亞不信天使的宣告
[00:23:34.120 --> 00:23:37.120]  其實真的有些不合情理
[00:23:37.120 --> 00:23:41.120]  首先當時他在聖殿裏面
[00:23:41.120 --> 00:23:44.120]  有天使出現向他講話
[00:23:44.120 --> 00:23:47.120]  應該不是很奇怪的事
[00:23:47.120 --> 00:23:50.120]  然後天使突然出現告訴他
[00:23:50.120 --> 00:23:52.120]  太太會懷孕生子
[00:23:52.120 --> 00:23:55.120]  作為祭司他應該很熟悉舊約
[00:23:55.120 --> 00:23:58.120]  在舊約裏面天使報信
[00:23:58.120 --> 00:24:02.120]  預先告訴人將會有兒子出生的事
[00:24:02.120 --> 00:24:04.120]  是發生過的
[00:24:04.120 --> 00:24:09.120]  阿伯拉欽的兒子出生前就有天使向他報信
[00:24:09.120 --> 00:24:14.120]  參孫出生前也有天使報信
[00:24:14.120 --> 00:24:18.120]  因此撒加利亞不信天使的話
[00:24:18.120 --> 00:24:22.120]  要成為我們的反面教材
[00:24:22.120 --> 00:24:26.120]  我知道很多西方的基督徒
[00:24:26.120 --> 00:24:28.120]  不相信有鬼
[00:24:28.120 --> 00:24:31.120]  東方人很相信鬼
[00:24:31.120 --> 00:24:33.120]  很平常我們一定相信
[00:24:33.120 --> 00:24:35.120]  但西方人很奇怪
[00:24:35.120 --> 00:24:36.120]  他們不相信有鬼
[00:24:36.120 --> 00:24:38.120]  不過其實聖經裏面
[00:24:38.120 --> 00:24:42.120]  是記載了很多有關耶穌趕鬼的事蹟
[00:24:42.120 --> 00:24:46.120]  不過西方的基督徒還是不肯相信
[00:24:46.120 --> 00:24:51.120]  很可能是由於科學發達的緣故
[00:24:51.120 --> 00:24:56.120]  無論如何我們要學會相信聖經的說話
[00:24:56.120 --> 00:25:00.120]  包括保羅對我們說你們已經復活了
[00:25:00.120 --> 00:25:04.120]  與基督一同坐在天上掌權
[00:25:04.120 --> 00:25:08.120]  如果我們相信的話就會影響我們的生活
[00:25:08.120 --> 00:25:14.120]  最後約翰的使命是要幫助人迎接主
[00:25:14.120 --> 00:25:18.120]  我們的使命就是要幫助人認識主耶穌
[00:25:18.120 --> 00:25:23.120]  相信主耶穌而得到永恆的生命
[00:25:23.120 --> 00:25:25.120]  上個星期我提醒過大家
[00:25:25.120 --> 00:25:28.120]  有一天當我們面對上主審判的時候
[00:25:28.120 --> 00:25:31.120]  有關我們所犯過的罪
[00:25:31.120 --> 00:25:34.120]  會變成一片空白
[00:25:34.120 --> 00:25:38.120]  因為以賽亞先知記載了上主的說話
[00:25:38.120 --> 00:25:43.120]  「我塗抹了你的過犯,將厚雲消散;
[00:25:43.120 --> 00:25:47.120]  我塗抹了你的罪惡,如薄雲滅沒。
[00:25:47.120 --> 00:25:53.120]  你當歸向我,因我救贖了你。」
[00:25:53.120 --> 00:25:58.120]  我們的罪是會被耶穌的補血塗抹了
[00:25:58.120 --> 00:26:03.120]  不過我們作為耶穌的僕人和管家
[00:26:03.120 --> 00:26:08.120]  我們有沒有工作的果效跟著我們進入天堂呢?
[00:26:08.120 --> 00:26:11.120]  就由我們自己負責了
[00:26:11.120 --> 00:26:13.120]  這個邏輯很簡單
[00:26:13.120 --> 00:26:15.120]  有工作才會有果效
[00:26:15.120 --> 00:26:19.120]  不為主工作就不會有果效
[00:26:19.120 --> 00:26:23.120]  所以我鼓勵大家在慶祝救主降生的時候
[00:26:23.120 --> 00:26:27.120]  我們要立志將主耶穌降生的意義
[00:26:27.120 --> 00:26:29.120]  來跟別人分享
[00:26:29.120 --> 00:26:33.120]  讓更多的人得到永生的喜樂
[00:26:33.120 --> 00:26:36.120]  我們一同祈禱
[00:26:36.120 --> 00:26:38.120]  親愛的天父求你幫助我們
[00:26:38.120 --> 00:26:40.120]  對你的說話更有信心
[00:26:40.120 --> 00:26:42.120]  也求聖靈幫助我們
[00:26:42.120 --> 00:26:47.120]  用智慧的言語來跟別人分享福音
[00:26:47.120 --> 00:26:50.120]  讓別人也得到福音的好處
[00:26:50.120 --> 00:26:52.120]  永恆的生命
[00:26:52.120 --> 00:26:54.120]  奉耶穌基督的名祈禱
[00:26:54.120 --> 00:26:56.120]  阿門
