
[00:00:00.000 --> 00:00:01.200]  今天我的題目就是
[00:13:53.000 --> 00:13:55.000]  千萬不要去女廁男廁
[00:13:55.000 --> 00:13:57.000]  他捉了之後
[00:13:57.000 --> 00:13:58.000]  這個男人說什麼
[00:13:58.000 --> 00:14:00.000]  為什麼要捉我
[00:14:00.000 --> 00:14:01.000]  他說你是男人
[00:14:01.000 --> 00:14:02.000]  誰說我是男人
[00:14:02.000 --> 00:14:03.000]  我是女人
[00:14:03.000 --> 00:14:05.000]  我一出生就覺得自己是女人
[00:14:05.000 --> 00:14:07.000]  是我媽媽說我是男人
[00:14:07.000 --> 00:14:08.000]  是你們說我是男人
[00:14:08.000 --> 00:14:09.000]  是我的樣子說我是男人
[00:14:09.000 --> 00:14:11.000]  其實我是女人
[00:14:11.000 --> 00:14:13.000]  所以他沒有事
[00:14:13.000 --> 00:14:14.000]  他沒有事
[00:14:14.000 --> 00:14:17.000]  因為他說我是女人
[00:14:17.000 --> 00:14:19.000]  於是政府就開始討論
[00:14:19.000 --> 00:14:20.000]  究竟
[00:14:20.000 --> 00:14:23.000]  應不應該有男廁和女廁
[00:14:23.000 --> 00:14:24.000]  接著我就說
[00:14:24.000 --> 00:14:27.000]  不如弄個中性的廁所
[00:14:27.000 --> 00:14:28.000]  中性的廁所
[00:14:28.000 --> 00:14:30.000]  你喜歡進去就進去
[00:14:30.000 --> 00:14:31.000]  不要進去
[00:14:31.000 --> 00:14:33.000]  他說不行
[00:14:33.000 --> 00:14:34.000]  這樣也不行
[00:14:34.000 --> 00:14:35.000]  這樣也對我們
[00:14:35.000 --> 00:14:39.000]  覺得我們Inborn的性別有歧視
[00:14:39.000 --> 00:14:40.000]  我明明是女人
[00:14:40.000 --> 00:14:42.000]  為什麼不可以去女廁
[00:14:42.000 --> 00:14:43.000]  弟兄姊妹
[00:14:43.000 --> 00:14:46.000]  多倫多有個市長曾經說過
[00:14:46.000 --> 00:14:50.000]  想通過人壽交是合法
[00:14:50.000 --> 00:14:52.000]  幸好當時那些教會
[00:14:52.000 --> 00:14:54.000]  馬上出來說話
[00:14:54.000 --> 00:14:57.000]  那個官馬上收回
[00:14:57.000 --> 00:14:58.000]  弟兄姊妹
[00:14:58.000 --> 00:15:01.000]  今天我們在香港
[00:15:01.000 --> 00:15:03.000]  仍然可以說的時候
[00:15:03.000 --> 00:15:05.000]  我們要快點說
[00:15:05.000 --> 00:15:07.000]  可能有一天我們都不能說
[00:15:07.000 --> 00:15:09.000]  有人說同性戀不對
[00:15:09.000 --> 00:15:11.000]  就馬上被人抓去坐牢
[00:15:11.000 --> 00:15:13.000]  弟兄姊妹
[00:15:13.000 --> 00:15:15.000]  我不是只說同性戀一個問題
[00:15:15.000 --> 00:15:17.000]  我曾經說過
[00:15:17.000 --> 00:15:21.000]  今天我們任何婚姻以外的性的關係
[00:15:21.000 --> 00:15:22.000]  都是一個問題
[00:15:22.000 --> 00:15:24.000]  上帝愛罪人
[00:15:24.000 --> 00:15:28.000]  但上帝從來不會縱容罪
[00:15:28.000 --> 00:15:32.000]  上帝強調罪就是罪
[00:15:32.000 --> 00:15:34.000]  弟兄姊妹
[00:15:34.000 --> 00:15:36.000]  今天我們回看加拿大
[00:15:36.000 --> 00:15:38.000]  已經是失守了
[00:15:38.000 --> 00:15:39.000]  去到某個地步
[00:15:39.000 --> 00:15:41.000]  他們只會越來越鬆
[00:15:41.000 --> 00:15:44.000]  我林飛回來香港之前
[00:15:44.000 --> 00:15:45.000]  一份報紙
[00:15:45.000 --> 00:15:46.000]  Global and Mail
[00:15:46.000 --> 00:15:47.000]  如果去過加拿大
[00:15:47.000 --> 00:15:48.000]  一定知道一份報紙
[00:15:48.000 --> 00:15:50.000]  是全加拿大都有這份報紙的
[00:15:50.000 --> 00:15:53.000]  一個National Newspaper
[00:15:53.000 --> 00:15:54.000]  Global and Mail
[00:15:54.000 --> 00:15:55.000]  有一篇文章
[00:15:55.000 --> 00:15:57.000]  是緝獲一位牧師的講道
[00:15:57.000 --> 00:16:01.000]  因為這位牧師說同性戀有問題
[00:16:01.000 --> 00:16:02.000]  就馬上緝獲了
[00:16:02.000 --> 00:16:03.000]  放在報紙上
[00:16:03.000 --> 00:16:04.000]  弟兄姊妹
[00:16:04.000 --> 00:16:07.000]  今天我們會搖頭嘆息
[00:16:07.000 --> 00:16:11.000]  但今天香港其實只是走向這條路
[00:16:11.000 --> 00:16:13.000]  今天香港有些牧者已經出來說
[00:16:13.000 --> 00:16:17.000]  為什麼我們覺得同性戀不可以合法
[00:16:17.000 --> 00:16:18.000]  是牧者來的
[00:16:18.000 --> 00:16:20.000]  是我們一些尊重的牧者
[00:16:20.000 --> 00:16:24.000]  明天4月1日有一個大愛聯盟的音樂會
[00:16:24.000 --> 00:16:25.000]  是黃耀明出來搞的
[00:16:25.000 --> 00:16:28.000]  我相信有很多基督徒的人都會去
[00:16:28.000 --> 00:16:33.000]  撒旦正在分裂香港教會
[00:16:33.000 --> 00:16:34.000]  弟兄姊妹
[00:16:34.000 --> 00:16:36.000]  今天為什麼我要說
[00:16:36.000 --> 00:16:38.000]  就因為我覺得
[00:16:38.000 --> 00:16:42.000]  我們同福仍然是高舉真理
[00:16:42.000 --> 00:16:44.000]  我們同福仍然是高舉聖潔的生活
[00:16:44.000 --> 00:16:46.000]  我不是說只針對同性戀
[00:16:46.000 --> 00:16:48.000]  我是針對任何的婚姻以外
[00:16:48.000 --> 00:16:51.000]  不是神所喜悅的任何關係
[00:16:51.000 --> 00:16:54.000]  我們知道上帝魔鬼對我們的試探
[00:16:54.000 --> 00:16:57.000]  不外乎錢、權和性
[00:16:57.000 --> 00:16:58.000]  這三樣東西
[00:16:58.000 --> 00:17:01.000]  這三樣的試探是我們今天要很小心
[00:17:01.000 --> 00:17:04.000]  我們不要墮入撒旦的陷阱當中
[00:17:04.000 --> 00:17:08.000]  但是我們的主仍然有祂的恩典
[00:17:08.000 --> 00:17:09.000]  所以祂就說
[00:17:09.000 --> 00:17:11.000]  父啊赦免他們吧
[00:17:11.000 --> 00:17:13.000]  因為他們所作的他們不知道
[00:17:13.000 --> 00:17:15.000]  就算釘他那幫人
[00:17:15.000 --> 00:17:16.000]  釘耶穌
[00:17:16.000 --> 00:17:17.000]  釘死他釘死那幫人
[00:17:17.000 --> 00:17:19.000]  但是耶穌居然在十字架上
[00:17:19.000 --> 00:17:21.000]  仍然在說一句這樣的說話
[00:17:21.000 --> 00:17:23.000]  不過弟兄姊妹
[00:17:23.000 --> 00:17:24.000]  我們要知道
[00:17:24.000 --> 00:17:25.000]  因祂受的刑罰
[00:17:25.000 --> 00:17:27.000]  我們得著平安
[00:17:27.000 --> 00:17:28.000]  因祂受的鞭傷
[00:17:28.000 --> 00:17:31.000]  我們得著意志
[00:17:31.000 --> 00:17:34.000]  弟兄姊妹我要跟大家說
[00:17:34.000 --> 00:17:38.000]  我們的信仰是白白的
[00:17:38.000 --> 00:17:41.000]  正如耶穌基督為我們死
[00:17:41.000 --> 00:17:42.000]  為我們捨身
[00:17:42.000 --> 00:17:44.000]  五十三章七至十節
[00:17:44.000 --> 00:17:46.000]  我們很清楚耶穌基督的死
[00:17:46.000 --> 00:17:49.000]  是為我們的罪釘在十字架
[00:17:49.000 --> 00:17:51.000]  祂成為一個贖罪祭
[00:17:51.000 --> 00:17:53.000]  祂是一個代罪羔羊
[00:17:53.000 --> 00:17:56.000]  祂為我們的罪而死在十字架
[00:17:56.000 --> 00:17:58.000]  希伯來書第九章很清楚說了
[00:17:58.000 --> 00:18:00.000]  第十一至十四節
[00:18:00.000 --> 00:18:01.000]  耶穌基督一次的獻上
[00:18:01.000 --> 00:18:05.000]  就完全將所有的贖罪搞定了
[00:18:05.000 --> 00:18:07.000]  弟兄姊妹
[00:18:07.000 --> 00:18:11.000]  耶穌為我們的罪而死
[00:18:11.000 --> 00:18:14.000]  但是今天我們自己
[00:18:14.000 --> 00:18:17.000]  有沒有反思
[00:18:17.000 --> 00:18:18.000]  我們作為信徒
[00:18:18.000 --> 00:18:22.000]  有沒有好好地為耶穌而活
[00:18:22.000 --> 00:18:24.000]  我們今天有沒有好好地
[00:18:24.000 --> 00:18:27.000]  仍然持守這本聖經
[00:18:27.000 --> 00:18:30.000]  以致我們能夠按著聖經的教導
[00:18:30.000 --> 00:18:33.000]  按著聖經對我們的聖潔的提醒
[00:18:33.000 --> 00:18:34.000]  按著聖經那邊的十誡
[00:18:34.000 --> 00:18:36.000]  我們仍然求主
[00:18:36.000 --> 00:18:40.000]  讓我們去行這條人生的路
[00:18:40.000 --> 00:18:42.000]  恩典是白白
[00:18:42.000 --> 00:18:44.000]  但是我們所信的救恩
[00:18:44.000 --> 00:18:47.000]  卻不是一個廉價的恩典
[00:18:47.000 --> 00:18:49.000]  絕對不是一個cheap grace
[00:18:49.000 --> 00:18:51.000]  因為我們這個救恩
[00:18:51.000 --> 00:18:53.000]  是附上耶穌基督的生命
[00:18:53.000 --> 00:18:55.000]  所以當我們面對耶穌的時候
[00:18:55.000 --> 00:18:56.000]  我們要知道
[00:18:56.000 --> 00:18:59.000]  今天我們的罪有多深
[00:18:59.000 --> 00:19:01.000]  我們看著受苦的僕人的時候
[00:19:01.000 --> 00:19:03.000]  我們知道自己的罪有多深
[00:19:03.000 --> 00:19:07.000]  亦感受到我們的主的愛有多大
[00:19:07.000 --> 00:19:09.000]  但一方面我們要清楚
[00:19:09.000 --> 00:19:12.000]  我們的救恩並不是廉價的救恩
[00:19:12.000 --> 00:19:14.000]  如果不是廉價救恩的時候
[00:19:14.000 --> 00:19:16.000]  我們千萬不要學羅馬書那邊
[00:19:16.000 --> 00:19:18.000]  那班信徒曾經說過
[00:19:18.000 --> 00:19:20.000]  你犯罪越多就恩典越多
[00:19:20.000 --> 00:19:21.000]  保羅說什麼
[00:19:21.000 --> 00:19:23.000]  斷乎不可
[00:19:23.000 --> 00:19:25.000]  我們不要以為犯多些罪
[00:19:25.000 --> 00:19:26.000]  犯多些罪就認罪悔改
[00:19:26.000 --> 00:19:28.000]  認罪悔改就又犯罪
[00:19:28.000 --> 00:19:29.000]  又犯罪又認罪悔改
[00:19:29.000 --> 00:19:31.000]  上帝一定幫你的
[00:19:31.000 --> 00:19:33.000]  一定拯救你的
[00:19:33.000 --> 00:19:36.000]  Half truth
[00:19:36.000 --> 00:19:38.000]  為什麼我說half truth呢
[00:19:38.000 --> 00:19:40.000]  因為耶穌的人
[00:19:40.000 --> 00:19:42.000]  我們要清楚一件事
[00:19:42.000 --> 00:19:45.000]  我們受憎的意思是什麼
[00:19:45.000 --> 00:19:46.000]  我們受憎的意思就是
[00:19:46.000 --> 00:19:52.000]  與耶穌基督同死同埋葬同復活
[00:19:52.000 --> 00:19:55.000]  如今活著不再是我
[00:19:55.000 --> 00:20:00.000]  乃是耶穌基督活在我們的生命裏邊
[00:20:00.000 --> 00:20:03.000]  所以耶穌的死成就一個救恩
[00:20:03.000 --> 00:20:08.000]  耶穌的復活是將我們的生命轉化
[00:20:08.000 --> 00:20:11.000]  因為我們的生命已經有一個復活的耶穌
[00:20:11.000 --> 00:20:13.000]  進入到我們的生命當中
[00:20:13.000 --> 00:20:15.000]  以致到今天我們行事為人
[00:20:15.000 --> 00:20:17.000]  沒有理由
[00:20:17.000 --> 00:20:19.000]  好像保羅所說
[00:20:19.000 --> 00:20:23.000]  不與蒙召的恩來相請
[00:20:23.000 --> 00:20:25.000]  因為我們有活著的耶穌
[00:20:25.000 --> 00:20:27.000]  在我們的生命當中
[00:20:27.000 --> 00:20:28.000]  祂會提醒我們
[00:20:28.000 --> 00:20:30.000]  祂會幫我們
[00:20:30.000 --> 00:20:32.000]  祂會給我們有能力
[00:20:32.000 --> 00:20:33.000]  以前我說過
[00:20:33.000 --> 00:20:35.000]  誠信是一個過程
[00:20:35.000 --> 00:20:38.000]  誠信是不斷地向前行
[00:20:38.000 --> 00:20:39.000]  我們不斷地求主
[00:20:39.000 --> 00:20:40.000]  讓我們過一個聖潔的生活
[00:20:40.000 --> 00:20:42.000]  我們希望有一天靠著上帝的恩典
[00:20:42.000 --> 00:20:46.000]  我們能夠過百分之一百聖潔的生活
[00:20:46.000 --> 00:20:48.000]  但是在我們的信仰裏邊
[00:20:48.000 --> 00:20:49.000]  在我自己的神學觀裏邊
[00:20:49.000 --> 00:20:53.000]  除了誠信是一個過程之外
[00:20:53.000 --> 00:20:56.000]  是一個進一步的證明之外
[00:20:56.000 --> 00:20:58.000]  其實在我的神學觀裏邊
[00:20:58.000 --> 00:21:01.000]  我覺得誠信也有一次過的誠信
[00:21:01.000 --> 00:21:02.000]  這個一次過的誠信
[00:21:02.000 --> 00:21:03.000]  就是我們相信耶穌的那一天
[00:21:03.000 --> 00:21:05.000]  我們上帝的補血
[00:21:05.000 --> 00:21:06.000]  已經將我們一次過
[00:21:06.000 --> 00:21:08.000]  將我們的罪完全赦免
[00:21:08.000 --> 00:21:09.000]  而同樣
[00:21:09.000 --> 00:21:11.000]  這個一次過的誠信
[00:21:11.000 --> 00:21:12.000]  給我們有能力
[00:21:12.000 --> 00:21:15.000]  繼續去過誠信的過程
[00:21:15.000 --> 00:21:16.000]  一個進一步的證明
[00:21:16.000 --> 00:21:18.000]  弟兄姊妹
[00:21:18.000 --> 00:21:20.000]  今天的我和昨天的我
[00:21:20.000 --> 00:21:22.000]  有沒有分別?
[00:21:22.000 --> 00:21:23.000]  又這麼快?
[00:21:23.000 --> 00:21:25.000]  一天哪有這麼多分別?
[00:21:25.000 --> 00:21:28.000]  有沒有?
[00:21:28.000 --> 00:21:31.000]  今年的我和去年的我有沒有分別?
[00:21:31.000 --> 00:21:33.000]  在信仰裏邊
[00:21:33.000 --> 00:21:34.000]  弟兄姊妹
[00:21:34.000 --> 00:21:36.000]  我們有沒有經歷過
[00:21:36.000 --> 00:21:38.000]  這個復活的耶穌
[00:21:38.000 --> 00:21:39.000]  在我們心靈裏邊?
[00:21:39.000 --> 00:21:41.000]  復活節的重要
[00:21:41.000 --> 00:21:42.000]  不只是單單是
[00:21:42.000 --> 00:21:43.000]  耶穌有多少復活
[00:21:43.000 --> 00:21:45.000]  祂當然是復活的神
[00:21:45.000 --> 00:21:46.000]  我們可以這樣說
[00:21:46.000 --> 00:21:47.000]  祂真是神
[00:21:47.000 --> 00:21:49.000]  但是我相信耶穌的復活
[00:21:49.000 --> 00:21:50.000]  對我們的意義
[00:21:50.000 --> 00:21:52.000]  就是今天有這個復活的主
[00:21:52.000 --> 00:21:54.000]  住在我們心靈當中
[00:21:54.000 --> 00:21:56.000]  所以我們有一個片集
[00:21:56.000 --> 00:21:57.000]  最近有一個片集
[00:21:57.000 --> 00:21:58.000]  我從來沒有看過
[00:21:58.000 --> 00:21:59.000]  一個片集
[00:21:59.000 --> 00:22:00.000]  是西片來的
[00:22:00.000 --> 00:22:01.000]  叫做Walking Dead
[00:22:01.000 --> 00:22:03.000]  就是喪屍
[00:22:03.000 --> 00:22:07.000]  原來美國很多人喜歡看喪屍
[00:22:07.000 --> 00:22:08.000]  喪屍不知道是不是那些
[00:22:08.000 --> 00:22:09.000]  樣子像人
[00:22:09.000 --> 00:22:10.000]  走路那樣
[00:22:10.000 --> 00:22:11.000]  那些就是喪屍
[00:22:11.000 --> 00:22:12.000]  我不知道
[00:22:12.000 --> 00:22:15.000]  我們不是喪屍來的
[00:22:15.000 --> 00:22:17.000]  因為我們有復活的耶穌
[00:22:17.000 --> 00:22:18.000]  在我們心靈當中
[00:22:18.000 --> 00:22:20.000]  我們的心靈是活著的
[00:22:20.000 --> 00:22:22.000]  我們的心靈除了
[00:22:22.000 --> 00:22:24.000]  即是創世紀的時候
[00:22:24.000 --> 00:22:25.000]  神吹一口氣之外
[00:22:25.000 --> 00:22:27.000]  其實今天我們還有
[00:22:27.000 --> 00:22:28.000]  內在的耶穌在我們心靈當中
[00:22:28.000 --> 00:22:29.000]  所以當你信耶穌的時候
[00:22:29.000 --> 00:22:30.000]  你說我打我的心
[00:22:30.000 --> 00:22:32.000]  接受誰呢?
[00:22:32.000 --> 00:22:33.000]  耶穌基督
[00:22:33.000 --> 00:22:34.000]  進入了我的心靈裡
[00:22:34.000 --> 00:22:35.000]  耶穌基督的復活
[00:22:35.000 --> 00:22:36.000]  就是因為
[00:22:36.000 --> 00:22:37.000]  祂的復活的生命
[00:22:37.000 --> 00:22:38.000]  進入了我的心靈裡
[00:22:38.000 --> 00:22:40.000]  以致我的生命
[00:22:40.000 --> 00:22:43.000]  是可以過復活的生命
[00:22:43.000 --> 00:22:45.000]  所以弟兄姊妹
[00:22:45.000 --> 00:22:48.000]  同福絕對不會去宣講
[00:22:48.000 --> 00:22:52.000]  一個廉價的恩典的訊息
[00:22:52.000 --> 00:22:54.000]  一個廉價的恩典
[00:22:54.000 --> 00:22:56.000]  就是你可以繼續去犯罪
[00:22:56.000 --> 00:22:57.000]  繼續去認罪
[00:22:57.000 --> 00:22:58.000]  繼續去犯罪
[00:22:58.000 --> 00:23:01.000]  繼續去認罪
[00:23:01.000 --> 00:23:02.000]  今天同福
[00:23:02.000 --> 00:23:03.000]  我們要宣講的
[00:23:03.000 --> 00:23:07.000]  是一個白白的恩典
[00:23:07.000 --> 00:23:08.000]  但是這個恩典
[00:23:08.000 --> 00:23:10.000]  是給我們有能力
[00:23:10.000 --> 00:23:12.000]  去過得勝的生活
[00:23:12.000 --> 00:23:13.000]  Amen?
[00:23:13.000 --> 00:23:14.000]  弟兄姊妹
[00:23:14.000 --> 00:23:16.000]  這個才重要
[00:23:16.000 --> 00:23:17.000]  今天或許有人說
[00:23:17.000 --> 00:23:19.000]  有人繼續傳講
[00:23:19.000 --> 00:23:21.000]  這些廉價的恩典的訊息
[00:23:21.000 --> 00:23:24.000]  不過我不會說
[00:23:24.000 --> 00:23:25.000]  我們的恩典
[00:23:25.000 --> 00:23:27.000]  是十字架的訊息
[00:23:27.000 --> 00:23:28.000]  我們的恩典
[00:23:28.000 --> 00:23:29.000]  是十字架上
[00:23:29.000 --> 00:23:30.000]  耶穌基督將自己的生命
[00:23:30.000 --> 00:23:33.000]  擺上的訊息
[00:23:33.000 --> 00:23:35.000]  而我們今天有信仰的人
[00:23:35.000 --> 00:23:37.000]  我們應該走在
[00:23:37.000 --> 00:23:41.000]  耶穌基督的十字架的路上
[00:23:41.000 --> 00:23:42.000]  十字架的路
[00:23:42.000 --> 00:23:44.000]  是一條窄路
[00:23:44.000 --> 00:23:45.000]  十字架要進的門
[00:23:45.000 --> 00:23:47.000]  是一個窄門
[00:23:47.000 --> 00:23:48.000]  所以耶穌說
[00:23:48.000 --> 00:23:50.000]  凡稱呼我主啊主啊的人
[00:23:50.000 --> 00:23:54.000]  一定個個可以進到天國
[00:23:54.000 --> 00:23:55.000]  弟兄姊妹
[00:23:55.000 --> 00:23:56.000]  今天我說的是
[00:23:56.000 --> 00:23:58.000]  白白的恩典
[00:23:58.000 --> 00:24:01.000]  不是廉價的恩典
[00:24:01.000 --> 00:24:02.000]  白白的恩典
[00:24:02.000 --> 00:24:03.000]  是因為
[00:24:03.000 --> 00:24:05.000]  羅馬書也繼續說
[00:24:05.000 --> 00:24:07.000]  他說這個世界沒有任何東西
[00:24:07.000 --> 00:24:10.000]  可以與神的愛隔絕
[00:24:10.000 --> 00:24:11.000]  所以縱然今天
[00:24:11.000 --> 00:24:14.000]  你仍然在罪裏邊
[00:24:14.000 --> 00:24:15.000]  我們要學習
[00:24:15.000 --> 00:24:17.000]  這個比喻裏邊的浪子
[00:24:17.000 --> 00:24:19.000]  我們願意回歸
[00:24:19.000 --> 00:24:21.000]  去到耶穌基督的懷抱當中
[00:24:21.000 --> 00:24:22.000]  回轉回去
[00:24:22.000 --> 00:24:26.000]  不要再被罪來捆綁著我們
[00:24:26.000 --> 00:24:27.000]  不要再被某些罪
[00:24:27.000 --> 00:24:30.000]  令到我們的思想繼續是污穢
[00:24:30.000 --> 00:24:32.000]  我們過去做過甚麼錯事
[00:24:32.000 --> 00:24:34.000]  求主讓我們回轉
[00:24:34.000 --> 00:24:36.000]  回到耶穌的面前
[00:24:36.000 --> 00:24:37.000]  讓我們能夠再一次
[00:24:37.000 --> 00:24:40.000]  去經歷上帝對我們的愛的呼喚
[00:24:40.000 --> 00:24:42.000]  同樣讓我們有能力
[00:24:42.000 --> 00:24:43.000]  繼續下一次
[00:24:43.000 --> 00:24:47.000]  不要再犯同一個罪
[00:24:47.000 --> 00:24:49.000]  認罪悔改
[00:24:49.000 --> 00:24:50.000]  是兩樣東西
[00:24:50.000 --> 00:24:51.000]  你要認罪之外
[00:24:51.000 --> 00:24:53.000]  是要甚麼
[00:24:53.000 --> 00:24:55.000]  悔改
[00:24:55.000 --> 00:24:57.000]  雖然很多人跟我挑戰我
[00:24:57.000 --> 00:24:58.000]  他說牧師
[00:24:58.000 --> 00:25:00.000]  甚麼叫悔改
[00:25:00.000 --> 00:25:01.000]  悔改即是說
[00:25:01.000 --> 00:25:02.000]  不要再做以前的事
[00:25:02.000 --> 00:25:03.000]  我說這麼簡單
[00:25:03.000 --> 00:25:04.000]  以前做過的
[00:25:04.000 --> 00:25:05.000]  你明明知道不對的
[00:25:05.000 --> 00:25:06.000]  你就不要再做
[00:25:06.000 --> 00:25:08.000]  以前你有婚外情的
[00:25:08.000 --> 00:25:10.000]  如今不要再有婚外情
[00:25:10.000 --> 00:25:12.000]  但你知道很簡單
[00:25:12.000 --> 00:25:14.000]  今天我們能否為主
[00:25:14.000 --> 00:25:15.000]  去走這條路
[00:25:15.000 --> 00:25:19.000]  抑或我們與世界仍然同流合污
[00:25:19.000 --> 00:25:21.000]  做著世界的事
[00:25:21.000 --> 00:25:22.000]  第一次會議
[00:25:22.000 --> 00:25:23.000]  今天神的家
[00:25:23.000 --> 00:25:25.000]  是需要一班精兵
[00:25:25.000 --> 00:25:29.000]  是一班能夠去持守上帝的教導
[00:25:29.000 --> 00:25:32.000]  持守上帝的聖潔的一班精兵
[00:25:32.000 --> 00:25:33.000]  我們能夠去分別為聖
[00:25:33.000 --> 00:25:35.000]  我們走出來
[00:25:35.000 --> 00:25:37.000]  我們能夠分別為聖的原因
[00:25:37.000 --> 00:25:39.000]  是因為耶穌基督
[00:25:39.000 --> 00:25:41.000]  祂自己的生命
[00:25:41.000 --> 00:25:44.000]  在我們的生命裏面
[00:25:44.000 --> 00:25:46.000]  當聖敬拜隊再上台的時候
[00:25:46.000 --> 00:25:48.000]  求主幫助我們
[00:25:48.000 --> 00:25:50.000]  讓我們明白
[00:25:50.000 --> 00:25:53.000]  這個世界沒有任何東西
[00:25:53.000 --> 00:25:56.000]  可以隔絕我們同神的愛
[00:25:56.000 --> 00:25:58.000]  沒有
[00:25:58.000 --> 00:26:00.000]  不過是我們自己
[00:26:00.000 --> 00:26:02.000]  是否願意迴轉
[00:26:02.000 --> 00:26:04.000]  復活的生命
[00:26:04.000 --> 00:26:06.000]  就在我們的生命裏面
[00:26:06.000 --> 00:26:10.000]  擁有復活的生命的耶穌
[00:26:10.000 --> 00:26:11.000]  我們有沒有?
[00:26:11.000 --> 00:26:12.000]  弟兄姊妹
[00:26:12.000 --> 00:26:14.000]  我們有沒有這個生命?
[00:26:14.000 --> 00:26:16.000]  如果我們有這個生命
[00:26:16.000 --> 00:26:18.000]  我們沒有理由
[00:26:18.000 --> 00:26:21.000]  做回以前所犯的罪
[00:26:21.000 --> 00:26:23.000]  我們沒有理由
[00:26:23.000 --> 00:26:24.000]  昨天犯了罪
[00:26:24.000 --> 00:26:28.000]  今天又繼續犯昨天的罪
[00:26:28.000 --> 00:26:33.000]  我們應該求主幫我們去勝過
[00:26:33.000 --> 00:26:35.000]  Amen
[00:26:35.000 --> 00:26:38.000]  我們要勝過一些隱而未見的罪
[00:26:38.000 --> 00:26:41.000]  所以求主繼續拖帶著我們教會
[00:26:41.000 --> 00:26:44.000]  在這個世代裏面
[00:26:44.000 --> 00:26:46.000]  在這個末世裏面
[00:26:46.000 --> 00:26:48.000]  我們知道的
[00:26:48.000 --> 00:26:51.000]  是各人偏人紀錄
[00:26:51.000 --> 00:26:54.000]  所以我們為加拿大教會祈禱
[00:26:54.000 --> 00:26:58.000]  加拿大教會其實某些情況是失守了很多
[00:26:58.000 --> 00:27:03.000]  已經沒有了對於某些聖潔的東西
[00:27:03.000 --> 00:27:05.000]  他們不敢說
[00:27:05.000 --> 00:27:07.000]  所以求主幫助我們
[00:27:07.000 --> 00:27:10.000]  今日香港我們不想失守
[00:27:10.000 --> 00:27:13.000]  縱然我們知道有些童宮
[00:27:13.000 --> 00:27:16.000]  他們比我可能更加闊
[00:27:16.000 --> 00:27:20.000]  他們可能會對於某些的罪是包容
[00:27:20.000 --> 00:27:22.000]  不過我不想批評他們
[00:27:22.000 --> 00:27:25.000]  我也沒有權去批評他們
[00:27:25.000 --> 00:27:28.000]  不過如果大家仍然覺得
[00:27:28.000 --> 00:27:31.000]  童福是你的家
[00:27:31.000 --> 00:27:34.000]  我只希望我們童福的弟兄姊妹
[00:27:34.000 --> 00:27:38.000]  我們持守聖經的教導
[00:27:38.000 --> 00:27:42.000]  好好地活在上帝要求我們的聖潔裏面
[00:27:42.000 --> 00:27:45.000]  以致我們走出去的時候
[00:27:45.000 --> 00:27:47.000]  我們可以跟聖人說
[00:27:47.000 --> 00:27:50.000]  我們是分別為聖的一班人
[00:27:50.000 --> 00:27:53.000]  縱然外面有很多人可能會取笑我們
[00:27:53.000 --> 00:27:57.000]  不過我們仍然持守上帝對我們的帶領
