
[00:00:00.000 --> 00:00:05.000]  感謝上帝讓我們看見精彩的下一代
[00:19:05.000 --> 00:19:07.000]  看着我老
[00:19:07.000 --> 00:19:09.000]  但我學了一個很好的
[00:19:09.000 --> 00:19:11.000]  其中一個功課想和大家分享
[00:19:11.000 --> 00:19:13.000]  就是我們常常彼此祝福
[00:19:13.000 --> 00:19:15.000]  我在同福堂學了這件事
[00:19:15.000 --> 00:19:17.000]  所以他們自小之後
[00:19:17.000 --> 00:19:19.000]  每天上學
[00:19:19.000 --> 00:19:21.000]  我就會在他們出門前
[00:19:21.000 --> 00:19:22.000]  會祝福他們
[00:19:22.000 --> 00:19:23.000]  奉耶穌的名字
[00:19:23.000 --> 00:19:25.000]  祝福妹妹今天平安
[00:19:25.000 --> 00:19:28.000]  或者姐姐遇到同學相處的問題
[00:19:28.000 --> 00:19:30.000]  我有時候會奉耶穌的祝福
[00:19:30.000 --> 00:19:35.000]  姐姐今天能夠和同學彼此相愛
[00:19:35.000 --> 00:19:37.000]  上兩個星期
[00:19:37.000 --> 00:19:40.000]  一說就轉眼十幾年了
[00:19:40.000 --> 00:19:42.000]  我大女兒和我小女兒
[00:19:42.000 --> 00:19:44.000]  我大女兒已經出來工作
[00:19:44.000 --> 00:19:46.000]  她會再進修
[00:19:46.000 --> 00:19:49.000]  我大女兒正在讀大學
[00:19:49.000 --> 00:19:50.000]  還準備做老師
[00:19:50.000 --> 00:19:52.000]  請大家爲她祈禱
[00:19:52.000 --> 00:19:54.000]  兩個星期前
[00:19:54.000 --> 00:19:57.000]  這幾個月就是實習中
[00:19:57.000 --> 00:19:59.000]  我很早起牀
[00:19:59.000 --> 00:20:01.000]  因爲學校七點多就要回去
[00:20:01.000 --> 00:20:03.000]  所以她五點多就開始
[00:20:03.000 --> 00:20:06.000]  我起牀招呼她
[00:20:06.000 --> 00:20:08.000]  她覺得我很睏
[00:20:08.000 --> 00:20:11.000]  然後她整整整整這件事
[00:20:11.000 --> 00:20:12.000]  她說媽媽
[00:20:12.000 --> 00:20:13.000]  我出去了
[00:20:13.000 --> 00:20:14.000]  我說哦
[00:20:14.000 --> 00:20:15.000]  你出去了
[00:20:15.000 --> 00:20:16.000]  然後呢
[00:20:16.000 --> 00:20:17.000]  怎料又沒見她出門
[00:20:17.000 --> 00:20:18.000]  又在搞其他事
[00:20:18.000 --> 00:20:20.000]  然後她又說
[00:20:20.000 --> 00:20:21.000]  媽媽
[00:20:21.000 --> 00:20:22.000]  我出去了
[00:20:22.000 --> 00:20:23.000]  我說哦
[00:20:23.000 --> 00:20:24.000]  你出去了
[00:20:24.000 --> 00:20:25.000]  她儀式姐
[00:20:25.000 --> 00:20:26.000]  和我說了幾次
[00:20:26.000 --> 00:20:27.000]  我都沒發現
[00:20:27.000 --> 00:20:29.000]  終於她忍無可忍
[00:20:29.000 --> 00:20:30.000]  皺眉頭看着我
[00:20:30.000 --> 00:20:31.000]  媽媽
[00:20:31.000 --> 00:20:32.000]  我說了幾次
[00:20:32.000 --> 00:20:33.000]  說我出去
[00:20:33.000 --> 00:20:36.000]  你還沒祝福我
[00:20:36.000 --> 00:20:38.000]  然後我如夢初醒
[00:20:38.000 --> 00:20:40.000]  然後她就真的出去
[00:20:40.000 --> 00:20:41.000]  因爲她已經最後
[00:20:41.000 --> 00:20:44.000]  在門口準備穿鞋
[00:20:44.000 --> 00:20:46.000]  我就立刻用我懵懵懵的聲音
[00:20:46.000 --> 00:20:47.000]  和腦筋
[00:20:47.000 --> 00:20:49.000]  我放耶穌的名字祝福你
[00:20:49.000 --> 00:20:52.000]  能夠在同學和在督徒面前
[00:20:52.000 --> 00:20:54.000]  蒙恩寵有聰明
[00:20:54.000 --> 00:20:55.000]  接着再說多一句
[00:20:55.000 --> 00:20:56.000]  我忘記了
[00:20:56.000 --> 00:20:58.000]  因爲真的很睏
[00:20:58.000 --> 00:20:59.000]  接着她很滿意
[00:20:59.000 --> 00:21:00.000]  回頭看
[00:21:00.000 --> 00:21:01.000]  其實每次我這樣祝福
[00:21:01.000 --> 00:21:02.000]  大聲說話
[00:21:02.000 --> 00:21:04.000]  我的狗又嗚嗚嗚嗚
[00:21:04.000 --> 00:21:06.000]  她能夠的言語就是
[00:21:06.000 --> 00:21:07.000]  嗚嗚聲
[00:21:07.000 --> 00:21:08.000]  祝福你
[00:21:08.000 --> 00:21:09.000]  嗚嗚嗚
[00:21:09.000 --> 00:21:10.000]  這樣
[00:21:10.000 --> 00:21:12.000]  然後她就很滿意
[00:21:12.000 --> 00:21:13.000]  回頭看
[00:21:13.000 --> 00:21:14.000]  嗯
[00:21:14.000 --> 00:21:17.000]  拜拜媽咪
[00:21:17.000 --> 00:21:20.000]  帶着一份祝福
[00:21:20.000 --> 00:21:21.000]  帶着興散的心
[00:21:21.000 --> 00:21:24.000]  帶着相信家人會支持她
[00:21:24.000 --> 00:21:25.000]  當然
[00:21:25.000 --> 00:21:26.000]  晚上回來
[00:21:26.000 --> 00:21:29.000]  是報好消息
[00:21:29.000 --> 00:21:31.000]  神幫助我們去經驗
[00:21:31.000 --> 00:21:33.000]  有不同的經歷
[00:21:33.000 --> 00:21:35.000]  餵食之旅其中一個傳統
[00:21:35.000 --> 00:21:36.000]  我相信在家裏面
[00:21:36.000 --> 00:21:38.000]  一定創造更多美好的傳統
[00:21:38.000 --> 00:21:39.000]  放在小組
[00:21:39.000 --> 00:21:40.000]  或者在
[00:21:40.000 --> 00:21:42.000]  我們平時在兒童牧區的時候
[00:21:42.000 --> 00:21:43.000]  的家長
[00:21:43.000 --> 00:21:45.000]  跟我分享多一點好不好
[00:21:45.000 --> 00:21:47.000]  要處處學習的是
[00:21:47.000 --> 00:21:50.000]  家庭裏面歡樂的時光
[00:21:50.000 --> 00:21:53.000]  要處處歡樂的時光
[00:21:53.000 --> 00:21:55.000]  第三樣東西
[00:21:55.000 --> 00:21:56.000]  手牽手
[00:21:56.000 --> 00:21:58.000]  代代孟福
[00:21:58.000 --> 00:22:00.000]  我再說我們每個人的際遇
[00:22:00.000 --> 00:22:03.000]  每個家庭的組合不相同
[00:22:03.000 --> 00:22:04.000]  我們當中有些人
[00:22:04.000 --> 00:22:08.000]  我們可能未有肉身的義女
[00:22:08.000 --> 00:22:09.000]  但我再說
[00:22:09.000 --> 00:22:11.000]  神要使用你
[00:22:11.000 --> 00:22:13.000]  有淑靈的義女
[00:22:13.000 --> 00:22:15.000]  代於代孟福
[00:22:15.000 --> 00:22:18.000]  這裏有四個祝願
[00:22:18.000 --> 00:22:20.000]  四分一百二十
[00:22:20.000 --> 00:22:22.000]  八篇五至六節
[00:22:22.000 --> 00:22:23.000]  而我們一起讀的時候
[00:22:23.000 --> 00:22:25.000]  這個祝願臨到你
[00:22:25.000 --> 00:22:27.000]  也臨到你身邊的人好不好
[00:22:27.000 --> 00:22:28.000]  我們一起讀出
[00:22:28.000 --> 00:22:30.000]  這段經文請讀
[00:22:30.000 --> 00:22:33.000]  願耶和華從石安次福給你
[00:22:33.000 --> 00:22:35.000]  願你一生一世
[00:22:35.000 --> 00:22:38.000]  看見耶路撒冷的好處
[00:22:38.000 --> 00:22:41.000]  願你看見你義女的義女
[00:22:41.000 --> 00:22:46.000]  願平安歸院
[00:22:46.000 --> 00:22:48.000]  四個祝願
[00:22:48.000 --> 00:22:51.000]  帶來讓我們明白相信
[00:22:51.000 --> 00:22:54.000]  我們要戴上淑靈的眼睛看見
[00:22:54.000 --> 00:22:57.000]  在神的應許和祝福的裏面
[00:22:57.000 --> 00:22:59.000]  我們能夠看見
[00:22:59.000 --> 00:23:02.000]  那個更美的未來
[00:23:02.000 --> 00:23:04.000]  能夠看見
[00:23:04.000 --> 00:23:07.000]  神的國度那種福氣
[00:23:07.000 --> 00:23:10.000]  能夠看見我們代與代
[00:23:10.000 --> 00:23:12.000]  一代牽着手一代牽着手
[00:23:12.000 --> 00:23:16.000]  承傳上帝給我們美好的傳統
[00:23:16.000 --> 00:23:18.000]  並且一代與一代
[00:23:18.000 --> 00:23:21.000]  能夠散發生命那種的恩典和福氣
[00:23:21.000 --> 00:23:24.000]  能夠爲耶穌努力
[00:23:24.000 --> 00:23:29.000]  神職家庭要賜福給萬民
[00:23:29.000 --> 00:23:31.000]  神職禮的家庭
[00:23:31.000 --> 00:23:36.000]  要賜福給更多的人
[00:23:36.000 --> 00:23:38.000]  今天這篇詩篇
[00:23:38.000 --> 00:23:41.000]  是一篇常行之詩
[00:23:41.000 --> 00:23:42.000]  我再說
[00:23:42.000 --> 00:23:44.000]  整個選民一年三次地
[00:23:44.000 --> 00:23:48.000]  浩浩蕩蕩拿着祭物去到聖城
[00:23:48.000 --> 00:23:51.000]  浩浩蕩蕩地不辭勞苦
[00:23:51.000 --> 00:23:53.000]  捱過月亮
[00:23:53.000 --> 00:23:55.000]  捱過太陽
[00:23:55.000 --> 00:23:57.000]  但他們心裏因爲親近神
[00:23:57.000 --> 00:24:01.000]  充滿興奮 堅持
[00:24:01.000 --> 00:24:03.000]  人生都是一個朝聖的旅程
[00:24:03.000 --> 00:24:05.000]  丁姐妹
[00:24:05.000 --> 00:24:07.000]  你和我的制御不同
[00:24:07.000 --> 00:24:10.000]  有人在高處
[00:24:10.000 --> 00:24:13.000]  卻可以平安穩妥
[00:24:13.000 --> 00:24:15.000]  有人有很多功課要學
[00:24:15.000 --> 00:24:17.000]  低處未見低
[00:24:17.000 --> 00:24:19.000]  上上落落
[00:24:19.000 --> 00:24:21.000]  但我想說
[00:24:21.000 --> 00:24:24.000]  無論你品嚐甜味
[00:24:24.000 --> 00:24:25.000]  或者你的人生
[00:24:25.000 --> 00:24:29.000]  常常都是一種很豐富的味道
[00:24:29.000 --> 00:24:31.000]  又甜又酸
[00:24:31.000 --> 00:24:33.000]  還有一些很想吐出來的辣
[00:24:33.000 --> 00:24:36.000]  但是你吐不出來
[00:24:36.000 --> 00:24:38.000]  硬要吞下去
[00:24:38.000 --> 00:24:41.000]  有些苦境沒人能夠明白你
[00:24:41.000 --> 00:24:43.000]  有些受過傷害
[00:24:43.000 --> 00:24:45.000]  沒人能夠告訴你
[00:24:45.000 --> 00:24:47.000]  或者跟你道歉
[00:24:47.000 --> 00:24:49.000]  但是
[00:24:49.000 --> 00:24:52.000]  尚過苦與甜
[00:24:52.000 --> 00:24:55.000]  尚過甜與酸
[00:24:55.000 --> 00:24:57.000]  或者這個就是
[00:24:57.000 --> 00:25:01.000]  我們一生精彩的人生
[00:25:01.000 --> 00:25:03.000]  的旅程
[00:25:03.000 --> 00:25:05.000]  不要忘記
[00:25:05.000 --> 00:25:06.000]  神的話語和音電
[00:25:06.000 --> 00:25:08.000]  纔是主糧
[00:25:08.000 --> 00:25:10.000]  主要的食物
[00:25:10.000 --> 00:25:12.000]  不是在品嚐
[00:25:12.000 --> 00:25:14.000]  那些人間苦與樂
[00:25:14.000 --> 00:25:16.000]  主要的食物是要品嚐
[00:25:16.000 --> 00:25:18.000]  神對你的話語
[00:25:18.000 --> 00:25:20.000]  神給你的照明
[00:25:20.000 --> 00:25:23.000]  那是終極的珍之味
[00:25:23.000 --> 00:25:25.000]  很多的苦境
[00:25:25.000 --> 00:25:26.000]  很快就會過
[00:25:26.000 --> 00:25:27.000]  這是我們家屬上說的
[00:25:27.000 --> 00:25:28.000]  很快就過
[00:25:28.000 --> 00:25:30.000]  明天就沒事了
[00:25:30.000 --> 00:25:32.000]  是的 很快就過
[00:25:32.000 --> 00:25:34.000]  然後我們把握的就是
[00:25:34.000 --> 00:25:36.000]  給自己永遠的祝福
[00:25:36.000 --> 00:25:37.000]  在飯堂裏面手牽手
[00:25:37.000 --> 00:25:39.000]  做初試也好
[00:25:39.000 --> 00:25:43.000]  神會恩高我們 擁抱我們
[00:25:43.000 --> 00:25:45.000]  最後我以一個見證
[00:25:45.000 --> 00:25:48.000]  跟大家分享
[00:25:48.000 --> 00:25:51.000]  這位我在同福認識的姐妹
[00:25:51.000 --> 00:25:52.000]  她今天很開心
[00:25:52.000 --> 00:25:56.000]  能夠將她的見證說出來
[00:25:56.000 --> 00:25:59.000]  我認識她十幾年了
[00:25:59.000 --> 00:26:00.000]  我認識她十幾年了
[00:26:00.000 --> 00:26:01.000]  我認識她十幾年了
[00:26:01.000 --> 00:26:02.000]  我認識她十幾年了
[00:26:02.000 --> 00:26:04.000]  她在小學裏面與她同行
[00:26:04.000 --> 00:26:07.000]  她的工作很出色
[00:26:07.000 --> 00:26:10.000]  她有兩個很有能力
[00:26:10.000 --> 00:26:13.000]  很俊俏的二女
[00:26:13.000 --> 00:26:16.000]  我們一起長大
[00:26:16.000 --> 00:26:20.000]  但她有一個浪子的丈夫
[00:26:20.000 --> 00:26:22.000]  我認識她的時候
[00:26:22.000 --> 00:26:26.000]  她這個丈夫已經遊走出去玩
[00:26:26.000 --> 00:26:28.000]  她自己有另一個女人
[00:26:28.000 --> 00:26:29.000]  他們沒有離婚
[00:26:29.000 --> 00:26:30.000]  因爲這個丈夫
[00:26:30.000 --> 00:26:32.000]  仍然照顧着她的兒子
[00:26:32.000 --> 00:26:33.000]  照顧着她的女兒
[00:26:33.000 --> 00:26:35.000]  但這個姐妹很痛苦
[00:26:35.000 --> 00:26:37.000]  很艱難
[00:26:37.000 --> 00:26:39.000]  她有很多的掙扎
[00:26:39.000 --> 00:26:42.000]  很多很不容易
[00:26:42.000 --> 00:26:43.000]  面對她自己的家庭
[00:26:43.000 --> 00:26:46.000]  她覺得很不容易
[00:26:46.000 --> 00:26:49.000]  她竭力去愛神
[00:26:49.000 --> 00:26:51.000]  追求認識神
[00:26:51.000 --> 00:26:53.000]  竭力去帶領她兩個孩子
[00:26:53.000 --> 00:26:56.000]  去認識神
[00:26:56.000 --> 00:27:00.000]  在大概兩年前
[00:27:00.000 --> 00:27:04.000]  這位姐妹正打算
[00:27:04.000 --> 00:27:06.000]  不如清清楚楚離婚
[00:27:06.000 --> 00:27:09.000]  搞清楚關係好一點
[00:27:09.000 --> 00:27:10.000]  但有一次她在街上
[00:27:10.000 --> 00:27:11.000]  她說這十幾年
[00:27:11.000 --> 00:27:13.000]  她沒有試過在街上
[00:27:13.000 --> 00:27:14.000]  遇到這個丈夫
[00:27:14.000 --> 00:27:16.000]  這個弟兄
[00:27:16.000 --> 00:27:18.000]  他本來就是弟兄
[00:27:18.000 --> 00:27:19.000]  她說在街上有一天
[00:27:19.000 --> 00:27:20.000]  竟然我遇到他
[00:27:20.000 --> 00:27:23.000]  然後在這位弟兄
[00:27:23.000 --> 00:27:27.000]  他在見完醫生之後
[00:27:27.000 --> 00:27:31.000]  醫生宣佈你有癌症
[00:27:31.000 --> 00:27:32.000]  他在醫務所走出來
[00:27:32.000 --> 00:27:37.000]  他就遇上我這位姐妹
[00:27:37.000 --> 00:27:41.000]  他說我有癌症
[00:27:41.000 --> 00:27:45.000]  姐妹說我要爲你祈禱
[00:27:45.000 --> 00:27:47.000]  就這樣他將這個代土消息
[00:27:47.000 --> 00:27:49.000]  他帶到他們以前
[00:27:49.000 --> 00:27:50.000]  在英國一起信主
[00:27:50.000 --> 00:27:54.000]  一起成長的英國教會
[00:27:54.000 --> 00:27:55.000]  然後那邊的弟兄姐妹
[00:27:55.000 --> 00:27:57.000]  爲這位弟兄禱告
[00:27:57.000 --> 00:27:59.000]  然後有一個弟兄
[00:27:59.000 --> 00:28:00.000]  他打電話給他
[00:28:00.000 --> 00:28:04.000]  他說你要悔改Peter
[00:28:04.000 --> 00:28:09.000]  你得罪神Peter
[00:28:09.000 --> 00:28:12.000]  這位弟兄第二次去看醫生
[00:28:12.000 --> 00:28:17.000]  宣佈你只有三個月命
[00:28:17.000 --> 00:28:18.000]  神聖的時空
[00:28:18.000 --> 00:28:19.000]  就是當他再出來的時候
[00:28:19.000 --> 00:28:23.000]  他遇到他的兒子
[00:28:23.000 --> 00:28:26.000]  他告訴他的孩子聽
[00:28:26.000 --> 00:28:30.000]  爸爸很快死了
[00:28:30.000 --> 00:28:32.000]  因爲弟兄在主面前
[00:28:32.000 --> 00:28:35.000]  他徹底的悔改
[00:28:35.000 --> 00:28:37.000]  然後他對我的姐妹說
[00:28:37.000 --> 00:28:42.000]  他說我要回家
[00:28:42.000 --> 00:28:45.000]  弟兄姐妹很難
[00:28:45.000 --> 00:28:48.000]  浪子回頭能不能夠接納他
[00:28:48.000 --> 00:28:51.000]  這是一件極其不容易的事
[00:28:51.000 --> 00:28:54.000]  這位姐妹和他兩個孩子
[00:28:54.000 --> 00:28:57.000]  決定要收留他歡迎他
[00:28:57.000 --> 00:28:59.000]  在病患的時候要擁抱他
[00:28:59.000 --> 00:29:02.000]  我這位姐妹停薪留職
[00:29:02.000 --> 00:29:04.000]  兩個孩子在英國
[00:29:04.000 --> 00:29:06.000]  暫停一個就斷落回來陪他
[00:29:06.000 --> 00:29:09.000]  一陪陪了十八個月
[00:29:09.000 --> 00:29:10.000]  我看到的照片
[00:29:10.000 --> 00:29:13.000]  全部都是喫飯開心
[00:29:13.000 --> 00:29:15.000]  一起歡樂慶賀
[00:29:15.000 --> 00:29:18.000]  還有頭髮包住了
[00:29:18.000 --> 00:29:20.000]  有很多病患的痛苦
[00:29:20.000 --> 00:29:23.000]  但是他們經歷這個
[00:29:23.000 --> 00:29:25.000]  在Peter人生裏面最後的階段
[00:29:25.000 --> 00:29:27.000]  他竟然享受的
[00:29:27.000 --> 00:29:30.000]  是他悔改的生命
[00:29:30.000 --> 00:29:34.000]  敬畏的人是有福的
[00:29:34.000 --> 00:29:35.000]  他們一起分享了
[00:29:35.000 --> 00:29:39.000]  這十八個月家庭的福樂
[00:29:39.000 --> 00:29:42.000]  在安息禮拜那一天
[00:29:42.000 --> 00:29:45.000]  我們不同的弟弟姐妹回來
[00:29:45.000 --> 00:29:49.000]  眼前的是一個奇妙的景象
[00:29:49.000 --> 00:29:51.000]  是一個復活的家庭
[00:29:51.000 --> 00:29:54.000]  是一個望着回頭的人生
[00:29:54.000 --> 00:29:56.000]  然後是一個
[00:29:56.000 --> 00:30:01.000]  看見夢幻的歲月的家庭
[00:30:01.000 --> 00:30:04.000]  姐妹很開心和你們分享
[00:30:04.000 --> 00:30:06.000]  然後她跟我說的時候
[00:30:06.000 --> 00:30:10.000]  我們完了安息禮拜一起喫飯
[00:30:10.000 --> 00:30:14.000]  她說我真的很愛她
[00:30:14.000 --> 00:30:17.000]  十幾年的傷害你忘記了嗎
[00:30:17.000 --> 00:30:18.000]  是呀
[00:30:18.000 --> 00:30:20.000]  一筆勾銷
[00:30:20.000 --> 00:30:23.000]  過去冷淡的日子你忘記了嗎
[00:30:23.000 --> 00:30:24.000]  是呀
[00:30:24.000 --> 00:30:25.000]  我仍然很愛她
[00:30:25.000 --> 00:30:27.000]  我很開心有份
[00:30:27.000 --> 00:30:28.000]  我很開心
[00:30:28.000 --> 00:30:29.000]  她告訴我
[00:30:29.000 --> 00:30:34.000]  是我做回正太
[00:30:34.000 --> 00:30:38.000]  丁紙梅甚至說她是真神
[00:30:38.000 --> 00:30:40.000]  一切的咒咒不安
[00:30:40.000 --> 00:30:42.000]  一切人生人帶給你的苦難不安
[00:30:42.000 --> 00:30:44.000]  是可以一筆勾銷的
[00:30:44.000 --> 00:30:46.000]  來到主面前
[00:30:46.000 --> 00:30:48.000]  肯受你朝聖之旅
[00:30:48.000 --> 00:30:50.000]  這個主良
[00:30:50.000 --> 00:30:51.000]  是神的華語
[00:30:51.000 --> 00:30:53.000]  是神的恩典
[00:30:53.000 --> 00:30:54.000]  Amen
