
[00:00:00.000 --> 00:00:05.500]  開到《九一妄想》第19集,今次來到創世紀另一個新的段落
[00:20:38.000 --> 00:20:41.000]  現在你們若是實在聽我的話
[00:20:41.000 --> 00:20:43.000]  遵守我的約
[00:20:43.000 --> 00:20:46.000]  你們就會在萬民當中
[00:20:46.000 --> 00:20:50.000]  作為我屬我的產業
[00:20:50.000 --> 00:20:51.000]  這是一個特別的字
[00:20:51.000 --> 00:20:52.000]  Treasure
[00:20:52.000 --> 00:20:54.000]  或者有些英文翻譯
[00:20:54.000 --> 00:20:56.000]  叫做Crown Jewel
[00:20:56.000 --> 00:20:59.000]  就是那種名價之寶
[00:20:59.000 --> 00:21:02.000]  就是掌上明珠的意思
[00:21:02.000 --> 00:21:04.000]  以色列人在神的眼中
[00:21:04.000 --> 00:21:07.000]  是一種很寶貴
[00:21:07.000 --> 00:21:10.000]  一種長子的名分
[00:21:10.000 --> 00:21:12.000]  說到Crown Jewel
[00:21:12.000 --> 00:21:13.000]  Treasure
[00:21:13.000 --> 00:21:15.000]  想想你自己
[00:21:15.000 --> 00:21:17.000]  一些很寶貴的東西
[00:21:17.000 --> 00:21:19.000]  藏在櫃底
[00:21:19.000 --> 00:21:21.000]  或者在銀行的保險箱
[00:21:21.000 --> 00:21:23.000]  總之一些金銀珠寶
[00:21:23.000 --> 00:21:25.000]  對你來說很有價值的東西
[00:21:25.000 --> 00:21:27.000]  上帝就是這樣看以色列人
[00:21:27.000 --> 00:21:30.000]  看他自己的神的子民
[00:21:30.000 --> 00:21:32.000]  因為全地都是我的
[00:21:32.000 --> 00:21:35.000]  你們要歸我作為君尊的祭祀
[00:21:35.000 --> 00:21:37.000]  聖潔的國民
[00:21:37.000 --> 00:21:38.000]  在上帝眼中
[00:21:38.000 --> 00:21:40.000]  以色列人就是他的長子
[00:21:40.000 --> 00:21:42.000]  所以寫一個這樣的故事
[00:21:42.000 --> 00:21:44.000]  告訴他不要輕寒
[00:21:44.000 --> 00:21:48.000]  不要藐視這個尊貴的身分
[00:21:48.000 --> 00:21:51.000]  以色列人本身就是神的長子
[00:21:51.000 --> 00:21:53.000]  神的掌上明珠
[00:21:53.000 --> 00:21:56.000]  以素輕看長子名分這個故事
[00:21:56.000 --> 00:22:00.000]  就是一個很大的屬靈的警惕
[00:22:00.000 --> 00:22:02.000]  就是告訴他們不要以為
[00:22:02.000 --> 00:22:05.000]  你與生俱來被上帝揀選
[00:22:05.000 --> 00:22:08.000]  你就不會失去這個長子的名分
[00:22:08.000 --> 00:22:10.000]  這個屬靈的產業
[00:22:10.000 --> 00:22:11.000]  你要守約
[00:22:11.000 --> 00:22:12.000]  如果你背弱的話
[00:22:12.000 --> 00:22:14.000]  你就會失去更多
[00:22:14.000 --> 00:22:16.000]  失去更大
[00:22:16.000 --> 00:22:19.000]  繼續延伸下去到新約
[00:22:19.000 --> 00:22:21.000]  講到神的子民
[00:22:21.000 --> 00:22:22.000]  教會
[00:22:22.000 --> 00:22:23.000]  基督徒
[00:22:23.000 --> 00:22:25.000]  你和我
[00:22:25.000 --> 00:22:27.000]  也用了舊約這個
[00:22:27.000 --> 00:22:30.000]  以素輕看長子名分的故事
[00:22:30.000 --> 00:22:33.000]  其中一處就是希伯來書
[00:22:33.000 --> 00:22:36.000]  這裡用了以素的故事
[00:22:36.000 --> 00:22:38.000]  來做一個警告
[00:22:38.000 --> 00:22:39.000]  第十二章
[00:22:39.000 --> 00:22:40.000]  你們要小心
[00:22:40.000 --> 00:22:43.000]  免得有人失去了神的恩典
[00:22:43.000 --> 00:22:46.000]  免得有苦根長起來纏擾你們
[00:22:46.000 --> 00:22:48.000]  因而污染了許多人
[00:22:48.000 --> 00:22:52.000]  又免得有人成為淫亂和貪戀世俗
[00:22:52.000 --> 00:22:55.000]  好像以素一樣
[00:22:55.000 --> 00:22:57.000]  為了一丁點的食物
[00:22:57.000 --> 00:23:01.000]  竟把自己長子的名分出賣了
[00:23:01.000 --> 00:23:02.000]  你們知道
[00:23:02.000 --> 00:23:06.000]  後來以素想要承受祝福卻被拒絕
[00:23:06.000 --> 00:23:08.000]  雖然帶著眼淚去尋求
[00:23:08.000 --> 00:23:11.000]  但也沒有反悔的餘地
[00:23:11.000 --> 00:23:13.000]  以素作為長子
[00:23:13.000 --> 00:23:19.000]  講條件就必定先會得到神的記業
[00:23:19.000 --> 00:23:22.000]  但因為眼前一丁點的福祿
[00:23:22.000 --> 00:23:26.000]  想舒緩一下就放棄了永恆的產業
[00:23:26.000 --> 00:23:29.000]  你說這是多大的損失
[00:23:29.000 --> 00:23:32.000]  希伯來書本身就是寫給猶太基督徒
[00:23:32.000 --> 00:23:34.000]  在第一世紀的時候
[00:23:34.000 --> 00:23:36.000]  猶太人信了主
[00:23:36.000 --> 00:23:39.000]  他們得到神的救恩
[00:23:39.000 --> 00:23:44.000]  但卻因為在當時第一世紀的社會裡
[00:23:44.000 --> 00:23:47.000]  受著很多以往猶太教給予的壓力
[00:23:47.000 --> 00:23:49.000]  挑戰和引誘
[00:23:49.000 --> 00:23:51.000]  所以有很多猶太基督徒
[00:23:51.000 --> 00:23:55.000]  因而為著眼前想舒緩一下
[00:23:55.000 --> 00:23:58.000]  好受一點就回到猶太教
[00:23:58.000 --> 00:24:00.000]  就放棄了基督
[00:24:00.000 --> 00:24:04.000]  這是一個很大的損失
[00:24:04.000 --> 00:24:06.000]  So great is salvation
[00:24:06.000 --> 00:24:07.000]  得到基督
[00:24:07.000 --> 00:24:08.000]  認識到基督
[00:24:08.000 --> 00:24:12.000]  卻因為眼前一丁點的好處
[00:24:12.000 --> 00:24:14.000]  而放棄永恆
[00:24:14.000 --> 00:24:17.000]  這是一個很大的錯失
[00:24:17.000 --> 00:24:20.000]  你想想在世上有哪一個民族
[00:24:20.000 --> 00:24:23.000]  是更有條件去認識彌賽亞
[00:24:23.000 --> 00:24:25.000]  認識基督的
[00:24:25.000 --> 00:24:27.000]  豈不是猶太人
[00:24:27.000 --> 00:24:29.000]  他們有律法書
[00:24:29.000 --> 00:24:30.000]  有先知書
[00:24:30.000 --> 00:24:31.000]  有祭禮
[00:24:31.000 --> 00:24:33.000]  有聖殿等等
[00:24:33.000 --> 00:24:36.000]  這些全部都是指向基督的
[00:24:36.000 --> 00:24:39.000]  指向將來彌賽亞的利林
[00:24:39.000 --> 00:24:43.000]  為何一些這麼有條件
[00:24:43.000 --> 00:24:46.000]  能夠成為神的長子
[00:24:46.000 --> 00:24:49.000]  能夠得到這個屬靈永恆的救恩
[00:24:49.000 --> 00:24:53.000]  就會為著世上一點點的舒服
[00:24:53.000 --> 00:24:55.000]  而失去永恆
[00:24:55.000 --> 00:24:59.000]  忽略了這麼大的恩典
[00:24:59.000 --> 00:25:03.000]  希伯來書是一個很重要的警惕
[00:25:03.000 --> 00:25:06.000]  其實也是寫給我們
[00:25:06.000 --> 00:25:08.000]  我們有上帝的恩典
[00:25:08.000 --> 00:25:10.000]  能夠去認識神自己
[00:25:10.000 --> 00:25:13.000]  認識耶穌基督的救恩
[00:25:13.000 --> 00:25:15.000]  全然是一個恩典
[00:25:15.000 --> 00:25:17.000]  長子的名分
[00:25:17.000 --> 00:25:20.000]  恩典就臨到我們
[00:25:20.000 --> 00:25:23.000]  求主給我們這個警告
[00:25:23.000 --> 00:25:27.000]  讓我們知道在難處裡
[00:25:27.000 --> 00:25:30.000]  我們不要輕易放手
[00:25:30.000 --> 00:25:33.000]  把握著上帝給我們的恩典
[00:25:33.000 --> 00:25:34.000]  去珍惜祂
[00:25:34.000 --> 00:25:38.000]  求上主給我們去重整我們的價值觀
[00:25:38.000 --> 00:25:42.000]  不要因為前年的警況
[00:25:42.000 --> 00:25:44.000]  不同的困境
[00:25:44.000 --> 00:25:47.000]  我們就捉不住神的恩典
[00:25:47.000 --> 00:25:49.000]  求主幫助我們
[00:25:49.000 --> 00:25:53.000]  繼續去維持我們成為神的子民
[00:25:53.000 --> 00:25:57.000]  在恩典當中我們繼續往前
[00:25:57.000 --> 00:26:00.000]  在恩典當中靠主信靠祂
[00:26:00.000 --> 00:26:03.000]  讓我們不要失去這麼大的救恩
[00:26:03.000 --> 00:26:05.000]  永美的救恩
[00:26:05.000 --> 00:26:08.000]  在耶穌基督十字架為我們預備
[00:26:08.000 --> 00:26:10.000]  我們同心低流祈禱
[00:26:10.000 --> 00:26:11.000]  神我們感謝祢
[00:26:11.000 --> 00:26:13.000]  因為祢的恩典
[00:26:13.000 --> 00:26:15.000]  一個我們不配受的恩典
[00:26:15.000 --> 00:26:17.000]  主我們求祢幫助我們
[00:26:17.000 --> 00:26:19.000]  讓我們的生活遇見困難
[00:26:19.000 --> 00:26:21.000]  遇見難處的時候
[00:26:21.000 --> 00:26:23.000]  遇見隱憂的時候
[00:26:23.000 --> 00:26:25.000]  我們不會輕易放過
[00:26:25.000 --> 00:26:28.000]  這個長治的名分
[00:26:28.000 --> 00:26:32.000]  這個屬靈的這麼寶貴的救恩
[00:26:32.000 --> 00:26:34.000]  一個永恆的救恩
[00:26:34.000 --> 00:26:38.000]  求主祢親自來堅定我們的價值
[00:26:38.000 --> 00:26:40.000]  堅定我們的觀念
[00:26:40.000 --> 00:26:43.000]  以致我們真的能夠抓緊祢的恩典
[00:26:43.000 --> 00:26:45.000]  繼續在祢的恩典當中
[00:26:45.000 --> 00:26:46.000]  來跟隨祢
[00:26:46.000 --> 00:26:47.000]  來侍奉祢
[00:26:47.000 --> 00:26:49.000]  祈禱奉祖平革
