
[00:00:00.000 --> 00:00:04.840]  今早我們在復活節早晨的時候
[00:17:43.900 --> 00:17:46.060]  又應該不可以成立
[00:17:46.060 --> 00:17:47.060]  第三個假設
[00:17:47.060 --> 00:17:48.700]  他說可能是幻覺
[00:17:48.700 --> 00:17:50.660]  可能那些人見到耶穌復活
[00:17:50.660 --> 00:17:51.700]  其實是幻覺
[00:17:51.700 --> 00:17:52.660]  你知道很多時候
[00:17:52.660 --> 00:17:53.420]  發夢也好
[00:17:53.420 --> 00:17:54.660]  想得人多也好
[00:17:54.660 --> 00:17:55.660]  忽然間見到
[00:17:55.660 --> 00:17:56.340]  那麼上下
[00:17:56.340 --> 00:17:59.940]  哎呀!是耶穌復活了
[00:17:59.940 --> 00:18:02.780]  但他說這個假設
[00:18:02.780 --> 00:18:05.060]  亦都不可以成立
[00:18:05.060 --> 00:18:08.140]  是因為那個墳墓是空的
[00:18:08.140 --> 00:18:09.700]  屍體真的不在
[00:18:09.700 --> 00:18:11.620]  沒有人能夠發現到
[00:18:11.620 --> 00:18:12.420]  而且他說
[00:18:12.420 --> 00:18:13.860]  通常在他自己的經驗
[00:18:13.860 --> 00:18:15.820]  Mr.Warren的經驗
[00:18:15.820 --> 00:18:17.340]  如果有幻覺也好
[00:18:17.340 --> 00:18:20.940]  是不可能同時有一大群人
[00:18:20.940 --> 00:18:24.260]  一起看到同一個幻覺的
[00:18:24.260 --> 00:18:25.540]  如果一個人可能是
[00:18:25.540 --> 00:18:27.500]  兩個人都勉強
[00:18:27.500 --> 00:18:30.900]  幾百人一定不可能是幻覺
[00:18:30.900 --> 00:18:32.740]  所以第三個又推翻了
[00:18:32.740 --> 00:18:33.860]  不成立
[00:18:33.860 --> 00:18:35.020]  第四個假設
[00:18:35.020 --> 00:18:38.860]  他說其實是有人假扮耶穌
[00:18:38.860 --> 00:18:40.220]  他是假扮的
[00:18:40.220 --> 00:18:41.820]  不是真正的耶穌
[00:18:41.820 --> 00:18:45.540]  因為當時的門徒也不太認得他
[00:18:45.540 --> 00:18:46.380]  當他復活了之後
[00:18:46.380 --> 00:18:47.780]  門徒也不太認得他
[00:18:47.780 --> 00:18:49.100]  後來到擦餅的時候才認得
[00:18:49.100 --> 00:18:50.100]  原來是耶穌復活了
[00:18:50.100 --> 00:18:51.380]  因為耶穌復活了之後
[00:18:51.380 --> 00:18:52.100]  身體改變了
[00:18:52.100 --> 00:18:53.340]  有一點不同了
[00:18:53.340 --> 00:18:54.500]  所以他們說
[00:18:54.500 --> 00:18:57.020]  其實這個是有人假扮的
[00:18:57.020 --> 00:18:58.140]  假扮耶穌
[00:18:58.140 --> 00:18:59.900]  然後告訴人們
[00:18:59.900 --> 00:19:02.460]  你看我復活了
[00:19:02.460 --> 00:19:06.700]  但這個又不成立
[00:19:06.700 --> 00:19:07.220]  為什麼呢?
[00:19:07.220 --> 00:19:08.820]  因為耶穌不僅顯現
[00:19:08.820 --> 00:19:13.020]  耶穌還繼續走一些神蹟
[00:19:13.020 --> 00:19:16.820]  耶穌不僅離遠向他們宣告
[00:19:16.820 --> 00:19:19.140]  祂和他們一起生活
[00:19:19.140 --> 00:19:20.420]  所以當他們後來發現
[00:19:20.420 --> 00:19:21.820]  是主了
[00:19:21.820 --> 00:19:23.260]  他們一定認得
[00:19:23.260 --> 00:19:26.460]  耶穌某一些言談舉止
[00:19:26.460 --> 00:19:28.940]  某一些說話的方式
[00:19:28.940 --> 00:19:32.660]  某一些祂的動作
[00:19:32.660 --> 00:19:35.580]  或者祂平時有的一些表現
[00:19:35.580 --> 00:19:36.700]  而且最重要的
[00:19:36.700 --> 00:19:40.620]  就是祂仍然能夠走出神蹟其時
[00:19:40.620 --> 00:19:43.220]  所以這個又不可能看著祂升天
[00:19:43.220 --> 00:19:44.220]  怎麼可能呢?
[00:19:44.220 --> 00:19:46.140]  所以我們又說
[00:19:46.140 --> 00:19:47.620]  Mr. Warren 說
[00:19:47.620 --> 00:19:50.180]  這個我所假設的第四個假設
[00:19:50.180 --> 00:19:50.980]  又不可以成立
[00:19:50.980 --> 00:19:53.260]  他說最後的第五個假設
[00:19:53.260 --> 00:19:56.860]  可能這個只不過是誇張而已
[00:19:56.860 --> 00:19:58.460]  的確可能有一點點是真的
[00:19:58.460 --> 00:20:00.220]  不過後來以訛傳訛
[00:20:00.220 --> 00:20:01.620]  越說越多
[00:20:01.620 --> 00:20:02.740]  越說越誇張
[00:20:02.740 --> 00:20:07.020]  耶穌死了,可能被人救出來的那幅銀幕
[00:20:07.020 --> 00:20:10.260]  可能是空氣師把屍體擠到別處
[00:20:10.260 --> 00:20:10.860]  之類的
[00:20:10.860 --> 00:20:13.580]  然後就越傳越亂
[00:20:13.580 --> 00:20:16.620]  又傳說耶穌復活了
[00:20:16.620 --> 00:20:17.500]  但是他說
[00:20:17.500 --> 00:20:18.780]  通常一個謠言
[00:20:18.780 --> 00:20:20.460]  或者一個假的傳
[00:20:20.460 --> 00:20:21.860]  最多傳一會兒
[00:20:21.860 --> 00:20:24.140]  它就消滅了
[00:20:24.140 --> 00:20:27.220]  不可能傳十年都是真的
[00:20:27.220 --> 00:20:30.260]  不可能十年都有人管這些的
[00:20:30.260 --> 00:20:31.980]  不可能一百年都有
[00:20:31.980 --> 00:20:33.140]  不可能一千年
[00:20:33.140 --> 00:20:34.220]  不可能二千年
[00:20:34.220 --> 00:20:35.900]  不可能二千多年
[00:20:35.900 --> 00:20:41.380]  還是很多人能夠把握住的
[00:20:41.380 --> 00:20:44.460]  如果純粹是謠傳的話
[00:20:44.460 --> 00:20:48.340]  一定不可能會影響這個世界這麼大
[00:20:48.340 --> 00:20:51.020]  影響這麼多人所作的見證
[00:20:51.020 --> 00:20:52.580]  有這麼多人
[00:20:52.580 --> 00:20:57.700]  來經歷到這位仍然今天復活的主耶穌
[00:20:57.700 --> 00:20:59.180]  所以這位Mr. Warren
[00:20:59.180 --> 00:21:01.820]  他就有一個結論
[00:21:01.820 --> 00:21:04.540]  他說:似乎我都沒有辦法
[00:21:04.540 --> 00:21:08.020]  不服在這些我自己去尋求
[00:21:08.020 --> 00:21:08.900]  去發現
[00:21:08.900 --> 00:21:11.500]  以及根據我所有的專業的知識
[00:21:11.500 --> 00:21:12.900]  所找到的答案
[00:21:12.900 --> 00:21:17.820]  他說:唯有我要天秘下來承認
[00:21:17.820 --> 00:21:22.060]  耶穌基督復活是一件真實的事
[00:21:22.060 --> 00:21:23.900]  最後他就寫了這本書
[00:21:23.900 --> 00:21:26.340]  而且誠心信靠了耶穌
[00:21:26.340 --> 00:21:28.540]  其實這個不是罕見的事
[00:21:28.540 --> 00:21:30.740]  在歷史裏面有千千
[00:21:30.740 --> 00:21:31.860]  我不敢說千千
[00:21:31.860 --> 00:21:35.700]  有很多這些所謂未信神的人
[00:21:35.700 --> 00:21:37.220]  或者不信神的人
[00:21:37.220 --> 00:21:38.780]  他們因為自己的考究
[00:21:38.780 --> 00:21:39.700]  因為自己讀聖經
[00:21:39.700 --> 00:21:40.500]  因為自己尋求
[00:21:40.500 --> 00:21:43.340]  因為自己去用理性去尋索
[00:21:43.340 --> 00:21:46.940]  結果最後都要降伏在理性、邏輯
[00:21:46.940 --> 00:21:49.300]  以及這些事實的底下
[00:21:49.300 --> 00:21:51.620]  來謙卑接受相信
[00:21:51.620 --> 00:21:55.540]  當然我們不能憑理性相信
[00:21:55.540 --> 00:22:00.980]  但是我們基督教是可以經得起邏輯
[00:22:00.980 --> 00:22:02.500]  以及理性的考驗
[00:22:02.500 --> 00:22:06.420]  絕不是盲目的信仰
[00:22:06.420 --> 00:22:10.620]  我們見到這位Mr. Warren
[00:22:10.620 --> 00:22:13.860]  和很多其他的
[00:22:13.860 --> 00:22:16.860]  曾經一樣有同等經歷過的人
[00:22:16.860 --> 00:22:18.340]  他們都是這樣
[00:22:18.340 --> 00:22:21.620]  在這些懷疑當中
[00:22:21.620 --> 00:22:27.220]  在這些誤信當中改變過來
[00:22:27.220 --> 00:22:29.700]  來相信這位耶穌基督
[00:22:29.700 --> 00:22:35.500]  祂是那位復活神神
[00:22:35.500 --> 00:22:40.780]  我們再看一個
[00:22:40.780 --> 00:22:42.780]  劍橋大學的一位學者
[00:22:42.780 --> 00:22:44.980]  他叫Canon Westcott
[00:22:44.980 --> 00:22:45.980]  他這樣說
[00:22:45.980 --> 00:22:48.980]  他說實際上把所有的證據集合起來
[00:22:48.980 --> 00:22:50.740]  我們大可以這樣說
[00:22:50.740 --> 00:22:54.100]  歷史上沒有一件任何一件的事
[00:22:54.100 --> 00:22:57.420]  比基督復活更充分
[00:22:57.420 --> 00:22:59.940]  更有多方面的證據
[00:22:59.940 --> 00:23:04.140]  除非你是先傳成見
[00:23:04.140 --> 00:23:06.620]  如果你是客觀的
[00:23:06.620 --> 00:23:09.820]  願意的來真心尋求的
[00:23:09.820 --> 00:23:11.260]  你一定知道
[00:23:11.260 --> 00:23:13.740]  這個基督復活的事實
[00:23:13.740 --> 00:23:15.260]  是千真萬確
[00:23:15.260 --> 00:23:18.460]  勝過任何一個歷史的人物
[00:23:18.460 --> 00:23:19.660]  你未見過他的
[00:23:19.660 --> 00:23:22.460]  或者是一些歷史的事情
[00:23:22.460 --> 00:23:23.700]  你沒有經驗過
[00:23:23.700 --> 00:23:25.340]  不過是讀書回來的
[00:23:25.340 --> 00:23:26.700]  所有這些一切
[00:23:26.700 --> 00:23:29.140]  都不夠基督復活
[00:23:29.140 --> 00:23:31.740]  那麼經得起時間
[00:23:31.740 --> 00:23:35.820]  和影響力
[00:23:35.820 --> 00:23:39.860]  和在很多人證物證的證據底下
[00:23:39.860 --> 00:23:41.740]  所表露出來
[00:23:41.740 --> 00:23:43.340]  所以我們今天
[00:23:43.340 --> 00:23:45.220]  我們這個信仰是有根有機的
[00:23:45.220 --> 00:23:47.340]  我們這個信仰是千真萬確的
[00:23:47.340 --> 00:23:51.780]  是因為基督真的是從死裡復活
[00:23:51.780 --> 00:23:53.620]  他真的來過人類的歷史
[00:23:53.620 --> 00:23:57.060]  他真的經歷過十字架的苦難
[00:23:57.060 --> 00:23:59.620]  他所宣告的救恩是真實的
[00:23:59.620 --> 00:24:03.180]  他用他的復活勝過死亡
[00:24:03.180 --> 00:24:04.500]  來顯出來
[00:24:04.500 --> 00:24:07.660]  這個是千真萬確的事實
[00:24:07.660 --> 00:24:11.740]  是基督復活的真實性
[00:24:11.740 --> 00:24:13.100]  究竟這個基督復活的真實性
[00:24:13.100 --> 00:24:14.380]  帶來什麼樣的真理呢
[00:24:14.380 --> 00:24:16.940]  在聖經裡為什麼我們這麼強調呢
[00:24:16.940 --> 00:24:21.500]  第二方面我們要看一下基督復活的真理
[00:24:21.500 --> 00:24:25.100]  在聖經裡有很多很重要的真理
[00:24:25.100 --> 00:24:31.300]  來解釋讓人能夠找到人生的意義
[00:24:31.300 --> 00:24:33.340]  找到生命的方向
[00:24:33.340 --> 00:24:36.060]  找到這個世界很多哲學
[00:24:36.060 --> 00:24:38.660]  很多宗教不能夠解決的問題
[00:24:38.660 --> 00:24:40.660]  今天我們沒有時間一一去講
[00:24:40.660 --> 00:24:41.820]  但是有兩方面的
[00:24:41.820 --> 00:24:46.220]  是因為耶穌基督的復活的事實
[00:24:46.220 --> 00:24:49.500]  帶給我們很重要的基督教的真理
[00:24:49.500 --> 00:24:51.540]  第一基督教很強調
[00:24:51.540 --> 00:24:55.940]  基督復活是證明了祂是獨一的真神
[00:24:55.940 --> 00:24:57.660]  祂是唯一的真神
[00:24:57.660 --> 00:25:01.860]  在歷史上從來沒有一個宗教的教主
[00:25:01.860 --> 00:25:04.940]  祂是可以勝過死亡的
[00:25:04.940 --> 00:25:08.940]  從來那些我們所崇拜的人物
[00:25:08.940 --> 00:25:14.900]  或者我們所信仰某些宗教的創始人
[00:25:14.900 --> 00:25:18.660]  無論甚麼大的宗教、小的宗教
[00:25:18.660 --> 00:25:20.220]  民間的宗教
[00:25:20.220 --> 00:25:21.660]  西方的宗教
[00:25:21.660 --> 00:25:22.860]  東方的宗教
[00:25:22.860 --> 00:25:26.900]  從來沒有一個宗教的創始人或者教主
[00:25:26.900 --> 00:25:31.140]  祂是能夠有這個把握和真實性
[00:25:31.140 --> 00:25:33.420]  從死裡復活
[00:25:33.420 --> 00:25:34.860]  所以就讓我們看見
[00:25:34.860 --> 00:25:37.500]  很多這些的只不過是人
[00:25:37.500 --> 00:25:38.580]  是人為的
[00:25:38.580 --> 00:25:41.020]  但是基督教所信的上帝
[00:25:41.020 --> 00:25:42.220]  這位的救主
[00:25:42.220 --> 00:25:45.380]  我們明顯看見這個地球這麼渺小
[00:25:45.380 --> 00:25:47.180]  人類這麼有限
[00:25:47.180 --> 00:25:48.860]  一定有一個至高的主宰
[00:25:48.860 --> 00:25:53.300]  一個超於Metaphysics
[00:25:53.300 --> 00:25:57.140]  即是超形而上的一個存在者
[00:25:57.140 --> 00:25:58.980]  創造者
[00:25:58.980 --> 00:26:01.140]  哪一個能夠找到祂?
[00:26:01.140 --> 00:26:03.020]  基督教很清楚的
[00:26:03.020 --> 00:26:04.060]  清楚宣告
[00:26:04.060 --> 00:26:06.220]  這個就是創造的真神
[00:26:06.220 --> 00:26:09.820]  這個就是解決人類問題的救贖主
[00:26:09.820 --> 00:26:11.420]  這位就是耶穌基督
[00:26:11.420 --> 00:26:13.580]  這位就是神的兒子
[00:26:13.580 --> 00:26:16.740]  將上帝的生命和救恩帶給我們
[00:26:16.740 --> 00:26:18.820]  透過祂的復活
[00:26:18.820 --> 00:26:21.100]  證明祂是神的兒子
[00:26:21.100 --> 00:26:24.340]  祂不受肉身和死亡的限制
[00:26:24.340 --> 00:26:26.700]  不受罪帶來結果
[00:26:26.700 --> 00:26:28.380]  死這個厄運
[00:26:28.380 --> 00:26:30.460]  祂是超越這些
[00:26:30.460 --> 00:26:32.580]  祂是真神
[00:26:32.580 --> 00:26:34.020]  所以
[00:26:34.020 --> 00:26:35.380]  第一個真理
[00:26:35.380 --> 00:26:40.500]  在基督教的真理裡面
[00:26:40.500 --> 00:26:41.460]  給我們看見的
[00:26:41.460 --> 00:26:42.860]  就是耶穌基督
[00:26:42.860 --> 00:26:44.820]  祂的大能
[00:26:44.820 --> 00:26:45.540]  復活的大能
[00:26:45.540 --> 00:26:47.860]  證明祂是上帝的兒子
[00:26:47.860 --> 00:26:51.100]  證明祂是真神
[00:26:51.100 --> 00:26:53.060]  沒有一個能夠claim
[00:26:53.060 --> 00:26:55.660]  去宣告說我是真神
[00:26:55.660 --> 00:26:58.020]  只有耶穌能夠宣告
[00:26:58.020 --> 00:26:59.060]  祂說
[00:26:59.060 --> 00:27:02.020]  我就是真神
[00:27:02.020 --> 00:27:03.140]  救主
[00:27:03.140 --> 00:27:05.780]  人類最需要的
[00:27:05.780 --> 00:27:08.380]  一位神的兒子
[00:27:08.380 --> 00:27:12.780]  第二,我們看到在復活的真理裡面
[00:27:12.780 --> 00:27:13.660]  告訴我們
[00:27:13.660 --> 00:27:16.740]  原來基督復活帶來給我們什麼真理呢?
[00:27:16.740 --> 00:27:19.580]  就是祂是勝利者
[00:27:19.580 --> 00:27:21.060]  祂不單是真神
[00:27:21.060 --> 00:27:22.460]  祂是勝利者
[00:27:22.460 --> 00:27:24.140]  祂勝過了
[00:27:24.140 --> 00:27:25.660]  人類最大的問題
[00:27:25.660 --> 00:27:27.900]  就是罪
[00:27:27.900 --> 00:27:29.900]  人類最大的敵人
[00:27:29.900 --> 00:27:31.500]  就是魔鬼
[00:27:31.500 --> 00:27:33.980]  因為祂試探我們犯罪
[00:27:33.980 --> 00:27:35.700]  因為祂是敵黨真神
[00:27:35.700 --> 00:27:37.820]  傳假道理
[00:27:37.820 --> 00:27:40.180]  散播假的宗教
[00:27:40.180 --> 00:27:41.460]  誘惑人的心
[00:27:41.460 --> 00:27:43.140]  將來要滅亡
[00:27:43.140 --> 00:27:44.380]  叫人陷在罪裡面
[00:27:44.380 --> 00:27:47.380]  這是魔鬼的權勢
[00:27:47.380 --> 00:27:51.100]  透過人接受這個試探
[00:27:51.100 --> 00:27:52.460]  犯罪之後
[00:27:52.460 --> 00:27:56.220]  罪帶來人類最大的敵人
[00:27:56.220 --> 00:27:58.780]  但是耶穌基督告訴我們
[00:27:58.780 --> 00:28:00.020]  聖經的真理告訴我們
[00:28:00.020 --> 00:28:02.740]  為什麼耶穌要從死裡復活呢?
[00:28:02.740 --> 00:28:06.300]  因為罪的功架就是死
[00:28:06.300 --> 00:28:09.020]  但是耶穌勝過了死
[00:28:09.020 --> 00:28:11.020]  勝過了罪
[00:28:11.020 --> 00:28:13.740]  罪叫我們與神隔離
[00:28:13.740 --> 00:28:16.340]  罪叫我們受到審判
[00:28:16.340 --> 00:28:20.860]  人的罪叫我們與聖潔的神分開
[00:28:20.860 --> 00:28:24.700]  但是耶穌從死裡復活勝過了罪
[00:28:24.700 --> 00:28:26.340]  祂擔當了我們的罪
[00:28:26.340 --> 00:28:29.180]  而且將一個赦罪的救恩
[00:28:29.180 --> 00:28:30.620]  新的生命賜給我們
[00:28:30.620 --> 00:28:31.860]  所以我們感謝神
[00:28:31.860 --> 00:28:33.940]  祂是勝利的
[00:28:33.940 --> 00:28:35.900]  所以今天我們可以宣告
[00:28:35.900 --> 00:28:38.940]  我們可以勝過罪的審判
[00:28:38.940 --> 00:28:40.940]  勝過罪的引誘
[00:28:40.940 --> 00:28:42.980]  因為我們不是靠我們自己
[00:28:42.980 --> 00:28:45.580]  我們是靠著復活的耶穌基督
[00:28:45.580 --> 00:28:47.580]  祂是勝過罪惡的
[00:28:47.580 --> 00:28:50.860]  祂是勝過魔鬼和死亡的權勢
[00:28:50.860 --> 00:28:52.780]  所以今天我們能夠在
[00:28:52.780 --> 00:28:55.620]  耶穌基督的旗下
[00:28:55.620 --> 00:28:57.900]  我們在祂的勝利的盈裡
[00:28:57.900 --> 00:28:59.180]  我們有份
[00:28:59.180 --> 00:29:01.100]  我們是屬於勝利那邊的
[00:29:01.100 --> 00:29:04.140]  本來聖經說我們在罪裡面墜落的
[00:29:04.140 --> 00:29:07.900]  我們本來是在無子望黑暗的裡面的
[00:29:07.900 --> 00:29:10.380]  但是神藉著祂的愛子
[00:29:10.380 --> 00:29:14.500]  復活的真神將我們移到祂的愛子的國度裡面
[00:29:14.500 --> 00:29:16.740]  這是光明的國度
[00:29:16.740 --> 00:29:19.780]  這是復活帶給我們一個很重要
[00:29:19.780 --> 00:29:21.340]  從黑暗進入光明
[00:29:21.340 --> 00:29:23.140]  從死進入永生的
[00:29:23.140 --> 00:29:25.900]  一個很重要的基督教的真理
[00:29:25.900 --> 00:29:29.540]  因為我們現在在德勝那邊
[00:29:29.540 --> 00:29:35.820]  再不是在罪的就座墜落失敗那邊
[00:29:35.820 --> 00:29:39.420]  我們在德勝那邊
[00:29:39.420 --> 00:29:42.820]  當美國和日本在太平洋戰爭
[00:29:42.820 --> 00:29:44.860]  大家彼此對壘的時候
[00:29:44.860 --> 00:29:48.860]  美國的一位陸軍司令溫奈德司令
[00:29:48.860 --> 00:29:52.060]  他很不幸被日軍俘虜
[00:29:52.060 --> 00:29:56.220]  然後將他囚禁在菲律賓一個集中營那裡
[00:29:56.220 --> 00:29:57.500]  失去自由
[00:29:57.500 --> 00:29:59.580]  當然非常的痛苦
[00:29:59.580 --> 00:30:02.700]  非常的低落
[00:30:02.700 --> 00:30:05.980]  也是在面對隨時死亡的陰影
[00:30:05.980 --> 00:30:10.660]  不單止是這樣的情況當中
[00:30:10.660 --> 00:30:12.980]  最討厭的就是那些日軍
[00:30:12.980 --> 00:30:15.260]  每天雖然給他吃點東西
[00:30:15.260 --> 00:30:18.780]  但是最痛苦的就是他凌辱他
[00:30:18.780 --> 00:30:19.860]  譏笑他
[00:30:19.860 --> 00:30:21.380]  你看看你
[00:30:21.380 --> 00:30:24.460]  然後就諧樂他侮辱他
[00:30:24.460 --> 00:30:27.940]  這些是他非常難受
[00:30:27.940 --> 00:30:30.700]  但是因為這位陸軍司令
[00:30:30.700 --> 00:30:33.700]  他仍然非常有他的尊嚴
[00:30:33.700 --> 00:30:36.940]  所以他一點都不開聲
[00:30:36.940 --> 00:30:40.700]  也沒有去反抗
[00:30:40.700 --> 00:30:42.940]  然後用一個尊嚴的態度
[00:30:42.940 --> 00:30:44.300]  平靜的心
[00:30:44.300 --> 00:30:46.260]  來面對這些苦難
[00:30:46.260 --> 00:30:49.300]  面對這些侮辱和挑戰
[00:30:49.300 --> 00:30:52.540]  但是當後來日本投降那天
[00:30:52.540 --> 00:30:55.060]  當日本投降那天有一架美軍直升機
[00:30:55.060 --> 00:30:59.020]  飛到菲律賓上空的集中營上面
[00:30:59.020 --> 00:31:02.100]  就有一個散兵走下來
[00:31:02.100 --> 00:31:03.780]  一個報信的兵
[00:31:03.780 --> 00:31:08.380]  去到司令那裡的監獄門口告訴他
[00:31:08.380 --> 00:31:10.580]  好消息告訴司令
[00:31:10.580 --> 00:31:11.580]  日本投降了
[00:31:11.580 --> 00:31:13.460]  美國贏了
[00:31:13.460 --> 00:31:15.340]  再過很短的時間
[00:31:15.340 --> 00:31:17.460]  你們全部會被放走
[00:31:17.460 --> 00:31:20.220]  我們現在將這個好消息帶給你們
[00:31:20.220 --> 00:31:24.980]  很快地他們就馬上上了直升機飛走
[00:31:24.980 --> 00:31:29.100]  然後所有這些被監禁的美軍
[00:31:29.100 --> 00:31:30.420]  在集中營的美軍
[00:31:30.420 --> 00:31:32.620]  都非常歡喜
[00:31:32.620 --> 00:31:35.340]  過了沒多久
[00:31:35.340 --> 00:31:38.620]  那兩個日本軍平時來到
[00:31:38.620 --> 00:31:42.340]  拿東西給美國陸軍司令
[00:31:42.340 --> 00:31:45.860]  這個溫司令
[00:31:45.860 --> 00:31:47.300]  又來了
[00:31:47.300 --> 00:31:50.220]  又來了一次來排落他
[00:31:50.220 --> 00:31:51.620]  又來吐口水
[00:31:51.620 --> 00:31:52.980]  又來藐視他
[00:31:52.980 --> 00:31:55.980]  又來去激他
[00:31:55.980 --> 00:31:57.140]  這次不同了
[00:31:57.140 --> 00:31:58.980]  這次溫內德司令
[00:31:58.980 --> 00:32:02.180]  他就很神氣地站起來
[00:32:02.180 --> 00:32:04.900]  不單止像平時他充滿著尊嚴
[00:32:04.900 --> 00:32:07.860]  更加充滿著威信地告訴
[00:32:07.860 --> 00:32:08.780]  你們好走了
[00:32:08.780 --> 00:32:09.500]  你們知道嗎
[00:32:09.500 --> 00:32:11.060]  你們已經輸了
[00:32:11.060 --> 00:32:13.100]  你們已經投降了
[00:32:13.100 --> 00:32:15.060]  美軍已經贏了
[00:32:15.060 --> 00:32:18.940]  日本軍已經成為我們的階下囚了
[00:32:18.940 --> 00:32:20.060]  反過來
[00:32:20.060 --> 00:32:23.340]  最嚇得這幾個兵馬上走回去
[00:32:23.340 --> 00:32:24.060]  查證一下
[00:32:24.060 --> 00:32:27.980]  沒多久這個消息就傳到他們當中
[00:32:27.980 --> 00:32:29.500]  今天都是這樣
[00:32:29.500 --> 00:32:33.140]  本來我們可能都是在罪的囚牢裡面的
[00:32:33.140 --> 00:32:36.140]  我們可能都是在無止亡裡面的
[00:32:36.140 --> 00:32:38.380]  面對死亡是絕望的
[00:32:38.380 --> 00:32:40.620]  是好像中國人這樣說
[00:32:40.620 --> 00:32:44.140]  人死了就好像什麼都沒有了
[00:32:44.140 --> 00:32:45.700]  燈滅一樣
[00:32:45.700 --> 00:32:48.020]  又好像原始的佛教認為
[00:32:48.020 --> 00:32:55.020]  他們要追尋的是幻滅的一種最終境界
[00:32:55.020 --> 00:32:56.340]  人的生命很寶貴
[00:32:56.340 --> 00:32:57.780]  靈魂是永恆的
[00:32:57.780 --> 00:32:59.060]  地獄是真實的
[00:32:59.060 --> 00:33:02.300]  魔鬼將來要在地獄裡面
[00:33:02.300 --> 00:33:05.420]  和所有這些有罪的人在一起
[00:33:05.420 --> 00:33:07.540]  與神隔絕是真實的
[00:33:07.540 --> 00:33:08.500]  但今天我們知道
[00:33:08.500 --> 00:33:10.420]  本來我們都是在這個境況
[00:33:10.420 --> 00:33:12.740]  但是我們現在宣告特性
[00:33:12.740 --> 00:33:13.780]  不是因為我們
[00:33:13.780 --> 00:33:16.340]  是因為我們的耶穌基督
[00:33:16.340 --> 00:33:19.100]  祂已經是復活特性的主
[00:33:19.100 --> 00:33:21.060]  所以我們可以站在祂的旗下
[00:33:21.060 --> 00:33:22.380]  在祂的迎侶當中
[00:33:22.380 --> 00:33:23.420]  屬於祂那邊
[00:33:23.420 --> 00:33:26.540]  我們說我們已經贏了
[00:33:26.540 --> 00:33:28.460]  勝利是屬於我們的
[00:33:28.460 --> 00:33:30.860]  我們可以宣告叫魔鬼退去
[00:33:30.860 --> 00:33:33.860]  我們可以叫罪惡再不受你的捆綁
[00:33:33.860 --> 00:33:38.060]  因為所有的罪已經被釘在十字架上面
[00:33:38.060 --> 00:33:39.980]  基督已經復活了
[00:33:39.980 --> 00:33:45.780]  這是基督復活帶給我們的一個很重要的真理
[00:33:45.780 --> 00:33:50.220]  第三,我們來看看基督復活和我們的關係
[00:33:50.220 --> 00:33:54.340]  基督復活的真義
[00:33:54.340 --> 00:33:55.940]  第一,我們要看一看
[00:33:55.940 --> 00:33:57.260]  這裡很簡單
[00:33:57.260 --> 00:33:59.500]  我們再一次來勉勵我們每一個
[00:33:59.500 --> 00:34:02.820]  特別是今天我們來紀念耶穌基督復活
[00:34:02.820 --> 00:34:04.620]  我們持著這個復活的信仰
[00:34:04.620 --> 00:34:07.580]  我們來面對現在這個時代
[00:34:07.580 --> 00:34:09.100]  我們的人生
[00:34:09.100 --> 00:34:11.540]  我們看見基督復活帶給我們的
[00:34:11.540 --> 00:34:14.300]  就是一個新的生命
[00:34:14.300 --> 00:34:16.540]  耶穌基督復活和我們有什麼意義呢?
[00:34:16.540 --> 00:34:20.540]  很重要的就是祂要給我們一個新的生命
[00:34:20.540 --> 00:34:25.380]  一個改變的生命
[00:34:25.380 --> 00:34:27.580]  正如司徒保羅的見證
[00:34:27.580 --> 00:34:30.060]  他整個人生改變了
[00:34:30.060 --> 00:34:32.740]  他本來是一個敵黨基督教的人
[00:34:32.740 --> 00:34:38.620]  我不知道我們在收視的家裡的親友
[00:34:38.620 --> 00:34:41.300]  你不知道以往你跟基督教有沒有關係
[00:34:41.300 --> 00:34:44.300]  有些可能你曾經聽過基督教
[00:34:44.300 --> 00:34:46.860]  但是你很不願意相信
[00:34:46.860 --> 00:34:50.980]  或者你都覺得某些基督教信仰挺好的
[00:34:50.980 --> 00:34:53.740]  不過我見到有些基督徒我就不信
[00:34:53.740 --> 00:34:56.940]  或者有些東西攔阻著你
[00:34:56.940 --> 00:34:58.460]  但是我們告訴大家聽一下
[00:34:58.460 --> 00:35:00.780]  今天我們本來舊的生命
[00:35:00.780 --> 00:35:01.820]  我們軟弱的生命
[00:35:01.820 --> 00:35:06.860]  我們仍然有罪根的生命
[00:35:06.860 --> 00:35:10.700]  我們本來就是敗壞的
[00:35:10.700 --> 00:35:11.940]  但是我們感謝神
[00:35:11.940 --> 00:35:17.500]  神復活救恩賜給我們一個新的生命
[00:35:17.500 --> 00:35:19.340]  這個新的生命
[00:35:19.340 --> 00:35:21.980]  一方面是好像蛻變一樣
[00:35:21.980 --> 00:35:23.660]  好像一條蟲
[00:35:23.660 --> 00:35:27.940]  它本來是很難看的
[00:35:27.940 --> 00:35:30.940]  但是經過這個蛻變
[00:35:30.940 --> 00:35:33.380]  它一變就變成了一隻美麗的蝴蝶
[00:35:33.380 --> 00:35:36.420]  這個就是一個新生命的一刻
[00:35:36.420 --> 00:35:38.420]  當你誠心接受耶穌基督的時候
[00:35:38.420 --> 00:35:40.820]  新生命賜給我們
