
[00:00:00.000 --> 00:00:01.000]  願至聖母的平安
[00:23:06.000 --> 00:23:10.000]  去到陰間是沒有人可以幫你的
[00:23:10.000 --> 00:23:15.000]  間中我不知道大家有沒有這個經驗
[00:23:15.000 --> 00:23:18.000]  在一些未信主人傳福音的時候
[00:23:18.000 --> 00:23:21.000]  有些人會這樣說
[00:23:21.000 --> 00:23:25.000]  我真的不去天堂
[00:23:25.000 --> 00:23:27.000]  我很多朋友都不在天堂
[00:23:27.000 --> 00:23:28.000]  都去陰間
[00:23:28.000 --> 00:23:33.000]  我不如去陰間跟他們開采打麻將也好
[00:23:33.000 --> 00:23:36.000]  我想強調的是
[00:23:36.000 --> 00:23:37.000]  在陰間
[00:23:37.000 --> 00:23:42.000]  每個人都是獨自受苦的
[00:23:42.000 --> 00:23:46.000]  朋友之間是不能夠交流的
[00:23:46.000 --> 00:23:51.000]  有一次我聽到另外一個人這樣說
[00:23:51.000 --> 00:23:55.000]  我很愛我老婆
[00:23:55.000 --> 00:23:58.000]  她未信耶穌
[00:23:58.000 --> 00:24:00.000]  已經死了
[00:24:00.000 --> 00:24:04.000]  她當然在陰間
[00:24:04.000 --> 00:24:06.000]  我也要去陪她
[00:24:06.000 --> 00:24:08.000]  我不能夠去天堂
[00:24:08.000 --> 00:24:14.000]  我不想去天堂
[00:24:14.000 --> 00:24:17.000]  這個真是很偉大的愛情
[00:24:17.000 --> 00:24:18.000]  我也很感動
[00:24:18.000 --> 00:24:21.000]  值得人尊敬
[00:24:21.000 --> 00:24:25.000]  不過我跟她說
[00:24:25.000 --> 00:24:27.000]  你愛太太當然很好
[00:24:27.000 --> 00:24:31.000]  如果你太太真的很愛你的話
[00:24:31.000 --> 00:24:36.000]  我相信她會像財主那樣
[00:24:36.000 --> 00:24:40.000]  她其實不會希望你去陰間陪她
[00:24:40.000 --> 00:24:41.000]  你去陰間也沒有用
[00:24:41.000 --> 00:24:44.000]  你去陰間只是受苦
[00:24:44.000 --> 00:24:45.000]  你幫不到她
[00:24:45.000 --> 00:24:49.000]  安慰不到她
[00:24:49.000 --> 00:24:52.000]  當我們仍然在生的時候
[00:24:52.000 --> 00:24:54.000]  假如我們所愛
[00:24:54.000 --> 00:24:55.000]  有我們所愛的人
[00:24:55.000 --> 00:25:00.000]  我們是不會想他去陰間受苦的
[00:25:00.000 --> 00:25:03.000]  我們就要早日跟他傳福音
[00:25:03.000 --> 00:25:05.000]  讓他們認識上帝
[00:25:05.000 --> 00:25:07.000]  讓他們接受耶穌
[00:25:07.000 --> 00:25:09.000]  做他們的主和救主
[00:25:09.000 --> 00:25:11.000]  讓他們可以有把握
[00:25:11.000 --> 00:25:17.000]  死後由天使帶他們去一個好地方
[00:25:17.000 --> 00:25:18.000]  最後一件事
[00:25:18.000 --> 00:25:20.000]  當我們活在人世間的時候
[00:25:20.000 --> 00:25:25.000]  有時我們都會覺得世事很不公平
[00:25:25.000 --> 00:25:27.000]  有權有錢的人
[00:25:27.000 --> 00:25:30.000]  就可以隨便欺壓人
[00:25:30.000 --> 00:25:34.000]  拉撒路是代表倚靠上帝的人
[00:25:34.000 --> 00:25:38.000]  但他在人間卻是受苦
[00:25:38.000 --> 00:25:41.000]  財主不倚靠上帝
[00:25:41.000 --> 00:25:42.000]  但他有錢
[00:25:42.000 --> 00:25:46.000]  不過他又不照顧拉撒路
[00:25:46.000 --> 00:25:49.000]  有時我們看看我們現今的世界
[00:25:49.000 --> 00:25:50.000]  在巴勒斯坦
[00:25:50.000 --> 00:25:54.000]  黎巴嫩的人被以色列人打到殘廢
[00:25:54.000 --> 00:26:00.000]  以色列人還要賣了加沙的土地
[00:26:00.000 --> 00:26:05.000]  讓巴勒斯坦人保證他們沒有土地
[00:26:05.000 --> 00:26:10.000]  一定沒有機會建立巴勒斯坦國
[00:26:10.000 --> 00:26:14.000]  以色列人覺得自己國土的北面
[00:26:14.000 --> 00:26:16.000]  有黎巴嫩的珍珠島
[00:26:16.000 --> 00:26:19.000]  令他們覺得沒有安全感
[00:26:19.000 --> 00:26:23.000]  於是就動用軍隊入侵黎巴嫩的南面
[00:26:23.000 --> 00:26:27.000]  說明要那邊的人快點走
[00:26:27.000 --> 00:26:30.000]  我們也不擔心以色列人
[00:26:30.000 --> 00:26:32.000]  我們只要你們40公里的地
[00:26:32.000 --> 00:26:35.000]  40公里以北你們走
[00:26:35.000 --> 00:26:41.000]  在美洲美國又以高科技和軍隊
[00:26:41.000 --> 00:26:44.000]  擄劫了委內瑞拉的總統
[00:26:44.000 --> 00:26:45.000]  去了美國受審
[00:26:45.000 --> 00:26:48.000]  然後又入侵伊朗
[00:26:48.000 --> 00:26:54.000]  這些情況都讓我們想起兩千多年前
[00:26:54.000 --> 00:26:57.000]  傳道者所說的話
[00:26:57.000 --> 00:27:00.000]  在傳道書四章一節說
[00:27:00.000 --> 00:27:06.000]  我轉而觀看日光之下所發生的一切欺壓之事
[00:27:06.000 --> 00:27:08.000]  看下受欺壓的流淚
[00:27:08.000 --> 00:27:10.000]  無人安慰
[00:27:10.000 --> 00:27:12.000]  欺壓他們的人
[00:27:12.000 --> 00:27:14.000]  有權勢
[00:27:14.000 --> 00:27:16.000]  也無人安慰
[00:27:16.000 --> 00:27:22.000]  有時有些人覺得我們所傳的上帝
[00:27:22.000 --> 00:27:25.000]  要麼就是無能
[00:27:25.000 --> 00:27:29.000]  要麼就不是公義的上帝
[00:27:29.000 --> 00:27:36.000]  你有能力為何世上這麼多不公義的事你不去阻止
[00:27:36.000 --> 00:27:39.000]  你有公義的話為何你不去處理
[00:27:39.000 --> 00:27:43.000]  有些人因為這樣而不信上帝
[00:27:43.000 --> 00:27:45.000]  他們不一定是普通信徒
[00:27:45.000 --> 00:27:50.000]  我看過一些受過神學訓練甚至神學院的講師
[00:27:50.000 --> 00:27:58.000]  都會由於看到世界上的災難而從此不信上帝
[00:27:58.000 --> 00:28:01.000]  但主耶穌的比喻讓我們看到
[00:28:01.000 --> 00:28:04.000]  人死後有上帝的安排
[00:28:04.000 --> 00:28:08.000]  大反轉是會出現的
[00:28:08.000 --> 00:28:11.000]  就好像瑪利亞的尊主頌裡面所說
[00:28:11.000 --> 00:28:15.000]  他叫有權並的失為,叫卑賤的升高
[00:28:15.000 --> 00:28:20.000]  他叫飢餓的飽餐美食,叫富足的空手回去
[00:28:20.000 --> 00:28:23.000]  上帝的報應不一定是今生
[00:28:23.000 --> 00:28:26.000]  也可能是來生
[00:28:26.000 --> 00:28:33.000]  實際上來生的報應是更加嚴厲的
[00:28:33.000 --> 00:28:38.000]  更加有可能是永恆的
[00:28:38.000 --> 00:28:46.000]  所以上帝如果不在今生報應我們認為是惡的人
[00:28:46.000 --> 00:28:55.000]  其實是要他們在來世受到更重的刑罰
[00:28:55.000 --> 00:29:00.000]  因此如果我們現在有人覺得自己正在受委屈
[00:29:00.000 --> 00:29:05.000]  我們仍然是要仰望上帝
[00:29:05.000 --> 00:29:09.000]  保羅說不要置於甚遠
[00:29:09.000 --> 00:29:13.000]  寧可給主的憤怒留地步
[00:29:13.000 --> 00:29:19.000]  因為經上帝說主說申冤償我,我必報應
[00:29:19.000 --> 00:29:21.000]  不一定是今生
[00:29:21.000 --> 00:29:25.000]  但上帝一定會報應
[00:29:25.000 --> 00:29:28.000]  如果有人覺得那些戰爭罪犯
[00:29:28.000 --> 00:29:31.000]  攬炸醫院學校的兇手
[00:29:31.000 --> 00:29:34.000]  似乎仍然在逍遙法外
[00:29:34.000 --> 00:29:36.000]  要記得今生不報
[00:29:36.000 --> 00:29:39.000]  來生上帝一定會報
[00:29:39.000 --> 00:29:44.000]  並且報應是更加嚴厲、更加長久的
[00:29:44.000 --> 00:29:47.000]  大家一起祈禱
[00:29:47.000 --> 00:29:50.000]  大廈天父感謝祢是一位公義的主
[00:29:50.000 --> 00:29:53.000]  祢會公義審判萬民
[00:29:53.000 --> 00:29:57.000]  我們為那些在黎巴嫩、巴勒斯坦的難民祈禱
[00:29:57.000 --> 00:30:00.000]  求主席聯合國和其他組織
[00:30:00.000 --> 00:30:02.000]  供應食物和水給他們
[00:30:02.000 --> 00:30:04.000]  使他們略得安慰
[00:30:04.000 --> 00:30:06.000]  求主教導我們善用錢財
[00:30:06.000 --> 00:30:10.000]  給我們機會向親人朋友傳福音
[00:30:10.000 --> 00:30:13.000]  使他們有來生的保障
[00:30:13.000 --> 00:30:15.000]  奉耶穌基督的名祈禱
[00:30:15.000 --> 00:30:16.000]  阿門
