
[00:00:00.000 --> 00:00:05.840]  好,今天的講題是有些恐怖
[00:14:52.640 --> 00:14:54.600]  濫用權力
[00:14:54.600 --> 00:14:57.480]  浪費了神比的能力和恩賜
[00:14:57.480 --> 00:14:58.480]  浪費了
[00:14:58.480 --> 00:14:59.640]  好了
[00:14:59.640 --> 00:15:00.600]  前幾天
[00:15:00.600 --> 00:15:02.120]  我其中一個師傅
[00:15:02.120 --> 00:15:03.120]  真金法牧師
[00:15:03.120 --> 00:15:04.520]  阿帕薩維尼
[00:15:04.520 --> 00:15:10.680]  他每兩個月都跟不同地方的領袖
[00:15:10.680 --> 00:15:12.040]  有圈圈圈
[00:15:12.040 --> 00:15:13.120]  二十多人而已
[00:15:13.120 --> 00:15:14.360]  現在沒得見了
[00:15:14.360 --> 00:15:15.200]  就在網上
[00:15:15.200 --> 00:15:16.240]  在Zoom
[00:15:16.240 --> 00:15:20.200]  俄羅斯、新加坡、美國、香港、菲律賓
[00:15:20.200 --> 00:15:23.200]  印度等等不同的地方我們會談
[00:15:23.200 --> 00:15:25.280]  今次談到一個題目
[00:15:25.280 --> 00:15:28.080]  什麼東西會殺了一個基督徒?
[00:15:28.080 --> 00:15:31.080]  什麼東西會殺死一個基督徒領袖?
[00:15:31.080 --> 00:15:34.200]  什麼東西會令到他的生命摧毀?
[00:15:34.200 --> 00:15:36.120]  跟這個講題非常吻合
[00:15:36.120 --> 00:15:37.480]  所以我引用了
[00:15:37.480 --> 00:15:38.640]  我們講到一件事
[00:15:38.640 --> 00:15:42.280]  我們的內在生命
[00:15:42.280 --> 00:15:46.240]  跟外在其實是不是一致的?
[00:15:46.240 --> 00:15:49.000]  是不是跟神連繫的?
[00:15:49.000 --> 00:15:51.960]  我們就算是我們的屬靈紀律
[00:15:51.960 --> 00:15:54.280]  是不是穩定持續?
[00:15:54.280 --> 00:15:55.800]  不是一時很興起
[00:15:55.800 --> 00:15:56.560]  很開心
[00:15:56.560 --> 00:15:57.960]  一時又很低
[00:15:57.960 --> 00:16:00.120]  接著不穩定
[00:16:00.120 --> 00:16:02.120]  我們的生命就轉變了
[00:16:02.120 --> 00:16:04.320]  除了聽到很興奮
[00:16:04.320 --> 00:16:06.840]  我們有沒有行動改變?
[00:16:06.840 --> 00:16:08.520]  如果相對應就是
[00:16:08.520 --> 00:16:10.920]  我們的動機是什麼?
[00:16:10.920 --> 00:16:13.000]  我們有沒有跟神熔斷?
[00:16:13.000 --> 00:16:13.560]  什麼叫熔斷?
[00:16:13.560 --> 00:16:14.880]  這是我作的
[00:16:14.880 --> 00:16:16.040]  就是說到了某個位置
[00:16:16.040 --> 00:16:18.320]  你不是跟神沒有關係
[00:16:18.320 --> 00:16:19.960]  到了某個位置你發現
[00:16:19.960 --> 00:16:21.960]  對我利益所在
[00:16:21.960 --> 00:16:24.160]  所有神的教導全部斬斷
[00:16:24.160 --> 00:16:25.760]  你熔斷了
[00:16:25.760 --> 00:16:27.440]  是選擇性的
[00:16:27.440 --> 00:16:29.200]  selective的
[00:16:29.200 --> 00:16:30.000]  第一個描述
[00:16:30.000 --> 00:16:32.800]  第二就不是selective
[00:16:32.800 --> 00:16:33.880]  是持續性
[00:16:33.880 --> 00:16:35.920]  突然間你的喜好
[00:16:35.920 --> 00:16:37.680]  控制了你
[00:16:37.680 --> 00:16:39.840]  你就跟了
[00:16:39.840 --> 00:16:40.680]  阿沙羅是這樣的
[00:16:40.680 --> 00:16:43.920]  今天很多信徒都是這樣的
[00:16:43.920 --> 00:16:46.720]  會摧毀我們的生命
[00:16:46.720 --> 00:16:49.200]  只聽不行
[00:16:49.200 --> 00:16:50.680]  聽到別人的改變故事
[00:16:50.680 --> 00:16:51.280]  很感動
[00:16:51.280 --> 00:16:52.480]  聽到這個探訪
[00:16:52.480 --> 00:16:53.400]  順著很感動
[00:16:53.400 --> 00:16:54.120]  但是
[00:16:54.120 --> 00:16:55.200]  聽到這個和家裡的復仇
[00:16:55.200 --> 00:16:55.560]  很感動
[00:16:55.560 --> 00:16:57.000]  但是自己卻是
[00:16:57.000 --> 00:17:00.320]  無力而行
[00:17:00.320 --> 00:17:03.680]  這個阿沙羅很厲害
[00:17:03.680 --> 00:17:06.160]  他不會燒掉你的房子
[00:17:06.160 --> 00:17:08.040]  我相信他會很生氣
[00:17:08.040 --> 00:17:10.400]  不會引薦他燒掉你的後欄
[00:17:10.400 --> 00:17:11.520]  真的很有趣
[00:17:11.520 --> 00:17:13.360]  他有辦法
[00:17:13.360 --> 00:17:16.120]  於是若阿就見大衛王
[00:17:16.120 --> 00:17:17.440]  稟告他
[00:17:17.440 --> 00:17:19.200]  就將阿沙羅帶來
[00:17:19.200 --> 00:17:20.000]  這個更奇怪
[00:17:20.000 --> 00:17:21.800]  這句我真的不清楚
[00:17:21.800 --> 00:17:22.560]  我們一起讀
[00:17:22.560 --> 00:17:23.960]  阿沙羅來見王
[00:17:23.960 --> 00:17:24.720]  一二三
[00:17:24.720 --> 00:17:27.040]  阿沙羅來見王
[00:17:27.040 --> 00:17:29.640]  在我面前鼓鼓於地
[00:17:29.640 --> 00:17:32.200]  王就與阿沙羅親隨
[00:17:32.200 --> 00:17:33.440]  親隨即是怎樣
[00:17:33.440 --> 00:17:33.880]  復和
[00:17:33.880 --> 00:17:35.560]  什麼事都沒有
[00:17:35.560 --> 00:17:37.120]  這樣就可以了
[00:17:37.120 --> 00:17:40.560]  奇怪吧
[00:17:40.560 --> 00:17:41.760]  第一件我們要學習的
[00:17:41.760 --> 00:17:43.200]  問自己一個問題
[00:17:43.200 --> 00:17:44.800]  信了主之後
[00:17:44.800 --> 00:17:52.160]  你有什麼徹底的改變
[00:17:52.160 --> 00:17:54.360]  有些事情可能我們都改變得到
[00:17:54.360 --> 00:17:56.960]  但有些事情好像經常都不行
[00:17:56.960 --> 00:17:58.320]  那些情況發生
[00:17:58.320 --> 00:18:00.120]  我又會出現
[00:18:00.120 --> 00:18:03.080]  我描述那個叫狼人基因
[00:18:03.080 --> 00:18:04.840]  即是本來是人
[00:18:04.840 --> 00:18:08.440]  一見到月圓之夜就變成狼
[00:18:08.440 --> 00:18:09.240]  我們有些基因
[00:18:09.240 --> 00:18:11.720]  可能一見到某個情況
[00:18:11.720 --> 00:18:13.080]  我們又會來
[00:18:13.080 --> 00:18:13.960]  阿沙羅
[00:18:13.960 --> 00:18:16.040]  有些事情不聽他的意思
[00:18:16.040 --> 00:18:18.280]  又來了
[00:18:18.280 --> 00:18:19.880]  我們內在生命怎樣
[00:18:19.880 --> 00:18:22.160]  我們的屬靈紀律
[00:18:22.160 --> 00:18:25.200]  我們滿不滿意呢
[00:18:25.200 --> 00:18:27.280]  不滿意的你又想怎樣改
[00:18:27.280 --> 00:18:29.080]  很重要
[00:18:29.080 --> 00:18:29.520]  如果不是
[00:18:29.520 --> 00:18:32.600]  我們遲早會被毀滅
[00:18:32.600 --> 00:18:36.960]  阿沙羅是隨著他的意願
[00:18:36.960 --> 00:18:40.360]  他的慾望是牽引推動他
[00:18:40.360 --> 00:18:43.400]  不是上帝
[00:18:43.400 --> 00:18:44.160]  第二個
[00:18:44.160 --> 00:18:46.600]  跟我講兩個切勿而已
[00:18:46.600 --> 00:18:48.240]  接著他繼續做事
[00:18:48.240 --> 00:18:49.960]  這個人真的很厲害
[00:18:49.960 --> 00:18:52.160]  浪費了
[00:18:52.160 --> 00:18:54.000]  我不知道你覺得自己厲不厲害
[00:18:54.000 --> 00:18:56.800]  通常都覺得自己很厲害
[00:18:56.800 --> 00:18:58.440]  不要浪費了你自己
[00:18:58.440 --> 00:18:59.120]  跟旁邊的人說
[00:18:59.120 --> 00:19:04.080]  你不要浪費了你自己
[00:19:04.080 --> 00:19:05.640]  第二節繼續這樣說
[00:19:05.640 --> 00:19:06.360]  我們一起跟我講
[00:19:06.360 --> 00:19:07.400]  一二三
[00:19:07.400 --> 00:19:12.280]  此後阿沙羅為自己預備車馬
[00:19:12.280 --> 00:19:16.120]  又大午上人在他前方奔走
[00:19:16.120 --> 00:19:19.200]  阿沙羅上上早晨起來
[00:19:19.200 --> 00:19:21.520]  擔當了政府的總統
[00:19:21.520 --> 00:19:25.000]  但有心衷心去投降奴隸兵
[00:19:25.000 --> 00:19:27.320]  阿沙羅就叫他過來
[00:19:27.320 --> 00:19:28.000]  好了
[00:19:28.000 --> 00:19:29.640]  第一二節他開始做事
[00:19:29.640 --> 00:19:31.320]  派五十人在前頭
[00:19:31.320 --> 00:19:34.520]  他有權有兵的
[00:19:34.520 --> 00:19:36.680]  開始聚集軍力
[00:19:36.680 --> 00:19:41.000]  而且他開始截大衛王的壺
[00:19:41.000 --> 00:19:41.960]  找王的
[00:19:41.960 --> 00:19:43.360]  我知道過來
[00:19:43.360 --> 00:19:47.400]  不單止是他做了王要做的事
[00:19:47.400 --> 00:19:50.200]  他已經密謀想取代推翻
[00:19:50.200 --> 00:19:52.480]  第三節他對他說
[00:19:52.480 --> 00:19:54.120]  你的事有情有理
[00:19:54.120 --> 00:19:56.240]  即是說王沒理你
[00:19:56.240 --> 00:19:59.800]  無奈王沒鬼人聽你訴盡
[00:19:59.800 --> 00:20:02.080]  開始作事了
[00:20:02.080 --> 00:20:06.200]  這是職場的陰暗面
[00:20:06.200 --> 00:20:08.240]  職場黑暗
[00:20:08.240 --> 00:20:09.520]  我們要小心
[00:20:09.520 --> 00:20:11.400]  在職場做事的時候
[00:20:11.400 --> 00:20:14.040]  是否有一句說一句
[00:20:14.040 --> 00:20:18.240]  是不是真的事就說事
[00:20:18.240 --> 00:20:20.240]  不事又算不事
[00:20:20.240 --> 00:20:20.840]  作事
[00:20:20.840 --> 00:20:22.480]  第四節更恐怖
[00:20:22.480 --> 00:20:23.200]  我們一起讀好嗎
[00:20:23.200 --> 00:20:24.160]  一二三
[00:20:24.160 --> 00:20:26.320]  阿沙羅又說
[00:20:26.320 --> 00:20:29.480]  憤不得我做好天使之
[00:20:29.480 --> 00:20:33.520]  但有心衷心去投降奴隸兵
[00:20:33.520 --> 00:20:35.720]  我予秉公判斷
[00:20:35.720 --> 00:20:36.720]  秉公判斷
[00:20:36.720 --> 00:20:39.040]  表面上我多好
[00:20:39.040 --> 00:20:40.080]  作事師而已
[00:20:40.080 --> 00:20:41.600]  作審判官可以嗎
[00:20:41.600 --> 00:20:43.600]  秉公判斷
[00:20:43.600 --> 00:20:45.200]  你信不信得過他
[00:20:45.200 --> 00:20:45.720]  信不信
[00:20:45.720 --> 00:20:47.200]  有沒有人信
[00:20:47.200 --> 00:20:49.760]  外表好像是
[00:20:49.760 --> 00:20:50.680]  嘩
[00:20:50.680 --> 00:20:52.480]  內表是不是呢
[00:20:52.480 --> 00:20:54.600]  我剛剛回來
[00:20:54.600 --> 00:20:55.680]  隔離完就上班
[00:20:55.680 --> 00:20:56.840]  早幾天
[00:20:56.840 --> 00:20:58.000]  有一天放工
[00:20:58.000 --> 00:20:58.920]  鄰放工的老婆
[00:20:58.920 --> 00:21:00.360]  就發了WhatsApp給我
[00:21:00.360 --> 00:21:02.360]  四個字而已
[00:21:02.360 --> 00:21:04.040]  不是我確診了
[00:21:04.040 --> 00:21:05.520]  是記住買菜
[00:21:05.520 --> 00:21:06.680]  回家了
[00:21:06.680 --> 00:21:08.000]  那去買菜
[00:21:08.000 --> 00:21:08.640]  我不知道大家知不知道
[00:21:08.640 --> 00:21:10.520]  這個買菜原來都很划算的
[00:21:10.520 --> 00:21:12.000]  那我問一下大家
[00:21:12.000 --> 00:21:13.040]  猜一下多少錢
[00:21:13.040 --> 00:21:13.760]  又是很划算
[00:21:13.760 --> 00:21:15.280]  又未必是很划算
[00:21:15.280 --> 00:21:17.520]  每兩個籃就一個價
[00:21:17.520 --> 00:21:18.600]  兩個籃一個價
[00:21:18.600 --> 00:21:20.320]  有兩個籃就是兩個椰菜
[00:21:20.320 --> 00:21:21.160]  一大塊
[00:21:21.160 --> 00:21:22.800]  你猜多少錢
[00:21:22.800 --> 00:21:23.600]  差不多
[00:21:23.600 --> 00:21:24.760]  有兩個籃
[00:21:24.760 --> 00:21:26.680]  是通菜大概四斤
[00:21:26.680 --> 00:21:27.360]  五斤
[00:21:27.360 --> 00:21:31.240]  你猜多少錢
[00:21:31.240 --> 00:21:32.280]  通菜一斤多少錢
[00:21:32.280 --> 00:21:34.320]  我們現在買正常價
[00:21:34.320 --> 00:21:35.320]  十幾塊
[00:21:35.320 --> 00:21:36.640]  四五斤四十塊
[00:21:36.640 --> 00:21:37.080]  好了
[00:21:37.080 --> 00:21:38.320]  又有兩個籃
[00:21:38.320 --> 00:21:40.440]  這個是韭菜
[00:21:40.440 --> 00:21:42.320]  三斤左右我猜
[00:21:42.320 --> 00:21:45.280]  每斤韭菜有多少錢
[00:21:45.280 --> 00:21:45.840]  八塊
[00:21:45.840 --> 00:21:47.200]  幾塊十塊不知道
[00:21:47.200 --> 00:21:47.640]  不知道
[00:21:47.640 --> 00:21:49.320]  三斤就是二十塊
[00:21:49.320 --> 00:21:51.600]  加起來我想六十塊三十塊
[00:21:51.600 --> 00:21:52.880]  那我買的時候
[00:21:52.880 --> 00:21:54.320]  它騰一騰減價可以嗎
[00:21:54.320 --> 00:21:55.880]  兩籃的這個十塊
[00:21:55.880 --> 00:21:57.360]  這個四斤的十二塊
[00:21:57.360 --> 00:21:58.040]  這個不知道
[00:21:58.040 --> 00:21:59.480]  加起來三十七塊
[00:21:59.480 --> 00:22:00.200]  我看一看
[00:22:00.200 --> 00:22:00.680]  嘩
[00:22:00.680 --> 00:22:01.920]  為甚麼這麼便宜
[00:22:01.920 --> 00:22:05.880]  那旁邊那個
[00:22:05.880 --> 00:22:06.960]  我聽到有個師奶
[00:22:06.960 --> 00:22:08.320]  我們是師公
[00:22:08.320 --> 00:22:09.160]  有個太太說
[00:22:09.160 --> 00:22:09.640]  嘩
[00:22:09.640 --> 00:22:11.160]  我剛剛買完
[00:22:11.160 --> 00:22:13.240]  好貴啊你現在騰一騰減價
[00:22:13.240 --> 00:22:15.000]  減了幾倍
[00:22:15.000 --> 00:22:15.840]  那我看著我
[00:22:15.840 --> 00:22:16.640]  我還沒買
[00:22:16.640 --> 00:22:17.920]  那我當然開心
[00:22:17.920 --> 00:22:19.520]  她又很傷心
[00:22:19.520 --> 00:22:21.240]  那天那個職員說
[00:22:21.240 --> 00:22:21.840]  是這樣的了
[00:22:21.840 --> 00:22:22.840]  現在減價了
[00:22:22.840 --> 00:22:23.960]  這個時候
[00:22:23.960 --> 00:22:24.480]  那我就說
[00:22:24.480 --> 00:22:25.480]  那我是不是自己拿
[00:22:25.480 --> 00:22:26.360]  她說要不你自己拿
[00:22:26.360 --> 00:22:27.040]  不是你自己拿
[00:22:27.040 --> 00:22:27.680]  我幫你拿
[00:22:27.680 --> 00:22:28.920]  我幫你拿就算雙倍
[00:22:28.920 --> 00:22:30.360]  我說不要動手
[00:22:30.360 --> 00:22:31.440]  我來了
[00:22:31.440 --> 00:22:33.400]  那就入菜入菜入菜
[00:22:33.400 --> 00:22:36.000]  為甚麼這麼好呢
[00:22:36.000 --> 00:22:37.720]  那我接著我就付錢
[00:22:37.720 --> 00:22:38.360]  我說多少錢
[00:22:38.360 --> 00:22:39.040]  你自己算吧
[00:22:39.040 --> 00:22:40.200]  兩個兩個
[00:22:40.200 --> 00:22:40.800]  我說三十七
[00:22:40.800 --> 00:22:42.160]  我說三十七吧
[00:22:42.160 --> 00:22:42.840]  接著她加一句
[00:22:42.840 --> 00:22:43.920]  我明白了
[00:22:43.920 --> 00:22:45.280]  因為說甚麼
[00:22:45.280 --> 00:22:48.400]  反正那些錢都不是我的
[00:22:48.400 --> 00:22:48.720]  嘩
[00:22:48.720 --> 00:22:49.560]  我看著她老闆
[00:22:49.560 --> 00:22:50.880]  原來不在這裡
[00:22:50.880 --> 00:22:51.640]  是吧
[00:22:51.640 --> 00:22:52.920]  接著我付錢的時候
[00:22:52.920 --> 00:22:53.520]  我說三十七
[00:22:53.520 --> 00:22:54.720]  我付錢你找吧
[00:22:54.720 --> 00:22:55.640]  她說隨便吧
[00:22:55.640 --> 00:22:56.160]  不找了
[00:22:56.160 --> 00:22:58.200]  你付幾塊錢就走吧
[00:22:58.200 --> 00:22:59.160]  付幾塊錢就走
[00:22:59.160 --> 00:23:00.000]  我說不行啊
[00:23:00.000 --> 00:23:01.720]  我買東西付錢的
[00:23:01.720 --> 00:23:03.680]  接著她又說多句
[00:23:03.680 --> 00:23:05.040]  她說不要妨礙我
[00:23:05.040 --> 00:23:05.680]  甚麼
[00:23:05.680 --> 00:23:08.680]  收工了
[00:23:08.680 --> 00:23:09.800]  假的
[00:23:09.800 --> 00:23:12.240]  她好好的
[00:23:12.240 --> 00:23:13.400]  假的
[00:23:13.400 --> 00:23:14.520]  沒有這些事
[00:23:14.520 --> 00:23:15.520]  聖經說
[00:23:15.520 --> 00:23:16.840]  我們在職場的智慧
[00:23:16.840 --> 00:23:18.920]  無論你作甚麼
[00:23:18.920 --> 00:23:20.680]  都要從甚麼
[00:23:20.680 --> 00:23:22.600]  心裡作
[00:23:22.600 --> 00:23:24.640]  將士為誰作
[00:23:24.640 --> 00:23:26.360]  主作
[00:23:26.360 --> 00:23:27.400]  不是為人作
[00:23:27.400 --> 00:23:28.400]  即是說沒有人見到
[00:23:28.400 --> 00:23:29.600]  神見到的
[00:23:29.600 --> 00:23:31.760]  明白嗎
[00:23:31.760 --> 00:23:33.040]  阿沙倫做的事
[00:23:33.040 --> 00:23:34.680]  神見到
[00:23:34.680 --> 00:23:36.560]  好像很好似的
[00:23:36.560 --> 00:23:38.640]  她還招兵買馬
[00:23:38.640 --> 00:23:40.080]  第五第六節這樣說
[00:23:40.080 --> 00:23:41.000]  我們一起唸
[00:23:41.000 --> 00:23:41.960]  一二三
[00:23:41.960 --> 00:23:46.120]  若有人近前來要拜阿沙倫
[00:23:46.120 --> 00:23:48.800]  阿沙倫就順守那天下
[00:23:48.800 --> 00:23:51.880]  而阿沙倫卻以色列民眾
[00:23:51.880 --> 00:23:54.160]  而阿沙倫卻以國寇本典禧
[00:23:54.160 --> 00:23:57.600]  阿沙倫都如此待她們
[00:23:57.600 --> 00:23:59.600]  這日阿沙倫的聖徒
[00:23:59.600 --> 00:24:01.880]  就以色列民眾受下
[00:24:01.880 --> 00:24:02.680]  哇
[00:24:02.680 --> 00:24:04.320]  在奪取人心
[00:24:04.320 --> 00:24:06.040]  開始在做事了
[00:24:06.040 --> 00:24:06.960]  我們做那麼多事
[00:24:06.960 --> 00:24:09.160]  其實是為了甚麼呢
[00:24:09.160 --> 00:24:10.320]  她在追甚麼呢
[00:24:10.320 --> 00:24:13.560]  你又一生在追甚麼呢
[00:24:13.560 --> 00:24:15.880]  接著她就求王讓她
[00:24:15.880 --> 00:24:17.400]  從耶路撒冷四年之後
[00:24:17.400 --> 00:24:19.000]  派她去希伯倫
[00:24:19.000 --> 00:24:20.280]  希伯倫是一個地方
[00:24:20.280 --> 00:24:21.400]  在哪裏呢
[00:24:21.400 --> 00:24:24.000]  距離耶路撒大概三十公里
[00:24:24.000 --> 00:24:24.720]  有些距離
[00:24:24.720 --> 00:24:27.240]  但為甚麼要去希伯倫呢
[00:24:27.240 --> 00:24:29.920]  我們讀讀王是否讓她去希伯倫這個地方
[00:24:29.920 --> 00:24:30.760]  希伯倫
[00:24:30.760 --> 00:24:31.280]  我們一起唸
[00:24:31.280 --> 00:24:32.200]  一二三
[00:24:32.200 --> 00:24:36.040]  王孫你平平安安地去拜
[00:24:36.040 --> 00:24:37.840]  阿沙倫就起身
[00:24:37.840 --> 00:24:40.920]  王希伯倫去了
[00:24:40.920 --> 00:24:41.800]  有沒有人答到
[00:24:41.800 --> 00:24:43.600]  為甚麼她想去希伯倫
[00:24:43.600 --> 00:24:47.480]  答到的我請你吃飯
[00:24:47.480 --> 00:24:51.280]  請你去買平菜
[00:24:51.280 --> 00:24:52.760]  二手難攻
[00:24:52.760 --> 00:24:55.800]  二手難攻
[00:24:55.800 --> 00:24:58.360]  都不是
[00:24:58.360 --> 00:25:00.440]  非常好的估計
[00:25:00.440 --> 00:25:03.840]  這個地方很熟悉的
[00:25:03.840 --> 00:25:07.720]  大衛在哪裏,秘案為王
[00:25:07.720 --> 00:25:09.160]  希伯倫
[00:25:09.160 --> 00:25:11.240]  一個很指標性的地方
[00:25:11.240 --> 00:25:14.320]  亦都距離耶路撒冷有一段距離
[00:25:14.320 --> 00:25:16.080]  又好像知又好像不知甚麼事
[00:25:16.080 --> 00:25:18.080]  於是去到希伯倫
[00:25:18.080 --> 00:25:20.040]  她要宣佈自己做王
[00:25:20.040 --> 00:25:21.240]  代替她爸爸
[00:25:21.240 --> 00:25:23.800]  她狐狸的尾巴出現
[00:25:23.800 --> 00:25:26.040]  並且拉攏權貴
[00:25:26.040 --> 00:25:27.920]  那些人權貴她都不知甚麼事
[00:25:27.920 --> 00:25:29.480]  誠誠實實的去
[00:25:29.480 --> 00:25:31.200]  原來她宣佈做王
[00:25:31.200 --> 00:25:32.200]  這段經文是這樣說的
[00:25:32.200 --> 00:25:32.840]  我們一起唸
[00:25:32.840 --> 00:25:34.040]  1、2、3
[00:25:34.040 --> 00:25:36.520]  厄沙隆打發探子
[00:25:36.520 --> 00:25:37.920]  走遍以色列
[00:25:37.920 --> 00:25:39.480]  各自派雪
[00:25:39.480 --> 00:25:42.240]  你們一見見國姓就說
[00:25:42.240 --> 00:25:45.160]  厄沙隆在希伯倫作王爺
[00:25:45.160 --> 00:25:47.480]  厄沙隆在耶路撒冷
[00:25:47.480 --> 00:25:48.680]  請了二百人
[00:25:48.680 --> 00:25:50.080]  請了二百人
[00:25:50.080 --> 00:25:52.280]  都已誠誠實實去聽
[00:25:52.280 --> 00:25:55.160]  並不知她做了些甚麼
[00:25:55.160 --> 00:25:56.160]  很厲害的
[00:25:56.160 --> 00:25:57.360]  這招叫甚麼
[00:25:57.360 --> 00:25:59.200]  擺你上台
[00:25:59.200 --> 00:26:00.400]  厲害吧
[00:26:00.400 --> 00:26:03.120]  她做了這麼多事
[00:26:03.120 --> 00:26:04.560]  全部人蒙在鼓裡
[00:26:04.560 --> 00:26:07.040]  不過會爆出來的
[00:26:07.040 --> 00:26:09.160]  第二點我們要學的
[00:26:09.160 --> 00:26:09.960]  大家看看這個
[00:26:09.960 --> 00:26:11.080]  更厲害
[00:26:11.080 --> 00:26:13.040]  這個真是厲害
[00:26:13.040 --> 00:26:14.480]  接著她拉攏一些
[00:26:14.480 --> 00:26:18.280]  很有智慧能力坐高位的人
[00:26:18.280 --> 00:26:21.320]  叫阿希多弗
[00:26:21.320 --> 00:26:23.720]  接著叛逆的勢力甚大
[00:26:23.720 --> 00:26:25.760]  你知不知道阿希多弗是誰
[00:26:25.760 --> 00:26:27.680]  為甚麼他請到
[00:26:27.680 --> 00:26:32.040]  答到的請你吃自助餐
[00:26:32.040 --> 00:26:34.400]  不准開聖經
[00:26:34.400 --> 00:26:38.240]  立刻開Google搜尋
[00:26:38.240 --> 00:26:44.040]  阿希多弗其實是拔舌巴的祖父
[00:26:44.040 --> 00:26:46.480]  他已經很生大氣
[00:26:46.480 --> 00:26:48.720]  硬生捉了拔舌巴
[00:26:48.720 --> 00:26:50.280]  洗澡那次
[00:26:50.280 --> 00:26:52.480]  跟他發生關係
[00:26:52.480 --> 00:26:55.320]  殺了他孫女婿
[00:26:55.320 --> 00:26:57.960]  他知道的,阿瑟不知道他不喜歡
[00:26:57.960 --> 00:26:59.520]  這個很有才能的人
[00:26:59.520 --> 00:27:00.400]  捉他過來
[00:27:00.400 --> 00:27:01.320]  你幫我
[00:27:01.320 --> 00:27:03.160]  立刻好
[00:27:03.160 --> 00:27:05.160]  有時是有原因的
[00:27:05.160 --> 00:27:06.640]  你明白嗎
[00:27:06.640 --> 00:27:09.440]  所以我們少少事都不好
[00:27:09.440 --> 00:27:10.840]  發生了要停
[00:27:10.840 --> 00:27:12.320]  不停就不堪設想
[00:27:12.320 --> 00:27:12.960]  下來吧
[00:27:12.960 --> 00:27:14.800]  這個這麼有能力的人
[00:27:14.800 --> 00:27:15.920]  日漸增多
[00:27:15.920 --> 00:27:17.920]  所以這個人告訴我們
[00:27:17.920 --> 00:27:18.840]  這個教官告訴我們
[00:27:18.840 --> 00:27:19.920]  我們不要粗枝過急
[00:27:19.920 --> 00:27:21.840]  為甚麼我說不要粗枝過急
[00:27:21.840 --> 00:27:22.920]  生人為己
[00:27:22.920 --> 00:27:26.040]  還有一件事還沒告訴你
[00:27:26.040 --> 00:27:27.840]  這個阿沙隆
[00:27:27.840 --> 00:27:29.000]  我形容他
[00:27:29.000 --> 00:27:30.720]  一定有用的
[00:27:30.720 --> 00:27:32.600]  蕭仁後欄都是這樣的
[00:27:32.600 --> 00:27:33.280]  你知道嗎
[00:27:33.280 --> 00:27:34.880]  一定有計謀
[00:27:34.880 --> 00:27:35.640]  對吧
[00:27:35.640 --> 00:27:36.560]  又帥氣
[00:27:36.560 --> 00:27:37.480]  行不行
[00:27:37.480 --> 00:27:39.120]  幸好我沒有說他高
[00:27:39.120 --> 00:27:42.200]  不然我有點傷心
[00:27:42.200 --> 00:27:44.000]  你知不知道他是
[00:27:44.000 --> 00:27:46.480]  大衛王的太子
[00:27:46.480 --> 00:27:48.560]  下一位繼位人
[00:27:48.560 --> 00:27:50.400]  其實是他的
[00:27:50.400 --> 00:27:53.320]  為甚麼呢 因為二仔根本是夭折了
[00:27:53.320 --> 00:27:55.360]  大仔被他拆了
[00:27:55.360 --> 00:27:56.360]  所以在那裏
[00:27:56.360 --> 00:27:57.080]  聖經去到那裏
[00:27:57.080 --> 00:28:00.040]  都沒有說鎖羅門是接任大衛的
[00:28:00.040 --> 00:28:01.640]  他為甚麼這麼急呢
[00:28:01.640 --> 00:28:03.160]  因為他覺得是我
[00:28:03.160 --> 00:28:04.800]  覺得大衛不配
[00:28:04.800 --> 00:28:06.560]  我們通常都是這樣說的
[00:28:06.560 --> 00:28:08.640]  我才行 我才是
[00:28:08.640 --> 00:28:10.560]  他不知不覺
[00:28:10.560 --> 00:28:13.400]  一手推倒他的未來
[00:28:13.400 --> 00:28:16.160]  是他自己做出來的
[00:28:16.160 --> 00:28:19.120]  浪費了神給他的才能
[00:28:19.120 --> 00:28:22.880]  你知道嗎 神每個人都給予才能的
[00:28:22.880 --> 00:28:24.520]  我們都有的
[00:28:24.520 --> 00:28:27.840]  重點是我們怎樣用
[00:28:27.840 --> 00:28:29.920]  用得好不好
[00:28:29.920 --> 00:28:32.600]  有說一些笑話
[00:28:32.600 --> 00:28:34.680]  真是很慘的笑話
[00:28:34.680 --> 00:28:35.880]  我不知道大家知不知道
[00:28:35.880 --> 00:28:38.120]  我去美國加拿大前
[00:28:38.120 --> 00:28:40.120]  我的子女確診
[00:28:40.120 --> 00:28:41.080]  前十天
[00:28:41.080 --> 00:28:43.440]  如果確診久一點就去不了
[00:28:43.440 --> 00:28:47.240]  臨起機前打風
[00:28:47.240 --> 00:28:49.360]  臨回香港又打風
[00:28:49.360 --> 00:28:51.040]  延遲了十七個小時
[00:28:51.040 --> 00:28:53.040]  延遲多一個小時
[00:28:53.040 --> 00:28:54.760]  你知道回來要隔離
[00:28:54.760 --> 00:28:56.400]  所有的預約都沒有了
[00:28:56.400 --> 00:28:57.240]  完全由頭搞
[00:28:57.240 --> 00:28:58.600]  不知道能否搞到
[00:28:58.600 --> 00:29:01.640]  錦欣剛剛十七個小時又回來
[00:29:01.640 --> 00:29:03.320]  十一點晚上回到香港
[00:29:03.320 --> 00:29:06.520]  一到香港我的香港基因出現了
[00:29:06.520 --> 00:29:08.160]  我的香港基因是甚麼呢
[00:29:08.160 --> 00:29:10.720]  就是要一馬當先
