
[00:00:00.000 --> 00:00:03.200]  在開始的時間,我們同心來祈禱
[00:22:43.000 --> 00:22:45.000]  你會不會因為
[00:22:45.000 --> 00:22:47.000]  你收聲不要做
[00:22:47.000 --> 00:22:49.000]  他會聽呢
[00:22:49.000 --> 00:22:51.000]  你都試過肚餓
[00:22:51.000 --> 00:22:53.000]  你就算我口不出聲
[00:22:53.000 --> 00:22:55.000]  我肚子都怎樣
[00:22:55.000 --> 00:22:57.000]  打鼓啦
[00:22:57.000 --> 00:23:00.000]  這個字就是說
[00:23:00.000 --> 00:23:03.000]  形象化的表達
[00:23:03.000 --> 00:23:05.000]  就是說
[00:23:05.000 --> 00:23:09.000]  耶穌的心在攪動
[00:23:09.000 --> 00:23:12.000]  當我們見到人群需要的時間
[00:23:12.000 --> 00:23:18.000]  從心裏面有份的催迫
[00:23:18.000 --> 00:23:24.000]  以致祂作出回應
[00:23:24.000 --> 00:23:26.000]  我在這裏
[00:23:26.000 --> 00:23:28.000]  在《馬太福音記述》
[00:23:28.000 --> 00:23:31.000]  或從科幻書裏面來講
[00:23:31.000 --> 00:23:34.000]  耶穌的工作順不順利
[00:23:34.000 --> 00:23:37.000]  一點都不順利
[00:23:37.000 --> 00:23:38.000]  去到那裏
[00:23:38.000 --> 00:23:40.000]  那些猶太人跟著那裏
[00:23:40.000 --> 00:23:44.000]  搞破壞
[00:23:44.000 --> 00:23:46.000]  在《馬太福音》裏面
[00:23:46.000 --> 00:23:47.000]  我們見到
[00:23:47.000 --> 00:23:49.000]  當耶穌到那裏治病
[00:23:49.000 --> 00:23:52.000]  趕鬼的時候
[00:23:52.000 --> 00:23:54.000]  在第八章尾段
[00:23:54.000 --> 00:23:58.000]  合乘的人湧出來見耶穌
[00:23:58.000 --> 00:23:59.000]  不是要聽耶穌教訓
[00:23:59.000 --> 00:24:01.000]  而是請耶穌走
[00:24:01.000 --> 00:24:03.000]  離開他們的境界
[00:24:03.000 --> 00:24:06.000]  去到十一章二十到二十四節
[00:24:06.000 --> 00:24:09.000]  是總結耶穌教你們工作的時間
[00:24:09.000 --> 00:24:11.000]  因為《馬太福音記述》說
[00:24:11.000 --> 00:24:13.000]  耶穌在諸城裏面
[00:24:13.000 --> 00:24:15.000]  行了許多神蹟異能
[00:24:15.000 --> 00:24:19.000]  但那些人是重不悔改
[00:24:19.000 --> 00:24:23.000]  如果從實效的角度來講
[00:24:23.000 --> 00:24:25.000]  會灰心和失望
[00:24:25.000 --> 00:24:28.000]  甚至是放棄
[00:24:28.000 --> 00:24:31.000]  但耶穌身懷一顆憐憫的心
[00:24:31.000 --> 00:24:35.000]  祂有不一樣的願景和視野
[00:24:35.000 --> 00:24:37.000]  祂看到當時
[00:24:37.000 --> 00:24:39.000]  宗教領袖所看不到
[00:24:39.000 --> 00:24:42.000]  祂看到的不是困難
[00:24:42.000 --> 00:24:46.000]  祂看到的是一群牧者
[00:24:46.000 --> 00:24:48.000]  祂看到的是一群羊群
[00:24:48.000 --> 00:24:49.000]  沒有牧者
[00:24:49.000 --> 00:24:51.000]  流離失所
[00:24:51.000 --> 00:24:53.000]  被耶穌侵襲
[00:24:53.000 --> 00:24:55.000]  無力抵抗
[00:24:55.000 --> 00:24:59.000]  祂看到的是一塊塊熟透的和田
[00:24:59.000 --> 00:25:01.000]  急需要收割
[00:25:01.000 --> 00:25:03.000]  如果沒有人理會的時候
[00:25:03.000 --> 00:25:06.000]  所有努力都付諸流水
[00:25:06.000 --> 00:25:09.000]  這顆憐憫的心
[00:25:09.000 --> 00:25:14.000]  讓耶穌面對群眾需要的時候
[00:25:14.000 --> 00:25:16.000]  神同感受
[00:25:16.000 --> 00:25:22.000]  愛就是從別人身上看到自己的責任
[00:25:22.000 --> 00:25:26.000]  別人的需要先於自己的需要
[00:25:26.000 --> 00:25:29.000]  當我們在聖經中看到
[00:25:29.000 --> 00:25:32.000]  耶穌來到港島之後
[00:25:32.000 --> 00:25:36.000]  四、五千人聽完耶穌的講道
[00:25:36.000 --> 00:25:37.000]  那些門徒說
[00:25:37.000 --> 00:25:40.000]  打發他們走,回家吧
[00:25:40.000 --> 00:25:42.000]  我們也沒辦法照顧他們
[00:25:42.000 --> 00:25:44.000]  但是耶穌說什麼?
[00:25:44.000 --> 00:25:46.000]  耶穌說不行了
[00:25:46.000 --> 00:25:48.000]  他們餓著肚子回去
[00:25:48.000 --> 00:25:50.000]  他們很辛苦
[00:25:50.000 --> 00:25:52.000]  為什麼耶穌可以這麼說?
[00:25:52.000 --> 00:25:55.000]  因為耶穌自己肚子餓過
[00:25:55.000 --> 00:25:59.000]  祂感受到肚子餓的那種辛苦和困難
[00:25:59.000 --> 00:26:04.000]  所以祂不想這群人走路困難
[00:26:04.000 --> 00:26:08.000]  他們行了五餅二魚的神蹟
[00:26:08.000 --> 00:26:11.000]  我們看到福音書裏
[00:26:11.000 --> 00:26:16.000]  耶穌在聚家城裏和井旁的婦人談道
[00:26:16.000 --> 00:26:18.000]  從經文裏說
[00:26:18.000 --> 00:26:20.000]  這是正午時間
[00:26:20.000 --> 00:26:24.000]  連門徒都進城裏找東西吃
[00:26:24.000 --> 00:26:28.000]  耶穌都在樹蔭裏避暑
[00:26:28.000 --> 00:26:32.000]  大條道理是怎樣?
[00:26:32.000 --> 00:26:34.000]  休息
[00:26:34.000 --> 00:26:37.000]  但是耶穌見到這個井旁的婦人
[00:26:37.000 --> 00:26:39.000]  這麼熱都走來打水
[00:26:39.000 --> 00:26:41.000]  祂知道祂有需要
[00:26:41.000 --> 00:26:45.000]  耶穌就出去和祂談道
[00:26:45.000 --> 00:26:49.000]  耶穌和我們一樣會飢餓
[00:26:49.000 --> 00:26:54.000]  疲倦、流淚、流血
[00:26:54.000 --> 00:26:59.000]  但是祂以一個被猜者的角度
[00:26:59.000 --> 00:27:05.000]  來理解自己的處境
[00:27:05.000 --> 00:27:08.000]  當耶穌來到猜門道之前
[00:27:08.000 --> 00:27:11.000]  祂自己身先士卒
[00:27:11.000 --> 00:27:13.000]  祂沒有躲懶
[00:27:13.000 --> 00:27:16.000]  祂不只是叫人做
[00:27:16.000 --> 00:27:22.000]  祂拿下一個美好的榜樣
[00:27:22.000 --> 00:27:29.000]  上下一幅圖
[00:27:29.000 --> 00:27:31.000]  面對紅紅的烈火
[00:27:31.000 --> 00:27:35.000]  仍然有人衝入火場來搏救
[00:27:35.000 --> 00:27:39.000]  這個圖片是幾年前牛頭角大火
[00:27:39.000 --> 00:27:47.000]  德寶花園附近的工廠大火
[00:27:47.000 --> 00:27:49.000]  我們見到圖片
[00:27:49.000 --> 00:27:52.000]  正在爆炸
[00:27:52.000 --> 00:27:54.000]  濃煙飄出來
[00:27:54.000 --> 00:27:56.000]  我們從科學來說
[00:27:56.000 --> 00:27:59.000]  當木拔風的環境
[00:27:59.000 --> 00:28:02.000]  突然有空氣進去
[00:28:02.000 --> 00:28:03.000]  會搶火
[00:28:03.000 --> 00:28:05.000]  會閃煙
[00:28:05.000 --> 00:28:07.000]  圖片裏看到
[00:28:07.000 --> 00:28:09.000]  我的裝備
[00:28:09.000 --> 00:28:13.000]  簡直是碎裂
[00:28:13.000 --> 00:28:19.000]  消防的用具
[00:28:19.000 --> 00:28:23.000]  當所有人都想逃離火海
[00:28:23.000 --> 00:28:28.000]  但有班人反而走入火場
[00:28:28.000 --> 00:28:30.000]  來搏救
[00:28:30.000 --> 00:28:32.000]  他不怕火洩招搖
[00:28:32.000 --> 00:28:35.000]  無懼高溫的煎熬
[00:28:35.000 --> 00:28:39.000]  一心只想履行職責
[00:28:39.000 --> 00:28:42.000]  難怪消防員的形象
[00:28:42.000 --> 00:28:44.000]  一向是正面
[00:28:44.000 --> 00:28:46.000]  他們勇敢的故事
[00:28:46.000 --> 00:28:52.000]  一而再被拍成電影和電視
[00:28:52.000 --> 00:28:55.000]  因為這是職責
[00:28:55.000 --> 00:28:57.000]  他們看到的
[00:28:57.000 --> 00:29:00.000]  是他們需要搏救
[00:29:00.000 --> 00:29:01.000]  從人來說
[00:29:01.000 --> 00:29:04.000]  當然是趕快離開
[00:29:04.000 --> 00:29:07.000]  但他們是死如歸
[00:29:07.000 --> 00:29:08.000]  他們看到的
[00:29:08.000 --> 00:29:17.000]  和我們看到的是不同
[00:29:17.000 --> 00:29:19.000]  第三點
[00:29:19.000 --> 00:29:22.000]  願意我們以一個願意被差遣的心
[00:29:22.000 --> 00:29:32.000]  來回應
[00:29:32.000 --> 00:29:35.000]  當耶穌將民眾的需要
[00:29:35.000 --> 00:29:39.000]  繪形繪聲來向門徒陳述
[00:29:39.000 --> 00:29:42.000]  滿意為應該怎樣
[00:29:42.000 --> 00:29:44.000]  馬上差遣門徒
[00:29:44.000 --> 00:29:46.000]  你講這麼多需要
[00:29:46.000 --> 00:29:48.000]  那就出發
[00:29:48.000 --> 00:29:51.000]  甚至向門徒挑戰
[00:29:51.000 --> 00:29:55.000]  但耶穌在這個時刻
[00:29:55.000 --> 00:29:57.000]  發出一個請求
[00:29:57.000 --> 00:30:00.000]  你們當求莊稼主
[00:30:00.000 --> 00:30:04.000]  打發工人去收他的莊稼
[00:30:04.000 --> 00:30:14.000]  每次我讀到這裡的時間
[00:30:14.000 --> 00:30:16.000]  我都覺得很奇怪
[00:30:16.000 --> 00:30:19.000]  為何還要祈求呢
[00:30:19.000 --> 00:30:22.000]  出發吧
[00:30:22.000 --> 00:30:26.000]  天父是心願人歸向他
[00:30:26.000 --> 00:30:30.000]  神的心是很心急的
[00:30:30.000 --> 00:30:35.000]  我看到耶穌降生來到世上
[00:30:35.000 --> 00:30:38.000]  正正是表達這份期盼
[00:30:38.000 --> 00:30:40.000]  而耶穌走遍各城各鄉
[00:30:40.000 --> 00:30:43.000]  反應他都很迫切
[00:30:43.000 --> 00:30:45.000]  和田都熟透了
[00:30:45.000 --> 00:30:49.000]  陽群四山主選召門徒
[00:30:49.000 --> 00:30:51.000]  擴大侍奉團隊
[00:30:51.000 --> 00:30:54.000]  為將來升天之後
[00:30:54.000 --> 00:30:59.000]  信徒接續天國的使命
[00:30:59.000 --> 00:31:05.000]  為何還要門徒祈禱呢
[00:31:05.000 --> 00:31:09.000]  相信答案就在第十章
[00:31:09.000 --> 00:31:16.000]  第十章說主差遣打發工人
[00:31:16.000 --> 00:31:18.000]  當你們這班人出海時
[00:31:18.000 --> 00:31:20.000]  第十章第一至第四節
[00:31:20.000 --> 00:31:30.000]  是選召了十二門徒
[00:31:30.000 --> 00:31:32.000]  主的差遣打發工人
[00:31:32.000 --> 00:31:35.000]  不是單方面
[00:31:35.000 --> 00:31:38.000]  耶穌作為一個差遣的人
[00:31:38.000 --> 00:31:41.000]  都有需要願意回應
[00:31:41.000 --> 00:31:44.000]  去傳揚福音的人
[00:31:44.000 --> 00:31:47.000]  這個禱告的實現
[00:31:47.000 --> 00:31:55.000]  在於門徒願意主動承擔使命
[00:31:55.000 --> 00:31:58.000]  他肯去回應
[00:31:58.000 --> 00:32:01.000]  今天分享的信息
[00:32:01.000 --> 00:32:02.000]  我們說傳福音
[00:32:02.000 --> 00:32:03.000]  推動宣教
[00:32:03.000 --> 00:32:05.000]  關心鄰舍
[00:32:05.000 --> 00:32:07.000]  服侍社區
[00:32:07.000 --> 00:32:10.000]  這些都是硬道理
[00:32:10.000 --> 00:32:12.000]  大義
[00:32:12.000 --> 00:32:14.000]  我相信大家都不會反對
[00:32:14.000 --> 00:32:16.000]  但是回應的步伐
[00:32:16.000 --> 00:32:18.000]  和事情的緊急
[00:32:18.000 --> 00:32:23.000]  是否相同
[00:32:23.000 --> 00:32:26.000]  有人說
[00:32:26.000 --> 00:32:31.000]  我們這裡和我們心
[00:32:31.000 --> 00:32:34.000]  相差很遠
[00:32:34.000 --> 00:32:36.000]  我們知道很多事
[00:32:36.000 --> 00:32:38.000]  但做出來又如何
[00:32:38.000 --> 00:32:41.000]  另一回事
[00:32:41.000 --> 00:32:46.000]  由我們的心去到我們的手
[00:32:46.000 --> 00:32:49.000]  是一個更遠的距離
[00:32:49.000 --> 00:32:51.000]  我們知道
[00:32:51.000 --> 00:32:54.000]  是否等於我們會做
[00:32:54.000 --> 00:32:56.000]  我們認同很多事
[00:32:56.000 --> 00:33:04.000]  但不等於我們真的照著做
[00:33:04.000 --> 00:33:06.000]  過往時奉的教會
[00:33:06.000 --> 00:33:09.000]  大多數在學校裏
[00:33:09.000 --> 00:33:15.000]  或是駐校教會的目者
[00:33:15.000 --> 00:33:19.000]  我們都有責任去照顧學生
[00:33:19.000 --> 00:33:22.000]  而校長很鼓勵我們
[00:33:22.000 --> 00:33:26.000]  在留堂室和沒有交功課上課
[00:33:26.000 --> 00:33:29.000]  睡覺違規的學生
[00:33:29.000 --> 00:33:30.000]  傳福音
[00:33:30.000 --> 00:33:35.000]  希望我們改變意義
[00:33:35.000 --> 00:33:37.000]  每次和學生接觸
[00:33:37.000 --> 00:33:40.000]  問他為何在這裏
[00:33:40.000 --> 00:33:43.000]  他都知道
[00:33:43.000 --> 00:33:45.000]  問他為何會被罰
[00:33:45.000 --> 00:33:47.000]  為何沒有交功課
[00:33:47.000 --> 00:33:49.000]  為何會被罰
[00:33:49.000 --> 00:33:50.000]  沒有交功課
[00:33:50.000 --> 00:33:52.000]  上課睡覺
[00:33:52.000 --> 00:33:54.000]  理直氣壯
[00:33:54.000 --> 00:33:55.000]  罰得對不對
[00:33:55.000 --> 00:33:56.000]  對
[00:33:56.000 --> 00:33:58.000]  我該死
[00:33:58.000 --> 00:33:59.000]  我應該被罰
[00:33:59.000 --> 00:34:04.000]  因為我沒有按規矩去做
[00:34:04.000 --> 00:34:07.000]  明知要罰
[00:34:07.000 --> 00:34:08.000]  讀書對不對
[00:34:08.000 --> 00:34:09.000]  對
[00:34:09.000 --> 00:34:10.000]  學習知識
[00:34:10.000 --> 00:34:11.000]  應不應該
[00:34:11.000 --> 00:34:13.000]  應該
[00:34:13.000 --> 00:34:15.000]  對答如流
[00:34:15.000 --> 00:34:17.000]  要說的都說了
[00:34:17.000 --> 00:34:22.000]  但我不喜歡留在這裏
[00:34:22.000 --> 00:34:24.000]  我不想上學
[00:34:24.000 --> 00:34:29.000]  父母逼我回來
[00:34:29.000 --> 00:34:30.000]  我根本不在這裏
[00:34:30.000 --> 00:34:33.000]  我不想在這裏
[00:34:33.000 --> 00:34:34.000]  讓我選擇
[00:34:34.000 --> 00:34:36.000]  我出去工作
[00:34:36.000 --> 00:34:37.000]  麥當勞
[00:34:37.000 --> 00:34:39.000]  KFC所謂買廣告
[00:34:39.000 --> 00:34:41.000]  麥當勞去做
[00:34:41.000 --> 00:34:43.000]  這樣更好
[00:34:43.000 --> 00:34:44.000]  留在這裏
[00:34:44.000 --> 00:34:45.000]  我讀書又不擅長
[00:34:45.000 --> 00:34:47.000]  他們說
[00:34:47.000 --> 00:34:53.000]  浪費大家時間
[00:34:53.000 --> 00:35:00.000]  他們非常表達不滿
[00:35:00.000 --> 00:35:06.000]  有一次我面對一個留堂室的常客
[00:35:06.000 --> 00:35:08.000]  什麼道理都說了
[00:35:08.000 --> 00:35:10.000]  什麼道理都說了
[00:35:10.000 --> 00:35:11.000]  他看著我
[00:35:11.000 --> 00:35:13.000]  我又看著他
[00:35:13.000 --> 00:35:14.000]  我又知道他想說什麼
[00:35:14.000 --> 00:35:16.000]  他又知道我想說什麼
[00:35:16.000 --> 00:35:18.000]  大家四目交投
[00:35:18.000 --> 00:35:20.000]  沒話可說
[00:35:20.000 --> 00:35:21.000]  之後我就看
[00:35:21.000 --> 00:35:22.000]  畫得很漂亮
[00:35:22.000 --> 00:35:24.000]  又找到話題
[00:35:24.000 --> 00:35:26.000]  畫公仔畫得很漂亮
[00:35:26.000 --> 00:35:28.000]  給我看
[00:35:28.000 --> 00:35:33.000]  這張是悔過紙
[00:35:33.000 --> 00:35:36.000]  這張悔過紙即是寫完悔過書
[00:35:36.000 --> 00:35:37.000]  就可以回去
[00:35:37.000 --> 00:35:38.000]  不用罰
[00:35:38.000 --> 00:35:42.000]  在悔過書上畫公仔
[00:35:42.000 --> 00:35:44.000]  這是什麼意思
[00:35:44.000 --> 00:35:45.000]  他說
[00:35:45.000 --> 00:35:47.000]  我也讚他畫得漂亮
[00:35:47.000 --> 00:35:49.000]  或者畫在第二張紙上吧
[00:35:49.000 --> 00:35:51.000]  大把紙都畫在悔過紙上
[00:35:51.000 --> 00:35:54.000]  他說
[00:35:54.000 --> 00:35:57.000]  我也不想回課室
[00:35:57.000 --> 00:35:59.000]  留在這個留堂室
[00:35:59.000 --> 00:36:01.000]  比較清靜
[00:36:01.000 --> 00:36:05.000]  我喜歡在這裡
[00:36:05.000 --> 00:36:07.000]  《馬太福音》十章
[00:36:07.000 --> 00:36:11.000]  是耶穌差遣門徒的工作內容
[00:36:11.000 --> 00:36:13.000]  門徒工作的果效
[00:36:13.000 --> 00:36:15.000]  和他們是否投入
[00:36:15.000 --> 00:36:17.000]  是否主動
[00:36:17.000 --> 00:36:21.000]  不無關係
[00:36:21.000 --> 00:36:24.000]  如果門徒只是被動地離開
[00:36:24.000 --> 00:36:28.000]  只覺得又大又難
[00:36:28.000 --> 00:36:31.000]  碰到困難就會後退
[00:36:31.000 --> 00:36:36.000]  遇到挫折就覺得失敗閃縮
[00:36:36.000 --> 00:36:39.000]  唯有門徒和耶穌
[00:36:39.000 --> 00:36:43.000]  唯有門徒和耶穌一樣
[00:36:43.000 --> 00:36:46.000]  對群眾有一顆憐憫的心
[00:36:46.000 --> 00:36:48.000]  才會被催迫出去
[00:36:48.000 --> 00:36:50.000]  才不會後退
[00:36:50.000 --> 00:36:52.000]  不會放棄
[00:36:52.000 --> 00:36:54.000]  主耶穌有絕對的權柄
[00:36:54.000 --> 00:36:58.000]  祂可以單方面差遣我們
[00:36:58.000 --> 00:37:01.000]  不過祂一直在等候
[00:37:01.000 --> 00:37:04.000]  等候我們回應
[00:37:04.000 --> 00:37:08.000]  過往去師父的教會
[00:37:08.000 --> 00:37:10.000]  甚至在不同的教會
[00:37:10.000 --> 00:37:13.000]  我自己也有這樣的感慨
[00:37:13.000 --> 00:37:15.000]  聽道完之後
[00:37:15.000 --> 00:37:18.000]  有人說
[00:37:18.000 --> 00:37:22.000]  如果某位大兄某位姊妹在這裡就好了
[00:37:22.000 --> 00:37:23.000]  今天我唐道
[00:37:23.000 --> 00:37:26.000]  適合他
[00:37:26.000 --> 00:37:27.000]  為什麼呢?
[00:37:27.000 --> 00:37:29.000]  代人去聽
[00:37:29.000 --> 00:37:31.000]  不關我的事
[00:37:31.000 --> 00:37:33.000]  你們今天說得好廣語
[00:37:33.000 --> 00:37:35.000]  不是說我
[00:37:35.000 --> 00:37:36.000]  我說說得好
[00:37:36.000 --> 00:37:38.000]  他在這裡就好了
[00:37:38.000 --> 00:37:42.000]  適合他聽
[00:37:42.000 --> 00:37:44.000]  我們在培靈會
[00:37:44.000 --> 00:37:46.000]  廣州培靈警大會
[00:37:46.000 --> 00:37:48.000]  聽的時候呼召
[00:37:48.000 --> 00:37:50.000]  講完之後呼召
[00:37:50.000 --> 00:37:54.000]  神感動某人就好了
[00:37:54.000 --> 00:37:55.000]  神感動某位姊妹
[00:37:55.000 --> 00:37:58.000]  感動某位大兄就好了
[00:37:58.000 --> 00:38:00.000]  沒有想過感動自己
[00:38:00.000 --> 00:38:01.000]  是感動他
[00:38:01.000 --> 00:38:02.000]  其他人
[00:38:02.000 --> 00:38:04.000]  主呀
[00:38:04.000 --> 00:38:06.000]  我在這裡
[00:38:06.000 --> 00:38:11.000]  請差遣他
[00:38:11.000 --> 00:38:13.000]  好像摩西那樣說
[00:38:13.000 --> 00:38:16.000]  摩西說
[00:38:16.000 --> 00:38:17.000]  講到尾
[00:38:17.000 --> 00:38:19.000]  你願意打發誰就打發誰
[00:38:19.000 --> 00:38:22.000]  不過不要找我
[00:38:22.000 --> 00:38:23.000]  去到尾就說
[00:38:23.000 --> 00:38:24.000]  不要找我
[00:38:24.000 --> 00:38:26.000]  我都講到尾
[00:38:26.000 --> 00:38:27.000]  無言
[00:38:27.000 --> 00:38:28.000]  大家都無言以對
[00:38:28.000 --> 00:38:31.000]  你找別人吧
[00:38:31.000 --> 00:38:32.000]  今天
[00:38:32.000 --> 00:38:39.000]  如果不是我們一個願意被差遣的心來回應
[00:38:39.000 --> 00:38:41.000]  坦白說
[00:38:41.000 --> 00:38:44.000]  我們所舉辦的活動
[00:38:44.000 --> 00:38:48.000]  這些只是一些資訊
[00:38:48.000 --> 00:38:50.000]  一些節目
[00:38:50.000 --> 00:38:53.000]  一些流程
[00:38:53.000 --> 00:38:55.000]  報道會
[00:38:55.000 --> 00:38:56.000]  報道會
[00:38:56.000 --> 00:38:59.000]  就是傳道部的事
[00:38:59.000 --> 00:39:02.000]  幫主就去傳道部
[00:39:02.000 --> 00:39:03.000]  不知道
[00:39:03.000 --> 00:39:05.000]  我們什麼聯合
[00:39:05.000 --> 00:39:07.000]  這個下令會
[00:39:07.000 --> 00:39:11.000]  年輕人的事也與我們無關
[00:39:11.000 --> 00:39:15.000]  我們一早已經下閘
[00:39:15.000 --> 00:39:19.000]  關閉了
[00:39:19.000 --> 00:39:20.000]  願意
[00:39:20.000 --> 00:39:23.000]  我們願意一個被差遣的心
[00:39:23.000 --> 00:39:27.000]  來回應神的召命
[00:39:27.000 --> 00:39:28.000]  耶穌所看到
[00:39:28.000 --> 00:39:32.000]  耶穌所想見到的
[00:39:32.000 --> 00:39:37.000]  祂不是指這些大數據裏面的一點的微塵
[00:39:37.000 --> 00:39:39.000]  每個人都是獨特的
[00:39:39.000 --> 00:39:41.000]  不是指一個號碼
[00:39:41.000 --> 00:39:42.000]  不是一個個別的案
[00:39:42.000 --> 00:39:46.000]  不是一個獨特的事件
[00:39:46.000 --> 00:39:48.000]  而是很希望
[00:39:48.000 --> 00:39:52.000]  我們來去心痛感受
[00:39:52.000 --> 00:39:59.000]  希望我們能夠來去回應
[00:39:59.000 --> 00:40:01.000]  我記得
[00:40:01.000 --> 00:40:04.000]  當我初信的時間
[00:40:04.000 --> 00:40:06.000]  有一回
[00:40:06.000 --> 00:40:08.000]  在電視站裏面等人
[00:40:08.000 --> 00:40:09.000]  在長沙玩
[00:40:09.000 --> 00:40:11.000]  當時在放工的時間
[00:40:11.000 --> 00:40:12.000]  如常地站在那裏
[00:40:12.000 --> 00:40:15.000]  站在那裏這麼久都沒有出現
[00:40:15.000 --> 00:40:17.000]  突然間
[00:40:17.000 --> 00:40:18.000]  心裏面有種催迫
[00:40:18.000 --> 00:40:22.000]  有種感動
[00:40:22.000 --> 00:40:23.000]  他說
[00:40:23.000 --> 00:40:26.000]  黃永揚
[00:40:26.000 --> 00:40:30.000]  這班人初一集離開
[00:40:30.000 --> 00:40:33.000]  他們步向死亡
[00:40:33.000 --> 00:40:34.000]  他們不知道
[00:40:34.000 --> 00:40:36.000]  他們未得救
[00:40:36.000 --> 00:40:39.000]  他們未相信福音
[00:40:39.000 --> 00:40:42.000]  他們這樣就離開了
[00:40:42.000 --> 00:40:48.000]  我眼淚就爆出來
[00:40:48.000 --> 00:40:55.000]  今天
[00:40:55.000 --> 00:40:56.000]  我們說
[00:40:56.000 --> 00:40:58.000]  宣教
[00:40:58.000 --> 00:41:01.000]  不單是傳道目者
[00:41:01.000 --> 00:41:05.000]  不只是執事部長的專利
[00:41:05.000 --> 00:41:10.000]  是耶穌交給我們每一個人的遺命
[00:41:10.000 --> 00:41:12.000]  今天
[00:41:12.000 --> 00:41:14.000]  主耶穌以釘人的手
[00:41:14.000 --> 00:41:18.000]  向我們發出召喚
[00:41:18.000 --> 00:41:20.000]  遺願今天的訊息
[00:41:20.000 --> 00:41:24.000]  都進入我們的心裏
[00:41:24.000 --> 00:41:33.000]  讓我們有一個共同承擔使命的心願
[00:41:33.000 --> 00:41:35.000]  我用無敵先生
[00:41:35.000 --> 00:41:36.000]  上一個世紀
[00:41:36.000 --> 00:41:43.000]  偉大的宣教目者
[00:41:43.000 --> 00:41:45.000]  他的說話
[00:41:45.000 --> 00:41:47.000]  他在這個世界等待
[00:41:47.000 --> 00:41:52.000]  他在這個世界等待一個人
[00:41:52.000 --> 00:42:02.000]  他願意不畏懼任何人
[00:42:02.000 --> 00:42:05.000]  他只是畏懼神
[00:42:05.000 --> 00:42:06.000]  他在等待這個人
[00:42:06.000 --> 00:42:13.000]  到底可以為這個世界做些什麼
[00:42:13.000 --> 00:42:17.000]  這個世界只是等待一個人
[00:42:17.000 --> 00:42:20.000]  等待你和我
[00:42:20.000 --> 00:42:22.000]  可以為這個世界
[00:42:22.000 --> 00:42:23.000]  為這個社區
[00:42:23.000 --> 00:42:26.000]  我們怎樣來回應
[00:42:26.000 --> 00:42:34.000]  我們同心來祈禱
[00:42:34.000 --> 00:42:35.000]  我們主愛神
[00:42:35.000 --> 00:42:37.000]  多謝祢
[00:42:37.000 --> 00:42:39.000]  容讓聖經的說話
[00:42:39.000 --> 00:42:48.000]  再次成為我們心裏有效的提升
[00:42:48.000 --> 00:42:52.000]  容讓耶穌基督
[00:42:52.000 --> 00:42:55.000]  祂這個全人關懷
[00:42:55.000 --> 00:42:58.000]  全人的福音
[00:42:58.000 --> 00:43:01.000]  在宣教的模式提醒我們
[00:43:01.000 --> 00:43:05.000]  容讓耶穌去憐憫人的心
[00:43:05.000 --> 00:43:08.000]  都成為我們心裏的吹逼
[00:43:08.000 --> 00:43:13.000]  容讓我們能夠看到耶穌所看到的
[00:43:13.000 --> 00:43:16.000]  愛耶穌所愛
[00:43:16.000 --> 00:43:19.000]  容讓我們每一個都轉移
[00:43:19.000 --> 00:43:23.000]  來存在一個被猜的心
[00:43:23.000 --> 00:43:29.000]  等候並作出回應
[00:43:29.000 --> 00:43:32.000]  但望主的說話
[00:43:32.000 --> 00:43:35.000]  持續在我們心靈裏感動
[00:43:35.000 --> 00:43:37.000]  去鼓勵我們
[00:43:37.000 --> 00:43:39.000]  吹逼我們
[00:43:39.000 --> 00:43:42.000]  有一個真實的回應
[00:43:42.000 --> 00:43:43.000]  我們祈禱
[00:43:43.000 --> 00:43:47.000]  仰望等候是奉教救主的耶穌成名祈求
[00:43:47.000 --> 00:43:48.000]  阿門
