
[00:00:00.000 --> 00:00:05.240]  弟兄姊妹早 平安 平安 線上的弟兄姊妹平安
[00:18:14.480 --> 00:18:15.360]  祂說什麼
[00:18:15.360 --> 00:18:17.000]  這是我骨中的骨
[00:18:17.000 --> 00:18:18.480]  是我肉中的肉
[00:18:18.480 --> 00:18:21.120]  所以你看他們之間的關係
[00:18:21.120 --> 00:18:22.680]  所以兩個人就合在一起
[00:18:22.680 --> 00:18:23.760]  合為一體
[00:18:23.760 --> 00:18:26.280]  所以你要知道說我們這些人
[00:18:26.280 --> 00:18:29.040]  我們被造的時候
[00:18:29.040 --> 00:18:31.880]  我們有一個神的觀念在我們裡面
[00:18:31.880 --> 00:18:33.480]  我們被造的時候
[00:18:33.480 --> 00:18:35.600]  已經就有一個神的觀念在我們裡面
[00:18:35.600 --> 00:18:37.360]  所以挪亞的三個兒子
[00:18:37.360 --> 00:18:39.360]  傘 韓 亞 佛
[00:18:39.360 --> 00:18:42.800]  他們後來被打散到世界各地之後
[00:18:42.800 --> 00:18:46.520]  你知道我們東方人是傘族的後代
[00:18:46.520 --> 00:18:48.680]  我們東方人是傘族的後代
[00:18:48.680 --> 00:18:50.320]  所以我們東方人移到哪裡
[00:18:50.320 --> 00:18:51.120]  移到亞洲
[00:18:51.120 --> 00:18:52.960]  好像好遠對不對
[00:18:52.960 --> 00:18:54.120]  雖然那麼遠
[00:18:54.120 --> 00:18:57.200]  可是我們那個神的觀念還在我們的裡面
[00:18:57.200 --> 00:18:59.440]  我們還是有這個神的觀念在裡面
[00:18:59.440 --> 00:19:04.040]  所以人為了要滿足自己心裡面那個神的觀念
[00:19:04.040 --> 00:19:07.200]  就會自己去造一個神出來
[00:19:07.200 --> 00:19:10.840]  所以就有所謂的玉皇大帝
[00:19:10.840 --> 00:19:13.320]  但是其實你如果真的去
[00:19:13.320 --> 00:19:16.760]  請問你們有誰跟玉皇大帝有什麼關係
[00:19:16.760 --> 00:19:18.320]  以前我小時候在臺灣的時候
[00:19:18.320 --> 00:19:19.640]  人家在拜拜的時候
[00:19:19.640 --> 00:19:21.080]  每一次跟著拜一下
[00:19:21.080 --> 00:19:23.120]  我從來不曉得玉皇大帝是什麼
[00:19:23.120 --> 00:19:24.440]  我也沒有跟他有什麼
[00:19:24.440 --> 00:19:25.720]  我從來也不會去跟他講話
[00:19:25.720 --> 00:19:27.760]  玉皇大帝沒有聆聽式的
[00:19:27.760 --> 00:19:29.960]  玉皇大帝沒有跟你那個愛的關係
[00:19:29.960 --> 00:19:31.280]  有不改變無所不能
[00:19:31.280 --> 00:19:32.720]  無所不知無所不在的
[00:19:32.720 --> 00:19:34.080]  他沒有這些東西
[00:19:34.080 --> 00:19:36.640]  所以他其實你再仔細想想
[00:19:36.640 --> 00:19:40.320]  其實玉皇大帝其實就是人自己想出來的
[00:19:40.320 --> 00:19:44.040]  但是他其實就是最終極是我們的上帝
[00:19:44.040 --> 00:19:46.560]  那所謂的仙女
[00:19:46.560 --> 00:19:50.240]  我想應該就是我們的天子
[00:19:50.240 --> 00:19:53.480]  我們天子服侍我們的天子
[00:19:53.480 --> 00:19:57.400]  所以我們人就自己給自己造了一個上帝
[00:19:57.400 --> 00:20:00.880]  其實那個上帝就是我們
[00:20:00.880 --> 00:20:02.720]  照天照地的上帝
[00:20:02.720 --> 00:20:05.880]  其實沒有所謂什麼玉皇上帝
[00:20:05.880 --> 00:20:06.840]  玉皇大帝
[00:20:06.840 --> 00:20:09.880]  這個跟我們的上帝是不可以同日一語的
[00:20:09.880 --> 00:20:16.240]  而且我們在期末賽前書二章二十五節裡面
[00:20:16.240 --> 00:20:19.760]  就跟我們講說神只有一位
[00:20:19.760 --> 00:20:22.440]  神在這個宇宙間神只有一個
[00:20:22.440 --> 00:20:26.320]  而且初埃及記二十章三到六節
[00:20:26.320 --> 00:20:28.120]  就是十戒
[00:20:28.120 --> 00:20:30.840]  十戒裡面很清楚的跟我們講了
[00:20:30.840 --> 00:20:33.960]  不是我有沒有給你這個十戒
[00:20:33.960 --> 00:20:36.880]  下一個
[00:20:36.880 --> 00:20:38.640]  沒有 那我念給你們聽
[00:20:38.640 --> 00:20:39.400]  或是你們自己
[00:20:39.400 --> 00:20:41.000]  我想你們都知道
[00:20:41.000 --> 00:20:42.240]  可能都會背了
[00:20:42.240 --> 00:20:45.320]  在那個初埃及記二十章三到六節
[00:20:45.320 --> 00:20:46.120]  他講什麼
[00:20:46.120 --> 00:20:48.240]  他說
[00:20:48.240 --> 00:20:50.040]  除我以外
[00:20:50.040 --> 00:20:51.600]  你們不可以有別的神
[00:20:51.600 --> 00:20:53.960]  不可以為自己雕刻偶像
[00:20:53.960 --> 00:20:55.560]  也不可以做什麼形象
[00:20:55.560 --> 00:20:59.720]  彷彿是上天下地和地底下和水中的百物
[00:20:59.720 --> 00:21:01.520]  不可以跪拜那些
[00:21:01.520 --> 00:21:03.440]  也不可以侍奉那些
[00:21:03.440 --> 00:21:07.440]  他說因為我耶和華你的神是祭邪的神
[00:21:07.440 --> 00:21:08.480]  是祭邪的神
[00:21:08.480 --> 00:21:09.560]  他說恨我的
[00:21:09.560 --> 00:21:11.000]  我必追討他的罪
[00:21:11.000 --> 00:21:13.400]  自父及子直到三代
[00:21:13.400 --> 00:21:14.240]  他愛我的
[00:21:14.240 --> 00:21:15.360]  守我誡命的
[00:21:15.360 --> 00:21:18.320]  我必向他們發慈愛直到千萬代
[00:21:18.320 --> 00:21:21.760]  這是十戒的前五戒
[00:21:21.760 --> 00:21:25.120]  從第二十章的三節到第六節
[00:21:25.120 --> 00:21:26.520]  我在神學院的時候
[00:21:26.520 --> 00:21:27.920]  我有一個老師
[00:21:27.920 --> 00:21:31.600]  神學院的老師他就很喜歡講說
[00:21:31.600 --> 00:21:33.040]  他說這一本聖經
[00:21:33.040 --> 00:21:35.680]  整本聖經都是福音
[00:21:35.680 --> 00:21:36.640]  都是福音
[00:21:36.640 --> 00:21:39.680]  甚至連十戒都是福音
[00:21:39.680 --> 00:21:42.880]  他說雖然這邊講得好像很嚴格說
[00:21:42.880 --> 00:21:44.000]  我是祭邪的神
[00:21:44.000 --> 00:21:45.360]  你不可以拜別的神
[00:21:45.360 --> 00:21:46.800]  有的人就說
[00:21:46.800 --> 00:21:49.200]  你們這個神怎麼這麼兇
[00:21:49.200 --> 00:21:50.680]  只能拜他一個
[00:21:50.680 --> 00:21:52.200]  別的都不能拜
[00:21:52.200 --> 00:21:54.840]  但是我的老師就跟我們講說
[00:21:54.840 --> 00:21:57.040]  其實神講這些話
[00:21:57.040 --> 00:22:00.120]  對我們都是保護
[00:22:00.120 --> 00:22:01.800]  他都是在保護我們的
[00:22:01.800 --> 00:22:03.160]  他說其實是
[00:22:03.160 --> 00:22:05.080]  因為為什麼呢
[00:22:05.080 --> 00:22:06.680]  因為講這個話的人
[00:22:06.680 --> 00:22:08.360]  他真的不知道
[00:22:08.360 --> 00:22:10.640]  在《創世紀》第三章之後
[00:22:10.640 --> 00:22:13.440]  我們人的心靈跟意志
[00:22:13.440 --> 00:22:15.280]  都已經殘缺不全
[00:22:15.280 --> 00:22:16.360]  我們因為罪
[00:22:16.360 --> 00:22:18.720]  我們的心靈意志都破碎了
[00:22:18.720 --> 00:22:23.040]  而且我們都在罪中
[00:22:23.040 --> 00:22:25.440]  所以我們看保羅說的
[00:22:25.440 --> 00:22:27.960]  沒有一個是沒有罪的
[00:22:27.960 --> 00:22:31.680]  我們都缺了神的榮耀
[00:22:31.680 --> 00:22:33.400]  欠缺了神的榮耀
[00:22:33.400 --> 00:22:37.920]  所以你若是不遵守神的律律典章
[00:22:37.920 --> 00:22:40.480]  你若是不肯走在神的道路上
[00:22:40.480 --> 00:22:42.320]  去遵守祂的律律典章
[00:22:42.320 --> 00:22:45.320]  那你就是把你自己擺在曠野裡面
[00:22:45.320 --> 00:22:46.280]  擺在曠野裡面
[00:22:46.280 --> 00:22:52.120]  讓魔鬼撒旦把你當作目標來打
[00:22:52.120 --> 00:22:55.440]  所以當我們人都沒有辦法自拔的時候
[00:22:55.440 --> 00:22:57.960]  上帝就照祂自己的應許
[00:22:57.960 --> 00:23:00.480]  差遣祂的獨生愛子耶穌基督
[00:23:00.480 --> 00:23:02.800]  道成肉身來到我們中間
[00:23:02.800 --> 00:23:05.640]  成為一個完全的人
[00:23:05.640 --> 00:23:07.200]  然後來到我們中間
[00:23:07.200 --> 00:23:09.080]  擔負了我們的罪
[00:23:09.080 --> 00:23:12.200]  那祂就成為我們唯一的
[00:23:12.200 --> 00:23:14.800]  道路真理與生命
[00:23:14.800 --> 00:23:19.160]  你知道祂是你唯一的道路真理與生命
[00:23:19.160 --> 00:23:23.280]  你不理 你要去點石沉金
[00:23:23.280 --> 00:23:27.160]  你要去從別的地方找幫助
[00:23:27.160 --> 00:23:31.160]  那你不知不覺就把你自己落在罪中
[00:23:31.160 --> 00:23:34.920]  落在罪的愁苦跟患難當中
[00:23:34.920 --> 00:23:39.800]  這是我今天希望能夠跟大家把這個信仰
[00:23:39.800 --> 00:23:41.840]  我們的信仰再確具
[00:23:41.840 --> 00:23:44.000]  如果你記不起來
[00:23:44.000 --> 00:23:45.920]  牧師他每個禮拜
[00:23:45.920 --> 00:23:47.440]  他會把我們的講章
[00:23:47.440 --> 00:23:50.760]  把我們今天的講道放到各小組裡面去
[00:23:50.760 --> 00:23:52.440]  你把這一段再傾聽
[00:23:52.440 --> 00:23:53.920]  有哪裡你記不起來的
[00:23:53.920 --> 00:23:55.400]  你把它寫下來
[00:23:55.400 --> 00:23:57.400]  寫下來以後當別人來問你
[00:23:57.400 --> 00:23:58.920]  因為你是基督徒
[00:23:58.920 --> 00:24:00.480]  你一定會去傳福音
[00:24:00.480 --> 00:24:02.760]  人家來問說你信的神是什麼東西
[00:24:02.760 --> 00:24:03.800]  是什麼神
[00:24:03.800 --> 00:24:04.840]  怎麼回事
[00:24:04.840 --> 00:24:08.160]  你就可以清清楚楚的跟人家來講
[00:24:08.160 --> 00:24:10.240]  你信仰的確具
[00:24:10.240 --> 00:24:13.680]  那今天第三個我要跟大家分享
[00:24:13.680 --> 00:24:16.600]  我要跟大家分享一段以色列的歷史
[00:24:16.600 --> 00:24:17.760]  以色列歷史
[00:24:17.760 --> 00:24:20.240]  其實今天主要
[00:24:20.240 --> 00:24:23.880]  我是想跟大家來分享在歷代之下20章
[00:24:23.880 --> 00:24:27.600]  20章裡面講一個在南國的有一個王
[00:24:27.600 --> 00:24:31.560]  叫做一個王叫做猶大國的一個王
[00:24:31.560 --> 00:24:32.880]  叫約沙法
[00:24:32.880 --> 00:24:34.880]  約沙法這個王的故事
[00:24:34.880 --> 00:24:36.280]  要跟大家來分享
[00:24:36.280 --> 00:24:38.720]  那你要知道在以色列的歷史當中
[00:24:38.720 --> 00:24:40.920]  我們大家對大衛
[00:24:40.920 --> 00:24:42.080]  對索羅門
[00:24:42.080 --> 00:24:43.920]  我們都很熟悉
[00:24:43.920 --> 00:24:47.920]  尤其是最近我們大家都在讀什麼
[00:24:47.920 --> 00:24:49.080]  讀詩篇
[00:24:49.080 --> 00:24:49.760]  有沒有
[00:24:49.760 --> 00:24:51.280]  那在詩篇裡面
[00:24:51.280 --> 00:24:56.360]  你看那個大衛他隨時都在稱頌讚美神
[00:24:56.360 --> 00:24:57.760]  你讀詩篇的時候
[00:24:57.760 --> 00:24:59.600]  他隨時都在稱頌讚美神
[00:24:59.600 --> 00:25:00.760]  他高興的時候
[00:25:00.760 --> 00:25:02.920]  他就寫詩感謝稱頌神
[00:25:02.920 --> 00:25:04.680]  那他傷心的時候
[00:25:04.680 --> 00:25:06.320]  神是他的安慰
[00:25:06.320 --> 00:25:08.200]  那他什麼事
[00:25:08.200 --> 00:25:10.280]  他單單的就來到主的面前
[00:25:10.280 --> 00:25:12.320]  向我們的主清清楚義
[00:25:12.320 --> 00:25:14.320]  那他遭患難的時候
[00:25:14.320 --> 00:25:17.040]  耶和華是他的避難所
[00:25:17.040 --> 00:25:19.040]  也是他唯一的依靠
[00:25:19.040 --> 00:25:22.120]  而且你知道神喜悅大衛
[00:25:22.120 --> 00:25:23.520]  因為他很忠心
[00:25:23.520 --> 00:25:24.520]  他非常忠心
[00:25:24.520 --> 00:25:25.960]  所以神跟他立約
[00:25:25.960 --> 00:25:27.680]  你看這邊有一段經文
[00:25:27.680 --> 00:25:28.720]  我唸給你們聽
[00:25:28.720 --> 00:25:33.040]  他說大衛除了赫人烏利亞的那件事之外
[00:25:33.040 --> 00:25:34.920]  他沒有一件事情
[00:25:34.920 --> 00:25:36.920]  他沒有做一件行耶和華
[00:25:36.920 --> 00:25:39.280]  他所行的所有的
[00:25:39.280 --> 00:25:42.120]  都是耶和華眼中看為正的事情
[00:25:42.120 --> 00:25:44.520]  他沒有違背任何耶和華的事
[00:25:44.520 --> 00:25:46.000]  他一件事都沒有
[00:25:46.000 --> 00:25:47.360]  所以聖經跟我們說
[00:25:47.360 --> 00:25:49.440]  我們一起來讀這句話
[00:25:49.440 --> 00:25:54.240]  他說大衛是合神心意的人
[00:25:54.240 --> 00:25:56.720]  The man after God's own heart
[00:25:56.720 --> 00:25:58.960]  這個字你們一定要記下來
[00:25:58.960 --> 00:25:59.840]  大衛是什麼
[00:25:59.840 --> 00:26:01.600]  是合神心意的人
[00:26:01.600 --> 00:26:03.560]  他是一個man after God's own heart
[00:26:03.560 --> 00:26:05.280]  他就是一個人
[00:26:05.280 --> 00:26:08.680]  他所做的都是在神的心意裡面
[00:26:08.680 --> 00:26:11.240]  他所做的所有事情都在神的心裡面
[00:26:11.240 --> 00:26:12.600]  所以神跟他立約
[00:26:12.600 --> 00:26:13.840]  神保證他
[00:26:13.840 --> 00:26:17.320]  神跟他保證說要看守他的國
[00:26:17.320 --> 00:26:19.240]  直到永永遠遠
[00:26:19.240 --> 00:26:21.560]  但是很奇妙的事情發生
[00:26:21.560 --> 00:26:23.560]  我今天要講的很奇妙的事情發生
[00:26:23.560 --> 00:26:24.520]  什麼事情呢
[00:26:24.520 --> 00:26:29.600]  就講到說在索羅門之後
[00:26:29.600 --> 00:26:32.240]  大衛傳國位給索羅門
[00:26:32.240 --> 00:26:34.760]  在索羅門之後
[00:26:34.760 --> 00:26:39.520]  這個以色列國就被分為什麼
[00:26:39.520 --> 00:26:43.320]  北國跟南國分裂了
[00:26:43.320 --> 00:26:44.360]  分成兩國
[00:26:44.360 --> 00:26:46.600]  為什麼分裂
[00:26:46.600 --> 00:26:49.600]  因為索羅門到晚年的時候
[00:26:49.600 --> 00:26:51.480]  他拜外邦的神
[00:26:51.480 --> 00:26:54.480]  這個事情惹動了上帝的怒氣
[00:26:54.480 --> 00:26:56.840]  所以上帝就把這個雅各
[00:26:56.840 --> 00:27:00.240]  你們記不記得雅各有幾個支派
[00:27:00.240 --> 00:27:02.040]  十二個支派對不對
[00:27:02.040 --> 00:27:06.000]  上帝把十個支派交給了一個
[00:27:06.000 --> 00:27:09.200]  以法連人叫做耶羅伯安
[00:27:09.200 --> 00:27:10.200]  聖經跟我們講說
[00:27:10.200 --> 00:27:13.440]  這個耶羅伯安是一個大有能力的人
[00:27:13.440 --> 00:27:16.680]  上帝把那個十個支派給了耶羅伯安
[00:27:16.680 --> 00:27:20.840]  耶羅伯安就在撒瑪利亞成立了一個國
[00:27:20.840 --> 00:27:22.880]  叫做以色列
[00:27:22.880 --> 00:27:24.600]  叫北國以色列
[00:27:24.600 --> 00:27:27.080]  他們以撒瑪利亞為首都
[00:27:27.080 --> 00:27:29.400]  上個禮拜五我們也是在講撒瑪利亞
[00:27:29.400 --> 00:27:31.720]  撒瑪利亞我們說是因為
[00:27:31.720 --> 00:27:36.360]  北國以色列後來被哪一個帝國滅掉了
[00:27:36.360 --> 00:27:37.680]  亞述帝國
[00:27:37.680 --> 00:27:39.720]  是不是被亞述帝國滅了
[00:27:39.720 --> 00:27:43.880]  所以亞述帝國就把一部分的猶太人
[00:27:43.880 --> 00:27:45.800]  抓到他們亞述去
[00:27:45.800 --> 00:27:49.560]  把他們一部分的亞述人抓回來撒瑪利亞這邊
[00:27:49.560 --> 00:27:50.760]  所以在這種情況之下
[00:27:50.760 --> 00:27:54.320]  他們就很容易就跟這些亞述人沖昏
[00:27:54.320 --> 00:27:58.280]  所以他們的種族裡面就亂了
[00:27:58.280 --> 00:27:59.440]  就不存了
[00:27:59.440 --> 00:28:02.320]  所以這也是他們後來
[00:28:02.320 --> 00:28:05.560]  由以色列人看不起撒瑪利亞人的原因
[00:28:05.560 --> 00:28:09.560]  因為撒瑪利亞經過這個變動
[00:28:09.560 --> 00:28:11.760]  但是你看看這裡
[00:28:11.760 --> 00:28:13.640]  我們來看到一下
[00:28:13.640 --> 00:28:17.320]  當耶羅伯安用撒瑪利亞
[00:28:17.320 --> 00:28:22.320]  當作北國的首都的時候
[00:28:22.320 --> 00:28:25.880]  耶羅伯安聖經剛開始的時候說
[00:28:25.880 --> 00:28:27.880]  他是一個大有能力的人
[00:28:27.880 --> 00:28:29.680]  而且是神的意思
[00:28:29.680 --> 00:28:33.960]  要把這十個支派給他
[00:28:33.960 --> 00:28:35.560]  可是你看他
[00:28:35.560 --> 00:28:38.320]  他沒有安全感
[00:28:38.320 --> 00:28:39.880]  他沒有信心
[00:28:39.880 --> 00:28:41.560]  他就怕說
[00:28:41.560 --> 00:28:43.720]  那我這些十個支派的人
[00:28:43.720 --> 00:28:46.800]  如果每一年都要跑回去耶路撒冷
[00:28:46.800 --> 00:28:48.480]  聖殿朝拜的話
[00:28:48.480 --> 00:28:50.720]  那他們是不是都會
[00:28:50.720 --> 00:28:55.400]  還是很懷念這個大衛家 猶大家
[00:28:55.400 --> 00:29:00.280]  那對我的忠心就不存了
[00:29:00.280 --> 00:29:03.240]  這是他的小心
[00:29:03.240 --> 00:29:06.400]  那他後來因為這樣子
[00:29:06.400 --> 00:29:09.800]  他就做了兩支金牛肚
[00:29:09.800 --> 00:29:12.040]  一支在伯特利 一支在淡
[00:29:12.040 --> 00:29:14.920]  然後他就跟這些北國的以色列人講
[00:29:14.920 --> 00:29:17.400]  他說你們去耶路撒冷朝拜太辛苦了
[00:29:17.400 --> 00:29:18.640]  太難 太遠了
[00:29:18.640 --> 00:29:20.840]  他說你們就在附近就好了
[00:29:20.840 --> 00:29:22.800]  而且他不但是這樣子
[00:29:22.800 --> 00:29:26.400]  他還造秋壇
[00:29:26.400 --> 00:29:29.680]  造秋壇在那裡建聖殿
[00:29:29.680 --> 00:29:31.360]  那他在建聖殿的時候
[00:29:31.360 --> 00:29:35.120]  他就把不屬立位的凡民立為祭司
[00:29:35.120 --> 00:29:35.960]  有沒有聽懂
[00:29:35.960 --> 00:29:37.320]  不屬立位支派
[00:29:37.320 --> 00:29:41.120]  你知道當初神跟摩西講的時候
[00:29:41.120 --> 00:29:42.840]  神檢選立位支派
[00:29:42.840 --> 00:29:45.120]  只有立位支派的人可以當祭司
[00:29:45.120 --> 00:29:46.400]  上禮拜五牧師也講到
[00:29:46.400 --> 00:29:49.320]  為什麼神生氣掃羅
[00:29:49.320 --> 00:29:52.040]  因為掃羅沒有等撒摩爾來獻祭
[00:29:52.040 --> 00:29:54.000]  他自己就去獻祭
[00:29:54.000 --> 00:29:55.880]  違背了這個神的律法
[00:29:55.880 --> 00:29:59.200]  因為律法裡面只有祭司可以獻祭
[00:29:59.200 --> 00:30:01.160]  君王不可以獻祭
[00:30:01.160 --> 00:30:05.400]  所以在這裡耶羅伯安他違背了上帝
[00:30:05.400 --> 00:30:10.400]  他立了不是立位支派的人來做祭司
[00:30:10.400 --> 00:30:14.080]  那這件事情惹動了耶和華的怒氣
[00:30:14.080 --> 00:30:16.360]  所以從此以後在這個北國以色列
[00:30:16.360 --> 00:30:20.120]  他們一代一代的他們拜偶像
[00:30:20.120 --> 00:30:23.480]  而且他就落入了這個宙主當中
[00:30:23.480 --> 00:30:25.240]  落入了遺傳的宙主
[00:30:25.240 --> 00:30:26.000]  因為一代一代
[00:30:26.000 --> 00:30:27.720]  我跟你講這些話
[00:30:27.720 --> 00:30:30.640]  通通都是從聖經裡面來的
[00:30:30.640 --> 00:30:33.080]  那我今天要特別的跟你們講
[00:30:33.080 --> 00:30:36.000]  在聖經裡面有兩大本書
[00:30:36.000 --> 00:30:37.480]  講的以色列的歷史
[00:30:37.480 --> 00:30:41.080]  一本是《獵王上下記》
[00:30:41.080 --> 00:30:43.760]  一本是《歷代誌上下記》
[00:30:43.760 --> 00:30:47.360]  這兩本書講的都是以色列的歷史
[00:30:47.360 --> 00:30:49.920]  有什麼不同
[00:30:49.920 --> 00:30:52.520]  《獵王記》它其實比較多一點
[00:30:52.520 --> 00:30:55.800]  在講這個王一個一個一個王
[00:30:55.800 --> 00:30:56.680]  他做了什麼
[00:30:56.680 --> 00:30:59.320]  他的母親是誰
[00:30:59.320 --> 00:31:02.400]  他做王多少年
[00:31:02.400 --> 00:31:05.800]  那《歷代誌記》比較多一點在敘述
[00:31:05.800 --> 00:31:07.000]  他們在那時候
[00:31:07.000 --> 00:31:09.680]  他們國中所發生的一些事情
[00:31:09.680 --> 00:31:15.160]  但是其實兩本書都是在講以色列歷史
[00:31:15.160 --> 00:31:17.720]  我真的鼓勵大家去讀
[00:31:17.720 --> 00:31:19.560]  去讀以色列的歷史
[00:31:19.560 --> 00:31:21.840]  我每次讀到這個《獵王記》
[00:31:21.840 --> 00:31:23.400]  跟《歷代誌記》的時候
[00:31:23.400 --> 00:31:24.440]  我心裡面都很難過
[00:31:24.440 --> 00:31:25.320]  為什麼
[00:31:25.320 --> 00:31:27.360]  因為沒有一個完全的
[00:31:27.360 --> 00:31:28.880]  一個都沒有
[00:31:28.880 --> 00:31:30.760]  你看從大衛開始
[00:31:30.760 --> 00:31:31.760]  大衛完不完全
[00:31:31.760 --> 00:31:33.280]  他剛才我們講了
[00:31:33.280 --> 00:31:35.120]  有烏利亞的事情
[00:31:35.120 --> 00:31:36.280]  雖然神愛他
[00:31:36.280 --> 00:31:38.680]  但是他發生了烏利亞的事情
[00:31:38.680 --> 00:31:42.080]  然後索羅門到晚年
[00:31:42.080 --> 00:31:44.200]  拜外邦人的神
[00:31:44.200 --> 00:31:47.160]  接下來索羅門王的兒子羅伯安
[00:31:47.160 --> 00:31:48.560]  你們自己去讀
[00:31:48.560 --> 00:31:49.720]  再來一個兒子
[00:31:49.720 --> 00:31:51.440]  再來亞剎
[00:31:51.440 --> 00:31:52.800]  都有問題
[00:31:52.800 --> 00:31:55.480]  到今天我們講的約沙法
[00:31:55.480 --> 00:31:57.440]  都不完全
[00:31:57.440 --> 00:31:59.720]  就讓我真的忍不住
[00:31:59.720 --> 00:32:02.600]  就想到我們這個親愛的川普總統
[00:32:02.600 --> 00:32:05.720]  他以前是拉斯維加斯的流氓
[00:32:05.720 --> 00:32:07.920]  我說他是拉斯維加斯的流氓
[00:32:07.920 --> 00:32:09.200]  我第一次看到他的時候
[00:32:09.200 --> 00:32:10.040]  就在電視上說
[00:32:10.040 --> 00:32:11.280]  You are fire
[00:32:11.280 --> 00:32:11.840]  他動不動
[00:32:11.840 --> 00:32:12.840]  You are fire
[00:32:12.840 --> 00:32:14.480]  就是這樣講人家的
[00:32:14.480 --> 00:32:18.240]  可是神選他
[00:32:18.240 --> 00:32:19.760]  成為美國的總統
[00:32:19.760 --> 00:32:22.400]  雖然他到今天還是不完全
[00:32:22.400 --> 00:32:24.800]  這個嘴巴講話
[00:32:24.800 --> 00:32:25.880]  他不戴口罩
[00:32:25.880 --> 00:32:27.920]  叫人家害怕
[00:32:27.920 --> 00:32:29.720]  這些都是
[00:32:29.720 --> 00:32:32.960]  但是你看看有誰是完全的
[00:32:32.960 --> 00:32:34.080]  有誰是完全的
[00:32:34.080 --> 00:32:34.680]  那我們來
[00:32:34.680 --> 00:32:35.320]  我不管他
[00:32:35.320 --> 00:32:36.840]  我們來讀約沙法
[00:32:36.840 --> 00:32:38.960]  我們來讀這個南國的約沙法
[00:32:38.960 --> 00:32:42.440]  南國比較靠譜
[00:32:42.440 --> 00:32:43.320]  南國比較靠譜
[00:32:43.320 --> 00:32:43.640]  為什麼
[00:32:43.640 --> 00:32:45.400]  因為神說了
[00:32:45.400 --> 00:32:47.920]  神要堅定耶路撒冷
[00:32:47.920 --> 00:32:51.920]  因為神跟大衛立約
[00:32:51.920 --> 00:32:53.400]  祂要堅定耶路撒冷
[00:32:53.400 --> 00:32:55.520]  所以南國的這些王
[00:32:55.520 --> 00:32:57.800]  幾乎大部分的
[00:32:57.800 --> 00:33:00.240]  十個八個九個八個半
[00:33:00.240 --> 00:33:02.600]  他們一代一代都知道要尋求神
[00:33:02.600 --> 00:33:05.400]  而且他們
[00:33:05.400 --> 00:33:07.920]  這個今天我們講約沙法王
[00:33:07.920 --> 00:33:09.880]  他是所羅門王的第四代
[00:33:09.880 --> 00:33:11.800]  在所羅門之後的第四代
[00:33:11.800 --> 00:33:13.120]  聖經跟我們講說
[00:33:13.120 --> 00:33:15.040]  說他奮發自強
[00:33:15.040 --> 00:33:16.160]  定義
[00:33:16.160 --> 00:33:17.480]  立定心智
[00:33:17.480 --> 00:33:20.480]  他
[00:33:20.480 --> 00:33:21.160]  我沒有打
[00:33:21.160 --> 00:33:22.120]  我念給你們聽
[00:33:22.120 --> 00:33:25.840]  因為我不是照聖經一句一句的寫下來
[00:33:25.840 --> 00:33:27.320]  我是把它摘出來的
[00:33:27.320 --> 00:33:28.520]  所以你們就聽
[00:33:28.520 --> 00:33:30.120]  說這個約沙法王
[00:33:30.120 --> 00:33:32.160]  他奮勇自強
[00:33:32.160 --> 00:33:34.840]  他立定心意要尋求神
[00:33:34.840 --> 00:33:37.360]  他遵行他主大衛之道
[00:33:37.360 --> 00:33:40.560]  他引導他的百姓
[00:33:40.560 --> 00:33:44.960]  他引導他的百姓歸向耶和華
[00:33:44.960 --> 00:33:46.440]  他們列祖的神
[00:33:46.440 --> 00:33:48.640]  而且他也教訓他的百姓
[00:33:48.640 --> 00:33:50.240]  要敬畏耶和華
[00:33:50.240 --> 00:33:51.920]  忠心誠實
[00:33:51.920 --> 00:33:53.520]  謹慎辦事
[00:33:53.520 --> 00:33:54.920]  就是這個約沙法王
[00:33:54.920 --> 00:33:58.000]  因為他跟他的百姓講
[00:33:58.000 --> 00:34:01.760]  他說我們的神耶和華沒有不義
[00:34:01.760 --> 00:34:03.080]  他不偏待人
[00:34:03.080 --> 00:34:04.640]  他也不受賄賂
[00:34:04.640 --> 00:34:06.840]  你看這個約沙法他的心
[00:34:06.840 --> 00:34:08.960]  完全的對準了神
[00:34:08.960 --> 00:34:10.520]  所以聖經跟我們講說
[00:34:10.520 --> 00:34:12.320]  神就與他同在
[00:34:12.320 --> 00:34:13.440]  神與他同在
[00:34:13.440 --> 00:34:16.080]  所以在這個歷代事跡下的
[00:34:16.080 --> 00:34:17.720]  第一開始的時候
[00:34:17.720 --> 00:34:18.760]  就講到說
[00:34:18.760 --> 00:34:21.040]  講到說這個磨牙人
[00:34:21.040 --> 00:34:23.640]  雅門人跟米烏尼人
[00:34:23.640 --> 00:34:25.320]  一起聯合起來
[00:34:25.320 --> 00:34:26.240]  打約沙法
[00:34:26.240 --> 00:34:29.080]  來攻擊南國猶大
[00:34:29.080 --> 00:34:30.760]  那約沙法一聽到的時候
[00:34:30.760 --> 00:34:31.960]  他嚇死了
[00:34:31.960 --> 00:34:33.200]  他很害怕
[00:34:33.200 --> 00:34:35.040]  但是他立刻
[00:34:35.040 --> 00:34:36.920]  他立刻就召集猶大國
[00:34:36.920 --> 00:34:38.160]  宣佈禁止
[00:34:38.160 --> 00:34:39.680]  宣告禁止
[00:34:39.680 --> 00:34:40.840]  你知道我讀到這裡的時候
[00:34:40.840 --> 00:34:42.160]  我就想到
