
[00:00:00.000 --> 00:00:07.800]  過去這兩個星期和大家分享了一個港獨的系列 神的總管
[00:17:14.380 --> 00:17:16.380]  我們是否真的對神有這樣的信心
[00:17:16.380 --> 00:17:18.380]  很多時候我們發覺我們信不過
[00:17:18.380 --> 00:17:20.380]  不是我們不知道
[00:17:20.380 --> 00:17:22.380]  我們信不過 為什麼呢
[00:17:22.380 --> 00:17:24.380]  為什麼我們信不過
[00:17:24.380 --> 00:17:26.380]  為什麼我們問這個問題
[00:17:26.380 --> 00:17:28.380]  我相信因為很多時候
[00:17:28.380 --> 00:17:30.380]  我們就是沒見過
[00:17:30.380 --> 00:17:32.380]  我們就是沒聽過
[00:17:32.380 --> 00:17:34.380]  很多時候我們發覺
[00:17:34.380 --> 00:17:36.380]  我們對神的信心
[00:17:36.380 --> 00:17:38.380]  是被限制在
[00:17:38.380 --> 00:17:40.380]  我們五官所能夠
[00:17:40.380 --> 00:17:42.380]  經驗的那些事情裏面
[00:17:42.380 --> 00:17:44.380]  如果我們五官
[00:17:44.380 --> 00:17:46.380]  經驗不到那些
[00:17:46.380 --> 00:17:48.380]  見不到 看不到 聞不到 聽不到
[00:17:48.380 --> 00:17:50.380]  摸不到那些
[00:17:50.380 --> 00:17:52.380]  通常我們就有一個很大的問號
[00:17:52.380 --> 00:17:54.380]  所以當我們看到
[00:17:54.380 --> 00:17:56.380]  銀行的戶口的積蓄越來越少
[00:17:56.380 --> 00:17:58.380]  當我們聽到公司
[00:17:58.380 --> 00:18:00.380]  快要有大 lay off
[00:18:00.380 --> 00:18:02.380]  當我們感覺前途裏面
[00:18:02.380 --> 00:18:04.380]  好像越來越暗淡
[00:18:04.380 --> 00:18:06.380]  不是很清楚 看不到東西
[00:18:06.380 --> 00:18:08.380]  我們就會聽到有人說
[00:18:08.380 --> 00:18:10.380]  我們很難去信一個不幫助我們
[00:18:10.380 --> 00:18:12.380]  不愛顧我們的神
[00:18:12.380 --> 00:18:14.380]  因為我們
[00:18:14.380 --> 00:18:16.380]  眼見到聲 耳朵聽到的
[00:18:16.380 --> 00:18:18.380]  似乎我們見不到有任何的出路
[00:18:18.380 --> 00:18:20.380]  然後我們就埋怨神
[00:18:20.380 --> 00:18:22.380]  但是
[00:18:22.380 --> 00:18:24.380]  好像我剛才說
[00:18:24.380 --> 00:18:26.380]  當我剛才去看這兩節聖經的時候
[00:18:26.380 --> 00:18:28.380]  大家有沒有留意到
[00:18:28.380 --> 00:18:30.380]  聖經告訴我們 耶穌基督
[00:18:30.380 --> 00:18:32.380]  不單單是萬有之源
[00:18:32.380 --> 00:18:34.380]  所有的東西都是透過耶穌
[00:18:34.380 --> 00:18:36.380]  去創造 而且耶穌是什麼
[00:18:36.380 --> 00:18:38.380]  是萬有的中心
[00:18:38.380 --> 00:18:40.380]  不單單萬物
[00:18:40.380 --> 00:18:42.380]  是透過耶穌而造 而且
[00:18:42.380 --> 00:18:44.380]  現在所存在的世界
[00:18:44.380 --> 00:18:46.380]  都是圍著耶穌基督的 所有的事情
[00:18:46.380 --> 00:18:48.380]  這個我們很多時候
[00:18:48.380 --> 00:18:50.380]  看不到的 因為很多時候
[00:18:50.380 --> 00:18:52.380]  我們只是從自己的角度去看東西
[00:18:52.380 --> 00:18:54.380]  我們不懂得了解
[00:18:54.380 --> 00:18:56.380]  聖經告訴我們
[00:18:56.380 --> 00:18:58.380]  原來神創造了這個世界之後
[00:18:58.380 --> 00:19:00.380]  這個世界的中心
[00:19:00.380 --> 00:19:02.380]  不是你
[00:19:02.380 --> 00:19:04.380]  不是我
[00:19:04.380 --> 00:19:06.380]  是耶穌基督
[00:19:06.380 --> 00:19:08.380]  宇宙萬物是藉祂而造
[00:19:08.380 --> 00:19:10.380]  為祂而造 而且
[00:19:10.380 --> 00:19:12.380]  是靠耶穌
[00:19:12.380 --> 00:19:14.380]  去維繫
[00:19:14.380 --> 00:19:16.380]  所以如果我們仍然是
[00:19:16.380 --> 00:19:18.380]  從自己的角度
[00:19:18.380 --> 00:19:20.380]  自己的觀點去看
[00:19:20.380 --> 00:19:22.380]  我們周圍發生的事物的時候
[00:19:22.380 --> 00:19:24.380]  我們必定會有偏差
[00:19:24.380 --> 00:19:26.380]  因為我們是以偏概全
[00:19:26.380 --> 00:19:28.380]  一定會有偏差
[00:19:28.380 --> 00:19:30.380]  我們只是看到事實的一部分
[00:19:30.380 --> 00:19:32.380]  看不到全面
[00:19:32.380 --> 00:19:34.380]  於是我們就埋怨
[00:19:34.380 --> 00:19:36.380]  你們看到這麼多
[00:19:36.380 --> 00:19:38.380]  於是我們就埋怨
[00:19:38.380 --> 00:19:40.380]  覺得不行 信不過神
[00:19:40.380 --> 00:19:42.380]  但是我們要知道
[00:19:42.380 --> 00:19:44.380]  神是知道全世界
[00:19:44.380 --> 00:19:46.380]  發生的主
[00:19:46.380 --> 00:19:48.380]  當我們明白到
[00:19:48.380 --> 00:19:50.380]  神透過耶穌基督創造了這個世界
[00:19:50.380 --> 00:19:52.380]  耶穌是萬有之源
[00:19:52.380 --> 00:19:54.380]  亦是萬有之主的時候
[00:19:54.380 --> 00:19:56.380]  你和我在這個世界上
[00:19:56.380 --> 00:19:58.380]  最重要的任務是甚麼
[00:19:58.380 --> 00:20:02.380]  我們在這個世界上的任務是甚麼
[00:20:02.380 --> 00:20:04.380]  就是要完成耶穌基督
[00:20:04.380 --> 00:20:06.380]  對這個世界的計劃
[00:20:06.380 --> 00:20:10.380]  完成耶穌基督對這個世界的計劃
[00:20:10.380 --> 00:20:12.380]  讓更多的人可以認識
[00:20:12.380 --> 00:20:14.380]  神的慈愛
[00:20:14.380 --> 00:20:16.380]  知道神救贖的恩典
[00:20:16.380 --> 00:20:18.380]  有機會
[00:20:18.380 --> 00:20:20.380]  接受這個救恩
[00:20:20.380 --> 00:20:22.380]  所以無論你現在有甚麼
[00:20:22.380 --> 00:20:24.380]  或者你現在沒有甚麼
[00:20:24.380 --> 00:20:26.380]  無論你現在是富足也好
[00:20:26.380 --> 00:20:28.380]  是貧窮也好 是飽足也好
[00:20:28.380 --> 00:20:30.380]  是飢餓也好
[00:20:30.380 --> 00:20:32.380]  希望我們當中沒有
[00:20:32.380 --> 00:20:34.380]  除非你沒有吃早餐 可能那飢餓也未定
[00:20:34.380 --> 00:20:36.380]  但我的意思是
[00:20:36.380 --> 00:20:38.380]  無論你現在在甚麼處境裏
[00:20:38.380 --> 00:20:40.380]  原來我們落在不同的處境當中
[00:20:40.380 --> 00:20:42.380]  都是有神的心意
[00:20:42.380 --> 00:20:44.380]  都是有耶穌的監管
[00:20:44.380 --> 00:20:46.380]  神是知道的
[00:20:46.380 --> 00:20:48.380]  神是明白的
[00:20:48.380 --> 00:20:50.380]  如果是這樣的時候
[00:20:50.380 --> 00:20:52.380]  就像我剛剛所說
[00:20:52.380 --> 00:20:54.380]  無論你落在任何的境況
[00:20:54.380 --> 00:20:56.380]  有工也好 沒工也好
[00:20:56.380 --> 00:20:58.380]  已經退休 或者在讀書
[00:20:58.380 --> 00:21:00.380]  是學生 或者是家庭主婦
[00:21:00.380 --> 00:21:02.380]  沒有收入
[00:21:02.380 --> 00:21:06.380]  無論你現在在甚麼處境裏
[00:21:06.380 --> 00:21:08.380]  我們都可以成為神的管教
[00:21:08.380 --> 00:21:10.380]  神現在交甚麼給你管
[00:21:10.380 --> 00:21:12.380]  你就管那些東西
[00:21:12.380 --> 00:21:14.380]  神要你做甚麼
[00:21:14.380 --> 00:21:16.380]  他一定會提供你所需要的資源
[00:21:16.380 --> 00:21:18.380]  你就去好好管理那些資源
[00:21:18.380 --> 00:21:20.380]  他給你多少
[00:21:20.380 --> 00:21:22.380]  你就做多少
[00:21:22.380 --> 00:21:24.380]  無論你是誰 無論你在甚麼情況下
[00:21:24.380 --> 00:21:26.380]  你都可以成為神的管教
[00:21:26.380 --> 00:21:28.380]  你現在就管好你自己
[00:21:28.380 --> 00:21:30.380]  管好你所有的
[00:21:30.380 --> 00:21:32.380]  為了要完成
[00:21:32.380 --> 00:21:34.380]  神對這個世界的計劃
[00:21:36.380 --> 00:21:38.380]  所以我們必須要肯定
[00:21:38.380 --> 00:21:40.380]  求神幫助我們
[00:21:40.380 --> 00:21:42.380]  我們能不能肯定
[00:21:42.380 --> 00:21:44.380]  耶穌是萬有資源
[00:21:44.380 --> 00:21:46.380]  耶穌是萬有的中心
[00:21:46.380 --> 00:21:48.380]  我們所做的一切就是為了要完成耶穌的工作
[00:21:48.380 --> 00:21:52.380]  基督徒你要知道這件事
[00:21:52.380 --> 00:21:54.380]  然後呢
[00:21:54.380 --> 00:21:56.380]  第三個測試
[00:21:56.380 --> 00:21:58.380]  是甚麼
[00:21:58.380 --> 00:22:00.380]  我們是否能夠知道
[00:22:00.380 --> 00:22:02.380]  了解 明白
[00:22:02.380 --> 00:22:04.380]  有關捐獻的原則
[00:22:04.380 --> 00:22:06.380]  當我講到捐獻的時候
[00:22:06.380 --> 00:22:08.380]  第一個印象是錢
[00:22:08.380 --> 00:22:10.380]  但如果你教會很久的時候
[00:22:10.380 --> 00:22:12.380]  你應該知道
[00:22:12.380 --> 00:22:14.380]  當我講到捐獻的時候
[00:22:14.380 --> 00:22:16.380]  其實不是單單講你的金錢
[00:22:16.380 --> 00:22:18.380]  也包括了你的時間 你的才幹
[00:22:18.380 --> 00:22:20.380]  你的恩賜 你的知識 你的經驗
[00:22:20.380 --> 00:22:22.380]  這些東西你都可以奉獻出來
[00:22:22.380 --> 00:22:24.380]  給神去使用
[00:22:24.380 --> 00:22:26.380]  所以當我講到捐獻的原則的時候
[00:22:26.380 --> 00:22:28.380]  當然我們很直接地會講到
[00:22:28.380 --> 00:22:30.380]  好像是財物上的捐獻
[00:22:30.380 --> 00:22:32.380]  但back in our mind
[00:22:32.380 --> 00:22:34.380]  當你了解到當聖經講到捐獻的時候
[00:22:34.380 --> 00:22:36.380]  是包括你整個人
[00:22:36.380 --> 00:22:38.380]  your whole person
[00:22:38.380 --> 00:22:40.380]  你整個人
[00:22:40.380 --> 00:22:42.380]  你所有的一切 神讓你經歷的一切
[00:22:42.380 --> 00:22:44.380]  神給你的一切
[00:22:44.380 --> 00:22:46.380]  我們都要學習掌握
[00:22:46.380 --> 00:22:48.380]  這幾個原則
[00:22:48.380 --> 00:22:50.380]  第一個原則是甚麼呢
[00:22:50.380 --> 00:22:52.380]  是一個隱密的原則
[00:22:52.380 --> 00:22:54.380]  give it in secret
[00:22:54.380 --> 00:22:56.380]  the principles of giving in secret
[00:22:56.380 --> 00:22:58.380]  這是聖經給我們的教導
[00:22:58.380 --> 00:23:00.380]  馬太福音第六章
[00:23:00.380 --> 00:23:02.380]  第三到第四節
[00:23:02.380 --> 00:23:04.380]  你施捨的時候不要讓左手知道
[00:23:04.380 --> 00:23:06.380]  右手所做的
[00:23:06.380 --> 00:23:08.380]  這應該是一件隱密的事
[00:23:08.380 --> 00:23:10.380]  這樣那位看得見在
[00:23:10.380 --> 00:23:12.380]  隱密中做事的天父
[00:23:12.380 --> 00:23:14.380]  就一定會
[00:23:14.380 --> 00:23:16.380]  獎賞你
[00:23:16.380 --> 00:23:18.380]  當然隱密呢 secret
[00:23:18.380 --> 00:23:20.380]  secret不是鬼祟的意思
[00:23:20.380 --> 00:23:22.380]  鬼鬼祟祟 神神秘秘
[00:23:22.380 --> 00:23:24.380]  捐獻是不需要這樣的
[00:23:24.380 --> 00:23:26.380]  不過
[00:23:26.380 --> 00:23:28.380]  聖經在這裡給我們的教導是甚麼呢
[00:23:28.380 --> 00:23:30.380]  就是說
[00:23:30.380 --> 00:23:32.380]  無需要將自己的捐贈
[00:23:32.380 --> 00:23:34.380]  自己的服事 自己的善行
[00:23:34.380 --> 00:23:36.380]  大肆張揚
[00:23:36.380 --> 00:23:38.380]  因為當我們幫助
[00:23:38.380 --> 00:23:40.380]  有需要的人
[00:23:40.380 --> 00:23:42.380]  當我們付出的時候
[00:23:42.380 --> 00:23:44.380]  實際上我們是奉獻給
[00:23:44.380 --> 00:23:46.380]  天父上帝
[00:23:46.380 --> 00:23:48.380]  既然是做在神身上的時候
[00:23:48.380 --> 00:23:50.380]  天父知道就行了
[00:23:50.380 --> 00:23:52.380]  天父上帝知道就足夠了
[00:23:52.380 --> 00:23:54.380]  我們不需要故意的
[00:23:54.380 --> 00:23:56.380]  要去讓給別人看
[00:23:56.380 --> 00:23:58.380]  讓別人知道
[00:23:58.380 --> 00:24:02.380]  我在會展服事了十多年
[00:24:02.380 --> 00:24:04.380]  我很感謝主
[00:24:04.380 --> 00:24:06.380]  因為我發覺我們有這樣的giver
[00:24:06.380 --> 00:24:08.380]  在我們當中
[00:24:08.380 --> 00:24:10.380]  我不知道有沒有跟大家提過
[00:24:10.380 --> 00:24:12.380]  其實在過去十多年裡
[00:24:12.380 --> 00:24:14.380]  我們最少應該有十多二十人
[00:24:14.380 --> 00:24:18.380]  曾經幫助過我們
[00:24:18.380 --> 00:24:20.380]  當中因為家裡突然
[00:24:20.380 --> 00:24:22.380]  有些變故
[00:24:22.380 --> 00:24:24.380]  沒錢交學費
[00:24:24.380 --> 00:24:26.380]  那些大學生
[00:24:26.380 --> 00:24:28.380]  不單止一次
[00:24:28.380 --> 00:24:30.380]  那些大學生現在畢業了
[00:24:30.380 --> 00:24:32.380]  出來工作了
[00:24:32.380 --> 00:24:34.380]  但是哪些人幫他們呢
[00:24:34.380 --> 00:24:36.380]  到現在都不知道
[00:24:36.380 --> 00:24:40.380]  我很感動
[00:24:40.380 --> 00:24:42.380]  我只是做coordinate
[00:24:42.380 --> 00:24:44.380]  這樣的工作 可能大家都不知道
[00:24:44.380 --> 00:24:46.380]  在我們教會有這樣的事情發生
[00:24:46.380 --> 00:24:48.380]  基於神的愛
[00:24:48.380 --> 00:24:50.380]  基於心中的感動
[00:24:50.380 --> 00:24:52.380]  我們幫助這些學生
[00:24:52.380 --> 00:24:54.380]  完成他們的學業
[00:24:54.380 --> 00:24:56.380]  不是用教會的錢
[00:24:56.380 --> 00:24:58.380]  自己拿不出來
[00:24:58.380 --> 00:25:00.380]  奉獻修改都沒有
[00:25:00.380 --> 00:25:02.380]  不可以扣稅
[00:25:02.380 --> 00:25:04.380]  但是他們心中的感動
[00:25:04.380 --> 00:25:06.380]  覺得這些人有需要
[00:25:06.380 --> 00:25:08.380]  不是他們想的
[00:25:08.380 --> 00:25:10.380]  忽然之間就發生了
[00:25:10.380 --> 00:25:12.380]  於是我們去幫助他們
[00:25:12.380 --> 00:25:14.380]  我很感謝主
[00:25:14.380 --> 00:25:16.380]  This is what a church should be
[00:25:16.380 --> 00:25:18.380]  我希望我們教會裡面
[00:25:18.380 --> 00:25:20.380]  有更多這樣的secret giver
[00:25:20.380 --> 00:25:22.380]  是為了神的緣故
[00:25:22.380 --> 00:25:24.380]  是出於愛心
[00:25:24.380 --> 00:25:26.380]  去幫助我們當中
[00:25:26.380 --> 00:25:28.380]  有需要的人
[00:25:28.380 --> 00:25:30.380]  聖經裡面說得很清楚
[00:25:30.380 --> 00:25:32.380]  那位看得見
[00:25:32.380 --> 00:25:34.380]  你在隱密中做事的天父
[00:25:34.380 --> 00:25:36.380]  一定會掌上你
[00:25:36.380 --> 00:25:38.380]  Amen
[00:25:38.380 --> 00:25:40.380]  Amen
[00:25:40.380 --> 00:25:42.380]  有些反應
[00:25:42.380 --> 00:25:44.380]  Amen
[00:25:44.380 --> 00:25:46.380]  真的是Amen
[00:25:46.380 --> 00:25:48.380]  牧師很開心看到這樣的事情發生
[00:25:48.380 --> 00:25:50.380]  第二個原則是什麼
[00:25:50.380 --> 00:25:52.380]  當你give的時候
[00:25:52.380 --> 00:25:54.380]  要慷慨一點
[00:25:54.380 --> 00:25:56.380]  慷慨的原則
[00:25:56.380 --> 00:25:58.380]  聖經裡面
[00:25:58.380 --> 00:26:00.380]  說到馬其頓的宗教會
[00:26:00.380 --> 00:26:02.380]  馬其頓的教會
[00:26:02.380 --> 00:26:04.380]  貼索羅尼加 菲拉比 比利亞
[00:26:04.380 --> 00:26:06.380]  在那個地區
[00:26:06.380 --> 00:26:08.380]  一大堆的教會
[00:26:08.380 --> 00:26:10.380]  保羅開始
[00:26:10.380 --> 00:26:12.380]  但是在教會開始之後
[00:26:12.380 --> 00:26:14.380]  就面對很多的攻擊
[00:26:14.380 --> 00:26:16.380]  教會的信徒
[00:26:16.380 --> 00:26:18.380]  受到很多的攻擊
[00:26:18.380 --> 00:26:20.380]  受到很多的苦難
[00:26:20.380 --> 00:26:22.380]  因為信仰的緣故
[00:26:22.380 --> 00:26:24.380]  財產被人剝奪
[00:26:24.380 --> 00:26:26.380]  又被同鄉排擠歧視
[00:26:26.380 --> 00:26:28.380]  但是聖經說
[00:26:28.380 --> 00:26:30.380]  他們從所經歷的患難
[00:26:30.380 --> 00:26:32.380]  受到嚴重的考驗
[00:26:32.380 --> 00:26:34.380]  但是
[00:26:34.380 --> 00:26:36.380]  他們
[00:26:36.380 --> 00:26:38.380]  充滿了快樂
[00:26:38.380 --> 00:26:40.380]  受到考驗 受到攻擊 但是充滿了快樂
[00:26:40.380 --> 00:26:42.380]  為什麼呢
[00:26:42.380 --> 00:26:44.380]  他們在極度貧困當中
[00:26:44.380 --> 00:26:46.380]  我很喜歡這個中文的翻譯
[00:26:46.380 --> 00:26:48.380]  在極度貧困當中
[00:26:48.380 --> 00:26:50.380]  仍然慷慨捐助
[00:26:50.380 --> 00:26:52.380]  我敢證明
[00:26:52.380 --> 00:26:54.380]  保羅和我們做證人
[00:26:54.380 --> 00:26:56.380]  他們的捐助是竭盡所能的
[00:26:56.380 --> 00:26:58.380]  甚至是超過了
[00:26:58.380 --> 00:27:00.380]  他們的力量
[00:27:00.380 --> 00:27:02.380]  我們再留心看這兩節聖經
[00:27:02.380 --> 00:27:04.380]  我們再留心看這兩節聖經
[00:27:04.380 --> 00:27:06.380]  在馬其頓的宗教會裡面
[00:27:06.380 --> 00:27:08.380]  這些教徒 他們的信仰
[00:27:08.380 --> 00:27:10.380]  受到嚴重的考驗 前途不明
[00:27:10.380 --> 00:27:12.380]  以後還會遇到什麼 不知道
[00:27:12.380 --> 00:27:14.380]  當你有很多事情不知道的時候
[00:27:14.380 --> 00:27:16.380]  你會怎樣 每個人都抱著錢包
[00:27:16.380 --> 00:27:18.380]  你會不會呢
[00:27:18.380 --> 00:27:20.380]  前途不明朗
[00:27:20.380 --> 00:27:22.380]  最能夠給我們安全感的是什麼
[00:27:22.380 --> 00:27:24.380]  是我們的錢財 但是你看不通
[00:27:24.380 --> 00:27:26.380]  看不通是怎樣
[00:27:26.380 --> 00:27:28.380]  前途不明
[00:27:28.380 --> 00:27:30.380]  我想問問大家 你看這兩節聖經
[00:27:30.380 --> 00:27:32.380]  這班的教徒
[00:27:32.380 --> 00:27:34.380]  就是在馬其頓的教徒
[00:27:34.380 --> 00:27:36.380]  有沒有捐血的力量
[00:27:36.380 --> 00:27:38.380]  有沒有捐血的力量
[00:27:38.380 --> 00:27:40.380]  有沒有啊
[00:27:42.380 --> 00:27:44.380]  問得當然有
[00:27:44.380 --> 00:27:46.380]  放點膽去回答我
[00:27:46.380 --> 00:27:48.380]  有沒有啊
[00:27:48.380 --> 00:27:50.380]  有 當然有力量
[00:27:50.380 --> 00:27:52.380]  聖經說他們是有力量的
[00:27:52.380 --> 00:27:54.380]  不過他們是否按自己的力量去奉獻呢
[00:27:54.380 --> 00:27:56.380]  不過他們是否按自己的力量去奉獻呢
[00:27:56.380 --> 00:27:58.380]  是否止於按自己的能力去奉獻呢
[00:27:58.380 --> 00:28:00.380]  是否止於按自己的能力去奉獻呢
[00:28:00.380 --> 00:28:02.380]  No
[00:28:02.380 --> 00:28:04.380]  聖經說
[00:28:04.380 --> 00:28:06.380]  他們的捐助是竭盡所能
[00:28:06.380 --> 00:28:08.380]  他們的捐助是竭盡所能
[00:28:08.380 --> 00:28:10.380]  意思是什麼呢
[00:28:10.380 --> 00:28:12.380]  他們除了按自己的能力之外
[00:28:12.380 --> 00:28:14.380]  還想盡其他方法
[00:28:14.380 --> 00:28:16.380]  希望能夠奉獻多點
[00:28:16.380 --> 00:28:18.380]  這個就是竭盡所能
[00:28:18.380 --> 00:28:20.380]  我能夠給那麼多 但有什麼辦法可以給多點呢
[00:28:20.380 --> 00:28:22.380]  竭盡所能
[00:28:22.380 --> 00:28:24.380]  想辦法
[00:28:24.380 --> 00:28:26.380]  如果你在匯點比較長的時間
[00:28:26.380 --> 00:28:28.380]  大家記不記得幾年前我們買這個禮拜堂
[00:28:28.380 --> 00:28:30.380]  買這個地方
[00:28:30.380 --> 00:28:32.380]  記不記得我們籌錢有好幾次
[00:28:32.380 --> 00:28:34.380]  籌裝修費
[00:28:34.380 --> 00:28:36.380]  如果你在的時候 記不記得當時的情況
[00:28:36.380 --> 00:28:38.380]  都蠻熱鬧的
[00:28:38.380 --> 00:28:40.380]  為什麼 因為大家都奉獻
[00:28:40.380 --> 00:28:42.380]  但是
[00:28:42.380 --> 00:28:44.380]  大家還想出很多
[00:28:44.380 --> 00:28:46.380]  方法去籌款
[00:28:46.380 --> 00:28:48.380]  記不記得那些美味的早餐
[00:28:48.380 --> 00:28:50.380]  很貴
[00:28:50.380 --> 00:28:52.380]  是不是
[00:28:52.380 --> 00:28:54.380]  綜合晚會
[00:28:54.380 --> 00:28:56.380]  移賣 拿東西出來移賣
[00:28:56.380 --> 00:28:58.380]  小朋友的錢都打爛
[00:28:58.380 --> 00:29:00.380]  儲Quarter
[00:29:00.380 --> 00:29:02.380]  竭盡所能的奉獻
[00:29:02.380 --> 00:29:04.380]  大家明不明白這個意思
[00:29:04.380 --> 00:29:06.380]  就是這樣的意思
[00:29:06.380 --> 00:29:08.380]  不單單按照你的能力
[00:29:08.380 --> 00:29:10.380]  盡力
[00:29:10.380 --> 00:29:12.380]  但是保羅告訴我們
[00:29:12.380 --> 00:29:14.380]  馬其頓和Megiddo
[00:29:14.380 --> 00:29:18.380]  甚至超過了他們的力量去捐助
[00:29:18.380 --> 00:29:22.380]  上個禮拜說完了
[00:29:22.380 --> 00:29:24.380]  你知道我們收到回應卡
[00:29:24.380 --> 00:29:26.380]  我都說過很多次了
[00:29:26.380 --> 00:29:28.380]  我們牧師真的看的 不是開玩笑的
[00:29:28.380 --> 00:29:30.380]  我收到一張回應卡
[00:29:30.380 --> 00:29:32.380]  裡面寫什麼呢
[00:29:32.380 --> 00:29:34.380]  We offer
[00:29:34.380 --> 00:29:36.380]  But we may offer what we can afford
[00:29:36.380 --> 00:29:38.380]  and not necessarily
[00:29:38.380 --> 00:29:40.380]  what we have to give
[00:29:40.380 --> 00:29:44.380]  May God give us the faith
[00:29:44.380 --> 00:29:46.380]  and trust
[00:29:46.380 --> 00:29:48.380]  說什麼
[00:29:48.380 --> 00:29:50.380]  我們都奉獻的
[00:29:50.380 --> 00:29:52.380]  但是我們真的奉獻我們能夠 afford
[00:29:52.380 --> 00:29:54.380]  我們能夠給得起
[00:29:54.380 --> 00:29:56.380]  Not necessarily 是我們應該去給的
[00:29:56.380 --> 00:30:02.380]  求神讓我們有信心
[00:30:02.380 --> 00:30:04.380]  信得過他
[00:30:04.380 --> 00:30:06.380]  A test of your faith
[00:30:06.380 --> 00:30:08.380]  A test of your trust
[00:30:08.380 --> 00:30:10.380]  如果我們
[00:30:10.380 --> 00:30:12.380]  看這幾個聖經的時候
[00:30:12.380 --> 00:30:14.380]  其實教導我們
[00:30:14.380 --> 00:30:16.380]  有幾種的奉獻
[00:30:16.380 --> 00:30:18.380]  雖然兩支聖經有三種奉獻
[00:30:18.380 --> 00:30:20.380]  第一種奉獻
[00:30:20.380 --> 00:30:22.380]  按照你的能力去奉獻
[00:30:22.380 --> 00:30:24.380]  第二種
[00:30:24.380 --> 00:30:26.380]  竭盡所能的奉獻
[00:30:26.380 --> 00:30:28.380]  第三種
[00:30:28.380 --> 00:30:30.380]  超過你的力量的奉獻
[00:30:30.380 --> 00:30:32.380]  聖經裡面有一個故事
[00:30:32.380 --> 00:30:34.380]  講到一個窮寡婦
[00:30:34.380 --> 00:30:36.380]  窮,很窮的寡婦
[00:30:36.380 --> 00:30:38.380]  只有兩個小錢
[00:30:38.380 --> 00:30:40.380]  但是聖經說
[00:30:40.380 --> 00:30:42.380]  祂將這兩個維生的小錢都奉獻了
[00:30:42.380 --> 00:30:44.380]  你是不是搞錯了
[00:30:44.380 --> 00:30:46.380]  你連麵包都買不到了
[00:30:46.380 --> 00:30:50.380]  但是耶穌讚這個寡婦
[00:30:50.380 --> 00:30:52.380]  因為她學了一個完全
[00:30:52.380 --> 00:30:54.380]  信賴神
[00:30:54.380 --> 00:30:56.380]  仰賴神
[00:30:56.380 --> 00:30:58.380]  供應的功課
[00:30:58.380 --> 00:31:00.380]  在我們屬靈的生命上面
[00:31:00.380 --> 00:31:02.380]  是一個提升,是一個超脫
[00:31:02.380 --> 00:31:04.380]  是一個我們屬靈生命成長
[00:31:04.380 --> 00:31:06.380]  必須要經過的
[00:31:06.380 --> 00:31:08.380]  其中一個關口
[00:31:08.380 --> 00:31:10.380]  How much
[00:31:10.380 --> 00:31:12.380]  you trust your God
[00:31:12.380 --> 00:31:14.380]  你到底有多信任神
[00:31:14.380 --> 00:31:16.380]  你的奉獻是怎樣的奉獻
[00:31:16.380 --> 00:31:18.380]  第一種的奉獻
[00:31:18.380 --> 00:31:20.380]  按能力的奉獻
[00:31:20.380 --> 00:31:22.380]  每個人都要的
[00:31:22.380 --> 00:31:24.380]  是每一個基督徒的責任
[00:31:24.380 --> 00:31:26.380]  Everybody
[00:31:26.380 --> 00:31:28.380]  揭盡能力的奉獻
[00:31:28.380 --> 00:31:30.380]  和超過你的力量
[00:31:30.380 --> 00:31:34.380]  這些所謂sacrificial的gift
[00:31:34.380 --> 00:31:36.380]  就要按聖靈在我們心中的感動
[00:31:36.380 --> 00:31:38.380]  比如我們要建禮拜堂
[00:31:38.380 --> 00:31:40.380]  或者有特別的需要
[00:31:40.380 --> 00:31:42.380]  我們就會做出這樣的奉獻
[00:31:42.380 --> 00:31:44.380]  問題是當聖靈prime you
[00:31:44.380 --> 00:31:46.380]  當聖靈去感動你
[00:31:46.380 --> 00:31:48.380]  在你心中說給吧
[00:31:48.380 --> 00:31:52.380]  你的response是什麼
[00:31:52.380 --> 00:31:54.380]  你的反應是什麼
[00:31:56.380 --> 00:31:58.380]  聖經教對我們有幾種的奉獻
[00:31:58.380 --> 00:32:02.380]  你做了你本份的奉獻沒有
[00:32:02.380 --> 00:32:08.380]  還是神有另外的感動
[00:32:08.380 --> 00:32:10.380]  讓你能夠可以更多的
[00:32:10.380 --> 00:32:12.380]  在這個奉獻事件上
[00:32:12.380 --> 00:32:14.380]  去經歷神的供應和祝福
[00:32:14.380 --> 00:32:18.380]  無論你現在做了哪一種的奉獻
[00:32:18.380 --> 00:32:20.380]  當然我剛才說的不只是錢
[00:32:20.380 --> 00:32:22.380]  也說你的時間
[00:32:22.380 --> 00:32:24.380]  你肯給多少時間神用
[00:32:24.380 --> 00:32:26.380]  你肯為神付出多少
[00:32:26.380 --> 00:32:28.380]  在教會的侍奉上
[00:32:28.380 --> 00:32:30.380]  這些都是我們要考慮的功課
[00:32:30.380 --> 00:32:32.380]  但是無論你給了什麼
[00:32:32.380 --> 00:32:34.380]  無論你給了多少
[00:32:34.380 --> 00:32:36.380]  聖經教對我們
[00:32:36.380 --> 00:32:38.380]  另外一個原則是什麼呢
[00:32:38.380 --> 00:32:40.380]  要給得樂而
[00:32:40.380 --> 00:32:42.380]  給得甘心
[00:32:42.380 --> 00:32:44.380]  林多後書第九章第七節
[00:32:44.380 --> 00:32:46.380]  每一個人
[00:32:46.380 --> 00:32:48.380]  都應該按照自己的心願去捐助
