
[00:00:00.000 --> 00:00:02.840]  今天很感謝神 也感謝李牧師
[00:19:08.360 --> 00:19:11.520]  今天我帶了一樣東西回去
[00:19:11.520 --> 00:19:14.400]  那樣東西就是我要這個星期學的
[00:19:14.400 --> 00:19:16.440]  這個星期要實行的
[00:19:16.440 --> 00:19:18.280]  我有沒有一樣東西呢?
[00:19:18.280 --> 00:19:21.080]  還是全部一出門口
[00:19:21.080 --> 00:19:23.760]  就全部給了港台
[00:19:23.760 --> 00:19:26.120]  給了港道那些人
[00:19:26.120 --> 00:19:27.280]  主要學都是
[00:19:27.280 --> 00:19:28.880]  我們學很多東西
[00:19:28.880 --> 00:19:30.800]  但究竟我們有沒有拿到一樣東西
[00:19:30.800 --> 00:19:32.520]  一個星期拿到一樣東西
[00:19:32.520 --> 00:19:37.760]  回去就是要實行的
[00:19:37.760 --> 00:19:39.360]  二十四到二十五節
[00:19:39.360 --> 00:19:41.120]  我們一起再讀下去
[00:19:41.120 --> 00:19:47.560]  看見走後隨即忘了他的相貌如何
[00:19:47.560 --> 00:19:54.880]  唯有詳細察看那全被使人自由的
[00:19:54.880 --> 00:19:57.360]  並且事上如此
[00:19:57.360 --> 00:20:00.800]  這人既不是聽了就亡
[00:20:00.800 --> 00:20:03.800]  乃是實在行出來
[00:20:03.800 --> 00:20:08.520]  就在他所行的事上必然得福
[00:20:08.520 --> 00:20:09.920]  這裡提到
[00:20:09.920 --> 00:20:13.000]  剛才說我們如果聽到不行道
[00:20:13.000 --> 00:20:14.680]  就是自己欺騙自己
[00:20:14.680 --> 00:20:16.800]  用一個比喻給我們就是
[00:20:16.800 --> 00:20:17.920]  照鏡
[00:20:17.920 --> 00:20:21.760]  如果每天你出門口會照鏡
[00:20:21.760 --> 00:20:23.560]  看看自己的頭梳好沒有
[00:20:23.560 --> 00:20:26.280]  衣服穿得整不整齊
[00:20:26.280 --> 00:20:31.520]  我們其實最多問題出的就是領子
[00:20:31.520 --> 00:20:33.880]  領子上個禮拜
[00:20:33.880 --> 00:20:35.680]  前個禮拜畢業生主日
[00:20:35.680 --> 00:20:39.080]  如果你看那些男生穿得很好
[00:20:39.080 --> 00:20:41.800]  有時就欠一條領子沒有反好
[00:20:41.800 --> 00:20:43.960]  有時你真的忍不住很想走過去
[00:20:43.960 --> 00:20:45.800]  我幫你反一反行不行
[00:20:45.800 --> 00:20:47.520]  當然姐妹也一樣
[00:20:47.520 --> 00:20:50.120]  穿得很匆忙的時候
[00:20:50.120 --> 00:20:52.120]  這件事未拔好那件事未拔好
[00:20:52.120 --> 00:20:53.520]  有些人就會幫我們
[00:20:53.520 --> 00:20:56.760]  這裡未行我幫你整
[00:20:56.760 --> 00:20:58.040]  當你照鏡的時候
[00:20:58.040 --> 00:20:59.920]  明明看到自己有些東西
[00:20:59.920 --> 00:21:01.360]  但趕著出門口
[00:21:01.360 --> 00:21:02.320]  我今天要做主席
[00:21:02.320 --> 00:21:03.200]  我今天要領唱
[00:21:03.200 --> 00:21:04.600]  我要講道
[00:21:04.600 --> 00:21:07.320]  看見都忘了去整
[00:21:07.320 --> 00:21:09.920]  這個就好像你聽了道
[00:21:09.920 --> 00:21:12.320]  不去行道那樣
[00:21:12.320 --> 00:21:16.040]  這裡說忘記了
[00:21:16.040 --> 00:21:20.560]  而且教我們唯有詳細察看
[00:21:20.560 --> 00:21:23.800]  全被使人自由的律法
[00:21:23.800 --> 00:21:25.960]  當然律法就是包括聖經
[00:21:25.960 --> 00:21:28.720]  新約就寫著律法
[00:21:28.720 --> 00:21:30.320]  現在就是我們的聖經
[00:21:30.320 --> 00:21:32.720]  並且時常如此
[00:21:32.720 --> 00:21:35.320]  經常要很仔細去看聖經
[00:21:35.320 --> 00:21:37.040]  去察看它
[00:21:37.040 --> 00:21:40.400]  而且要記得聖經是很傳備的
[00:21:40.400 --> 00:21:42.760]  所以讀聖經不可以只讀舊約
[00:21:42.760 --> 00:21:44.600]  也不可以只讀新約
[00:21:44.600 --> 00:21:47.120]  因為我們要把它們連在一起
[00:21:47.120 --> 00:21:48.160]  甚麼時候都要讀聖經
[00:21:48.160 --> 00:21:49.040]  我經常記得
[00:21:49.040 --> 00:21:51.760]  有個人教我讀聖經的時候
[00:21:51.760 --> 00:21:55.400]  他說聖經是一條珠鏈
[00:21:55.400 --> 00:21:56.680]  珠鏈即是說
[00:21:56.680 --> 00:21:58.760]  它是串在一起
[00:21:58.760 --> 00:22:01.880]  如果你的珠鏈掉了
[00:22:01.880 --> 00:22:03.960]  繩子就散了
[00:22:03.960 --> 00:22:05.240]  那你根本就不是珠鏈
[00:22:05.240 --> 00:22:07.680]  而是一條珠鏈
[00:22:07.680 --> 00:22:10.880]  但我們讀聖經是要把它們串在一起
[00:22:10.880 --> 00:22:13.080]  這樣你才能活到一個很美麗
[00:22:13.080 --> 00:22:16.000]  很能夠榮辰一人的生命
[00:22:16.000 --> 00:22:18.880]  所以今天聖經教我們
[00:22:18.880 --> 00:22:21.200]  我們要聽道行道
[00:22:21.200 --> 00:22:23.760]  這樣我們就會得福
[00:22:23.760 --> 00:22:25.560]  剛才提到這個
[00:22:25.560 --> 00:22:28.120]  蓋屋在沙土上的人
[00:22:28.120 --> 00:22:30.360]  其實馬太芬就提到有兩種人
[00:22:30.360 --> 00:22:31.960]  一種是聰明人
[00:22:31.960 --> 00:22:33.840]  一種是愚拙人
[00:22:33.840 --> 00:22:35.760]  愚拙人就是剛才所說的
[00:22:35.760 --> 00:22:38.080]  無知的丐防者
[00:22:38.080 --> 00:22:40.200]  就是聽了耶穌基督的話
[00:22:40.200 --> 00:22:41.720]  他沒有照著做
[00:22:41.720 --> 00:22:43.840]  就照自己的一套
[00:22:43.840 --> 00:22:45.240]  結果你知不知道
[00:22:45.240 --> 00:22:48.680]  他一生人的基督徒生命
[00:22:48.680 --> 00:22:54.760]  是經不起雨淋、水沖、風吹
[00:22:54.760 --> 00:22:59.320]  撞那個房子就會倒塌
[00:22:59.320 --> 00:23:05.280]  今天我們大家都會遇到雨淋、水沖、風吹
[00:23:05.280 --> 00:23:07.560]  大環境會地震
[00:23:07.560 --> 00:23:09.160]  一會兒又豪雨
[00:23:09.160 --> 00:23:10.760]  一會兒又水浸
[00:23:10.760 --> 00:23:12.280]  一會兒又海嘯
[00:23:12.280 --> 00:23:13.880]  一會兒火山爆發
[00:23:13.880 --> 00:23:17.520]  我們加州最流行火燒山
[00:23:17.520 --> 00:23:19.240]  每一樣東西其實都是
[00:23:19.240 --> 00:23:23.280]  我們人生經常面對的考驗
[00:23:23.280 --> 00:23:27.120]  如果你是一個穩陣的基督徒
[00:23:27.120 --> 00:23:29.360]  紮根在神的話語上面
[00:23:29.360 --> 00:23:31.040]  聽到、行到的基督徒
[00:23:31.040 --> 00:23:32.040]  遇到這些風浪
[00:23:32.040 --> 00:23:33.480]  你不會這麼快就說
[00:23:33.480 --> 00:23:35.200]  「神啊,你在哪裡?」
[00:23:35.200 --> 00:23:37.040]  就跟別人說「我不信了」
[00:23:37.040 --> 00:23:38.760]  「因為神都不是祝福我的」
[00:23:38.760 --> 00:23:43.520]  「神不是善待我的」
[00:23:43.520 --> 00:23:46.360]  「讓我一二三遇到這麼多不如意的事」
[00:23:46.360 --> 00:23:47.520]  「我不信祂了」
[00:23:47.520 --> 00:23:48.840]  「你不要叫我回教會」
[00:23:48.840 --> 00:23:51.200]  「你不要叫我回小組團契」
[00:23:51.200 --> 00:23:53.800]  有很多人我們花了很多心機
[00:23:53.800 --> 00:23:55.440]  在那裏栽培栽培
[00:23:55.440 --> 00:23:57.720]  但原來我們都做得不好
[00:23:57.720 --> 00:23:59.040]  做得不夠
[00:23:59.040 --> 00:24:02.520]  他們的根基沒有建在盤石上
[00:24:02.520 --> 00:24:04.680]  而是建在沙土上
[00:24:04.680 --> 00:24:08.360]  所以我們不會埋怨他們
[00:24:08.360 --> 00:24:11.280]  不會自己自怨自艾
[00:24:11.280 --> 00:24:13.320]  很消極、很灰心
[00:24:13.320 --> 00:24:15.160]  而是繼續努力
[00:24:15.160 --> 00:24:16.920]  將他們帶回神那裏
[00:24:16.920 --> 00:24:19.720]  他們很久沒有回教會了
[00:24:19.720 --> 00:24:20.840]  追著他們
[00:24:20.840 --> 00:24:22.600]  當然被人追
[00:24:22.600 --> 00:24:24.360]  我最近都經常被人
[00:24:24.360 --> 00:24:25.480]  例如打電話
[00:24:25.480 --> 00:24:28.320]  你會覺得他冷冰冰的
[00:24:28.320 --> 00:24:30.680]  句句都頂著你
[00:24:30.680 --> 00:24:33.000]  句句都弄得你
[00:24:33.000 --> 00:24:35.200]  不知道怎樣再說下去
[00:24:35.200 --> 00:24:36.880]  但不要緊
[00:24:36.880 --> 00:24:38.440]  繼續去祈禱
[00:24:38.440 --> 00:24:40.720]  神會軟化他們
[00:24:40.720 --> 00:24:44.280]  當我們遇到人生一些低谷的時候
[00:24:44.280 --> 00:24:45.680]  他們需要人
[00:24:45.680 --> 00:24:47.880]  他需要神來幫
[00:24:47.880 --> 00:24:49.920]  他就會軟化下來
[00:24:49.920 --> 00:24:51.680]  自己去呼求神
[00:24:51.680 --> 00:24:55.440]  或者自己去尋求他以往的好朋友
[00:24:55.440 --> 00:24:56.920]  希望他們為他祈禱
[00:24:56.920 --> 00:24:59.280]  將他帶回神那裏
[00:24:59.280 --> 00:25:01.400]  弟兄姊妹
[00:25:01.400 --> 00:25:04.760]  我和你都需要彼此需要
[00:25:04.760 --> 00:25:08.080]  一個人是撐不到很久的
[00:25:08.080 --> 00:25:09.680]  想想一支火柴
[00:25:09.680 --> 00:25:11.880]  點多久都會熄的
[00:25:11.880 --> 00:25:14.480]  但一堆柴
[00:25:14.480 --> 00:25:17.600]  當有火種一燒的時候
[00:25:17.600 --> 00:25:19.000]  一路燒就燒
[00:25:19.000 --> 00:25:23.280]  柴是彼此的都一齊來撐住
[00:25:23.280 --> 00:25:25.320]  給些火光出來
[00:25:25.320 --> 00:25:26.960]  給些暖氣出來
[00:25:26.960 --> 00:25:29.640]  讓身邊的人可以感受到
[00:25:29.640 --> 00:25:30.600]  看到
[00:25:30.600 --> 00:25:32.880]  黑暗裏面看到光明
[00:25:32.880 --> 00:25:35.880]  冷冰冰冷酷的裏面
[00:25:35.880 --> 00:25:38.520]  可以感受到溫暖
[00:25:38.520 --> 00:25:39.600]  無愛
[00:25:39.600 --> 00:25:41.640]  但因為有我們基督徒
[00:25:41.640 --> 00:25:44.240]  他就感受到神的愛
[00:25:44.240 --> 00:25:45.880]  所以我們做一個
[00:25:45.880 --> 00:25:47.600]  不要無知的人好不好
[00:25:47.600 --> 00:25:48.920]  做一個聰明人
[00:25:48.920 --> 00:25:50.680]  一個知道的人
[00:25:50.680 --> 00:25:51.960]  怎樣可以知道呢?
[00:25:51.960 --> 00:25:54.320]  就是學神的話語
[00:25:54.320 --> 00:25:55.440]  聽道
[00:25:55.440 --> 00:25:56.560]  查經
[00:25:56.560 --> 00:25:57.440]  讀經
[00:25:57.440 --> 00:26:00.040]  然後好好的去實行
[00:26:00.040 --> 00:26:01.640]  每一天的靈修
[00:26:01.640 --> 00:26:03.640]  每一件事你今天要做的
[00:26:03.640 --> 00:26:05.360]  每一次的聽道
[00:26:05.360 --> 00:26:07.400]  主日崇拜好 主日好
[00:26:07.400 --> 00:26:08.760]  帶一件事回家
[00:26:08.760 --> 00:26:10.640]  我今天要實行的
[00:26:10.640 --> 00:26:15.920]  想問問你今天有沒有一件事要實行的?
[00:26:15.920 --> 00:26:17.800]  繼續行福?
[00:26:17.800 --> 00:26:19.520]  是呀 都可以的
[00:26:19.520 --> 00:26:21.600]  今天你聽了幸福小組
[00:26:21.600 --> 00:26:23.080]  繼續行福
[00:26:23.080 --> 00:26:24.720]  然後跟隔壁的人說
[00:26:24.720 --> 00:26:26.800]  幸福遇上你
[00:26:26.800 --> 00:26:28.040]  Jennifer有好東西吃
[00:26:28.040 --> 00:26:29.120]  遇上我
[00:26:29.120 --> 00:26:30.440]  幸福遇上我
[00:26:30.440 --> 00:26:33.160]  有什麼好地方去遇上我
[00:26:33.160 --> 00:26:35.360]  我很喜歡這一句
[00:26:35.360 --> 00:26:36.640]  幸福遇上你
[00:26:36.640 --> 00:26:39.240]  是Shirley Look師母想出來的
[00:26:39.240 --> 00:26:41.880]  她真的什麼都想得出來
[00:26:41.880 --> 00:26:43.160]  大家都記得
[00:26:43.160 --> 00:26:45.120]  什麼都遇上大家
[00:26:45.120 --> 00:26:46.400]  幸福遇上你
[00:26:46.400 --> 00:26:48.040]  上帝低頭我們祈禱
[00:26:48.040 --> 00:26:51.320]  天父我們好感恩 好感恩
[00:26:51.320 --> 00:26:52.800]  我們的活著
[00:26:52.800 --> 00:26:54.760]  完全是因典
[00:26:54.760 --> 00:26:56.560]  我們能夠站在這裡
[00:26:56.560 --> 00:26:58.480]  我們能夠回來教會聚會
[00:26:58.480 --> 00:27:00.400]  完全是因典
[00:27:00.400 --> 00:27:02.720]  不是每個人都有這樣的機會
[00:27:02.720 --> 00:27:04.720]  求主讓我們能夠做一個
[00:27:04.720 --> 00:27:06.920]  聽道 行道的基督徒
[00:27:06.920 --> 00:27:08.960]  不要做無知的雷馬
[00:27:08.960 --> 00:27:11.000]  不要做愚蠢的人
[00:27:11.000 --> 00:27:13.160]  把房子蓋在沙土上
[00:27:13.160 --> 00:27:15.560]  而要蓋在盤石上
[00:27:15.560 --> 00:27:17.480]  就是聽到神的話
[00:27:17.480 --> 00:27:19.000]  耶穌基督的吩咐
[00:27:19.000 --> 00:27:21.000]  我們就照樣去做
[00:27:21.000 --> 00:27:22.520]  不要打折扣
[00:27:22.520 --> 00:27:25.920]  就是完完全全的去信服
[00:27:25.920 --> 00:27:29.200]  求主幫我們做一個信命的兒女
[00:27:29.200 --> 00:27:32.000]  我們要信靠信服神
[00:27:32.000 --> 00:27:35.400]  因為祢是我們生命的主宰
[00:27:35.400 --> 00:27:37.000]  是我們的救主
[00:27:37.000 --> 00:27:39.240]  原章榮耀 尊貴 重讚
[00:27:39.240 --> 00:27:41.280]  完全歸給我們這一位
[00:27:41.280 --> 00:27:45.680]  又真又活 又愛我們的神
[00:27:45.680 --> 00:27:48.000]  奉耶穌基督得勝的命求
[00:27:48.000 --> 00:27:50.000]  阿們
