
[00:00:00.000 --> 00:00:06.000]  傳道書中描寫人生很現實,今次很有感觸
[00:23:32.000 --> 00:23:34.000]  麻煩你幫我祈禱啊
[00:23:34.000 --> 00:23:36.000]  記住幫我祈禱啊
[00:23:36.000 --> 00:23:43.000]  其實實不實際呢
[00:23:43.000 --> 00:23:47.000]  很在乎我們的目標是否對著流乃與物之地
[00:23:47.000 --> 00:23:50.000]  在第一第二世紀早期的時代
[00:23:50.000 --> 00:23:52.000]  有很多基督徒
[00:23:52.000 --> 00:23:54.000]  真的很高興
[00:23:54.000 --> 00:23:56.000]  能夠為主受苦
[00:23:56.000 --> 00:23:58.000]  高興到一個地步
[00:23:58.000 --> 00:24:01.000]  他們幾乎自己去找苦來受
[00:24:01.000 --> 00:24:04.000]  他們以能夠為主殉道
[00:24:04.000 --> 00:24:07.000]  覺得是一件非常光榮的事
[00:24:07.000 --> 00:24:10.000]  在我們現在的社會
[00:24:10.000 --> 00:24:14.000]  在北韓、巴基斯坦、印度、伊拉克
[00:24:14.000 --> 00:24:17.000]  有很多回教徒的地方
[00:24:17.000 --> 00:24:21.000]  很多基督徒都要為主受苦
[00:24:21.000 --> 00:24:26.000]  但是我收到消息
[00:24:26.000 --> 00:24:29.000]  由於受迫害而改教的人
[00:24:29.000 --> 00:24:31.000]  很少聽到
[00:24:31.000 --> 00:24:33.000]  他們寧願逃難
[00:24:33.000 --> 00:24:36.000]  好像敘利亞那樣逃走了很多基督徒
[00:24:36.000 --> 00:24:39.000]  所以聖經的教訓是可行的
[00:24:39.000 --> 00:24:45.000]  關鍵只是我們對天上那塊流乃與物之地的看法
[00:24:45.000 --> 00:24:48.000]  我們會不會很喜歡去到
[00:24:48.000 --> 00:24:51.000]  並且向著流乃與物之地前進
[00:24:51.000 --> 00:24:55.000]  還是我們的眼睛只是看著地上那塊地
[00:24:55.000 --> 00:24:58.000]  只是看得到世界上的事
[00:24:58.000 --> 00:25:03.000]  我鼓勵當中
[00:25:03.000 --> 00:25:06.000]  我們如果有些未信主的朋友
[00:25:06.000 --> 00:25:12.000]  你對流乃與物之地很嚮往的話
[00:25:12.000 --> 00:25:16.000]  又想成為被上主呼召的一群人
[00:25:16.000 --> 00:25:19.000]  讓你可以有永生的盼望
[00:25:19.000 --> 00:25:22.000]  我鼓勵你多些研究我們的信仰
[00:25:22.000 --> 00:25:23.000]  如果有這樣的人
[00:25:23.000 --> 00:25:26.000]  你可以在散會之後告訴我
[00:25:26.000 --> 00:25:30.000]  我會盡量幫助你去認識我們的信仰
[00:25:30.000 --> 00:25:34.000]  還有這個信仰所帶給我們人生的福氣
[00:25:34.000 --> 00:25:36.000]  我們一同祈禱
[00:26:04.000 --> 00:26:08.000]  奉主耶穌基督的名祈禱
