
[00:00:00.000 --> 00:00:02.560]  我們今次的系列講五個城市的故事
[00:14:55.720 --> 00:14:58.320]  上帝跟他說不要走
[00:14:58.320 --> 00:14:59.560]  因為這個城裡面有很多
[00:14:59.560 --> 00:15:00.920]  未信主的人
[00:15:00.920 --> 00:15:02.320]  是需要拯救
[00:15:02.320 --> 00:15:05.760]  我在城裡面有許多的百姓
[00:15:05.760 --> 00:15:07.760]  保羅他怎麼轉化
[00:15:07.760 --> 00:15:08.720]  他跟哥倫多
[00:15:08.720 --> 00:15:09.400]  哥倫多的傳說
[00:15:09.400 --> 00:15:11.600]  我們一直都會說
[00:15:11.600 --> 00:15:13.440]  他定了意
[00:15:13.440 --> 00:15:15.040]  不再說高言大字
[00:15:15.040 --> 00:15:16.240]  因為說也沒用
[00:15:16.240 --> 00:15:18.480]  人們都不會聽
[00:15:18.480 --> 00:15:20.600]  他是只是說
[00:15:20.600 --> 00:15:22.680]  耶穌基督的十字架
[00:15:22.680 --> 00:15:24.400]  一個愚絕的十字架
[00:15:24.400 --> 00:15:27.640]  一個簡單的十字架的信息
[00:15:27.640 --> 00:15:29.000]  但是為什麼是簡單的
[00:15:29.000 --> 00:15:30.320]  為什麼人們覺得是愚絕的
[00:15:30.320 --> 00:15:31.120]  因為
[00:15:31.120 --> 00:15:32.920]  為什麼上帝就是這麼簡單的
[00:15:32.920 --> 00:15:34.600]  救人為什麼這麼簡單的
[00:15:34.600 --> 00:15:36.120]  為什麼我什麼都不需要做
[00:15:36.120 --> 00:15:37.680]  我連香油錢都不需要添
[00:15:37.680 --> 00:15:39.520]  我連好的行為
[00:15:39.520 --> 00:15:42.480]  我都不需要證明我是值得
[00:15:42.480 --> 00:15:43.960]  就是上帝愛我的
[00:15:43.960 --> 00:15:46.680]  是因為上帝做了所有的事情
[00:15:46.680 --> 00:15:49.400]  今天我們只需要相信接受
[00:15:49.400 --> 00:15:50.920]  這就是我們的信仰
[00:15:50.920 --> 00:15:51.560]  所以保羅說
[00:15:51.560 --> 00:15:53.560]  我不需要再用高言大字
[00:15:53.560 --> 00:15:55.400]  只是說耶穌的十字架
[00:15:55.400 --> 00:15:56.480]  為什麼
[00:15:56.480 --> 00:15:59.760]  因為哥倫多人很多都是
[00:15:59.760 --> 00:16:00.600]  淫亂的
[00:16:00.600 --> 00:16:01.920]  拜偶像的
[00:16:01.920 --> 00:16:02.720]  姦淫的
[00:16:02.720 --> 00:16:03.440]  作娼的
[00:16:03.440 --> 00:16:04.280]  親藍色的
[00:16:04.280 --> 00:16:05.120]  偷竊的
[00:16:05.120 --> 00:16:05.720]  貪婪的
[00:16:05.720 --> 00:16:06.600]  醉酒的
[00:16:06.600 --> 00:16:07.480]  辱罵的
[00:16:07.480 --> 00:16:08.760]  勒索的
[00:16:08.760 --> 00:16:11.240]  你們中間從前
[00:16:11.240 --> 00:16:14.040]  都是有這樣的人
[00:16:14.040 --> 00:16:17.720]  保羅說你以前都是這樣
[00:16:17.720 --> 00:16:19.800]  所以你們的背景就是
[00:16:19.800 --> 00:16:21.080]  你們需要福音
[00:16:21.080 --> 00:16:21.800]  需要福音之後
[00:16:21.800 --> 00:16:23.760]  更加需要人留下來
[00:16:23.760 --> 00:16:24.600]  牧養你們
[00:16:24.600 --> 00:16:27.080]  關心你們的頂智慧
[00:16:27.080 --> 00:16:29.040]  哥倫多好像Milpitas
[00:16:29.040 --> 00:16:30.680]  好像Plessington
[00:16:30.680 --> 00:16:31.640]  不是
[00:16:31.640 --> 00:16:33.680]  而是好像Oakland
[00:16:33.680 --> 00:16:34.160]  對不對
[00:16:34.160 --> 00:16:36.680]  就是有時候你看到的就是
[00:16:36.680 --> 00:16:41.040]  Plessington和Milpitas是
[00:16:41.040 --> 00:16:44.520]  一幫叫做高科技的人
[00:16:44.520 --> 00:16:47.840]  一幫中產的人士
[00:16:47.840 --> 00:16:49.080]  但是保羅去到哥倫多
[00:16:49.080 --> 00:16:50.440]  不是好像雅典一樣
[00:16:50.440 --> 00:16:53.600]  哥倫多是一幫背景裡面
[00:16:53.600 --> 00:16:56.080]  是面對很多罪惡
[00:16:56.080 --> 00:16:57.600]  當他信了主之後
[00:16:57.600 --> 00:17:00.000]  是不是就這樣就算了
[00:17:00.000 --> 00:17:01.240]  我以前在香港教會
[00:17:01.240 --> 00:17:03.440]  有一個機構叫做
[00:17:03.440 --> 00:17:07.800]  紫荊就是專門去幫助一些妓女
[00:17:07.800 --> 00:17:10.360]  就是傳方給妓女
[00:17:10.360 --> 00:17:11.920]  你試想一下
[00:17:11.920 --> 00:17:16.320]  一幫做性行業的姊妹
[00:17:16.320 --> 00:17:17.160]  當她信了主之後
[00:17:17.160 --> 00:17:18.280]  是不是你派了一張
[00:17:18.280 --> 00:17:19.560]  天堂入場券給她
[00:17:19.560 --> 00:17:20.880]  信耶穌是所謂得永生
[00:17:20.880 --> 00:17:23.200]  沒得頂是不是
[00:17:23.200 --> 00:17:25.760]  你怎樣去跟進她
[00:17:25.760 --> 00:17:30.480]  她家可能有家人要養
[00:17:30.480 --> 00:17:35.520]  她手裡面有幾十萬的白粉數要找
[00:17:35.520 --> 00:17:39.720]  她只是落大耳窿被人追債
[00:17:39.720 --> 00:17:42.040]  她過慣了這種生活
[00:17:42.040 --> 00:17:44.200]  你怎樣去轉化她
[00:17:44.200 --> 00:17:48.480]  要不是你願意留下來跟她同行
[00:17:48.480 --> 00:17:49.840]  跟她關心她們
[00:17:49.840 --> 00:17:54.520]  去成立一個小組去支援她們
[00:17:54.520 --> 00:17:56.760]  只是叫她信耶穌是不夠的
[00:17:56.760 --> 00:17:57.720]  弟兄姊妹
[00:17:57.720 --> 00:18:00.360]  因為為什麼我們要做小組的就是
[00:18:00.360 --> 00:18:02.640]  我們覺得廣壇是重要的
[00:18:02.640 --> 00:18:04.560]  聖經是重要的
[00:18:04.560 --> 00:18:05.840]  這個絕對沒問題
[00:18:05.840 --> 00:18:07.560]  但是我們需要關心
[00:18:07.560 --> 00:18:08.440]  我們需要愛
[00:18:08.440 --> 00:18:09.320]  我們需要
[00:18:09.320 --> 00:18:10.520]  好像保羅說
[00:18:10.520 --> 00:18:14.000]  保羅一向都高言大志的
[00:18:14.000 --> 00:18:15.360]  但是為什麼他願意留下來
[00:18:15.360 --> 00:18:16.720]  跟這幫人
[00:18:16.720 --> 00:18:18.120]  這麼有情對這幫人
[00:18:18.120 --> 00:18:19.240]  保羅原本沒什麼情
[00:18:19.240 --> 00:18:20.320]  你看他
[00:18:20.320 --> 00:18:24.600]  你看馬可就知道了
[00:18:24.600 --> 00:18:26.640]  巴拿巴是帶他出身的
[00:18:26.640 --> 00:18:28.440]  都可以跟他分手
[00:18:28.440 --> 00:18:30.560]  因為沒情
[00:18:30.560 --> 00:18:32.240]  接著一直在講道
[00:18:32.240 --> 00:18:34.040]  但是
[00:18:34.040 --> 00:18:36.000]  當我去到哥倫多的時候看到
[00:18:36.000 --> 00:18:37.520]  再不是知識
[00:18:37.520 --> 00:18:40.360]  你看他在哥倫多前書裡面所說
[00:18:40.360 --> 00:18:42.120]  我們知道我們都有知識
[00:18:42.120 --> 00:18:44.520]  但是知識是叫人自高自大
[00:18:44.520 --> 00:18:50.640]  唯有愛才能夠造就我們的弟兄姊妹
[00:18:50.640 --> 00:18:52.080]  所以臨前十三章
[00:18:52.080 --> 00:18:55.400]  大家知道保羅寫出什麼叫愛
[00:18:55.400 --> 00:18:58.360]  你也知道保羅對哥倫多是很有情
[00:18:58.360 --> 00:19:00.160]  聖經裡面告訴我們
[00:19:00.160 --> 00:19:03.040]  保羅寫了四封信至少
[00:19:03.040 --> 00:19:04.440]  給哥倫多教會
[00:19:04.440 --> 00:19:06.440]  當然有兩封失散了
[00:19:06.440 --> 00:19:07.640]  另外兩封就是
[00:19:07.640 --> 00:19:10.120]  在聖經裡面哥倫多前後書
[00:19:10.120 --> 00:19:12.080]  哥倫多教會是保羅寫信
[00:19:12.080 --> 00:19:14.080]  在當時這樣的世代
[00:19:14.080 --> 00:19:16.560]  這樣的溝通的環境裡面
[00:19:16.560 --> 00:19:19.440]  最關心的其中一間教會
[00:19:19.440 --> 00:19:20.760]  是因為那份愛
[00:19:20.760 --> 00:19:22.480]  因為保羅轉化
[00:19:22.480 --> 00:19:26.960]  他不再是單只靠知識
[00:19:26.960 --> 00:19:28.200]  等著今天
[00:19:28.200 --> 00:19:29.640]  我想我們接觸的人
[00:19:29.640 --> 00:19:32.120]  表面上都是中產
[00:19:32.120 --> 00:19:33.920]  都是很好
[00:19:33.920 --> 00:19:37.960]  但是其實每一個都有背後的故事
[00:19:37.960 --> 00:19:40.360]  每一個都有一本《蘭念經》
[00:19:40.360 --> 00:19:44.320]  每一個家庭都面對著不同的挑戰
[00:19:44.320 --> 00:19:45.000]  其實每一個人
[00:19:45.000 --> 00:19:48.480]  我們都不單止要知道救恩
[00:19:48.480 --> 00:19:50.480]  我們都是需要有弟兄姊妹
[00:19:50.480 --> 00:19:53.160]  跟我們同行關懷
[00:19:53.160 --> 00:19:57.200]  這個是上帝給我們的一個使命
[00:19:57.200 --> 00:19:57.880]  不單止這樣
[00:19:57.880 --> 00:20:01.160]  保羅也都是把福音傳到外邦
[00:20:01.160 --> 00:20:03.040]  我不再讀了
[00:20:03.040 --> 00:20:07.840]  你見到就是保羅他一邊傳福音給了外邦
[00:20:07.840 --> 00:20:10.000]  猶太人猶太人不信
[00:20:10.000 --> 00:20:12.160]  於是他就勸化其他的人
[00:20:12.160 --> 00:20:13.680]  你見到的就是
[00:20:13.680 --> 00:20:15.160]  這個提多尤士多
[00:20:15.160 --> 00:20:16.600]  為什麼特別寫他的名字
[00:20:16.600 --> 00:20:18.400]  因為他的名字是希臘名
[00:20:18.400 --> 00:20:19.840]  他不是猶太人
[00:20:19.840 --> 00:20:21.320]  他是一個希臘人
[00:20:21.320 --> 00:20:24.000]  但是他是敬畏耶和華的
[00:20:24.000 --> 00:20:27.640]  他家就住在佩斯頓教會的旁邊
[00:20:27.640 --> 00:20:30.080]  所以他經常看見那些人來敬拜
[00:20:30.080 --> 00:20:31.480]  於是他就有興趣
[00:20:31.480 --> 00:20:32.680]  於是保羅就帶他去信主
[00:20:32.680 --> 00:20:33.840]  帶他去信主之後
[00:20:33.840 --> 00:20:37.120]  連管會堂的猶太人
[00:20:37.120 --> 00:20:39.680]  那個堂主任
[00:20:39.680 --> 00:20:41.120]  都信了耶穌了
[00:20:41.120 --> 00:20:42.080]  多麼厲害
[00:20:42.080 --> 00:20:43.840]  就很多人信主
[00:20:43.840 --> 00:20:44.720]  講那麼多人
[00:20:44.720 --> 00:20:47.040]  那就更加多的需要
[00:20:47.040 --> 00:20:50.040]  這個就是我們要學去轉化
[00:20:50.040 --> 00:20:53.120]  《講那麼多前書》保羅在第九節也說
[00:20:53.120 --> 00:20:54.720]  第九章裡面也說
[00:20:54.720 --> 00:20:56.640]  我什麼人我就作什麼人
[00:20:56.640 --> 00:21:01.160]  我是希望得著更多的人
[00:21:01.160 --> 00:21:04.040]  這個也是我期望教會的領子妹
[00:21:04.040 --> 00:21:05.640]  我們要學習的
[00:21:05.640 --> 00:21:09.120]  我們不是要吸毒才可以重疊
[00:21:09.120 --> 00:21:10.760]  吸毒的人傳福音
[00:21:10.760 --> 00:21:13.160]  但是我們願意可以卑微的
[00:21:13.160 --> 00:21:16.000]  多一點了解他們的背景
[00:21:16.000 --> 00:21:17.200]  你了解他們背景的時候
[00:21:17.200 --> 00:21:19.840]  你就明白多一點
[00:21:19.840 --> 00:21:22.240]  我初初讀完神學出來的時候
[00:21:22.240 --> 00:21:24.160]  拿著很多原則
[00:21:24.160 --> 00:21:25.280]  這些是罪
[00:21:25.280 --> 00:21:27.520]  這些不應該做
[00:21:27.520 --> 00:21:29.280]  但是當每一個生命
[00:21:29.280 --> 00:21:33.600]  你願意去了解、聆聽、關心的時候
[00:21:33.600 --> 00:21:34.480]  你就發覺
[00:21:34.480 --> 00:21:37.680]  每一個我們都是罪的勞僕
[00:21:37.680 --> 00:21:40.000]  都是需要上帝的愛
[00:21:40.000 --> 00:21:41.440]  需要去關心
[00:21:41.440 --> 00:21:43.320]  這個就是我們需要去做的
[00:21:43.320 --> 00:21:44.840]  我期望得著姊妹去做
[00:21:44.840 --> 00:21:45.960]  還有第三件事
[00:21:45.960 --> 00:21:47.720]  由個人努力到團隊
[00:21:47.720 --> 00:21:51.240]  你知道保羅一路都是靠自己的
[00:21:51.240 --> 00:21:52.920]  要靠別人才行
[00:21:52.920 --> 00:21:55.000]  他一向都很聰明
[00:21:55.000 --> 00:21:58.200]  他自己一個人可以拿著
[00:21:58.200 --> 00:22:03.280]  所有信基督的猶太人的名單
[00:22:03.280 --> 00:22:05.080]  可以拿去大祭司那裡
[00:22:05.080 --> 00:22:06.600]  一個人去搞定
[00:22:06.600 --> 00:22:07.800]  他第一次福音旅程
[00:22:07.800 --> 00:22:09.120]  都是靠他自己一個人的
[00:22:09.120 --> 00:22:11.440]  去到路斯德被人用石頭打
[00:22:11.440 --> 00:22:13.120]  打完之後立刻站起來
[00:22:13.120 --> 00:22:14.400]  又再傳福音
[00:22:14.400 --> 00:22:15.720]  也沒有怕的
[00:22:15.720 --> 00:22:17.040]  他全部都是一個人
[00:22:17.040 --> 00:22:20.000]  丟下了提摩泰和西拉
[00:22:20.000 --> 00:22:21.240]  他自己走去雅典
[00:22:21.240 --> 00:22:23.120]  自己一個人開報道會
[00:22:23.120 --> 00:22:25.120]  沒問題
[00:22:25.120 --> 00:22:26.560]  但是他去到哥倫多
[00:22:26.560 --> 00:22:31.400]  海量的需要
[00:22:31.400 --> 00:22:35.080]  一個人怎麼做得完呢
[00:22:35.080 --> 00:22:37.680]  因為教會不是只靠一個人
[00:22:37.680 --> 00:22:41.040]  教會是需要有團隊的同工
[00:22:41.040 --> 00:22:43.320]  所以保羅首先去到的時候
[00:22:43.320 --> 00:22:45.160]  就找著這對夫婦
[00:22:45.160 --> 00:22:46.360]  帕基拉和巨奶
[00:22:46.360 --> 00:22:48.600]  在當中跟他們同工
[00:22:48.600 --> 00:22:51.080]  同住是訓練他們
[00:22:51.080 --> 00:22:52.160]  如果你看《四路行傳》
[00:22:52.160 --> 00:22:52.920]  你知道就是
[00:22:52.920 --> 00:22:55.720]  他訓練了他們成為門徒
[00:22:55.720 --> 00:22:57.680]  一起在哥倫多教會裡面
[00:22:57.680 --> 00:22:59.800]  去服侍
[00:22:59.800 --> 00:23:01.240]  上帝的角度
[00:23:01.240 --> 00:23:03.680]  不是一個個人的舞台
[00:23:03.680 --> 00:23:06.520]  無論你多厲害也好
[00:23:06.520 --> 00:23:07.640]  當我年輕的時候
[00:23:07.640 --> 00:23:09.800]  出來侍奉
[00:23:09.800 --> 00:23:10.760]  我在電視裡面
[00:23:10.760 --> 00:23:13.000]  看到很多那些TV evangelist
[00:23:13.000 --> 00:23:16.200]  那些電視一個小時你看他
[00:23:16.200 --> 00:23:18.880]  我就很渴望像他們
[00:23:18.880 --> 00:23:20.040]  不是他們這樣犯罪
[00:23:20.040 --> 00:23:22.520]  而是他們那種的侍奉
[00:23:22.520 --> 00:23:23.320]  很厲害
[00:23:23.320 --> 00:23:28.360]  因為你看到他又可以走出來說話
[00:23:28.360 --> 00:23:29.760]  鏗鏘有力說話
[00:23:29.760 --> 00:23:32.680]  然後他又可以唱歌
[00:23:32.680 --> 00:23:34.600]  又可以彈琴
[00:23:34.600 --> 00:23:36.520]  我看到他可以一邊彈琴一邊唱
[00:23:36.520 --> 00:23:38.080]  唱完之後又起來講道
[00:23:38.080 --> 00:23:39.760]  我就很羨慕了
[00:23:39.760 --> 00:23:41.080]  如果我教會裡面
[00:23:41.080 --> 00:23:42.200]  一開始崇拜的時候
[00:23:42.200 --> 00:23:43.680]  就由我領唱
[00:23:43.680 --> 00:23:45.200]  一邊唱歌一邊彈琴
[00:23:45.200 --> 00:23:46.240]  接著講道
[00:23:46.240 --> 00:23:47.480]  我根本不需要別人
[00:23:47.480 --> 00:23:49.320]  為什麼要叫別人去
[00:23:49.320 --> 00:23:50.440]  出來侍奉
[00:23:50.440 --> 00:23:51.960]  我自己一個人搞定
[00:23:51.960 --> 00:23:53.320]  我在求神
[00:23:53.320 --> 00:23:55.760]  神給我有音樂的恩賜
[00:23:55.760 --> 00:23:56.800]  神真的給我的
[00:23:56.800 --> 00:23:58.560]  不如拉義會
[00:23:58.560 --> 00:24:00.960]  其他也不行
[00:24:00.960 --> 00:24:02.360]  於是我就說
[00:24:02.360 --> 00:24:04.760]  如果我能夠帶敬拜
[00:24:04.760 --> 00:24:06.960]  可以唱歌就好了
[00:24:06.960 --> 00:24:09.040]  但是神又沒有給我
[00:24:09.040 --> 00:24:10.760]  雖然我帶敬拜也行的
[00:24:10.760 --> 00:24:12.680]  但是當然沒有更好
[00:24:12.680 --> 00:24:15.720]  瑪麗亞和阿帕西金這麼好
[00:24:15.720 --> 00:24:17.760]  又唱不到歌
[00:24:17.760 --> 00:24:18.840]  你知道嗎
[00:24:18.840 --> 00:24:21.840]  我學過聲樂的
[00:24:21.840 --> 00:24:26.440]  在香港跟著鄭帝聲學聲樂
[00:24:26.440 --> 00:24:28.520]  但是怎麼唱也是藍音
[00:24:28.520 --> 00:24:31.920]  越劇烘就唱不到
[00:24:31.920 --> 00:24:33.400]  沒辦法
[00:24:33.400 --> 00:24:34.680]  我又渴望
[00:24:34.680 --> 00:24:37.840]  如果神給我不同的恩賜有多好
[00:24:37.840 --> 00:24:39.760]  有人病我可以醫好他
[00:24:39.760 --> 00:24:41.320]  我又可以講謊言
[00:24:41.320 --> 00:24:44.720]  我又可以將阿帕西金在我面前
[00:24:44.720 --> 00:24:45.360]  得罪我的時候
[00:24:45.360 --> 00:24:46.440]  我可以將他掃低
[00:24:46.440 --> 00:24:48.480]  你說多好
[00:24:48.480 --> 00:24:49.640]  永春也沒用
[00:24:49.640 --> 00:24:52.880]  但是神又不給我
[00:24:52.880 --> 00:24:55.920]  但是我後來慢慢明白到為什麼
[00:24:55.920 --> 00:24:56.880]  當然有些人說
[00:24:56.880 --> 00:25:01.120]  你不夠狠切祈禱
[00:25:01.120 --> 00:25:02.480]  但是我自己覺得
[00:25:02.480 --> 00:25:04.480]  神是要我學習
[00:25:04.480 --> 00:25:06.200]  要與人同工
[00:25:06.200 --> 00:25:08.080]  因為我沒有可能
[00:25:08.080 --> 00:25:11.040]  擁有世界上所有的東西
[00:25:11.040 --> 00:25:12.440]  我是需要同工
[00:25:12.440 --> 00:25:16.560]  和我一起去建造這間教會
[00:25:16.560 --> 00:25:19.280]  保羅學會了這件事
[00:25:19.280 --> 00:25:23.280]  而這件事帶來的就是他的傳承
[00:25:23.280 --> 00:25:24.880]  你看看保羅怎麼說
[00:25:24.880 --> 00:25:25.680]  保羅就是
[00:25:25.680 --> 00:25:26.960]  阿波羅算什麼
[00:25:26.960 --> 00:25:27.720]  保羅算什麼
[00:25:27.720 --> 00:25:30.120]  為什麼會有阿波羅出現呢
[00:25:30.120 --> 00:25:32.200]  如果你看《時代行傳》
[00:25:32.200 --> 00:25:34.200]  你會明白
[00:25:34.200 --> 00:25:36.400]  保羅和阿居拉帕基拉
[00:25:36.400 --> 00:25:37.360]  十八個月
[00:25:37.360 --> 00:25:38.760]  聖經告訴我們
[00:25:38.760 --> 00:25:43.600]  他將神的道教訓光臨多人
[00:25:43.600 --> 00:25:44.520]  離開的時候
[00:25:44.520 --> 00:25:48.360]  他就帶著這對夫婦去到爾弗所
[00:25:48.360 --> 00:25:50.120]  在爾弗所
[00:25:50.120 --> 00:25:51.680]  他逗留了很短的時間
[00:25:51.680 --> 00:25:53.000]  他就回去安提厄
[00:25:53.000 --> 00:25:55.960]  但是他留下阿居拉帕基拉
[00:25:55.960 --> 00:25:57.680]  在爾弗所
[00:25:57.680 --> 00:25:59.960]  牧養一天教會
[00:25:59.960 --> 00:26:00.960]  《時代行傳》記載到
[00:26:00.960 --> 00:26:02.120]  告訴我們
[00:26:02.120 --> 00:26:04.720]  這對夫婦牧養其中一個人
[00:26:04.720 --> 00:26:05.640]  帶著他信主
[00:26:05.640 --> 00:26:07.720]  本來他不是信耶穌的
[00:26:07.720 --> 00:26:09.040]  但是他信了耶穌
[00:26:09.040 --> 00:26:12.040]  這個人的名字叫阿波羅
[00:26:12.040 --> 00:26:13.880]  他就瞞著訓練阿波羅
[00:26:13.880 --> 00:26:18.560]  接著阿波羅就被差遣回去哥倫多
[00:26:18.560 --> 00:26:20.080]  成為了哥倫多
[00:26:20.080 --> 00:26:22.280]  第二任的主任牧師
[00:26:22.280 --> 00:26:23.960]  接著保羅的棒
[00:26:23.960 --> 00:26:27.040]  成為當中的領袖
[00:26:27.040 --> 00:26:28.240]  你看看保羅怎麼說
[00:26:28.240 --> 00:26:28.880]  保羅說
[00:26:28.880 --> 00:26:29.400]  我來了
[00:26:29.400 --> 00:26:29.960]  栽種了
[00:26:29.960 --> 00:26:31.440]  阿波羅是腰冠
[00:26:31.440 --> 00:26:34.520]  但是神叫他生長
[00:26:34.520 --> 00:26:40.200]  如果我們看整個信徒傳承的脈絡
[00:26:40.200 --> 00:26:43.840]  門徒訓練是走不掉的
[00:26:43.840 --> 00:26:46.640]  保羅第一次第二次福音旅程
[00:26:46.640 --> 00:26:48.240]  都是清庭點水
[00:26:48.240 --> 00:26:49.440]  去到哪裡
[00:26:49.440 --> 00:26:50.680]  傳完福音就走
[00:26:50.680 --> 00:26:51.480]  傳完福音就走
[00:26:51.480 --> 00:26:52.400]  寫信去
[00:26:52.400 --> 00:26:55.600]  或者再親自去探訪他們
[00:26:55.600 --> 00:26:59.960]  但是保羅沒有去做很堅固的門徒訓練工作
[00:26:59.960 --> 00:27:02.240]  直至他在哥倫多
[00:27:02.240 --> 00:27:03.480]  所以第三次福音旅程
[00:27:03.480 --> 00:27:04.520]  如果你看看
[00:27:04.520 --> 00:27:08.080]  保羅專門去義福所
[00:27:08.080 --> 00:27:12.600]  留在義福所三年的時間
[00:27:12.600 --> 00:27:15.000]  這就是保羅他自己的轉化
[00:27:15.000 --> 00:27:17.920]  再不僅是叫人信耶穌
[00:27:17.920 --> 00:27:19.680]  而是要牧養他們
[00:27:19.680 --> 00:27:21.040]  關懷他們
[00:27:21.040 --> 00:27:23.920]  以及要門徒訓練他們
[00:27:23.920 --> 00:27:26.440]  以致他們能夠成長
[00:27:26.440 --> 00:27:29.440]  因為每一間教會我們都要知道
[00:27:29.440 --> 00:27:32.680]  不傳承就是死路一條
[00:27:32.680 --> 00:27:34.320]  如果你沒有人接棒
[00:27:34.320 --> 00:27:38.160]  那一間教會就完了
[00:27:38.160 --> 00:27:41.680]  頂多這就是上帝給保羅去看的
[00:27:41.680 --> 00:27:42.720]  告訴他
[00:27:42.720 --> 00:27:44.200]  先不要走
[00:27:44.200 --> 00:27:45.040]  不要怕
[00:27:45.040 --> 00:27:46.000]  主管說
[00:27:46.000 --> 00:27:47.200]  不要閉嘴
[00:27:47.200 --> 00:27:49.200]  因為上帝與你同在
[00:27:49.200 --> 00:27:51.360]  因為在這個城裡面
[00:27:51.360 --> 00:27:54.360]  我有許多百姓等著福音
[00:27:54.360 --> 00:27:57.280]  等著生命的改變
[00:27:57.280 --> 00:27:59.760]  這也是我對頂多的盼望
[00:27:59.760 --> 00:28:02.680]  就是在我們的家中
[00:28:02.680 --> 00:28:05.080]  我們的工作單位裡面
[00:28:05.080 --> 00:28:08.360]  或者我們的鄰居當中
[00:28:08.360 --> 00:28:10.280]  都有許多人未信著
[00:28:10.280 --> 00:28:13.480]  但上帝擺我們在現在這個崗位
[00:28:13.480 --> 00:28:14.920]  或者地方
[00:28:14.920 --> 00:28:15.880]  是為了什麼呢
[00:28:15.880 --> 00:28:17.280]  我們也要想想
[00:28:17.280 --> 00:28:19.600]  上帝擺我們在Placentum居住
[00:28:19.600 --> 00:28:21.920]  擺我們在這間教會
[00:28:21.920 --> 00:28:24.880]  我們有什麼使命呢
[00:28:24.880 --> 00:28:25.960]  求主幫助我們
[00:28:25.960 --> 00:28:26.720]  轉化我們
[00:28:26.720 --> 00:28:28.840]  以致我們能夠更加有效地
[00:28:28.840 --> 00:28:31.520]  去接觸到更多未信主的人
[00:28:31.520 --> 00:28:32.480]  我們一起低頭
[00:28:32.480 --> 00:28:33.160]  我們禱告
[00:28:33.160 --> 00:28:34.760]  天父我們感謝你主
[00:28:34.760 --> 00:28:36.720]  因為你提醒我們
[00:28:36.720 --> 00:28:39.160]  我們傳福音不單止要有使命
[00:28:39.160 --> 00:28:40.840]  更加要有彈性
[00:28:40.840 --> 00:28:42.600]  我們願意將我們生命
[00:28:42.600 --> 00:28:43.920]  再一次交給你的手中
[00:28:43.920 --> 00:28:45.680]  求你使用透過我們
[00:28:45.680 --> 00:28:48.320]  去接觸周圍很多未信主的人
[00:28:48.320 --> 00:28:49.760]  因為在這個城裡面
[00:28:49.760 --> 00:28:51.880]  你有許多的百姓
[00:28:51.880 --> 00:28:53.240]  就繼續建立我們
[00:28:53.240 --> 00:28:53.960]  使用我們
[00:28:53.960 --> 00:28:55.080]  使用我們這間教會
[00:28:55.080 --> 00:28:56.240]  聽我們禱告
[00:28:56.240 --> 00:28:57.840]  奉耶穌你的聖名
[00:28:57.840 --> 00:28:58.960]  我們頂智慧
[00:28:58.960 --> 00:29:00.920]  我想我選這首的回應詩
[00:29:00.920 --> 00:29:04.720]  也是希望幫到頂智慧去思想
[00:29:04.720 --> 00:29:06.400]  我們需要去保守我們的心
[00:29:06.400 --> 00:29:08.520]  因為聽見新聞
[00:29:08.520 --> 00:29:09.960]  你也都知道
[00:29:09.960 --> 00:29:12.360]  烏克蘭的戰亂已經兩年了
[00:29:12.360 --> 00:29:15.200]  中東的戰爭
[00:29:15.200 --> 00:29:19.040]  也是在開展的當中
[00:29:19.040 --> 00:29:19.840]  我們也都看到
[00:29:19.840 --> 00:29:23.200]  世界都不是和平
[00:29:23.200 --> 00:29:26.800]  我們中國人關心的台海的關係
[00:29:26.800 --> 00:29:29.240]  甚至我們自己美國本身
[00:29:29.240 --> 00:29:31.280]  如果你有留意新聞
[00:29:31.280 --> 00:29:34.160]  現在的國會也搞得亂七八糟
[00:29:34.160 --> 00:29:36.400]  選舉都選不到的議長
[00:29:36.400 --> 00:29:38.720]  黨裡面都不能夠和諧
[00:29:38.720 --> 00:29:41.000]  其實很多的紛亂
[00:29:41.000 --> 00:29:44.040]  很多的國與國之間的殺戮的聲音
[00:29:44.040 --> 00:29:45.680]  都是在我們的耳邊
[00:29:45.680 --> 00:29:47.920]  但這也是提醒我們
[00:29:47.920 --> 00:29:49.760]  我們今天的依靠
[00:29:49.760 --> 00:29:53.040]  以及我們的教堂
[00:29:53.040 --> 00:29:55.040]  應該在我們的上帝當中
[00:29:55.040 --> 00:29:57.480]  所以但願這首詩歌提醒我們
[00:29:57.480 --> 00:30:02.400]  在這些紛亂和撥謬荒謬的世代之中
[00:30:02.400 --> 00:30:04.040]  我們需要保守我們的心
[00:30:04.040 --> 00:30:06.040]  勝過保守一切
