
[00:00:00.000 --> 00:00:08.600]  知道大家知不知道,有兩個讀在慈丹福大學博士班的學生
[00:23:11.500 --> 00:23:13.500]  來去分享這些豐富
[00:23:13.500 --> 00:23:14.500]  所以,求主幫助我們
[00:23:14.500 --> 00:23:17.500]  追求一種富有者
[00:23:17.500 --> 00:23:18.500]  然後呢
[00:23:18.500 --> 00:23:19.500]  就去實踐這個使命
[00:23:19.500 --> 00:23:22.500]  傳福音給貧窮的人
[00:23:22.500 --> 00:23:24.500]  就是把這個福音
[00:23:24.500 --> 00:23:26.500]  傳給這些貧窮的人
[00:23:26.500 --> 00:23:29.500]  我們教會都有很多這些機會
[00:23:29.500 --> 00:23:31.500]  去一些比較落後的地方
[00:23:31.500 --> 00:23:34.500]  比較弱勢的群體
[00:23:34.500 --> 00:23:36.500]  有機會傳福音給他們
[00:23:36.500 --> 00:23:37.500]  當然,其實這個貧窮
[00:23:37.500 --> 00:23:39.500]  不單只在乎他們的物質
[00:23:39.500 --> 00:23:40.500]  是不是貧窮
[00:23:40.500 --> 00:23:42.500]  與豐富我們再說
[00:23:42.500 --> 00:23:43.500]  每一個人其實都需要
[00:23:43.500 --> 00:23:46.500]  在內心裡面都是貧乏的
[00:23:46.500 --> 00:23:49.500]  因為沒有了主就是貧乏的
[00:23:49.500 --> 00:23:50.500]  就是貧窮的
[00:23:50.500 --> 00:23:52.500]  所以,我們能夠有這個機會
[00:23:52.500 --> 00:23:57.500]  去傳福音給那些貧窮的人
[00:23:57.500 --> 00:23:58.500]  有一位醫生
[00:23:58.500 --> 00:24:00.500]  是一個拉丁裔的醫生
[00:24:00.500 --> 00:24:02.500]  他的名字叫做
[00:24:02.500 --> 00:24:04.500]  Elias Santana
[00:24:04.500 --> 00:24:05.500]  你只要聽他的最後聲音
[00:24:05.500 --> 00:24:07.500]  就知道他是拉丁裔的
[00:24:07.500 --> 00:24:10.500]  Elias Santana這個人
[00:24:10.500 --> 00:24:14.500]  他是一位年輕的外科手術醫生
[00:24:14.500 --> 00:24:15.500]  他在美國受教育
[00:24:15.500 --> 00:24:18.500]  在波士頓受教育
[00:24:18.500 --> 00:24:20.500]  後來去芝加哥
[00:24:20.500 --> 00:24:22.500]  其實他畢業之後
[00:24:22.500 --> 00:24:25.500]  都不錯的前途
[00:24:25.500 --> 00:24:28.500]  可以在芝加哥那裡
[00:24:28.500 --> 00:24:30.500]  做一個手術醫生
[00:24:30.500 --> 00:24:32.500]  你知道外科手術
[00:24:32.500 --> 00:24:33.500]  是可以賺很多錢的
[00:24:33.500 --> 00:24:36.500]  所以他就可以很平安地
[00:24:36.500 --> 00:24:40.500]  享受這種中產階級
[00:24:40.500 --> 00:24:42.500]  甚至以上的一種生活
[00:24:42.500 --> 00:24:45.500]  但是他因為是一位基督徒
[00:24:45.500 --> 00:24:47.500]  他覺得神給他的使命
[00:24:47.500 --> 00:24:49.500]  不是就這樣過了他的人生
[00:24:49.500 --> 00:24:51.500]  他覺得神給他的毒醫
[00:24:51.500 --> 00:24:52.500]  是有目的的
[00:24:52.500 --> 00:24:54.500]  所以他就決定
[00:24:54.500 --> 00:24:56.500]  去波特里卡
[00:24:56.500 --> 00:24:58.500]  波特里卡這個地方
[00:24:58.500 --> 00:25:00.500]  那裡也有很多有錢人
[00:25:00.500 --> 00:25:03.500]  他就在那裡做手術
[00:25:03.500 --> 00:25:07.500]  那些人就給很高的價錢
[00:25:07.500 --> 00:25:09.500]  去做手術
[00:25:09.500 --> 00:25:11.500]  他賺了這些錢
[00:25:11.500 --> 00:25:13.500]  就回到他自己的故鄉
[00:25:13.500 --> 00:25:14.500]  其實不是很遠的地方
[00:25:14.500 --> 00:25:16.500]  拉丁裏的地方
[00:25:16.500 --> 00:25:18.500]  去到那些很貧窮的地方
[00:25:18.500 --> 00:25:21.500]  那些非常貧窮的地方
[00:25:21.500 --> 00:25:24.500]  那裡他就把他賺到的錢
[00:25:24.500 --> 00:25:26.500]  買了一些藥物
[00:25:26.500 --> 00:25:27.500]  帶到那些地方
[00:25:27.500 --> 00:25:29.500]  分給那些貧困的人
[00:25:29.500 --> 00:25:31.500]  所以他每次去到那些地方
[00:25:31.500 --> 00:25:33.500]  他就是這樣做
[00:25:33.500 --> 00:25:36.500]  分藥給那些有需要的貧困的人
[00:25:36.500 --> 00:25:37.500]  分完藥之後
[00:25:37.500 --> 00:25:41.500]  就站在他自己的車上
[00:25:41.500 --> 00:25:44.500]  呼召那些人來到他面前
[00:25:44.500 --> 00:25:46.500]  就跟他們講解
[00:25:46.500 --> 00:25:47.500]  為什麼他會這樣做
[00:25:47.500 --> 00:25:49.500]  以及因為上帝的愛
[00:25:49.500 --> 00:25:51.500]  以及他救恩的偉大
[00:25:51.500 --> 00:25:52.500]  所以他每次都是這樣做
[00:25:52.500 --> 00:25:54.500]  經常就是這樣賺到錢
[00:25:54.500 --> 00:25:55.500]  就買些藥
[00:25:55.500 --> 00:25:57.500]  然後去那些地方
[00:25:57.500 --> 00:26:00.500]  然後就傳福入門
[00:26:00.500 --> 00:26:04.500]  連當地那些左派分子
[00:26:04.500 --> 00:26:06.500]  那些無神論的人
[00:26:06.500 --> 00:26:07.500]  都佩服他
[00:26:07.500 --> 00:26:09.500]  因為有一次訪問他們的時候
[00:26:09.500 --> 00:26:10.500]  他說你覺得
[00:26:10.500 --> 00:26:12.500]  這個年輕醫生所做的事情
[00:26:12.500 --> 00:26:13.500]  你覺得怎樣
[00:26:13.500 --> 00:26:15.500]  他說我們無可置疑
[00:26:15.500 --> 00:26:16.500]  非常佩服他
[00:26:16.500 --> 00:26:19.500]  雖然我們是無神論
[00:26:19.500 --> 00:26:23.500]  他講那些耶穌福音那些事情
[00:26:23.500 --> 00:26:27.500]  我們都不是完全接受的
[00:26:27.500 --> 00:26:29.500]  不過我們非常佩服他
[00:26:29.500 --> 00:26:32.500]  這種對我們那種關懷
[00:26:32.500 --> 00:26:35.500]  以及他所做的一切這些行動
[00:26:35.500 --> 00:26:37.500]  所以慢慢這些人的心
[00:26:37.500 --> 00:26:38.500]  都被預備
[00:26:38.500 --> 00:26:40.500]  心都遠下來
[00:26:40.500 --> 00:26:44.500]  是因為這位Alias醫生
[00:26:44.500 --> 00:26:45.500]  他所做的
[00:26:45.500 --> 00:26:47.500]  他所冒出一種生命
[00:26:47.500 --> 00:26:49.500]  就是一種富有的生命
[00:26:49.500 --> 00:26:50.500]  這個富有的生命
[00:26:50.500 --> 00:26:54.500]  不單止他來分享他的財富
[00:26:54.500 --> 00:26:55.500]  更重要的就是
[00:26:55.500 --> 00:26:58.500]  他活出一種率領的豐富
[00:26:58.500 --> 00:27:00.500]  一種我們有的
[00:27:00.500 --> 00:27:01.500]  一種的本錢
[00:27:01.500 --> 00:27:06.500]  這個本錢就是這個福音的寶貴
[00:27:06.500 --> 00:27:07.500]  親愛的弟兄姊妹
[00:27:07.500 --> 00:27:08.500]  好像耶穌那樣
[00:27:08.500 --> 00:27:10.500]  做一個富有者
[00:27:10.500 --> 00:27:11.500]  做一個富有者
[00:27:11.500 --> 00:27:14.500]  傳福音給貧窮的人
[00:27:14.500 --> 00:27:15.500]  第二
[00:27:15.500 --> 00:27:16.500]  耶穌使命的宣言在這裡
[00:27:16.500 --> 00:27:17.500]  他說
[00:27:17.500 --> 00:27:19.500]  他差遣我報告
[00:27:19.500 --> 00:27:21.500]  被老的得釋放
[00:27:21.500 --> 00:27:22.500]  被老的得釋放
[00:27:22.500 --> 00:27:23.500]  他活出一種
[00:27:23.500 --> 00:27:25.500]  好像解放者一樣
[00:27:25.500 --> 00:27:26.500]  解放者
[00:27:26.500 --> 00:27:27.500]  這個解放者
[00:27:27.500 --> 00:27:30.500]  有時候可以用作負面的形容
[00:27:30.500 --> 00:27:32.500]  這個很明顯是一個正面的形容
[00:27:32.500 --> 00:27:33.500]  因為他說
[00:27:33.500 --> 00:27:37.500]  被老的得到釋放
[00:27:37.500 --> 00:27:38.500]  人被罪惡
[00:27:38.500 --> 00:27:42.500]  和魔鬼捆綁
[00:27:42.500 --> 00:27:43.500]  這個就是我們以前
[00:27:43.500 --> 00:27:45.500]  自己未信耶穌的時候
[00:27:45.500 --> 00:27:46.500]  都經歷過
[00:27:46.500 --> 00:27:47.500]  被迷信捆綁
[00:27:47.500 --> 00:27:51.500]  被魔鬼的試探
[00:27:51.500 --> 00:27:52.500]  懲辱捆綁
[00:27:52.500 --> 00:27:54.500]  被罪惡捆綁
[00:27:54.500 --> 00:27:56.500]  我們受這些捆綁
[00:27:56.500 --> 00:27:57.500]  不得以自由
[00:27:57.500 --> 00:27:59.500]  福音的大能就是宣告
[00:27:59.500 --> 00:28:01.500]  耶穌基督是得聖的主
[00:28:01.500 --> 00:28:02.500]  祂是我們的救主
[00:28:02.500 --> 00:28:03.500]  祂犧牲了祂的性命
[00:28:03.500 --> 00:28:04.500]  買屬我們
[00:28:04.500 --> 00:28:06.500]  叫我們重新得以自由
[00:28:06.500 --> 00:28:08.500]  所以我們要感謝神
[00:28:08.500 --> 00:28:10.500]  耶穌使命就是說
[00:28:10.500 --> 00:28:11.500]  做一個解放者
[00:28:11.500 --> 00:28:12.500]  叫人得以自由
[00:28:12.500 --> 00:28:15.500]  叫被老的得到釋放
[00:28:15.500 --> 00:28:16.500]  所以接著
[00:28:16.500 --> 00:28:17.500]  這段聖經下去
[00:28:17.500 --> 00:28:18.500]  他真的這樣做
[00:28:18.500 --> 00:28:19.500]  三十三節
[00:28:19.500 --> 00:28:20.500]  我們可以看到
[00:28:20.500 --> 00:28:21.500]  在會堂裡
[00:28:21.500 --> 00:28:22.500]  有一個人
[00:28:22.500 --> 00:28:24.500]  被烏鬼蒸氣附著
[00:28:24.500 --> 00:28:25.500]  大聲喊叫說
[00:28:25.500 --> 00:28:29.500]  那撒勒的耶穌 我們與祢有什麼相干
[00:28:29.500 --> 00:28:30.500]  祢來滅我們嗎
[00:28:30.500 --> 00:28:31.500]  我知道祢是誰
[00:28:31.500 --> 00:28:34.500]  乃是上帝的聖者
[00:28:34.500 --> 00:28:35.500]  三十五節
[00:28:35.500 --> 00:28:36.500]  耶穌責備他說
[00:28:36.500 --> 00:28:37.500]  不要作聲
[00:28:37.500 --> 00:28:39.500]  從這人身上出來吧
[00:28:39.500 --> 00:28:42.500]  鬼把那人摔倒在眾人中間
[00:28:42.500 --> 00:28:43.500]  就出來了
[00:28:43.500 --> 00:28:46.500]  卻也沒有害他
[00:28:46.500 --> 00:28:47.500]  眾人都驚訝
[00:28:47.500 --> 00:28:48.500]  彼此對說
[00:28:48.500 --> 00:28:49.500]  對問說
[00:28:49.500 --> 00:28:51.500]  這是什麼道理呢
[00:28:51.500 --> 00:28:52.500]  因為他用權柄
[00:28:52.500 --> 00:28:54.500]  能力吩咐烏鬼
[00:28:54.500 --> 00:28:57.500]  烏鬼就出來了
[00:28:57.500 --> 00:28:58.500]  耶穌接著
[00:28:58.500 --> 00:29:00.500]  馬上實踐祂的使命
[00:29:00.500 --> 00:29:01.500]  這裡我們可以看到
[00:29:01.500 --> 00:29:03.500]  將烏鬼趕出
[00:29:03.500 --> 00:29:05.500]  從被捆綁的人
[00:29:05.500 --> 00:29:07.500]  來離開
[00:29:07.500 --> 00:29:09.500]  叫祂得到釋放
[00:29:09.500 --> 00:29:10.500]  被老的
[00:29:10.500 --> 00:29:11.500]  本來被鬼附著
[00:29:11.500 --> 00:29:12.500]  沒有自由的
[00:29:12.500 --> 00:29:15.500]  來得著釋放
[00:29:15.500 --> 00:29:16.500]  所以這個
[00:29:16.500 --> 00:29:17.500]  如果一應用下來的時候
[00:29:17.500 --> 00:29:18.500]  我們知道
[00:29:18.500 --> 00:29:20.500]  不單單是趕鬼
[00:29:20.500 --> 00:29:21.500]  當然固然是
[00:29:21.500 --> 00:29:23.500]  祂是叫魔鬼的勢力
[00:29:23.500 --> 00:29:24.500]  罪惡的權勢
[00:29:24.500 --> 00:29:26.500]  來捆綁人的
[00:29:26.500 --> 00:29:27.500]  再一次的
[00:29:27.500 --> 00:29:29.500]  被釋放出來
[00:29:29.500 --> 00:29:30.500]  當人來到神面前
[00:29:30.500 --> 00:29:31.500]  徹底認罪
[00:29:31.500 --> 00:29:33.500]  就得著自由
[00:29:33.500 --> 00:29:34.500]  領受救恩
[00:29:34.500 --> 00:29:35.500]  幫助我們
[00:29:35.500 --> 00:29:37.500]  在罪裡面得到釋放
[00:29:37.500 --> 00:29:38.500]  從黑暗的權勢裡面
[00:29:38.500 --> 00:29:40.500]  被解放過來
[00:29:40.500 --> 00:29:42.500]  這種是真正的自由
[00:29:42.500 --> 00:29:43.500]  所以金姐神
[00:29:43.500 --> 00:29:44.500]  今天我們是不是
[00:29:44.500 --> 00:29:45.500]  已經被釋放了
[00:29:45.500 --> 00:29:46.500]  我們是不是
[00:29:46.500 --> 00:29:48.500]  從罪惡的權勢
[00:29:48.500 --> 00:29:49.500]  魔鬼的勢力當中
[00:29:49.500 --> 00:29:50.500]  被釋放過來
[00:29:50.500 --> 00:29:51.500]  求神幫助我們
[00:29:51.500 --> 00:29:52.500]  事實上也是這樣
[00:29:52.500 --> 00:29:55.500]  來靠著神的恩典
[00:29:55.500 --> 00:29:56.500]  釋放出來
[00:29:56.500 --> 00:29:57.500]  叫我們能夠得以
[00:29:57.500 --> 00:29:59.500]  心靈的自由和平安
[00:29:59.500 --> 00:30:00.500]  這就是神給我們的
[00:30:00.500 --> 00:30:01.500]  莫大的恩典
[00:30:01.500 --> 00:30:04.500]  在救恩裡面的祝福
[00:30:04.500 --> 00:30:05.500]  但是接著
[00:30:05.500 --> 00:30:06.500]  我們既然被釋放
[00:30:06.500 --> 00:30:08.500]  我們就去
[00:30:08.500 --> 00:30:11.500]  來將我們生命的見證
[00:30:11.500 --> 00:30:13.500]  將我們生活的榜樣
[00:30:13.500 --> 00:30:15.500]  將我們所宣傳
[00:30:15.500 --> 00:30:17.500]  我們所信的道
[00:30:17.500 --> 00:30:19.500]  來叫更多的人
[00:30:19.500 --> 00:30:21.500]  被釋放出來
[00:30:21.500 --> 00:30:22.500]  我記得有一次
[00:30:22.500 --> 00:30:25.500]  我去墨西哥短村
[00:30:25.500 --> 00:30:28.500]  就進去他們的監獄裡面
[00:30:28.500 --> 00:30:30.500]  當時是很亂的
[00:30:30.500 --> 00:30:31.500]  他們的監獄
[00:30:31.500 --> 00:30:32.500]  不是整整齊齊的
[00:30:32.500 --> 00:30:34.500]  不是像美國那樣
[00:30:34.500 --> 00:30:36.500]  進去的時候
[00:30:36.500 --> 00:30:38.500]  很多人擠人擁
[00:30:38.500 --> 00:30:40.500]  分不清誰是自己人
[00:30:40.500 --> 00:30:41.500]  誰是監犯
[00:30:41.500 --> 00:30:44.500]  所以一直擁抱
[00:30:44.500 --> 00:30:46.500]  我發覺有一個人
[00:30:46.500 --> 00:30:48.500]  很熱心地幫助監犯
[00:30:48.500 --> 00:30:52.500]  幫助他們傳廣福音
[00:30:52.500 --> 00:30:54.500]  服侍
[00:30:54.500 --> 00:30:55.500]  我最初以為
[00:30:55.500 --> 00:30:58.500]  這個是當地教會的童工
[00:30:58.500 --> 00:30:59.500]  因為當地
[00:30:59.500 --> 00:31:03.500]  我們和一位韓國牧師合作
[00:31:03.500 --> 00:31:06.500]  他幫助很多墨西哥人
[00:31:06.500 --> 00:31:07.500]  來信耶穌
[00:31:07.500 --> 00:31:08.500]  回到教會
[00:31:08.500 --> 00:31:10.500]  成為教會的童工
[00:31:10.500 --> 00:31:12.500]  甚至成為教會的牧師
[00:31:12.500 --> 00:31:13.500]  我以為這個就是
[00:31:13.500 --> 00:31:16.500]  當地墨西哥的童工
[00:31:16.500 --> 00:31:17.500]  或者牧師
[00:31:17.500 --> 00:31:19.500]  怎料當我們走的時候
[00:31:19.500 --> 00:31:20.500]  他又不走
[00:31:20.500 --> 00:31:21.500]  為甚麼不走呢
[00:31:21.500 --> 00:31:23.500]  原來他是監犯
[00:31:23.500 --> 00:31:27.500]  原來他是監犯
[00:31:27.500 --> 00:31:29.500]  不過因為他在監獄裡面
[00:31:29.500 --> 00:31:31.500]  信了耶穌
[00:31:31.500 --> 00:31:32.500]  他信了耶穌
[00:31:32.500 --> 00:31:33.500]  生命改變
[00:31:33.500 --> 00:31:34.500]  結果怎樣
[00:31:34.500 --> 00:31:35.500]  結果他成為
[00:31:35.500 --> 00:31:37.500]  是這些監犯
[00:31:37.500 --> 00:31:40.500]  監獄裡面的傳福音的人
[00:31:40.500 --> 00:31:42.500]  他自己用坐巾膠
[00:31:42.500 --> 00:31:43.500]  但是他的生命已經不同了
[00:31:43.500 --> 00:31:45.500]  他雖然在監獄裡面
[00:31:45.500 --> 00:31:47.500]  但是他好像一個什麼
[00:31:47.500 --> 00:31:48.500]  好像一個自由的人
[00:31:48.500 --> 00:31:49.500]  一個自由的人
[00:31:49.500 --> 00:31:52.500]  被釋放出來
[00:31:52.500 --> 00:31:53.500]  領子媒合
[00:31:53.500 --> 00:31:54.500]  求神幫助我們
[00:31:54.500 --> 00:31:57.500]  讓我們心靈得到釋放
[00:31:57.500 --> 00:31:59.500]  因為主的救恩
[00:31:59.500 --> 00:32:02.500]  還有我們能夠釋放別人
[00:32:02.500 --> 00:32:04.500]  叫人得以自由
[00:32:04.500 --> 00:32:07.500]  因為我們有耶穌基督
[00:32:07.500 --> 00:32:08.500]  奉祂的名
[00:32:08.500 --> 00:32:09.500]  我們可以
[00:32:09.500 --> 00:32:12.500]  甚至魔鬼都要離開
[00:32:12.500 --> 00:32:14.500]  罪惡的權勢
[00:32:14.500 --> 00:32:15.500]  都要因著基督的德性
[00:32:15.500 --> 00:32:17.500]  在十字架上面
[00:32:17.500 --> 00:32:19.500]  祂成就的救恩
[00:32:19.500 --> 00:32:21.500]  叫人得著釋放
[00:32:21.500 --> 00:32:22.500]  所以求神幫助我們
[00:32:22.500 --> 00:32:24.500]  好像一個解放者一樣
[00:32:24.500 --> 00:32:25.500]  做一個解放者
[00:32:25.500 --> 00:32:28.500]  不是叫你什麼都反對的解放者
[00:32:28.500 --> 00:32:32.500]  而是要叫人在罪惡裡面
[00:32:32.500 --> 00:32:33.500]  魔鬼的權勢裡面
[00:32:33.500 --> 00:32:34.500]  得到釋放
[00:32:34.500 --> 00:32:35.500]  我們先得到釋放
[00:32:35.500 --> 00:32:38.500]  叫人跟我們一樣得著釋放
[00:32:38.500 --> 00:32:39.500]  耶穌的宣言第三
[00:32:39.500 --> 00:32:40.500]  在這裡祂說
[00:32:40.500 --> 00:32:42.500]  將一個醫治者
[00:32:42.500 --> 00:32:45.500]  因為祂說叫黑眼的得罕見
[00:32:45.500 --> 00:32:48.500]  祂好像一個眼科的醫生一樣
[00:32:48.500 --> 00:32:51.500]  叫那些瞎了的人得著醫治
[00:32:51.500 --> 00:32:53.500]  得著重見光明
[00:32:53.500 --> 00:32:55.500]  很明顯這個就是指到
[00:32:55.500 --> 00:32:58.500]  主耶穌這位大醫生
[00:32:58.500 --> 00:33:03.500]  他來使人心靈的眼睛得到開放
[00:33:03.500 --> 00:33:05.500]  見到天上的榮耀
[00:33:05.500 --> 00:33:08.500]  不只是屬地短暫的人生
[00:33:08.500 --> 00:33:12.500]  他看見天上的榮美
[00:33:12.500 --> 00:33:15.500]  不只是在我們這個寄居
[00:33:15.500 --> 00:33:18.500]  多災、疾病、苦難的
[00:33:18.500 --> 00:33:21.500]  有限的這幾十年裡面
[00:33:21.500 --> 00:33:24.500]  他看到是屬天的榮耀
[00:33:24.500 --> 00:33:27.500]  這是心靈眼睛的打開
[00:33:27.500 --> 00:33:28.500]  所以弟兄姊妹
[00:33:28.500 --> 00:33:30.500]  你的眼睛看不看到
[00:33:30.500 --> 00:33:32.500]  你的眼睛看到什麼
[00:33:32.500 --> 00:33:35.500]  你看不看到天上的榮耀
[00:33:35.500 --> 00:33:39.500]  看不看到神給我們永恆的祝福
[00:33:39.500 --> 00:33:42.500]  求神幫助我們打開我們心靈的眼睛
[00:33:42.500 --> 00:33:45.500]  再一次見到上帝的榮耀
[00:33:45.500 --> 00:33:47.500]  神的奧秘
[00:33:47.500 --> 00:33:49.500]  永恆的計劃
[00:33:49.500 --> 00:33:52.500]  這是上帝要我們看見的
[00:33:52.500 --> 00:33:54.500]  所以信耶穌不只是
[00:33:54.500 --> 00:33:57.500]  得救了
[00:33:57.500 --> 00:34:00.500]  叫做基督徒了
[00:34:00.500 --> 00:34:01.500]  不是
[00:34:01.500 --> 00:34:02.500]  是神幫助我們
[00:34:02.500 --> 00:34:06.500]  讓我們見到永恆的榮耀
[00:34:06.500 --> 00:34:10.500]  讓我們看見渴望天家的祝福
[00:34:10.500 --> 00:34:11.500]  這種眼睛
[00:34:11.500 --> 00:34:13.500]  屬靈眼睛的打開
[00:34:13.500 --> 00:34:16.500]  不只是世上物質的東西
[00:34:16.500 --> 00:34:19.500]  而是一種天上各樣屬靈的福氣
[00:34:19.500 --> 00:34:21.500]  是二福所書說的
[00:34:21.500 --> 00:34:22.500]  所以我們看到
[00:34:22.500 --> 00:34:24.500]  這個就是眼睛得開
[00:34:24.500 --> 00:34:25.500]  心靈眼睛得開
[00:34:25.500 --> 00:34:26.500]  如果你還未
[00:34:26.500 --> 00:34:28.500]  仍是仍然日日的注目
[00:34:28.500 --> 00:34:30.500]  在地上所有的東西
[00:34:30.500 --> 00:34:32.500]  求主祈禱
[00:34:32.500 --> 00:34:34.500]  求主打開我們心靈的眼睛
[00:34:34.500 --> 00:34:37.500]  好像伊利沙的僕人一樣
[00:34:37.500 --> 00:34:38.500]  伊利沙祈禱
[00:34:38.500 --> 00:34:40.500]  求神開視靈的眼睛
[00:34:40.500 --> 00:34:42.500]  見到周圍
[00:34:42.500 --> 00:34:45.500]  原來有那麼多天子天君環繞著他們
[00:34:45.500 --> 00:34:47.500]  這個需要屬靈的眼睛
[00:34:47.500 --> 00:34:48.500]  打開
[00:34:48.500 --> 00:34:50.500]  有很多人今天都是這樣
[00:34:50.500 --> 00:34:52.500]  好像合了眼一樣
[00:34:52.500 --> 00:34:53.500]  過他們的人生
[00:34:53.500 --> 00:34:54.500]  盲目地
[00:34:54.500 --> 00:34:58.500]  來追求這個世界上一切的東西
[00:34:58.500 --> 00:35:01.500]  心眼盲了
[00:35:01.500 --> 00:35:04.500]  耶穌叫他們的心打開
[00:35:04.500 --> 00:35:06.500]  叫他們的疾病得以醫治
[00:35:06.500 --> 00:35:08.500]  所以我們看到
[00:35:08.500 --> 00:35:10.500]  這個就是主耶穌基督來到這個世界
[00:35:10.500 --> 00:35:13.500]  他也是成為一個大醫生
[00:35:13.500 --> 00:35:14.500]  他講得好
[00:35:14.500 --> 00:35:16.500]  他說有病的人才需要醫生
[00:35:16.500 --> 00:35:18.500]  沒有病的人就不需要
[00:35:18.500 --> 00:35:19.500]  意思就是說
[00:35:19.500 --> 00:35:21.500]  祂就是那個醫治者
[00:35:21.500 --> 00:35:22.500]  祂來醫治我們
[00:35:22.500 --> 00:35:24.500]  當然我們都可以
[00:35:24.500 --> 00:35:26.500]  我們求神來醫治我們的疾病
[00:35:26.500 --> 00:35:27.500]  幫助我們
[00:35:27.500 --> 00:35:29.500]  不過這些都是有限的
[00:35:29.500 --> 00:35:32.500]  這些有一天我們的生命
[00:35:32.500 --> 00:35:33.500]  醫多少次都好
[00:35:33.500 --> 00:35:37.500]  有一天都會結束的
[00:35:37.500 --> 00:35:39.500]  所以我們知道
[00:35:39.500 --> 00:35:42.500]  神給我們有一個醫治的大能
[00:35:42.500 --> 00:35:43.500]  幫助我們
[00:35:43.500 --> 00:35:44.500]  事實上
[00:35:44.500 --> 00:35:46.500]  接著下去的經文也有講到耶穌的醫治
[00:35:46.500 --> 00:35:47.500]  三十八節到三十九節
[00:35:47.500 --> 00:35:48.500]  四十節
[00:35:48.500 --> 00:35:49.500]  耶穌出了會堂
[00:35:49.500 --> 00:35:51.500]  進了西門的家
[00:35:51.500 --> 00:35:53.500]  西門的惡母
[00:35:53.500 --> 00:35:55.500]  害業病甚重
[00:35:55.500 --> 00:35:57.500]  有人為祂求耶穌
[00:35:57.500 --> 00:35:58.500]  耶穌站在祂旁邊
[00:35:58.500 --> 00:36:00.500]  斥責那業病
[00:36:00.500 --> 00:36:01.500]  業就退了
[00:36:01.500 --> 00:36:03.500]  祂立刻起來服侍他們
[00:36:03.500 --> 00:36:04.500]  日落的時候
[00:36:04.500 --> 00:36:05.500]  凡有病的人
[00:36:05.500 --> 00:36:07.500]  不論害什麼病
[00:36:07.500 --> 00:36:09.500]  都帶到耶穌那裡
[00:36:09.500 --> 00:36:11.500]  耶穌安守在他們
[00:36:11.500 --> 00:36:12.500]  各人身上
[00:36:12.500 --> 00:36:14.500]  醫好他們
[00:36:14.500 --> 00:36:15.500]  我們看到
[00:36:15.500 --> 00:36:16.500]  讀方書的時候
[00:36:16.500 --> 00:36:18.500]  耶穌醫治了很多各樣的病
[00:36:18.500 --> 00:36:19.500]  有些病盲了
[00:36:19.500 --> 00:36:20.500]  得板見
[00:36:20.500 --> 00:36:21.500]  有些得疼酒
[00:36:21.500 --> 00:36:22.500]  有些病聾了
[00:36:22.500 --> 00:36:24.500]  得聽見
[00:36:24.500 --> 00:36:25.500]  等等
[00:36:25.500 --> 00:36:26.500]  所以我們看到
[00:36:26.500 --> 00:36:28.500]  主耶穌實在來到這個世界
[00:36:28.500 --> 00:36:29.500]  甚至叫死人復活
[00:36:29.500 --> 00:36:31.500]  因為祂有大能
[00:36:31.500 --> 00:36:33.500]  醫治的大能
[00:36:33.500 --> 00:36:35.500]  所以今天我們都可以
[00:36:35.500 --> 00:36:36.500]  我們
[00:36:36.500 --> 00:36:38.500]  這個都是一個 ministry 來的
[00:36:38.500 --> 00:36:40.500]  為有病的人祈禱
[00:36:40.500 --> 00:36:43.500]  為有病的人求神醫治他們
[00:36:43.500 --> 00:36:44.500]  但是
[00:36:44.500 --> 00:36:45.500]  更重要的就是
[00:36:45.500 --> 00:36:46.500]  求神醫治他們
[00:36:46.500 --> 00:36:49.500]  不單止他們的肉身的眼睛
[00:36:49.500 --> 00:36:50.500]  得以復原
[00:36:50.500 --> 00:36:52.500]  他們心靈的眼睛
[00:36:52.500 --> 00:36:53.500]  得以看見
[00:36:53.500 --> 00:36:56.500]  這個更加是耶穌所做的
[00:36:56.500 --> 00:36:58.500]  所以我們今天都是這樣
[00:36:58.500 --> 00:37:00.500]  來祈禱
[00:37:00.500 --> 00:37:02.500]  我們又相信
[00:37:02.500 --> 00:37:03.500]  有時候
[00:37:03.500 --> 00:37:04.500]  我們
[00:37:04.500 --> 00:37:06.500]  一個人信了耶穌之後
[00:37:06.500 --> 00:37:08.500]  不單止身體得到醫治
[00:37:08.500 --> 00:37:09.500]  最重要是什麼呢
[00:37:09.500 --> 00:37:11.500]  就是他們的精神
[00:37:11.500 --> 00:37:12.500]  他們的心靈
[00:37:12.500 --> 00:37:13.500]  得到醫治
[00:37:13.500 --> 00:37:15.500]  這個是更加重要的
[00:37:15.500 --> 00:37:16.500]  所以很多時候你發覺
[00:37:16.500 --> 00:37:18.500]  主耶穌醫治的人
[00:37:18.500 --> 00:37:19.500]  無論大麻風的人也好
[00:37:19.500 --> 00:37:20.500]  其他的人也好
[00:37:20.500 --> 00:37:22.500]  或者是
[00:37:22.500 --> 00:37:25.500]  經亂等等那些等等
[00:37:25.500 --> 00:37:26.500]  耶穌醫治很多病
[00:37:26.500 --> 00:37:28.500]  但是祂最終帶出
[00:37:28.500 --> 00:37:29.500]  就是上帝的榮耀
[00:37:29.500 --> 00:37:30.500]  還有
[00:37:30.500 --> 00:37:32.500]  祂甚至叫你去砌師那裡擦汗一下
[00:37:32.500 --> 00:37:34.500]  叫他證明你沒事
[00:37:34.500 --> 00:37:36.500]  幫助他們的心靈
