
[00:00:00.000 --> 00:00:03.040]  各位親愛的弟兄姊妹,平安!
[00:20:31.000 --> 00:20:34.000]  願我的禱告如香,
[00:20:34.000 --> 00:20:36.000]  來呈到你的面前,
[00:20:36.000 --> 00:20:38.000]  願我的手舉起,
[00:20:38.000 --> 00:20:40.000]  如獻萬祭。」
[00:20:40.000 --> 00:20:42.000]  而另一個傳統
[00:20:42.000 --> 00:20:44.000]  除了舉手祈禱之外
[00:20:44.000 --> 00:20:47.000]  就是以聖潔的裝飾來敬拜
[00:20:47.000 --> 00:20:49.000]  我這裏列出了
[00:20:49.000 --> 00:20:51.000]  在詩篇第二十九篇的第二節
[00:20:51.000 --> 00:20:52.000]  那裏說:
[00:20:52.000 --> 00:20:54.000]  「要將耀和華的命
[00:20:54.000 --> 00:20:57.000]  和光德的榮耀歸給他,
[00:20:57.000 --> 00:21:00.000]  以聖潔的裝飾來敬拜
[00:21:00.000 --> 00:21:01.000]  耀和華。」
[00:21:01.000 --> 00:21:02.000]  如果大家有興趣
[00:21:02.000 --> 00:21:03.000]  可以回去查看
[00:21:03.000 --> 00:21:06.000]  其他這裏列出來的經文
[00:21:06.000 --> 00:21:07.000]  但無論如何
[00:21:07.000 --> 00:21:08.000]  由於這是一個
[00:21:08.000 --> 00:21:10.000]  很古老的猶太傳統
[00:21:10.000 --> 00:21:12.000]  所以來到新約時代的猶太人
[00:21:12.000 --> 00:21:15.000]  很可能已經將這個傳統
[00:21:15.000 --> 00:21:17.000]  變得很欣秦
[00:21:17.000 --> 00:21:18.000]  很公式
[00:21:18.000 --> 00:21:20.000]  流於表面
[00:21:20.000 --> 00:21:22.000]  正如男人
[00:21:22.000 --> 00:21:24.000]  即是為了要表現自己夠「man」
[00:21:24.000 --> 00:21:26.000]  要做一些
[00:21:26.000 --> 00:21:30.000]  可能是人們看到的
[00:21:30.000 --> 00:21:32.000]  一些功夫
[00:21:32.000 --> 00:21:33.000]  要舉起拳頭
[00:21:33.000 --> 00:21:36.000]  去跟人爭論
[00:21:36.000 --> 00:21:38.000]  因為這樣就證明我
[00:21:38.000 --> 00:21:40.000]  有我自己的立場
[00:21:40.000 --> 00:21:42.000]  有我自己的見地
[00:21:42.000 --> 00:21:46.000]  我的看法很重要
[00:21:46.000 --> 00:21:48.000]  而女人為了要表現自己夠「charm」
[00:21:48.000 --> 00:21:50.000]  是要打扮自己
[00:21:50.000 --> 00:21:53.000]  不過,保羅卻提醒我們
[00:21:53.000 --> 00:21:56.000]  所有屬神的人
[00:21:56.000 --> 00:21:59.000]  第一節、二節提到「所有人」
[00:21:59.000 --> 00:22:02.000]  第三節、七節都提到「所有人」
[00:22:02.000 --> 00:22:04.000]  還要兩次提到「所有人」
[00:22:04.000 --> 00:22:06.000]  來到第八節、十節
[00:22:06.000 --> 00:22:10.000]  就只提到「男人」加「女人」
[00:22:10.000 --> 00:22:12.000]  這裏是在說
[00:22:12.000 --> 00:22:14.000]  所有屬神的人
[00:22:14.000 --> 00:22:16.000]  無論是男是女
[00:22:16.000 --> 00:22:21.000]  都要重視自己內在生命的素質
[00:22:21.000 --> 00:22:24.000]  正如舊約詩人每當提到
[00:22:24.000 --> 00:22:26.000]  要舉起手向神祈禱的時候
[00:22:26.000 --> 00:22:28.000]  其實是要表達
[00:22:28.000 --> 00:22:33.000]  我們內心對神的謙卑
[00:22:33.000 --> 00:22:35.000]  信靠和信服
[00:22:35.000 --> 00:22:37.000]  而每當詩人呼籲我們
[00:22:37.000 --> 00:22:39.000]  要以聖潔的裝飾來敬拜的時候
[00:22:39.000 --> 00:22:42.000]  是提醒我們這個信仰的群體
[00:22:42.000 --> 00:22:44.000]  我們需要有一個聖潔的
[00:22:44.000 --> 00:22:49.000]  內在生命來到神祈禱自己的面前
[00:22:49.000 --> 00:22:55.000]  在《雅各書》第二章第十七節指出
[00:22:55.000 --> 00:22:59.000]  信心如果是沒有行為就是死的
[00:22:59.000 --> 00:23:01.000]  如果有人說自己有信心
[00:23:01.000 --> 00:23:02.000]  卻是沒有行為
[00:23:02.000 --> 00:23:04.000]  有什麼益處呢?
[00:23:04.000 --> 00:23:07.000]  這個信心能不能夠救他呢?
[00:23:07.000 --> 00:23:08.000]  同樣如果一個人
[00:23:08.000 --> 00:23:10.000]  只是有敬乾的外貌
[00:23:10.000 --> 00:23:14.000]  卻是沒有敬乾的內在生命
[00:23:14.000 --> 00:23:19.000]  那又有什麼益處呢?
[00:23:19.000 --> 00:23:24.000]  我們實在是很需要求神的恩典、憐憫
[00:23:24.000 --> 00:23:32.000]  幫助我們活出一個表裡一致的禱告生命
[00:23:32.000 --> 00:23:36.000]  讓我們在結束今天的講道之前
[00:23:36.000 --> 00:23:40.000]  我們痛心的來到神祈禱自己的
[00:23:40.000 --> 00:23:42.000]  私恩寶座面前
[00:23:42.000 --> 00:23:46.000]  用主耶穌基督所教導我們的禱告
[00:23:46.000 --> 00:23:52.000]  來向神做一個立志
[00:23:52.000 --> 00:23:55.000]  其實舊約先知已經一早告訴我們
[00:23:55.000 --> 00:23:57.000]  你知道什麼是好的
[00:23:57.000 --> 00:24:00.000]  你知道什麼是何為善的
[00:24:00.000 --> 00:24:03.000]  我們需要的是行公義
[00:24:03.000 --> 00:24:06.000]  好憐憫
[00:24:06.000 --> 00:24:08.000]  就是存在一個謙卑的心
[00:24:08.000 --> 00:24:10.000]  與神同行
[00:24:10.000 --> 00:24:13.000]  用我們一起的喜樂
[00:24:13.000 --> 00:24:15.000]  我們慢慢地
[00:24:15.000 --> 00:24:19.000]  一路來到用這個禱告的時候
[00:24:19.000 --> 00:24:26.000]  一直在心裡發出這個禱告
[00:24:26.000 --> 00:24:29.000]  我們在天上的父
[00:24:29.000 --> 00:24:33.000]  願人都尊你的名為聖
[00:24:33.000 --> 00:24:36.000]  願你的國降臨
[00:24:36.000 --> 00:24:39.000]  願你的旨意恨在地上
[00:24:39.000 --> 00:24:42.000]  如同恨在天上
[00:24:42.000 --> 00:24:44.000]  我們日用的飲食
[00:24:44.000 --> 00:24:47.000]  今日賜給我們
[00:24:47.000 --> 00:24:49.000]  免我們的債
[00:24:49.000 --> 00:24:52.000]  如同我們免了人的債
[00:24:52.000 --> 00:24:55.000]  不叫我們遇見試探
[00:24:55.000 --> 00:24:57.000]  救我們脫離空惡
[00:24:57.000 --> 00:25:01.000]  因為國度、權柄、榮耀
[00:25:01.000 --> 00:25:02.000]  全是你的
[00:25:02.000 --> 00:25:04.000]  直到永遠
[00:25:04.000 --> 00:25:05.000]  阿們
