
[00:00:00.000 --> 00:00:05.000]  我們今天繼續思想誠實作主門徒的真理
[00:20:11.000 --> 00:20:12.000]  不要緊
[00:20:12.000 --> 00:20:14.000]  但如果你奉神的名起的誓
[00:20:14.000 --> 00:20:16.000]  一定要遵守
[00:20:16.000 --> 00:20:18.000]  但主告訴他們
[00:20:18.000 --> 00:20:20.000]  無論你向天也好
[00:20:20.000 --> 00:20:21.000]  向地也好
[00:20:21.000 --> 00:20:22.000]  三十五節說
[00:20:22.000 --> 00:20:24.000]  向著耶路撒冷起誓
[00:20:24.000 --> 00:20:27.000]  或者是指著自己的頭起誓
[00:20:27.000 --> 00:20:30.000]  全部都要實行
[00:20:30.000 --> 00:20:33.000]  不要以為你不是奉神的名
[00:20:33.000 --> 00:20:37.000]  指著天地就可以無效
[00:20:37.000 --> 00:20:39.000]  天是上帝的
[00:20:39.000 --> 00:20:40.000]  聖經所說
[00:20:40.000 --> 00:20:45.000]  這裡提及天是神的寶座
[00:20:45.000 --> 00:20:47.000]  地是神的腳墩
[00:20:47.000 --> 00:20:49.000]  都是屬於上帝的
[00:20:49.000 --> 00:20:52.000]  耶路撒冷是大君王上帝的聖城
[00:20:52.000 --> 00:20:55.000]  你的頭不是屬於你的
[00:20:55.000 --> 00:20:58.000]  是屬於這位天地的主
[00:20:58.000 --> 00:21:01.000]  祂能夠讓你的頭髮變白變黑
[00:21:01.000 --> 00:21:03.000]  按照祂的創造
[00:21:03.000 --> 00:21:05.000]  祂的時候成全
[00:21:05.000 --> 00:21:07.000]  不可以指著一些
[00:21:07.000 --> 00:21:09.000]  那些就無效
[00:21:09.000 --> 00:21:10.000]  一切一切
[00:21:10.000 --> 00:21:13.000]  都完全在神自己的掌管當中
[00:21:13.000 --> 00:21:15.000]  所謂一切的誓詞
[00:21:15.000 --> 00:21:18.000]  都要去成就
[00:21:18.000 --> 00:21:20.000]  都要實行出來
[00:21:20.000 --> 00:21:24.000]  因為這位上帝是充滿天地的
[00:21:24.000 --> 00:21:27.000]  有時候我留意到一些教徒
[00:21:27.000 --> 00:21:30.000]  他在教會裡跟弟兄姊妹說
[00:21:30.000 --> 00:21:32.000]  我們都是弟兄姊妹
[00:21:32.000 --> 00:21:37.000]  我在教會裡說的話是完全真實的
[00:21:37.000 --> 00:21:39.000]  你明白嗎?
[00:21:39.000 --> 00:21:42.000]  如果在教會裡說的話完全真實
[00:21:42.000 --> 00:21:44.000]  是不是說他在外面
[00:21:44.000 --> 00:21:45.000]  在職場
[00:21:45.000 --> 00:21:49.000]  跟其他朋友說的話就不一定真實呢?
[00:21:49.000 --> 00:21:50.000]  可能有些人說
[00:21:50.000 --> 00:21:51.000]  現在我們在教會裡
[00:21:51.000 --> 00:21:55.000]  大家誠誠實實有什麼就說什麼
[00:21:55.000 --> 00:21:58.000]  是將自己的生活割開了
[00:21:58.000 --> 00:22:01.000]  在教會裡神是掌管的
[00:22:01.000 --> 00:22:04.000]  外間有時候都應付不到的
[00:22:04.000 --> 00:22:06.000]  沒辦法了
[00:22:06.000 --> 00:22:09.000]  但是聖經主耶穌的意思是說
[00:22:09.000 --> 00:22:11.000]  天地是屬於上帝
[00:22:11.000 --> 00:22:12.000]  無論在教會
[00:22:12.000 --> 00:22:13.000]  在公司
[00:22:13.000 --> 00:22:14.000]  在海外
[00:22:14.000 --> 00:22:16.000]  無論你對著基督徒
[00:22:16.000 --> 00:22:17.000]  非基督徒
[00:22:17.000 --> 00:22:20.000]  上帝都是你的上帝
[00:22:20.000 --> 00:22:22.000]  祂仍然是生命的主
[00:22:22.000 --> 00:22:26.000]  你仍然要去按神的心意
[00:22:26.000 --> 00:22:29.000]  誠實地行事說話
[00:22:29.000 --> 00:22:31.000]  今天在香港
[00:22:31.000 --> 00:22:34.000]  有很多政治的糾紛
[00:22:34.000 --> 00:22:37.000]  很多不斷有的政治的爭拗
[00:22:37.000 --> 00:22:40.000]  其中你常常聽到一些說話就是說
[00:22:40.000 --> 00:22:42.000]  有人批評另一個政客
[00:22:42.000 --> 00:22:46.000]  這個人雙重標準
[00:22:46.000 --> 00:22:47.000]  他說一套
[00:22:47.000 --> 00:22:49.000]  自己又另一套
[00:22:49.000 --> 00:22:51.000]  人的良心都會認為
[00:22:51.000 --> 00:22:54.000]  雙重標準是不合理的
[00:22:54.000 --> 00:22:56.000]  何況這位的上帝
[00:22:56.000 --> 00:22:57.000]  獨一的上帝
[00:22:57.000 --> 00:23:01.000]  祂豈不是以同一個標準去看我們
[00:23:01.000 --> 00:23:02.000]  因此祂同樣說
[00:23:02.000 --> 00:23:05.000]  所有所起的誓
[00:23:05.000 --> 00:23:07.000]  都要償還
[00:23:07.000 --> 00:23:09.000]  但是主教進一步說
[00:23:09.000 --> 00:23:11.000]  其實是不需要起誓的
[00:23:11.000 --> 00:23:15.000]  你看回聖經剛才的三十四節
[00:23:15.000 --> 00:23:17.000]  「可使我告訴你們
[00:23:17.000 --> 00:23:19.000]  總不可發誓」
[00:23:19.000 --> 00:23:21.000]  當你對別人說
[00:23:21.000 --> 00:23:23.000]  我對你說真話
[00:23:23.000 --> 00:23:27.000]  我沒有起誓跟你說這句說話
[00:23:27.000 --> 00:23:28.000]  當你這樣說的時候
[00:23:28.000 --> 00:23:29.000]  意思是什麼呢?
[00:23:29.000 --> 00:23:32.000]  平時我沒有起誓的那些說話
[00:23:32.000 --> 00:23:34.000]  大概都不是很真
[00:23:34.000 --> 00:23:35.000]  你就不用多聽
[00:23:35.000 --> 00:23:37.000]  怎麼聽的了
[00:23:37.000 --> 00:23:38.000]  因此主耶穌說
[00:23:38.000 --> 00:23:40.000]  你不需要起誓
[00:23:40.000 --> 00:23:41.000]  你所說的說話
[00:23:41.000 --> 00:23:43.000]  全部是誠實的
[00:23:43.000 --> 00:23:44.000]  是就說是
[00:23:44.000 --> 00:23:47.000]  不是就說不是
[00:23:47.000 --> 00:23:50.000]  所說的每一句說話
[00:23:50.000 --> 00:23:53.000]  你都要留心
[00:23:53.000 --> 00:23:55.000]  都是誠實的說話
[00:23:55.000 --> 00:23:57.000]  不需要多說
[00:23:57.000 --> 00:23:59.000]  不需要起誓
[00:23:59.000 --> 00:24:01.000]  因為若然起誓
[00:24:01.000 --> 00:24:03.000]  表明你要多說的說話
[00:24:03.000 --> 00:24:09.000]  是出於虛假的一種狀況
[00:24:09.000 --> 00:24:10.000]  為什麼有些時候
[00:24:10.000 --> 00:24:12.000]  我們會容易說一些虛假的說話
[00:24:12.000 --> 00:24:13.000]  大家都會很明白
[00:24:13.000 --> 00:24:17.000]  有些時候會很怕得失一些人
[00:24:17.000 --> 00:24:18.000]  或者老闆不開心
[00:24:18.000 --> 00:24:21.000]  或者怕自己失了一些利益
[00:24:21.000 --> 00:24:27.000]  所以都會說一些合時宜的說話
[00:24:27.000 --> 00:24:29.000]  我們很怕人
[00:24:29.000 --> 00:24:33.000]  但在當中有時候會不怕神
[00:24:33.000 --> 00:24:35.000]  聖經二書第五十一章就說
[00:24:35.000 --> 00:24:37.000]  神就對當時的人說
[00:24:37.000 --> 00:24:39.000]  你是誰
[00:24:39.000 --> 00:24:41.000]  竟怕那些必死
[00:24:41.000 --> 00:24:45.000]  又快變如草的世人
[00:24:45.000 --> 00:24:48.000]  但是竟然忘記了那鋪張朱天
[00:24:48.000 --> 00:24:52.000]  立定地基創造你的耶和華
[00:24:52.000 --> 00:24:55.000]  如果人真的懂得去敬畏神
[00:24:55.000 --> 00:25:00.000]  他就不怕因為說誠實的說話
[00:25:00.000 --> 00:25:03.000]  而得罪人
[00:25:03.000 --> 00:25:04.000]  當然大家會知道
[00:25:04.000 --> 00:25:08.000]  我們不是說要去故意得罪人
[00:25:08.000 --> 00:25:10.000]  但是在神面前的誠實
[00:25:10.000 --> 00:25:12.000]  是帶領我們遠離虛偽
[00:25:12.000 --> 00:25:17.000]  遠離虛假是重要的事情
[00:25:17.000 --> 00:25:20.000]  當我們讀到主耶穌的教導的時候
[00:25:20.000 --> 00:25:23.000]  你會看到主耶穌說的一件事情
[00:25:23.000 --> 00:25:30.000]  就是犯罪是有後果的
[00:25:30.000 --> 00:25:32.000]  有些時候當我們軟弱犯罪的時候
[00:25:32.000 --> 00:25:34.000]  我們經常都會擔心
[00:25:34.000 --> 00:25:35.000]  會掛心
[00:25:35.000 --> 00:25:37.000]  但是我很多時候想起
[00:25:37.000 --> 00:25:39.000]  聖經裡面大衛的例子的時候
[00:25:39.000 --> 00:25:41.000]  心得著鼓勵
[00:25:41.000 --> 00:25:42.000]  大衛大家會知道
[00:25:42.000 --> 00:25:45.000]  當他犯了奸淫
[00:25:45.000 --> 00:25:47.000]  他奪取別人的妻子
[00:25:47.000 --> 00:25:49.000]  甚至借刀殺人
[00:25:49.000 --> 00:25:51.000]  大家讀過聖經會知道
[00:25:51.000 --> 00:25:54.000]  他犯罪得罪上帝
[00:25:54.000 --> 00:25:57.000]  但是當先知拿丹虧欠他的時候
[00:25:57.000 --> 00:25:59.000]  他是願意悔改
[00:25:59.000 --> 00:26:00.000]  他悔改的時候
[00:26:00.000 --> 00:26:03.000]  神重新接納他
[00:26:03.000 --> 00:26:06.000]  因此神讓他繼續跟隨上帝
[00:26:06.000 --> 00:26:08.000]  甚至後來新約的經文提及
[00:26:08.000 --> 00:26:11.000]  大衛是合神心意的
[00:26:11.000 --> 00:26:13.000]  神沒逃我們的罪
[00:26:13.000 --> 00:26:16.000]  但是同樣我們繼續在罪當中
[00:26:16.000 --> 00:26:18.000]  是危險的
[00:26:18.000 --> 00:26:20.000]  當然在犯罪之後
[00:26:20.000 --> 00:26:24.000]  大衛要面對著很多的後果
[00:26:24.000 --> 00:26:27.000]  他面對刀劍沒有離開他的家
[00:26:27.000 --> 00:26:30.000]  但是在當中仍然有神的恩惠
[00:26:30.000 --> 00:26:34.000]  但是如果不能夠面對罪
[00:26:34.000 --> 00:26:36.000]  繼續在罪當中
[00:26:36.000 --> 00:26:38.000]  聖經就說
[00:26:38.000 --> 00:26:40.000]  這個人雖然全身完整
[00:26:40.000 --> 00:26:44.000]  但是下入地獄當中
[00:26:44.000 --> 00:26:45.000]  各位靈智妹
[00:26:45.000 --> 00:26:49.000]  我們求神幫我們遠離罪惡
[00:26:49.000 --> 00:26:50.000]  求神幫助我們
[00:26:50.000 --> 00:26:54.000]  行在潔淨的生命
[00:26:54.000 --> 00:26:56.000]  和誠實的生命裏面
[00:26:56.000 --> 00:26:57.000]  以致我們得著神
[00:26:57.000 --> 00:27:01.000]  給我們真正光明的人生的路
[00:27:01.000 --> 00:27:05.000]  我們一起祈禱
[00:27:05.000 --> 00:27:08.000]  片刻時間大家自己為自己祈禱
[00:27:35.000 --> 00:27:36.000]  主耶穌感謝祢
[00:27:36.000 --> 00:27:38.000]  祢都承傳了律法
[00:27:38.000 --> 00:27:40.000]  祢有赐下寶貴的聖靈
[00:27:40.000 --> 00:27:41.000]  給我們能力
[00:27:41.000 --> 00:27:44.000]  祢都可以跟隨祢的心意行
[00:27:44.000 --> 00:27:46.000]  主耶穌求祢給我們
[00:27:46.000 --> 00:27:47.000]  不要做糊塗人
[00:27:47.000 --> 00:27:49.000]  明白祢的心意
[00:27:49.000 --> 00:27:53.000]  又真的行在光明和良善的路上
[00:27:53.000 --> 00:27:56.000]  讓我們真的能夠在祢恩典當中
[00:27:56.000 --> 00:27:58.000]  作祢的見證
[00:27:58.000 --> 00:28:01.000]  又承受祢要給我們的恩惠
[00:28:01.000 --> 00:28:05.000]  主啊 祢施恩 保守 引導我們
[00:28:05.000 --> 00:28:07.000]  奉耶穌聖名祈禱
[00:28:07.000 --> 00:28:08.000]  阿門
