
[00:00:00.000 --> 00:00:03.960]  不知道大家今早預約了位飲茶嗎?
[00:21:34.840 --> 00:21:36.200]  在我們的生命裡
[00:21:36.200 --> 00:21:40.640]  有很多時候神都好像缺席一樣
[00:21:40.640 --> 00:21:43.400]  特別是當我們感覺到迷茫
[00:21:43.400 --> 00:21:47.640]  無助 孤單 不知所措的時候
[00:21:47.640 --> 00:21:51.280]  相信大家都認識他們
[00:21:51.280 --> 00:21:53.320]  他們是一對藝人
[00:21:53.320 --> 00:21:54.560]  以前是藝人
[00:21:54.560 --> 00:21:57.600]  他們是劉美娟和張崇德
[00:21:57.600 --> 00:22:02.720]  九年前 劉美娟生了一個男嬰
[00:22:02.720 --> 00:22:05.880]  出生之後24小時就離開世界
[00:22:05.880 --> 00:22:11.120]  這件事對他們夫婦來說造成了非常大的打擊
[00:22:11.120 --> 00:22:13.640]  劉美娟作為一個媽媽
[00:22:13.640 --> 00:22:17.360]  滿心歡喜地懷她的第一胎
[00:22:17.360 --> 00:22:19.000]  懷了十個月
[00:22:19.000 --> 00:22:20.400]  經歷了生產之苦
[00:22:20.400 --> 00:22:23.360]  生出來第二天才夭折
[00:22:23.360 --> 00:22:26.720]  而且還要在事隔多年之後
[00:22:26.720 --> 00:22:31.280]  才醒覺到這可能是人為的錯誤
[00:22:31.280 --> 00:22:34.040]  於是為了尋求真相
[00:22:34.040 --> 00:22:36.880]  為免重蹈覆轍 為害他人
[00:22:36.880 --> 00:22:39.000]  於是提出申訴
[00:22:39.000 --> 00:22:42.800]  整件事對她來說到底是什麼意義呢?
[00:22:42.800 --> 00:22:43.560]  在幾年前
[00:22:43.560 --> 00:22:47.200]  劉美娟曾經接受過一本雜誌的訪問
[00:22:47.200 --> 00:22:49.240]  她在裡面這樣說
[00:22:49.240 --> 00:22:52.200]  「我不認為神要奪去我的兒子
[00:22:52.200 --> 00:22:54.480]  是要教訓我什麼
[00:22:54.480 --> 00:22:58.320]  縱然有很多人都有很多猜想
[00:22:58.320 --> 00:23:01.880]  但是我們相信在整件事裡面
[00:23:01.880 --> 00:23:04.720]  其實可以有更壞的發展
[00:23:04.720 --> 00:23:08.000]  但是神已經出手保護
[00:23:08.000 --> 00:23:11.560]  信了神不代表一帆風順
[00:23:11.560 --> 00:23:13.400]  可以起死回生
[00:23:13.400 --> 00:23:16.720]  生老病死是必然的
[00:23:16.720 --> 00:23:18.920]  但是在經歷之中
[00:23:18.920 --> 00:23:21.440]  神怎樣保守我
[00:23:21.440 --> 00:23:23.400]  和我一同渡過
[00:23:23.400 --> 00:23:26.080]  這才是重點
[00:23:26.080 --> 00:23:28.120]  發生了這件事
[00:23:28.120 --> 00:23:31.120]  神保守了我和我丈夫的心靈
[00:23:31.120 --> 00:23:32.520]  祂醫治了我們
[00:23:32.520 --> 00:23:33.680]  安慰了我們
[00:23:33.680 --> 00:23:35.560]  保護了我們
[00:23:35.560 --> 00:23:37.480]  如果沒有神
[00:23:37.480 --> 00:23:39.480]  沒有神祂給我們平安
[00:23:39.480 --> 00:23:42.520]  我們怎樣去渡過那些日子呢?
[00:23:42.520 --> 00:23:43.880]  如果沒有神
[00:23:43.880 --> 00:23:48.560]  我想我們已經瘋了
[00:23:48.560 --> 00:23:50.880]  我記得很久以前在神學院裡面
[00:23:50.880 --> 00:23:54.000]  有一位老師曾經說過這句話
[00:23:54.000 --> 00:23:55.680]  他說
[00:23:55.680 --> 00:24:00.040]  「神從來沒有介入我們的生命
[00:24:00.040 --> 00:24:03.480]  因為祂從未介出過
[00:24:03.480 --> 00:24:09.560]  祂從來都是和我們一起」
[00:24:09.560 --> 00:24:12.200]  在茫茫大海
[00:24:12.200 --> 00:24:15.040]  波濤洶湧的大海裡面
[00:24:15.040 --> 00:24:18.040]  我們看不到神親自臨在
[00:24:18.040 --> 00:24:20.480]  去平息那些風浪
[00:24:20.480 --> 00:24:24.360]  祂要平息的是我們心裡面的風浪
[00:24:24.360 --> 00:24:27.520]  叫我們即使在動盪的波濤裡面
[00:24:27.520 --> 00:24:31.920]  我們仍然可以安然地渡過
[00:24:31.920 --> 00:24:34.120]  今天我的講題是
[00:24:34.120 --> 00:24:37.600]  「媽媽,生命因你動聽」
[00:24:37.600 --> 00:24:45.800]  現在我想將這個講題改寫
[00:24:45.800 --> 00:24:50.080]  「媽媽,生命因你動聽」
[00:24:50.080 --> 00:24:53.800]  倘若我們沒有神的話
[00:24:53.800 --> 00:24:57.680]  我們每一個人的生命都不會動聽得去哪裡
[00:24:57.680 --> 00:25:00.880]  今天雖然是母親節
[00:25:00.880 --> 00:25:03.200]  但是在這個崇拜裡面
[00:25:03.200 --> 00:25:06.600]  主角仍然是神
[00:25:06.600 --> 00:25:10.240]  唯有當我們去倚靠那位看不見的神
[00:25:10.240 --> 00:25:12.800]  我們的生命才會變得動聽
[00:25:12.800 --> 00:25:16.280]  我們一起祈禱
[00:25:16.280 --> 00:25:19.040]  親愛的天父上帝
[00:25:19.040 --> 00:25:21.160]  來到你面前的時候
[00:25:21.160 --> 00:25:24.280]  我不敢務實地來祢開口
[00:25:24.280 --> 00:25:28.640]  因為祢是那位可敬可畏的神
[00:25:28.640 --> 00:25:30.320]  除你以外,我們別無所求
[00:25:30.320 --> 00:25:33.560]  願意,我所講的都是上帝
[00:25:33.560 --> 00:25:36.960]  祢願納,祢願意我去講
[00:25:36.960 --> 00:25:41.640]  願意,祢都賜給我們在座每一個人都有力量
[00:25:41.640 --> 00:25:45.000]  祢開我們的耳朵,開我們的心靈
[00:25:45.000 --> 00:25:48.800]  讓我們聽得見祢自己的說話
[00:25:48.800 --> 00:25:53.160]  又求祢給我們有力量來遵行祢的話
[00:25:53.160 --> 00:25:54.880]  無論我們的日子如何
[00:25:54.880 --> 00:25:57.400]  求天父祢賜給我們力量如何
[00:25:57.400 --> 00:26:01.240]  我特別求祢賜福在座的母親
[00:26:01.240 --> 00:26:04.480]  她們肩擔的擔子的確很重
[00:26:04.480 --> 00:26:06.320]  日子不容易過
[00:26:06.320 --> 00:26:09.080]  大主,我求祢加能賜力給她們
[00:26:09.080 --> 00:26:11.720]  何時她們有艱難、有軟弱的時候
[00:26:11.720 --> 00:26:14.880]  主,就求祢用祢自己的說話去安慰
[00:26:14.880 --> 00:26:16.880]  指引她們前面的道路
[00:26:16.880 --> 00:26:18.520]  感謝您聽我們的祈禱
[00:26:18.520 --> 00:26:20.120]  奉耶穌基督得勝一命
[00:26:20.120 --> 00:26:20.920]  阿門
