
[00:00:00.000 --> 00:00:03.840]  撥亂反證 真實見證
[00:21:43.800 --> 00:21:45.200]  這麼長的篇幅
[00:21:45.200 --> 00:21:47.400]  就是說兩件事
[00:21:47.400 --> 00:21:48.160]  第一
[00:21:48.160 --> 00:21:50.360]  神是有恩典有憐憫
[00:21:50.360 --> 00:21:52.600]  神是有恩慈
[00:21:52.600 --> 00:21:55.480]  神對以色列人有寬容
[00:21:55.480 --> 00:21:56.840]  給予很多機會
[00:21:56.840 --> 00:21:59.400]  縱然有很多犯罪得罪神
[00:21:59.400 --> 00:22:00.960]  亞伯拉罕有軟弱
[00:22:00.960 --> 00:22:05.400]  亞國家有罪惡
[00:22:05.400 --> 00:22:06.840]  到了摩西的年間
[00:22:06.840 --> 00:22:09.240]  以色列人互不信任
[00:22:09.240 --> 00:22:10.760]  摩西被拒絕
[00:22:10.760 --> 00:22:11.960]  但是到了34節
[00:22:11.960 --> 00:22:16.040]  神興起他做拯救者
[00:22:16.040 --> 00:22:17.840]  所以35到38節形容
[00:22:17.840 --> 00:22:22.520]  這個摩西就是被拒絕的那位
[00:22:22.520 --> 00:22:25.520]  神興起他做領袖 做拯救者
[00:22:25.520 --> 00:22:26.760]  就是這個摩西
[00:22:26.760 --> 00:22:30.520]  神賜給他有神與他同在
[00:22:30.520 --> 00:22:34.360]  在西乃山與神納藥
[00:22:34.360 --> 00:22:37.960]  神給他可以帶以色列人出埃及行神蹟騎士
[00:22:37.960 --> 00:22:39.480]  就是這個摩西
[00:22:39.480 --> 00:22:44.160]  神與他同在
[00:22:44.160 --> 00:22:46.520]  賜給他神的聖言
[00:22:46.520 --> 00:22:48.680]  就是這個被拒絕的摩西
[00:22:48.680 --> 00:22:51.960]  就是神說將來要興起一個先知
[00:22:51.960 --> 00:22:54.200]  很像摩西 就是這個摩西
[00:22:54.200 --> 00:22:56.120]  四節聖經都是說
[00:22:56.120 --> 00:22:58.360]  就是這個摩西 就是這個摩西
[00:22:58.360 --> 00:23:00.240]  最後就是這個摩西神
[00:23:00.240 --> 00:23:04.720]  透過他將神的話賜給以色列人
[00:23:04.720 --> 00:23:05.800]  說了這麼長
[00:23:05.800 --> 00:23:08.280]  就是說神的恩典 神的憐憫
[00:23:08.280 --> 00:23:09.760]  神與他們納藥
[00:23:09.760 --> 00:23:11.200]  神給他們拯救者
[00:23:11.200 --> 00:23:14.280]  給他們聖經 聖言
[00:23:14.280 --> 00:23:17.120]  但以色列人的問題是什麼呢?
[00:23:17.120 --> 00:23:19.720]  我們讀39到41節
[00:23:19.720 --> 00:23:22.080]  39到41 預備起
[00:23:50.560 --> 00:23:51.960]  是的
[00:23:51.960 --> 00:23:54.280]  為自己所做的什麼?
[00:23:54.280 --> 00:23:56.200]  寬約
[00:23:56.200 --> 00:23:59.920]  這經文說到38節
[00:23:59.920 --> 00:24:02.520]  神透過這個摩西做了很多事
[00:24:02.520 --> 00:24:05.080]  最後神給了他們神的律法
[00:24:05.080 --> 00:24:06.720]  39節接著說
[00:24:06.720 --> 00:24:09.720]  不過他們不聽
[00:24:09.720 --> 00:24:11.520]  他們不聽
[00:24:11.520 --> 00:24:12.880]  他們不聽不止
[00:24:12.880 --> 00:24:16.520]  當摩西上了西乃山40晝夜
[00:24:16.520 --> 00:24:18.640]  他們說不知道這個摩西去了哪裡
[00:24:18.640 --> 00:24:21.160]  他叫阿倫幫他們做一個金牛獨
[00:24:21.160 --> 00:24:22.120]  一個偶像
[00:24:22.120 --> 00:24:25.240]  象徵著神帶領他們
[00:24:25.240 --> 00:24:26.400]  41節還很特別
[00:24:26.400 --> 00:24:29.840]  他說他們為自己所作的寬約
[00:24:29.840 --> 00:24:31.960]  rejoice 很開心
[00:24:31.960 --> 00:24:33.880]  所以42節我們剛才讀了
[00:24:33.880 --> 00:24:36.520]  就是神的審判來到
[00:24:36.520 --> 00:24:38.920]  神是有恩典 有憐憫
[00:24:38.920 --> 00:24:41.240]  神還給機會的時候
[00:24:41.240 --> 00:24:43.360]  我們還可以回轉
[00:24:43.360 --> 00:24:45.160]  但42節這裡說到
[00:24:45.160 --> 00:24:48.680]  到了一個時限
[00:24:48.680 --> 00:24:51.240]  神很清楚就會審判
[00:24:51.240 --> 00:24:52.840]  領子妹
[00:24:52.840 --> 00:24:54.440]  在我們生命裡
[00:24:54.440 --> 00:24:57.920]  我們有沒有經歷神的恩典和憐憫?
[00:24:57.920 --> 00:25:00.800]  你們有沒有經歷神的恩典和憐憫?
[00:25:00.800 --> 00:25:02.440]  當我們信主的時候
[00:25:02.440 --> 00:25:04.120]  我們有沒有這些經歷?
[00:25:04.120 --> 00:25:05.920]  當我們被神接納
[00:25:05.920 --> 00:25:09.440]  當我們感受到神赦免接納的時候
[00:25:09.440 --> 00:25:11.680]  我們有沒有經歷神的恩典和憐憫?
[00:25:11.680 --> 00:25:13.440]  這裡施提反一直說
[00:25:13.440 --> 00:25:18.320]  這一幫人就好像祖先一樣
[00:25:18.320 --> 00:25:20.120]  神那麼多恩典和憐憫
[00:25:20.120 --> 00:25:23.440]  他們一直得著
[00:25:23.440 --> 00:25:25.160]  甚至神給他們聖經
[00:25:25.160 --> 00:25:28.760]  但他們卻不肯聽
[00:25:28.760 --> 00:25:30.120]  讀到42節
[00:25:30.120 --> 00:25:31.640]  讀到42節那裡就說
[00:25:31.640 --> 00:25:33.360]  神是任憑他們
[00:25:33.360 --> 00:25:36.000]  他們抬著自己摩洛的帳幕
[00:25:36.000 --> 00:25:38.000]  一個愛邦的偶像
[00:25:38.000 --> 00:25:40.840]  還有他們那個叫李番的星
[00:25:40.840 --> 00:25:44.240]  就是他們神靈的星的象徵
[00:25:44.240 --> 00:25:46.480]  他們在出埃及的地方
[00:25:46.480 --> 00:25:50.440]  在那裡去抵擋神
[00:25:50.440 --> 00:25:53.240]  他們不肯聽
[00:25:53.240 --> 00:25:56.160]  這個就是他一直說
[00:25:56.160 --> 00:25:59.920]  整個歷史就是神有恩典有憐憫
[00:25:59.920 --> 00:26:03.600]  但卻到時候神都會審判
[00:26:03.600 --> 00:26:05.360]  所以神的審判來到
[00:26:05.360 --> 00:26:06.520]  神審判他們什麼?
[00:26:06.520 --> 00:26:08.480]  他們的心歸向埃及
[00:26:08.480 --> 00:26:14.560]  他們用自己的手去造一個金牛毒
[00:26:14.560 --> 00:26:17.200]  還為這件事寬弱
[00:26:17.200 --> 00:26:20.440]  這個就是他們的罪
[00:26:20.440 --> 00:26:23.280]  接著神怎樣去回應
[00:26:23.280 --> 00:26:25.520]  關於聖殿的控訴呢?
[00:26:25.520 --> 00:26:30.560]  我們讀44到47節
[00:26:30.560 --> 00:26:31.720]  預備起
[00:26:38.480 --> 00:26:42.640]  (中華民國四十四年四月二十一日)
[00:26:42.640 --> 00:26:44.400]  (奉獻祂的福祉和榮耀)
[00:26:44.400 --> 00:26:46.040]  (以下將繼承就業)
[00:26:46.040 --> 00:26:48.040]  (當我上將阿滿見面)
[00:26:48.040 --> 00:26:50.040]  (講述愛邦人的事後)
[00:26:50.040 --> 00:26:52.040]  (阿滿把祂的帳幕)
[00:26:52.040 --> 00:26:54.040]  (佈置成周圍的之地)
[00:26:54.040 --> 00:26:56.600]  (迎傳到大衛的日子)
[00:26:56.600 --> 00:26:59.240]  (大衛對神面前紅昏)
[00:26:59.240 --> 00:27:02.680]  (並有為大邦的家譽被推唆)
[00:27:02.680 --> 00:27:06.840]  (但祂之所樂和為神造成善意)
[00:27:08.520 --> 00:27:12.080]  講到摩西神教設立的會幕
[00:27:12.080 --> 00:27:13.880]  按照天上的樣式做
[00:27:13.880 --> 00:27:15.480]  而這個會幕後來
[00:27:15.480 --> 00:27:19.000]  由約書亞帶入迦南地
[00:27:19.000 --> 00:27:19.840]  應許之地
[00:27:19.840 --> 00:27:22.480]  直傳到大衛的日子
[00:27:22.480 --> 00:27:25.240]  然後大衛有心幫耶和華
[00:27:25.240 --> 00:27:27.760]  建造一個更漂亮的殿宇
[00:27:27.760 --> 00:27:31.840]  最後47節是所羅門造成
[00:27:31.840 --> 00:27:34.080]  但剛才我們讀開始
[00:27:34.080 --> 00:27:35.680]  祈禱之前
[00:27:35.680 --> 00:27:37.280]  就讀了48節
[00:27:37.280 --> 00:27:39.000]  49節、50節
[00:27:39.000 --> 00:27:40.080]  大衛說
[00:27:40.080 --> 00:27:43.760]  神其實不住在人手所造的殿宇
[00:27:43.760 --> 00:27:46.640]  天是神的寶座
[00:27:46.640 --> 00:27:48.640]  地是祂的腳凳
[00:27:48.640 --> 00:27:53.600]  人去想為神造的殿宇
[00:27:53.600 --> 00:27:57.040]  神其實住在甚麼殿宇呢?
[00:27:57.040 --> 00:27:59.040]  因為神所造的
[00:27:59.040 --> 00:28:01.040]  所有東西都是神所造的
[00:28:01.040 --> 00:28:04.480]  神不住在人手所造的殿宇
[00:28:04.480 --> 00:28:06.480]  頂子妹來到這裡
[00:28:06.480 --> 00:28:08.720]  回應完對摩西的律法
[00:28:08.720 --> 00:28:09.920]  是神給
[00:28:09.920 --> 00:28:12.240]  摩西裏面神給律法
[00:28:12.240 --> 00:28:14.560]  顯出神的恩典憐憫
[00:28:14.560 --> 00:28:16.960]  直到他們抗拒抗拒
[00:28:16.960 --> 00:28:18.240]  去到一個地步
[00:28:18.240 --> 00:28:19.760]  神審判他們
[00:28:19.760 --> 00:28:22.240]  神為何審判他們呢?頂子妹
[00:28:22.240 --> 00:28:26.000]  最核心的邪惡
[00:28:26.000 --> 00:28:29.280]  就是在41和48節
[00:28:29.280 --> 00:28:32.240]  他們主要得罪神的地方
[00:28:32.240 --> 00:28:34.720]  我們讀41和48節
[00:28:34.720 --> 00:28:36.000]  預備起
[00:28:36.000 --> 00:28:52.240]  (誦讀)
[00:28:52.240 --> 00:28:56.480]  好,41節裏面講到他們做了金牛毒
[00:28:56.480 --> 00:28:58.480]  他們的心歸向埃及
[00:28:58.480 --> 00:29:00.480]  經文講的一樣東西很特別
[00:29:00.480 --> 00:29:03.360]  他們為自己手上做的偶像
[00:29:03.360 --> 00:29:06.720]  rejoice 歡樂
[00:29:06.720 --> 00:29:10.480]  他們不是真的敬拜神
[00:29:10.480 --> 00:29:15.680]  他們是以自我為中心的一個信仰
[00:29:15.680 --> 00:29:17.040]  一個敬拜
[00:29:17.040 --> 00:29:19.520]  他們為自己手上做的歡樂
[00:29:19.520 --> 00:29:21.520]  拜一個金牛毒
[00:29:21.520 --> 00:29:23.520]  48節
[00:29:23.520 --> 00:29:27.840]  神不住在人手所造的居所
[00:29:27.840 --> 00:29:29.120]  但是以色列人
[00:29:29.120 --> 00:29:30.880]  斯里蘭卡人在挑戰他們
[00:29:30.880 --> 00:29:35.040]  神聖的居所他們以為是最重要的聖殿
[00:29:35.040 --> 00:29:37.040]  他們以為神住在其中
[00:29:37.040 --> 00:29:39.040]  神同在的標記
[00:29:39.040 --> 00:29:40.240]  但是聖經說
[00:29:40.240 --> 00:29:43.200]  神不住在人手所造的居所
[00:29:43.200 --> 00:29:44.400]  這個聖殿
[00:29:44.400 --> 00:29:45.920]  這個所謂神聖的地方
[00:29:45.920 --> 00:29:47.920]  都是人手所造
[00:29:47.920 --> 00:29:50.880]  而他們為自己手上所造的歡樂
[00:29:50.880 --> 00:29:52.400]  無論是在以色列
[00:29:52.400 --> 00:29:54.720]  說自己信耶和華上帝
[00:29:54.720 --> 00:29:57.120]  或者在出埃及的先祖
[00:29:57.120 --> 00:29:59.120]  他們所拜的金牛毒
[00:29:59.120 --> 00:30:01.440]  他們也是為自己手上所造的
[00:30:01.440 --> 00:30:03.920]  為自我中心的信仰
[00:30:03.920 --> 00:30:05.920]  他們最核心的罪
[00:30:05.920 --> 00:30:06.960]  就是這個
[00:30:06.960 --> 00:30:10.000]  所以當斯提反回應
[00:30:10.000 --> 00:30:12.560]  他被指控冒犯
[00:30:12.560 --> 00:30:14.560]  褻瀆摩西的律法
[00:30:14.560 --> 00:30:17.040]  和聖殿的同時
[00:30:17.040 --> 00:30:18.560]  他就一次過說
[00:30:18.560 --> 00:30:20.720]  在歷史上
[00:30:20.720 --> 00:30:22.400]  神怎樣有恩典
[00:30:22.400 --> 00:30:23.440]  有憐憫
[00:30:23.440 --> 00:30:24.560]  有寬容
[00:30:24.560 --> 00:30:25.760]  有保守
[00:30:25.760 --> 00:30:29.200]  但卻神一樣有審判
[00:30:29.200 --> 00:30:30.960]  有任憑的時刻
[00:30:30.960 --> 00:30:32.960]  42節那裡說得很清楚
[00:30:32.960 --> 00:30:34.720]  有任憑
[00:30:34.720 --> 00:30:36.160]  有審判的時刻
[00:30:36.160 --> 00:30:38.160]  所以頂姐妹
[00:30:38.160 --> 00:30:39.680]  來到這裡斯提反
[00:30:39.680 --> 00:30:40.720]  很清楚
[00:30:40.720 --> 00:30:43.280]  當他說完48到50節
[00:30:43.280 --> 00:30:46.480]  神根本不住在人手所造的聖殿
[00:30:46.480 --> 00:30:51.360]  而你們卻以你們手上所造的為歡樂
[00:30:51.360 --> 00:30:53.760]  就好像當日你們的先祖
[00:30:53.760 --> 00:30:57.120]  為金牛毒而歡樂
[00:30:57.120 --> 00:30:59.120]  摩西不知去了哪裡
[00:30:59.120 --> 00:31:01.760]  但我們要阿倫幫我們造金牛毒
[00:31:01.760 --> 00:31:03.200]  作我們的神靈
[00:31:03.200 --> 00:31:05.200]  拜領我們
[00:31:05.200 --> 00:31:06.720]  這個
[00:31:06.720 --> 00:31:10.000]  今天對我們有什麼啟示呢?頂姐妹
[00:31:10.000 --> 00:31:11.680]  今天我們
[00:31:11.680 --> 00:31:14.640]  是以世界上的愛慕
[00:31:14.640 --> 00:31:17.920]  我們手上所造成功的東西
[00:31:17.920 --> 00:31:19.920]  我們自己能夠
[00:31:19.920 --> 00:31:26.320]  事業、生活、讀書有成就而歡樂
[00:31:26.320 --> 00:31:29.920]  又或者我們在教會裡做很多事
[00:31:29.920 --> 00:31:31.920]  我們去戒敬拜
[00:31:31.920 --> 00:31:34.960]  做侍奉、關懷人
[00:31:34.960 --> 00:31:37.920]  我們以我們很多人際關係
[00:31:37.920 --> 00:31:40.240]  很多朋友而歡樂
[00:31:40.240 --> 00:31:41.920]  甚至我們為我們
[00:31:41.920 --> 00:31:43.920]  可以帶很多人信主
[00:31:43.920 --> 00:31:45.520]  我們很有成就
[00:31:45.520 --> 00:31:47.840]  侍奉很成功而歡樂
[00:31:47.840 --> 00:31:51.680]  又或者我們真的以神而歡樂
[00:31:51.680 --> 00:31:54.160]  這裡所挑戰我們的
[00:31:54.160 --> 00:31:56.160]  就是我們是否有一個
[00:31:56.160 --> 00:31:58.720]  以自我為中心的信仰
[00:31:58.720 --> 00:32:01.040]  我們為這些事而歡樂
[00:32:01.040 --> 00:32:02.240]  我記得
[00:32:02.240 --> 00:32:05.440]  你知道我以前在恩福堂侍奉
[00:32:05.440 --> 00:32:07.440]  我也有時聽到頂姐妹
[00:32:07.440 --> 00:32:10.320]  覺得自己教會人又多
[00:32:10.320 --> 00:32:12.320]  建築物又大
[00:32:12.320 --> 00:32:16.320]  我們有句說話叫「恩福乜都有」
[00:32:16.320 --> 00:32:19.600]  「不過傳道不易做」
[00:32:19.600 --> 00:32:21.600]  甚麼都有
[00:32:21.600 --> 00:32:24.400]  由零碎到甚麼級別
[00:32:24.400 --> 00:32:25.760]  分得很細緻
[00:32:25.760 --> 00:32:27.040]  很厲害
[00:32:27.040 --> 00:32:28.560]  但有時有些人說到
[00:32:28.560 --> 00:32:30.560]  覺得好像是自己教會才好
[00:32:30.560 --> 00:32:32.160]  別人教會不行
[00:32:32.160 --> 00:32:33.520]  這些心態
[00:32:33.520 --> 00:32:35.760]  自然不好
[00:32:35.760 --> 00:32:38.400]  我們偶爾也聽到
[00:32:38.400 --> 00:32:40.400]  有時聽到就說
[00:32:40.400 --> 00:32:42.400]  你們這麼少人聚會
[00:32:42.400 --> 00:32:44.400]  那些呢
[00:32:44.400 --> 00:32:45.520]  因為他們很多人聚會
[00:32:45.520 --> 00:32:48.560]  一個小組也有二十多人
[00:32:48.560 --> 00:32:50.160]  但我想說
[00:32:50.160 --> 00:32:52.160]  當我們以人手所做
[00:32:52.160 --> 00:32:54.480]  甚至我們以為是屬靈的事業
[00:32:54.480 --> 00:32:55.680]  成功了
[00:32:55.680 --> 00:32:58.080]  然後我們以這些事為歡樂
[00:32:58.080 --> 00:33:00.800]  不是以耶和華為喜樂
[00:33:00.800 --> 00:33:06.000]  我們又跌入41節和48節
[00:33:06.000 --> 00:33:08.720]  我們以人手所做的事而驕傲
[00:33:08.720 --> 00:33:10.080]  這種屬靈的驕傲
[00:33:10.080 --> 00:33:14.320]  或者一種從世俗帶來的驕傲
[00:33:14.320 --> 00:33:17.360]  正正是施尼反在這裡控訴
[00:33:17.360 --> 00:33:18.640]  控訴那些以色列人
[00:33:18.640 --> 00:33:20.240]  51節控訴他們甚麼
[00:33:20.240 --> 00:33:23.120]  他們是硬著頸汗
[00:33:23.120 --> 00:33:26.080]  心同耳未受割禮
[00:33:26.080 --> 00:33:28.080]  抗拒聖靈
[00:33:28.080 --> 00:33:30.080]  以前他的先祖是怎樣
[00:33:30.080 --> 00:33:32.320]  他們一樣是怎樣
[00:33:32.320 --> 00:33:33.520]  兄弟姐妹
[00:33:33.520 --> 00:33:34.480]  今天
[00:33:34.480 --> 00:33:38.240]  你有沒有經歷神的恩典憐憫
[00:33:38.240 --> 00:33:38.960]  今天
[00:33:38.960 --> 00:33:40.160]  你有沒有意識到
[00:33:40.160 --> 00:33:41.120]  神終有一日
[00:33:41.120 --> 00:33:42.640]  如果你不悔改
[00:33:42.640 --> 00:33:44.480]  今天有機會你不悔轉
[00:33:44.480 --> 00:33:48.400]  終有一日神任憑你審判你的時候
[00:33:48.400 --> 00:33:49.360]  你會怎樣
[00:33:49.360 --> 00:33:53.920]  你會不會留心逃避神的憤怒
[00:33:53.920 --> 00:33:55.360]  最後今天
[00:33:55.360 --> 00:33:57.680]  我們以自我為中心的信仰
[00:33:57.680 --> 00:34:00.480]  或者以神為中心的信仰
[00:34:00.480 --> 00:34:03.360]  我們一起禱告
[00:34:03.360 --> 00:34:06.800]  天主上求你幫我們
[00:34:06.800 --> 00:34:10.160]  我們見到以色列人的壞榜樣
[00:34:10.160 --> 00:34:16.000]  猶太人他們以自己手所做的而歡喜
[00:34:16.000 --> 00:34:20.080]  他們以為神要住在人所做的居所
[00:34:20.080 --> 00:34:21.360]  誰不知
[00:34:21.360 --> 00:34:23.760]  由阿伯拉罕開始
[00:34:23.760 --> 00:34:26.720]  直到耶穌的時代
[00:34:26.720 --> 00:34:28.560]  就已經改變
[00:34:28.560 --> 00:34:30.640]  今天斯尼反說出
[00:34:30.640 --> 00:34:33.520]  他們以自己手所做的為歡樂
[00:34:33.520 --> 00:34:34.960]  這些是錯誤
[00:34:34.960 --> 00:34:36.880]  他要撥亂反正
[00:34:36.880 --> 00:34:41.760]  要提醒我們所有以人手所做而歡樂的人
[00:34:41.760 --> 00:34:43.920]  都要改變過來
[00:34:43.920 --> 00:34:45.600]  主求你幫我們
[00:34:45.600 --> 00:34:48.080]  叫我們肯聽你的話語
[00:34:48.080 --> 00:34:49.760]  今天斯尼反
[00:34:49.760 --> 00:34:53.760]  他向那些已經在信仰上走得很偏離
[00:34:53.760 --> 00:34:55.920]  很遠的人所發出的警告
[00:34:55.920 --> 00:34:58.720]  今天都一樣給我們提醒
[00:34:58.720 --> 00:35:03.360]  叫我們不要只記起神的恩典憐憫
[00:35:03.360 --> 00:35:06.560]  我們也記起神你都會審判
[00:35:06.560 --> 00:35:07.600]  更加重要
[00:35:07.600 --> 00:35:10.640]  我們不要以自我為中心
[00:35:10.640 --> 00:35:17.040]  在我們信仰裏要以神理為中心
[00:35:17.040 --> 00:35:18.080]  主多謝你
[00:35:18.080 --> 00:35:20.560]  求你聽我們祈禱奉耶穌的聖名
[00:35:20.560 --> 00:35:22.560]  阿們
