
[00:00:00.000 --> 00:00:04.000]  今日他分享到這個題目的時候,
[00:20:27.000 --> 00:20:30.000]  變我就相信你了,這樣。
[00:20:30.000 --> 00:20:32.000]  原來從來都不是。
[00:20:32.000 --> 00:20:35.000]  耶穌行這些神蹟,是成為一個記號,
[00:20:35.000 --> 00:20:42.000]  讓人知道上帝天父有更多的心意。
[00:20:42.000 --> 00:20:46.000]  馬尼亞同樣在耶穌面前聽到,
[00:20:46.000 --> 00:20:48.000]  好好地整合,
[00:20:48.000 --> 00:20:52.000]  不單止聽,整合她個人的經歷。
[00:20:52.000 --> 00:20:58.000]  看見這個是上帝更深的心意。
[00:20:58.000 --> 00:21:02.000]  領子妹,我們過去跟上帝有甚麼經歷呢?
[00:21:02.000 --> 00:21:04.000]  有時候我們會這樣,
[00:21:04.000 --> 00:21:06.000]  經歷了一些很特殊的事情,
[00:21:06.000 --> 00:21:07.000]  我們騎完土之後,
[00:21:07.000 --> 00:21:10.000]  可能我說,過了頭,過了一段時間之後,
[00:21:10.000 --> 00:21:14.000]  我想想,其實都是這麼巧合而已,
[00:21:14.000 --> 00:21:16.000]  都是這麼幸運而已,
[00:21:16.000 --> 00:21:17.000]  不可能是。
[00:21:17.000 --> 00:21:24.000]  心裡都認定不到當天跟上帝理過的經歷。
[00:21:24.000 --> 00:21:26.000]  當我們今天說,
[00:21:26.000 --> 00:21:30.000]  要活現生命的照明的時候,
[00:21:30.000 --> 00:21:31.000]  很重要第一步,
[00:21:31.000 --> 00:21:34.000]  要請大家先回去好好整合,
[00:21:34.000 --> 00:21:39.000]  跟上帝生命裡面所體會的經歷。
[00:21:39.000 --> 00:21:41.000]  過去上帝的大能,
[00:21:41.000 --> 00:21:45.000]  怎樣在我們生命裡面去彰顯,
[00:21:45.000 --> 00:21:47.000]  怎樣在我們裡面,
[00:21:47.000 --> 00:21:51.000]  保護我們的生命,
[00:21:51.000 --> 00:21:56.000]  真的發現這個生命的記號在我們裡面出現。
[00:21:56.000 --> 00:21:57.000]  在轉靈的時候,
[00:21:57.000 --> 00:21:59.000]  當我們說要做甚麼的時候,
[00:21:59.000 --> 00:22:01.000]  時間是關鍵。
[00:22:01.000 --> 00:22:02.000]  我們就會說,
[00:22:02.000 --> 00:22:04.000]  我們馬上去吧,
[00:22:04.000 --> 00:22:10.000]  快跑,跟從主。
[00:22:10.000 --> 00:22:12.000]  不過這個時間的時候,
[00:22:12.000 --> 00:22:14.000]  耶穌剛才提到,
[00:22:14.000 --> 00:22:16.000]  跟大家說,
[00:22:16.000 --> 00:22:19.000]  瑪利亞發現一個很重要的事,
[00:22:19.000 --> 00:22:24.000]  祂說,你們可以隨時幫助窮人,
[00:22:24.000 --> 00:22:28.000]  不過你們不常有我。
[00:22:28.000 --> 00:22:32.000]  大家發現時間的關鍵點,
[00:22:32.000 --> 00:22:37.000]  何時才是重點?
[00:22:37.000 --> 00:22:38.000]  剛才提到,
[00:22:38.000 --> 00:22:42.000]  瑪利亞在晚餐的時候,
[00:22:42.000 --> 00:22:44.000]  把握著機會,
[00:22:44.000 --> 00:22:47.000]  其實你想想當時的女性,
[00:22:47.000 --> 00:22:49.000]  在那個晚餐裡面,
[00:22:49.000 --> 00:22:52.000]  其實不是排斥的,
[00:22:52.000 --> 00:22:54.000]  不過不是那麼中心點。
[00:22:54.000 --> 00:22:58.000]  但是祂沒有看到其他人的限制,
[00:22:58.000 --> 00:23:00.000]  祂是好好把握你的機會,
[00:23:00.000 --> 00:23:04.000]  把祂這個那麼生鬼的玉瓶突破,
[00:23:04.000 --> 00:23:08.000]  飄向耶穌的身上。
[00:23:08.000 --> 00:23:10.000]  在這個晚餐之後,
[00:23:10.000 --> 00:23:11.000]  剛才提到,
[00:23:11.000 --> 00:23:13.000]  雨節之前六天,
[00:23:13.000 --> 00:23:18.000]  就是說六天之後,耶穌就已經被捕受害。
[00:23:18.000 --> 00:23:21.000]  瑪利亞把握當下,
[00:23:21.000 --> 00:23:24.000]  把握當時,
[00:23:24.000 --> 00:23:26.000]  練得太遲,
[00:23:26.000 --> 00:23:28.000]  失去了這個機會。
[00:23:28.000 --> 00:23:30.000]  鼎姐妹都會問,
[00:23:30.000 --> 00:23:34.000]  我們可不可以找到侍奉的時機,
[00:23:34.000 --> 00:23:37.000]  服侍的時間。
[00:23:37.000 --> 00:23:39.000]  有時候我們會,
[00:23:39.000 --> 00:23:40.000]  我不知道大家是怎樣的,
[00:23:40.000 --> 00:23:42.000]  有時候服侍的時候,
[00:23:42.000 --> 00:23:44.000]  有時候好像一個,
[00:23:44.000 --> 00:23:45.000]  我忘記中文怎麼說,
[00:23:45.000 --> 00:23:47.000]  好像check box一樣。
[00:23:47.000 --> 00:23:48.000]  我做了,
[00:23:48.000 --> 00:23:51.000]  我做了這個侍奉,
[00:23:51.000 --> 00:23:53.000]  或者我做了這個靈修,
[00:23:53.000 --> 00:23:55.000]  或者我做了這個回應。
[00:23:55.000 --> 00:23:57.000]  做了。
[00:23:57.000 --> 00:23:59.000]  瑪利亞不是做了。
[00:23:59.000 --> 00:24:01.000]  瑪利亞知道,
[00:24:01.000 --> 00:24:04.000]  這是她當時要把握的機會,
[00:24:04.000 --> 00:24:06.000]  去服侍的機會。
[00:24:06.000 --> 00:24:08.000]  她珍惜,
[00:24:08.000 --> 00:24:12.000]  也知道上帝在中間引導。
[00:24:12.000 --> 00:24:14.000]  鼎姐妹,
[00:24:14.000 --> 00:24:16.000]  不是說今天放下誓,
[00:24:16.000 --> 00:24:18.000]  明天繼續做。
[00:24:18.000 --> 00:24:20.000]  而是我們同樣闖到去看,
[00:24:20.000 --> 00:24:22.000]  上帝這一刻,
[00:24:22.000 --> 00:24:23.000]  在哪些地方,
[00:24:23.000 --> 00:24:26.000]  請我們去把握時機。
[00:24:26.000 --> 00:24:28.000]  是不是在我們的職場裡面,
[00:24:28.000 --> 00:24:30.000]  把握時機服侍她?
[00:24:30.000 --> 00:24:33.000]  想家庭把握時機服侍她?
[00:24:33.000 --> 00:24:38.000]  還是社區裡面把握所有的時機,去服侍她?
[00:24:38.000 --> 00:24:40.000]  這個才是重點。
[00:24:40.000 --> 00:24:46.000]  我們千萬不要像一個check box,
[00:24:46.000 --> 00:24:48.000]  做了,我做了。
[00:24:48.000 --> 00:24:51.000]  而是好好看見,
[00:24:51.000 --> 00:24:55.000]  上帝所放在你和我很特別的機會,
[00:24:55.000 --> 00:24:57.000]  那個空間。
[00:24:57.000 --> 00:24:59.000]  第三個,
[00:24:59.000 --> 00:25:01.000]  除了說做什麼的時候,
[00:25:01.000 --> 00:25:04.000]  我用了一個比較複雜的詞。
[00:25:04.000 --> 00:25:06.000]  「妣妥什麼?」
[00:25:06.000 --> 00:25:07.000]  鼎姐妹,
[00:25:07.000 --> 00:25:08.000]  搞什麼?
[00:25:08.000 --> 00:25:10.000]  寫什麼?
[00:25:10.000 --> 00:25:13.000]  剛才提到瑪麗婭的香膏,
[00:25:13.000 --> 00:25:15.000]  是不是很貴?
[00:25:15.000 --> 00:25:18.000]  其實我不知道她怎麼儲錢買的,
[00:25:18.000 --> 00:25:20.000]  不過我估計她應該是,
[00:25:20.000 --> 00:25:22.000]  準備了一段時間。
[00:25:22.000 --> 00:25:24.000]  準備了這個香膏,
[00:25:24.000 --> 00:25:25.000]  究竟她準備的時候,
[00:25:25.000 --> 00:25:26.000]  是不是為耶穌準備?
[00:25:26.000 --> 00:25:28.000]  我不知道。
[00:25:28.000 --> 00:25:33.000]  不過她很好的預備。
[00:25:33.000 --> 00:25:34.000]  反過來,
[00:25:34.000 --> 00:25:35.000]  寧志牧童也會問,
[00:25:35.000 --> 00:25:37.000]  上帝又在我們的生命,
[00:25:37.000 --> 00:25:38.000]  在你的生命裡面,
[00:25:38.000 --> 00:25:41.000]  祂預備了什麼給你,
[00:25:41.000 --> 00:25:44.000]  或者給我呢?
[00:25:44.000 --> 00:25:45.000]  這些預備,
[00:25:45.000 --> 00:25:48.000]  可能不只是我們回教會之後,
[00:25:48.000 --> 00:25:50.000]  可能我們上信仰班,
[00:25:50.000 --> 00:25:51.000]  我們受洗,
[00:25:51.000 --> 00:25:53.000]  我們上主一學等等。
[00:25:53.000 --> 00:25:55.000]  整個生命,
[00:25:55.000 --> 00:25:58.000]  上帝怎麼預備給我們。
[00:25:58.000 --> 00:25:59.000]  用另一個字眼,
[00:25:59.000 --> 00:26:01.000]  我會嘗試用這個,
[00:26:01.000 --> 00:26:03.000]  每年我們機構也好,
[00:26:03.000 --> 00:26:04.000]  大家公司也好,
[00:26:04.000 --> 00:26:05.000]  都會做什麼呢?
[00:26:05.000 --> 00:26:07.000]  stock take,
[00:26:07.000 --> 00:26:08.000]  是不是?
[00:26:08.000 --> 00:26:09.000]  數一下究竟,
[00:26:09.000 --> 00:26:13.000]  我們現在存貨有多少。
[00:26:13.000 --> 00:26:14.000]  這個存貨,
[00:26:14.000 --> 00:26:17.000]  可以是你的知識,
[00:26:17.000 --> 00:26:19.000]  上帝給你的學歷,
[00:26:19.000 --> 00:26:22.000]  甚至乎可能上帝給你的經歷,
[00:26:22.000 --> 00:26:23.000]  經驗,
[00:26:23.000 --> 00:26:24.000]  正面的,
[00:26:24.000 --> 00:26:26.000]  負面的。
[00:26:26.000 --> 00:26:29.000]  上帝放在中間,
[00:26:29.000 --> 00:26:31.000]  怎樣去詛咒,
[00:26:31.000 --> 00:26:32.000]  今天的我們,
[00:26:32.000 --> 00:26:35.000]  我和你。
[00:26:35.000 --> 00:26:37.000]  我們所擁有的,
[00:26:37.000 --> 00:26:39.000]  我們所掌握的,
[00:26:39.000 --> 00:26:41.000]  或者上帝放在這裡,
[00:26:41.000 --> 00:26:42.000]  其實這個也是一個,
[00:26:42.000 --> 00:26:46.000]  好像裝在肉瓶裡面,
[00:26:46.000 --> 00:26:48.000]  很多很好的香菇,
[00:26:48.000 --> 00:26:50.000]  在我們生命裡面。
[00:26:50.000 --> 00:26:52.000]  上帝預備了什麼給你,
[00:26:52.000 --> 00:26:57.000]  給你和給我呢?
[00:26:57.000 --> 00:26:58.000]  這段經文裡面,
[00:26:58.000 --> 00:27:02.000]  同樣提到有"馬大事後",
[00:27:02.000 --> 00:27:03.000]  這個"事後"這個字,
[00:27:03.000 --> 00:27:04.000]  原文裡面提到,
[00:27:04.000 --> 00:27:06.000]  其實是一個"侍奉",
[00:27:06.000 --> 00:27:09.000]  是一個很樂意的服侍,
[00:27:09.000 --> 00:27:12.000]  樂意的付出,
[00:27:12.000 --> 00:27:14.000]  不是將事情靜靜地,
[00:27:14.000 --> 00:27:16.000]  做了它。
[00:27:16.000 --> 00:27:17.000]  今天,
[00:27:17.000 --> 00:27:20.000]  馬大再一次去做服侍的時候,
[00:27:20.000 --> 00:27:23.000]  不再是埋怨地這樣做,
[00:27:23.000 --> 00:27:26.000]  他知道善用他所長,
[00:27:26.000 --> 00:27:28.000]  所以耶穌從來都沒有說,
[00:27:28.000 --> 00:27:31.000]  他服侍是有問題的。
[00:27:31.000 --> 00:27:34.000]  他的服侍是他所長,
[00:27:34.000 --> 00:27:36.000]  這個是做得好的地方,
[00:27:36.000 --> 00:27:38.000]  是他尊長的地方,
[00:27:38.000 --> 00:27:41.000]  可以用來服侍上帝的地方。
[00:27:41.000 --> 00:27:43.000]  如果我剛才看到尤大,
[00:27:43.000 --> 00:27:45.000]  他本來是怎樣?
[00:27:45.000 --> 00:27:47.000]  他有管錢,
[00:27:47.000 --> 00:27:49.000]  管錢郎的能力,
[00:27:49.000 --> 00:27:51.000]  他是得到別人的信任,
[00:27:51.000 --> 00:27:53.000]  不過,
[00:27:53.000 --> 00:27:55.000]  雖然他有這些能力,
[00:27:55.000 --> 00:27:57.000]  他卻沒有好好地使用,
[00:27:57.000 --> 00:27:59.000]  走歪了。
[00:27:59.000 --> 00:28:00.000]  丁姐妹,
[00:28:00.000 --> 00:28:01.000]  今天,
[00:28:01.000 --> 00:28:04.000]  上帝又有什麼被託在你,
[00:28:04.000 --> 00:28:06.000]  我的生命裡面呢?
[00:28:06.000 --> 00:28:09.000]  我們怎樣好好善用祂,
[00:28:09.000 --> 00:28:13.000]  可以成為耶穌的門徒,
[00:28:13.000 --> 00:28:15.000]  跟隨祂服侍呢?
[00:28:17.000 --> 00:28:19.000]  今天預備的時候,
[00:28:19.000 --> 00:28:21.000]  剛才提到煙花,
[00:28:21.000 --> 00:28:23.000]  當我預備了經靈的時候,
[00:28:23.000 --> 00:28:27.000]  想起其實是這本書,
[00:28:27.000 --> 00:28:29.000]  不同的書風,
[00:28:29.000 --> 00:28:31.000]  我網上找不到這本,
[00:28:31.000 --> 00:28:35.000]  比較好的高解像度的書風,
[00:28:35.000 --> 00:28:37.000]  這本是新版的書風,
[00:28:37.000 --> 00:28:38.000]  這本書叫做,
[00:28:38.000 --> 00:28:40.000]  《你欠生命一個的神蹟》,
[00:28:40.000 --> 00:28:42.000]  《一份神蹟》,
[00:28:42.000 --> 00:28:43.000]  這本是我自己手上的,
[00:28:43.000 --> 00:28:47.000]  這本書,我發現原來賣的時候是2000年了,
[00:28:47.000 --> 00:28:49.000]  20多年了,
[00:28:49.000 --> 00:28:50.000]  這是新版,
[00:28:50.000 --> 00:28:54.000]  這本書同樣都是由煙花中家,
[00:28:54.000 --> 00:28:56.000]  這本書是楊牧公牧師所寫,
[00:28:56.000 --> 00:28:58.000]  他生前寫了一本書,
[00:28:58.000 --> 00:28:59.000]  其中這一本,
[00:28:59.000 --> 00:29:01.000]  對我影響很深,
[00:29:01.000 --> 00:29:05.000]  書裡面提出兩個的想法,
[00:29:05.000 --> 00:29:06.000]  第一個,
[00:29:06.000 --> 00:29:07.000]  他說,不好意思,
[00:29:07.000 --> 00:29:08.000]  字比較小一點,
[00:29:08.000 --> 00:29:09.000]  耀眼生命是一個神蹟,
[00:29:09.000 --> 00:29:12.000]  人人都應該起碼有一個生命的神蹟,
[00:29:12.000 --> 00:29:17.000]  如果你仍然暗淡暗然,
[00:29:17.000 --> 00:29:22.000]  你就是欠了你生命一份的神蹟,
[00:29:22.000 --> 00:29:25.000]  裡面提到不同的經文,
[00:29:25.000 --> 00:29:27.000]  其中一篇最主要的經文,
[00:29:27.000 --> 00:29:32.000]  就是《瑪麗亞破平境外》,
[00:29:32.000 --> 00:29:35.000]  當大家覺得很浪費的時候,
[00:29:35.000 --> 00:29:40.000]  又或者煙花其實某程度上都覺得是,
[00:29:40.000 --> 00:29:44.000]  用很多錢爆上去,
[00:29:44.000 --> 00:29:46.000]  現在會比較厲害,
[00:29:46.000 --> 00:29:47.000]  我以前看煙花,
[00:29:47.000 --> 00:29:50.000]  我小時候那些爆完就不見了,
[00:29:50.000 --> 00:29:51.000]  現在久一點,
[00:29:51.000 --> 00:29:54.000]  十幾二十秒慢慢跌下來,
[00:29:54.000 --> 00:29:59.000]  不過卻是很深印象,
[00:29:59.000 --> 00:30:02.000]  對人帶來很深的影響,
[00:30:02.000 --> 00:30:04.000]  一個耀眼的生命,
[00:30:04.000 --> 00:30:07.000]  就好像煙花般,
[00:30:07.000 --> 00:30:10.000]  一個上帝的神蹟,
[00:30:10.000 --> 00:30:12.000]  不過相反,
[00:30:12.000 --> 00:30:16.000]  是一個怎樣的生命?
[00:30:16.000 --> 00:30:18.000]  楊武功牧師在作者提到,
[00:30:18.000 --> 00:30:21.000]  另一個生命是一個充滿沉重,
[00:30:21.000 --> 00:30:25.000]  充滿內疚的生命,
[00:30:25.000 --> 00:30:26.000]  今天在都市,
[00:30:26.000 --> 00:30:28.000]  今天已經是二十幾年前,
[00:30:28.000 --> 00:30:33.000]  不過我覺得仍然似乎都挺有共鳴,
[00:30:33.000 --> 00:30:35.000]  他用一個很久我們沒有用的詞,
[00:30:35.000 --> 00:30:37.000]  叫做路由條的生命,
[00:30:37.000 --> 00:30:39.000]  很久沒有用這個詞了,
[00:30:39.000 --> 00:30:40.000]  他說路由條的生命,
[00:30:40.000 --> 00:30:44.000]  就是一個一早就失去生命光彩,
[00:30:44.000 --> 00:30:45.000]  久而殘喘,
[00:30:45.000 --> 00:30:50.000]  長期活在沉重內疚之下的生命,
[00:30:50.000 --> 00:30:52.000]  究其原因,
[00:30:52.000 --> 00:30:55.000]  原來裏面充滿自私,貪婪,
[00:30:55.000 --> 00:31:02.000]  嫉妒,驕傲,放蕩,不義,等等。
[00:31:02.000 --> 00:31:03.000]  作者提到,
[00:31:03.000 --> 00:31:06.000]  生命其實以前不是這樣的,
[00:31:06.000 --> 00:31:10.000]  不過人生在世數十年,
[00:31:10.000 --> 00:31:13.000]  經歷無論他自己可能去闖蕩,
[00:31:13.000 --> 00:31:16.000]  又或者受了很多傷害,
[00:31:16.000 --> 00:31:20.000]  慢慢他不再信任生命的可能,
[00:31:20.000 --> 00:31:22.000]  越活的時候,
[00:31:22.000 --> 00:31:25.000]  慢慢變成一個路由條,
[00:31:25.000 --> 00:31:29.000]  久而殘喘,過一天,等一天。
[00:31:29.000 --> 00:31:31.000]  當我看的時候,
[00:31:31.000 --> 00:31:34.000]  如果看我的樣子其實都幾十歲了,
[00:31:34.000 --> 00:31:35.000]  不過看的時候,
[00:31:35.000 --> 00:31:39.000]  真的是初出茅廬,
[00:31:39.000 --> 00:31:42.000]  當時都不是很看得明白,
[00:31:42.000 --> 00:31:45.000]  不過日子漸長,
[00:31:45.000 --> 00:31:46.000]  慢慢發現,
[00:31:46.000 --> 00:31:49.000]  生命真是有很多唏噓,
[00:31:49.000 --> 00:31:51.000]  很多困難,
[00:31:51.000 --> 00:31:53.000]  很多無奈,
[00:31:53.000 --> 00:31:56.000]  可能我們就像我小時候,
[00:31:56.000 --> 00:31:58.000]  可能都是一個活力的小子,
[00:31:58.000 --> 00:32:01.000]  不過碰壁,受傷,
[00:32:01.000 --> 00:32:03.000]  很多經歷之後,
[00:32:03.000 --> 00:32:08.000]  慢慢也都體化了。
[00:32:08.000 --> 00:32:10.000]  生命還有可能嗎?
[00:32:10.000 --> 00:32:14.000]  生命仍然有一份神蹟嗎?
[00:32:14.000 --> 00:32:17.000]  仍然可以好像煙花般,
[00:32:17.000 --> 00:32:20.000]  或者仍然好像那兩批人,
[00:32:20.000 --> 00:32:23.000]  兩個器皿一樣,
[00:32:23.000 --> 00:32:28.000]  例如好好把握錢囊裡面的東西,
[00:32:28.000 --> 00:32:30.000]  表面上是怎樣呢?
[00:32:30.000 --> 00:32:31.000]  周囊窮人,
[00:32:31.000 --> 00:32:34.000]  不過可能好像猶大般,
[00:32:34.000 --> 00:32:36.000]  中爆私囊,
[00:32:36.000 --> 00:32:40.000]  還是好像我們當時的人,
[00:32:40.000 --> 00:32:42.000]  覺得很浪費的瑪麗亞,
[00:32:42.000 --> 00:32:45.000]  將她生命真是傳言,
[00:32:45.000 --> 00:32:49.000]  仍然去獻上把握機會呢?
[00:32:49.000 --> 00:32:55.000]  預備的時候,
[00:32:55.000 --> 00:32:57.000]  當時首都教會邀請的時候,
[00:32:57.000 --> 00:32:58.000]  都還沒有發生,
[00:32:58.000 --> 00:33:00.000]  不過慢慢的時候,
[00:33:00.000 --> 00:33:02.000]  有一件事發生了,
[00:33:02.000 --> 00:33:04.000]  這些是書的封面,
[00:33:04.000 --> 00:33:06.000]  這三本書,
[00:33:06.000 --> 00:33:08.000]  問一下大家覺得漂亮嗎?
[00:33:08.000 --> 00:33:11.000]  敷衍都可以說漂亮的,
[00:33:11.000 --> 00:33:13.000]  不能說不漂亮的,
[00:33:13.000 --> 00:33:16.000]  這三本書是三本書,
[00:33:16.000 --> 00:33:17.000]  一本是經典,
[00:33:17.000 --> 00:33:19.000]  這個是新版本,
[00:33:19.000 --> 00:33:20.000]  最新的版本,
[00:33:20.000 --> 00:33:22.000]  其實這個是木製版本,
[00:33:22.000 --> 00:33:24.000]  是一塊木板,
[00:33:24.000 --> 00:33:26.000]  大家知道的,
[00:33:26.000 --> 00:33:27.000]  是用雷射,
[00:33:27.000 --> 00:33:30.000]  用一些激光去挑通,
[00:33:30.000 --> 00:33:31.000]  所以,
[00:33:31.000 --> 00:33:32.000]  對不起,
[00:33:32.000 --> 00:33:33.000]  我今天戴不上來,
[00:33:33.000 --> 00:33:34.000]  很重,
[00:33:34.000 --> 00:33:36.000]  是一個這樣的設計,
[00:33:36.000 --> 00:33:37.000]  木板,
[00:33:37.000 --> 00:33:38.000]  挑通,
[00:33:38.000 --> 00:33:39.000]  是不是很漂亮?
[00:33:39.000 --> 00:33:40.000]  另外一本,
[00:33:40.000 --> 00:33:41.000]  這本是近我這一半,
[00:33:41.000 --> 00:33:42.000]  《自己的愛》,
[00:33:42.000 --> 00:33:43.000]  原來值得,
[00:33:43.000 --> 00:33:44.000]  真書會比較漂亮,
[00:33:44.000 --> 00:33:47.000]  不過,對不起,
[00:33:47.000 --> 00:33:49.000]  當我們當時做這本書的時候,
[00:33:49.000 --> 00:33:50.000]  很多同事都說,
[00:33:50.000 --> 00:33:52.000]  嘩!煥然一新,
[00:33:52.000 --> 00:33:55.000]  政治過去的書都比較老成始終,
[00:33:55.000 --> 00:33:57.000]  用我這個詞,
[00:33:57.000 --> 00:33:58.000]  難得有一本,
[00:33:58.000 --> 00:34:01.000]  咦!有點感覺,
[00:34:01.000 --> 00:34:03.000]  中間那本,
[00:34:03.000 --> 00:34:04.000]  自然想你,
[00:34:04.000 --> 00:34:05.000]  同樣,
[00:34:05.000 --> 00:34:07.000]  中間你看到一點點,
[00:34:07.000 --> 00:34:08.000]  是不是?
[00:34:08.000 --> 00:34:11.000]  同樣是挑通的書,
[00:34:11.000 --> 00:34:13.000]  打開的時候,
[00:34:13.000 --> 00:34:15.000]  裡面有一個相集的書,
[00:34:15.000 --> 00:34:18.000]  默想的書,
[00:34:18.000 --> 00:34:20.000]  攝影集的書,
[00:34:20.000 --> 00:34:21.000]  這本書,
[00:34:21.000 --> 00:34:25.000]  當年是拿到出版大獎,
[00:34:25.000 --> 00:34:27.000]  設計大獎,
[00:34:27.000 --> 00:34:28.000]  跟你說,
[00:34:28.000 --> 00:34:29.000]  馮先生說那麼多,
[00:34:29.000 --> 00:34:31.000]  你說什麼?
[00:34:31.000 --> 00:34:35.000]  三本書都是同一個設計師做,
[00:34:35.000 --> 00:34:37.000]  是一個我們的同工,
[00:34:37.000 --> 00:34:39.000]  設計師做,
[00:34:39.000 --> 00:34:41.000]  為什麼我才說,
[00:34:41.000 --> 00:34:42.000]  當我做的時候,
[00:34:42.000 --> 00:34:43.000]  沒有想過,
[00:34:43.000 --> 00:34:44.000]  可以來這個分享,
[00:34:44.000 --> 00:34:46.000]  提起這件事呢?
[00:34:46.000 --> 00:34:48.000]  這位姊妹,
[00:34:48.000 --> 00:34:52.000]  在早幾個星期,
[00:34:52.000 --> 00:34:58.000]  她進行了她的安息禮拜,
[00:34:58.000 --> 00:34:59.000]  當時我才知道,
[00:34:59.000 --> 00:35:01.000]  其實原來她跟我,
[00:35:01.000 --> 00:35:03.000]  接近一樣大,
[00:35:03.000 --> 00:35:05.000]  她兩個小朋友,
[00:35:05.000 --> 00:35:06.000]  她兩個小朋友,
[00:35:06.000 --> 00:35:07.000]  跟我兩個小朋友,
[00:35:07.000 --> 00:35:09.000]  都差不多大,
[00:35:09.000 --> 00:35:10.000]  簡單這麼說,
[00:35:10.000 --> 00:35:14.000]  仍然是很年輕,
[00:35:14.000 --> 00:35:15.000]  她做這本書,
[00:35:15.000 --> 00:35:18.000]  她來這裡服侍,
[00:35:18.000 --> 00:35:20.000]  其實短短只是三年,
[00:35:20.000 --> 00:35:22.000]  是正著,
[00:35:22.000 --> 00:35:25.000]  她來的時候,
[00:35:25.000 --> 00:35:29.000]  她曾經跟她一個伯伯,
[00:35:29.000 --> 00:35:30.000]  就是我們說的導師,
[00:35:30.000 --> 00:35:32.000]  來分享,
[00:35:32.000 --> 00:35:33.000]  她說,
[00:35:33.000 --> 00:35:34.000]  很體會上帝,
[00:35:34.000 --> 00:35:37.000]  很想她去服侍,
[00:35:37.000 --> 00:35:38.000]  不過有很多掙扎,
[00:35:38.000 --> 00:35:40.000]  因為她本身是一個,
[00:35:40.000 --> 00:35:42.000]  專業的設計師,
[00:35:42.000 --> 00:35:44.000]  當時如果要來機構服侍,
[00:35:44.000 --> 00:35:48.000]  她要放下很多的工資,
[00:35:48.000 --> 00:35:50.000]  不過她體會,
[00:35:50.000 --> 00:35:51.000]  要把握時機,
[00:35:51.000 --> 00:35:53.000]  跟她導師商量之後,
[00:35:53.000 --> 00:35:55.000]  她決定參與,
[00:35:55.000 --> 00:35:57.000]  她住在哪裏呢?
[00:35:57.000 --> 00:36:00.000]  其實她住在太古城,
[00:36:00.000 --> 00:36:02.000]  她在哪裏上班呢?
[00:36:02.000 --> 00:36:04.000]  她在荃灣,
[00:36:04.000 --> 00:36:06.000]  很多的付出,
[00:36:06.000 --> 00:36:08.000]  不過她對這些感覺不重要,
[00:36:08.000 --> 00:36:09.000]  她說,
[00:36:09.000 --> 00:36:11.000]  這些都很小事,
[00:36:11.000 --> 00:36:13.000]  能夠參與,
[00:36:13.000 --> 00:36:14.000]  是一個恩典,
[00:36:14.000 --> 00:36:17.000]  短短那幾年服侍裏面合作,
[00:36:17.000 --> 00:36:21.000]  其實是其中一部份的項目,
[00:36:21.000 --> 00:36:23.000]  不過很感動,
[00:36:23.000 --> 00:36:27.000]  能夠把裏面的訊息帶出來,
[00:36:27.000 --> 00:36:30.000]  逆數得獎,
[00:36:30.000 --> 00:36:33.000]  我們合作了三年之後,
[00:36:33.000 --> 00:36:36.000]  她也因為家庭的原因,
[00:36:36.000 --> 00:36:37.000]  沒辦法,
[00:36:37.000 --> 00:36:42.000]  她需要離開機構,
[00:36:42.000 --> 00:36:45.000]  去到另一個地方工作,
[00:36:45.000 --> 00:36:47.000]  她因為家庭,
[00:36:47.000 --> 00:36:49.000]  同樣再過幾年的時候,
[00:36:49.000 --> 00:36:50.000]  因為兩個女兒,
[00:36:50.000 --> 00:36:54.000]  所以她選擇移居外地,
[00:36:54.000 --> 00:36:58.000]  帶著兩個女兒重新的生活,
[00:36:58.000 --> 00:37:02.000]  那天暑假她回來香港,
[00:37:02.000 --> 00:37:04.000]  約我去吃飯,
[00:37:04.000 --> 00:37:06.000]  很久沒見面了,
[00:37:06.000 --> 00:37:10.000]  不過我當時也預備出門,
[00:37:10.000 --> 00:37:11.000]  不是在香港,
[00:37:11.000 --> 00:37:12.000]  我說不要緊,
[00:37:12.000 --> 00:37:14.000]  回來再見,
[00:37:14.000 --> 00:37:17.000]  當我回來的時候,
[00:37:17.000 --> 00:37:18.000]  收到訊息,
[00:37:18.000 --> 00:37:21.000]  原來她已經進了醫院,
[00:37:21.000 --> 00:37:25.000]  她很辛苦咳嗽,
[00:37:25.000 --> 00:37:27.000]  過了週末,
[00:37:27.000 --> 00:37:28.000]  星期六日,
[00:37:28.000 --> 00:37:30.000]  她再檢查,
[00:37:30.000 --> 00:37:35.000]  原來證實了肺癌,
[00:37:35.000 --> 00:37:36.000]  證實了之後,
[00:37:36.000 --> 00:37:38.000]  到她離世,
[00:37:38.000 --> 00:37:40.000]  短短只是九天,
[00:37:40.000 --> 00:37:42.000]  留下了一個家庭,
[00:37:42.000 --> 00:37:43.000]  她先生,
[00:37:43.000 --> 00:37:45.000]  兩個女兒,
[00:37:45.000 --> 00:37:47.000]  當我再見到她的時候,
[00:37:47.000 --> 00:37:53.000]  已經是向安息禮償,
[00:37:53.000 --> 00:37:55.000]  這個姐妹,
[00:37:55.000 --> 00:37:57.000]  我能夠認識她的時候,
[00:37:57.000 --> 00:37:59.000]  其實終於多過幾年,
[00:37:59.000 --> 00:38:01.000]  但是我們中間有一個共同的朋友,
[00:38:01.000 --> 00:38:02.000]  就是她的導師,
[00:38:02.000 --> 00:38:03.000]  因為她的導師,
