
[00:00:00.000 --> 00:00:03.400]  各位姐妹 今天是什麼日子
[00:19:02.440 --> 00:19:06.760]  有哪一點你聽不懂呢我請問
[00:19:06.760 --> 00:19:09.920]  但對彼得卻這麼難呢
[00:19:09.920 --> 00:19:14.200]  難道他要三次對他所愛的主耶穌說
[00:19:14.200 --> 00:19:16.840]  主啊不可
[00:19:16.840 --> 00:19:18.040]  這不是很矛盾一句話
[00:19:18.040 --> 00:19:20.720]  你說主應該說yes sir
[00:19:20.720 --> 00:19:23.960]  怎麼會說no主啊no
[00:19:23.960 --> 00:19:27.680]  三次他對主說不可
[00:19:27.680 --> 00:19:29.000]  爲什麼
[00:19:29.000 --> 00:19:30.760]  難在什麼
[00:19:30.760 --> 00:19:35.120]  難在於他過去所有的經驗跟傳統
[00:19:35.120 --> 00:19:36.520]  以前都不可以喫
[00:19:36.520 --> 00:19:37.760]  從來沒喫過
[00:19:37.760 --> 00:19:40.720]  也是律法說不可喫的
[00:19:40.720 --> 00:19:43.520]  主啊這是不可以的事情
[00:19:43.520 --> 00:19:47.240]  重要的是人的想法跟意念
[00:19:47.240 --> 00:19:51.080]  讓我們很難來跟從神
[00:19:51.080 --> 00:19:52.880]  你還記得有一次舊約時代
[00:19:52.880 --> 00:19:56.080]  亞蘭王的將軍乃曼
[00:19:56.080 --> 00:19:57.920]  長了大麻風
[00:19:57.920 --> 00:20:01.280]  來求以利沙來醫治他
[00:20:01.280 --> 00:20:03.320]  以利沙見都沒見
[00:20:03.320 --> 00:20:07.920]  他就對他說你去約旦河洗七次吧
[00:20:07.920 --> 00:20:11.720]  我請問你去約旦河洗七次
[00:20:11.720 --> 00:20:13.720]  清不清楚啊
[00:20:13.720 --> 00:20:15.320]  明不明白啊
[00:20:15.320 --> 00:20:16.600]  簡不簡單啊
[00:20:16.600 --> 00:20:19.680]  很簡單洗七次就好了嘛
[00:20:19.680 --> 00:20:22.280]  但是對於乃曼這麼困難啊
[00:20:22.280 --> 00:20:24.680]  他大發脾氣
[00:20:24.680 --> 00:20:26.760]  你爲什麼不出門來見我
[00:20:26.760 --> 00:20:30.520]  而且要我去洗澡洗七次
[00:20:30.520 --> 00:20:32.360]  約旦河什麼河
[00:20:32.360 --> 00:20:33.400]  你以爲很大的河
[00:20:33.400 --> 00:20:33.840]  不是
[00:20:33.840 --> 00:20:37.200]  你去過約旦河就知道很小的一條河
[00:20:37.200 --> 00:20:38.280]  他受不了
[00:20:38.280 --> 00:20:42.040]  我亞蘭河哪一條河不比約旦河好啊
[00:20:42.040 --> 00:20:44.480]  難道亞蘭河沒有河嗎
[00:20:44.480 --> 00:20:46.600]  約旦河什麼地方啊
[00:20:46.600 --> 00:20:47.680]  要去約旦河洗
[00:20:47.680 --> 00:20:48.360]  而且洗七次
[00:20:48.360 --> 00:20:50.840]  爲什麼要洗七次呢
[00:20:50.840 --> 00:20:51.480]  一次不行嗎
[00:20:51.480 --> 00:20:52.360]  上帝這麼偉大
[00:20:52.360 --> 00:20:53.160]  一次不就夠了嗎
[00:20:53.160 --> 00:20:56.040]  清潔溜溜
[00:20:56.040 --> 00:20:58.760]  還洗七次
[00:20:58.760 --> 00:21:01.600]  你知道人就很多的想法嘛
[00:21:01.600 --> 00:21:04.320]  很多的意念嘛
[00:21:04.320 --> 00:21:05.880]  爲什麼要約旦河呢
[00:21:05.880 --> 00:21:07.360]  爲什麼要洗七次呢
[00:21:07.360 --> 00:21:09.600]  我請問你爲什麼要洗七次啊
[00:21:09.600 --> 00:21:12.400]  爲什麼要洗七次
[00:21:12.400 --> 00:21:15.240]  你說完全的素質
[00:21:15.240 --> 00:21:16.200]  你太屬靈了
[00:21:16.200 --> 00:21:20.600]  我告訴你
[00:21:20.600 --> 00:21:23.960]  答案是不爲什麼
[00:21:23.960 --> 00:21:26.880]  神說幾次就幾次
[00:21:26.880 --> 00:21:27.760]  七次就七次
[00:21:27.760 --> 00:21:28.360]  八次就八次
[00:21:28.360 --> 00:21:31.240]  一次就一次
[00:21:31.240 --> 00:21:34.560]  神的命令永遠很簡單的
[00:21:34.560 --> 00:21:38.280]  是人把它變得很複雜你知道嗎
[00:21:38.280 --> 00:21:42.080]  因爲我們自己的想法意念去想
[00:21:42.080 --> 00:21:45.200]  就變得非常的複雜
[00:21:45.200 --> 00:21:49.840]  其實我們就是很簡單的順從神的命令
[00:21:49.840 --> 00:21:53.000]  神的祝福就能夠臨到在我們身上
[00:21:53.000 --> 00:21:54.400]  Amen
[00:21:54.400 --> 00:21:56.640]  一當你順服神
[00:21:56.640 --> 00:21:59.040]  神就擴張你的領域
[00:21:59.040 --> 00:22:02.480]  神的祝福就能夠降臨在你身上
[00:22:02.480 --> 00:22:03.080]  所以第一個問題
[00:22:03.080 --> 00:22:05.120]  讓我們真的來到神的面前看見
[00:22:05.120 --> 00:22:08.440]  我們真的要學習勇敢的來順從神
[00:22:08.440 --> 00:22:09.920]  拼命禱告
[00:22:09.920 --> 00:22:11.640]  敢死的順從
[00:22:11.640 --> 00:22:13.840]  這真是在我們生命當中
[00:22:13.840 --> 00:22:16.760]  突破的關鍵就在這裏
[00:22:16.760 --> 00:22:18.720]  第三件事情我們看見需要做
[00:22:18.720 --> 00:22:20.600]  要仰望神的開路
[00:22:20.600 --> 00:22:24.440]  跟你媽說要仰望神來開路跟她說
[00:22:24.440 --> 00:22:28.520]  因爲征戰勝敗還是在乎耶和華嘛
[00:22:28.520 --> 00:22:31.080]  你知道當巴拉順服了
[00:22:31.080 --> 00:22:33.800]  他真的帶領拿佛他列人跟西部人
[00:22:33.800 --> 00:22:35.520]  真的按照神所吩咐
[00:22:35.520 --> 00:22:37.280]  要去與敵人征戰了
[00:22:37.280 --> 00:22:40.400]  當他去面對敵人就發現
[00:22:40.400 --> 00:22:43.240]  鐵車沒有消失
[00:22:43.240 --> 00:22:46.800]  九百輛鐵車還在眼前
[00:22:46.800 --> 00:22:48.600]  多少時候我們多麼盼望
[00:22:48.600 --> 00:22:50.440]  我們一禱告
[00:22:50.440 --> 00:22:53.920]  睜開眼睛敵人就不見了不是嗎
[00:22:53.920 --> 00:22:55.920]  但事實上卻不是如此
[00:22:55.920 --> 00:22:59.240]  給你媽說事實上不是如此的
[00:22:59.240 --> 00:23:01.200]  鐵車還在
[00:23:01.200 --> 00:23:03.000]  我順服了
[00:23:03.000 --> 00:23:05.720]  但鐵車還在
[00:23:05.720 --> 00:23:07.480]  怎麼辦
[00:23:07.480 --> 00:23:08.880]  感謝神
[00:23:08.880 --> 00:23:10.240]  主在這個時候
[00:23:10.240 --> 00:23:12.800]  祂自己親自
[00:23:12.800 --> 00:23:14.960]  做了一件奇妙的事情
[00:23:14.960 --> 00:23:17.560]  是人很難想象
[00:23:17.560 --> 00:23:20.680]  到底這場戰爭怎麼打贏你有沒有想到過
[00:23:20.680 --> 00:23:21.680]  是怎麼打贏
[00:23:21.680 --> 00:23:24.480]  是巴拉就這樣衝下去打的嗎
[00:23:24.480 --> 00:23:26.080]  No
[00:23:26.080 --> 00:23:28.760]  這場戰怎麼打贏的
[00:23:28.760 --> 00:23:32.680]  詩篇第六十八篇第九節給我們這個答案
[00:23:32.680 --> 00:23:34.840]  詩篇六十八篇整個背景
[00:23:34.840 --> 00:23:38.320]  就是底波拉這個故事爲背景
[00:23:38.320 --> 00:23:41.000]  在這裏六十八章第九節
[00:23:41.000 --> 00:23:42.280]  給我們一個線索
[00:23:42.280 --> 00:23:44.320]  就是神怎麼做成這事
[00:23:44.320 --> 00:23:45.480]  我們一同來唸來
[00:23:45.480 --> 00:23:47.720]  神啊禰降下大雨
[00:23:47.720 --> 00:23:50.240]  禰產業以色列疲乏的時候
[00:23:50.240 --> 00:23:52.280]  禰使它堅固
[00:23:52.280 --> 00:23:54.440]  原來在那個時刻
[00:23:54.440 --> 00:23:55.960]  神做了一件事情
[00:23:55.960 --> 00:23:59.160]  神降下大雨來
[00:23:59.160 --> 00:24:03.120]  激順河是在耶穌列平原上
[00:24:03.120 --> 00:24:06.720]  平原地遇上豪雨
[00:24:06.720 --> 00:24:08.440]  就兩個現象
[00:24:08.440 --> 00:24:10.920]  一個是河水氾濫
[00:24:10.920 --> 00:24:15.480]  第二個平原變成泥漿
[00:24:15.480 --> 00:24:16.800]  就像有一次
[00:24:16.800 --> 00:24:19.800]  我去克麥隆做宣教的工作
[00:24:19.800 --> 00:24:21.640]  他們就告訴我
[00:24:21.640 --> 00:24:24.840]  在克麥隆只有兩個季節
[00:24:24.840 --> 00:24:26.720]  兩個季節
[00:24:26.720 --> 00:24:27.960]  哪兩個季節呢
[00:24:27.960 --> 00:24:29.680]  有雨沒雨
[00:24:29.680 --> 00:24:31.280]  只有兩種季節
[00:24:31.280 --> 00:24:33.440]  很簡單
[00:24:33.440 --> 00:24:36.720]  而我去的時候正是雨季的時候
[00:24:36.720 --> 00:24:40.240]  真的每一天都下着大雨
[00:24:40.240 --> 00:24:42.520]  在往村落的道路上
[00:24:42.520 --> 00:24:45.520]  滿路都是泥漿啊
[00:24:45.520 --> 00:24:48.920]  連我們開那個四輪帶動的車
[00:24:48.920 --> 00:24:52.400]  在整條路上都滑來滑去
[00:24:52.400 --> 00:24:53.880]  我真的不敢看
[00:24:53.880 --> 00:24:55.720]  我那個司機我太佩服他
[00:24:55.720 --> 00:24:57.240]  能夠從左滑到右
[00:24:57.240 --> 00:24:59.120]  從右滑到左
[00:24:59.120 --> 00:25:03.280]  我們是一路滑到村落去的你知道嗎
[00:25:03.280 --> 00:25:07.000]  我就明白這個泥漿的可怕
[00:25:07.000 --> 00:25:10.680]  當時的敵人的鐵車
[00:25:10.680 --> 00:25:12.920]  一遇到泥漿
[00:25:12.920 --> 00:25:15.840]  全部都陷在泥漿的裏面
[00:25:15.840 --> 00:25:17.520]  動彈不得
[00:25:17.520 --> 00:25:19.640]  結果所有的敵人
[00:25:19.640 --> 00:25:23.880]  都陷在泥漿當中任人宰割
[00:25:23.880 --> 00:25:27.800]  最後稀稀拉拉的軍隊全軍覆沒
[00:25:27.800 --> 00:25:29.280]  Hallelujah
[00:25:29.280 --> 00:25:30.120]  弟兄姐妹
[00:25:30.120 --> 00:25:32.400]  今天很多時候我們很難想象
[00:25:32.400 --> 00:25:34.560]  神怎麼能夠爲我們開路
[00:25:34.560 --> 00:25:37.720]  今天無論敵人的武器有多麼厲害
[00:25:37.720 --> 00:25:40.400]  鐵車你看多麼厲害
[00:25:40.400 --> 00:25:41.600]  我告訴你
[00:25:41.600 --> 00:25:44.640]  無論敵人的鐵車多麼厲害
[00:25:44.640 --> 00:25:50.680]  神都能夠使這個鐵車變成英雄無用武之地的廢物
[00:25:50.680 --> 00:25:52.000]  Amen
[00:25:52.000 --> 00:25:54.960]  你說鐵車怎麼可能成爲廢物呢
[00:25:54.960 --> 00:25:57.520]  人怎麼想都想不通的
[00:25:57.520 --> 00:26:01.400]  但在神果然沒有難成的事情
[00:26:01.400 --> 00:26:02.880]  Hallelujah
[00:26:02.880 --> 00:26:05.200]  所以從另外一個角度來看
[00:26:05.200 --> 00:26:07.840]  所謂的拿佛他列跟西部輪
[00:26:07.840 --> 00:26:11.040]  也沒有我們想象那麼厲害啦
[00:26:11.040 --> 00:26:13.240]  也不是很力大的勇
[00:26:13.240 --> 00:26:14.440]  不是啦
[00:26:14.440 --> 00:26:18.880]  我只能說他們是小兵立大功啦
[00:26:18.880 --> 00:26:22.240]  跟你們說小兵立大功
[00:26:22.240 --> 00:26:24.320]  這就是我們
[00:26:24.320 --> 00:26:26.200]  到時候我們也沒有什麼力氣
[00:26:26.200 --> 00:26:27.720]  很軟弱
[00:26:27.720 --> 00:26:30.320]  不是因爲我們很力大
[00:26:30.320 --> 00:26:34.160]  而是什麼時候當我們肯順從神的時候
[00:26:34.160 --> 00:26:36.160]  當我們一順從神
[00:26:36.160 --> 00:26:39.440]  神就會用意想不到的方法
[00:26:39.440 --> 00:26:41.760]  親自爲我們來開路的
[00:26:41.760 --> 00:26:43.240]  Amen
[00:26:43.240 --> 00:26:45.800]  你知道弟兄姐妹今天神啊
[00:26:45.800 --> 00:26:50.040]  並不是在尋找一些能幹的人
[00:26:50.040 --> 00:26:53.720]  神也不是在尋找一些力大的人
[00:26:53.720 --> 00:26:58.320]  神更不是在尋找一些資源豐富的人
[00:26:58.320 --> 00:27:02.960]  神在尋找的是一個懂得順從的
[00:27:02.960 --> 00:27:05.880]  懂得仰望神的人
[00:27:05.880 --> 00:27:11.200]  因爲神本來就知道當如何行嘛
[00:27:11.200 --> 00:27:15.120]  祂知道要怎麼樣來帶領我們嘛
[00:27:15.120 --> 00:27:19.600]  祂知道要怎麼來解決我們的困境嘛
[00:27:19.600 --> 00:27:21.600]  所以祂要的是我們
[00:27:21.600 --> 00:27:23.720]  就是來尋求祂
[00:27:23.720 --> 00:27:25.160]  聽從祂
[00:27:25.160 --> 00:27:27.240]  來仰望祂嘛
[00:27:27.240 --> 00:27:29.240]  祂就要親自爲我們開路
[00:27:29.240 --> 00:27:30.880]  Amen
[00:27:30.880 --> 00:27:34.640]  當然對我們這些很能幹的人
[00:27:34.640 --> 00:27:36.880]  很有資源的人
[00:27:36.880 --> 00:27:40.000]  讓我們仰望神是不容易的事情
[00:27:40.000 --> 00:27:43.600]  因爲我們不知道神到底要做什麼
[00:27:43.600 --> 00:27:45.960]  所以我常常說如果今天是換了我們這些
[00:27:45.960 --> 00:27:48.040]  生活在矽谷的工程師
[00:27:48.040 --> 00:27:49.160]  要來打這場戰爭
[00:27:49.160 --> 00:27:51.360]  真的很難打下去
[00:27:51.360 --> 00:27:54.400]  我們左想右想分析來分析去
[00:27:54.400 --> 00:27:55.960]  要怎麼打法呢
[00:27:55.960 --> 00:27:57.040]  想來想去
[00:27:57.040 --> 00:28:01.760]  最後的結論是不可能
[00:28:01.760 --> 00:28:05.960]  但今天神不是要我們去替祂想
[00:28:05.960 --> 00:28:09.000]  是讓我們怎麼想都想不過神的
[00:28:09.000 --> 00:28:11.640]  神只是要我們來仰望祂
[00:28:11.640 --> 00:28:13.760]  聽從祂的指引
[00:28:13.760 --> 00:28:15.120]  就好像在這裏
[00:28:15.120 --> 00:28:18.040]  神吩咐巴拉說你往基順谷河去
[00:28:18.040 --> 00:28:19.760]  我要把敵人交在你手中
[00:28:19.760 --> 00:28:22.400]  神沒有告訴他怎麼交法
[00:28:22.400 --> 00:28:24.160]  沒有
[00:28:24.160 --> 00:28:26.360]  神只要讓你去到基順谷河
[00:28:26.360 --> 00:28:29.040]  你站在那裏就可以了
[00:28:29.040 --> 00:28:33.720]  你就要看見神怎麼樣親自爲你開路
[00:28:33.720 --> 00:28:34.760]  同樣
[00:28:34.760 --> 00:28:38.760]  今天當我們面對生活中各樣的困境的時候
[00:28:38.760 --> 00:28:40.560]  我們也常常很難以想象
[00:28:40.560 --> 00:28:43.960]  這一次神要怎麼樣來幫助我們
[00:28:43.960 --> 00:28:46.160]  但我再說重要的不是
[00:28:46.160 --> 00:28:49.000]  我們怎麼去想通
[00:28:49.000 --> 00:28:51.960]  重要的還是來仰望神
[00:28:51.960 --> 00:28:54.480]  而且勇敢地跟從
[00:28:54.480 --> 00:28:55.680]  你們
[00:28:55.680 --> 00:28:58.080]  四詩紀第五章二十一節
[00:28:58.080 --> 00:29:03.960]  提到底波拉有一種得勝仇敵的心態在這裏
[00:29:03.960 --> 00:29:05.280]  我們從來年以來
[00:29:05.280 --> 00:29:08.000]  基順谷河把敵人衝沒
[00:29:08.000 --> 00:29:10.520]  我的琳娜應當努力前行
[00:29:10.520 --> 00:29:13.160]  我非常喜歡這句話
[00:29:13.160 --> 00:29:15.400]  底波拉在這裏宣告說
[00:29:15.400 --> 00:29:18.000]  基順谷河把敵人衝沒
[00:29:18.000 --> 00:29:21.320]  我的神擁有我的答案
[00:29:21.320 --> 00:29:24.680]  所以我的琳娜要努力前行
[00:29:24.680 --> 00:29:25.640]  你們
[00:29:25.640 --> 00:29:29.000]  今天當我們面對各樣人生的困境的時候
[00:29:29.000 --> 00:29:31.440]  無論仇敵的攻擊有多麼的厲害
[00:29:31.440 --> 00:29:33.800]  我們也應當向我們的心來說
[00:29:33.800 --> 00:29:36.760]  我的琳娜應當勇敢前行
[00:29:36.760 --> 00:29:38.520]  在你個人的生活當中
[00:29:38.520 --> 00:29:40.640]  無論你面對的工作環境
[00:29:40.640 --> 00:29:41.680]  家庭的困境
[00:29:41.680 --> 00:29:43.680]  財務的危機有多麼艱難
[00:29:43.680 --> 00:29:46.800]  你一定要宣告說我的神有我的答案
[00:29:46.800 --> 00:29:49.680]  我的琳娜勇敢前行
[00:29:49.680 --> 00:29:51.120]  在教會的事工當中
[00:29:51.120 --> 00:29:53.960]  我們看見Shakina Glory的間諜計劃
[00:29:53.960 --> 00:29:56.080]  正按照進度在進行
[00:29:56.080 --> 00:30:00.240]  我們的奉獻直到今天已經超過五百萬了
[00:30:00.240 --> 00:30:04.480]  Hallelujah
[00:30:04.480 --> 00:30:10.240]  雖然離開我們所需要的八百萬還差三百萬
[00:30:10.240 --> 00:30:16.080]  三百萬說多不多 說少也不少
[00:30:16.080 --> 00:30:19.480]  但是我們相信神擁有我們的答案
[00:30:19.480 --> 00:30:22.040]  事實上我們已經定下十二月十一號
[00:30:22.040 --> 00:30:23.480]  那個禮拜天的下午
[00:30:23.480 --> 00:30:25.240]  你千萬不要外出
[00:30:25.240 --> 00:30:26.440]  那個下午一定要留下
[00:30:26.440 --> 00:30:29.120]  那個是歷史的時刻
[00:30:29.120 --> 00:30:31.600]  我們要開工動土典禮
[00:30:31.600 --> 00:30:35.920]  你一定要來參加
[00:30:35.920 --> 00:30:39.280]  我們相信神所應許我們要做的工作
[00:30:39.280 --> 00:30:42.640]  神自己必要親自爲我們完成
[00:30:42.640 --> 00:30:47.040]  所以要憑着信心來說我的琳娜努力前行
[00:30:47.040 --> 00:30:49.400]  在宣教的事工上也是如此
[00:30:49.400 --> 00:30:51.560]  我們看見神所給我們教會的使命
[00:30:51.560 --> 00:30:54.120]  是生命要流向萬國萬民
[00:30:54.120 --> 00:30:58.280]  雖然現在回教的勢力在快速的發展
[00:30:58.280 --> 00:31:00.920]  我們在回教國家的分堂
[00:31:00.920 --> 00:31:03.480]  很多時候遭遇到很多的困境
[00:31:03.480 --> 00:31:06.760]  我們的聚會場地常常受到騷擾
[00:31:06.760 --> 00:31:08.600]  要不斷地搬遷
[00:31:08.600 --> 00:31:12.600]  但第二年我一點都不擔心回教勢力的擴張
[00:31:12.600 --> 00:31:16.680]  因爲我們所信的神是更加偉大奇妙的真神
[00:31:16.680 --> 00:31:20.200]  今年我們十月份宣教月的主題就是
[00:31:20.200 --> 00:31:22.880]  進入神命定的地界
[00:31:22.880 --> 00:31:24.960]  爲什麼我們定這個主題
[00:31:24.960 --> 00:31:27.440]  因爲我深深地相信神對這個教會
[00:31:27.440 --> 00:31:31.400]  在宣教的事情上是有個命定的地界在那裏的
[00:31:31.400 --> 00:31:33.600]  這個命定的地界也包括了
[00:31:33.600 --> 00:31:36.280]  辛迪·傑克所預言的南美洲
[00:31:36.280 --> 00:31:39.160]  西班牙語系的國家在內
[00:31:39.160 --> 00:31:42.520]  雖然我們現在面對還是個未知的領域
[00:31:42.520 --> 00:31:44.000]  未知的道路
[00:31:44.000 --> 00:31:48.760]  雖然我們手中的工作有多到我已經無法再handle
[00:31:48.760 --> 00:31:51.120]  但是憑着信心我們要宣告
[00:31:51.120 --> 00:31:53.320]  我的琳娜努力前行
[00:31:53.320 --> 00:31:55.320]  Amen
[00:31:58.440 --> 00:32:02.560]  第二點今天作爲一個神的兒女一定要確信
[00:32:02.560 --> 00:32:08.280]  我們的神是那位天天率領我們向頭頂誇聖的神
[00:32:08.280 --> 00:32:10.240]  不只是有時來誇聖
[00:32:10.240 --> 00:32:12.520]  是天天可以誇聖
[00:32:12.520 --> 00:32:13.720]  Amen
[00:32:13.720 --> 00:32:16.680]  所以無論你遇到任何艱難的環境
[00:32:16.680 --> 00:32:18.440]  不要害怕
[00:32:18.440 --> 00:32:21.760]  你要持續地相信神的應許
[00:32:21.760 --> 00:32:24.160]  勇敢地順從
[00:32:24.160 --> 00:32:26.720]  仰望神來爲你開路
[00:32:26.720 --> 00:32:29.000]  你就能夠經歷得勝仇敵
[00:32:29.000 --> 00:32:31.120]  得地爲業的喜樂
[00:32:31.120 --> 00:32:32.720]  Amen 我們一起禱告
[00:32:32.720 --> 00:32:35.440]  親愛的我們再次來到我們獻上感謝與讚美
[00:32:35.440 --> 00:32:36.640]  謝謝你
[00:32:36.640 --> 00:32:40.160]  雖然我們的環境是很艱難很多時候
[00:32:40.160 --> 00:32:43.200]  但是你是那位天天率領我們
[00:32:43.200 --> 00:32:45.880]  向我們的仇敵來誇聖的神
[00:32:45.880 --> 00:32:47.600]  再次來幫助我們
[00:32:47.600 --> 00:32:50.000]  真的是緊緊地跟隨你
[00:32:50.000 --> 00:32:51.680]  也是來仰望你
[00:32:51.680 --> 00:32:55.200]  真的看見你能夠在人所想不通的地方
[00:32:55.200 --> 00:32:57.560]  你能夠用意想不到的方法
[00:32:57.560 --> 00:32:59.040]  親自爲我們開路
[00:32:59.040 --> 00:32:59.960]  我們謝謝你
[00:32:59.960 --> 00:33:02.720]  今天早上再次提升我們的信心來到你面前
[00:33:02.720 --> 00:33:05.160]  無論我們的環境多麼的艱難
[00:33:05.160 --> 00:33:08.000]  我們深深地相信你擁有我們的答案
[00:33:08.000 --> 00:33:11.480]  你已經賜下戰勝巨人的恩高在我們中間
[00:33:11.480 --> 00:33:12.320]  我們謝謝你
[00:33:12.320 --> 00:33:15.000]  感謝禱告奉耶穌得勝的名祈求
[00:33:15.000 --> 00:33:15.760]  Amen
[00:33:15.760 --> 00:33:17.560]  Hallelujah 讚美我們的主人
