
[00:00:00.000 --> 00:00:05.940]  這一句是剛才施朗讀出的經文的第三節
[00:21:20.820 --> 00:21:24.620]  而基督教就用了一個很特別的詞彙
[00:21:24.620 --> 00:21:26.820]  就是相交
[00:21:26.820 --> 00:21:31.020]  這個專用詞來形容這段關係
[00:21:31.020 --> 00:21:33.620]  與主耶穌共享團契
[00:21:33.620 --> 00:21:36.820]  其實就是與主聯合
[00:21:36.820 --> 00:21:39.620]  英文就是Union with Christ
[00:21:39.620 --> 00:21:41.620]  說到與主聯合
[00:21:41.620 --> 00:21:45.020]  我不能夠不提聖餐
[00:21:45.020 --> 00:21:47.420]  改革中今年是
[00:21:47.420 --> 00:21:50.020]  馬丁路德改革五百週年
[00:21:50.020 --> 00:21:51.620]  改革中的教會
[00:21:51.620 --> 00:21:55.620]  稱聖餐為神聖的溝通
[00:21:55.620 --> 00:21:57.020]  神聖的溝通
[00:21:57.020 --> 00:21:58.420]  Holy Communion
[00:21:58.420 --> 00:22:01.020]  我們相信領聖餐的時候
[00:22:01.020 --> 00:22:06.820]  當牧師竹蔗杯和餅的那一刻
[00:22:06.820 --> 00:22:09.420]  所有的信徒和主耶穌
[00:22:09.420 --> 00:22:13.020]  在靈性上就接連了
[00:22:13.020 --> 00:22:14.620]  與主聯合
[00:22:14.620 --> 00:22:18.420]  正如保羅在《加爾泰書》二章二十節所說
[00:22:18.420 --> 00:22:22.220]  我已經與基督同釘十字架
[00:22:22.220 --> 00:22:24.620]  現在活著的不再是我
[00:22:24.620 --> 00:22:28.620]  乃是基督在我裡面活著
[00:22:28.620 --> 00:22:32.620]  透過主耶穌基督的身體和補血
[00:22:32.620 --> 00:22:36.220]  我們犯罪的靈魂就得到潔淨
[00:22:36.220 --> 00:22:39.020]  故此我們可在基督裡面
[00:22:39.020 --> 00:22:41.620]  基督也常在我們裡面
[00:22:41.620 --> 00:22:43.220]  是不是?我們經常聽到
[00:22:43.220 --> 00:22:44.620]  守聖餐的時候
[00:22:44.620 --> 00:22:46.820]  這個基督在我們裡面
[00:22:46.820 --> 00:22:48.020]  我們在基督裡面
[00:22:48.020 --> 00:22:50.020]  這個這麼親密的契合
[00:22:50.020 --> 00:22:54.820]  就是在說我們與主耶穌共享團契
[00:22:54.820 --> 00:22:57.820]  所以能夠和其他教友一起
[00:22:57.820 --> 00:23:00.820]  去與主團契的話
[00:23:00.820 --> 00:23:03.620]  是一件多麼美好的事
[00:23:03.620 --> 00:23:06.820]  但是在梁法堂來說
[00:23:06.820 --> 00:23:09.820]  我卻是覺得我們的狀況
[00:23:09.820 --> 00:23:13.820]  是有團無契的情況
[00:23:13.820 --> 00:23:15.420]  是越來越嚴重
[00:23:15.420 --> 00:23:18.820]  有團無契的情況越來越嚴重
[00:23:18.820 --> 00:23:22.620]  我們每一個星期都有聚在一起
[00:23:22.620 --> 00:23:25.020]  我們就成為一個團,是不是?
[00:23:25.020 --> 00:23:28.820]  但是我們和上帝之間
[00:23:28.820 --> 00:23:32.220]  好像卻是缺乏了相交
[00:23:32.220 --> 00:23:35.820]  甚至最後最能夠展現
[00:23:35.820 --> 00:23:39.620]  與主共享團契的聖餐
[00:23:39.620 --> 00:23:46.220]  或許都淪落為一種宗教儀式
[00:23:46.220 --> 00:23:49.220]  我看到有團無契的狀況有兩種
[00:23:49.220 --> 00:23:50.220]  第一
[00:23:50.220 --> 00:23:54.420]  信徒根本沒有參加任何具名的團契
[00:23:54.420 --> 00:23:57.620]  甚至不隸屬任何群體
[00:23:57.620 --> 00:23:58.620]  第二
[00:23:58.620 --> 00:24:02.420]  信徒雖然有參加具名的團契
[00:24:02.420 --> 00:24:04.220]  但是團友之間
[00:24:04.220 --> 00:24:07.020]  以及團友和上帝之間
[00:24:07.020 --> 00:24:12.820]  卻是沒有絲毫的相交
[00:24:12.820 --> 00:24:15.820]  各位主浪的頂姐妹
[00:24:15.820 --> 00:24:18.020]  你願意盡自己的本份
[00:24:18.020 --> 00:24:20.820]  甚至為主多走一步
[00:24:20.820 --> 00:24:27.220]  去改善這個有團無契的狀況嗎?
[00:24:27.220 --> 00:24:30.020]  沒有參與任何團契的朋友
[00:24:30.020 --> 00:24:33.020]  你可以看看周刊的後面
[00:24:33.020 --> 00:24:37.220]  列出了教會有很多不同的團契
[00:24:37.220 --> 00:24:42.820]  我盼望你能夠嘗試參與一個合適你的團契
[00:24:42.820 --> 00:24:46.820]  另外如果你是有隸屬某些團契的團友
[00:24:46.820 --> 00:24:48.620]  請你反思一下
[00:24:48.620 --> 00:24:52.220]  自己的出席率是如何
[00:24:52.220 --> 00:24:56.020]  你和你的團友和導師
[00:24:56.020 --> 00:24:59.820]  有沒有與主共享團契之樂呢?
[00:24:59.820 --> 00:25:01.420]  就算你有
[00:25:01.420 --> 00:25:07.820]  你的團契是不是屬於有團無契的呢?
[00:25:07.820 --> 00:25:09.220]  讓我們今天
[00:25:09.220 --> 00:25:11.020]  透過今天的經文
[00:25:11.020 --> 00:25:12.420]  在新的一年裡面
[00:25:12.420 --> 00:25:17.220]  我們嘗試正面來看人事和物
[00:25:17.220 --> 00:25:19.620]  找出一些是美善的事
[00:25:19.620 --> 00:25:23.620]  並且以那些事感謝我們在天上的父
[00:25:23.620 --> 00:25:25.820]  又讓我們記住
[00:25:25.820 --> 00:25:30.620]  恩賜充足和靈性長進是完全兩回事
[00:25:30.620 --> 00:25:32.820]  因此我們要要求自己
[00:25:32.820 --> 00:25:36.620]  好好地栽培建立我們自己屬靈的生命
[00:25:36.620 --> 00:25:38.220]  使我們在知識上
[00:25:38.220 --> 00:25:43.220]  在生活中都能夠滿有主所賜下的力量
[00:25:43.220 --> 00:25:45.220]  我們更加要盡本份
[00:25:45.220 --> 00:25:47.220]  甚至我們走多一步
[00:25:47.220 --> 00:25:51.620]  去改善梁法堂有團無契的狀況
[00:25:51.620 --> 00:25:53.220]  好使我們的教會
[00:25:53.220 --> 00:25:55.820]  能夠成為一個真真正正
[00:25:55.820 --> 00:26:00.820]  與主共享團契的教會
[00:26:00.820 --> 00:26:02.220]  親愛的兄弟姐妹
[00:26:02.220 --> 00:26:04.420]  願因為平安
[00:26:04.420 --> 00:26:06.220]  從我們父上帝
[00:26:06.220 --> 00:26:08.220]  並主耶穌基督
[00:26:08.220 --> 00:26:10.420]  歸給你們
[00:26:10.420 --> 00:26:11.420]  阿門
