
[00:00:00.000 --> 00:00:02.960]  今天我的題目是「愛不容辭」
[00:17:45.560 --> 00:17:48.760]  其實在這裡最冒險的就是撒瑪利亞人
[00:17:48.760 --> 00:17:50.960]  當他帶著一個重患的傷者
[00:17:50.960 --> 00:17:51.960]  進入村子的時候
[00:17:51.960 --> 00:17:53.960]  他隨時被猶太人誤會
[00:17:53.960 --> 00:17:56.760]  隨時被猶太人去謀害他
[00:17:56.760 --> 00:17:58.160]  甚至無端端一身債
[00:17:58.160 --> 00:18:02.960]  因為他說以後的錢是他付的
[00:18:02.960 --> 00:18:03.960]  我們再重溫一下
[00:18:03.960 --> 00:18:07.360]  這個撒瑪利亞人做過些什麼
[00:18:07.360 --> 00:18:10.760]  這個人他動了憐憫的心
[00:18:10.760 --> 00:18:12.560]  他就去處理他的傷口
[00:18:12.560 --> 00:18:14.960]  他去店裡處理他的傷口
[00:18:14.960 --> 00:18:16.160]  包紮好
[00:18:16.160 --> 00:18:17.960]  然後騎他去牲畜那裡
[00:18:17.960 --> 00:18:20.360]  帶他去女店那裡照顧他一天
[00:18:20.360 --> 00:18:21.560]  第二天不單止
[00:18:21.560 --> 00:18:22.560]  幫他結帳
[00:18:22.560 --> 00:18:25.160]  然後就跟那個店主說
[00:18:25.160 --> 00:18:26.960]  你額外的費用
[00:18:26.960 --> 00:18:28.160]  我回來給你
[00:18:28.160 --> 00:18:31.960]  將那個債背在身上
[00:18:31.960 --> 00:18:33.760]  我們不如將處境放在今天
[00:18:33.760 --> 00:18:35.160]  讓你可以近一點
[00:18:35.160 --> 00:18:37.560]  如果有一天你去澳門一天遊
[00:18:37.560 --> 00:18:39.160]  澳門一天遊
[00:18:39.160 --> 00:18:39.960]  你走過街
[00:18:39.960 --> 00:18:42.360]  突然見到一個高大的男人
[00:18:42.360 --> 00:18:43.360]  中年好一點
[00:18:43.360 --> 00:18:45.560]  中年男人躺在那裡
[00:18:45.560 --> 00:18:47.960]  旁邊有一灘血
[00:18:47.960 --> 00:18:49.760]  你會怎樣
[00:18:49.760 --> 00:18:51.360]  你會怎樣
[00:18:51.360 --> 00:18:52.960]  你會報警
[00:18:52.960 --> 00:18:53.960]  千萬不要直播
[00:18:53.960 --> 00:18:55.760]  是報警
[00:18:55.760 --> 00:18:58.360]  報警你一定是OK的
[00:18:58.360 --> 00:18:58.960]  落口供
[00:18:58.960 --> 00:19:00.960]  雖然你給不到什麼口供
[00:19:00.960 --> 00:19:02.760]  你都會報警
[00:19:02.760 --> 00:19:03.760]  然後十字車來
[00:19:03.760 --> 00:19:04.760]  你送他去醫院
[00:19:04.760 --> 00:19:05.960]  OK
[00:19:05.960 --> 00:19:07.760]  然後你幫他結帳
[00:19:07.760 --> 00:19:08.960]  不是很多錢
[00:19:08.960 --> 00:19:10.160]  今天我的題目就是
[00:19:10.160 --> 00:19:12.760]  愛不容辭母親人
[00:19:12.760 --> 00:19:14.360]  這樣也沒辦法
[00:19:14.360 --> 00:19:15.760]  第二天你要走了
[00:19:15.760 --> 00:19:19.560]  你會不會將你的銀行信用卡放下
[00:19:19.560 --> 00:19:23.560]  然後將你的聯絡號碼給他
[00:19:23.560 --> 00:19:26.160]  有沒有人會
[00:19:26.160 --> 00:19:30.160]  你們這麼認真思考這個問題
[00:19:30.160 --> 00:19:33.760]  我就不會
[00:19:33.760 --> 00:19:34.560]  你好像說
[00:19:34.560 --> 00:19:35.960]  要不要去到這麼盡
[00:19:35.960 --> 00:19:38.360]  很誇張
[00:19:38.360 --> 00:19:39.560]  我想聽故事裡面
[00:19:39.560 --> 00:19:41.560]  耶穌告訴你是這麼誇張
[00:19:41.560 --> 00:19:44.560]  因為耶穌就是這麼誇張去愛我們
[00:19:44.560 --> 00:19:46.560]  他就是這樣去上十字架
[00:19:46.560 --> 00:19:49.760]  去到這麼盡
[00:19:49.760 --> 00:19:50.960]  不過我們說
[00:19:50.960 --> 00:19:51.760]  看回這故事的時候
[00:19:51.760 --> 00:19:52.760]  我們有一個反思
[00:19:52.760 --> 00:19:54.560]  我們問自己
[00:19:54.560 --> 00:19:58.560]  我們會不會不惜代價去愛
[00:19:58.560 --> 00:20:00.160]  為了愛
[00:20:00.160 --> 00:20:03.560]  我們會不惜付出代價
[00:20:03.560 --> 00:20:05.960]  祭司和利美人看見
[00:20:05.960 --> 00:20:07.560]  但是他不想冒險
[00:20:07.560 --> 00:20:08.760]  付代價
[00:20:08.760 --> 00:20:10.360]  所以他找路走
[00:20:10.360 --> 00:20:12.760]  撒瑪利亞人因為憐憫
[00:20:12.760 --> 00:20:14.360]  就是那份憐憫的心
[00:20:14.360 --> 00:20:16.160]  他願意付出
[00:20:16.160 --> 00:20:16.960]  不僅如此
[00:20:16.960 --> 00:20:20.160]  他還是冒險的付出
[00:20:20.160 --> 00:20:21.760]  說到付代價
[00:20:21.760 --> 00:20:24.360]  所以實際上是說錢
[00:20:24.360 --> 00:20:27.760]  我有一次去倫敦
[00:20:27.760 --> 00:20:29.360]  參加一個教會聚會
[00:20:29.360 --> 00:20:30.760]  在英國
[00:20:30.760 --> 00:20:34.760]  那個教會是啟發課程的發源地
[00:20:34.760 --> 00:20:35.760]  我剛剛去的時候
[00:20:35.760 --> 00:20:38.560]  那個牧師就剛剛宣傳啟發課程
[00:20:38.560 --> 00:20:43.360]  他說任何人都歡迎來啟發課程
[00:20:43.360 --> 00:20:44.760]  所以他鼓勵弟兄姊妹
[00:20:44.760 --> 00:20:47.160]  一定要帶多些朋友來
[00:20:47.160 --> 00:20:49.560]  他說吃到教會沒有錢就好了
[00:20:49.560 --> 00:20:51.360]  感謝著哈利路亞
[00:20:51.360 --> 00:20:53.360]  吃到教會沒有錢要倒閉
[00:20:53.360 --> 00:20:55.160]  都要讚美主
[00:20:55.160 --> 00:20:58.360]  多好啊
[00:20:58.360 --> 00:21:06.560]  當耶穌去和立法專家講的時候
[00:21:06.560 --> 00:21:08.560]  他正在問
[00:21:08.560 --> 00:21:10.160]  這三個人
[00:21:10.160 --> 00:21:12.960]  誰是受傷的人的鄰居
[00:21:12.960 --> 00:21:13.760]  你還記不記得
[00:21:13.760 --> 00:21:16.760]  那個立法專家問耶穌什麼問題
[00:21:16.760 --> 00:21:18.560]  立法專家問耶穌
[00:21:18.560 --> 00:21:22.160]  誰是我的鄰居
[00:21:22.160 --> 00:21:22.960]  耶穌就問
[00:21:22.960 --> 00:21:24.160]  這三個人
[00:21:24.160 --> 00:21:27.560]  誰是這個人的鄰居
[00:21:27.560 --> 00:21:29.160]  那個人就憐憫他
[00:21:29.160 --> 00:21:30.560]  就是幫他那個人
[00:21:30.560 --> 00:21:31.760]  耶穌說對就去吧
[00:21:31.760 --> 00:21:33.760]  照樣做吧
[00:21:33.760 --> 00:21:34.760]  對耶穌來說
[00:21:34.760 --> 00:21:37.360]  究竟核心問題是什麼
[00:21:37.360 --> 00:21:43.360]  究竟問題的答案是什麼
[00:21:43.360 --> 00:21:45.360]  當立法專家說
[00:21:45.360 --> 00:21:47.960]  誰是我的鄰居的時候
[00:21:47.960 --> 00:21:49.760]  耶穌說你不要搞錯
[00:21:49.760 --> 00:21:50.960]  是你要問
[00:21:50.960 --> 00:21:54.360]  你怎樣可以成為別人的鄰居
[00:21:54.360 --> 00:21:56.760]  當你成為別人的鄰居的時候
[00:21:56.760 --> 00:21:59.960]  那些人就是你的鄰居
[00:21:59.960 --> 00:22:01.360]  你不用選擇
[00:22:01.360 --> 00:22:02.960]  當你成為那些人的鄰居
[00:22:02.960 --> 00:22:06.560]  那些人就是你的鄰居
[00:22:06.560 --> 00:22:09.160]  只要你看到你身邊的人有需要
[00:22:09.160 --> 00:22:11.760]  而你願意去幫助的時候
[00:22:11.760 --> 00:22:13.560]  你已經表達了
[00:22:13.560 --> 00:22:15.760]  你成為他的鄰居
[00:22:15.760 --> 00:22:18.360]  所以鄰居是沒有分種族
[00:22:18.360 --> 00:22:20.160]  背景、身份、地位
[00:22:20.160 --> 00:22:21.560]  他的文化知識
[00:22:21.560 --> 00:22:22.960]  他的財富差異
[00:22:22.960 --> 00:22:24.960]  他跟你有什麼關係
[00:22:24.960 --> 00:22:27.560]  未必跟這些掛鉤
[00:22:27.560 --> 00:22:28.560]  在這裡說
[00:22:28.560 --> 00:22:30.360]  當你願意見到
[00:22:30.360 --> 00:22:32.360]  當你願意見到有需要的時候
[00:22:32.360 --> 00:22:33.160]  你去幫助
[00:22:33.160 --> 00:22:36.560]  其實你已經是那一個鄰舍
[00:22:36.560 --> 00:22:37.760]  問題就是
[00:22:37.760 --> 00:22:39.160]  我們會不會好像故事裡面的
[00:22:39.160 --> 00:22:41.360]  祭司和利美人
[00:22:41.360 --> 00:22:43.360]  對一些人有偏見
[00:22:43.360 --> 00:22:44.760]  我們會對一些人有偏見
[00:22:44.760 --> 00:22:45.560]  有歧視
[00:22:45.560 --> 00:22:47.360]  甚至看不起他們
[00:22:47.360 --> 00:22:48.560]  那些人是我們看不到
[00:22:48.560 --> 00:22:51.960]  無論在什麼情況我們都不想看到
[00:22:51.960 --> 00:22:54.360]  我們心目中有些撒瑪利亞人
[00:22:54.360 --> 00:22:55.360]  你知不知道
[00:22:55.360 --> 00:22:57.560]  每個人心目中都有些撒瑪利亞人
[00:22:57.560 --> 00:22:59.160]  那些人就是你所鄙視
[00:22:59.160 --> 00:23:01.960]  看不起有偏見的那些人
[00:23:01.960 --> 00:23:03.760]  那些人就算在你身邊有需要
[00:23:03.760 --> 00:23:06.160]  你都不會覺得有感動
[00:23:06.160 --> 00:23:09.360]  去幫助他
[00:23:09.360 --> 00:23:10.560]  耶穌對他們說
[00:23:10.560 --> 00:23:12.560]  對那個專家說
[00:23:12.560 --> 00:23:13.560]  你答得對
[00:23:13.560 --> 00:23:14.960]  你這樣做就是永生
[00:23:14.960 --> 00:23:16.760]  28節一開始說
[00:23:16.760 --> 00:23:18.360]  說完故事之後
[00:23:18.360 --> 00:23:20.960]  耶穌再跟那個律法專家說
[00:23:20.960 --> 00:23:25.360]  你去照樣做
[00:23:25.360 --> 00:23:29.560]  那個律法專家是想跟耶穌討論
[00:23:29.560 --> 00:23:31.560]  那個定義
[00:23:31.560 --> 00:23:32.960]  大家怎樣看
[00:23:32.960 --> 00:23:33.760]  你怎樣看
[00:23:33.760 --> 00:23:35.360]  什麼叫輪舍
[00:23:35.360 --> 00:23:37.760]  耶穌就邀請他
[00:23:37.760 --> 00:23:39.760]  去成為別人的輪舍
[00:23:39.760 --> 00:23:41.760]  祂不是說誰是輪舍
[00:23:41.760 --> 00:23:43.560]  祂不是說輪舍的定義
[00:23:43.560 --> 00:23:46.960]  不是說一個理論
[00:23:46.960 --> 00:23:51.160]  祂是說你怎樣去做
[00:23:51.160 --> 00:23:53.960]  所以重點不是界定那個定義
[00:23:53.960 --> 00:23:56.360]  重點是邀請你去實踐
[00:23:56.360 --> 00:23:58.360]  將你知道的你去做
[00:23:58.360 --> 00:24:01.160]  知道是答案的一半
[00:24:01.160 --> 00:24:04.360]  今天我們怎樣說都會知道一些東西
[00:24:04.360 --> 00:24:05.360]  很多人跟我說
[00:24:05.360 --> 00:24:07.360]  我知道很少
[00:24:07.360 --> 00:24:10.960]  你將你知道很少的去做
[00:24:10.960 --> 00:24:13.760]  將你知道很少的照樣做
[00:24:13.760 --> 00:24:16.960]  你就已經有一個很圓滿的答案
[00:24:16.960 --> 00:24:18.560]  所以今天
[00:24:18.560 --> 00:24:22.360]  耶穌跟那個律法專家
[00:24:22.360 --> 00:24:23.560]  那個精彩的地方
[00:24:23.560 --> 00:24:25.960]  他們對話精彩的地方就是
[00:24:25.960 --> 00:24:29.360]  律法專家要辯論
[00:24:29.360 --> 00:24:31.160]  要去解經
[00:24:31.160 --> 00:24:35.160]  耶穌的答案就是將你知道的去做
[00:24:35.160 --> 00:24:37.160]  究竟怎樣可以成為別人
[00:24:37.160 --> 00:24:41.160]  其他身邊的人一些輪舍的例子呢
[00:24:41.160 --> 00:24:43.360]  我想起我的同事和一些弟兄姐妹
[00:24:43.360 --> 00:24:44.960]  在天氣很寒冷
[00:24:44.960 --> 00:24:46.360]  跌到很冷的時候
[00:24:46.360 --> 00:24:48.360]  他們送湯給露宿者
[00:24:48.360 --> 00:24:49.360]  自己出去
[00:24:49.360 --> 00:24:51.160]  自己煲完湯之後送出去
[00:24:51.160 --> 00:24:52.560]  送給露宿者
[00:24:52.560 --> 00:24:53.360]  有些姐妹
[00:24:53.360 --> 00:24:54.760]  她在平日裏面
[00:24:54.760 --> 00:24:58.160]  下午她去幫一些南亞裔的小朋友
[00:24:58.160 --> 00:24:59.760]  去供課輔導班
[00:24:59.760 --> 00:25:00.960]  去幫他們
[00:25:00.960 --> 00:25:01.960]  有些弟兄姐妹
[00:25:01.960 --> 00:25:05.560]  她去參與一個服侍老人
[00:25:05.560 --> 00:25:07.160]  獨居住院的
[00:25:07.160 --> 00:25:08.560]  去探望他們
[00:25:08.560 --> 00:25:12.160]  是出去成為他們的輪舍
[00:25:12.160 --> 00:25:17.360]  出去表達那份關心
[00:25:17.360 --> 00:25:19.160]  聖經說神是愛
[00:25:19.160 --> 00:25:21.560]  戴德生的體驗是說
[00:25:21.560 --> 00:25:25.560]  上帝是行動的愛
[00:25:25.560 --> 00:25:28.960]  嘉爾文說
[00:25:28.960 --> 00:25:30.560]  耕有信心
[00:25:30.560 --> 00:25:32.360]  不能夠取悅神
[00:25:32.360 --> 00:25:33.360]  他是神學家
[00:25:33.360 --> 00:25:35.360]  他自己的體會就是
[00:25:35.360 --> 00:25:37.960]  如果對輪舍沒有愛
[00:25:37.960 --> 00:25:39.960]  你的信心都不存在
[00:25:39.960 --> 00:25:42.160]  他的體會就像雅各書所說
[00:25:42.160 --> 00:25:44.560]  沒有行為的信心是死的
[00:25:44.560 --> 00:25:45.960]  剛才我已經說了
[00:25:45.960 --> 00:25:46.960]  我們的行動
[00:25:46.960 --> 00:25:47.760]  我們的行為
[00:25:47.760 --> 00:25:50.160]  不是要證明我們的信心
[00:25:50.160 --> 00:25:51.960]  不過如果你真的相信
[00:25:51.960 --> 00:25:53.760]  你真的有這個信心的時候
[00:25:53.760 --> 00:25:55.360]  你自然會有行動
[00:25:55.360 --> 00:25:56.760]  你自然會有信心
[00:25:56.760 --> 00:25:58.760]  你自然會有行動
[00:25:58.760 --> 00:26:00.360]  你自然會有信心
[00:26:00.360 --> 00:26:01.960]  你自然會有行動
[00:26:01.960 --> 00:26:03.560]  你自然會有信心
[00:26:03.560 --> 00:26:05.360]  你自然會有行動
[00:26:05.360 --> 00:26:06.760]  你自然會有信心
[00:26:06.760 --> 00:26:08.760]  你自然會有行動
[00:26:08.760 --> 00:26:10.360]  你自然會有信心
[00:26:10.360 --> 00:26:12.160]  你自然會有行動
[00:26:12.160 --> 00:26:13.760]  你自然會有信心
[00:26:13.760 --> 00:26:15.360]  你自然會有行動
[00:26:15.360 --> 00:26:16.960]  你自然會有信心
[00:26:16.960 --> 00:26:18.760]  你自然會有行動
[00:26:18.760 --> 00:26:20.760]  你自然會有信心
[00:26:20.760 --> 00:26:22.760]  你自然會有行動
[00:26:22.760 --> 00:26:24.360]  你自然會有信心
[00:26:24.360 --> 00:26:25.960]  雖然我一開始覺得很肉麻
[00:26:25.960 --> 00:26:27.360]  但後來從小就跟他們說
[00:26:27.360 --> 00:26:28.360]  我很愛你
[00:26:28.360 --> 00:26:29.360]  小朋友經常問
[00:26:29.360 --> 00:26:30.960]  為什麼你這樣做
[00:26:30.960 --> 00:26:32.360]  因為我很愛你
[00:26:32.360 --> 00:26:33.360]  你知不知道
[00:26:33.360 --> 00:26:34.560]  怕他不知道
[00:26:34.560 --> 00:26:37.560]  我講到出口
[00:26:37.560 --> 00:26:40.560]  擁抱他
[00:26:40.560 --> 00:26:41.960]  擁抱他
[00:26:41.960 --> 00:26:43.560]  擁抱到現在他不想我擁抱
[00:26:43.560 --> 00:26:45.560]  我都會撬一下他
[00:26:45.560 --> 00:26:47.360]  專心的一起
[00:26:47.360 --> 00:26:48.960]  我們是重則不重量
[00:26:48.960 --> 00:26:50.360]  我不會扯著我的子女
[00:26:50.360 --> 00:26:52.160]  追著他 吻著他
[00:26:52.160 --> 00:26:53.560]  但是在吃飯的時候
[00:26:53.560 --> 00:26:56.560]  我就會放下手機跟他聊天
[00:26:56.560 --> 00:26:59.160]  見面的時候我們真的是聊天
[00:26:59.160 --> 00:27:00.560]  雖然他們繼續看手機
[00:27:00.560 --> 00:27:01.560]  我希望有一天
[00:27:01.560 --> 00:27:04.560]  感動到他們都可以放下手機
[00:27:04.560 --> 00:27:06.960]  我仍然相信
[00:27:06.960 --> 00:27:08.960]  我們有代討者為你圖告
[00:27:08.960 --> 00:27:11.760]  在我的左手邊
[00:27:11.760 --> 00:27:15.160]  重則不重量的相處
[00:27:15.160 --> 00:27:16.360]  服侍
[00:27:16.360 --> 00:27:17.960]  怎麼去服侍呢
[00:27:17.960 --> 00:27:20.160]  我的服侍不是做媽媽
[00:27:20.160 --> 00:27:22.560]  煮飯 洗衣服 熨衣服那種
[00:27:22.560 --> 00:27:24.160]  我的服侍是跟他們按摩
[00:27:24.160 --> 00:27:25.560]  然後聊天
[00:27:25.560 --> 00:27:26.560]  按摩他走不動
[00:27:26.560 --> 00:27:27.360]  他很開心
[00:27:27.360 --> 00:27:29.160]  他很開心讓我按摩
[00:27:29.160 --> 00:27:30.160]  但其實我也很開心
[00:27:30.160 --> 00:27:32.560]  希望有一天他幫我按摩
[00:27:32.560 --> 00:27:33.960]  當我跟他按摩的時候
[00:27:33.960 --> 00:27:36.760]  他們是聊天的
[00:27:36.760 --> 00:27:38.160]  送禮物
[00:27:38.160 --> 00:27:39.160]  雖然他知道
[00:27:39.160 --> 00:27:41.960]  我經常說不等洗的東西不要買
[00:27:41.960 --> 00:27:43.160]  但是我有時候真的買一些
[00:27:43.160 --> 00:27:46.160]  不等洗的東西去表達
[00:27:46.160 --> 00:27:47.160]  我掛念他們
[00:27:47.160 --> 00:27:47.960]  所以買給他們
[00:27:47.960 --> 00:27:48.960]  他會知道
[00:27:48.960 --> 00:27:50.760]  這些就是愛的表達
[00:27:50.760 --> 00:27:55.360]  用行動去反映我愛的心
[00:27:55.360 --> 00:27:57.360]  所以我再想一想
[00:27:57.360 --> 00:27:59.160]  第二個反思就是
[00:27:59.160 --> 00:28:04.160]  我是否真的樂意成為別人的鄰舍呢
[00:28:04.160 --> 00:28:06.160]  如果你不樂意
[00:28:06.160 --> 00:28:08.360]  你很難做的
[00:28:08.360 --> 00:28:15.160]  如果我們是一個很不願意去做的時候
[00:28:15.160 --> 00:28:17.760]  其實上帝讓你感動
[00:28:17.760 --> 00:28:20.360]  你也不會覺得有反應
[00:28:20.360 --> 00:28:23.360]  我們要先有一種
[00:28:23.360 --> 00:28:26.960]  願意成為別人的鄰舍的心
[00:28:26.960 --> 00:28:29.760]  然後當上帝的靈感動我們的時候
[00:28:29.760 --> 00:28:31.760]  我們才懂得反應
[00:28:31.760 --> 00:28:35.360]  我們要有這種預備
[00:28:35.360 --> 00:28:38.560]  所以很多時候我們如果太過去
[00:28:38.560 --> 00:28:40.560]  好像那個律法專家
[00:28:40.560 --> 00:28:43.360]  去說理論怎麼解的時候
[00:28:43.360 --> 00:28:46.160]  其實先讓自己想一想
[00:28:46.160 --> 00:28:48.360]  我是否真的願意呢
[00:28:48.360 --> 00:28:49.560]  當我願意的時候
[00:28:49.560 --> 00:28:52.560]  很多事情都會做到
[00:28:52.560 --> 00:28:54.760]  有一個朋友叫黃牧師
[00:28:54.760 --> 00:28:56.360]  我在倫敦認識他的時候
[00:28:56.360 --> 00:28:58.560]  他從廚房去到做牧師
[00:28:58.560 --> 00:29:01.160]  然後回到香港見到他
[00:29:01.160 --> 00:29:06.360]  他從教會去到餐廳服侍
[00:29:06.360 --> 00:29:09.560]  他一直在經歷上帝的大靈
[00:29:09.560 --> 00:29:12.160]  他一直領受上帝的感動
[00:29:12.160 --> 00:29:13.760]  去做他要做的事情
[00:29:13.760 --> 00:29:15.560]  2004年他很有感動
[00:29:15.560 --> 00:29:17.560]  他要買了這個教堂
[00:29:17.560 --> 00:29:19.360]  在倫敦市中心
[00:29:19.360 --> 00:29:20.960]  是神跡教買回來的
[00:29:20.960 --> 00:29:21.360]  為什麼呢
[00:29:21.360 --> 00:29:23.760]  因為那個業主當時也有神的感動
[00:29:23.760 --> 00:29:28.360]  要賣給華人教會
[00:29:28.360 --> 00:29:29.760]  他當時用很便宜的價錢
[00:29:29.760 --> 00:29:32.960]  買了給牧師的華人教會
[00:29:32.960 --> 00:29:34.760]  其實應該就是
[00:29:34.760 --> 00:29:36.160]  2004年開始在這個地方
[00:29:36.160 --> 00:29:37.560]  就會大肆發展
[00:29:37.560 --> 00:29:38.160]  可以做很多事情
[00:29:38.160 --> 00:29:39.760]  因為在倫敦市中心
[00:29:39.760 --> 00:29:43.560]  但是2009年牧師有感動
[00:29:43.560 --> 00:29:45.160]  他被神呼召回來香港
[00:29:45.160 --> 00:29:47.560]  去服侍基層
[00:29:47.560 --> 00:29:48.960]  我經常問牧師
[00:29:48.960 --> 00:29:50.960]  我說資成牧師
[00:29:50.960 --> 00:29:53.760]  我想問你怎樣去預備、去籌備
[00:29:53.760 --> 00:29:55.760]  當你聽到有這個感動的時候
[00:29:55.760 --> 00:29:57.360]  你怎樣去計劃呢
[00:29:57.360 --> 00:29:58.760]  他經常回答我
[00:29:58.760 --> 00:30:00.960]  不知道的,看看神怎樣帶領吧
[00:30:00.960 --> 00:30:03.960]  是不是很抽象
[00:30:03.960 --> 00:30:06.160]  我其實也不知道他回答了我還是沒有
[00:30:06.160 --> 00:30:07.360]  我每次都不太明白
[00:30:07.360 --> 00:30:08.560]  他每次都說不知道的
[00:30:08.560 --> 00:30:10.360]  看看神怎樣帶領吧
[00:30:10.360 --> 00:30:12.160]  但我發覺後來也是
[00:30:12.160 --> 00:30:14.960]  當我們有願意的心的時候
[00:30:14.960 --> 00:30:16.560]  神的帶領
[00:30:16.560 --> 00:30:17.960]  我們會敏感到
[00:30:17.960 --> 00:30:21.560]  我們會明白到
[00:30:21.560 --> 00:30:23.360]  黃牧師他在香港的時候
[00:30:23.360 --> 00:30:26.160]  現在是在一個無牆教會
[00:30:26.160 --> 00:30:27.560]  如果你記得Pastor William說
[00:30:27.560 --> 00:30:30.360]  他帶著四個露宿者去台灣跑步
[00:30:30.360 --> 00:30:32.560]  完成之後
[00:30:32.560 --> 00:30:36.760]  這四位露宿者的生命是被重建、被建立
[00:30:36.760 --> 00:30:39.760]  這個就是他無牆教會服侍中的其中一個例子
[00:30:39.760 --> 00:30:43.960]  我想分享的不是要我們複製他的行動
[00:30:43.960 --> 00:30:46.160]  我們不是要複製他的行動
[00:30:46.160 --> 00:30:47.960]  千萬不要說
[00:30:47.960 --> 00:30:50.160]  那我們就參加馬拉松吧
[00:30:50.160 --> 00:30:52.760]  我是不會的
[00:30:52.760 --> 00:31:00.760]  你們就算去跑也未必要跟黃牧師一樣
[00:31:00.760 --> 00:31:03.160]  一定要跟露宿者去跑
[00:31:03.160 --> 00:31:05.560]  我想說我們不是複製他的行動
[00:31:05.560 --> 00:31:08.360]  我們是去被鼓勵
[00:31:08.360 --> 00:31:14.560]  去學習那種謙卑跟隨神的勇氣和決心
[00:31:14.560 --> 00:31:17.560]  勇氣和決心、謙卑跟隨神
[00:31:17.560 --> 00:31:19.960]  這是一個共通的
[00:31:19.960 --> 00:31:22.360]  無論你在你的崗位裡面做什麼
[00:31:22.360 --> 00:31:24.160]  你都有這一份特質
[00:31:24.160 --> 00:31:26.360]  就是謙卑跟隨神
[00:31:26.360 --> 00:31:30.760]  有一份勇氣和決心
[00:31:30.760 --> 00:31:31.960]  在總結的時候
[00:31:31.960 --> 00:31:34.560]  我們要問一個問題
[00:31:34.560 --> 00:31:35.960]  我們要問自己
[00:31:35.960 --> 00:31:40.360]  我可以怎樣成為別人的靈社
[00:31:40.360 --> 00:31:42.560]  那個起點在哪裡
[00:31:42.560 --> 00:31:44.560]  就是從我跟別人接觸
[00:31:44.560 --> 00:31:46.960]  我願意跟別人連結的時候
[00:31:46.960 --> 00:31:48.360]  我認識他了
[00:31:48.360 --> 00:31:50.160]  我知道他的需要了
[00:31:50.160 --> 00:31:52.760]  我才可以回應
[00:31:52.760 --> 00:31:53.360]  是這樣的
[00:31:53.360 --> 00:31:55.160]  我要認識他、知道他
[00:31:55.160 --> 00:31:57.160]  連結了他、明白他的需要
[00:31:57.160 --> 00:31:58.760]  我才可以回應
[00:31:58.760 --> 00:32:00.760]  我很相信沒有愛的感動
[00:32:00.760 --> 00:32:03.360]  你不可能有愛的行動
[00:32:03.360 --> 00:32:04.960]  所以我第一個點就是說
[00:32:04.960 --> 00:32:07.760]  時刻要感謝神永生的禮物
[00:32:07.760 --> 00:32:10.360]  因為你要有感恩的心
[00:32:10.360 --> 00:32:12.760]  你才能夠流露到神那份的愛
[00:32:12.760 --> 00:32:16.360]  如果你終日都很苦澀、很辛苦
[00:32:16.360 --> 00:32:19.760]  你不是用神的愛去激勵你做一些事情
[00:32:19.760 --> 00:32:20.560]  你不會做得久
[00:32:20.560 --> 00:32:22.360]  也不會做得開心
[00:32:22.360 --> 00:32:23.560]  第二就是
[00:32:23.560 --> 00:32:25.960]  你要願意為愛付出代價
[00:32:25.960 --> 00:32:28.960]  是因為我們其實不是很擅長做什麼
[00:32:28.960 --> 00:32:31.360]  不要去數自己付出什麼
[00:32:31.360 --> 00:32:32.560]  當我們去做的時候
[00:32:32.560 --> 00:32:36.160]  我們只不過是跟著我們生命的主人
[00:32:36.160 --> 00:32:39.160]  耶穌基督去做的事
[00:32:39.160 --> 00:32:41.160]  我們只是學祂做的事
[00:32:41.160 --> 00:32:43.960]  當我們只是去看到耶穌做的事的時候
[00:32:43.960 --> 00:32:46.760]  我們就會知道其實我們做的事很渺小
[00:32:46.760 --> 00:32:47.760]  第三
[00:32:47.760 --> 00:32:48.760]  樂意去實踐
[00:32:48.760 --> 00:32:50.760]  成為別人的鄰舍
[00:32:50.760 --> 00:32:53.560]  從來神不要求勉強我們
[00:32:53.560 --> 00:32:55.960]  今天無論是奉獻、是錢
[00:32:55.960 --> 00:32:57.760]  還是我們所做的事情
[00:32:57.760 --> 00:33:00.160]  都是說著甘心樂意去做
[00:33:00.160 --> 00:33:01.160]  因為神愛我們
[00:33:01.160 --> 00:33:03.360]  都是這麼真心樂意
[00:33:03.360 --> 00:33:05.560]  所以我們今天不要走去兩極
[00:33:05.560 --> 00:33:08.960]  一是德國說沒有愛的行動
[00:33:08.960 --> 00:33:11.160]  一是不斷地做善事
[00:33:11.160 --> 00:33:12.560]  但是越做越沒有上帝
[00:33:12.560 --> 00:33:13.560]  只是自我膨脹
[00:33:13.560 --> 00:33:14.960]  看著自己做什麼
[00:33:14.960 --> 00:33:16.760]  這也不健康
[00:33:16.760 --> 00:33:19.160]  在《愛不容辭》有一句話
[00:33:19.160 --> 00:33:22.760]  承認有限和畫地自限是一線之差
[00:33:22.760 --> 00:33:24.760]  你明白自己有些限制
[00:33:24.760 --> 00:33:26.560]  還是我圈了自己
[00:33:26.560 --> 00:33:28.760]  你不用找我了,我不行了
[00:33:28.760 --> 00:33:31.360]  是有分別的
[00:33:31.360 --> 00:33:33.960]  愛是上帝的DNA屬性
[00:33:33.960 --> 00:33:34.960]  神是愛
[00:33:34.960 --> 00:33:36.560]  今天我們去愛的行動
[00:33:36.560 --> 00:33:38.160]  是因為我們是祂的兒女
[00:33:38.160 --> 00:33:40.720]  我們理應是越來越像天父
[00:33:40.720 --> 00:33:41.720]  有那份的愛
