
[00:00:00.000 --> 00:00:05.940]  各位弟兄姊妹,早晨,願你們平安
[00:23:46.540 --> 00:23:51.700]  什麼時候開始進入你的家庭之中
[00:23:51.700 --> 00:23:53.620]  當我看回自己的家譜
[00:23:53.620 --> 00:23:55.980]  我就知道原來福音
[00:23:55.980 --> 00:24:00.140]  是由我奶奶的大伯楊海峰牧師
[00:24:00.140 --> 00:24:02.060]  傳給我奶奶
[00:24:02.060 --> 00:24:04.380]  另外福音又從西方的宣教士
[00:24:04.380 --> 00:24:11.020]  傳給我奶奶的爺爺劉子楊
[00:24:11.020 --> 00:24:15.060]  又傳給我的外公劉樹春牧師
[00:24:15.060 --> 00:24:17.380]  再傳給我奶奶劉逸群
[00:24:17.380 --> 00:24:21.980]  感恩的是在我整個家族裡
[00:24:21.980 --> 00:24:26.380]  每一個領受了福音的長輩
[00:24:26.380 --> 00:24:32.460]  都願意遵照主自己的挑選和吩咐
[00:24:32.460 --> 00:24:36.820]  以生命來成全生命
[00:24:36.820 --> 00:24:39.340]  結果我的爺爺鍾德芳
[00:24:39.340 --> 00:24:45.340]  就從楊麗瓊成全了我爸爸鍾永贊
[00:24:45.340 --> 00:24:48.460]  我爸爸鍾永贊又從我媽媽劉逸群
[00:24:48.460 --> 00:24:58.700]  成全了我們五兄弟姐妹
[00:24:58.700 --> 00:25:05.020]  我媽媽對我的影響很大
[00:25:05.020 --> 00:25:08.780]  自小就鼓勵我回教會
[00:25:08.780 --> 00:25:12.780]  來追求認識信仰
[00:25:12.780 --> 00:25:15.620]  雖然我曾經是走迷
[00:25:15.620 --> 00:25:19.900]  不過她從來都沒有放棄過我
[00:25:19.900 --> 00:25:22.260]  一直對我都是不離不棄
[00:25:22.260 --> 00:25:24.500]  關懷、避諸
[00:25:24.500 --> 00:25:28.140]  並且一直的默默為我祈禱
[00:25:28.140 --> 00:25:31.580]  求神使用我的生命
[00:25:31.580 --> 00:25:33.220]  所以當我願意
[00:25:33.220 --> 00:25:36.220]  將自己全時間奉獻給神的時候
[00:25:36.220 --> 00:25:38.620]  祂喜極而泣
[00:25:38.620 --> 00:25:41.900]  並且一直都在默默的
[00:25:41.900 --> 00:25:47.940]  支持我在教會裡的服侍
[00:25:47.940 --> 00:25:51.140]  我曾經在2016年10月22日
[00:25:51.140 --> 00:25:53.300]  我生日的那一天
[00:25:53.300 --> 00:25:57.980]  在臉書上寫過一個心聲說
[00:25:57.980 --> 00:26:01.420]  喝水要思緣
[00:26:01.420 --> 00:26:05.300]  慶生即是慶祝生日
[00:26:05.300 --> 00:26:09.380]  一方面要感謝天父生命的賜予
[00:26:09.380 --> 00:26:12.100]  因為這個賜予不是一次過
[00:26:12.100 --> 00:26:13.580]  而是持續
[00:26:13.580 --> 00:26:17.380]  每日、每時、每刻
[00:26:17.380 --> 00:26:19.580]  也要感謝媽媽懷胎10月
[00:26:19.580 --> 00:26:23.420]  辛苦的將我生了出來
[00:26:23.420 --> 00:26:26.820]  媽媽的愛、她的關懷
[00:26:26.820 --> 00:26:28.420]  她的牽掛
[00:26:28.420 --> 00:26:31.100]  也不是一時三刻的
[00:26:31.100 --> 00:26:33.180]  而是一生之久
[00:26:33.180 --> 00:26:35.980]  所以在生日的日子
[00:26:35.980 --> 00:26:37.900]  我要對媽媽
[00:26:37.900 --> 00:26:41.900]  我也要對天父說一聲生日快樂
[00:26:41.900 --> 00:26:44.300]  多謝祢無微不至的愛
[00:26:44.300 --> 00:26:47.060]  同盟生命的賜予
[00:26:47.060 --> 00:26:50.940]  實際上祢不單止自己成全了我的生命
[00:26:50.940 --> 00:26:54.500]  也都教曉了我要努力的生活下去
[00:26:54.500 --> 00:26:58.740]  好好地在生活當中透過服侍
[00:26:58.740 --> 00:27:01.660]  繼續用上帝所賜的生命
[00:27:01.660 --> 00:27:03.940]  來成全生命
[00:27:03.940 --> 00:27:05.940]  我在今期的《牧志心聲》
[00:27:05.940 --> 00:27:09.860]  會再詳細多些分享我媽媽的生平
[00:27:09.860 --> 00:27:12.900]  簡單描述她是怎樣以生命
[00:27:12.900 --> 00:27:15.380]  來成全生命
[00:27:15.380 --> 00:27:18.060]  不過今年的生日特別難過
[00:27:18.060 --> 00:27:24.100]  因為媽媽在我生日之前兩天
[00:27:24.100 --> 00:27:26.620]  已經安息住懷
[00:27:26.620 --> 00:27:30.060]  我不能再像往常一樣
[00:27:30.060 --> 00:27:33.340]  對生我的媽媽說一聲生日快樂
[00:27:33.340 --> 00:27:35.300]  因為帶我進入這個世界的她
[00:27:35.300 --> 00:27:39.420]  已經靜悄悄地離開了這個世界
[00:27:39.420 --> 00:27:42.740]  讓我在這段日子裡特別難過
[00:27:42.740 --> 00:27:44.980]  我或者唯一可以做的
[00:27:44.980 --> 00:27:46.740]  是透過祈禱
[00:27:46.740 --> 00:27:50.620]  向已經安息住懷的媽媽默默地說一聲
[00:27:50.620 --> 00:27:53.060]  永生快樂
[00:27:53.060 --> 00:27:55.420]  更加期待早日在天家
[00:27:55.420 --> 00:27:58.700]  再跟媽媽聚會
[00:27:58.700 --> 00:28:00.460]  所以說到回天家
[00:28:00.460 --> 00:28:04.820]  其實我媽媽一早已經預備好自己
[00:28:04.820 --> 00:28:08.980]  她不但預備好自己的信仰生命
[00:28:08.980 --> 00:28:10.780]  也預備好自己在安息禮拜
[00:28:10.780 --> 00:28:12.620]  要唱什麼詩歌
[00:28:12.620 --> 00:28:15.620]  靈車要用哪張相片
[00:28:15.620 --> 00:28:18.300]  她一直都很期望
[00:28:18.300 --> 00:28:21.620]  天父爸爸能夠給她有通行證
[00:28:21.620 --> 00:28:24.580]  按照著天父爸爸的時間表
[00:28:24.580 --> 00:28:27.980]  坐直通車回到天父那裡
[00:28:27.980 --> 00:28:30.140]  她生命的榜樣提醒
[00:28:30.140 --> 00:28:34.940]  我們要同樣的預備好自己
[00:28:34.940 --> 00:28:37.940]  帶著這份活潑的盼望
[00:28:37.940 --> 00:28:39.860]  繼續生活下去
[00:28:39.860 --> 00:28:44.580]  用生命來承傳生命
[00:28:44.580 --> 00:28:48.660]  今天神透過聖誕
[00:28:48.660 --> 00:28:51.380]  透過主耶穌基督的誕生
[00:28:51.380 --> 00:28:54.820]  祂已經揀選了你和我
[00:28:54.820 --> 00:28:56.260]  這些如此平凡
[00:28:56.260 --> 00:28:58.540]  如此微不足道的人
[00:28:58.540 --> 00:29:02.180]  不知道你願意怎樣去回應祂呢
[00:29:02.180 --> 00:29:04.100]  瑪利亞的回應
[00:29:04.100 --> 00:29:08.340]  她說我的心尊主為大
[00:29:08.340 --> 00:29:12.620]  我的靈以我的神
[00:29:12.620 --> 00:29:14.780]  我的救主為樂
[00:29:14.780 --> 00:29:18.820]  因為祂顧念祂的侍女的卑微
[00:29:18.820 --> 00:29:23.580]  從今以後萬代都要稱我為有福
[00:29:23.580 --> 00:29:25.020]  有福這個字
[00:29:25.020 --> 00:29:30.620]  也是Happy 開心 喜樂這個字
[00:29:30.620 --> 00:29:34.140]  瑪利亞以神為樂
[00:29:34.140 --> 00:29:38.540]  為她生命的喜樂的泉源
[00:29:38.540 --> 00:29:42.860]  然後萬代都要稱她為喜樂
[00:29:42.860 --> 00:29:44.100]  繼續
[00:29:44.100 --> 00:29:47.060]  她又在《路加福音》記載了
[00:29:47.060 --> 00:29:48.740]  瑪利亞另一個的回應
[00:29:48.740 --> 00:29:51.420]  她說我是主的侍女
[00:29:51.420 --> 00:29:54.900]  情願照你的話
[00:29:54.900 --> 00:29:59.660]  成就在我的身上
[00:29:59.660 --> 00:30:02.180]  願意瑪利亞的回應
[00:30:02.180 --> 00:30:07.500]  成為今天你和我在神面前的回應
[00:30:07.500 --> 00:30:10.860]  我們同心低頭祈禱
[00:30:10.860 --> 00:30:14.420]  神我們多謝你對我們這麼特別的揀選
[00:30:14.420 --> 00:30:18.780]  讓我們有份參與聖誕
[00:30:18.780 --> 00:30:21.060]  讓我們這些這麼平凡
[00:30:21.060 --> 00:30:22.580]  這麼不配
[00:30:22.580 --> 00:30:26.660]  這麼卑微的雅氣
[00:30:26.660 --> 00:30:29.100]  可以承載主耶穌基督
[00:30:29.100 --> 00:30:33.900]  你這個寶貝在我們的生命裡面
[00:30:33.900 --> 00:30:37.540]  讓我們衷心的在你面前
[00:30:37.540 --> 00:30:39.700]  去尊你為大
[00:30:39.700 --> 00:30:42.340]  以神你為樂
[00:30:42.340 --> 00:30:47.820]  情願照你的話成就在我們每一個的身上
[00:30:47.820 --> 00:30:50.580]  讓我們用你所給的生命
[00:30:50.580 --> 00:30:56.900]  去跨代成全主耶穌基督的生命
[00:30:56.900 --> 00:30:59.380]  祈禱奉耶穌的名
[00:30:59.380 --> 00:31:00.420]  祈求
