
[00:00:00.000 --> 00:00:05.120]  首先我們要做一些小溫習
[00:25:03.580 --> 00:25:04.980]  祂是主人
[00:25:04.980 --> 00:25:06.660]  還有
[00:25:06.660 --> 00:25:10.420]  你們是神的兒女
[00:25:10.420 --> 00:25:12.380]  你們不單是盼望將來
[00:25:12.380 --> 00:25:13.740]  並且在今天
[00:25:13.740 --> 00:25:16.060]  你們已經是神的兒女
[00:25:16.060 --> 00:25:18.940]  你說是不是何等的奇妙呢?
[00:25:18.940 --> 00:25:24.460]  所以你們要活出兒女的生命
[00:25:24.460 --> 00:25:27.700]  約翰呼喚我們的教會
[00:25:27.700 --> 00:25:30.420]  呼喚承浸家
[00:25:30.420 --> 00:25:33.100]  呼喚你和我
[00:25:33.100 --> 00:25:36.220]  要每日熱情地去生活
[00:25:36.220 --> 00:25:39.140]  生活出神的品格
[00:25:39.140 --> 00:25:41.860]  必然要更像基督
[00:25:41.860 --> 00:25:43.060]  在成長班
[00:25:43.060 --> 00:25:44.300]  在任何地方
[00:25:44.300 --> 00:25:46.020]  在九龍城的街道
[00:25:46.020 --> 00:25:47.700]  在我們工作的地方
[00:25:47.700 --> 00:25:50.060]  在我們的家
[00:25:50.060 --> 00:25:54.660]  我們要活出神兒女的身份
[00:25:54.660 --> 00:25:57.340]  我們必然像基督
[00:25:57.340 --> 00:26:01.460]  我們要聖潔
[00:26:01.460 --> 00:26:02.860]  但是
[00:26:02.860 --> 00:26:06.460]  要活出神兒女的身份
[00:26:06.460 --> 00:26:08.260]  要記住
[00:26:08.260 --> 00:26:11.620]  真的不要分心
[00:26:11.620 --> 00:26:13.860]  我說了很多次
[00:26:13.860 --> 00:26:16.020]  我們常常是分心的
[00:26:16.020 --> 00:26:17.700]  你說是不是呢?
[00:26:17.700 --> 00:26:20.180]  你和我
[00:26:20.180 --> 00:26:24.380]  都是我們的孩子的爸爸媽媽
[00:26:24.380 --> 00:26:28.700]  我們也是爸爸媽媽的孩子
[00:26:28.700 --> 00:26:31.900]  我們的身份是很多的
[00:26:31.900 --> 00:26:35.220]  我們的身份是由我們家庭塑造出來的
[00:26:35.220 --> 00:26:39.420]  我們的身份是由我們教育系統塑造出來的
[00:26:39.420 --> 00:26:42.740]  我們的身份是由我們文化背景塑造出來的
[00:26:42.740 --> 00:26:46.740]  我們的身份是由我們經濟系統塑造出來的
[00:26:46.740 --> 00:26:51.580]  我們的身份是我們政治系統的身份
[00:26:51.580 --> 00:26:57.100]  我們是這些不同系統的兒女
[00:26:57.100 --> 00:26:59.020]  我們想一想
[00:26:59.020 --> 00:27:00.860]  我們是不是真的這些兒女
[00:27:00.860 --> 00:27:03.940]  這些系統的兒女
[00:27:03.940 --> 00:27:05.460]  除此之外
[00:27:05.460 --> 00:27:10.340]  還有什麼界定我們的身份呢?
[00:27:10.340 --> 00:27:12.100]  說了教育
[00:27:12.100 --> 00:27:13.260]  經濟
[00:27:13.260 --> 00:27:14.460]  文化
[00:27:14.460 --> 00:27:17.660]  家庭
[00:27:17.660 --> 00:27:19.100]  兒女
[00:27:19.100 --> 00:27:20.380]  太太
[00:27:20.380 --> 00:27:22.180]  或者其他的東西
[00:27:22.180 --> 00:27:25.660]  你是不是有無窮盡的身份
[00:27:25.660 --> 00:27:31.100]  這些身份在你的生命當中在競爭中
[00:27:31.100 --> 00:27:34.700]  所以你的身份是很混亂的
[00:27:34.700 --> 00:27:38.860]  很多時候是扭曲的
[00:27:38.860 --> 00:27:40.820]  約翰就跟我們說
[00:27:40.820 --> 00:27:43.820]  他說界定你們的身份
[00:27:43.820 --> 00:27:46.340]  不是你們的教育
[00:27:46.340 --> 00:27:47.300]  家庭
[00:27:47.300 --> 00:27:48.140]  經濟
[00:27:48.140 --> 00:27:49.540]  政治
[00:27:49.540 --> 00:27:55.740]  而是你們在耶穌基督裡面的實有的現實
[00:27:55.740 --> 00:27:57.500]  就是一個新的地方
[00:27:57.500 --> 00:27:59.340]  你們住在那裡
[00:27:59.340 --> 00:28:01.860]  你們進入這個新的家庭
[00:28:01.860 --> 00:28:05.180]  成為這個新家庭中的兒女
[00:28:05.180 --> 00:28:08.100]  所以既然你們去到這個新的家庭的時候
[00:28:08.100 --> 00:28:09.620]  住在那裡的時候
[00:28:09.620 --> 00:28:11.340]  你就在那裡要聖結
[00:28:11.340 --> 00:28:13.860]  你在那裡就作你兒女的身份
[00:28:13.860 --> 00:28:15.220]  這個身份是特別的
[00:28:15.220 --> 00:28:20.500]  這個身份反而是幫助你界定你其他的身份
[00:28:20.500 --> 00:28:28.620]  界定你教育、經濟、家庭、種族、政治的身份
[00:28:28.620 --> 00:28:32.820]  假如當我們是這樣相信的時候
[00:28:32.820 --> 00:28:35.060]  你是學生的時候
[00:28:35.060 --> 00:28:37.980]  你會努力地學習
[00:28:37.980 --> 00:28:41.220]  你在周圍論社
[00:28:41.220 --> 00:28:47.020]  你會傳福音關心你所見到那些有需要的人
[00:28:47.020 --> 00:28:50.220]  見到我們社會當中的長者
[00:28:50.220 --> 00:28:54.060]  你會敬重他們
[00:28:54.060 --> 00:28:57.580]  你見到社會當中有正義、公義問題
[00:28:57.580 --> 00:29:01.380]  你會繼續發聲
[00:29:01.380 --> 00:29:06.180]  但是你不會將你和別人分門別類
[00:29:06.180 --> 00:29:13.980]  你只是去參與正義,而且是新的正義
[00:29:13.980 --> 00:29:19.020]  所以你不會混合在這個文化的體系當中
[00:29:19.020 --> 00:29:23.420]  我們的教會也不需要一些基督徒
[00:29:23.420 --> 00:29:30.660]  說那些基督徒能夠反映出我們這個社會文化的特點
[00:29:30.660 --> 00:29:33.140]  我們不需要這樣的基督徒
[00:29:33.140 --> 00:29:39.020]  最重要的是我們要知道我們是什麼
[00:29:39.020 --> 00:29:44.180]  要知道我們是屬於神
[00:29:44.180 --> 00:29:47.180]  是神的兒女
[00:29:47.180 --> 00:29:56.300]  不是剛才說的那些教育、家庭、社會、文化、經濟、政治的兒女
[00:29:56.300 --> 00:29:58.300]  當我們屬於神的時候
[00:29:58.300 --> 00:30:01.540]  我們會更像基督
[00:30:01.540 --> 00:30:08.900]  我們會出耶穌基督那種聖潔、公義、正義、憐憫的生命
[00:30:08.900 --> 00:30:12.900]  這是約翰對你們的命令
[00:30:12.900 --> 00:30:16.740]  Behold, 望呀
[00:30:16.740 --> 00:30:21.620]  望著神的奇妙、何等奇妙的慈愛
[00:30:21.620 --> 00:30:24.420]  你們望呀
[00:30:24.420 --> 00:30:31.900]  這個呼召不單止是給你們當中每一個人、個別的一個人
[00:30:31.900 --> 00:30:34.420]  而是給我們一群人
[00:30:34.420 --> 00:30:40.940]  給我們城鎮家一群人經歷這個集體的聖潔
[00:30:40.940 --> 00:30:46.500]  所以這不是一個單一的過程、單獨的旅程
[00:30:46.500 --> 00:30:50.740]  不是自己去必要像基督
[00:30:50.740 --> 00:30:54.740]  而是我們一起去像基督
[00:30:54.740 --> 00:30:57.740]  我們一起被鼓勵、被教導
[00:30:57.740 --> 00:31:01.420]  一起要成為神的兒女
[00:31:01.420 --> 00:31:04.740]  所以我的禱告就是
[00:31:04.740 --> 00:31:07.740]  城鎮家弟兄姊妹們
[00:31:07.740 --> 00:31:12.420]  你們不需要一個小耶穌
[00:31:12.420 --> 00:31:16.220]  你們不需要一個小耶穌
[00:31:16.220 --> 00:31:20.540]  讓你們感覺到很舒服
[00:31:20.540 --> 00:31:27.620]  我希望你們懇求你們能夠經歷到生命的改變
[00:31:27.620 --> 00:31:32.540]  經歷到你們有那個神兒女的身份
[00:31:32.540 --> 00:31:35.540]  那種生命的改變
[00:31:35.540 --> 00:31:39.820]  要記住你們的身份是神的兒女
[00:31:39.820 --> 00:31:43.140]  你們是屬於神
[00:31:43.140 --> 00:31:45.460]  記不記得?
[00:31:45.460 --> 00:31:54.540]  記不記得神和約翰在今天向你們說話時說過什麼?
[00:31:54.540 --> 00:31:59.140]  生命的優先次序是什麼?
[00:31:59.140 --> 00:32:03.340]  你會不會優先去活出
[00:32:03.340 --> 00:32:07.340]  你是神的兒女的身份?
