
[00:00:00.000 --> 00:00:03.400]  今天這個訊息 每一個人都合適聽
[00:17:02.800 --> 00:17:03.400]  Pastor Mary
[00:17:03.400 --> 00:17:07.200]  Pastor Matt就搞定
[00:17:07.200 --> 00:17:10.600]  不要自己騙自己
[00:17:10.600 --> 00:17:13.200]  幾個小時就幫你教好你的兒子
[00:17:13.200 --> 00:17:16.800]  教好你的女兒
[00:17:16.800 --> 00:17:19.400]  如果你是家長
[00:17:19.400 --> 00:17:20.400]  第二課少一點
[00:17:20.400 --> 00:17:23.800]  不過我prep你們
[00:17:23.800 --> 00:17:25.000]  小朋友大了
[00:17:25.000 --> 00:17:25.800]  要學什麼
[00:17:25.800 --> 00:17:27.200]  除了上學之外
[00:17:27.200 --> 00:17:29.600]  學中文
[00:17:29.600 --> 00:17:31.000]  學彈琴
[00:17:31.000 --> 00:17:31.600]  不喜歡彈琴
[00:17:31.600 --> 00:17:33.000]  學violin
[00:17:33.000 --> 00:17:34.400]  去學畫畫
[00:17:34.400 --> 00:17:35.600]  學游泳
[00:17:35.600 --> 00:17:38.600]  學打tennis
[00:17:38.600 --> 00:17:40.000]  Right?
[00:17:40.000 --> 00:17:40.800]  好吧
[00:17:40.800 --> 00:17:42.200]  沒錯的
[00:17:42.200 --> 00:17:43.800]  牧師不是罵你們
[00:17:43.800 --> 00:17:45.000]  OK的
[00:17:45.000 --> 00:17:46.800]  培養他們
[00:17:46.800 --> 00:17:48.200]  好好栽培他們
[00:17:48.200 --> 00:17:49.800]  我想問大家一個問題
[00:17:49.800 --> 00:17:50.600]  比如說
[00:17:50.600 --> 00:17:53.600]  每個星期送去中文學校放下
[00:17:53.600 --> 00:17:57.400]  接回來
[00:17:57.400 --> 00:17:57.800]  OK了
[00:17:57.800 --> 00:17:58.600]  去完中文學校了
[00:17:58.600 --> 00:18:01.400]  下星期再去
[00:18:01.400 --> 00:18:04.800]  從來不叫他們做功課
[00:18:04.800 --> 00:18:06.800]  從來不要求家裏人說國語
[00:18:06.800 --> 00:18:08.600]  如果是學國語的話
[00:18:08.600 --> 00:18:11.200]  他們的中文會不會好
[00:18:11.200 --> 00:18:12.800]  會不會
[00:18:12.800 --> 00:18:15.600]  你有沒有叫小朋友做好中文的功課
[00:18:15.600 --> 00:18:17.400]  除了自己的功課之外
[00:18:17.400 --> 00:18:18.600]  有沒有
[00:18:18.600 --> 00:18:19.600]  有沒有鼓勵他們
[00:18:19.600 --> 00:18:20.600]  有沒有教他們
[00:18:20.600 --> 00:18:22.200]  在家裏多說點國語
[00:18:22.200 --> 00:18:24.200]  有沒有
[00:18:24.200 --> 00:18:25.400]  爲什麼回到家裏
[00:18:25.400 --> 00:18:26.200]  Pastor Fasida
[00:18:26.200 --> 00:18:27.000]  背誦經
[00:18:27.000 --> 00:18:31.000]  有沒有叫他們背誦經
[00:18:31.000 --> 00:18:33.000]  有沒有叫他們
[00:18:33.000 --> 00:18:34.600]  做靈脩
[00:18:34.600 --> 00:18:37.400]  有沒有家庭敬拜
[00:18:37.400 --> 00:18:38.400]  我們就希望
[00:18:38.400 --> 00:18:40.000]  星期一那兩三個小時
[00:18:40.000 --> 00:18:42.200]  他就成功了
[00:18:42.200 --> 00:18:44.400]  爲什麼叫他學中文不是這樣的
[00:18:44.400 --> 00:18:52.600]  爲什麼叫他學音樂彈琴不是這樣的
[00:18:52.600 --> 00:18:54.800]  靠天父上來憐憫我們
[00:18:54.800 --> 00:18:56.600]  I hope
[00:18:56.600 --> 00:18:58.200]  這個不是一個普遍性的問題
[00:18:58.200 --> 00:19:01.600]  在我們的教會
[00:19:01.600 --> 00:19:03.400]  我們在裏面有很多single
[00:19:03.400 --> 00:19:06.200]  single couples
[00:19:06.200 --> 00:19:09.400]  如果你以後打算結婚生子的話
[00:19:09.400 --> 00:19:10.200]  你想想
[00:19:10.200 --> 00:19:12.400]  你要做一個怎樣的爹地媽咪
[00:19:12.400 --> 00:19:15.400]  你要怎樣幫助你的小朋友
[00:19:15.400 --> 00:19:19.400]  做神要去做的那個工作
[00:19:19.400 --> 00:19:20.200]  當然
[00:19:20.200 --> 00:19:22.400]  我們要明白一件事
[00:19:22.400 --> 00:19:25.000]  無論怎麼努力都好
[00:19:25.000 --> 00:19:27.000]  我們都是有缺陷的人
[00:19:27.000 --> 00:19:28.800]  我們都是不完美
[00:19:28.800 --> 00:19:30.800]  不過at least
[00:19:30.800 --> 00:19:32.400]  最低限度我們try
[00:19:32.400 --> 00:19:35.800]  我們試下做一個好爹地好媽咪
[00:19:35.800 --> 00:19:38.800]  你盡你的努力
[00:19:38.800 --> 00:19:40.200]  讓你的小朋友看到
[00:19:40.200 --> 00:19:42.200]  敬拜神重要
[00:19:42.200 --> 00:19:44.400]  你用每一個機會去告訴他知道
[00:19:44.400 --> 00:19:46.600]  神在我們生命當中做了什麼
[00:19:46.600 --> 00:19:48.200]  神怎麼祝福爹地媽咪
[00:19:48.200 --> 00:19:49.600]  神怎麼幫助爹地媽咪
[00:19:49.600 --> 00:19:53.000]  有沒有問題我們怎麼去求神幫助
[00:19:53.000 --> 00:19:54.400]  你用每一個機會
[00:19:54.400 --> 00:19:56.400]  去分享神在我們生命當中的作爲
[00:19:56.400 --> 00:19:59.200]  讓他們從小就知道
[00:19:59.200 --> 00:20:00.800]  神的存在
[00:20:00.800 --> 00:20:05.200]  神的帶領
[00:20:05.200 --> 00:20:06.600]  我相信他們成長之後
[00:20:06.600 --> 00:20:08.000]  生命會不一樣
[00:20:08.000 --> 00:20:10.000]  當然我剛纔說過
[00:20:10.000 --> 00:20:12.000]  就算你做在一起
[00:20:12.000 --> 00:20:13.800]  有時呢
[00:20:13.800 --> 00:20:17.200]  好樹結不出好果子
[00:20:17.200 --> 00:20:18.800]  馬洛啊
[00:20:18.800 --> 00:20:21.200]  努力做一個好爹地
[00:20:21.200 --> 00:20:22.200]  好爸爸
[00:20:22.200 --> 00:20:24.000]  有很多東西值得去學習
[00:20:24.000 --> 00:20:26.400]  不幸的是
[00:20:26.400 --> 00:20:27.600]  他兒子長大之後
[00:20:27.600 --> 00:20:29.600]  和他所教的背道而馳
[00:20:29.600 --> 00:20:32.000]  這個馬洛這麼認真
[00:20:32.000 --> 00:20:33.800]  生前就求神幫他
[00:20:33.800 --> 00:20:35.400]  我相信他兒子出世之後
[00:20:35.400 --> 00:20:37.200]  他會用一切努力
[00:20:37.200 --> 00:20:40.400]  按照天使教導他的方法
[00:20:40.400 --> 00:20:41.600]  要他做的事
[00:20:41.600 --> 00:20:43.600]  應該做齊做足
[00:20:43.600 --> 00:20:47.800]  但是他兒子長大之後
[00:20:47.800 --> 00:20:51.200]  和他的教導是背道而馳
[00:20:51.200 --> 00:20:53.400]  大家知道他兒子是誰嗎
[00:20:53.400 --> 00:20:55.600]  好樹結不出好果子
[00:20:55.600 --> 00:20:58.600]  大家知道他兒子叫什麼名字嗎
[00:20:58.600 --> 00:21:00.600]  叫參孫
[00:21:00.600 --> 00:21:02.400]  聽過參孫的名字嗎
[00:21:02.400 --> 00:21:05.200]  他爹地的名字可能今天你才聽到
[00:21:05.200 --> 00:21:09.000]  原來是參孫
[00:21:09.000 --> 00:21:13.800]  以色列人的士師
[00:21:13.800 --> 00:21:15.600]  參孫長大之後
[00:21:15.600 --> 00:21:17.400]  他選擇做了幾件
[00:21:17.400 --> 00:21:20.000]  上帝很不開心的事
[00:21:20.000 --> 00:21:22.400]  我們看看十四章講得很清楚
[00:21:22.400 --> 00:21:23.800]  十四章講什麼我們知道
[00:21:23.800 --> 00:21:25.800]  這個參孫
[00:21:25.800 --> 00:21:28.000]  我們看看十四章講什麼
[00:21:28.000 --> 00:21:32.000]  有一天參孫去到平拿的地方
[00:21:32.000 --> 00:21:34.000]  這是一個非禮仕人的地方
[00:21:34.000 --> 00:21:38.200]  在那裏看到一個非禮仕的女子
[00:21:38.200 --> 00:21:40.200]  一見鍾情
[00:21:40.200 --> 00:21:40.800]  於是回家說
[00:21:40.800 --> 00:21:43.600]  爹地 我去到平拿見到一個女子
[00:21:43.600 --> 00:21:44.600]  我很喜歡她
[00:21:44.600 --> 00:21:45.800]  你給我娶回來吧
[00:21:45.800 --> 00:21:50.600]  這是他們的custom
[00:21:50.600 --> 00:21:52.000]  他爹地媽媽怎麼說
[00:21:52.000 --> 00:21:53.600]  他說 兒子
[00:21:53.600 --> 00:21:55.800]  我們以色列人有那麼多女孩
[00:21:55.800 --> 00:21:57.200]  這裏有那麼多女孩
[00:21:57.200 --> 00:21:58.600]  爲什麼你非要去平拿
[00:21:58.600 --> 00:22:02.400]  娶一個非禮仕人的女子做老婆呢
[00:22:02.400 --> 00:22:05.000]  然後參孫怎麼說
[00:22:05.000 --> 00:22:07.000]  我喜歡她
[00:22:07.000 --> 00:22:11.800]  你給我娶回來吧
[00:22:11.800 --> 00:22:15.200]  好樹結不出好果子
[00:22:15.200 --> 00:22:17.200]  我剛纔說那西爾人是什麼
[00:22:17.200 --> 00:22:20.000]  是分別爲性被上帝使用的人
[00:22:20.000 --> 00:22:24.000]  但是參孫做了幾件事
[00:22:24.000 --> 00:22:28.600]  是違反了他做那西爾人的承諾
[00:22:28.600 --> 00:22:30.000]  第一
[00:22:30.000 --> 00:22:31.600]  他去一個不應該去的地方
[00:22:31.600 --> 00:22:33.600]  平拿是一個非禮仕人的地方
[00:22:33.600 --> 00:22:35.800]  當你一個人去到那個地方的時候
[00:22:35.800 --> 00:22:42.400]  你是將自己暴露在危險和引誘當中
[00:22:42.400 --> 00:22:45.600]  就好像我們今天很多年輕人在第二堂崇拜
[00:22:45.600 --> 00:22:48.000]  我不知道聖古斯有沒有紅燈區
[00:22:48.000 --> 00:22:49.400]  三文治一定有
[00:22:49.400 --> 00:22:51.000]  我定力很夠的
[00:22:51.000 --> 00:22:53.800]  我去看看我的定力行不行
[00:22:53.800 --> 00:22:55.800]  我去看看有誰敢擄笠我
[00:22:55.800 --> 00:22:56.600]  知道什麼是擄笠嗎
[00:22:56.600 --> 00:22:58.000]  打劫我
[00:22:58.000 --> 00:22:59.600]  我剛剛從北歐回來
[00:22:59.600 --> 00:23:00.600]  我的領隊經常說
[00:23:00.600 --> 00:23:01.800]  這個地方啊牧師
[00:23:01.800 --> 00:23:03.200]  我們喫飯而已
[00:23:03.200 --> 00:23:04.600]  不過我們要經過紅燈區
[00:23:04.600 --> 00:23:06.000]  不要看
[00:23:06.000 --> 00:23:07.000]  不用走路的
[00:23:07.000 --> 00:23:12.000]  怎麼不看呢
[00:23:12.000 --> 00:23:13.200]  還有啊牧師小心點
[00:23:13.200 --> 00:23:15.400]  這裏很多人打劫
[00:23:15.400 --> 00:23:16.600]  那你就帶我走另一條路吧
[00:23:16.600 --> 00:23:19.200]  爲什麼要走那條路呢
[00:23:19.200 --> 00:23:20.800]  經常提醒我們
[00:23:20.800 --> 00:23:24.800]  Beware of pickpocketing
[00:23:24.800 --> 00:23:27.200]  當你去一些不應該去的地方的時候
[00:23:27.200 --> 00:23:31.000]  你將自己暴露在危險和引誘當中
[00:23:31.000 --> 00:23:32.400]  第二樣是參選
[00:23:32.400 --> 00:23:34.200]  做一些不應該做的事
[00:23:34.200 --> 00:23:37.200]  見到一個菲律斯女孩就要娶她做老婆了
[00:23:37.200 --> 00:23:39.200]  很明顯這是違反了
[00:23:39.200 --> 00:23:41.000]  舊約聖經裏面說得很清楚
[00:23:41.000 --> 00:23:45.400]  你不可以和那些不信的外族女子結婚
[00:23:45.400 --> 00:23:49.000]  大家聽過的吧
[00:23:49.000 --> 00:23:51.200]  但他一見鍾情
[00:23:51.200 --> 00:23:52.600]  他確實要娶那女孩爲妻
[00:23:52.600 --> 00:23:57.000]  第三樣是不聽老人言
[00:23:57.000 --> 00:23:58.800]  父母不是沒有勸他
[00:23:58.800 --> 00:24:00.200]  爲什麼那麼多女孩你不要選
[00:24:00.200 --> 00:24:03.400]  而是要選一個不信上帝的菲律斯女孩
[00:24:03.400 --> 00:24:06.400]  那麼多女孩你不去找
[00:24:06.400 --> 00:24:07.800]  I don't care
[00:24:07.800 --> 00:24:09.000]  我就是喜歡她
[00:24:09.000 --> 00:24:11.600]  這個參選是很執着的人
[00:24:11.600 --> 00:24:14.000]  參選有兩個死穴
[00:24:14.000 --> 00:24:16.000]  參選的人有兩個死穴
[00:24:16.000 --> 00:24:18.800]  第一個就是女性
[00:24:18.800 --> 00:24:20.400]  第二個就是她的脾氣
[00:24:20.400 --> 00:24:22.600]  如果你有機會看下去你會發現
[00:24:22.600 --> 00:24:26.600]  她一不開心脾氣就很令人害怕
[00:24:26.600 --> 00:24:28.800]  進行殺戮和破壞
[00:24:28.800 --> 00:24:30.400]  眼睛都不眨一下
[00:24:30.400 --> 00:24:33.800]  她厲害嘛 厲害嘛 大歷史嘛
[00:24:33.800 --> 00:24:37.200]  她們兩個死穴
[00:24:37.200 --> 00:24:41.000]  好事結不出好果子
[00:24:41.000 --> 00:24:44.400]  我相信
[00:24:44.400 --> 00:24:46.800]  馬來亞見到自己的兒子這樣
[00:24:46.800 --> 00:24:50.600]  很難過
[00:24:50.600 --> 00:24:53.000]  很傷心
[00:24:53.000 --> 00:24:55.600]  不知道可以做些什麼
[00:24:55.600 --> 00:24:58.400]  有些人可能會因爲這樣的緣故
[00:24:58.400 --> 00:25:00.400]  家裏出了個浪子
[00:25:00.400 --> 00:25:02.600]  會覺得很羞愧
[00:25:02.600 --> 00:25:04.600]  我都不是一個好爹地
[00:25:04.600 --> 00:25:06.800]  很自責
[00:25:06.800 --> 00:25:08.200]  甚至我知道有些人
[00:25:08.200 --> 00:25:09.800]  因爲這樣的緣故
[00:25:09.800 --> 00:25:13.800]  鄙視 抑鬱
[00:25:13.800 --> 00:25:21.600]  覺得自己很不行
[00:25:21.600 --> 00:25:25.000]  如果我們家裏有個浪子
[00:25:25.000 --> 00:25:27.400]  爲了種種原因不能夠乘財乘氣
[00:25:27.400 --> 00:25:30.400]  不要做浪子就是不乘財
[00:25:30.400 --> 00:25:31.600]  希望他能夠有成就
[00:25:31.600 --> 00:25:33.000]  但是平平湧湧
[00:25:33.000 --> 00:25:34.600]  我們覺得都不太開心
[00:25:34.600 --> 00:25:38.000]  無論怎樣都好
[00:25:38.000 --> 00:25:39.000]  我想告訴你
[00:25:39.000 --> 00:25:41.200]  我看完聖經感謝讚美主
[00:25:41.200 --> 00:25:43.800]  特別是參宣這個故事
[00:25:43.800 --> 00:25:47.200]  上帝沒有任何的顯示
[00:25:47.200 --> 00:25:50.400]  祂責備馬來亞
[00:25:50.400 --> 00:25:53.600]  沒有
[00:25:53.600 --> 00:25:55.200]  馬來亞已經盡了祂能夠做的
[00:25:55.200 --> 00:25:57.200]  我不是說祂完美
[00:25:57.200 --> 00:25:59.400]  我不是說在參宣成就的過程當中
[00:25:59.400 --> 00:26:01.000]  祂一點犯錯都沒有
[00:26:01.000 --> 00:26:03.000]  但起碼祂儘量學習
[00:26:03.000 --> 00:26:04.000]  做一個好的爹地
[00:26:04.000 --> 00:26:07.600]  而我們看到上帝沒有責備祂
[00:26:07.600 --> 00:26:09.000]  不過問題就是
[00:26:09.000 --> 00:26:11.000]  當好樹結了好果子
[00:26:11.000 --> 00:26:15.000]  家裏出了個有問題的青少年的時候
[00:26:15.000 --> 00:26:17.800]  我們該怎麼辦
[00:26:17.800 --> 00:26:21.800]  我們該怎麼做
[00:26:21.800 --> 00:26:23.000]  剛纔我提到浪子的字
[00:26:23.000 --> 00:26:24.400]  大家很容易就會聯想到
[00:26:24.400 --> 00:26:25.200]  在聖經裏面
[00:26:25.200 --> 00:26:26.400]  在《新約聖經》
[00:26:26.400 --> 00:26:28.600]  《路加福音》十五章
[00:26:28.600 --> 00:26:30.800]  就說到這個浪子的比喻
[00:26:30.800 --> 00:26:32.600]  大家是不是很熟悉的呢
[00:26:32.600 --> 00:26:34.000]  我不去重溫這個故事
[00:26:34.000 --> 00:26:36.400]  我估計大家多多少少都知道
[00:26:36.400 --> 00:26:37.600]  有一個浪子的比喻
[00:26:37.600 --> 00:26:38.800]  有兩個兄弟
[00:26:38.800 --> 00:26:40.200]  哥哥很乖
[00:26:40.200 --> 00:26:41.400]  爹地叫他做什麼都做什麼
[00:26:41.400 --> 00:26:42.600]  很努力做工作
[00:26:42.600 --> 00:26:44.800]  兒子就說我要分家產
[00:26:44.800 --> 00:26:48.200]  分了家產之後就遠走高飛去奉
[00:26:48.200 --> 00:26:51.800]  所以把他的家財完全奉了
[00:26:51.800 --> 00:26:53.200]  做了乞丐
[00:26:53.200 --> 00:26:55.400]  連喫豬哨都沒有人給他
[00:26:55.400 --> 00:26:57.600]  於是就想起要回家了
[00:26:57.600 --> 00:27:00.000]  這個就是浪子回頭的故事
[00:27:00.000 --> 00:27:01.200]  大家都很熟悉
[00:27:01.200 --> 00:27:04.200]  但是今天我想和大家說
[00:27:04.200 --> 00:27:06.800]  當你家裏出了個浪子
[00:27:06.800 --> 00:27:08.000]  當你覺得
[00:27:08.000 --> 00:27:11.400]  你家裏的子女
[00:27:11.400 --> 00:27:13.400]  不成材 不成器
[00:27:13.400 --> 00:27:16.600]  讓你憂心 讓你覺得羞愧
[00:27:16.600 --> 00:27:19.600]  有些成爲你的負累負擔
[00:27:19.600 --> 00:27:23.800]  或者你有這樣的感覺
[00:27:23.800 --> 00:27:27.600]  我們應該怎麼去面對這個情況
[00:27:27.600 --> 00:27:29.600]  從這個比喻裏面來說
[00:27:29.600 --> 00:27:31.000]  有幾樣東西要和大家分享
[00:27:31.000 --> 00:27:34.400]  第一 不要放棄
[00:27:34.400 --> 00:27:38.200]  因爲那個是天父上帝賜給你的子女
[00:27:38.200 --> 00:27:42.000]  不要放棄你家中的浪子
[00:27:42.000 --> 00:27:44.600]  不要放棄你家裏那些
[00:27:44.600 --> 00:27:48.600]  令你覺得很失望的人
[00:27:48.600 --> 00:27:49.600]  我們看看爹地
[00:27:49.600 --> 00:27:51.200]  如果你看《路架神像》
[00:27:51.200 --> 00:27:56.600]  每天在門口等他的兒子回來
[00:27:56.600 --> 00:28:02.400]  每天等他的兒子回來
[00:28:02.400 --> 00:28:06.600]  十年與一日 沒有放棄
[00:28:06.600 --> 00:28:08.800]  第二樣東西
[00:28:08.800 --> 00:28:10.600]  我們看到這個父親對他的兒子
[00:28:10.600 --> 00:28:14.400]  無條件的愛
[00:28:14.400 --> 00:28:18.200]  遠遠看到兒子回來 衣衫藍柳
[00:28:18.200 --> 00:28:21.800]  我可以想象他全身臭味
[00:28:21.800 --> 00:28:25.000]  兒子還沒有機會向他認錯
[00:28:25.000 --> 00:28:26.200]  這個爹地就跑過去
[00:28:26.200 --> 00:28:30.200]  抱着他 和他親嘴
[00:28:30.200 --> 00:28:34.800]  What's that? 什麼來的?
[00:28:34.800 --> 00:28:37.400]  可能我們的爹地媽媽也不會這樣對我們
[00:28:37.400 --> 00:28:41.000]  But God does
[00:28:41.000 --> 00:28:43.000]  天父上帝會這樣對我們
[00:28:43.000 --> 00:28:48.200]  信耶穌的人有能力可以這樣做
[00:28:48.200 --> 00:28:50.600]  無條件的愛
[00:28:50.600 --> 00:28:53.000]  Unconditional love
[00:28:53.000 --> 00:28:54.800]  是要soul的
[00:28:54.800 --> 00:28:56.200]  讓你的孩子知道
[00:28:56.200 --> 00:28:58.200]  No matter what you are
[00:28:58.200 --> 00:29:01.000]  無論你變成什麼樣子
[00:29:01.000 --> 00:29:04.800]  我仍然愛你
[00:29:04.800 --> 00:29:06.800]  然後我們看到這個父親
[00:29:06.800 --> 00:29:09.400]  這個比喻裏面的父親
[00:29:09.400 --> 00:29:13.000]  對他的兒子是無條件的接納
[00:29:13.000 --> 00:29:14.000]  爲什麼這麼說呢?
[00:29:14.000 --> 00:29:15.200]  大家記得那個故事嗎?
[00:29:15.200 --> 00:29:16.400]  馬上叫那些僕人
[00:29:16.400 --> 00:29:19.200]  將外袍披在他的身上
[00:29:19.200 --> 00:29:21.400]  將鞋穿在他的腳上
[00:29:21.400 --> 00:29:22.400]  還有一樣東西很重要
[00:29:22.400 --> 00:29:25.000]  將戒指戴在他的手指上
[00:29:25.000 --> 00:29:26.400]  不是普通的戒指
[00:29:26.400 --> 00:29:29.800]  大家知道在古代戒指代表什麼嗎?
[00:29:29.800 --> 00:29:32.600]  權並代表信譽
[00:29:32.600 --> 00:29:36.000]  等於我們今天的信用卡
[00:29:36.000 --> 00:29:38.600]  丟個印用來指環
[00:29:38.600 --> 00:29:40.000]  登標
[00:29:40.000 --> 00:29:41.600]  我就認帳
[00:29:41.600 --> 00:29:44.000]  回去拿錢就行了
[00:29:44.000 --> 00:29:47.200]  什麼意思呢?
[00:29:47.200 --> 00:29:51.800]  父親對兒子完全的寬恕
[00:29:51.800 --> 00:29:57.600]  完全的接納
[00:29:57.600 --> 00:30:01.600]  感謝讚美主
[00:30:01.600 --> 00:30:07.000]  這個是好結局
[00:30:07.000 --> 00:30:09.200]  但對我來說
[00:30:09.200 --> 00:30:11.600]  我還沒見到那個結局
[00:30:11.600 --> 00:30:15.400]  如果你跟牧師一樣
[00:30:15.400 --> 00:30:18.400]  你家中的浪子
[00:30:18.400 --> 00:30:21.400]  仍然是留戀在上帝的愛
[00:30:21.400 --> 00:30:24.400]  和恩典以愛
[00:30:24.400 --> 00:30:28.400]  你可以做些什麼呢?
[00:30:28.400 --> 00:30:34.000]  我和你分享我和師母可以做些什麼
[00:30:34.000 --> 00:30:36.200]  每天爲他祈禱
[00:30:36.200 --> 00:30:38.000]  Every single day
[00:30:38.000 --> 00:30:39.600]  喫飯的時候
[00:30:39.600 --> 00:30:41.400]  一起祈禱的時候
[00:30:41.400 --> 00:30:44.200]  大家聊天想起他的時候
[00:30:44.200 --> 00:30:50.000]  Every day
[00:30:50.000 --> 00:30:52.000]  爲他祈禱
[00:30:52.000 --> 00:30:57.600]  爲他迴轉祈禱
[00:30:57.600 --> 00:30:58.600]  我告訴你們
[00:30:58.600 --> 00:31:01.400]  其實我們看到上帝的恩典
[00:31:01.400 --> 00:31:05.600]  我們看到上帝在生命當中做事
[00:31:05.600 --> 00:31:07.200]  我們見到的
[00:31:07.200 --> 00:31:09.800]  不過只不過他還緊
[00:31:09.800 --> 00:31:11.800]  Stubborn
[00:31:11.800 --> 00:31:13.200]  還沒肯回頭
[00:31:13.200 --> 00:31:14.800]  但我見到神在做功
[00:31:14.800 --> 00:31:17.400]  所以我爲自己祈禱
[00:31:17.400 --> 00:31:18.600]  不單爲他祈禱
[00:31:18.600 --> 00:31:19.600]  我爲自己祈禱
[00:31:19.600 --> 00:31:21.000]  我爲自己祈禱什麼?
[00:31:21.000 --> 00:31:25.800]  求天父順利加添我們的忍耐
[00:31:25.800 --> 00:31:27.000]  加添我們的忍耐
[00:31:27.000 --> 00:31:28.600]  讓我們能夠抵受得住
[00:31:28.600 --> 00:31:30.200]  我不知道爹爹等了多少年
[00:31:30.200 --> 00:31:31.600]  兒子纔會回來
[00:31:31.600 --> 00:31:32.800]  我現在都不知道等到什麼時候
[00:31:32.800 --> 00:31:33.600]  兒子會回頭
[00:31:33.600 --> 00:31:36.200]  不過我見到神在做功
[00:31:36.200 --> 00:31:37.800]  所以我經常鼓勵師母
[00:31:37.800 --> 00:31:39.800]  God is working
[00:31:39.800 --> 00:31:42.000]  Let's pray
[00:31:42.000 --> 00:31:42.800]  Not only for him
[00:31:42.800 --> 00:31:50.400]  but for us, 能夠stand
[00:31:50.400 --> 00:31:53.400]  夠了嗎?
[00:31:53.400 --> 00:31:54.400]  還有
[00:31:54.400 --> 00:31:57.800]  我和師母彼此提醒
[00:31:57.800 --> 00:31:59.000]  嘗試去了解一下
[00:31:59.000 --> 00:32:03.000]  爲什麼他會走
[00:32:03.000 --> 00:32:04.200]  Go astray
[00:32:04.200 --> 00:32:06.200]  爲什麼他會走去另一條路
[00:32:06.200 --> 00:32:08.000]  爹爹媽媽小時候幫他
[00:32:08.000 --> 00:32:09.600]  一直帶回教會
[00:32:09.600 --> 00:32:11.400]  以前我教會的人以爲他做牧師
[00:32:11.400 --> 00:32:13.200]  不是做牧師
[00:32:13.200 --> 00:32:15.600]  忽然間一個百百十度的轉變
[00:32:15.600 --> 00:32:18.400]  What happened to him?
[00:32:18.400 --> 00:32:19.600]  過去了
[00:32:19.600 --> 00:32:21.600]  現在他怎麼想的呢?
[00:32:21.600 --> 00:32:24.200]  他怎麼去了解基督教的信仰呢?
[00:32:24.200 --> 00:32:26.000]  他怎麼面對他的生命呢?
[00:32:26.000 --> 00:32:28.200]  他的前路是怎麼看的呢?
[00:32:28.200 --> 00:32:32.600]  我們學怎麼去了解他
[00:32:32.600 --> 00:32:36.800]  師母和我都去見counselor
[00:32:36.800 --> 00:32:37.800]  我們幫很多人
[00:32:37.800 --> 00:32:39.400]  但也有人幫我們
[00:32:39.400 --> 00:32:43.600]  怎麼去跟這些stubborn的人溝通
[00:32:43.600 --> 00:32:45.600]  怎麼去了解他的想法
[00:32:45.600 --> 00:32:48.200]  怎麼能夠明白他的感覺
[00:32:48.200 --> 00:32:51.400]  怎麼去communicate我們的意思
[00:32:51.400 --> 00:32:53.200]  與此同時
[00:32:53.200 --> 00:32:55.400]  我們從來不會
[00:32:55.400 --> 00:32:57.000]  因爲他說現在不信了
[00:32:57.000 --> 00:32:58.200]  不去教堂
[00:32:58.200 --> 00:32:59.200]  不和他說教會的東西
[00:32:59.200 --> 00:33:00.800]  我們照常和他分享
[00:33:00.800 --> 00:33:03.800]  神在我生命當中做了什麼
[00:33:03.800 --> 00:33:06.200]  我怎麼經歷了上帝的恩典
[00:33:06.200 --> 00:33:08.000]  神怎麼幫助我帶領我們
[00:33:08.000 --> 00:33:09.400]  神怎麼賜福我們的教會
[00:33:09.400 --> 00:33:14.000]  我告訴他
[00:33:14.000 --> 00:33:15.200]  告訴他
[00:33:15.200 --> 00:33:18.800]  神仍然愛他
[00:33:18.800 --> 00:33:20.200]  當然還有一件事
[00:33:20.200 --> 00:33:21.600]  我和師母學習去做
[00:33:21.600 --> 00:33:23.000]  我鼓勵你
[00:33:23.000 --> 00:33:27.800]  如果家裏有一個浪子的話
[00:33:27.800 --> 00:33:30.800]  不要讓魔鬼
[00:33:30.800 --> 00:33:33.000]  利用我們的浪子
[00:33:33.000 --> 00:33:36.600]  成爲攻擊我們的工具
[00:33:36.600 --> 00:33:38.200]  聽到我說什麼嗎
[00:33:38.200 --> 00:33:39.000]  你不行
[00:33:39.000 --> 00:33:39.800]  你看你的兒子
[00:33:39.800 --> 00:33:42.000]  你又做牧師
[00:33:42.000 --> 00:33:43.200]  你的兒子現在不信耶穌
[00:33:43.200 --> 00:33:47.400]  不去教堂
[00:33:47.400 --> 00:33:51.200]  你說什麼都沒用
[00:33:51.200 --> 00:33:52.400]  會不會這樣攻擊我們
[00:33:52.400 --> 00:33:55.000]  會的
[00:33:55.000 --> 00:33:56.000]  這是魔鬼的工作
[00:33:56.000 --> 00:33:58.200]  但是我和師母學習
[00:33:58.200 --> 00:34:01.600]  不要讓魔鬼利用我們的兒子
[00:34:01.600 --> 00:34:04.000]  去攔阻我們的師父
[00:34:04.000 --> 00:34:05.800]  我們做我們可以做的事
[00:34:05.800 --> 00:34:07.000]  他做了他的選擇
[00:34:07.000 --> 00:34:09.400]  我們可以做的事
[00:34:09.400 --> 00:34:11.000]  除了剛纔那些之外
[00:34:11.000 --> 00:34:13.200]  繼續努力去服侍上帝
[00:34:13.200 --> 00:34:15.400]  讓他從我們的生命當中
[00:34:15.400 --> 00:34:17.400]  見到上帝的作爲
[00:34:17.400 --> 00:34:19.600]  這是我們的祈禱
[00:34:19.600 --> 00:34:24.600]  讓他能夠迴轉
[00:34:24.600 --> 00:34:26.800]  弟兄姐妹
[00:34:26.800 --> 00:34:29.400]  可能你們當中有些人還沒有小孩
