
[00:00:00.000 --> 00:00:03.500]  好 各位主內 親愛的弟兄姊妹 平安
[00:20:12.500 --> 00:20:15.500]  他就成了蟑螂
[00:20:15.500 --> 00:20:16.500]  成了蝗蟲
[00:20:16.500 --> 00:20:17.500]  這種蟲子
[00:20:17.500 --> 00:20:18.500]  讓你有一種生理厭惡
[00:20:18.500 --> 00:20:19.500]  我見著他
[00:20:19.500 --> 00:20:20.500]  你恨不得斗膽
[00:20:20.500 --> 00:20:22.500]  就來踩死他不可
[00:20:22.500 --> 00:20:24.500]  這種如果貼在一個人身上
[00:20:24.500 --> 00:20:25.500]  長時間的話
[00:20:25.500 --> 00:20:26.500]  這群人
[00:20:26.500 --> 00:20:31.500]  他的生命的價值就消失了
[00:20:31.500 --> 00:20:33.500]  這是很可怕的一個現象
[00:20:33.500 --> 00:20:35.500]  請大家千萬要記住
[00:20:35.500 --> 00:20:37.500]  歷史上所有的大屠殺
[00:20:37.500 --> 00:20:39.500]  都是有這個過程的
[00:20:39.500 --> 00:20:42.500]  他把對方貼上一個標籤
[00:20:42.500 --> 00:20:44.500]  而標付予這個標籤
[00:20:44.500 --> 00:20:47.500]  沒有任何生命價值的東西
[00:20:47.500 --> 00:20:48.500]  負面的東西
[00:20:48.500 --> 00:20:52.500]  不能活著的在世上的東西
[00:20:52.500 --> 00:20:56.500]  他就失去了一個人的內涵
[00:20:56.500 --> 00:20:57.500]  但你想
[00:20:57.500 --> 00:20:59.500]  孟子說一個人
[00:20:59.500 --> 00:21:01.500]  怎麼叫做一個人
[00:21:01.500 --> 00:21:03.500]  孟子這個定義
[00:21:03.500 --> 00:21:04.500]  我就覺得很有意思
[00:21:04.500 --> 00:21:06.500]  他說這個側隱之心
[00:21:06.500 --> 00:21:08.500]  就是定義一個人的
[00:21:08.500 --> 00:21:10.500]  最基本的一個標誌
[00:21:10.500 --> 00:21:13.500]  當一個小孩子掉井裡了
[00:21:13.500 --> 00:21:14.500]  你不用去想
[00:21:14.500 --> 00:21:15.500]  他是誰家的孩子
[00:21:15.500 --> 00:21:17.500]  這家跟我關係怎麼樣
[00:21:17.500 --> 00:21:18.500]  想三分鐘之後
[00:21:18.500 --> 00:21:19.500]  想清楚了
[00:21:19.500 --> 00:21:21.500]  我可以救這個孩子
[00:21:21.500 --> 00:21:22.500]  才去救
[00:21:22.500 --> 00:21:23.500]  孟子認為
[00:21:23.500 --> 00:21:25.500]  這樣就不是真正的
[00:21:25.500 --> 00:21:27.500]  一個人的反應
[00:21:27.500 --> 00:21:29.500]  而是不管他是誰
[00:21:29.500 --> 00:21:36.500]  即刻去援手去救他
[00:21:36.500 --> 00:21:38.500]  而我想
[00:21:38.500 --> 00:21:41.500]  主耶穌呢
[00:21:41.500 --> 00:21:42.500]  他把這個人
[00:21:42.500 --> 00:21:43.500]  之所以為人的一個
[00:21:43.500 --> 00:21:45.500]  真正的標準
[00:21:45.500 --> 00:21:47.500]  定的比孟子更高
[00:21:47.500 --> 00:21:50.500]  孟子只是一個本能反應
[00:21:50.500 --> 00:21:51.500]  你有這個反應
[00:21:51.500 --> 00:21:52.500]  你是一個人
[00:21:52.500 --> 00:21:53.500]  但耶穌說
[00:21:53.500 --> 00:21:56.500]  你不只如此
[00:21:56.500 --> 00:21:59.500]  你還要跨越人與人之間
[00:21:59.500 --> 00:22:04.500]  那個繁離的那個憐憫
[00:22:04.500 --> 00:22:05.500]  你救一個小孩
[00:22:05.500 --> 00:22:06.500]  是同村的小孩
[00:22:06.500 --> 00:22:11.500]  他沒有特定為一個小洋鬼子
[00:22:11.500 --> 00:22:16.500]  小日本鬼子
[00:22:16.500 --> 00:22:18.500]  所以我們說
[00:22:18.500 --> 00:22:20.500]  耶穌把這個標準提高
[00:22:20.500 --> 00:22:22.500]  他是跨越了這種
[00:22:22.500 --> 00:22:25.500]  繁離隔斷的牆的憐憫之舉
[00:22:25.500 --> 00:22:29.500]  看作是承受永生神的
[00:22:29.500 --> 00:22:32.500]  永生的兒女的樣式
[00:22:32.500 --> 00:22:33.500]  而且透露給我們
[00:22:33.500 --> 00:22:34.500]  一個驚人的信息
[00:22:34.500 --> 00:22:38.500]  就是你是坐在他的身上
[00:22:38.500 --> 00:22:39.500]  你就是他的靈舍
[00:22:39.500 --> 00:22:41.500]  你做這樣一個人的靈舍
[00:22:41.500 --> 00:22:42.500]  你就坐在他的身上
[00:22:42.500 --> 00:22:44.500]  你就成為他的靈舍
[00:22:44.500 --> 00:22:45.500]  這是福音的一個
[00:22:45.500 --> 00:22:47.500]  非常好的消息
[00:22:47.500 --> 00:22:50.500]  一個禮物
[00:22:50.500 --> 00:22:51.500]  聖誕季節
[00:22:51.500 --> 00:22:53.500]  是一個交換禮物的時候
[00:22:53.500 --> 00:22:55.500]  你有沒有想過
[00:22:55.500 --> 00:22:57.500]  你願意把這樣的一個禮物
[00:22:57.500 --> 00:23:01.500]  交給你不喜歡的人
[00:23:01.500 --> 00:23:05.500]  最後我們看三十八節到四十二節
[00:23:05.500 --> 00:23:07.500]  剛才我們看到的
[00:23:07.500 --> 00:23:09.500]  好薩馬利亞人的行
[00:23:09.500 --> 00:23:11.500]  我所知是一個方面
[00:23:11.500 --> 00:23:13.500]  三十八到四十二節
[00:23:13.500 --> 00:23:15.500]  是另外一個談到行的問題
[00:23:15.500 --> 00:23:17.500]  其實整段今天我們分享的
[00:23:17.500 --> 00:23:21.500]  經文的要節就是二十七節
[00:23:21.500 --> 00:23:24.500]  你要盡心盡性盡意盡力
[00:23:24.500 --> 00:23:25.500]  愛主你的神
[00:23:25.500 --> 00:23:27.500]  又要愛主宇宙如同自己
[00:23:27.500 --> 00:23:29.500]  這是整個經文的核心
[00:23:29.500 --> 00:23:31.500]  是承受永生的
[00:23:31.500 --> 00:23:35.500]  真正的核心的地方
[00:23:35.500 --> 00:23:38.500]  而他前面傳達的信息
[00:23:38.500 --> 00:23:40.500]  就是這個福音會跨界的
[00:23:40.500 --> 00:23:43.500]  會踩過界到圈外人
[00:23:43.500 --> 00:23:45.500]  甚至敵人那邊的
[00:23:45.500 --> 00:23:48.500]  接下來耶穌又做了一個教導
[00:23:48.500 --> 00:23:51.500]  就是你該如何愛神
[00:23:51.500 --> 00:23:54.500]  你看到路加的編排
[00:23:54.500 --> 00:23:56.500]  把這兩個故事放在一起很有意思
[00:23:56.500 --> 00:24:01.500]  前面就是耶穌教導肯定
[00:24:01.500 --> 00:24:03.500]  承受永生的人
[00:24:03.500 --> 00:24:06.500]  是愛神和愛人的
[00:24:06.500 --> 00:24:08.500]  前面那個好薩馬利亞人
[00:24:08.500 --> 00:24:10.500]  就具體展現了怎麼樣去愛人
[00:24:10.500 --> 00:24:13.500]  是跨越的跨界的一個愛人
[00:24:13.500 --> 00:24:16.500]  接下來瑪大瑪利亞這邊
[00:24:16.500 --> 00:24:20.500]  他就開始談怎麼愛神了
[00:24:20.500 --> 00:24:22.500]  怎麼愛神
[00:24:22.500 --> 00:24:24.500]  耶穌和他一眾門徒
[00:24:24.500 --> 00:24:26.500]  走到一個村莊
[00:24:26.500 --> 00:24:29.500]  約翰透露這村莊的名字
[00:24:29.500 --> 00:24:31.500]  叫伯大尼
[00:24:31.500 --> 00:24:34.500]  而且每逢耶穌路過這個村子
[00:24:34.500 --> 00:24:36.500]  都要進來歇歇腳
[00:24:36.500 --> 00:24:37.500]  住一住
[00:24:37.500 --> 00:24:38.500]  因為這個村子裡面
[00:24:38.500 --> 00:24:40.500]  有他所愛的一家人
[00:24:40.500 --> 00:24:48.500]  瑪大瑪利亞和拉薩路姐弟三人住在這裡
[00:24:48.500 --> 00:24:49.500]  這次也不例外
[00:24:49.500 --> 00:24:51.500]  耶穌又到這家人做客
[00:24:51.500 --> 00:24:55.500]  姐姐接待耶穌到家裡面
[00:24:55.500 --> 00:24:58.500]  我想除了耶穌之外
[00:24:58.500 --> 00:25:03.500]  還烏泱烏泱的跟了至少12位門徒
[00:25:03.500 --> 00:25:04.500]  所以我們假定
[00:25:04.500 --> 00:25:06.500]  就是跟來了13個大男人
[00:25:06.500 --> 00:25:08.500]  進了這一家人
[00:25:08.500 --> 00:25:10.500]  這個馬大就開始忙活了
[00:25:10.500 --> 00:25:10.500]  對不對
[00:25:10.500 --> 00:25:12.500]  肯定要準備吃的
[00:25:12.500 --> 00:25:13.500]  你有沒有請客
[00:25:13.500 --> 00:25:15.500]  請過13人到家裡面
[00:25:15.500 --> 00:25:16.500]  除了叫外賣以外
[00:25:16.500 --> 00:25:20.500]  夠你忙活的
[00:25:20.500 --> 00:25:21.500]  馬大忙活
[00:25:21.500 --> 00:25:23.500]  相應程序的是
[00:25:23.500 --> 00:25:26.500]  瑪利亞妹妹不幫忙
[00:25:26.500 --> 00:25:30.500]  39節說在耶穌腳前坐著聽他的道
[00:25:30.500 --> 00:25:33.500]  這是一個關鍵的要節
[00:25:33.500 --> 00:25:35.500]  一動一靜
[00:25:35.500 --> 00:25:37.500]  對比很強烈
[00:25:37.500 --> 00:25:40.500]  結果自然就馬大不滿了
[00:25:40.500 --> 00:25:41.500]  表面上看來
[00:25:41.500 --> 00:25:44.500]  這個誘因就是第40節
[00:25:44.500 --> 00:25:47.500]  馬大伺候的士多心理忙亂
[00:25:47.500 --> 00:25:51.500]  於是他就發飆了
[00:25:51.500 --> 00:25:53.500]  但是路加並沒有記載
[00:25:53.500 --> 00:25:58.500]  他妹妹瑪利亞有什麼回嘴
[00:25:58.500 --> 00:26:04.500]  倒是記載了耶穌幫妹妹瑪利亞說一段話
[00:26:04.500 --> 00:26:05.500]  你看41節
[00:26:05.500 --> 00:26:07.500]  耶穌首先肯定馬大的感受
[00:26:07.500 --> 00:26:08.500]  說馬大
[00:26:08.500 --> 00:26:09.500]  馬大
[00:26:09.500 --> 00:26:14.500]  你為許多事思慮煩擾
[00:26:14.500 --> 00:26:17.500]  這是輔導最重要的一個原則
[00:26:17.500 --> 00:26:18.500]  同理心
[00:26:18.500 --> 00:26:21.500]  你先承認對方的感受
[00:26:21.500 --> 00:26:24.500]  他就聽你講下面的了
[00:26:24.500 --> 00:26:28.500]  耶穌是很好的一個輔導在這裡的
[00:26:28.500 --> 00:26:30.500]  陪談開始了
[00:26:30.500 --> 00:26:32.500]  他承認馬大的感受
[00:26:32.500 --> 00:26:35.500]  接下來就勸勉馬大42節
[00:26:35.500 --> 00:26:39.500]  但永遠重要的事都在那個但後面
[00:26:39.500 --> 00:26:41.500]  但是不可少的只有一件
[00:26:41.500 --> 00:26:44.500]  瑪利亞已經選擇了那上好的福分
[00:26:44.500 --> 00:26:48.500]  是不能奪取的
[00:26:48.500 --> 00:26:49.500]  顯而易見
[00:26:49.500 --> 00:26:51.500]  耶穌是稱讚了瑪利亞
[00:26:51.500 --> 00:26:53.500]  說他選擇了一個福分
[00:26:53.500 --> 00:26:55.500]  而且形容那個福分
[00:26:55.500 --> 00:26:56.500]  你看這段經文
[00:26:56.500 --> 00:26:58.500]  用了三組詞來形容這個福分
[00:26:58.500 --> 00:27:00.500]  一個是不可少的
[00:27:00.500 --> 00:27:01.500]  一個是上好的
[00:27:01.500 --> 00:27:03.500]  還有一個是不能奪取的
[00:27:03.500 --> 00:27:07.500]  這福分大了去了
[00:27:07.500 --> 00:27:08.500]  所以在這裡
[00:27:08.500 --> 00:27:09.500]  我們需要放下
[00:27:09.500 --> 00:27:13.500]  這倆姊妹誰對誰錯這種思維定式
[00:27:13.500 --> 00:27:17.500]  因為有的時候是好和更好的關係
[00:27:17.500 --> 00:27:20.500]  不是對和錯的關係
[00:27:20.500 --> 00:27:23.500]  耶穌在這裡沒有否認瑪利亞
[00:27:23.500 --> 00:27:25.500]  就是馬大的福事
[00:27:25.500 --> 00:27:27.500]  也沒有說你不應該亂發脾氣
[00:27:27.500 --> 00:27:29.500]  心煩意亂
[00:27:29.500 --> 00:27:31.500]  只是指出來
[00:27:31.500 --> 00:27:34.500]  相較相比較你的這個福事
[00:27:34.500 --> 00:27:39.500]  瑪利亞那個更好上好
[00:27:39.500 --> 00:27:41.500]  那我們就思想了
[00:27:41.500 --> 00:27:45.500]  上好的福分是什麼呢
[00:27:45.500 --> 00:27:48.500]  憑著大家聰明伶俐一定猜到了
[00:27:48.500 --> 00:27:50.500]  那一定是做在神的心意當中了
[00:27:50.500 --> 00:27:51.500]  就做主耶穌的心意裡面了
[00:27:51.500 --> 00:27:52.500]  對沒錯
[00:27:52.500 --> 00:27:54.500]  但繼續要問一個問題
[00:27:54.500 --> 00:28:03.500]  什麼事是做的主心意當中了
[00:28:03.500 --> 00:28:06.500]  那當然他就是坐在他腳前
[00:28:06.500 --> 00:28:07.500]  聽他的道
[00:28:07.500 --> 00:28:08.500]  這是做的主的心意當中
[00:28:08.500 --> 00:28:13.500]  而這一點恰就是讓馬大大發脾氣的點
[00:28:13.500 --> 00:28:16.500]  所以你要理解整個的這個經文解開它
[00:28:16.500 --> 00:28:19.500]  最重要的一個地方就是
[00:28:19.500 --> 00:28:25.500]  你要知道到底什麼讓馬大生氣
[00:28:25.500 --> 00:28:29.500]  四十節說的就是伺候事多心裡煩亂
[00:28:29.500 --> 00:28:31.500]  心裡忙亂
[00:28:31.500 --> 00:28:36.500]  但你要知道這可能是一個表面原因
[00:28:36.500 --> 00:28:40.500]  我們讀聖經有的時候可能會多問兩個問題
[00:28:40.500 --> 00:28:43.500]  這真的是他生氣的原因嗎
[00:28:43.500 --> 00:28:48.500]  不錯廚房裡忙活是他抓狂的地方
[00:28:48.500 --> 00:28:51.500]  但你除非你了解那個坐著聽耶穌的道
[00:28:51.500 --> 00:28:53.500]  到底意味著什麼
[00:28:53.500 --> 00:28:55.500]  否則你還是不能真正懂得
[00:28:55.500 --> 00:28:59.500]  那馬大現在為什麼發脾氣
[00:28:59.500 --> 00:29:01.500]  如果你設定你是當時的讀者
[00:29:01.500 --> 00:29:06.500]  或者你就是在場的門徒之一
[00:29:06.500 --> 00:29:10.500]  你看到瑪利亞坐在耶穌的腳前聽道
[00:29:10.500 --> 00:29:13.500]  你會有什麼感受嗎
[00:29:13.500 --> 00:29:17.500]  你怎麼理解這件事
[00:29:17.500 --> 00:29:19.500]  今天沒事
[00:29:19.500 --> 00:29:23.500]  但是當時那個時代和我們今天不一樣
[00:29:23.500 --> 00:29:26.500]  他們會覺得這場景很彆扭
[00:29:26.500 --> 00:29:30.500]  瑪利亞坐那聽道很彆扭
[00:29:30.500 --> 00:29:35.500]  你知道與坐在耶穌的腳前聽道
[00:29:35.500 --> 00:29:37.500]  同樣的一個句式出現在
[00:29:37.500 --> 00:29:41.500]  使徒行傳的第二十二章第三節
[00:29:41.500 --> 00:29:45.500]  那因為有一個人是坐在加瑪烈的腳前聽
[00:29:45.500 --> 00:29:47.500]  他講道
[00:29:47.500 --> 00:29:49.500]  而那塊翻譯成中文
[00:29:49.500 --> 00:29:52.500]  就是在加瑪烈門下
[00:29:52.500 --> 00:29:55.500]  原來這個詞在那個時代的表達
[00:29:55.500 --> 00:29:58.500]  就是一個學生的樣子
[00:29:58.500 --> 00:30:02.500]  請聽記憶再理解
[00:30:02.500 --> 00:30:05.500]  你坐在一個拉筆的腳前聽他講道
[00:30:05.500 --> 00:30:07.500]  你就是想將來成為一個拉筆
[00:30:07.500 --> 00:30:08.500]  就這意思
[00:30:08.500 --> 00:30:10.500]  就像今天你想成為一個青史專家
[00:30:10.500 --> 00:30:12.500]  你就得跟一個學青史的人
[00:30:12.500 --> 00:30:14.500]  去做學問一樣
[00:30:14.500 --> 00:30:18.500]  就是這個道理
[00:30:18.500 --> 00:30:22.500]  而且在當時一世紀的猶太人社區當中
[00:30:22.500 --> 00:30:24.500]  還有一個背景就是
[00:30:24.500 --> 00:30:27.500]  坐在拉筆腳前做學生
[00:30:27.500 --> 00:30:29.500]  想將來成為拉筆的
[00:30:29.500 --> 00:30:33.500]  那是一個男人幹的事
[00:30:33.500 --> 00:30:34.500]  我們今天看到的資料
[00:30:34.500 --> 00:30:36.500]  成為女拉筆的是非常少的
[00:30:36.500 --> 00:30:39.500]  而且女拉筆往往是跟自己父親學出來的
[00:30:39.500 --> 00:30:46.500]  不是到一個陌生的男人的腳前去聽課
[00:30:46.500 --> 00:30:48.500]  所以對於馬大而言
[00:30:48.500 --> 00:30:49.500]  瑪麗不來廚房幫忙
[00:30:49.500 --> 00:30:51.500]  是一個表面的問題
[00:30:51.500 --> 00:30:53.500]  而真正的問題
[00:30:53.500 --> 00:30:55.500]  我認為
[00:30:55.500 --> 00:30:57.500]  有一種解釋我覺得是非常好的
[00:30:57.500 --> 00:30:59.500]  就是他認為瑪麗
[00:30:59.500 --> 00:31:02.500]  在做一個不應該做的事
[00:31:02.500 --> 00:31:05.500]  好像他是個男人似的
[00:31:05.500 --> 00:31:06.500]  在當時的文化當中
[00:31:06.500 --> 00:31:07.500]  一個家庭當中
[00:31:07.500 --> 00:31:11.500]  男性空間女性空間是非常不同的
[00:31:11.500 --> 00:31:15.500]  當時的男性和女性做事的角色
[00:31:15.500 --> 00:31:17.500]  也有非常大的區別
[00:31:17.500 --> 00:31:19.500]  在寬敞的客廳
[00:31:19.500 --> 00:31:22.500]  公共的一個家庭的公共的場所
[00:31:22.500 --> 00:31:25.500]  那是男人的地方
[00:31:25.500 --> 00:31:26.500]  女人的地方
[00:31:26.500 --> 00:31:28.500]  就是廚房
[00:31:28.500 --> 00:31:31.500]  在做飯在服飾
[00:31:31.500 --> 00:31:34.500]  女人不應該隨便進入男人的空間
[00:31:34.500 --> 00:31:36.500]  就像男人進廚房幫忙
[00:31:36.500 --> 00:31:38.500]  那也不合適一樣
[00:31:38.500 --> 00:31:40.500]  他進入了女性的空間
[00:31:40.500 --> 00:31:42.500]  我們中國北方有種土話
[00:31:42.500 --> 00:31:44.500]  就是來了客人的家裡的媳婦
[00:31:44.500 --> 00:31:46.500]  就得下屋地幹活去
[00:31:46.500 --> 00:31:47.500]  什麼叫下屋地幹活呢
[00:31:47.500 --> 00:31:50.500]  那下屋地就是廚房那地方
[00:31:50.500 --> 00:31:53.500]  他不能是坐在那
[00:31:53.500 --> 00:31:57.500]  開始跟客人聊起來是不好的
[00:31:57.500 --> 00:32:00.500]  所以你想像一下當時的情景
[00:32:00.500 --> 00:32:02.500]  耶穌正在教導門徒
[00:32:02.500 --> 00:32:05.500]  他們共處在一個男性的空間當中
[00:32:05.500 --> 00:32:07.500]  可是瑪利亞作為一個女人
[00:32:07.500 --> 00:32:09.500]  竟然坐在一群男人當中
[00:32:09.500 --> 00:32:12.500]  熱心的聽她講道
[00:32:12.500 --> 00:32:16.500]  所以這個畫面是一個非常不協調的
[00:32:16.500 --> 00:32:18.500]  甚至在當時的人看來
[00:32:18.500 --> 00:32:21.500]  是一個傷風敗俗的畫面
[00:32:21.500 --> 00:32:23.500]  這個畫面是跨越了一條
[00:32:23.500 --> 00:32:25.500]  猶太人的社交文化當中
[00:32:25.500 --> 00:32:28.500]  非常重要的一條邊界
[00:32:28.500 --> 00:32:31.500]  又是跨界
[00:32:31.500 --> 00:32:33.500]  所以馬大出來
[00:32:33.500 --> 00:32:36.500]  用一種非常東方式的委婉的方式來表達
[00:32:36.500 --> 00:32:39.500]  希望提醒他妹子呢
[00:32:39.500 --> 00:32:41.500]  做翻個女人
[00:32:41.500 --> 00:32:44.500]  你知道我們東方人說話
[00:32:44.500 --> 00:32:47.500]  這已經是港式普通話了
[00:32:47.500 --> 00:32:49.500]  我們東方人說話是非常委婉的
[00:32:49.500 --> 00:32:52.500]  你不能直接出來說這種話題
[00:32:52.500 --> 00:32:53.500]  哎呀你這小妮子
[00:32:53.500 --> 00:32:54.500]  你這不要臉的
[00:32:54.500 --> 00:32:57.500]  你竟然坐在一幫男人的群體當中
[00:32:57.500 --> 00:33:00.500]  你這真是太傷風敗俗了
[00:33:00.500 --> 00:33:04.500]  這種話題在東方的社交場合是禁忌
[00:33:04.500 --> 00:33:05.500]  是不能說的
[00:33:05.500 --> 00:33:07.500]  他只能繞著彎的說
[00:33:07.500 --> 00:33:11.500]  哎呀你看看他不到廚房幫我幹活
[00:33:11.500 --> 00:33:16.500]  請耶穌提醒
[00:33:16.500 --> 00:33:17.500]  提醒瑪利亞
[00:33:17.500 --> 00:33:19.500]  回到女性的空間
[00:33:19.500 --> 00:33:21.500]  做女人當做的事
[00:33:21.500 --> 00:33:24.500]  就是在廚房忙活就夠了
[00:33:24.500 --> 00:33:27.500]  而不是你在耶穌的面前去做他的學生
[00:33:27.500 --> 00:33:30.500]  想將來當個傳道者
[00:33:30.500 --> 00:33:33.500]  那不是一個女人該幹的事
[00:33:33.500 --> 00:33:34.500]  不錯
[00:33:34.500 --> 00:33:35.500]  耶穌揀選了12個門徒
[00:33:35.500 --> 00:33:38.500]  這12個門徒都是男人
[00:33:38.500 --> 00:33:39.500]  但是你看到路加福音裡面
[00:33:39.500 --> 00:33:42.500]  有個特別吸引人的地方
[00:33:42.500 --> 00:33:47.500]  在這裡就讓我們看到神的揀選和拆派
[00:33:47.500 --> 00:33:49.500]  不限於男性
[00:33:49.500 --> 00:33:53.500]  這是路加福音非常值得關注的一個點
[00:33:53.500 --> 00:33:56.500]  就是耶穌他明顯的告訴大家
[00:33:56.500 --> 00:33:58.500]  在他的腳前有女人的位置
[00:33:58.500 --> 00:34:01.500]  有瑪利亞的位置
[00:34:01.500 --> 00:34:03.500]  所以這個福分是不可少的
[00:34:03.500 --> 00:34:08.500]  不能奪去的和上好的福分
[00:34:08.500 --> 00:34:11.500]  指的就是神的國這個呼召
[00:34:11.500 --> 00:34:14.500]  傳福音這個使命也臨到婦女
[00:34:14.500 --> 00:34:18.500]  所以瑪利亞就被這個信息深深的吸引
[00:34:18.500 --> 00:34:24.500]  她就不自覺的跨越了社交的界線
[00:34:24.500 --> 00:34:27.500]  我想他也應該記得大衛那首詩
[00:34:27.500 --> 00:34:30.500]  詩篇的68篇的第11節
[00:34:30.500 --> 00:34:34.500]  就是主發命令傳好消息的婦女成了大群
[00:34:34.500 --> 00:34:36.500]  當然詩篇是這麼說
[00:34:36.500 --> 00:34:38.500]  人的社會生活當中
[00:34:38.500 --> 00:34:41.500]  是不是大家都能做到是另外一回事
[00:34:41.500 --> 00:34:44.500]  不過他願意成為這樣一個人
[00:34:44.500 --> 00:34:48.500]  所以他選擇坐在主的腳前
[00:34:48.500 --> 00:34:50.500]  到現在我們看到
[00:34:50.500 --> 00:34:54.500]  耶穌這個呼召真是一個跨界的呼召
[00:34:54.500 --> 00:34:56.500]  他不僅是跨界
[00:34:56.500 --> 00:34:58.500]  跨越了猶太人和外邦人的界線
[00:34:58.500 --> 00:35:01.500]  他也跨越了猶太人傳統文化當中的
[00:35:01.500 --> 00:35:04.500]  一個男女角色的分工的界線
[00:35:04.500 --> 00:35:08.500]  所以在神的國當中一切都是新的了
[00:35:08.500 --> 00:35:10.500]  這裡談愛神
[00:35:10.500 --> 00:35:12.500]  前面談愛人
[00:35:12.500 --> 00:35:14.500]  都是愛到過界的地步
[00:35:14.500 --> 00:35:20.500]  到一個踩線越界的地步
[00:35:20.500 --> 00:35:22.500]  這是一種什麼樣的意味呢
[00:35:22.500 --> 00:35:26.500]  所以你要盡心盡性盡力盡力愛主你的神
[00:35:26.500 --> 00:35:28.500]  又要愛臉舍如同自己
[00:35:28.500 --> 00:35:31.500]  非常大的挑戰
[00:35:31.500 --> 00:35:34.500]  是讓你做出抉擇的
[00:35:34.500 --> 00:35:37.500]  而且在這世界上呢
[00:35:37.500 --> 00:35:39.500]  當你順從神的做出決定
[00:35:39.500 --> 00:35:41.500]  順從神的決定的時候呢
[00:35:41.500 --> 00:35:43.500]  你可能就不順從人了
[00:35:43.500 --> 00:35:46.500]  儘管這個人的規矩和傳統
[00:35:46.500 --> 00:35:52.500]  是那樣的天經地義
[00:35:52.500 --> 00:35:53.500]  而且你一旦呢
[00:35:53.500 --> 00:35:55.500]  觸犯了人的規矩
[00:35:55.500 --> 00:35:57.500]  不順從人的傳統
[00:35:57.500 --> 00:35:59.500]  你一定付代價
[00:35:59.500 --> 00:36:01.500]  就是吃不了兜著走
[00:36:01.500 --> 00:36:05.500]  這意思
[00:36:05.500 --> 00:36:07.500]  像今天呢
[00:36:07.500 --> 00:36:08.500]  我們
[00:36:08.500 --> 00:36:10.500]  差不多每個人都得選邊站
[00:36:10.500 --> 00:36:12.500]  都得選擇立場
[00:36:12.500 --> 00:36:16.500]  這個社會是充滿著紛爭的社會
[00:36:16.500 --> 00:36:17.500]  而選邊站呢
[00:36:17.500 --> 00:36:21.500]  就意味著要付代價
[00:36:21.500 --> 00:36:22.500]  另一邊人呢
[00:36:22.500 --> 00:36:26.500]  肯定一定是戳你的
[00:36:26.500 --> 00:36:30.500]  這是一個紛爭和撕裂的時代
[00:36:30.500 --> 00:36:32.500]  所以擺在我們面前呢
[00:36:32.500 --> 00:36:34.500]  是一個非常艱難的一個決定
[00:36:34.500 --> 00:36:38.500]  也非常有挑戰的難題
[00:36:38.500 --> 00:36:40.500]  從漠視的角度來看
[00:36:40.500 --> 00:36:45.500]  我希望我們將來見主面的時候
[00:36:45.500 --> 00:36:48.500]  他或許問你一個問題
[00:36:48.500 --> 00:36:50.500]  就是你的弟兄呢
[00:36:50.500 --> 00:36:52.500]  我們不希望回答他的話
[00:36:52.500 --> 00:36:57.500]  就是難道我是看守我弟兄的嗎
[00:36:57.500 --> 00:37:02.500]  這大致上都是該引的說法
[00:37:02.500 --> 00:37:04.500]  或許我們今天
[00:37:04.500 --> 00:37:05.500]  選擇站在神的一邊
[00:37:05.500 --> 00:37:07.500]  站在耶穌的一邊呢
[00:37:07.500 --> 00:37:08.500]  我們就首先得操練
[00:37:08.500 --> 00:37:09.500]  我們得不怕指責
[00:37:09.500 --> 00:37:11.500]  這是最基本的
[00:37:11.500 --> 00:37:14.500]  這是代價當中比較小的
[00:37:14.500 --> 00:37:15.500]  人就是罵你兩句唄
[00:37:15.500 --> 00:37:16.500]  指責你兩句唄
[00:37:16.500 --> 00:37:17.500]  兇你兩句唄
[00:37:17.500 --> 00:37:18.500]  很小的
[00:37:18.500 --> 00:37:21.500]  但可能再接下來的代價
[00:37:21.500 --> 00:37:22.500]  就是打你一頓了
[00:37:22.500 --> 00:37:23.500]  再接下來的代價呢
[00:37:23.500 --> 00:37:25.500]  把你破頭給砸了
[00:37:25.500 --> 00:37:27.500]  所以很多的問題就是
[00:37:27.500 --> 00:37:29.500]  當你選擇了之後呢
[00:37:29.500 --> 00:37:32.500]  你要面對那個代價
[00:37:32.500 --> 00:37:36.500]  我們可能選擇站在主的一邊
[00:37:36.500 --> 00:37:38.500]  我們的問題比較好的問題
[00:37:38.500 --> 00:37:40.500]  就是主在今天怎麼說怎麼做
[00:37:40.500 --> 00:37:43.500]  他會在哪裡
[00:37:43.500 --> 00:37:45.500]  愛神和愛靈社
[00:37:45.500 --> 00:37:48.500]  這是一個一體兩面的事
[00:37:48.500 --> 00:37:49.500]  愛神的人呢
[00:37:49.500 --> 00:37:50.500]  必定體會神的心意呢
[00:37:50.500 --> 00:37:52.500]  去愛他的靈社
[00:37:52.500 --> 00:37:55.500]  愛神的靈社
[00:37:55.500 --> 00:37:57.500]  而愛靈社的人呢
[00:37:57.500 --> 00:38:01.500]  也就是正在把愛神的這種心呢
[00:38:01.500 --> 00:38:04.500]  實踐出來
[00:38:04.500 --> 00:38:07.500]  我們是否做主的靈社
[00:38:07.500 --> 00:38:09.500]  是否領受主的呼召呢
[00:38:09.500 --> 00:38:12.500]  去見證神國的福音
[00:38:12.500 --> 00:38:13.500]  而今天呢
[00:38:13.500 --> 00:38:15.500]  我們看到一個榜樣就是
[00:38:15.500 --> 00:38:18.500]  那位好撒瑪利亞人和瑪利亞
[00:38:18.500 --> 00:38:21.500]  就是我們的榜樣
