
[00:00:00.000 --> 00:00:02.000]  伯達尼的瑪利亞
[00:25:43.000 --> 00:25:48.000]  我失喪甘被沉回,乞眼甘得看見。」
[00:25:48.000 --> 00:25:50.000]  上帝的因典
[00:25:50.000 --> 00:25:55.000]  總是救你、救我們來使用
[00:25:55.000 --> 00:25:59.000]  作為神的兒女
[00:25:59.000 --> 00:26:02.000]  我們必須要重生
[00:26:02.000 --> 00:26:06.000]  才可以和神相遇
[00:26:06.000 --> 00:26:09.000]  有神而來的新生命
[00:26:09.000 --> 00:26:12.000]  才可以進入神的國度
[00:26:12.000 --> 00:26:16.000]  從神的話、從聖靈而生
[00:26:16.000 --> 00:26:21.000]  可以從罪的綑綁中得著、釋放
[00:26:21.000 --> 00:26:26.000]  神因為祂的愛緣故
[00:26:26.000 --> 00:26:29.000]  差遣祂的獨生兒子耶穌基督
[00:26:29.000 --> 00:26:31.000]  施行拯救
[00:26:31.000 --> 00:26:35.000]  當我們願意信靠祂的時候
[00:26:36.000 --> 00:26:42.000]  我們就得著神給我們的永恆的福樂
[00:26:42.000 --> 00:26:45.000]  可以成為神的兒女
[00:26:45.000 --> 00:26:56.000]  由我們自己來和神談話
[00:26:56.000 --> 00:27:04.000]  我們可以去感謝我們的恩主
[00:27:05.000 --> 00:27:11.000]  賜下寶貴的生命給我們
[00:27:11.000 --> 00:27:39.000]  (音樂)
[00:27:40.000 --> 00:27:43.000]  親愛的主,多謝祢白白的
[00:27:43.000 --> 00:27:49.000]  為我們眾人的罪犧牲了自己
[00:27:49.000 --> 00:27:55.000]  為了賜給我們這個寶貴的生命
[00:27:55.000 --> 00:28:03.000]  我們全著感恩的心來領受
[00:28:03.000 --> 00:28:08.000]  因為神祢的愛何等的豐厚
[00:28:09.000 --> 00:28:15.000]  祢是明白、知道我們不同的境況
[00:28:15.000 --> 00:28:18.000]  與我們同在
[00:28:18.000 --> 00:28:24.000]  賜給我們內心滿足、平安
[00:28:24.000 --> 00:28:27.000]  是沒有人能賜予的
[00:28:27.000 --> 00:28:38.000]  唯獨祢可以給我們超乎我們所想所求
[00:28:38.000 --> 00:28:43.000]  願意投靠祢、尊崇祢
[00:28:43.000 --> 00:28:48.000]  要實下祈禱,奉耶穌基督的聖名求
[00:28:48.000 --> 00:28:50.000]  阿們
[00:28:50.000 --> 00:28:52.000]  (字幕製作:貝爾)

