
[00:00:00.000 --> 00:00:07.080]  今天我們在這裏一同分享的主題,就是我們是神家的兒女。
[00:43:50.260 --> 00:43:57.260]  然後彼此認罪,這個是雅各書第五章。
[00:44:00.260 --> 00:44:03.260]  然後順服,彼此勸慰,彼此認罪。
[00:44:03.260 --> 00:44:17.260]  我不知道有沒有最近得罪了別人。
[00:44:17.260 --> 00:44:23.260]  誠心地跟他講對不起好嗎?
[00:44:23.260 --> 00:44:29.260]  彼此認罪就解決我們之間的問題了。
[00:44:31.260 --> 00:44:35.260]  然後彼此代求,pray for each other,雅各書。
[00:44:35.260 --> 00:44:41.260]  然後彼此相顧,是戈林道前書第十二章。
[00:44:41.260 --> 00:44:47.260]  然後彼此饒恕,就是遺福手術第四章。
[00:44:47.260 --> 00:44:53.260]  彼此代求,彼此相顧,彼此饒恕。
[00:44:58.260 --> 00:45:01.260]  彼此體恤,是彼得前書第三章。
[00:45:01.260 --> 00:45:08.260]  然後彼此見利,這個是羅馬書十四章十五章。
[00:45:08.260 --> 00:45:14.260]  然後彼此來尊重,這個是羅馬書十二章。
[00:45:14.260 --> 00:45:20.260]  所以我們看見彼此體恤,彼此見利,彼此尊重。
[00:45:28.260 --> 00:45:31.260]  我不知道上面這十二個彼此,我們做了多少。
[00:45:31.260 --> 00:45:47.260]  哪一個是我們新的一年,我們來繼續來追求學習。
[00:45:47.260 --> 00:45:55.260]  這就是神的話指引我們了。
[00:45:59.260 --> 00:46:01.260]  還有幾個彼此,這個是反面的。
[00:46:01.260 --> 00:46:05.260]  這裏說不要,不要不可彼此批評,這個是雅各書第四章。
[00:46:05.260 --> 00:46:16.260]  然後不要彼此,不可彼此來論斷。
[00:46:16.260 --> 00:46:25.260]  這是羅馬書十四章。
[00:46:25.260 --> 00:46:28.260]  我們再來看,就是不要彼此惹氣,這是加勒大書第五章。
[00:46:28.260 --> 00:46:36.260]  所以有些是彼此不要做的。
[00:46:36.260 --> 00:46:40.260]  不要彼此批評。
[00:46:40.260 --> 00:46:43.260]  不要彼此論斷。
[00:46:43.260 --> 00:46:47.260]  不要彼此來惹氣。
[00:46:47.260 --> 00:46:50.260]  然後不要彼此嫉妒。
[00:46:50.260 --> 00:46:53.260]  這是加勒大書第五章。
[00:46:53.260 --> 00:46:55.260]  然後不要彼此說謊。
[00:46:55.260 --> 00:46:57.260]  這個是哥羅西書第三章。
[00:46:57.260 --> 00:47:01.260]  然後不要彼此來埋怨。
[00:47:01.260 --> 00:47:05.260]  這是雅各書第五章。
[00:47:05.260 --> 00:47:09.260]  我們這裏有什麼地方,我們需要避免的呢?
[00:47:09.260 --> 00:47:20.260]  我們在過肢體的生活,都是神家裏面的人,我們要拒絕和學習,不要犯這個毛病。
[00:47:24.260 --> 00:47:30.260]  在新的一年當中,我不知道大家有沒有這個需要,有哪一方面我們要去改進。
[00:47:30.260 --> 00:47:40.260]  我們都是屬於天父的兒女。
[00:47:40.260 --> 00:47:46.260]  是神家裏面的人。
[00:47:46.260 --> 00:47:49.260]  我們是屬天的。
[00:47:50.260 --> 00:47:54.260]  不要爲着地上很多的事情,彼此來爭執。
[00:47:54.260 --> 00:48:01.260]  我們可能有不同的喜好。
[00:48:01.260 --> 00:48:06.260]  我們有不同的意見。
[00:48:06.260 --> 00:48:10.260]  我們對事情的看法,可能有不同的看法。
[00:48:10.260 --> 00:48:14.260]  但是這個不要緊。
[00:48:14.260 --> 00:48:17.260]  我們可以彼此尊重。
[00:48:18.260 --> 00:48:20.260]  但是不要彼此批評。
[00:48:20.260 --> 00:48:24.260]  因爲我們是屬天的,我們都是屬神的兒女。
[00:48:24.260 --> 00:48:31.260]  很多事情都沒有絕對對和錯。
[00:48:31.260 --> 00:48:37.260]  除了聖經所指出絕對的真理,
[00:48:42.260 --> 00:48:51.260]  其他的我們都可以去學習,這個神給我們特選,因爲我們與弟兄姐妹是一個家人。
[00:48:51.260 --> 00:49:01.260]  所以最重要的是彼此是什麼呢?
[00:49:01.260 --> 00:49:06.260]  這個就是約翰福音十三章,我們來看耶穌對我們說:
[00:49:06.260 --> 00:49:13.260]  你們若有彼此相愛的心,衆人因此就認出你們是我的門徒了。
[00:49:13.260 --> 00:49:20.260]  所以在這裏我們看見神給我們的命令就是我們彼此相愛。
[00:49:20.260 --> 00:49:28.260]  因爲神的家是一個愛的羣體。
[00:49:28.260 --> 00:49:35.260]  我們跟世人不一樣的地方就在這裏。
[00:49:37.260 --> 00:49:43.260]  因爲我們需要透過彼此相愛來見證我們的救主。
[00:49:43.260 --> 00:49:49.260]  巴不得我們都珍惜這些特權。
[00:49:49.260 --> 00:49:56.260]  當我們想到我們是上帝加你們的兒女的時候,
[00:49:59.260 --> 00:50:09.260]  最後一方面,周圍接觸的我們看見原來神的心是什麼呢?我們是什麼呢?我們是一個成爲擁有而且分享盼望的一個家。
[00:50:09.260 --> 00:50:19.260]  我們擁有這個盼望,我們要分享這個盼望。
[00:50:23.260 --> 00:50:33.260]  耶穌基督第一章第四節到第六節,曾經這樣說過:因聽見你們在基督耶穌裏的信心,並向衆聖徒的愛心,
[00:50:33.260 --> 00:50:47.260]  是爲那給你們存在天上的盼望,這盼望就是你們從前在福音真理的道上所聽見的。
[00:50:51.260 --> 00:51:04.260]  這福音傳到你們那裏,也傳到普天之下,並且結果增長如同在你們中間,自從你們聽見福音,真知道上帝恩惠的日子一樣。
[00:51:04.260 --> 00:51:10.260]  原來我們看見神的家裏面是充滿了這種的盼望。
[00:51:16.260 --> 00:51:22.260]  爲什麼?我們有一個永恆的盼望,我們有一個活潑的盼望。
[00:51:22.260 --> 00:51:28.260]  爲什麼?因爲我們有一位活的主,浮泊的主。
[00:51:28.260 --> 00:51:35.260]  祂勝過死亡,將永恆永生賜給我們了。
[00:51:35.260 --> 00:51:44.260]  我們就是在這個人生當中要學校更加來向耶穌。
[00:51:47.260 --> 00:51:52.260]  然後有一天我們要與祂一樣在天上面跟祂一起。
[00:51:52.260 --> 00:52:01.260]  今天我們看見這個世界,知道主耶穌再來的日子越來越近了。
[00:52:01.260 --> 00:52:11.260]  但是我們跟世人不一樣,是因爲當耶穌來的時候,這就是我們的盼望了。
[00:52:17.260 --> 00:52:28.260]  所以,活人事牧師Warren Websby,他就是提醒我們,作爲神的兒女,我們應該常常記得我們這個特權,然後我們散播這種的希望。
[00:52:28.260 --> 00:52:43.260]  讓其他這個世界的人看見我們是有盼望的人,所以他也要得到這種永恆的盼望。
[00:52:47.260 --> 00:52:49.260]  我們教會已經有54年了。
[00:52:49.260 --> 00:53:03.260]  過去這54年當中,我們一代一代一代的,一個帶領一個的,我們有很多的人就認識了耶穌了。
[00:53:03.260 --> 00:53:14.260]  這54年當中,我們看見我們教會成長了。
[00:53:17.260 --> 00:53:24.260]  但是我們不停在這裏,因爲我們知道我們的使命就是要繼續將這個盼望來分享出去。
[00:53:24.260 --> 00:53:43.260]  哈佛醫學院的一個教授,Dr. Jerome Krugman,他醫了很多的人,幫助了很多的病人。
[00:53:46.260 --> 00:54:07.260]  他有一個結論,他說其實今天所有的醫學的科技,是很先進的,但是他發覺無論在過去,現在和未來,
[00:54:13.260 --> 00:54:17.260]  那個病人的核心最需要的是什麼呢?
[00:54:17.260 --> 00:54:25.260]  就是希望。
[00:54:25.260 --> 00:54:30.260]  他希望能夠日後更加好。
[00:54:30.260 --> 00:54:37.260]  將來比現在更好。
[00:54:37.260 --> 00:54:41.260]  這就是世人所需要的。
[00:54:43.260 --> 00:54:45.260]  但是他們更需要的是什麼呢?
[00:54:45.260 --> 00:54:49.260]  就是他們需要永恆的盼望。
[00:54:49.260 --> 00:54:55.260]  所以弟兄姐妹,今天我們要認識我們的身份。
[00:54:55.260 --> 00:55:03.260]  我們在地上裏面,不是隻是言言意義地過了我們的人生。
[00:55:03.260 --> 00:55:09.260]  我們是上帝的兒女們。
[00:55:12.260 --> 00:55:14.260]  上帝給了我們很多的特權。
[00:55:14.260 --> 00:55:17.260]  給我們各樣的恩賜。
[00:55:17.260 --> 00:55:21.260]  給我們各樣的經驗。
[00:55:21.260 --> 00:55:27.260]  因爲我們是要帶給世人他的福音。
[00:55:27.260 --> 00:55:35.260]  認識我們是鷹。
[00:55:35.260 --> 00:55:39.260]  我們是屬天的。
[00:55:41.260 --> 00:55:45.260]  我們要靠着基督活出屬天屬神的生命。
[00:55:45.260 --> 00:55:55.260]  我們珍惜與天父的親密的關係。
[00:55:55.260 --> 00:56:02.260]  愛慕和尊敬他的靈量得到力量。
[00:56:02.260 --> 00:56:10.260]  我們彼此的切實的相愛。
[00:56:12.260 --> 00:56:14.260]  成爲有力的見證神的羣體。
[00:56:14.260 --> 00:56:23.260]  將這個世界現在極大的需要盼望的時候,我們來分享出去。
[00:56:23.260 --> 00:56:30.260]  作爲真正的神家裏面的兒女們。
[00:56:30.260 --> 00:56:36.260]  讓我們會着火。
[00:56:40.260 --> 00:56:41.260]  然後主的再來。
[00:56:41.260 --> 00:56:45.260]  充滿了盼望。
[00:56:45.260 --> 00:56:48.260]  然後分享這個盼望。
[00:56:48.260 --> 00:56:54.260]  讓神的名得到榮耀。
[00:56:54.260 --> 00:56:58.260]  讓更多的人能夠了解他的愛。
[00:56:58.260 --> 00:57:04.260]  我們就延續我們教會的使命和見證。
[00:57:09.260 --> 00:57:12.260]  等到主的來的時候,得到他的讚賞。
[00:57:12.260 --> 00:57:19.260]  我們低頭禱告。
[00:57:19.260 --> 00:57:26.260]  天父,我們感謝加美尼,我們何等的蒙愛。
[00:57:26.260 --> 00:57:33.260]  我們能夠成爲神家裏面的兒女。
[00:57:37.260 --> 00:57:40.260]  今天是因爲在基督裏面我們所領受的恩典。
[00:57:40.260 --> 00:57:47.260]  今天我們擁有這些何等寶貴的特權。
[00:57:47.260 --> 00:57:52.260]  我們要非常的珍惜,保持,保重。
[00:57:52.260 --> 00:57:57.260]  帶着你的使命。
[00:57:57.260 --> 00:58:02.260]  帶着這個美好的家裏面的見證。
[00:58:06.260 --> 00:58:09.260]  然後將神你的愛和盼望帶給世人。
[00:58:09.260 --> 00:58:15.260]  求你幫助我們每一位弟兄姐妹們。
[00:58:15.260 --> 00:58:21.260]  讓我們都成爲真正神家裏面的兒女。
[00:58:21.260 --> 00:58:25.260]  榮耀歸於你的名。
[00:58:25.260 --> 00:58:28.260]  奉耶穌的名禱告。
