
[00:00:00.000 --> 00:00:04.920]  在我小學三年級 年中的成績表
[00:18:19.400 --> 00:18:22.400]  時刻都會發生在教會裏面
[00:18:22.400 --> 00:18:24.400]  我見過不少
[00:18:24.400 --> 00:18:25.400]  這種的優越感
[00:18:25.400 --> 00:18:26.400]  就像這幅圖
[00:18:26.400 --> 00:18:29.400]  上面看著下面
[00:18:29.400 --> 00:18:30.800]  那種優越感
[00:18:30.800 --> 00:18:33.800]  會產生什麼不好的作用呢
[00:18:33.800 --> 00:18:34.600]  就是這樣
[00:18:34.600 --> 00:18:37.000]  這個人
[00:18:37.000 --> 00:18:39.000]  站起來都很困難
[00:18:39.000 --> 00:18:40.200]  意思就是說
[00:18:40.200 --> 00:18:44.800]  他會將整個身體
[00:18:44.800 --> 00:18:47.600]  帶來一些機能上的衰退
[00:18:47.600 --> 00:18:48.800]  甚至是癱瘓
[00:18:48.800 --> 00:18:53.400]  因為這種的態度
[00:18:53.400 --> 00:18:56.200]  不讓一些肢體去貢獻
[00:18:56.200 --> 00:18:59.200]  特別不讓一些軟弱的肢體去貢獻
[00:18:59.200 --> 00:19:00.400]  所以沒有了他的貢獻
[00:19:00.400 --> 00:19:02.200]  沒有了這些肢體的貢獻
[00:19:02.200 --> 00:19:04.800]  身體自然就會衰退
[00:19:04.800 --> 00:19:07.800]  自然會退化
[00:19:07.800 --> 00:19:10.200]  有一條珍珠項鍊
[00:19:10.200 --> 00:19:11.600]  很漂亮的項鍊
[00:19:11.600 --> 00:19:14.400]  掛在一個女士的頸上
[00:19:14.400 --> 00:19:17.600]  這個女士就在街上行走
[00:19:17.600 --> 00:19:19.800]  在陽光的底下
[00:19:19.800 --> 00:19:22.200]  閃閃發光
[00:19:22.200 --> 00:19:26.000]  路過的人都讚口不絕
[00:19:26.000 --> 00:19:27.400]  很漂亮 很漂亮 很漂亮
[00:19:27.400 --> 00:19:28.800]  珍珠聽到
[00:19:28.800 --> 00:19:30.600]  然後就很開心
[00:19:30.600 --> 00:19:32.000]  引以為豪
[00:19:32.000 --> 00:19:34.200]  然後跟那條線說
[00:19:34.200 --> 00:19:35.400]  線啊 線啊
[00:19:35.400 --> 00:19:37.200]  如果不是我使用你
[00:19:37.200 --> 00:19:39.800]  你什麼用處都沒有
[00:19:39.800 --> 00:19:41.800]  於是那條線就開始
[00:19:41.800 --> 00:19:44.800]  嘰哩咕嚕 怒氣沖天
[00:19:44.800 --> 00:19:47.000]  那條線就斷裂了
[00:19:47.000 --> 00:19:50.400]  斷裂了 那些珍珠就掉在地上
[00:19:50.400 --> 00:19:57.400]  他失去了他引以為傲的光彩
[00:19:57.400 --> 00:19:58.800]  OK 弟兄姊妹
[00:19:58.800 --> 00:20:00.800]  光林多前書十二章二十二節
[00:20:00.800 --> 00:20:02.000]  就是講到這件事
[00:20:02.000 --> 00:20:03.200]  不但如此
[00:20:03.200 --> 00:20:04.400]  身體上的肢體
[00:20:04.400 --> 00:20:06.200]  引以為軟弱的
[00:20:06.200 --> 00:20:10.400]  是不可以缺少那個的意思
[00:20:10.400 --> 00:20:12.600]  所以自視過高的肢體
[00:20:12.600 --> 00:20:16.600]  也是需要做這件事
[00:20:16.600 --> 00:20:18.200]  就是將勤補
[00:20:18.200 --> 00:20:20.400]  但是這個絕不是那個絕
[00:20:20.400 --> 00:20:22.400]  為什麼用這個絕呢
[00:20:22.400 --> 00:20:24.000]  有意思的 弟兄姊妹
[00:20:24.000 --> 00:20:25.400]  就是我想突顯
[00:20:25.400 --> 00:20:30.000]  這種引以為絕的優越感
[00:20:30.000 --> 00:20:32.600]  其實都是需要調教的
[00:20:32.600 --> 00:20:34.200]  怎樣調教呢 第一
[00:20:34.200 --> 00:20:36.600]  當然是放下自己的身段
[00:20:36.600 --> 00:20:38.000]  聖經也有這樣說
[00:20:38.000 --> 00:20:40.200]  我們要看別人給自己
[00:20:40.200 --> 00:20:42.400]  什麼啊 強
[00:20:42.400 --> 00:20:44.000]  我們要多點欣賞別人
[00:20:44.000 --> 00:20:46.600]  我們不要自命我們是不凡
[00:20:46.600 --> 00:20:47.200]  為什麼呢
[00:20:47.200 --> 00:20:49.600]  因為所有的恩賜
[00:20:49.600 --> 00:20:53.200]  都是從同一位聖靈而來的
[00:20:53.200 --> 00:20:55.800]  我們沒有什麼比別人厲害
[00:20:55.800 --> 00:20:56.800]  同時之間
[00:20:56.800 --> 00:20:58.400]  我們要認清楚
[00:20:58.400 --> 00:21:00.400]  無論你的恩賜有多大
[00:21:00.400 --> 00:21:05.400]  你總是有不能夠勝任的地方
[00:21:05.400 --> 00:21:07.600]  第二個
[00:21:07.600 --> 00:21:10.400]  我們要勤於彼此去照顧
[00:21:10.400 --> 00:21:11.800]  這裡這樣說
[00:21:11.800 --> 00:21:14.000]  身體上的肢體
[00:21:14.000 --> 00:21:15.200]  我們不雅觀的
[00:21:15.200 --> 00:21:16.800]  愈發裝飾得雅觀
[00:21:16.800 --> 00:21:19.000]  我們雅觀的肢體
[00:21:19.000 --> 00:21:21.800]  自然就不需要裝飾了
[00:21:21.800 --> 00:21:25.000]  彼此不需要裝飾了
[00:21:25.000 --> 00:21:27.600]  神配搭這個身子
[00:21:27.600 --> 00:21:29.400]  把加倍的體面
[00:21:29.400 --> 00:21:31.400]  給那些有缺乏的肢體
[00:21:31.400 --> 00:21:33.600]  免得身體不協調
[00:21:33.600 --> 00:21:36.800]  總要肢體彼此相顧
[00:21:36.800 --> 00:21:39.200]  首先問問大家
[00:21:39.200 --> 00:21:41.600]  人的天性
[00:21:41.600 --> 00:21:45.000]  是不是對於身體不好的部分
[00:21:45.000 --> 00:21:48.800]  會加倍注意和照顧
[00:21:48.800 --> 00:21:52.000]  務求裝飾得好
[00:21:52.000 --> 00:21:53.200]  變得漂亮一點
[00:21:53.200 --> 00:21:54.600]  雅觀一點
[00:21:54.600 --> 00:21:55.600]  給大家一個例子
[00:21:55.600 --> 00:21:57.400]  相信大家都會認同
[00:21:57.400 --> 00:22:01.400]  不少人去做面部護理
[00:22:01.400 --> 00:22:02.400]  有沒有
[00:22:02.400 --> 00:22:04.400]  為什麼我們要去做面部護理
[00:22:04.400 --> 00:22:07.400]  就是想漂亮一點
[00:22:07.400 --> 00:22:08.400]  雅觀一點
[00:22:08.400 --> 00:22:11.400]  昨天不是說面部護理
[00:22:11.400 --> 00:22:12.400]  說錯了
[00:22:12.400 --> 00:22:13.400]  我是說什麼
[00:22:13.400 --> 00:22:16.400]  我是說醫美
[00:22:16.400 --> 00:22:20.400]  有一位姐妹給我意見
[00:22:20.400 --> 00:22:21.400]  我聽意見
[00:22:21.400 --> 00:22:22.400]  她說不是醫美
[00:22:22.400 --> 00:22:24.400]  醫美說的是整容
[00:22:24.400 --> 00:22:26.400]  我們沒有去整容
[00:22:26.400 --> 00:22:28.400]  我們只是做面部護理
[00:22:28.400 --> 00:22:30.400]  等等等等
[00:22:30.400 --> 00:22:32.400]  有時候我們都會去遮掩身體上
[00:22:32.400 --> 00:22:35.400]  一些不雅觀的部位
[00:22:35.400 --> 00:22:38.400]  我最近生了一顆暗瘡
[00:22:38.400 --> 00:22:39.400]  不知道大家有沒有看到
[00:22:39.400 --> 00:22:40.400]  暗暗的
[00:22:40.400 --> 00:22:41.400]  現在已經暗了
[00:22:41.400 --> 00:22:42.400]  我跟自己說
[00:22:42.400 --> 00:22:44.400]  生暗瘡其實已經是好事
[00:22:44.400 --> 00:22:45.400]  對於我來說
[00:22:45.400 --> 00:22:48.400]  因為代表青春
[00:22:48.400 --> 00:22:49.400]  沒錯
[00:22:49.400 --> 00:22:50.400]  大家說得好
[00:22:50.400 --> 00:22:52.400]  但同時我也很想這個印
[00:22:52.400 --> 00:22:54.400]  快點消失
[00:22:54.400 --> 00:22:55.400]  有沒有什麼方法
[00:22:55.400 --> 00:22:56.400]  可以介紹給我
[00:22:56.400 --> 00:22:59.400]  怎樣去快點消失這個印
[00:22:59.400 --> 00:23:02.400]  各位姐妹
[00:23:02.400 --> 00:23:04.400]  我們對待一些比較軟弱的肢體
[00:23:04.400 --> 00:23:05.400]  也是一樣
[00:23:05.400 --> 00:23:09.400]  我們必須要很樂意特別去照顧他們
[00:23:09.400 --> 00:23:14.400]  所以肢體總要彼此相顧
[00:23:14.400 --> 00:23:16.400]  之前所說
[00:23:16.400 --> 00:23:20.400]  因為這是神所配搭的身體
[00:23:20.400 --> 00:23:23.400]  是有神的主權在他的手裡
[00:23:23.400 --> 00:23:26.400]  我們要明白清楚這一點
[00:23:26.400 --> 00:23:29.400]  所以我們唯有這樣
[00:23:29.400 --> 00:23:35.400]  教會才會真正的合一
[00:23:35.400 --> 00:23:38.400]  另外一個第三點
[00:23:38.400 --> 00:23:40.400]  我們需要將勤補拙的是什麼
[00:23:40.400 --> 00:23:43.400]  就是勤於接納包容
[00:23:43.400 --> 00:23:46.400]  我們要建立不是拆毀別人
[00:23:46.400 --> 00:23:49.400]  我們要建立不是拆毀別人
[00:23:49.400 --> 00:23:52.400]  在耶利米蘇二十四章六節說到
[00:23:52.400 --> 00:23:58.400]  耶和華對那班秘魯去到巴比倫的子民
[00:23:58.400 --> 00:24:00.400]  以色列人這樣說
[00:24:00.400 --> 00:24:01.400]  我要建立你們
[00:24:01.400 --> 00:24:03.400]  不是拆毀你們
[00:24:03.400 --> 00:24:04.400]  這是神的心意
[00:24:04.400 --> 00:24:06.400]  對我們每一個人也是的心意
[00:24:06.400 --> 00:24:11.400]  所以我們沒有這樣的權利去拆毀別人
[00:24:11.400 --> 00:24:13.400]  因為神的心意是建立
[00:24:13.400 --> 00:24:17.400]  不是拆毀
[00:24:17.400 --> 00:24:20.400]  人很容易去看低別人
[00:24:20.400 --> 00:24:21.400]  不知道大家同不同意
[00:24:21.400 --> 00:24:23.400]  說兩個例子
[00:24:23.400 --> 00:24:25.400]  如果你坐巴士或者坐地鐵
[00:24:25.400 --> 00:24:28.400]  旁邊坐了一個不斷咳嗽的人
[00:24:28.400 --> 00:24:29.400]  他不戴口罩
[00:24:29.400 --> 00:24:30.400]  你會怎樣
[00:24:30.400 --> 00:24:32.400]  你會這樣嗎
[00:24:32.400 --> 00:24:34.400]  會這樣嗎
[00:24:34.400 --> 00:24:36.400]  這邊 會這樣嗎
[00:24:36.400 --> 00:24:38.400]  大家會這樣嗎
[00:24:38.400 --> 00:24:40.400]  未必一定很興旺
[00:24:40.400 --> 00:24:43.400]  但你會覺得有沒有搞錯
[00:24:43.400 --> 00:24:45.400]  我通常會這樣
[00:24:45.400 --> 00:24:50.400]  我出街會多帶一個後備口罩
[00:24:50.400 --> 00:24:53.400]  後備口罩就是為了預備這些人
[00:24:53.400 --> 00:24:55.400]  如果他咳嗽的話
[00:24:55.400 --> 00:24:56.400]  又沒有戴口罩
[00:24:56.400 --> 00:24:58.400]  如果他坐在旁邊
[00:24:58.400 --> 00:25:00.400]  我就會給他一個口罩
[00:25:00.400 --> 00:25:02.400]  第二個
[00:25:02.400 --> 00:25:06.400]  地鐵裏面有關外座位
[00:25:06.400 --> 00:25:08.400]  有一次我見到一個
[00:25:08.400 --> 00:25:10.400]  應該是小學生
[00:25:10.400 --> 00:25:14.400]  他跳蚱蜢進來地鐵裏面
[00:25:14.400 --> 00:25:16.400]  坐在關外座位
[00:25:16.400 --> 00:25:19.400]  同時我見到前面有一個比較老的老人家
[00:25:19.400 --> 00:25:25.400]  他沒有讓座位給老人家
[00:25:25.400 --> 00:25:27.400]  大家又會怎樣呢
[00:25:27.400 --> 00:25:29.400]  可能你都會看著他
[00:25:29.400 --> 00:25:31.400]  我就鼓起勇氣
[00:25:31.400 --> 00:25:33.400]  跟這個小朋友這樣說
[00:25:33.400 --> 00:25:35.400]  小朋友 你剛才跑進來
[00:25:35.400 --> 00:25:38.400]  這麼有精力 這麼有活力
[00:25:38.400 --> 00:25:40.400]  前面有個老人家
[00:25:40.400 --> 00:25:42.400]  你會不會讓個位給他坐
[00:25:42.400 --> 00:25:44.400]  他很需要這個座位
[00:25:44.400 --> 00:25:46.400]  你猜這個小朋友怎樣做
[00:25:46.400 --> 00:25:49.400]  馬上站起來 彈起來
[00:25:49.400 --> 00:25:51.400]  讓了這個位
[00:25:51.400 --> 00:25:53.400]  我們不去說
[00:25:53.400 --> 00:25:56.400]  這個小朋友可能是不知道的
[00:25:56.400 --> 00:25:59.400]  我們很容易會輕看別人
[00:25:59.400 --> 00:26:02.400]  上次這個惡目典禮
[00:26:02.400 --> 00:26:04.400]  在這個惡目典禮的分面
[00:26:04.400 --> 00:26:09.400]  謝牧師這樣去介紹我
[00:26:09.400 --> 00:26:16.400]  Larry 和任何人都可以合拍
[00:26:16.400 --> 00:26:18.400]  一起工作
[00:26:18.400 --> 00:26:20.400]  無論他的性格是怎樣
[00:26:20.400 --> 00:26:26.400]  無論其他人的年齡層是怎樣
[00:26:26.400 --> 00:26:30.400]  我都可以和他們一起去侍奉
[00:26:30.400 --> 00:26:35.400]  接著就說 Larry 真是一個高人
[00:26:35.400 --> 00:26:37.400]  大家有沒有聽過
[00:26:37.400 --> 00:26:39.400]  在這個惡目典禮應該有聽過
[00:26:39.400 --> 00:26:42.400]  兄弟姐妹 多謝謝牧師對我的褒獎
[00:26:42.400 --> 00:26:44.400]  我不可以說他是高人
[00:26:44.400 --> 00:26:46.400]  如果說他是高人的時候
[00:26:46.400 --> 00:26:48.400]  真是高高在上
[00:26:48.400 --> 00:26:52.400]  覺得自己有很高很高
[00:26:52.400 --> 00:26:54.400]  很高尚的恩賜
[00:26:54.400 --> 00:26:56.400]  其實我不是
[00:26:56.400 --> 00:26:58.400]  我不覺得自己有很高尚的恩賜
[00:26:58.400 --> 00:27:00.400]  我覺得這是神給我的恩賜
[00:27:00.400 --> 00:27:02.400]  其實我很想做的就是
[00:27:02.400 --> 00:27:07.400]  努力去活出和所有的人彼此和好
[00:27:07.400 --> 00:27:10.400]  和神有和好的生命
[00:27:10.400 --> 00:27:11.400]  就是這樣
[00:27:11.400 --> 00:27:13.400]  因為聖經也有說
[00:27:13.400 --> 00:27:16.400]  我們要盡力使人和睦
[00:27:16.400 --> 00:27:18.400]  兄弟姐妹
[00:27:18.400 --> 00:27:21.400]  我不是想要做一個很好的先生
[00:27:21.400 --> 00:27:23.400]  大家所說的話
[00:27:23.400 --> 00:27:26.400]  我全部都接納了
[00:27:26.400 --> 00:27:32.400]  我要去認同別人所說的話
[00:27:32.400 --> 00:27:35.400]  我沒有了自己的主見等等
[00:27:35.400 --> 00:27:37.400]  我不是要做一個很好的先生
[00:27:37.400 --> 00:27:39.400]  而是我很想去竭力
[00:27:39.400 --> 00:27:41.400]  做一個使人和睦的人
[00:27:41.400 --> 00:27:43.400]  最後一個總結給大家
[00:27:43.400 --> 00:27:47.400]  美好的肢體相交的精義是什麼呢
[00:27:47.400 --> 00:27:49.400]  大家也很清楚
[00:27:49.400 --> 00:27:51.400]  彼此的相愛
[00:27:51.400 --> 00:27:54.400]  這裡說到你們要追求更大的恩賜
[00:27:54.400 --> 00:27:57.400]  我現今把最妙的道指示給你們
[00:27:57.400 --> 00:27:59.400]  這節經文是保羅
[00:27:59.400 --> 00:28:03.400]  在參考教會恩賜和肢體運作之後
[00:28:03.400 --> 00:28:06.400]  所作出的總結
[00:28:06.400 --> 00:28:08.400]  我們看看這些字
[00:28:08.400 --> 00:28:10.400]  追求是什麼意思呢
[00:28:10.400 --> 00:28:12.400]  這是一個命令式
[00:28:12.400 --> 00:28:14.400]  不是說你做就行不做就行
[00:28:14.400 --> 00:28:16.400]  是一定要去做的
[00:28:16.400 --> 00:28:18.400]  是要竭力去做的
[00:28:18.400 --> 00:28:22.400]  那更大的恩賜是說什麼呢
[00:28:22.400 --> 00:28:26.400]  一般學者認為能夠造就教會
[00:28:26.400 --> 00:28:30.400]  造就更多人的恩賜
[00:28:30.400 --> 00:28:32.400]  就是那種恩賜
[00:28:32.400 --> 00:28:34.400]  你就去求多一點吧
[00:28:34.400 --> 00:28:37.400]  最後說到最妙的道
[00:28:37.400 --> 00:28:39.400]  什麼是最妙的道呢
[00:28:39.400 --> 00:28:42.400]  十二章三十一節
[00:28:42.400 --> 00:28:45.400]  是第十二章最後一節的經文
[00:28:45.400 --> 00:28:47.400]  接著是第十三章
[00:28:47.400 --> 00:28:49.400]  高林多前書十三章
[00:28:49.400 --> 00:28:51.400]  相信大家都很熟悉
[00:28:51.400 --> 00:28:53.400]  最妙的道是說什麼呢
[00:28:53.400 --> 00:28:55.400]  一個字 愛
[00:28:55.400 --> 00:28:57.400]  大家可能都會背
[00:28:57.400 --> 00:28:59.400]  愛是恆久忍耐又有恩賜
[00:28:59.400 --> 00:29:01.400]  愛是不述道不自誇等等
[00:29:01.400 --> 00:29:05.400]  所以最妙的道是說愛
[00:29:05.400 --> 00:29:09.400]  而全段的經文是說這件事情
[00:29:09.400 --> 00:29:13.400]  這十六個字
[00:29:13.400 --> 00:29:15.400]  這一節的經文是說這十六個字
[00:29:15.400 --> 00:29:17.400]  保羅去鼓勵信徒
[00:29:17.400 --> 00:29:19.400]  我們不應該滿足在
[00:29:19.400 --> 00:29:21.400]  追求炫耀性的恩賜
[00:29:21.400 --> 00:29:23.400]  或者把自己的恩賜
[00:29:23.400 --> 00:29:27.400]  炫耀地說自己是可以
[00:29:27.400 --> 00:29:29.400]  或者說自己是好
[00:29:29.400 --> 00:29:30.400]  或者是厲害等等
[00:29:30.400 --> 00:29:32.400]  而是要追求
[00:29:32.400 --> 00:29:34.400]  更能夠造就教會
[00:29:34.400 --> 00:29:36.400]  那種更大的恩賜
[00:29:36.400 --> 00:29:38.400]  還有
[00:29:38.400 --> 00:29:40.400]  這個高超的方向
[00:29:40.400 --> 00:29:42.400]  還有去正確運用
[00:29:42.400 --> 00:29:46.400]  一切屬靈恩賜的途徑
[00:29:46.400 --> 00:29:49.400]  就是非愛莫屬
[00:29:49.400 --> 00:29:51.400]  所以弟兄姊妹
[00:29:51.400 --> 00:29:53.400]  無論你有多大的恩賜
[00:29:53.400 --> 00:29:55.400]  你覺得自己的恩賜是多小
[00:29:55.400 --> 00:29:58.400]  如果沒有了愛作為基礎的話
[00:29:58.400 --> 00:30:02.400]  在神的眼中就是一文不值
[00:30:02.400 --> 00:30:07.400]  就正如十三章一節這樣說
[00:30:07.400 --> 00:30:09.400]  我們一起讀一二三
[00:30:09.400 --> 00:30:12.400]  命的羅 享的拔一樣
[00:30:12.400 --> 00:30:16.400]  所以去到最後將勤補拙
[00:30:16.400 --> 00:30:18.400]  最高超的境界
[00:30:18.400 --> 00:30:21.400]  就是非愛莫屬
[00:30:21.400 --> 00:30:24.400]  而愛是凌駕一切的恩賜
[00:30:24.400 --> 00:30:27.400]  我最近看了一篇文章
[00:30:27.400 --> 00:30:29.400]  很想和大家分享
[00:30:29.400 --> 00:30:31.400]  這篇文章是一個國內
[00:30:31.400 --> 00:30:35.400]  高中三年級的學生寫的
[00:30:35.400 --> 00:30:37.400]  他準備升大學
[00:30:37.400 --> 00:30:39.400]  一開始他這樣說
[00:30:39.400 --> 00:30:43.400]  我不捨得叫我媽媽 爸爸
[00:30:43.400 --> 00:30:44.400]  買手機給我
[00:30:44.400 --> 00:30:46.400]  因為我終於知道
[00:30:46.400 --> 00:30:48.400]  錢是怎樣來的
[00:30:48.400 --> 00:30:50.400]  接著他又說
[00:30:50.400 --> 00:30:52.400]  準備升大學的時候
[00:30:52.400 --> 00:30:55.400]  我很想我爸媽買手機給我
[00:30:55.400 --> 00:30:57.400]  因為我所有同學都有
[00:30:57.400 --> 00:30:58.400]  我拿了出來之後
[00:30:58.400 --> 00:31:00.400]  我覺得自己完全不同了
[00:31:00.400 --> 00:31:02.400]  很有面子
[00:31:02.400 --> 00:31:07.400]  爸媽最初不肯買給他
[00:31:07.400 --> 00:31:10.400]  於是他就絕食抗議
[00:31:10.400 --> 00:31:12.400]  在絕食抗議當中
[00:31:12.400 --> 00:31:14.400]  他覺得自己很委屈
[00:31:14.400 --> 00:31:16.400]  為什麼我生在
[00:31:16.400 --> 00:31:19.400]  這麼普通的家庭當中
[00:31:19.400 --> 00:31:22.400]  為什麼爸媽不愛我呢
[00:31:22.400 --> 00:31:27.400]  最後媽媽心軟
[00:31:27.400 --> 00:31:28.400]  跟著跟他說
[00:31:28.400 --> 00:31:31.400]  這樣也行 開出一個條件
[00:31:31.400 --> 00:31:34.400]  我出七成 你出三成
[00:31:34.400 --> 00:31:37.400]  三成怎樣拿回來呢
[00:31:37.400 --> 00:31:42.400]  你跟我和我爸一起去幹活
[00:31:42.400 --> 00:31:43.400]  一起去工作
[00:31:43.400 --> 00:31:44.400]  做什麼呢
[00:31:44.400 --> 00:31:45.400]  搬運買賣的工作
[00:31:45.400 --> 00:31:48.400]  這樣你就賺回一些錢
[00:31:48.400 --> 00:31:50.400]  兒子聽到當然說
[00:31:50.400 --> 00:31:52.400]  好啊 三成而已
[00:31:52.400 --> 00:31:55.400]  工作有什麼難呢
[00:31:55.400 --> 00:31:59.400]  第一天四點起床
[00:31:59.400 --> 00:32:01.400]  不是下午 早上
[00:32:01.400 --> 00:32:02.400]  凌晨四點起床
[00:32:02.400 --> 00:32:06.400]  去110公里外的市集
[00:32:06.400 --> 00:32:08.400]  一個批發市場
[00:32:08.400 --> 00:32:09.400]  去買西瓜
[00:32:09.400 --> 00:32:12.400]  爸爸開車就去到那裡
[00:32:12.400 --> 00:32:13.400]  去到那裡
[00:32:13.400 --> 00:32:16.400]  原來要搶西瓜
[00:32:16.400 --> 00:32:21.400]  搶一些比較漂亮的
[00:32:21.400 --> 00:32:24.400]  新鮮的 紮實的西瓜
[00:32:24.400 --> 00:32:26.400]  很不容易
[00:32:26.400 --> 00:32:31.400]  買了一車的西瓜
[00:32:31.400 --> 00:32:32.400]  但買了一車的西瓜
[00:32:32.400 --> 00:32:34.400]  是要搬上車的
[00:32:34.400 --> 00:32:36.400]  跟著他就說
[00:32:36.400 --> 00:32:37.400]  我搬了十幾個
[00:32:37.400 --> 00:32:38.400]  已經躺在那裡
[00:32:38.400 --> 00:32:39.400]  不懂得動了
[00:32:39.400 --> 00:32:43.400]  但爸爸媽媽仍然繼續搬西瓜
[00:32:43.400 --> 00:32:46.400]  很不容易搬完西瓜
[00:32:46.400 --> 00:32:48.400]  去到零售的地方
[00:32:48.400 --> 00:32:49.400]  或者市場裡面
[00:32:49.400 --> 00:32:51.400]  賣西瓜
[00:32:51.400 --> 00:32:53.400]  賣西瓜的途中
[00:32:53.400 --> 00:32:54.400]  都很多人來
[00:32:54.400 --> 00:32:56.400]  一個一個的買
[00:32:56.400 --> 00:32:58.400]  有些人要買半個西瓜
[00:32:58.400 --> 00:33:00.400]  跟著他就自告奮勇
[00:33:00.400 --> 00:33:02.400]  我幫忙切西瓜
[00:33:02.400 --> 00:33:04.400]  大家都猜到了
[00:33:04.400 --> 00:33:05.400]  他都不切
[00:33:05.400 --> 00:33:06.400]  切了幾刀
[00:33:06.400 --> 00:33:07.400]  就切身自己
[00:33:07.400 --> 00:33:08.400]  雙手
[00:33:08.400 --> 00:33:11.400]  於是爸爸媽媽看到
[00:33:11.400 --> 00:33:12.400]  就很心急
[00:33:12.400 --> 00:33:13.400]  很緊張
[00:33:13.400 --> 00:33:14.400]  去照顧他
[00:33:14.400 --> 00:33:16.400]  為他包紮
[00:33:16.400 --> 00:33:17.400]  那個時候
[00:33:17.400 --> 00:33:19.400]  他才第一次見到
[00:33:19.400 --> 00:33:24.400]  媽媽的手是這樣的
[00:33:24.400 --> 00:33:25.400]  粗糙
[00:33:25.400 --> 00:33:27.400]  老人家的手
[00:33:27.400 --> 00:33:28.400]  滿佈傷痕
[00:33:28.400 --> 00:33:29.400]  裂痕的手
[00:33:29.400 --> 00:33:33.400]  但媽媽仍然在臉上掛著笑容
[00:33:33.400 --> 00:33:36.400]  跟著他就問媽媽
[00:33:36.400 --> 00:33:38.400]  為什麼你經常都笑嘻嘻
[00:33:38.400 --> 00:33:39.400]  媽媽就說
[00:33:39.400 --> 00:33:40.400]  降活嘛
[00:33:40.400 --> 00:33:42.400]  哪裡有不受傷的呢
[00:33:42.400 --> 00:33:44.400]  就算是多累
[00:33:44.400 --> 00:33:47.400]  我都不能將累放在臉上
[00:33:47.400 --> 00:33:48.400]  免得你
[00:33:48.400 --> 00:33:49.400]  免得你
[00:33:49.400 --> 00:33:50.400]  五個字
[00:33:50.400 --> 00:33:53.400]  惹你不開心
[00:33:53.400 --> 00:33:56.400]  我不想惹你不開心
[00:33:56.400 --> 00:33:57.400]  這個惹你不開心
[00:33:57.400 --> 00:33:58.400]  這五個字
[00:33:58.400 --> 00:34:00.400]  那個學生就說
[00:34:00.400 --> 00:34:01.400]  我呆了
[00:34:01.400 --> 00:34:03.400]  整個人呆了
[00:34:03.400 --> 00:34:06.400]  我不懂得去表達
[00:34:06.400 --> 00:34:07.400]  最後
[00:34:07.400 --> 00:34:08.400]  九點半
[00:34:08.400 --> 00:34:09.400]  買完西瓜
[00:34:09.400 --> 00:34:10.400]  就說
[00:34:10.400 --> 00:34:12.400]  媽媽很開心
[00:34:12.400 --> 00:34:13.400]  今天生意特別好
[00:34:13.400 --> 00:34:15.400]  賺了三百七十一元
[00:34:15.400 --> 00:34:17.400]  同時之間
[00:34:17.400 --> 00:34:19.400]  他看到媽媽的臉
[00:34:19.400 --> 00:34:21.400]  是汗流滿面
[00:34:21.400 --> 00:34:22.400]  那塊臉
[00:34:22.400 --> 00:34:24.400]  所以他就說
[00:34:24.400 --> 00:34:25.400]  他意識到
[00:34:25.400 --> 00:34:26.400]  這三百七十一元
[00:34:26.400 --> 00:34:29.400]  人民全部都是辛勞
[00:34:29.400 --> 00:34:32.400]  汗水和愛
[00:34:32.400 --> 00:34:34.400]  於是他就忍不住
[00:34:34.400 --> 00:34:36.400]  哭了出來
[00:34:36.400 --> 00:34:39.400]  媽媽就將錢轉給他
[00:34:39.400 --> 00:34:43.400]  他就將錢退回給媽媽
[00:34:43.400 --> 00:34:44.400]  因為他發現
[00:34:44.400 --> 00:34:47.400]  這些錢他花不了
[00:34:47.400 --> 00:34:49.400]  他花不了這些錢
[00:34:49.400 --> 00:34:51.400]  然後他就說
[00:34:51.400 --> 00:34:54.400]  這場手機爭奪戰
[00:34:54.400 --> 00:34:55.400]  我輸了
[00:34:55.400 --> 00:34:57.400]  但我都贏了
[00:34:57.400 --> 00:34:58.400]  贏了什麼呢
[00:34:58.400 --> 00:35:00.400]  我最深刻
[00:35:00.400 --> 00:35:01.400]  就是這三件事
[00:35:01.400 --> 00:35:02.400]  第一個
[00:35:02.400 --> 00:35:06.400]  輸了輕飄飄的虛榮
[00:35:06.400 --> 00:35:08.400]  即是一些炫耀
[00:35:08.400 --> 00:35:12.400]  他贏得沉甸甸的懂得
[00:35:12.400 --> 00:35:14.400]  首先我想說
[00:35:14.400 --> 00:35:17.400]  他那種絕食抗議的行動
[00:35:17.400 --> 00:35:19.400]  是代表什麼呢
[00:35:19.400 --> 00:35:21.400]  我覺得是代表輕看自己
[00:35:21.400 --> 00:35:26.400]  他覺得爸爸媽媽不重視他
[00:35:26.400 --> 00:35:28.400]  甚至他可能會覺得
[00:35:28.400 --> 00:35:30.400]  這個家不屬於我
[00:35:30.400 --> 00:35:32.400]  好像我剛才所分享
[00:35:32.400 --> 00:35:36.400]  會不會覺得這個肢體不屬於我呢
[00:35:36.400 --> 00:35:38.400]  大家不妨
[00:35:38.400 --> 00:35:41.400]  在這個故事裏面去聯想一下
[00:35:41.400 --> 00:35:42.400]  接著來到這裏
[00:35:42.400 --> 00:35:44.400]  輸了輕飄飄的虛榮
[00:35:44.400 --> 00:35:46.400]  即是炫耀
[00:35:46.400 --> 00:35:51.400]  卻贏得沉甸甸的懂得
