
[00:00:00.000 --> 00:00:03.540]  很高興今天再次見到主內大圈姐妹
[00:19:57.400 --> 00:20:00.400]  他同時又不是跟隨耶和華神
[00:20:00.400 --> 00:20:02.400]  這個神已經不是他的神了
[00:20:02.400 --> 00:20:05.400]  已經是撒姆爾的神了
[00:20:05.400 --> 00:20:08.400]  他自己也不是那裡
[00:20:08.400 --> 00:20:10.400]  撒姆爾的話題
[00:20:10.400 --> 00:20:11.400]  終於撒姆爾說
[00:20:11.400 --> 00:20:15.400]  我會跟你回去敬拜我的神
[00:20:15.400 --> 00:20:16.400]  即是敬拜耶和華神
[00:20:16.400 --> 00:20:18.400]  於是撒姆爾就跟他回去
[00:20:18.400 --> 00:20:24.400]  但是他沒有寬恕他的罪
[00:20:24.400 --> 00:20:26.400]  耶和華神沒有寬恕他的罪
[00:20:26.400 --> 00:20:27.400]  沒有寬恕他的罪
[00:20:27.400 --> 00:20:31.400]  這個是假的認罪
[00:20:31.400 --> 00:20:33.400]  這個是假的認罪
[00:20:33.400 --> 00:20:35.400]  三十二節
[00:20:35.400 --> 00:20:37.400]  這個故事繼續下去
[00:20:37.400 --> 00:20:39.400]  撒姆爾就跟著他
[00:20:39.400 --> 00:20:41.400]  去到吉甲的地方去獻祭
[00:20:41.400 --> 00:20:43.400]  去到神的壇的面前
[00:20:43.400 --> 00:20:44.400]  他就說
[00:20:44.400 --> 00:20:48.400]  你命令他們快點帶馬力王過來
[00:20:48.400 --> 00:20:53.400]  馬力王那時候就被鎖鏈捆鎖著腳
[00:20:53.400 --> 00:20:54.400]  走到那裡
[00:20:54.400 --> 00:20:55.400]  他那裡聖經的記載說
[00:20:55.400 --> 00:20:56.400]  很歡喜
[00:20:56.400 --> 00:20:58.400]  終於來到獻祭了
[00:20:58.400 --> 00:20:59.400]  有這麼多牛羊在這裡
[00:20:59.400 --> 00:21:02.400]  是不是可以獻完祭
[00:21:02.400 --> 00:21:03.400]  我就釋放出來
[00:21:03.400 --> 00:21:05.400]  想著可以走了
[00:21:05.400 --> 00:21:07.400]  歡歡喜喜的來到當中
[00:21:07.400 --> 00:21:09.400]  既然蘇羅王
[00:21:09.400 --> 00:21:10.400]  因為他有個皇帝
[00:21:10.400 --> 00:21:13.400]  軍王蘇羅去撐著他
[00:21:13.400 --> 00:21:16.400]  又留下這些羊
[00:21:16.400 --> 00:21:17.400]  公羊
[00:21:17.400 --> 00:21:18.400]  牛和羊
[00:21:18.400 --> 00:21:19.400]  想著獻祭
[00:21:19.400 --> 00:21:22.400]  完了之後他想著放得出來
[00:21:22.400 --> 00:21:24.400]  結果撒姆爾就
[00:21:24.400 --> 00:21:26.400]  一劍直斬
[00:21:26.400 --> 00:21:29.400]  就將他殺死
[00:21:29.400 --> 00:21:35.400]  因為這個是耶和華神的命令
[00:21:35.400 --> 00:21:38.400]  撒姆爾之後就回到他的地方
[00:21:38.400 --> 00:21:39.400]  再沒有見蘇羅
[00:21:39.400 --> 00:21:41.400]  三十五節最後就看到
[00:21:41.400 --> 00:21:43.400]  撒姆爾就帶著
[00:21:43.400 --> 00:21:45.400]  回到他自己的地方
[00:21:45.400 --> 00:21:47.400]  他非常悲痛
[00:21:47.400 --> 00:21:52.400]  因為他立了蘇羅王為王
[00:21:52.400 --> 00:21:55.400]  知道為了這個國家而悲痛
[00:21:55.400 --> 00:21:58.400]  因為耶和華後悔立了他為王
[00:21:58.400 --> 00:22:02.400]  我們在想的時候
[00:22:02.400 --> 00:22:05.400]  究竟耶和華神是不是在變來變去
[00:22:05.400 --> 00:22:08.400]  一時又後悔一時又不後悔
[00:22:08.400 --> 00:22:13.400]  究竟我們怎樣去理解這件事
[00:22:13.400 --> 00:22:16.400]  耶和華神我們知道神是永遠不變
[00:22:16.400 --> 00:22:18.400]  永遠不變他的公義
[00:22:18.400 --> 00:22:21.400]  他的對和錯是永遠不變
[00:22:21.400 --> 00:22:23.400]  我們要明白這件事
[00:22:23.400 --> 00:22:25.400]  他所後悔的就是
[00:22:25.400 --> 00:22:27.400]  看到我們是什麼
[00:22:27.400 --> 00:22:29.400]  他的英許他的祝福
[00:22:29.400 --> 00:22:31.400]  是有個條件在當中
[00:22:31.400 --> 00:22:35.400]  如果以色列民跟隨耶和華神
[00:22:35.400 --> 00:22:37.400]  他就賜福給他們
[00:22:37.400 --> 00:22:41.400]  現在如果這個蘇羅王跟隨他的
[00:22:41.400 --> 00:22:43.400]  耶和華神就會賜福給他
[00:22:43.400 --> 00:22:49.400]  會繼續成為以色列民的君王
[00:22:49.400 --> 00:22:54.400]  但是撒姆爾非常悲痛
[00:22:54.400 --> 00:23:00.400]  因為蘇羅拒絕跟隨耶和華神
[00:23:00.400 --> 00:23:05.400]  結果耶和華神就另外立一個君王在他們當中
[00:23:05.400 --> 00:23:08.400]  這個改變是因為我們神的子民
[00:23:08.400 --> 00:23:11.400]  是沒有聽到耶和華神的命令
[00:23:11.400 --> 00:23:14.400]  這個英許給他做君王的英許
[00:23:14.400 --> 00:23:17.400]  而不再在蘇羅家裡面
[00:23:17.400 --> 00:23:21.400]  所以我們要確定耶和華神
[00:23:21.400 --> 00:23:23.400]  我們的神是永遠不變的神
[00:23:23.400 --> 00:23:28.400]  他的公義他的憐憫是永遠不變
[00:23:28.400 --> 00:23:32.400]  我們再看回今天的主題
[00:23:32.400 --> 00:23:35.400]  究竟我們怎樣才能活得合神心意呢
[00:23:35.400 --> 00:23:37.400]  我們既然像蘇羅王
[00:23:37.400 --> 00:23:39.400]  既然渡過了這個難關
[00:23:39.400 --> 00:23:42.400]  渡過了菲利士人攻擊被攻擊
[00:23:42.400 --> 00:23:44.400]  多如海沙攻擊他們
[00:23:44.400 --> 00:23:48.400]  他們用六百個士兵贏了這場戰爭
[00:23:48.400 --> 00:23:50.400]  這個難關已經渡過了
[00:23:50.400 --> 00:23:52.400]  這次是第二次的考驗
[00:23:52.400 --> 00:23:55.400]  在這個渡過難關之後
[00:23:55.400 --> 00:23:58.400]  有二十一萬軍隊去攻擊亞馬利人
[00:23:58.400 --> 00:24:00.400]  一打就贏了
[00:24:00.400 --> 00:24:03.400]  究竟我們在這個生活當中
[00:24:03.400 --> 00:24:06.400]  我們快要渡過這個疫情
[00:24:06.400 --> 00:24:10.400]  我們在渡過這個難關的時候
[00:24:10.400 --> 00:24:14.400]  我們怎樣繼續去過一個合神心意的生活呢
[00:24:14.400 --> 00:24:17.400]  我們依然要繼續去全心信奉神
[00:24:17.400 --> 00:24:20.400]  在渡過難關之後繼續要信奉神
[00:24:20.400 --> 00:24:23.400]  我們有兩個回應原則在當中
[00:24:23.400 --> 00:24:28.400]  第一個原則就是我們要辨別到主的聲音
[00:24:28.400 --> 00:24:31.400]  我們有很多聲音在當中
[00:24:31.400 --> 00:24:34.400]  我們自己身體上的肢肉
[00:24:34.400 --> 00:24:37.400]  我們每個基督徒雖然信了主
[00:24:37.400 --> 00:24:39.400]  但是都會渡過難關之後
[00:24:39.400 --> 00:24:42.400]  身體告訴我們
[00:24:42.400 --> 00:24:45.400]  眼睛告訴我們這些很美
[00:24:45.400 --> 00:24:47.400]  這些東西很好
[00:24:47.400 --> 00:24:52.400]  不如我們保持我們違背神的意思去做一些事情
[00:24:52.400 --> 00:24:54.400]  會嗎?會的
[00:24:54.400 --> 00:25:03.400]  以前我的租客收不到租那麼久
[00:25:03.400 --> 00:25:05.400]  不如收到租
[00:25:05.400 --> 00:25:07.400]  不如現在我可以放縱一下
[00:25:07.400 --> 00:25:09.400]  賣出一層樓
[00:25:09.400 --> 00:25:11.400]  不如放縱一下自己去享受一下
[00:25:11.400 --> 00:25:13.400]  渡過這個難關
[00:25:13.400 --> 00:25:15.400]  想自己保持多一些
[00:25:15.400 --> 00:25:17.400]  想做一些事情去違背神
[00:25:17.400 --> 00:25:18.400]  有很多聲音在當中
[00:25:18.400 --> 00:25:20.400]  我們基督徒都有
[00:25:20.400 --> 00:25:22.400]  我們基督徒都會聽到
[00:25:22.400 --> 00:25:24.400]  信了主之後都會聽到
[00:25:24.400 --> 00:25:26.400]  求聖靈幫助我們去明白
[00:25:26.400 --> 00:25:28.400]  哪些是主的聲音
[00:25:28.400 --> 00:25:31.400]  哪些是撒旦的聲音
[00:25:31.400 --> 00:25:33.400]  好像我們要分得清楚
[00:25:33.400 --> 00:25:35.400]  哪些是主的聲音
[00:25:35.400 --> 00:25:37.400]  我們再看下一張slide
[00:25:37.400 --> 00:25:44.400]  第二個重點就是我們要聽從主的聲音
[00:25:44.400 --> 00:25:48.400]  過去的三個星期
[00:25:48.400 --> 00:25:50.400]  我去了校園
[00:25:50.400 --> 00:25:52.400]  我也和大家分享過一次
[00:25:52.400 --> 00:25:54.400]  為了校園的事工去禱告
[00:25:54.400 --> 00:25:56.400]  第一個星期
[00:25:56.400 --> 00:26:00.400]  那天是負零下的溫度
[00:26:00.400 --> 00:26:02.400]  我在校園裡走
[00:26:02.400 --> 00:26:05.400]  走到一個地方就一直在祈禱
[00:26:05.400 --> 00:26:07.400]  之後第二個星期
[00:26:07.400 --> 00:26:08.400]  第三個星期
[00:26:08.400 --> 00:26:10.400]  剛剛過了第三個星期
[00:26:10.400 --> 00:26:12.400]  第二個星期在祈禱的時候
[00:26:12.400 --> 00:26:13.400]  我就問神
[00:26:13.400 --> 00:26:16.400]  究竟我們怎樣去進行校園事工
[00:26:16.400 --> 00:26:18.400]  接著星期一的期間
[00:26:18.400 --> 00:26:20.400]  我就聽到其他的
[00:26:20.400 --> 00:26:29.400]  有一個以前中大的教授
[00:26:29.400 --> 00:26:33.400]  在電郵教會說需要幫助
[00:26:33.400 --> 00:26:39.400]  有一個姐妹是明大的職員
[00:26:39.400 --> 00:26:41.400]  是做醫學研究
[00:26:41.400 --> 00:26:44.400]  但是她身體有困難
[00:26:44.400 --> 00:26:46.400]  要進醫院
[00:26:46.400 --> 00:26:48.400]  剛剛那星期進了醫院
[00:26:48.400 --> 00:26:50.400]  我們在背後關顧她
[00:26:50.400 --> 00:26:53.400]  究竟神是否真的讓我看到
[00:26:53.400 --> 00:26:58.400]  是不是校園事工是在學生
[00:26:58.400 --> 00:27:02.400]  剛剛來的學生以外
[00:27:02.400 --> 00:27:04.400]  我星期五再去禱告的時候
[00:27:04.400 --> 00:27:06.400]  去探望那位姐妹
[00:27:06.400 --> 00:27:08.400]  去到那間醫院
[00:27:08.400 --> 00:27:10.400]  開車去到醫院就泊好車
[00:27:10.400 --> 00:27:13.400]  送了一些食物去病房
[00:27:13.400 --> 00:27:16.400]  放下藥物給她
[00:27:16.400 --> 00:27:18.400]  接著我就繼續禱告
[00:27:18.400 --> 00:27:21.400]  說神讓我走
[00:27:21.400 --> 00:27:22.400]  那天很冷
[00:27:22.400 --> 00:27:26.400]  都是單位數字的溫度
[00:27:26.400 --> 00:27:28.400]  如果戴不穩口罩
[00:27:28.400 --> 00:27:32.400]  眼鏡都結冰了
[00:27:32.400 --> 00:27:34.400]  神讓我走去禱告
[00:27:34.400 --> 00:27:35.400]  我走的方向
[00:27:35.400 --> 00:27:37.400]  我找不到自己在哪裡
[00:27:37.400 --> 00:27:41.400]  我走直路半個小時就回來了
[00:27:41.400 --> 00:27:42.400]  我不會走失
[00:27:42.400 --> 00:27:44.400]  誰知走著走著
[00:27:44.400 --> 00:27:45.400]  走了兩個街口
[00:27:45.400 --> 00:27:49.400]  原來看到火車
[00:27:49.400 --> 00:27:51.400]  那些叫train
[00:27:51.400 --> 00:27:52.400]  原來那麼近
[00:27:52.400 --> 00:27:53.400]  看清楚一點
[00:27:53.400 --> 00:27:55.400]  星巴克
[00:27:55.400 --> 00:27:57.400]  大家記不記得那個位置
[00:27:57.400 --> 00:28:00.400]  在香港路大牌檔再過一點
[00:28:00.400 --> 00:28:01.400]  那間星巴克
[00:28:01.400 --> 00:28:05.400]  原來那間醫院
[00:28:05.400 --> 00:28:07.400]  兩步路就去到那裡
[00:28:07.400 --> 00:28:09.400]  原來就在校園裡面
[00:28:09.400 --> 00:28:10.400]  真的那麼近
[00:28:10.400 --> 00:28:15.400]  我走回去健身室的位置
[00:28:15.400 --> 00:28:18.400]  那裡有個大廳
[00:28:18.400 --> 00:28:20.400]  我就在那裡再次禱告
[00:28:20.400 --> 00:28:21.400]  我問神
[00:28:21.400 --> 00:28:23.400]  其實我們的校園事工
[00:28:23.400 --> 00:28:24.400]  是不是
[00:28:24.400 --> 00:28:26.400]  當然又有學生
[00:28:26.400 --> 00:28:28.400]  我們剛剛這個禮拜
[00:28:28.400 --> 00:28:29.400]  禮拜昨天
[00:28:29.400 --> 00:28:30.400]  遇到一些學生
[00:28:30.400 --> 00:28:32.400]  postdoc在當中
[00:28:32.400 --> 00:28:34.400]  其實我們的校園事工
[00:28:34.400 --> 00:28:37.400]  是可以包括一些教職員
[00:28:37.400 --> 00:28:40.400]  校園有很多未信主
[00:28:40.400 --> 00:28:43.400]  或者剛剛信主的朋友在當中
[00:28:43.400 --> 00:28:45.400]  求神讓我們再次聽到
[00:28:45.400 --> 00:28:48.400]  究竟神對我們的說話
[00:28:48.400 --> 00:28:50.400]  我們接著禱告
[00:28:50.400 --> 00:28:52.400]  繼續去聽神的聲音
[00:28:52.400 --> 00:28:53.400]  我們過去那個
[00:28:53.400 --> 00:28:55.400]  剛剛禮拜五
[00:28:55.400 --> 00:28:57.400]  昨天禮拜六
[00:28:57.400 --> 00:29:01.400]  我們有個外展活動
[00:29:01.400 --> 00:29:03.400]  有個圍爐吹的外展活動
[00:29:03.400 --> 00:29:04.400]  我們在那裡
[00:29:04.400 --> 00:29:06.400]  我們教會沒有吃東西
[00:29:06.400 --> 00:29:08.400]  我們是煮東西吃
[00:29:08.400 --> 00:29:10.400]  接著帶走食物
[00:29:10.400 --> 00:29:11.400]  我們煮東西吃
[00:29:11.400 --> 00:29:13.400]  又有在那裡玩遊戲
[00:29:13.400 --> 00:29:15.400]  我們怎樣去在這個
[00:29:15.400 --> 00:29:17.400]  快要渡過這個難關
[00:29:17.400 --> 00:29:19.400]  但是仍然有這些限制當中
[00:29:19.400 --> 00:29:21.400]  我們怎樣可以繼續去做
[00:29:21.400 --> 00:29:24.400]  這個福音外展工作
[00:29:24.400 --> 00:29:25.400]  我們要聽得清楚
[00:29:25.400 --> 00:29:27.400]  神給我們的聲音
[00:29:27.400 --> 00:29:28.400]  神明明叫我們
[00:29:28.400 --> 00:29:31.400]  在福音中心的事工上去努力
[00:29:31.400 --> 00:29:32.400]  明明就告訴我們
[00:29:32.400 --> 00:29:35.400]  我們要在校園事工的情況下
[00:29:35.400 --> 00:29:36.400]  繼續努力
[00:29:36.400 --> 00:29:40.400]  我們能夠接觸一些留學生
[00:29:40.400 --> 00:29:41.400]  有些畢業了
[00:29:41.400 --> 00:29:43.400]  有些還在做研究生
[00:29:43.400 --> 00:29:46.400]  Postdoc的職位
[00:29:46.400 --> 00:29:48.400]  我們在求神
[00:29:48.400 --> 00:29:50.400]  讓我們聽得清楚
[00:29:50.400 --> 00:29:52.400]  當我們聽得清楚的時候
[00:29:52.400 --> 00:29:54.400]  我們就要去做
[00:29:54.400 --> 00:29:55.400]  不要因為說
[00:29:55.400 --> 00:29:56.400]  這些不行不行不行
[00:29:56.400 --> 00:29:59.400]  明明就新年
[00:29:59.400 --> 00:30:00.400]  中國新年
[00:30:00.400 --> 00:30:04.400]  這個是外展的機會
[00:30:04.400 --> 00:30:05.400]  我們一定要去
[00:30:05.400 --> 00:30:07.400]  從這個限制當中
[00:30:07.400 --> 00:30:10.400]  我們繼續去為主義事工的齊心努力
[00:30:10.400 --> 00:30:13.400]  我們看到
[00:30:13.400 --> 00:30:17.400]  我們今年有個推動的活動
[00:30:17.400 --> 00:30:19.400]  就是我希望大家能夠在
[00:30:19.400 --> 00:30:20.400]  讀經那邊
[00:30:20.400 --> 00:30:23.400]  讀經計劃上面努力
[00:30:23.400 --> 00:30:25.400]  我們看回程序表那裡
[00:30:25.400 --> 00:30:27.400]  如果大家看程序表當中
[00:30:27.400 --> 00:30:29.400]  我在摘要
[00:30:29.400 --> 00:30:32.400]  講到摘要下的部分
[00:30:32.400 --> 00:30:35.400]  我寫了一些與主同行的背誦經文
[00:30:35.400 --> 00:30:37.400]  大家有沒有看到那部分
[00:30:37.400 --> 00:30:43.400]  其實那個是配合我們一年讀經計劃的進度
[00:30:43.400 --> 00:30:45.400]  我們用與主同行那本書籍
[00:30:45.400 --> 00:30:46.400]  參考書籍
[00:30:46.400 --> 00:30:48.400]  在同一個讀經計劃當中
[00:30:48.400 --> 00:30:49.400]  我們快讀完
[00:30:49.400 --> 00:30:52.400]  我們今天就讀完這個七十級經
[00:30:52.400 --> 00:30:53.400]  開始黎明經
[00:30:53.400 --> 00:30:55.400]  我們就繼續去
[00:30:55.400 --> 00:30:58.400]  藉著我們讀經和禱告
[00:30:58.400 --> 00:31:01.400]  去明白神對我們講什麼說話
[00:31:01.400 --> 00:31:03.400]  聖靈幫助我們
[00:31:03.400 --> 00:31:06.400]  我們很多的主要學班非常好
[00:31:06.400 --> 00:31:08.400]  我們上網有得上主要學班
[00:31:08.400 --> 00:31:11.400]  就算YouTube有其他機構的主要學班
[00:31:11.400 --> 00:31:15.400]  都有得去給我們很多的知識
[00:31:15.400 --> 00:31:19.400]  但是我們要聽到神的聲音的話
[00:31:19.400 --> 00:31:23.400]  我們要藉著讀經靈修去做
[00:31:23.400 --> 00:31:24.400]  藉著禱告
[00:31:24.400 --> 00:31:28.400]  告訴我們祂要我們做的事
[00:31:28.400 --> 00:31:29.400]  我們聽得清楚
[00:31:29.400 --> 00:31:30.400]  分得清楚的時候
[00:31:30.400 --> 00:31:33.400]  我們就要去服從
[00:31:33.400 --> 00:31:35.400]  蘇羅聽得清楚
[00:31:35.400 --> 00:31:39.400]  有個先知告訴他
[00:31:39.400 --> 00:31:41.400]  我們有聖經
[00:31:41.400 --> 00:31:44.400]  先知的話語已經寫在聖經裏面
[00:31:44.400 --> 00:31:48.400]  我們跟聖經去聽到神對我們講的話
[00:31:48.400 --> 00:31:51.400]  先知和使徒已經告訴我們
[00:31:51.400 --> 00:31:57.400]  我們期望我們可以在讀經靈修和禱告的操練當中
[00:31:57.400 --> 00:31:59.400]  去聽到神的話語
[00:31:59.400 --> 00:32:01.400]  聽到神給我們的聲音
[00:32:01.400 --> 00:32:03.400]  我們能夠分別出
[00:32:03.400 --> 00:32:04.400]  哪些是真的
[00:32:04.400 --> 00:32:05.400]  哪些是假的
[00:32:05.400 --> 00:32:08.400]  哪些是誤導我們的
[00:32:08.400 --> 00:32:09.400]  是撒旦尼的聲音
[00:32:09.400 --> 00:32:11.400]  我們肉體的情慾上面說
[00:32:11.400 --> 00:32:12.400]  我們應該這麼大
[00:32:12.400 --> 00:32:14.400]  神叫我們相反
[00:32:14.400 --> 00:32:16.400]  跟神的聲音對行
[00:32:16.400 --> 00:32:17.400]  我們分得清楚
[00:32:17.400 --> 00:32:20.400]  在亞哥書提醒我們
[00:32:20.400 --> 00:32:22.400]  亞哥書提醒我們
[00:32:22.400 --> 00:32:25.400]  我們不是只要行道
[00:32:25.400 --> 00:32:28.400]  我們不是只想崇拜完了就出門
[00:32:28.400 --> 00:32:30.400]  好!我上主教學
[00:32:30.400 --> 00:32:35.400]  然後星期一至星期五、六就OK
[00:32:35.400 --> 00:32:36.400]  另一個人
[00:32:36.400 --> 00:32:38.400]  我們要行道
[00:32:38.400 --> 00:32:41.400]  我們要行道
[00:32:41.400 --> 00:32:43.400]  不要單單聽道
[00:32:43.400 --> 00:32:45.400]  不要自己騙自己
[00:32:45.400 --> 00:32:47.400]  我們在新年新春期間
[00:32:47.400 --> 00:32:49.400]  我們見到我們的弟兄姊妹
[00:32:49.400 --> 00:32:50.400]  很用心
[00:32:50.400 --> 00:32:51.400]  昨天的活動
[00:32:51.400 --> 00:32:52.400]  外展活動
[00:32:52.400 --> 00:32:55.400]  我們有十一個學生
[00:32:55.400 --> 00:32:56.400]  年青人
[00:32:56.400 --> 00:32:57.400]  我們背後的童工
[00:32:57.400 --> 00:32:59.400]  有二十多位
[00:32:59.400 --> 00:33:01.400]  我們需要去童工
[00:33:01.400 --> 00:33:04.400]  去為主的福音齊心努力
[00:33:04.400 --> 00:33:06.400]  我們為了主的福音
[00:33:06.400 --> 00:33:08.400]  而去付出
[00:33:08.400 --> 00:33:10.400]  我們聽到出神的聲音
[00:33:10.400 --> 00:33:11.400]  能夠理想
[00:33:11.400 --> 00:33:13.400]  能夠分別得清楚
[00:33:13.400 --> 00:33:16.400]  我們在主耶穌基督回來之前
[00:33:16.400 --> 00:33:18.400]  我們一定要搞得清楚
[00:33:18.400 --> 00:33:20.400]  無論在困難的時候
[00:33:20.400 --> 00:33:23.400]  我們剛剛渡過一個新階段的時候
[00:33:23.400 --> 00:33:26.400]  都要做一個合神心意的僕人
[00:33:26.400 --> 00:33:28.400]  我們一起低頭祈禱
[00:33:56.400 --> 00:34:00.400]  可能這個困難慢慢渡過的時候
[00:34:00.400 --> 00:34:03.400]  求神你繼續幫助我們去明白
[00:34:03.400 --> 00:34:06.400]  聽得清楚你對我們的心意
[00:34:06.400 --> 00:34:09.400]  好使我們能夠有個決心
[00:34:09.400 --> 00:34:12.400]  能夠繼續去緊緊依靠你
[00:34:12.400 --> 00:34:14.400]  幫助我們主內的弟兄姊妹
[00:34:14.400 --> 00:34:15.400]  我們主內的弟兄姊妹
[00:34:15.400 --> 00:34:19.400]  很多都會仍然在職場上
[00:34:19.400 --> 00:34:20.400]  找工作
[00:34:20.400 --> 00:34:25.400]  或者和家人相處期間有困難的時候
[00:34:25.400 --> 00:34:26.400]  求你教導我們
[00:34:26.400 --> 00:34:32.400]  怎樣在教會、家庭和職場上
[00:34:32.400 --> 00:34:34.400]  繼續做一個合理心意的僕人
[00:34:34.400 --> 00:34:36.400]  去見證處理
[00:34:36.400 --> 00:34:37.400]  我們以上的禱告
[00:34:37.400 --> 00:34:39.400]  是奉主耶穌得聖的名字祈求
[00:34:39.400 --> 00:34:40.400]  阿們
