
[00:00:00.000 --> 00:00:02.800]  好,我們繼續我們這個advent裡面的series
[00:17:53.700 --> 00:17:55.500]  這個少女
[00:17:55.500 --> 00:17:57.600]  有這個let it be
[00:17:57.600 --> 00:18:02.600]  願意你的旨意行在我的身上
[00:18:02.600 --> 00:18:05.300]  那到底瑪利亞特別在什麼地方
[00:18:05.300 --> 00:18:07.700]  如果不是無罪之身
[00:18:07.700 --> 00:18:10.000]  又不是共同中保等等
[00:18:10.000 --> 00:18:11.600]  你再看看以下的情節你就知道
[00:18:11.600 --> 00:18:13.200]  她特別的地方在哪裡
[00:18:13.200 --> 00:18:16.300]  我們來到一章39節
[00:18:16.300 --> 00:18:22.800]  在那些日子瑪利亞收到報喜fear之後
[00:18:22.800 --> 00:18:25.200]  她就急忙的前往山區
[00:18:25.200 --> 00:18:27.700]  如果她有車的話應該開fear
[00:18:27.700 --> 00:18:30.700]  來到友大一座城
[00:18:30.700 --> 00:18:32.300]  進了撒加利亞的家
[00:18:32.300 --> 00:18:34.400]  向伊利沙伯問案
[00:18:34.400 --> 00:18:37.200]  她表姐或者她的親戚
[00:18:37.200 --> 00:18:39.500]  伊利沙伯一聽見瑪利亞問案
[00:18:39.500 --> 00:18:45.000]  所懷的胎就在腹裡面跳動
[00:18:45.000 --> 00:18:48.200]  伊利沙伯被聖靈充滿高聲的喊著說
[00:18:48.200 --> 00:18:50.000]  你在婦女中是有福的
[00:18:50.000 --> 00:18:52.600]  你所懷的胎也是有福的
[00:18:52.600 --> 00:18:56.300]  我主的母親到我這裡來
[00:18:56.300 --> 00:18:59.700]  我主的母親到我這裡來
[00:18:59.700 --> 00:19:01.800]  為何這事臨到我呢
[00:19:01.800 --> 00:19:03.900]  一件很大的福氣
[00:19:03.900 --> 00:19:06.600]  主的母親來到探訪她
[00:19:06.600 --> 00:19:10.200]  因為你問案的聲音一進我腹裡面的胎
[00:19:10.200 --> 00:19:11.900]  就歡喜跳動了
[00:19:11.900 --> 00:19:15.200]  這相信的女子是有福的
[00:19:15.200 --> 00:19:20.100]  因為主對她所說的話都要認真
[00:19:20.100 --> 00:19:25.600]  這裡有兩個母親相遇
[00:19:25.600 --> 00:19:29.500]  伊利沙伯和瑪利亞
[00:19:29.500 --> 00:19:34.300]  獅子肉行在哪裡
[00:19:34.300 --> 00:19:36.600]  在伊利沙伯的肚子裡面
[00:19:36.600 --> 00:19:38.100]  六個月懷胎
[00:19:38.100 --> 00:19:41.600]  應該已經懂得動了
[00:19:41.600 --> 00:19:44.500]  獅子肉行在母親的肚子裡面
[00:19:44.500 --> 00:19:46.200]  兩個母親相遇的時候
[00:19:46.200 --> 00:19:49.100]  肚子裡的獅子肉行是怎樣的
[00:19:49.100 --> 00:19:51.800]  他就歡喜跳動了
[00:19:51.800 --> 00:19:56.000]  等於有些已經有新人的姐妹有時
[00:19:56.000 --> 00:19:57.400]  說回我自己那個
[00:19:57.400 --> 00:19:59.200]  說回我自己我老婆
[00:19:59.200 --> 00:20:00.800]  她懷胎的時候
[00:20:00.800 --> 00:20:03.100]  她的胎會動的
[00:20:03.100 --> 00:20:05.500]  她撐腿等等
[00:20:05.500 --> 00:20:07.500]  是不是很奇妙
[00:20:07.500 --> 00:20:11.800]  你可以當她很奇妙
[00:20:11.800 --> 00:20:14.800]  但是都很可愛的
[00:20:14.800 --> 00:20:16.400]  就這種情況
[00:20:16.400 --> 00:20:19.000]  她聽見瑪利亞的聲音的時候
[00:20:19.000 --> 00:20:21.500]  主母的聲音
[00:20:21.500 --> 00:20:26.300]  就在胎裡面歡喜的跳動
[00:20:26.300 --> 00:20:28.700]  你知道獅子肉行是什麼角色嗎
[00:20:28.700 --> 00:20:31.700]  是耶穌的先鋒是嗎
[00:20:31.700 --> 00:20:33.200]  第六個月大的時候
[00:20:33.200 --> 00:20:37.800]  獅子肉行已經看到他要做他先鋒那一位
[00:20:37.800 --> 00:20:39.700]  救主耶穌
[00:20:39.700 --> 00:20:41.700]  他已經在做那一件事
[00:20:41.700 --> 00:20:44.500]  Hero is coming
[00:20:44.500 --> 00:20:46.000]  原來我要介紹的那個
[00:20:46.000 --> 00:20:47.800]  要準備的那個
[00:20:47.800 --> 00:20:50.200]  就是這個救主
[00:20:50.200 --> 00:20:51.500]  這個先鋒在肚子裡面
[00:20:51.500 --> 00:20:56.300]  已經開始跳動和歡喜
[00:20:56.300 --> 00:20:57.900]  第一個最重要的就是
[00:20:57.900 --> 00:21:01.200]  怎樣形容瑪利亞
[00:21:01.200 --> 00:21:02.500]  一章四十五節
[00:21:02.500 --> 00:21:06.400]  這相信的女子是有福的
[00:21:06.400 --> 00:21:08.700]  伊爾沙伯這樣形容她
[00:21:08.700 --> 00:21:13.800]  Blessed is she who believes
[00:21:13.800 --> 00:21:16.800]  這相信的女子
[00:21:16.800 --> 00:21:19.300]  瑪利亞有什麼特別
[00:21:19.300 --> 00:21:20.500]  瑪利亞特別的地方
[00:21:20.500 --> 00:21:23.700]  不是因為她本質上和其他人不同
[00:21:23.700 --> 00:21:26.700]  不是她出生無怨罪
[00:21:26.700 --> 00:21:34.100]  不是她的本質比其他人更加聖潔更加神聖
[00:21:34.100 --> 00:21:36.600]  不是因為她本質與眾不同
[00:21:36.600 --> 00:21:39.200]  是這相信的女子
[00:21:39.200 --> 00:21:42.500]  這位女子有的信心
[00:21:42.500 --> 00:21:43.900]  對上帝的信仰
[00:21:43.900 --> 00:21:48.300]  對上帝的順求
[00:21:48.300 --> 00:21:50.600]  The fear
[00:21:50.600 --> 00:21:52.800]  上帝的旨意臨到她身上的時候
[00:21:52.800 --> 00:21:57.100]  她說Yes 願意
[00:21:57.100 --> 00:22:00.000]  信心的榜樣
[00:22:00.000 --> 00:22:01.100]  一個垃圾話的女子
[00:22:01.100 --> 00:22:03.200]  居然有這樣的Faith
[00:22:03.200 --> 00:22:04.800]  這樣的Belief
[00:22:04.800 --> 00:22:05.600]  但這些Belief
[00:22:05.600 --> 00:22:07.600]  不是一些盲從的Belief
[00:22:07.600 --> 00:22:09.000]  很多時候我們以為
[00:22:09.000 --> 00:22:10.700]  聖經裡面所說的信仰
[00:22:10.700 --> 00:22:11.600]  相信
[00:22:11.600 --> 00:22:12.500]  就是你不要想太多
[00:22:12.500 --> 00:22:15.400]  你閉上眼睛跳過去就行
[00:22:15.400 --> 00:22:17.400]  聖經說的信仰不是這樣的
[00:22:17.400 --> 00:22:21.200]  不是一種非理性或者反智的信仰
[00:22:21.200 --> 00:22:22.400]  聖經的信仰說
[00:22:22.400 --> 00:22:23.900]  我們所相信的
[00:22:23.900 --> 00:22:25.900]  就是上帝所說的說話
[00:22:25.900 --> 00:22:27.400]  就是聖經裡面所啟示的
[00:22:27.400 --> 00:22:28.100]  這一位上帝
[00:22:28.100 --> 00:22:29.500]  他是信實的
[00:22:29.500 --> 00:22:34.400]  我們是有理據去相信的
[00:22:34.400 --> 00:22:35.400]  你可以說一下歷史
[00:22:35.400 --> 00:22:36.400]  或者說一下其他東西
[00:22:36.400 --> 00:22:37.200]  但最重要的就是
[00:22:37.200 --> 00:22:39.200]  上帝的Character
[00:22:39.200 --> 00:22:41.900]  上帝既然是Faithful
[00:22:41.900 --> 00:22:45.800]  她的本性是信實的
[00:22:45.800 --> 00:22:47.000]  我們就相信她
[00:22:47.000 --> 00:22:48.000]  是不是
[00:22:48.000 --> 00:22:49.700]  她在華語裡面所啟示的
[00:22:49.700 --> 00:22:50.600]  我們就相信她
[00:22:50.600 --> 00:22:52.100]  這個就是Faith
[00:22:52.100 --> 00:22:53.100]  馬尼亞也是一樣
[00:22:53.100 --> 00:22:55.100]  她接到這個報喜的時候
[00:22:55.100 --> 00:22:55.900]  她就說
[00:22:55.900 --> 00:22:58.100]  Yes
[00:22:58.100 --> 00:23:01.200]  可能對我來說是非常之麻煩
[00:23:01.200 --> 00:23:02.200]  要很多年掙扎
[00:23:02.200 --> 00:23:04.600]  我才知道結果
[00:23:04.600 --> 00:23:06.900]  有很多不確定性
[00:23:06.900 --> 00:23:10.900]  但Faith
[00:23:10.900 --> 00:23:14.100]  去過拿撒亞的人
[00:23:14.100 --> 00:23:15.400]  我很喜歡去拿撒亞一個地方
[00:23:15.400 --> 00:23:18.500]  就是那個大教堂
[00:23:18.500 --> 00:23:20.800]  Church of Annunciation
[00:23:20.800 --> 00:23:21.800]  這個大教堂
[00:23:21.800 --> 00:23:24.600]  蓋著的地方就是
[00:23:24.600 --> 00:23:26.000]  傳統上
[00:23:26.000 --> 00:23:27.800]  紀念就是拿撒亞這個小的村莊
[00:23:27.800 --> 00:23:29.300]  當然現在很大
[00:23:29.300 --> 00:23:30.500]  以前這個小的村莊
[00:23:30.500 --> 00:23:32.400]  那個地方
[00:23:32.400 --> 00:23:34.800]  就是天使加百里
[00:23:34.800 --> 00:23:38.300]  向馬尼亞報喜的地方
[00:23:38.300 --> 00:23:41.100]  這個教堂是一個天主教的教堂
[00:23:41.100 --> 00:23:42.400]  但是很有神秘感的
[00:23:42.400 --> 00:23:44.000]  因為是分兩層的
[00:23:44.000 --> 00:23:46.000]  你看到那個空
[00:23:46.000 --> 00:23:47.900]  就是那個教堂
[00:23:47.900 --> 00:23:51.100]  這個就是報喜堂
[00:23:51.100 --> 00:23:52.700]  分開幾層
[00:23:52.700 --> 00:23:54.100]  教堂的頂
[00:23:54.100 --> 00:23:55.800]  在裡面拍上去的時候
[00:23:55.800 --> 00:24:00.100]  就有光線從上而下射下來
[00:24:00.100 --> 00:24:03.500]  光是從天降下的
[00:24:03.500 --> 00:24:04.900]  上層呢
[00:24:04.900 --> 00:24:06.300]  右邊那裡
[00:24:06.300 --> 00:24:08.000]  右上角
[00:24:08.000 --> 00:24:09.700]  就是一個很華麗的大教堂
[00:24:09.700 --> 00:24:11.200]  可以容納很多人
[00:24:11.200 --> 00:24:12.300]  有時候在那裡有彌撒
[00:24:12.300 --> 00:24:15.100]  有敬拜聚會
[00:24:15.100 --> 00:24:17.200]  連接上下層的
[00:24:17.200 --> 00:24:18.300]  左下角
[00:24:18.300 --> 00:24:21.500]  是一個八角形的天窗
[00:24:21.500 --> 00:24:24.500]  叫做Oculus
[00:24:24.500 --> 00:24:26.100]  天窗眼的意思
[00:24:26.100 --> 00:24:28.200]  Oculus
[00:24:28.200 --> 00:24:29.400]  底層
[00:24:29.400 --> 00:24:30.600]  就是入口的地方
[00:24:30.600 --> 00:24:31.600]  右下角
[00:24:31.600 --> 00:24:34.100]  是很暗的
[00:24:34.100 --> 00:24:37.700]  遊人就會從底層那裡開始進去
[00:24:37.700 --> 00:24:38.900]  是黑黑的
[00:24:38.900 --> 00:24:41.700]  當然拍照拍得很光
[00:24:41.700 --> 00:24:42.800]  進去那個地方
[00:24:42.800 --> 00:24:44.300]  那裡有些人在那裡看
[00:24:44.300 --> 00:24:45.800]  排隊在那裡看
[00:24:45.800 --> 00:24:48.900]  相傳是馬里亞的居所
[00:24:48.900 --> 00:24:51.400]  當然我們不知道是不是
[00:24:51.400 --> 00:24:54.300]  但是那撒那的村莊不是很大
[00:24:54.300 --> 00:24:55.700]  不是那裡
[00:24:55.700 --> 00:24:59.800]  都是附近
[00:24:59.800 --> 00:25:01.500]  這個就是建築神學
[00:25:01.500 --> 00:25:04.500]  Architectural Theology
[00:25:04.500 --> 00:25:06.700]  在那個教堂的建築裡面
[00:25:06.700 --> 00:25:09.500]  去講出神學
[00:25:09.500 --> 00:25:10.800]  怎麼講出神學
[00:25:10.800 --> 00:25:13.300]  上層好像上帝
[00:25:13.300 --> 00:25:15.500]  把光照下來
[00:25:15.500 --> 00:25:18.100]  下層就是人間
[00:25:18.100 --> 00:25:21.100]  有一個Oculus穿過
[00:25:21.100 --> 00:25:23.200]  然後下去最下最下的地方
[00:25:23.200 --> 00:25:25.900]  就是馬里亞的地方
[00:25:25.900 --> 00:25:29.700]  接通著天地之間的
[00:25:29.700 --> 00:25:32.900]  就是那個Oculus
[00:25:32.900 --> 00:25:35.700]  信心是什麼
[00:25:35.700 --> 00:25:39.300]  整座教堂就好像講這件事
[00:25:39.300 --> 00:25:41.300]  Faith
[00:25:41.300 --> 00:25:46.900]  就是上主啟示他的說話
[00:25:46.900 --> 00:25:49.700]  上主用他的主權
[00:25:49.700 --> 00:25:52.100]  在你身上要做事
[00:25:52.100 --> 00:25:55.800]  地上的人就需要回應
[00:25:55.800 --> 00:25:57.600]  當你看見上帝的光
[00:25:57.600 --> 00:25:58.900]  看見上帝的啟示
[00:25:58.900 --> 00:26:02.600]  他的Revelation下來的時候
[00:26:02.600 --> 00:26:08.000]  上帝希望和我們同工
[00:26:08.000 --> 00:26:09.800]  Faith
[00:26:09.800 --> 00:26:11.400]  這個就是馬里亞特別的地方
[00:26:11.400 --> 00:26:13.300]  或者他偉大的地方
[00:26:13.300 --> 00:26:14.400]  一張四人五節者
[00:26:14.400 --> 00:26:18.200]  相信的女子是有福的
[00:26:18.200 --> 00:26:20.700]  The one who believe
[00:26:20.700 --> 00:26:22.900]  The girl who believe
[00:26:22.900 --> 00:26:25.800]  這個其實是路加福音
[00:26:25.800 --> 00:26:28.000]  由頭到尾的主題
[00:26:28.000 --> 00:26:29.400]  路加福音裡面
[00:26:29.400 --> 00:26:32.100]  講了很多耶穌工作的時候
[00:26:32.100 --> 00:26:34.500]  神蹟奇事發生的時候
[00:26:34.500 --> 00:26:37.600]  人都有不同的回應
[00:26:37.600 --> 00:26:39.900]  當然有很多人是拒絕
[00:26:39.900 --> 00:26:41.300]  太麻煩了
[00:26:41.300 --> 00:26:43.200]  或者我們不接受你
[00:26:43.200 --> 00:26:44.300]  法理錯人
[00:26:44.300 --> 00:26:45.900]  宗教領袖等等
[00:26:45.900 --> 00:26:47.600]  但是路加福音由頭到尾
[00:26:47.600 --> 00:26:50.100]  都有不同的這些所謂
[00:26:50.100 --> 00:26:51.200]  我們叫信心的故事
[00:26:51.200 --> 00:26:53.100]  Faith Stories
[00:26:53.100 --> 00:26:57.300]  四個人帶著一個毯子
[00:26:57.300 --> 00:26:58.900]  去到耶穌面前
[00:26:58.900 --> 00:27:02.200]  耶穌跟他們說什麼
[00:27:02.200 --> 00:27:04.800]  耶穌看見他們的信
[00:27:04.800 --> 00:27:06.300]  Faith
[00:27:06.300 --> 00:27:09.000]  毯子就行走
[00:27:09.000 --> 00:27:10.800]  羅馬百夫長
[00:27:10.800 --> 00:27:13.300]  他的僕人生病
[00:27:13.300 --> 00:27:15.000]  風聞耶穌
[00:27:15.000 --> 00:27:17.200]  派人去求耶穌
[00:27:17.200 --> 00:27:18.700]  叫他說一句話
[00:27:18.700 --> 00:27:19.700]  我的僕人
[00:27:19.700 --> 00:27:20.600]  我所愛的僕人
[00:27:20.600 --> 00:27:23.900]  就可以得到醫治
[00:27:23.900 --> 00:27:25.800]  耶穌說什麼
[00:27:25.800 --> 00:27:29.400]  耶穌說我見到一個大的信心
[00:27:29.400 --> 00:27:32.400]  Great Faith
[00:27:32.400 --> 00:27:35.400]  一個滿身罪惡的女人
[00:27:35.400 --> 00:27:38.300]  去到一個賢職裡面
[00:27:38.300 --> 00:27:40.000]  流淚
[00:27:40.000 --> 00:27:43.400]  然後為耶穌抹腳
[00:27:43.400 --> 00:27:45.400]  耶穌說什麼
[00:27:45.400 --> 00:27:46.700]  對那個女子說
[00:27:46.700 --> 00:27:50.300]  你的信救了你
[00:27:50.300 --> 00:27:52.400]  血流十二年的婦人
[00:27:52.400 --> 00:27:53.400]  她已經無望了
[00:27:53.400 --> 00:27:54.500]  是不潔淨了
[00:27:54.500 --> 00:27:57.200]  整個人生都是不潔淨
[00:27:57.200 --> 00:28:00.500]  她說只要追趕到這個拉比
[00:28:00.500 --> 00:28:02.000]  摸一摸她的衣裳的話
[00:28:02.000 --> 00:28:04.600]  我就可以得到醫治
[00:28:04.600 --> 00:28:05.700]  耶穌轉過身來
[00:28:05.700 --> 00:28:07.300]  她得到醫治之後
[00:28:07.300 --> 00:28:09.200]  她說你的信
[00:28:09.200 --> 00:28:10.900]  Your Faith
[00:28:10.900 --> 00:28:14.900]  十個長大麻瘋的病人
[00:28:14.900 --> 00:28:15.900]  來到耶穌面前
[00:28:15.900 --> 00:28:18.200]  求祂去醫治她
[00:28:18.200 --> 00:28:19.200]  被醫治了
[00:28:19.200 --> 00:28:21.000]  有一個外族人
[00:28:21.000 --> 00:28:23.000]  回來見耶穌
[00:28:23.000 --> 00:28:25.200]  把榮耀歸給上帝
[00:28:25.200 --> 00:28:26.500]  耶穌說什麼
[00:28:26.500 --> 00:28:29.900]  你的信救了你
[00:28:29.900 --> 00:28:33.300]  你的faith救了你
[00:28:33.300 --> 00:28:39.800]  聖誕就是一個信心的挑戰
[00:28:39.800 --> 00:28:43.100]  救主耶穌基督來到我們中間
[00:28:43.100 --> 00:28:45.100]  最終的目的
[00:28:45.100 --> 00:28:47.200]  除了出生之外
[00:28:47.200 --> 00:28:49.800]  就是在十字架上成就救人
[00:28:49.800 --> 00:28:53.800]  去救我們這一幫不抵救的人
[00:28:53.800 --> 00:28:57.100]  不應救的人
[00:28:57.100 --> 00:28:59.200]  信由頭到尾
[00:28:59.200 --> 00:29:00.800]  都是接受的
[00:29:00.800 --> 00:29:02.500]  Faith
[00:29:02.500 --> 00:29:05.300]  瑪利亞
[00:29:05.300 --> 00:29:08.400]  不僅是她才有信心
[00:29:08.400 --> 00:29:11.400]  不僅是她才是那個believe那個
[00:29:11.400 --> 00:29:16.900]  信心不是一個monopoly
[00:29:16.900 --> 00:29:18.500]  對瑪利亞而言
[00:29:18.500 --> 00:29:21.900]  是每個人都可以有的
[00:29:21.900 --> 00:29:24.300]  Faith
[00:29:24.300 --> 00:29:27.000]  上帝在你身上要做的事
[00:29:27.000 --> 00:29:30.200]  Let it be
[00:29:30.200 --> 00:29:32.200]  你可不可以figure out所有的answers
[00:29:32.200 --> 00:29:34.000]  No
[00:29:34.000 --> 00:29:35.800]  I don't
[00:29:35.800 --> 00:29:38.000]  你都不可以
[00:29:38.000 --> 00:29:39.800]  但你還是活著的時候
[00:29:39.800 --> 00:29:41.900]  上帝的光
[00:29:41.900 --> 00:29:43.900]  上帝的啟示臨到你的時候
[00:29:43.900 --> 00:29:47.400]  上帝的旨意臨到你的時候
[00:29:47.400 --> 00:29:48.900]  你的回應
[00:29:48.900 --> 00:29:51.000]  瑪利亞的回應
[00:29:51.000 --> 00:29:53.400]  Let it be
[00:29:53.400 --> 00:29:55.700]  天使報喜
[00:29:55.700 --> 00:29:57.700]  是一個challenge
[00:29:57.700 --> 00:29:59.900]  是一個很大的challenge
[00:29:59.900 --> 00:30:04.000]  你記得上星期我們看第一章
[00:30:04.000 --> 00:30:05.800]  第一個的人物
[00:30:05.800 --> 00:30:08.600]  魯濟斯 撒加里亞
[00:30:08.600 --> 00:30:11.200]  上帝對她說什麼
[00:30:11.200 --> 00:30:13.300]  他說你
[00:30:13.300 --> 00:30:14.600]  魯濟斯
[00:30:14.600 --> 00:30:18.300]  你心裡面的上帝太小
[00:30:18.300 --> 00:30:20.500]  我還在做事
[00:30:20.500 --> 00:30:22.900]  請你不要忘記
[00:30:22.900 --> 00:30:24.800]  他對撒加里亞說
[00:30:24.800 --> 00:30:27.000]  上帝對她說
[00:30:27.000 --> 00:30:30.500]  我不單要賜給你一個兒子
[00:30:30.500 --> 00:30:33.500]  就是多年前你曾經有過的土局
[00:30:33.500 --> 00:30:35.000]  我不單要賜你一個兒子
[00:30:35.000 --> 00:30:40.000]  解除你社會裡面不育的羞恥
[00:30:40.000 --> 00:30:43.300]  我還要賜一個你所說的先鋒
[00:30:43.300 --> 00:30:44.700]  你所生的
[00:30:44.700 --> 00:30:49.500]  就揭開上帝要做的計劃最後一章
[00:30:49.500 --> 00:30:51.900]  It's not only a son
[00:30:51.900 --> 00:30:54.300]  A prophet
[00:30:54.300 --> 00:30:57.400]  A new beginning
[00:30:57.400 --> 00:31:01.100]  神說Your God is too small
[00:31:01.100 --> 00:31:04.700]  Or maybe your prayer is too small
[00:31:04.700 --> 00:31:07.400]  瑪利亞的挑戰
[00:31:07.400 --> 00:31:08.500]  就是告訴她
[00:31:08.500 --> 00:31:12.400]  Well maybe your plan is too small
[00:31:12.400 --> 00:31:18.100]  I have a much bigger plan for you
[00:31:18.100 --> 00:31:21.600]  可能你的計劃只不過是按照人間的定律
[00:31:21.600 --> 00:31:25.500]  不動的階段我就做回現在要做的事
[00:31:25.500 --> 00:31:28.500]  But your plan may be too small
[00:31:28.500 --> 00:31:31.700]  神說My plan is much bigger
[00:31:31.700 --> 00:31:35.300]  你留意到當你重拾那種wonder的時候
[00:31:35.300 --> 00:31:38.500]  你發現聖誕的故事不是那麼簡單
[00:31:38.500 --> 00:31:41.500]  我們相信上帝在我們生命當中
[00:31:41.500 --> 00:31:43.600]  在我們這個世界裡面
[00:31:43.600 --> 00:31:45.500]  祂去到實行的計劃
[00:31:45.500 --> 00:31:49.600]  仍然是未完的
[00:31:49.600 --> 00:31:51.900]  It's to be continued
[00:31:51.900 --> 00:31:54.500]  怎樣continue 法
[00:31:54.500 --> 00:31:57.300]  Well at this point 不知道
[00:31:57.300 --> 00:32:01.200]  但是你是不是願意
[00:32:01.200 --> 00:32:03.600]  以止成行
[00:32:03.600 --> 00:32:06.000]  fear it
[00:32:06.000 --> 00:32:08.800]  願意照上帝的話語
[00:32:08.800 --> 00:32:11.500]  讓上帝在你身上作供
[00:32:11.500 --> 00:32:13.700]  在未知的裡面我們順
[00:32:13.700 --> 00:32:16.800]  並且可能發出讚美
[00:32:16.800 --> 00:32:18.600]  應夠發出讚美
[00:32:18.600 --> 00:32:21.000]  在盧加夫林裡面每一個順的故事
[00:32:21.000 --> 00:32:25.400]  最後都會有所謂wonder and praises
[00:32:25.400 --> 00:32:28.400]  不等於他們所有東西都figure out
[00:32:28.400 --> 00:32:35.400]  不過他們會以順和歌頌去榮耀神
[00:32:35.400 --> 00:32:38.400]  瑪麗亞的歌頌是什麼
[00:32:38.400 --> 00:32:41.900]  就是祂那個專主頌
[00:32:41.900 --> 00:32:45.300]  Lydenman是Manifica
[00:32:45.300 --> 00:32:47.200]  Manifica
[00:32:47.200 --> 00:32:49.800]  大家知道英文有Manificent
[00:32:49.800 --> 00:32:52.600]  至下歌有Manificent Mile
[00:32:52.600 --> 00:32:54.100]  就是這個字
[00:32:54.100 --> 00:32:56.900]  為什麼會叫做Manifica
[00:32:56.900 --> 00:32:59.700]  Again 又是Vogue
[00:32:59.700 --> 00:33:02.900]  拉丁的翻譯
[00:33:02.900 --> 00:33:05.300]  第一句瑪麗亞唱出的
[00:33:05.300 --> 00:33:08.000]  就是Manifica
[00:33:08.000 --> 00:33:11.600]  專主偉大的意思
[00:33:11.600 --> 00:33:15.700]  專偉大Manifica
[00:33:15.700 --> 00:33:23.600]  我想用這段專主頌來結束
[00:33:23.600 --> 00:33:26.800]  瑪麗亞說
[00:33:26.800 --> 00:33:28.700]  我心專主偉大
[00:33:28.700 --> 00:33:31.500]  我靈耳神我的救主為樂
[00:33:31.500 --> 00:33:34.900]  因為他顧念他使女的卑微
[00:33:34.900 --> 00:33:38.700]  從今以後萬代要稱我有福
[00:33:38.700 --> 00:33:41.400]  因為那有權能的
[00:33:41.400 --> 00:33:43.700]  為我做了大事
[00:33:43.700 --> 00:33:45.800]  他的名是聖的
[00:33:45.800 --> 00:33:47.900]  他連吻敬畏他的人
[00:33:47.900 --> 00:33:50.000]  直到世世代代
[00:33:50.000 --> 00:33:53.500]  他用膀臂施展大能
[00:33:53.500 --> 00:33:57.400]  他趕散心裡妄想的狂傲人
[00:33:57.400 --> 00:34:00.300]  他叫有權畏的失為
[00:34:00.300 --> 00:34:03.100]  叫卑賤的勝過
[00:34:03.100 --> 00:34:06.300]  他叫飢餓的飽餐美食
[00:34:06.300 --> 00:34:09.700]  叫富足的空手回去
[00:34:09.700 --> 00:34:12.300]  他輔助了他僕人以色列
[00:34:12.300 --> 00:34:14.900]  不忘記施連吻
[00:34:14.900 --> 00:34:17.700]  正如他對我們的列祖說過
[00:34:17.700 --> 00:34:21.300]  連吻阿巴罕和他的後裔
[00:34:21.300 --> 00:34:23.500]  直到永遠
[00:34:23.500 --> 00:34:25.100]  Fiat
[00:34:25.100 --> 00:34:28.100]  Manifica
[00:34:28.100 --> 00:34:31.900]  可以同心低留基督
[00:34:31.900 --> 00:34:36.300]  主要是你在這個張林節
[00:34:36.300 --> 00:34:39.100]  告訴我們
[00:34:39.100 --> 00:34:41.500]  原來你的計劃
[00:34:41.500 --> 00:34:44.900]  比我們的計劃是不同的
[00:34:44.900 --> 00:34:49.900]  你的計劃比我們的計劃更大
[00:34:49.900 --> 00:34:51.300]  主要是我們來到你面前
[00:34:51.300 --> 00:34:54.900]  我們說意志成行
[00:34:54.900 --> 00:34:55.900]  我們心裡面
[00:34:55.900 --> 00:34:57.900]  無論今天去到哪一個階段
[00:34:57.900 --> 00:35:00.700]  哪一個的境況
[00:35:00.700 --> 00:35:02.700]  我仍然深信你自己
[00:35:02.700 --> 00:35:06.700]  永美的計劃是繼續的
[00:35:06.700 --> 00:35:08.900]  主要是我們求你
[00:35:08.900 --> 00:35:11.700]  讓我們有信心回應你
[00:35:11.700 --> 00:35:13.900]  Fiat
[00:35:13.900 --> 00:35:15.500]  Let it be
[00:35:15.500 --> 00:35:17.300]  願上帝你自己的志義
[00:35:17.300 --> 00:35:20.100]  行在我們身上
[00:35:20.100 --> 00:35:20.900]  主要幫助我們
[00:35:20.900 --> 00:35:25.100]  讓我們在我們現在未知的當中
[00:35:25.100 --> 00:35:26.500]  我們仰望你
[00:35:26.500 --> 00:35:27.900]  因為你是我們的珍光
[00:35:27.900 --> 00:35:30.100]  是我們的盼望
[00:35:30.100 --> 00:35:30.700]  主
[00:35:30.700 --> 00:35:33.300]  我們來到你面前
[00:35:33.300 --> 00:35:35.900]  求你給我們信服
[00:35:35.900 --> 00:35:37.500]  信心
[00:35:37.500 --> 00:35:38.900]  讓我們相信你
[00:35:38.900 --> 00:35:41.700]  你那一位信實的神
[00:35:41.700 --> 00:35:44.500]  你所說過的計劃
[00:35:44.500 --> 00:35:46.700]  你所說過的心意
[00:35:46.700 --> 00:35:49.300]  絕對會實行
[00:35:49.300 --> 00:35:51.100]  讓我們繼續的依靠
[00:35:51.100 --> 00:35:52.100]  仰望你
[00:35:52.100 --> 00:35:53.900]  祈禱奉主耶穌的名字
