
[00:00:00.000 --> 00:00:02.420]  可能在接下來的一個星期
[00:16:20.020 --> 00:16:22.860]  我記得我年輕的時候
[00:16:22.860 --> 00:16:24.860]  無論從家裏的長輩
[00:16:24.860 --> 00:16:26.500]  或者是我們出街
[00:16:26.500 --> 00:16:29.140]  當我們見到有人行乞的時候
[00:16:29.140 --> 00:16:30.660]  我們都很容易
[00:16:30.660 --> 00:16:34.700]  將那個憐憫的心實踐
[00:16:34.700 --> 00:16:35.940]  但我想近年
[00:16:35.940 --> 00:16:37.780]  我們越來越懶
[00:16:37.780 --> 00:16:38.940]  當你看到新聞
[00:16:38.940 --> 00:16:42.980]  你覺得原來行乞都變為一個職業
[00:16:42.980 --> 00:16:44.460]  有一個對工
[00:16:44.460 --> 00:16:46.740]  有一個集團來控制的時候
[00:16:46.740 --> 00:16:49.740]  你發覺我們那種的愛心都打了折扣
[00:16:49.740 --> 00:16:51.100]  因為你不想
[00:16:51.100 --> 00:16:53.460]  你這個由衷的愛心
[00:16:53.460 --> 00:16:55.140]  變為一個被利用的機會
[00:16:55.140 --> 00:16:59.140]  於是我們的愛心都消失了
[00:16:59.140 --> 00:17:02.140]  但是這個講的是神的愛心
[00:17:02.140 --> 00:17:04.140]  從上帝而來的愛心
[00:17:04.140 --> 00:17:06.580]  是無私的愛心
[00:17:06.580 --> 00:17:08.940]  你想想耶穌基督就是一個無私
[00:17:08.940 --> 00:17:10.700]  讓祂的生命
[00:17:10.700 --> 00:17:12.900]  怎樣?替代我們的生命
[00:17:12.900 --> 00:17:16.700]  讓祂的血洗淨我們的罪過
[00:17:16.700 --> 00:17:19.020]  我記得在詩篇103篇
[00:17:19.020 --> 00:17:22.300]  它講到耶穌基督為我們所做的時候
[00:17:22.300 --> 00:17:23.740]  聖經說什麼?
[00:17:23.740 --> 00:17:27.300]  我們的神是不長久責備
[00:17:27.300 --> 00:17:30.300]  不永遠懷勞
[00:17:30.300 --> 00:17:31.380]  很難得
[00:17:31.380 --> 00:17:33.700]  因為我們都很記仇
[00:17:33.700 --> 00:17:35.380]  我們都會很記恨
[00:17:35.380 --> 00:17:37.900]  少少可能我們覺得被欺騙
[00:17:37.900 --> 00:17:39.300]  被傷害的感情
[00:17:39.300 --> 00:17:41.420]  我們都會記一輩子
[00:17:41.420 --> 00:17:44.780]  我想起我和我媽媽的關係
[00:17:44.780 --> 00:17:48.260]  有時候都要去學習怎樣來接納
[00:17:48.260 --> 00:17:50.180]  我媽媽是一個
[00:17:50.180 --> 00:17:51.580]  我都覺得很佩服的人
[00:17:51.580 --> 00:17:53.460]  因為我爸爸很早去世
[00:17:53.460 --> 00:17:56.260]  她就帶大我們四兄弟姐妹
[00:17:56.260 --> 00:17:57.460]  但我媽媽每一次
[00:17:57.460 --> 00:18:00.860]  在我們年輕犯錯的時候
[00:18:00.860 --> 00:18:02.260]  心裏面的感覺就是說
[00:18:02.260 --> 00:18:03.460]  我這次做錯
[00:18:03.460 --> 00:18:04.380]  你要罰
[00:18:04.380 --> 00:18:06.860]  我心甘命瀝
[00:18:06.860 --> 00:18:08.620]  但是我的媽媽
[00:18:08.620 --> 00:18:11.020]  她是一個很念舊的人
[00:18:11.020 --> 00:18:11.980]  每一次我做錯
[00:18:11.980 --> 00:18:13.380]  她都從盤古初開
[00:18:13.380 --> 00:18:14.860]  我犯事的第一次
[00:18:14.860 --> 00:18:16.540]  再重新數一次
[00:18:16.540 --> 00:18:18.100]  作為一個年輕的我
[00:18:18.100 --> 00:18:19.820]  心裏面就很不舒服
[00:18:19.820 --> 00:18:20.780]  為什麼呢?
[00:18:20.780 --> 00:18:22.180]  一件歸一件
[00:18:22.180 --> 00:18:23.580]  這樣公道一點
[00:18:23.580 --> 00:18:24.620]  但是作為母親的
[00:18:24.620 --> 00:18:25.940]  她卻是會記得
[00:18:25.940 --> 00:18:27.460]  你那時候又做錯了
[00:18:27.460 --> 00:18:28.780]  你現在又做錯了
[00:18:28.780 --> 00:18:30.900]  所以她每一次都重溫
[00:18:30.900 --> 00:18:33.580]  將我做得不好的事情
[00:18:33.580 --> 00:18:36.420]  再去數算一次
[00:18:36.420 --> 00:18:37.580]  很坦白講
[00:18:37.580 --> 00:18:39.780]  感受是相當不好的
[00:18:39.780 --> 00:18:41.220]  但是她是知道
[00:18:41.220 --> 00:18:43.820]  這個就是在生命裏面的一個限制
[00:18:43.820 --> 00:18:46.140]  但是上帝有寬容、有愛心
[00:18:46.140 --> 00:18:47.260]  還有忍耐
[00:18:47.260 --> 00:18:50.300]  忍耐不是我們啞忍不出聲
[00:18:50.300 --> 00:18:53.060]  而是更加積極的
[00:18:53.060 --> 00:18:55.580]  雖然那個環境、那個處境
[00:18:55.580 --> 00:18:57.700]  可能暫時不可以改變
[00:18:57.700 --> 00:19:00.060]  但並不令我們灰心喪志
[00:19:00.060 --> 00:19:03.180]  我們不繼續以上帝的教導
[00:19:03.180 --> 00:19:07.340]  來活出應有的生活體驗
[00:19:07.340 --> 00:19:08.740]  縱然是有挫敗
[00:19:08.740 --> 00:19:10.380]  但我們仍然靠著上帝
[00:19:10.380 --> 00:19:12.740]  我們知道我們忍耐到底
[00:19:12.740 --> 00:19:14.500]  必然得救
[00:19:14.500 --> 00:19:17.380]  這個就是保羅提醒提摩泰
[00:19:17.380 --> 00:19:18.740]  在侍奉裏面
[00:19:18.740 --> 00:19:22.100]  他應該去學習在生命裏面的那種建立
[00:19:22.100 --> 00:19:23.300]  然後保羅說
[00:19:23.300 --> 00:19:27.700]  「以及我在安提阿、以哥廉、路斯德
[00:19:27.700 --> 00:19:30.340]  所遭遇的迫害和苦難
[00:19:30.340 --> 00:19:32.820]  我忍受了何等的迫害
[00:19:32.820 --> 00:19:34.740]  但是從這一切的苦難裏面
[00:19:34.740 --> 00:19:38.420]  主都把我救了出來」
[00:19:38.420 --> 00:19:40.940]  保羅以第一身的來數算
[00:19:40.940 --> 00:19:44.820]  當他去赴上這個傳福音的旅程
[00:19:44.820 --> 00:19:47.300]  他第一次開始向外邦人
[00:19:47.300 --> 00:19:49.420]  來到他傳道的行程當中
[00:19:49.420 --> 00:19:51.620]  他經歷了很多的難處
[00:19:51.620 --> 00:19:54.620]  被迫打、被迫害
[00:19:54.620 --> 00:19:58.660]  但是他心裏面能夠數算得到
[00:19:58.660 --> 00:20:01.220]  上帝的恩典是多麼豐富
[00:20:01.220 --> 00:20:03.380]  雖然有迫伯、有苦難
[00:20:03.380 --> 00:20:06.220]  但主將他救了出來
[00:20:06.220 --> 00:20:08.580]  這個是保羅一開始的時候
[00:20:08.580 --> 00:20:11.180]  對提摩太所提醒的
[00:20:11.180 --> 00:20:13.300]  然後在十四至十七節
[00:20:13.300 --> 00:20:14.860]  保羅繼續說
[00:20:14.860 --> 00:20:15.700]  「至於你
[00:20:15.700 --> 00:20:18.700]  你要持守所學習和所確信的
[00:20:18.700 --> 00:20:21.740]  因為你知道是跟誰學的
[00:20:21.740 --> 00:20:24.060]  並且知道你從小明白聖經
[00:20:24.060 --> 00:20:26.980]  這個聖經能使你因在基督耶穌裏面的信
[00:20:26.980 --> 00:20:29.220]  有得救的智慧
[00:20:29.220 --> 00:20:30.580]  持守
[00:20:30.580 --> 00:20:34.180]  持守所學習和所確信的」
[00:20:34.180 --> 00:20:35.900]  聖經沒有告訴我們
[00:20:35.900 --> 00:20:38.740]  信了耶穌之後我們一帆風順
[00:20:38.740 --> 00:20:39.540]  沒有
[00:20:39.540 --> 00:20:41.020]  聖經反而告訴我們
[00:20:41.020 --> 00:20:44.060]  當我們真的在這個信仰裏面認真
[00:20:44.060 --> 00:20:45.420]  按照上帝的教導
[00:20:45.420 --> 00:20:47.540]  經前道逸的時候
[00:20:47.540 --> 00:20:50.860]  有時候我們面對的迫伯、迫害
[00:20:50.860 --> 00:20:56.420]  比未信主的人好像更加嚴重
[00:20:56.420 --> 00:20:57.180]  聖經說
[00:20:57.180 --> 00:21:01.700]  撒旦就好像咆哮的獅子
[00:21:01.700 --> 00:21:05.420]  他等候我們軟弱、不為意的時候
[00:21:05.420 --> 00:21:07.420]  就要吞嚇我們
[00:21:07.420 --> 00:21:08.500]  所以對我們來說
[00:21:08.500 --> 00:21:09.740]  在我們的信仰裏面
[00:21:09.740 --> 00:21:13.780]  第一要持守學習
[00:21:13.780 --> 00:21:14.860]  我們看聖經
[00:21:14.860 --> 00:21:18.660]  我們形容就好像剝洋蔥一樣
[00:21:18.660 --> 00:21:20.420]  當你每看完一次的時候
[00:21:20.420 --> 00:21:23.260]  你發覺你就有新的亮光
[00:21:23.260 --> 00:21:25.180]  當你再一次看下去的時候
[00:21:25.180 --> 00:21:28.700]  你就發覺每一次都有經歷
[00:21:28.700 --> 00:21:32.020]  當你看到聖經裏面真正的意義的時候
[00:21:32.020 --> 00:21:32.940]  你發覺
[00:21:32.940 --> 00:21:36.220]  有時候就好像被洋蔥來刺激
[00:21:36.220 --> 00:21:39.340]  你兩雙眼都滿了眼淚一樣
[00:21:39.340 --> 00:21:40.380]  但是我想
[00:21:40.380 --> 00:21:41.260]  我們要學習的
[00:21:41.260 --> 00:21:44.620]  就不只是看字面裏面的意思
[00:21:44.620 --> 00:21:45.980]  我們要真真正正看到
[00:21:45.980 --> 00:21:49.820]  在字背後所帶來的那種真意
[00:21:49.820 --> 00:21:53.020]  對生活那種提醒
[00:21:53.020 --> 00:21:55.580]  生命裏面那種經歷
[00:21:55.580 --> 00:21:57.860]  當你越經歷上帝的恩典的時候
[00:21:57.860 --> 00:21:59.660]  你就更加越能明白
[00:21:59.660 --> 00:22:02.060]  聖經裏面所講的事實
[00:22:02.060 --> 00:22:05.140]  原來是這麼寶貴
[00:22:05.140 --> 00:22:07.540]  也要持守所確信
[00:22:07.540 --> 00:22:08.820]  你確信的是甚麼呢?
[00:22:08.820 --> 00:22:11.940]  上帝的恩典是足夠的
[00:22:11.940 --> 00:22:12.940]  對我個人來說
[00:22:12.940 --> 00:22:16.380]  我很喜歡約瑟雅記的第一章第九節
[00:22:16.380 --> 00:22:18.940]  這個可以說是我自己一個的座右銘
[00:22:18.940 --> 00:22:20.340]  提醒我自己
[00:22:20.340 --> 00:22:23.780]  神說你當剛強壯膽
[00:22:23.780 --> 00:22:25.980]  因為無論在甚麼地方
[00:22:25.980 --> 00:22:28.100]  上帝必與我同座
[00:22:28.100 --> 00:22:30.300]  這個對我來說很大的寶貴
[00:22:30.300 --> 00:22:31.700]  很大的提醒
[00:22:31.700 --> 00:22:34.580]  也是一個很安全的保值
[00:22:34.580 --> 00:22:35.420]  對我們來說
[00:22:35.420 --> 00:22:38.420]  聖經的說話就是上帝的應許
[00:22:38.420 --> 00:22:41.220]  聖經的說話就是上帝的教導
[00:22:41.220 --> 00:22:42.780]  當我們能夠明白
[00:22:42.780 --> 00:22:44.540]  能夠了解的時候
[00:22:44.540 --> 00:22:46.780]  我們知道我們要學的
[00:22:46.780 --> 00:22:48.860]  就是我們的師父耶穌
[00:22:48.860 --> 00:22:51.220]  耶穌基督來到這個世界的時候
[00:22:51.220 --> 00:22:52.140]  特別在復活節
[00:22:52.140 --> 00:22:54.100]  我們重溫祂的事蹟的時候
[00:22:54.100 --> 00:22:57.740]  每每我們心裏面都會很感動很激動
[00:22:57.740 --> 00:22:58.540]  為甚麼呢?
[00:22:58.540 --> 00:23:00.140]  因為祂經歷的是甚麼?
[00:23:00.140 --> 00:23:06.180]  出賣、辱罵、詛咒、誣衊、鞭打
[00:23:06.180 --> 00:23:08.740]  可以說是最大的羞辱
[00:23:08.740 --> 00:23:10.860]  最大的苦難
[00:23:10.860 --> 00:23:12.220]  在祂的生命裏面
[00:23:12.220 --> 00:23:13.820]  祂願意去承擔
[00:23:13.820 --> 00:23:17.420]  為的就是我們這一班原本是不配的
[00:23:17.420 --> 00:23:21.620]  但是祂卻是願意將生命捨棄
[00:23:21.620 --> 00:23:26.540]  所以耶穌說我們是為要叫人得生命
[00:23:26.540 --> 00:23:28.780]  得一個新的生命
[00:23:28.780 --> 00:23:30.900]  一個豐盛的生命
[00:23:30.900 --> 00:23:32.900]  一個永恆的生命
[00:23:32.900 --> 00:23:35.980]  這個新的生命就是因著我們知道這個教導的時候
[00:23:35.980 --> 00:23:38.020]  我們開始按聖經的教導
[00:23:38.020 --> 00:23:40.620]  活出基督徒的樣式
[00:23:40.620 --> 00:23:42.780]  就是說我們學我們的師父
[00:23:42.780 --> 00:23:44.300]  成為祂的徒弟
[00:23:44.300 --> 00:23:48.340]  我們的師父怎樣來回應天父的心意
[00:23:48.340 --> 00:23:51.180]  我們就是照樣來學習
[00:23:51.180 --> 00:23:52.860]  以到別人看到我們
[00:23:52.860 --> 00:23:55.820]  就看到上帝的榮耀
[00:23:55.820 --> 00:23:58.500]  所以這個對我們來說是非常之寶貴
[00:23:58.500 --> 00:24:02.620]  因為保羅說你知道你是跟誰學的
[00:24:02.620 --> 00:24:03.660]  所以今天
[00:24:03.660 --> 00:24:05.900]  當我們說我們是基督徒的時候
[00:24:05.900 --> 00:24:06.860]  我們知道
[00:24:06.860 --> 00:24:09.860]  我們的師父是耶穌
[00:24:09.860 --> 00:24:12.700]  我們的師父是神自己
[00:24:12.700 --> 00:24:15.020]  所以當我們看回聖經裏面的教導
[00:24:15.020 --> 00:24:16.420]  我們就會明白
[00:24:16.420 --> 00:24:18.900]  在基督耶穌裏面的信是甚麼呢?
[00:24:18.900 --> 00:24:21.940]  是有得救的智慧
[00:24:21.940 --> 00:24:24.300]  很多時很多人說
[00:24:24.300 --> 00:24:25.980]  我用不著信神
[00:24:25.980 --> 00:24:27.780]  我用不著有信仰
[00:24:27.780 --> 00:24:30.620]  我做我自己覺得應該做
[00:24:30.620 --> 00:24:33.100]  我本著良心做對人有益的事
[00:24:33.100 --> 00:24:34.780]  那就足夠了
[00:24:34.780 --> 00:24:36.500]  不過原諒我說
[00:24:36.500 --> 00:24:40.660]  我們每一個人的良心標準都不一樣
[00:24:40.660 --> 00:24:43.140]  有些人覺得他已經做得很好
[00:24:43.140 --> 00:24:45.420]  有些人覺得他做得不夠
[00:24:45.420 --> 00:24:48.780]  我們沒有一個合一的標準
[00:24:48.780 --> 00:24:51.380]  但對基督徒來說我們卻是知道
[00:24:51.380 --> 00:24:53.820]  我們有一個絕對的標準
[00:24:53.820 --> 00:24:56.780]  就是聖經裏面的教導和要求
[00:24:56.780 --> 00:24:59.180]  這就成為了我們的指標
[00:24:59.180 --> 00:25:01.220]  不是因為我們聰明
[00:25:01.220 --> 00:25:03.900]  而是因為上帝的恩典是足夠的
[00:25:03.900 --> 00:25:05.420]  我們要靠著上帝
[00:25:05.420 --> 00:25:09.500]  在我們生命裏面的教導和幫助
[00:25:09.500 --> 00:25:13.900]  以致我們能夠完成上帝交託給我們的責任
[00:25:13.900 --> 00:25:16.140]  這就是作為基督徒裏面
[00:25:16.140 --> 00:25:17.980]  很重要的一件事
[00:25:17.980 --> 00:25:19.860]  有些人覺得他所做的
[00:25:19.860 --> 00:25:21.820]  是可以讓他心安理得
[00:25:21.820 --> 00:25:24.140]  但心安理得是不足夠的
[00:25:24.140 --> 00:25:27.020]  聖經告訴我們,我們需要的是甚麼呢?
[00:25:27.020 --> 00:25:31.380]  是努力地向著標竿直跑
[00:25:31.380 --> 00:25:33.420]  標竿在哪裏?在前面
[00:25:33.420 --> 00:25:35.380]  我們有沒有可能達到那個終點?
[00:25:35.380 --> 00:25:38.420]  有,不過要靠上帝的恩典
[00:25:38.420 --> 00:25:39.540]  所以對我們來說
[00:25:39.540 --> 00:25:41.500]  我們有一個很重要的責任
[00:25:41.500 --> 00:25:44.500]  我們就是在我們的生命裏面
[00:25:44.500 --> 00:25:47.340]  我們要追求甚麼呢?
[00:25:47.340 --> 00:25:50.860]  是接近上帝自己的標準
[00:25:50.860 --> 00:25:54.020]  接近上帝祂給我們的計劃
[00:25:54.020 --> 00:25:55.740]  所以這個是我們要努力的
[00:25:55.740 --> 00:25:57.660]  當人以為自己可以做到的時候
[00:25:57.660 --> 00:26:00.340]  就以為可以靠行為來稱義
[00:26:00.340 --> 00:26:01.900]  聖經裏面說是不可以的
[00:26:01.900 --> 00:26:03.220]  我們沒有可能的
[00:26:03.220 --> 00:26:04.700]  我們都是有軟弱的
[00:26:04.700 --> 00:26:06.980]  我們都有限制的
[00:26:06.980 --> 00:26:08.900]  但我們可以被稱為義是甚麼呢?
[00:26:08.900 --> 00:26:11.140]  是因為神的愛
[00:26:11.140 --> 00:26:13.420]  耶穌基督為我們寫下十字架
[00:26:13.420 --> 00:26:15.300]  是讓我們可以被稱為義
[00:26:15.300 --> 00:26:18.260]  而且我們有一個很重要的身份
[00:26:18.260 --> 00:26:21.660]  並且被稱為上帝的兒女
[00:26:21.660 --> 00:26:23.020]  一個尊貴的身份
[00:26:23.020 --> 00:26:24.740]  這個很寶貴
[00:26:24.740 --> 00:26:26.460]  生命的豐富
[00:26:26.460 --> 00:26:28.980]  不在乎我們有沒有財富
[00:26:28.980 --> 00:26:31.260]  是在乎在人生的經歷裏面
[00:26:31.260 --> 00:26:32.660]  開心、不開心
[00:26:32.660 --> 00:26:34.020]  順境、逆境裏面
[00:26:34.020 --> 00:26:36.220]  都能夠看到上帝的同在
[00:26:36.220 --> 00:26:37.500]  上帝的恩典
[00:26:37.500 --> 00:26:39.100]  上帝的保守
[00:26:39.100 --> 00:26:40.180]  以致我們知道
[00:26:40.180 --> 00:26:41.940]  縱然是有難處
[00:26:41.940 --> 00:26:43.060]  但在當中
[00:26:43.060 --> 00:26:45.700]  我們更加經歷到上帝的同在
[00:26:45.700 --> 00:26:47.740]  這個就是最寶貴的
[00:26:47.740 --> 00:26:50.700]  可能有些弟妹很喜歡有一張海報
[00:26:50.700 --> 00:26:52.540]  叫《捉人》
[00:26:52.540 --> 00:26:54.300]  在沙灘上
[00:26:54.300 --> 00:26:56.820]  開頭有兩對腳印
[00:26:56.820 --> 00:26:59.180]  到某一刻只剩下一對
[00:26:59.180 --> 00:27:01.460]  這首詩的主人翁就說
[00:27:01.460 --> 00:27:04.780]  「神啊,為何當我在人生裏面」
[00:27:04.780 --> 00:27:08.620]  「最困難的時候,祢離我而去?」
[00:27:08.620 --> 00:27:11.940]  「讓我一個人很孤單地走呢?」
[00:27:11.940 --> 00:27:14.940]  然後上帝就回應說
[00:27:14.940 --> 00:27:16.620]  「你看清楚一點」
[00:27:16.620 --> 00:27:19.260]  「那對不是你的腳印」
[00:27:19.260 --> 00:27:21.340]  「那對是我的腳印」
[00:27:21.340 --> 00:27:23.340]  「當你在人生裏面最困難」
[00:27:23.340 --> 00:27:25.020]  「最困苦的時候」
[00:27:25.020 --> 00:27:27.020]  「是我背著你」
[00:27:27.020 --> 00:27:31.820]  「走過這個人生的低谷」
[00:27:31.820 --> 00:27:35.940]  我們都會很容易遺忘了上帝的同在
[00:27:35.940 --> 00:27:38.300]  但上帝卻是真實
[00:27:38.300 --> 00:27:39.460]  應許
[00:27:39.460 --> 00:27:42.340]  實現祂自己的應許
[00:27:42.340 --> 00:27:44.940]  祂背負我們經歷這些難處
[00:27:44.940 --> 00:27:46.180]  其實這首詩
[00:27:46.180 --> 00:27:47.940]  是加拿大一個基督徒
[00:27:47.940 --> 00:27:49.820]  一位姊妹所寫的
[00:27:49.820 --> 00:27:53.100]  就是有一天,當她和她的家人去海邊玩的時候
[00:27:53.100 --> 00:27:55.380]  她的大女兒跑去攀岩
[00:27:55.380 --> 00:27:57.180]  但失足跌了下來
[00:27:57.180 --> 00:27:59.380]  重傷去世之後
[00:27:59.380 --> 00:28:03.860]  她在哀傷裏面寫了這首詩
[00:28:03.860 --> 00:28:06.580]  當她寫好之後,她收起來了
[00:28:06.580 --> 00:28:08.580]  有一次當她搬家之後
[00:28:08.580 --> 00:28:12.740]  搬家後,她找不到這首詩
[00:28:12.740 --> 00:28:15.780]  第一次當她去紐約公幹的時候
[00:28:15.780 --> 00:28:18.700]  突然間去一間精品店發覺
[00:28:18.700 --> 00:28:22.060]  這首詩竟然印在一些精品
[00:28:22.060 --> 00:28:23.740]  一些海報上
[00:28:23.740 --> 00:28:25.660]  她很好奇
[00:28:25.660 --> 00:28:27.700]  終於追查下去的時候發覺
[00:28:27.700 --> 00:28:29.220]  可能是搬家公司
[00:28:29.220 --> 00:28:31.420]  不知如何遺忘了這首詩
[00:28:31.420 --> 00:28:34.940]  但這首詩卻轉轉流出來
[00:28:34.940 --> 00:28:38.860]  成為了很鼓勵人心的一首詩
[00:28:38.860 --> 00:28:41.500]  在很多不同的物品上
[00:28:41.500 --> 00:28:44.500]  給人帶來很多鼓勵
[00:28:44.500 --> 00:28:47.300]  她並沒有追討版權的問題
[00:28:47.300 --> 00:28:48.820]  她卻感謝上帝
[00:28:48.820 --> 00:28:53.100]  讓她的經歷可以成為多人的祝福
[00:28:53.100 --> 00:28:55.540]  對我們來說,我們要知道
[00:28:55.540 --> 00:28:59.500]  得救的智慧是因為上帝祂自己的愛
[00:28:59.500 --> 00:29:02.460]  這份愛是無條件的給我們
[00:29:02.460 --> 00:29:05.540]  不單是給了我們有生命的機會
[00:29:05.540 --> 00:29:06.740]  更加重要
[00:29:06.740 --> 00:29:09.100]  上帝是透過祂自己的說話
[00:29:09.100 --> 00:29:13.660]  成為了我們生命裏面的提醒和指引
[00:29:13.660 --> 00:29:15.420]  所以十六節說什麼呢?
[00:29:15.420 --> 00:29:18.740]  「聖經都是上帝所默示的
[00:29:18.740 --> 00:29:22.580]  於教訓、督責、使人歸正、
[00:29:22.580 --> 00:29:26.420]  教導人學義都是有益的
[00:29:26.420 --> 00:29:29.300]  教屬上帝的人得以完全
[00:29:29.300 --> 00:29:33.260]  預備行各樣的善事」
[00:29:33.260 --> 00:29:35.380]  聖經是神所默示的
[00:29:35.380 --> 00:29:36.580]  默示的意思
[00:29:36.580 --> 00:29:38.660]  在原來那個文字的意思是什麼呢?
[00:29:38.660 --> 00:29:40.300]  是吹出來的
[00:29:40.300 --> 00:29:41.900]  神是讓祂的說話
[00:29:41.900 --> 00:29:46.660]  透過祂的令去到各個作者當中
[00:29:46.660 --> 00:29:49.580]  讓不同的作者寫出上帝的心意
[00:29:49.580 --> 00:29:52.900]  然後組合成這本聖經
[00:29:52.900 --> 00:29:53.980]  教訓
[00:29:53.980 --> 00:29:55.780]  一個很明顯的建立
[00:29:55.780 --> 00:29:58.620]  一個正面的操練
[00:29:58.620 --> 00:30:01.460]  對我們來說,原本我們什麼都不懂
[00:30:01.460 --> 00:30:02.900]  但因著聖經的教導
[00:30:02.900 --> 00:30:04.740]  我們慢慢去明白
[00:30:04.740 --> 00:30:06.980]  慢慢去了解
[00:30:06.980 --> 00:30:08.260]  督責
[00:30:08.260 --> 00:30:10.340]  督責是一個提醒
[00:30:10.340 --> 00:30:12.660]  可能我們有時候做得不太好
[00:30:12.660 --> 00:30:14.180]  做得不太正確
[00:30:14.180 --> 00:30:15.340]  但聖經的說話
[00:30:15.340 --> 00:30:17.860]  它是可以成為一個督責提醒
[00:30:17.860 --> 00:30:19.580]  讓我們做正確
[00:30:19.580 --> 00:30:21.820]  讓我們矯正過來
[00:30:21.820 --> 00:30:23.380]  使人歸正
[00:30:23.380 --> 00:30:26.260]  甚至可能我們走錯了、走歪了
[00:30:26.260 --> 00:30:27.620]  但聖經的說話
[00:30:27.620 --> 00:30:30.820]  它是能夠將我們再一次引領到上帝的面前
[00:30:30.820 --> 00:30:34.420]  走在上帝所預備的道路當中
[00:30:34.420 --> 00:30:36.500]  教導人學義
[00:30:36.500 --> 00:30:38.340]  我們本來不懂的
[00:30:38.340 --> 00:30:40.340]  但因著上帝的公義
[00:30:40.340 --> 00:30:41.900]  因著上帝的愛
[00:30:41.900 --> 00:30:43.820]  因著上帝的本性
[00:30:43.820 --> 00:30:46.100]  我們能夠被訴訟起來
[00:30:46.100 --> 00:30:48.500]  因為上帝無條件
[00:30:48.500 --> 00:30:50.660]  再一次將生命給我們
[00:30:50.660 --> 00:30:53.340]  讓我們可以被稱為義
[00:30:53.340 --> 00:30:54.740]  讓我們知道
[00:30:54.740 --> 00:30:56.660]  義是從上帝而來
[00:30:56.660 --> 00:30:58.220]  所以在這個地上裏面
[00:30:58.220 --> 00:31:00.420]  我們會追求和實踐的是什麼?
[00:31:00.420 --> 00:31:02.140]  公義和平
[00:31:02.140 --> 00:31:03.940]  不是一般人所說
[00:31:03.940 --> 00:31:05.940]  是聖經裏面那種教導
[00:31:08.340 --> 00:31:09.900]  聖經裏面讓我們知道
[00:31:09.900 --> 00:31:11.180]  我們要這樣做的時候
[00:31:11.180 --> 00:31:13.940]  這些都是對生命裏面一個很大的祝福
[00:31:13.940 --> 00:31:16.020]  但我們留意第十七節
[00:31:16.020 --> 00:31:17.700]  這些事情最終是什麼?
[00:31:17.700 --> 00:31:20.700]  叫屬神的人得以完全
[00:31:20.700 --> 00:31:21.940]  就是說其實
[00:31:21.940 --> 00:31:24.460]  當我們願意去接受這個救恩
[00:31:24.460 --> 00:31:27.580]  當我們和上帝再一次被建立關係的時候
[00:31:27.580 --> 00:31:29.900]  我們生命願意交在上帝的手裏面
[00:31:29.900 --> 00:31:32.900]  我們就是屬於上帝的人
[00:31:32.900 --> 00:31:34.420]  聖經裏面的教導
[00:31:34.420 --> 00:31:35.660]  聖經裏面的提醒
[00:31:35.660 --> 00:31:36.860]  上帝的心意
[00:31:36.860 --> 00:31:38.740]  就在我們這些
[00:31:38.740 --> 00:31:41.700]  願意將生命主權交在祂手裏面的人
[00:31:41.700 --> 00:31:43.860]  發揮這個作用
[00:31:43.860 --> 00:31:46.980]  我們有一個很重要的責任
[00:31:46.980 --> 00:31:50.100]  預備行各樣的善事
[00:31:50.100 --> 00:31:51.540]  所以弟兄姊妹
[00:31:51.540 --> 00:31:53.700]  原來我們要行義
[00:31:53.700 --> 00:31:55.100]  行善事
[00:31:55.100 --> 00:31:56.820]  我們要去實踐愛
[00:31:56.820 --> 00:31:58.580]  不是因為我們覺得
[00:31:58.580 --> 00:32:00.060]  當我們做完之後
[00:32:00.060 --> 00:32:01.540]  有多大的收穫
[00:32:01.540 --> 00:32:03.100]  有多大的建樹
[00:32:03.100 --> 00:32:05.260]  又或者達到多大的目標
[00:32:05.260 --> 00:32:06.220]  不是
[00:32:06.220 --> 00:32:09.620]  是因為我們本質上我們需要這樣去做
[00:32:09.620 --> 00:32:14.020]  聖經就給了我們這個提醒和教導
[00:32:14.020 --> 00:32:14.860]  今天
[00:32:14.860 --> 00:32:16.100]  在這個年代裏面
[00:32:16.100 --> 00:32:18.780]  在教會有時候我們都會有很大的掙扎
[00:32:18.780 --> 00:32:20.660]  特別在年輕一代
[00:32:20.660 --> 00:32:22.180]  在二十一世紀裏面的時候
[00:32:22.180 --> 00:32:23.780]  可能我們都已經
[00:32:23.780 --> 00:32:25.460]  對文字
[00:32:25.460 --> 00:32:27.180]  不是很喜歡
[00:32:27.180 --> 00:32:29.260]  見到文字就通常有個通病
[00:32:29.260 --> 00:32:30.340]  就是甚麼
[00:32:30.340 --> 00:32:31.820]  眼瞓
[00:32:31.820 --> 00:32:33.460]  所以有人說
[00:32:33.460 --> 00:32:35.900]  聖經是不是應該改畫圖畫呢?
[00:32:35.900 --> 00:32:37.900]  改畫漫畫呢?
[00:32:37.900 --> 00:32:40.180]  很多很多不同的意見
[00:32:40.180 --> 00:32:41.140]  現在在堂會裏面
[00:32:41.140 --> 00:32:42.460]  有時候我們都會很掙扎
[00:32:42.460 --> 00:32:44.740]  我們還需不需要擺堂用聖經呢?
[00:32:44.740 --> 00:32:46.460]  會不會投影呢?
[00:32:46.460 --> 00:32:48.420]  或者我們很多年輕的弟兄姊妹
[00:32:48.420 --> 00:32:51.100]  已經用手機、用ipad
