
[00:00:00.000 --> 00:00:01.720]  請給生命時間
[00:19:12.520 --> 00:19:14.320]  不敢誇口
[00:19:14.320 --> 00:19:15.520]  放鬆
[00:19:15.520 --> 00:19:18.320]  記得不要隨便吃東西
[00:19:18.320 --> 00:19:20.320]  清淡一點
[00:19:20.320 --> 00:19:22.320]  做運動
[00:19:22.320 --> 00:19:25.720]  但是濕疹一來的時候
[00:19:25.720 --> 00:19:27.120]  很煩
[00:19:27.120 --> 00:19:29.520]  一拗到現在的貧富一塊黑
[00:19:29.520 --> 00:19:30.720]  是不是很難看
[00:19:30.720 --> 00:19:31.920]  雖然在隱蔽的地方
[00:19:31.920 --> 00:19:34.920]  很煩
[00:19:34.920 --> 00:19:38.920]  煙煙煩煩有些東西刺你
[00:19:38.920 --> 00:19:41.920]  以前打球
[00:19:41.920 --> 00:19:43.920]  打三場打四場
[00:19:43.920 --> 00:19:45.920]  不能停
[00:19:45.920 --> 00:19:46.920]  不用停
[00:19:46.920 --> 00:19:50.920]  現在打兩場休息一休息
[00:19:50.920 --> 00:19:54.920]  為什麼這樣
[00:19:54.920 --> 00:19:56.920]  這個就是生命
[00:19:56.920 --> 00:19:58.920]  這個就是人生
[00:19:58.920 --> 00:20:01.920]  當我們體會在我們的生活裏面
[00:20:01.920 --> 00:20:05.920]  現實世界我們都想移得很長壽
[00:20:05.920 --> 00:20:09.920]  移得我們身體什麼都沒有
[00:20:09.920 --> 00:20:12.920]  但是弟兄姊妹
[00:20:12.920 --> 00:20:14.920]  你曉不曉得
[00:20:14.920 --> 00:20:15.920]  在你的生活裏面
[00:20:15.920 --> 00:20:17.920]  在你的生命裏面
[00:20:17.920 --> 00:20:18.920]  在神的面前
[00:20:18.920 --> 00:20:21.920]  我們需要有的智慧呢
[00:20:21.920 --> 00:20:24.920]  這個智慧是什麼呢
[00:20:24.920 --> 00:20:27.920]  在第十節
[00:20:27.920 --> 00:20:29.920]  然後他說我們一生的年日
[00:20:29.920 --> 00:20:31.920]  我們剛才讀了一般七十
[00:20:31.920 --> 00:20:33.920]  如果你強壯可以去到八十
[00:20:33.920 --> 00:20:40.920]  老虎受煩一轉眼就成空了
[00:20:40.920 --> 00:20:43.920]  如飛而去
[00:20:43.920 --> 00:20:46.920]  一陣子就飛了去
[00:20:46.920 --> 00:20:47.920]  我們古人又說
[00:20:47.920 --> 00:20:49.920]  我們離開這個世界
[00:20:49.920 --> 00:20:54.920]  中國人傳統文化就是奇學
[00:20:54.920 --> 00:20:58.920]  歸去歸西
[00:20:58.920 --> 00:21:00.920]  不要說歸西
[00:21:00.920 --> 00:21:06.920]  有一種就坐
[00:21:06.920 --> 00:21:08.920]  飛而去
[00:21:08.920 --> 00:21:10.920]  我們不知道何時
[00:21:10.920 --> 00:21:12.920]  十一節
[00:21:12.920 --> 00:21:14.920]  摩西教我們
[00:21:14.920 --> 00:21:18.920]  我們要曉得神在我們的生命裏面
[00:21:18.920 --> 00:21:19.920]  他給我們的教導
[00:21:19.920 --> 00:21:21.920]  我們要曉得神的怒氣在哪裏
[00:21:21.920 --> 00:21:23.920]  會發怒氣
[00:21:23.920 --> 00:21:25.920]  弟兄姊妹
[00:21:25.920 --> 00:21:29.920]  你知不知道爸爸媽媽什麼時候生氣
[00:21:29.920 --> 00:21:33.920]  排除那些是無理取鬧那些
[00:21:33.920 --> 00:21:35.920]  但是一般的情況
[00:21:35.920 --> 00:21:38.920]  爸爸媽媽想教好子女
[00:21:38.920 --> 00:21:42.920]  當然是你做得不好
[00:21:42.920 --> 00:21:45.920]  神都一樣
[00:21:45.920 --> 00:21:46.920]  弟兄姊妹我們知不知道
[00:21:46.920 --> 00:21:48.920]  有一種敬畏神的心呢
[00:21:48.920 --> 00:21:51.920]  我們知道神什麼情況下會生氣呢
[00:21:51.920 --> 00:21:52.920]  當我們犯罪
[00:21:52.920 --> 00:21:53.920]  當我們不聖潔的時候
[00:21:53.920 --> 00:21:57.920]  這位神就生氣了
[00:21:57.920 --> 00:21:58.920]  摩西就說
[00:21:58.920 --> 00:22:01.920]  神啊你幫我們
[00:22:01.920 --> 00:22:04.920]  我們怎樣去數自己的日子
[00:22:04.920 --> 00:22:07.920]  好叫我們得著智慧的心
[00:22:07.920 --> 00:22:10.920]  所以弟兄姊妹當你越年青的時候
[00:22:10.920 --> 00:22:12.920]  你越明白
[00:22:12.920 --> 00:22:17.920]  你怎樣去定下你生命應該有的年日
[00:22:17.920 --> 00:22:18.920]  在那些年日裏面
[00:22:18.920 --> 00:22:21.920]  你知道一般的情況你要怎樣走
[00:22:21.920 --> 00:22:22.920]  有一個目標
[00:22:22.920 --> 00:22:25.920]  又或者你日子怎樣過
[00:22:25.920 --> 00:22:30.920]  我們就好需要得著神給我們的教導
[00:22:30.920 --> 00:22:33.920]  第二樣我們都知道
[00:22:33.920 --> 00:22:39.920]  認識神是智慧的開端
[00:22:39.920 --> 00:22:43.920]  認識神是智慧的開端
[00:22:43.920 --> 00:22:45.920]  弟兄姊妹
[00:22:45.920 --> 00:22:47.920]  在我們的生命裏面
[00:22:47.920 --> 00:22:48.920]  當我們認識神的時候
[00:22:48.920 --> 00:22:53.920]  我們就去抗拒一切不合法的事情
[00:22:53.920 --> 00:22:54.920]  不喜歡邪惡
[00:22:54.920 --> 00:22:57.920]  我們面對試探求神去幫助我們
[00:22:57.920 --> 00:23:01.920]  這個就是生活的智慧
[00:23:01.920 --> 00:23:03.920]  不單止是人有罪性
[00:23:03.920 --> 00:23:07.920]  當我們的罪性要化成行動的時候
[00:23:07.920 --> 00:23:13.920]  這個就在神面前變成罪行罪險
[00:23:13.920 --> 00:23:18.920]  當我們有一些罪的心
[00:23:18.920 --> 00:23:19.920]  想要犯罪的心
[00:23:19.920 --> 00:23:20.920]  我們面對試探
[00:23:20.920 --> 00:23:22.920]  面對誘惑的時候
[00:23:22.920 --> 00:23:26.920]  抗拒不了要做出來的時候
[00:23:26.920 --> 00:23:31.920]  這個行為本身就不是神所起的
[00:23:31.920 --> 00:23:33.920]  所以詩人說
[00:23:33.920 --> 00:23:36.920]  我們要數算自己的日子
[00:23:36.920 --> 00:23:40.920]  我們的智慧就行在神要我們行的道路上
[00:23:40.920 --> 00:23:43.920]  當我們最基本是認識神的時候
[00:23:43.920 --> 00:23:45.920]  我們一班弟兄姊妹
[00:23:45.920 --> 00:23:49.920]  我相信坐在這裏的大部份都是信耶穌
[00:23:49.920 --> 00:23:55.920]  接著我們的日子是怎樣?
[00:23:55.920 --> 00:24:02.920]  最近教會在上個月
[00:24:02.920 --> 00:24:10.920]  跟我續了一個聘期五年
[00:24:10.920 --> 00:24:16.920]  這五年是我自己計劃裏面若果神許可
[00:24:16.920 --> 00:24:20.920]  這五年過了之後
[00:24:20.920 --> 00:24:25.920]  就要在全職的工作上
[00:24:25.920 --> 00:24:28.920]  即是有薪酬的工作裏面
[00:24:28.920 --> 00:24:30.920]  就要退下來
[00:24:30.920 --> 00:24:32.920]  我就想
[00:24:32.920 --> 00:24:37.920]  神要我在這五年做什麼的時候
[00:24:37.920 --> 00:24:42.920]  我還需要一些空間和時間靜下來
[00:24:42.920 --> 00:24:46.920]  大家有沒有出席我那個分享會
[00:24:46.920 --> 00:24:51.920]  分享未來五年我想做的一個很簡單的大綱
[00:24:51.920 --> 00:24:52.920]  沒有吧?
[00:24:52.920 --> 00:24:54.920]  可能二十個左右
[00:24:54.920 --> 00:24:56.920]  執事體都看完了
[00:24:56.920 --> 00:24:58.920]  他們不可以不看
[00:24:58.920 --> 00:25:01.920]  弟兄姊妹有沒有看過?
[00:25:01.920 --> 00:25:02.920]  有吧?
[00:25:02.920 --> 00:25:03.920]  如果沒有的話
[00:25:03.920 --> 00:25:04.920]  未看過的話
[00:25:04.920 --> 00:25:05.920]  如果你有電腦
[00:25:05.920 --> 00:25:06.920]  我發給你
[00:25:06.920 --> 00:25:08.920]  不然就印
[00:25:08.920 --> 00:25:09.920]  遲些吧
[00:25:09.920 --> 00:25:10.920]  遲些我會多說一點
[00:25:10.920 --> 00:25:14.920]  入令會吧
[00:25:14.920 --> 00:25:15.920]  我就在想
[00:25:15.920 --> 00:25:17.920]  接下來的五年我可以做什麼
[00:25:17.920 --> 00:25:19.920]  神啊你要我做什麼
[00:25:19.920 --> 00:25:21.920]  不是我要做什麼
[00:25:21.920 --> 00:25:22.920]  神啊你要我做什麼
[00:25:22.920 --> 00:25:25.920]  這個就很重要
[00:25:25.920 --> 00:25:28.920]  我要去計劃、去想
[00:25:28.920 --> 00:25:32.920]  這些日子應該怎樣怎樣
[00:25:32.920 --> 00:25:34.920]  弟兄姊妹
[00:25:34.920 --> 00:25:37.920]  地上生活的智慧
[00:25:37.920 --> 00:25:42.920]  是時刻我們要準備好去見天父的面
[00:25:42.920 --> 00:25:46.920]  就算今晚我要離開世界
[00:25:46.920 --> 00:25:53.920]  我仍然可以無愧於神在他面前交仗
[00:25:53.920 --> 00:25:57.920]  我不是要五年後才和神交仗
[00:25:57.920 --> 00:25:58.920]  我在這一刻
[00:25:58.920 --> 00:26:00.920]  如果我離開你的世界
[00:26:00.920 --> 00:26:04.920]  我仍然是能夠無愧於主
[00:26:04.920 --> 00:26:06.920]  可以和你交仗
[00:26:06.920 --> 00:26:10.920]  意思是什麼?
[00:26:10.920 --> 00:26:11.920]  不是單單想將來
[00:26:11.920 --> 00:26:13.920]  將來要想
[00:26:13.920 --> 00:26:15.920]  而是你每一天的生活
[00:26:15.920 --> 00:26:19.920]  你可以準備好去和神交仗
[00:26:19.920 --> 00:26:21.920]  所以你要數算日子
[00:26:21.920 --> 00:26:23.920]  在這個日子中你掌握每一天
[00:26:23.920 --> 00:26:25.920]  你怎樣在今天的生活中
[00:26:25.920 --> 00:26:28.920]  你要能夠在神的面前
[00:26:28.920 --> 00:26:34.920]  你可以面對祂對你的審判
[00:26:34.920 --> 00:26:39.920]  其中我們就需要有這個智慧和規劃
[00:26:39.920 --> 00:26:41.920]  過去日子
[00:26:41.920 --> 00:26:42.920]  在神的面前
[00:26:42.920 --> 00:26:44.920]  我們有一個帳號
[00:26:44.920 --> 00:26:45.920]  有一個帳簿
[00:26:45.920 --> 00:26:46.920]  有一個帳項
[00:26:46.920 --> 00:26:48.920]  我們知道
[00:26:48.920 --> 00:26:51.920]  但是這是過去
[00:26:51.920 --> 00:26:53.920]  今天呢?
[00:26:53.920 --> 00:26:56.920]  繼續吧
[00:26:56.920 --> 00:26:58.920]  所以我們就要在生活中
[00:26:58.920 --> 00:27:00.920]  我們要去學
[00:27:00.920 --> 00:27:05.920]  怎樣將我們的生命好好呈獻給神
[00:27:05.920 --> 00:27:08.920]  有些時候我們很心急
[00:27:08.920 --> 00:27:10.920]  看到有些家人不信耶穌
[00:27:10.920 --> 00:27:11.920]  未信耶穌
[00:27:11.920 --> 00:27:13.920]  我們很心急
[00:27:13.920 --> 00:27:14.920]  又或者
[00:27:14.920 --> 00:27:18.920]  我們看到有些人為什麼會這樣
[00:27:18.920 --> 00:27:21.920]  希望他悔改
[00:27:21.920 --> 00:27:22.920]  又或者
[00:27:22.920 --> 00:27:25.920]  我們看到我們的政府一定要高官
[00:27:25.920 --> 00:27:28.920]  香港勝在有ICAC
[00:27:28.920 --> 00:27:30.920]  我想起前任的專員
[00:27:30.920 --> 00:27:35.920]  我就想幫他
[00:27:35.920 --> 00:27:40.920]  茅台是這樣喝的嗎?
[00:27:40.920 --> 00:27:42.920]  大家知不知道什麼叫茅台?
[00:27:42.920 --> 00:27:44.920]  我聞過而已,我未喝過
[00:27:44.920 --> 00:27:45.920]  我聞過
[00:27:45.920 --> 00:27:46.920]  因為有一段時間
[00:27:46.920 --> 00:27:48.920]  我在一間很小的時候
[00:27:48.920 --> 00:27:50.920]  有一間在士多辦館裡面
[00:27:50.920 --> 00:27:52.920]  賣酒
[00:27:52.920 --> 00:27:54.920]  那時候還未信耶穌
[00:27:54.920 --> 00:27:56.920]  在我童年的年代
[00:27:56.920 --> 00:27:58.920]  中二三的時候
[00:27:58.920 --> 00:28:01.920]  在一間辦館裡面做童工的時候
[00:28:01.920 --> 00:28:07.920]  聞過茅台蓋面滲出來的味道
[00:28:07.920 --> 00:28:10.920]  是很香的
[00:28:10.920 --> 00:28:14.920]  但不是這樣喝的
[00:28:14.920 --> 00:28:17.920]  還是專員喝的嗎?
[00:28:17.920 --> 00:28:20.920]  我就會想
[00:28:20.920 --> 00:28:22.920]  這些罪孽
[00:28:22.920 --> 00:28:26.920]  擺在神的面前
[00:28:26.920 --> 00:28:30.920]  這個就再不是一個人的事
[00:28:30.920 --> 00:28:32.920]  因為這個是關乎
[00:28:32.920 --> 00:28:36.920]  我們香港的文化
[00:28:36.920 --> 00:28:40.920]  關乎我們的核心價值
[00:28:40.920 --> 00:28:43.920]  又或者對我們基督徒來說
[00:28:43.920 --> 00:28:46.920]  是關乎我們對神
[00:28:46.920 --> 00:28:48.920]  在祂的面前
[00:28:48.920 --> 00:28:52.920]  是不是只有祂喜悅
[00:28:52.920 --> 00:28:55.920]  所以當我們不好的時候
[00:28:55.920 --> 00:28:58.920]  我們在罪孽過犯裡面
[00:28:58.920 --> 00:29:01.920]  摩西就很清楚
[00:29:01.920 --> 00:29:03.920]  我們要後悔
[00:29:03.920 --> 00:29:05.920]  我們要悔罪
[00:29:05.920 --> 00:29:07.920]  我們要走在正途裡面
[00:29:07.920 --> 00:29:09.920]  這個就是生活的智慧
[00:29:09.920 --> 00:29:12.920]  這個就是人生的智慧
[00:29:12.920 --> 00:29:15.920]  免得我們真的面對一些處境
[00:29:15.920 --> 00:29:19.920]  家天勞苦受煩
[00:29:19.920 --> 00:29:21.920]  等於姐妹
[00:29:21.920 --> 00:29:24.920]  當我們問一個問題
[00:29:24.920 --> 00:29:27.920]  就好像昔日保羅常常問的問題
[00:29:27.920 --> 00:29:30.920]  他很盼望主耶穌很快回來
[00:29:30.920 --> 00:29:32.920]  但是為什麼還沒有回來?
[00:29:32.920 --> 00:29:35.920]  一回來我們就不用做了
[00:29:35.920 --> 00:29:39.920]  世界要結束了
[00:29:39.920 --> 00:29:41.920]  會有審判了
[00:29:41.920 --> 00:29:44.920]  公義馬上彰顯了
[00:29:44.920 --> 00:29:48.920]  但是為什麼還沒有到呢?
[00:29:48.920 --> 00:29:51.920]  彼得說得很清楚
[00:29:51.920 --> 00:29:53.920]  在彼得後書三章八節
[00:29:53.920 --> 00:29:55.920]  他說親愛的弟兄
[00:29:55.920 --> 00:29:57.920]  有一件事不要忘記
[00:29:57.920 --> 00:30:00.920]  就是主看一日如千年
[00:30:00.920 --> 00:30:03.920]  千年如一日
[00:30:03.920 --> 00:30:05.920]  主所應許的尚未成就
[00:30:05.920 --> 00:30:07.920]  有人以為他是擔言
[00:30:07.920 --> 00:30:10.920]  其實不是擔言
[00:30:10.920 --> 00:30:13.920]  乃是寬容你們
[00:30:13.920 --> 00:30:16.920]  不願有一人沉淪
[00:30:16.920 --> 00:30:20.920]  乃願人人都悔改
[00:30:20.920 --> 00:30:23.920]  等於姐妹
[00:30:23.920 --> 00:30:28.920]  日子的體會我們不知道
[00:30:28.920 --> 00:30:31.920]  但是時間對我們有意義
[00:30:31.920 --> 00:30:33.920]  對神沒有意義
[00:30:33.920 --> 00:30:35.920]  我說的沒有意義是什麼呢?
[00:30:35.920 --> 00:30:37.920]  因為時間在祂的裡面
[00:30:37.920 --> 00:30:39.920]  無分一日無分千年
[00:30:39.920 --> 00:30:41.920]  因為祂就在永恆裡面
[00:30:41.920 --> 00:30:44.920]  我們信耶穌的人將會進入永恆
[00:30:44.920 --> 00:30:46.920]  我們得著永生
[00:30:46.920 --> 00:30:48.920]  但是在地上的日子
[00:30:48.920 --> 00:30:53.920]  我們就面對神給我們要有的審判
[00:30:53.920 --> 00:30:55.920]  沒有一個人有例外
[00:30:55.920 --> 00:30:57.920]  所以我們很期盼
[00:30:57.920 --> 00:30:59.920]  我們家人有機會信耶穌
[00:30:59.920 --> 00:31:02.920]  我們很想跟他們傳福音
[00:31:02.920 --> 00:31:06.920]  我們用盡很多不同的方法
[00:31:06.920 --> 00:31:08.920]  我們需要祈禱
[00:31:08.920 --> 00:31:10.920]  我們有好行為
[00:31:10.920 --> 00:31:13.920]  我們讓他們看到我們生命的改變
[00:31:13.920 --> 00:31:21.920]  以致不是教會的裝修吸引他們
[00:31:21.920 --> 00:31:25.920]  不是這裡冷氣有多冷吸引他們
[00:31:25.920 --> 00:31:32.920]  而是你和我的生命去吸引人去歸順耶穌
[00:31:32.920 --> 00:31:34.920]  等於姐妹
[00:31:34.920 --> 00:31:39.920]  我們怎樣在我們剩下的日子
[00:31:39.920 --> 00:31:42.920]  可以心存智慧呢?
[00:31:42.920 --> 00:31:44.920]  所以我們在生活裡面
[00:31:44.920 --> 00:31:46.920]  我們不可以因著勞苦受煩
[00:31:46.920 --> 00:31:48.920]  我們常常有苦讀
[00:31:48.920 --> 00:31:50.920]  我們就要學
[00:31:50.920 --> 00:31:54.920]  學習在這一段十三節
[00:31:54.920 --> 00:31:57.920]  耶穌說我們要去到何時
[00:31:57.920 --> 00:31:58.920]  求你轉回
[00:31:58.920 --> 00:32:01.920]  為你的僕人後悔
[00:32:01.920 --> 00:32:03.920]  我們所做的事
[00:32:03.920 --> 00:32:06.920]  求主你去憐憫我們
[00:32:06.920 --> 00:32:08.920]  當我們做得不好的時候
[00:32:08.920 --> 00:32:12.920]  求你去幫助我們
[00:32:12.920 --> 00:32:14.920]  但是一樣很重要
[00:32:14.920 --> 00:32:16.920]  生活竟然這麼煩
[00:32:16.920 --> 00:32:19.920]  這麼多勞苦
[00:32:19.920 --> 00:32:21.920]  這麼多不開心
[00:32:21.920 --> 00:32:24.920]  不過不是常常這樣
[00:32:24.920 --> 00:32:26.920]  做老師放暑假就開心
[00:32:26.920 --> 00:32:29.920]  做老師改了短
[00:32:29.920 --> 00:32:33.920]  我們這些學生考完試就開心
[00:32:33.920 --> 00:32:35.920]  考試很大壓力
[00:32:35.920 --> 00:32:36.920]  很大壓力
[00:32:36.920 --> 00:32:37.920]  我明白
[00:32:37.920 --> 00:32:38.920]  我考過試
[00:32:38.920 --> 00:32:40.920]  考試可以睡不著覺
[00:32:40.920 --> 00:32:44.920]  老人家痛到整晚睡不著
[00:32:44.920 --> 00:32:46.920]  我們長者
[00:32:46.920 --> 00:32:48.920]  我們看電視坐著就睡不著
[00:32:48.920 --> 00:32:50.920]  睡在床上就睡不著
[00:32:50.920 --> 00:32:55.920]  是不是很煩呢
[00:32:55.920 --> 00:32:58.920]  但是我們要學一樣
[00:32:58.920 --> 00:32:59.920]  原來在我們生活裡
[00:32:59.920 --> 00:33:03.920]  早早飽得神的慈愛很重要
[00:33:03.920 --> 00:33:06.920]  所以為什麼說信耶穌越早越好
[00:33:06.920 --> 00:33:09.920]  我也信得遲
[00:33:09.920 --> 00:33:14.920]  二十歲才有機會接觸信仰
[00:33:14.920 --> 00:33:16.920]  信得遲
[00:33:16.920 --> 00:33:19.920]  但是當我們弟兄姊妹
[00:33:19.920 --> 00:33:22.920]  早早飽得你的慈愛
[00:33:22.920 --> 00:33:28.920]  所以遲些我們青少年工作要做多些
[00:33:28.920 --> 00:33:29.920]  不單青少年工作
[00:33:29.920 --> 00:33:31.920]  我們嬰兒的工作都要做多些
[00:33:31.920 --> 00:33:34.920]  在肚子裡就開始做
[00:33:34.920 --> 00:33:35.920]  怎樣呢
[00:33:35.920 --> 00:33:38.920]  鼓勵弟兄姊妹你們肯生
[00:33:38.920 --> 00:33:39.920]  現在不流行
[00:33:39.920 --> 00:33:40.920]  不喜歡
[00:33:40.920 --> 00:33:46.920]  養隻狗養隻貓可能好過生BB
[00:33:46.920 --> 00:33:47.920]  從嬰孩
[00:33:47.920 --> 00:33:49.920]  從兒童
[00:33:49.920 --> 00:33:52.920]  他們就要懂得怎樣得著神的慈愛
[00:33:52.920 --> 00:33:53.920]  以致我們可以歡呼
[00:33:53.920 --> 00:33:54.920]  這個很重要
[00:33:54.920 --> 00:33:57.920]  因為在他們的生命裡得著神的慈愛
[00:33:57.920 --> 00:34:00.920]  我們經歷過神
[00:34:00.920 --> 00:34:02.920]  我們的青少年為什麼有些時候
[00:34:02.920 --> 00:34:05.920]  我們回教會的聚會不投入
[00:34:05.920 --> 00:34:07.920]  不關我事
[00:34:07.920 --> 00:34:10.920]  爸爸媽媽叫我回來
[00:34:10.920 --> 00:34:12.920]  差點什麼
[00:34:12.920 --> 00:34:15.920]  差點因為你未經歷神
[00:34:15.920 --> 00:34:17.920]  如果你肯祈禱的時候
[00:34:17.920 --> 00:34:20.920]  神呀你給我經歷下你
[00:34:20.920 --> 00:34:22.920]  當我們每一個人能夠經歷神
[00:34:22.920 --> 00:34:23.920]  給我們的恩典
[00:34:23.920 --> 00:34:24.920]  給我們的慈愛
[00:34:24.920 --> 00:34:26.920]  給我們的歡喜快樂的時候
[00:34:26.920 --> 00:34:28.920]  我們的生命就不一樣
[00:34:28.920 --> 00:34:31.920]  因為我們就是欠了一點點經歷
[00:34:31.920 --> 00:34:32.920]  當然今天這堂課
[00:34:32.920 --> 00:34:35.920]  我不可以講太多自己個人的經歷
[00:34:35.920 --> 00:34:40.920]  但是我只可以告訴大家
[00:34:40.920 --> 00:34:42.920]  當我作為年青人的年代
[00:34:42.920 --> 00:34:45.920]  我都有反叛我也有背叛
[00:34:45.920 --> 00:34:49.920]  我也有愁眉苦臉的日子
[00:34:49.920 --> 00:34:51.920]  但是你給了神救拔
[00:34:51.920 --> 00:34:53.920]  給我以致可以在年青的時候
[00:34:53.920 --> 00:34:58.920]  我已經早早飽得祂的慈愛
[00:34:58.920 --> 00:35:00.920]  所以特別在年青的時候
[00:35:00.920 --> 00:35:03.920]  其實我們在不同的年紀階段
[00:35:03.920 --> 00:35:06.920]  都可以得著神的恩典和慈愛
[00:35:06.920 --> 00:35:08.920]  不是因為單單在年青
[00:35:08.920 --> 00:35:10.920]  當然越年青越好
[00:35:10.920 --> 00:35:12.920]  經歷神給我們的生命改變
[00:35:12.920 --> 00:35:15.920]  這個就很重要了
[00:35:15.920 --> 00:35:19.920]  所以摩西很能夠體會
[00:35:19.920 --> 00:35:22.920]  原來在我們的信仰裡面
[00:35:22.920 --> 00:35:25.920]  面對神的憤怒
[00:35:25.920 --> 00:35:26.920]  我們在神的面前
[00:35:26.920 --> 00:35:27.920]  因著我們的人性
[00:35:27.920 --> 00:35:28.920]  因著我們的罪性
[00:35:28.920 --> 00:35:30.920]  因著我們的渺小
[00:35:30.920 --> 00:35:35.920]  我們只可以做一個謙卑的人
[00:35:35.920 --> 00:35:36.920]  在神面前
[00:35:36.920 --> 00:35:39.920]  我們只可以做一個謙卑的人
[00:35:39.920 --> 00:35:41.920]  以致我們可以體會到
[00:35:41.920 --> 00:35:44.920]  神給我們的歡喜快樂是怎樣
[00:35:44.920 --> 00:35:47.920]  所以摩西他很清楚
[00:35:47.920 --> 00:35:50.920]  這個歡喜快樂可以延展的時候
[00:35:50.920 --> 00:35:53.920]  是怎樣去延展呢
[00:35:53.920 --> 00:35:55.920]  到十五節
[00:35:55.920 --> 00:35:57.920]  我們受苦的年歲
[00:35:57.920 --> 00:35:58.920]  遭難的日子
[00:35:58.920 --> 00:35:59.920]  你叫我們喜樂
[00:35:59.920 --> 00:36:02.920]  然後這個喜樂可以延展的就是
[00:36:02.920 --> 00:36:05.920]  你的作為向你的僕人顯現
[00:36:05.920 --> 00:36:08.920]  願你的榮耀向子孫顯明
[00:36:08.920 --> 00:36:14.920]  這篇詩篇如果我們知道摩西的處境
[00:36:14.920 --> 00:36:17.920]  所以我們看出埃及的頭兩章的處境
[00:36:17.920 --> 00:36:20.920]  就和這篇詩篇很配合
[00:36:20.920 --> 00:36:22.920]  我們藉著禱告祈求
[00:36:22.920 --> 00:36:25.920]  希望可以去到神裡面
[00:36:25.920 --> 00:36:29.920]  神的榮耀可以在我們子孫裡面顯明
[00:36:29.920 --> 00:36:31.920]  你看我
[00:36:31.920 --> 00:36:33.920]  我都會過去
[00:36:33.920 --> 00:36:36.920]  你再看我的兒子
[00:36:36.920 --> 00:36:40.920]  他怎樣可以得著神的祝福
[00:36:40.920 --> 00:36:43.920]  你看我的女兒怎樣被神所用
[00:36:43.920 --> 00:36:45.920]  我們的子孫
[00:36:45.920 --> 00:36:46.920]  不單止我的兒子
[00:36:46.920 --> 00:36:48.920]  而是我的兒子的兒子
[00:36:48.920 --> 00:36:53.920]  是怎樣可以彰顯神的作為
[00:36:53.920 --> 00:36:54.920]  原來這批的神
[00:36:54.920 --> 00:36:59.920]  神的作為總希望為他所作的一切
[00:36:59.920 --> 00:37:03.920]  能夠超說在人的面前
[00:37:03.920 --> 00:37:06.920]  見到公義可以彰顯
[00:37:06.920 --> 00:37:08.920]  受屈的可以平反
[00:37:08.920 --> 00:37:11.920]  神的榮耀在子孫裡面顯明
[00:37:11.920 --> 00:37:14.920]  就不是在說我自己的工作
[00:37:14.920 --> 00:37:16.920]  而是我們怎樣在生命裡面
[00:37:16.920 --> 00:37:18.920]  我們和神一起去做
[00:37:18.920 --> 00:37:22.920]  最重要是神自己的工作
[00:37:22.920 --> 00:37:25.920]  所以保羅很清楚
[00:37:25.920 --> 00:37:28.920]  保羅在哥倫多前書第三章
[00:37:28.920 --> 00:37:32.920]  他說我們今天所作的一切
[00:37:32.920 --> 00:37:34.920]  在神的面前我們都要受考驗
[00:37:34.920 --> 00:37:36.920]  究竟你是金銀寶石
[00:37:36.920 --> 00:37:39.920]  還是草木和街呢
[00:37:39.920 --> 00:37:41.920]  當我們所做的
[00:37:41.920 --> 00:37:43.920]  知道我們作為僕人
[00:37:43.920 --> 00:37:45.920]  不是我去做
[00:37:45.920 --> 00:37:46.920]  在三章九節他說
[00:37:46.920 --> 00:37:49.920]  我們是與神同工一起去做
[00:37:49.920 --> 00:37:51.920]  在這樣的情況下
[00:37:51.920 --> 00:37:53.920]  最後一節就有意思了
[00:37:53.920 --> 00:37:55.920]  第十七節
[00:37:55.920 --> 00:37:58.920]  願主我們神的榮美歸於我們身上
[00:37:58.920 --> 00:38:01.920]  願祢建立我們所作的功
[00:38:01.920 --> 00:38:04.920]  我們所作的功願祢建立
[00:38:04.920 --> 00:38:06.920]  弟兄姊妹
[00:38:06.920 --> 00:38:08.920]  什麼情況下你的工作
[00:38:08.920 --> 00:38:11.920]  是可以得著神給你建立
[00:38:11.920 --> 00:38:14.920]  是神自己的工作
[00:38:14.920 --> 00:38:16.920]  神和你一起做
[00:38:16.920 --> 00:38:22.920]  林海誠不是很重要
[00:38:22.920 --> 00:38:26.920]  每一個個人都不是很重要
[00:38:26.920 --> 00:38:30.920]  最重要的是神的工作
[00:38:30.920 --> 00:38:33.920]  所以變成神的榮美歸於我們身上
[00:38:33.920 --> 00:38:34.920]  這裡有一個相關
[00:38:34.920 --> 00:38:38.920]  最重要的是你的工作也是神的工作
[00:38:38.920 --> 00:38:41.920]  人的工作可以得著神的肯定
[00:38:41.920 --> 00:38:45.920]  因為最終神的吩咐我們作為人
[00:38:45.920 --> 00:38:47.920]  我們就順服去做
[00:38:47.920 --> 00:38:51.920]  所以在這樣的處境當工作可以建立
[00:38:51.920 --> 00:38:53.920]  時間就很有意義了
[00:38:53.920 --> 00:38:58.920]  因為你所做的一切都沒有浪費時間
[00:38:58.920 --> 00:39:01.920]  因為是神自己的工作
[00:39:01.920 --> 00:39:03.920]  所以弟兄姊妹
[00:39:03.920 --> 00:39:08.920]  其實我們人本性都很簡單
[00:39:08.920 --> 00:39:12.920]  人所做的事都很想得人肯定
[00:39:12.920 --> 00:39:15.920]  我們很不喜歡被人拒絕
[00:39:15.920 --> 00:39:17.920]  我們很喜歡被人讚賞
[00:39:17.920 --> 00:39:18.920]  被人肯定
