
[00:00:00.000 --> 00:00:02.580]  今早我要和大家分享一個題目
[00:18:47.700 --> 00:18:49.500]  來維持那個社區
[00:18:49.500 --> 00:18:52.980]  但是他絕對沒有考慮過別人的福利
[00:18:52.980 --> 00:18:55.380]  沒有考慮過其他人的需要
[00:18:55.380 --> 00:18:57.100]  就是來破壞
[00:18:57.100 --> 00:18:58.260]  為甚麼會這樣呢?
[00:18:58.260 --> 00:18:59.820]  這些是正義嗎?
[00:18:59.820 --> 00:19:00.620]  這些不是正義
[00:19:00.620 --> 00:19:02.180]  這些是在正義背後
[00:19:02.180 --> 00:19:04.780]  其實反映出人那種的罪性
[00:19:04.780 --> 00:19:07.060]  那種的罪惡
[00:19:07.060 --> 00:19:08.820]  當一有機會的時候
[00:19:08.820 --> 00:19:10.180]  這些罪性就會走出來
[00:19:10.180 --> 00:19:11.220]  當沒有人知道的時候
[00:19:11.220 --> 00:19:14.780]  可能你們做的一些事情是不見得光的
[00:19:14.780 --> 00:19:15.820]  這種是罪性
[00:19:15.820 --> 00:19:17.860]  這種是罪惡
[00:19:17.860 --> 00:19:20.300]  罪不單止是剛才我們所說的犯法
[00:19:20.300 --> 00:19:23.180]  那些會被捉拿
[00:19:23.180 --> 00:19:24.500]  會被審訊
[00:19:24.500 --> 00:19:27.140]  會去坐牢
[00:19:27.140 --> 00:19:28.860]  這些是Crime
[00:19:28.860 --> 00:19:29.860]  但是其實罪呢
[00:19:29.860 --> 00:19:30.820]  聖經裏面說
[00:19:30.820 --> 00:19:31.980]  不是這種的
[00:19:31.980 --> 00:19:34.180]  是犯人間受的
[00:19:34.180 --> 00:19:38.820]  一些所謂法例的規定違反了
[00:19:38.820 --> 00:19:42.220]  而是那種違反了上帝
[00:19:42.220 --> 00:19:45.700]  本來創造人類一個美善的標準
[00:19:45.700 --> 00:19:48.380]  這種叫做「善」
[00:19:48.380 --> 00:19:49.900]  這種的「善」
[00:19:49.900 --> 00:19:53.300]  包括我們剛才說的貪婪、欺騙
[00:19:53.300 --> 00:19:57.340]  邪淫、老恨、背弱
[00:19:57.340 --> 00:20:02.020]  不孝敬父母、自誇、違背、放縱
[00:20:02.020 --> 00:20:04.220]  無論言語、行為、思想
[00:20:04.220 --> 00:20:05.540]  我們看到這種是
[00:20:05.540 --> 00:20:07.780]  在良心裏面都知道是不對的
[00:20:07.780 --> 00:20:09.060]  傷害別人的
[00:20:09.060 --> 00:20:11.580]  甚至有時候傷害自己的
[00:20:11.580 --> 00:20:12.420]  更加的
[00:20:12.420 --> 00:20:16.500]  原來這種犯罪是得罪了這位聖潔的神
[00:20:16.500 --> 00:20:19.780]  創造我們愛我們的上帝
[00:20:19.780 --> 00:20:23.020]  這種是罪的問題
[00:20:23.020 --> 00:20:25.500]  所以在聖經裏面描寫
[00:20:25.500 --> 00:20:28.420]  「立之為善,由得我」
[00:20:28.420 --> 00:20:30.820]  即是說你很想做一些好的事情
[00:20:30.820 --> 00:20:33.620]  那個人都希望自己想做一些好的事情
[00:20:33.620 --> 00:20:35.660]  他說「立之為善,由得我」
[00:20:35.660 --> 00:20:39.340]  指示行出來由不得我
[00:20:39.340 --> 00:20:40.980]  我們明明想做好的
[00:20:40.980 --> 00:20:43.260]  但做出來又做得不好
[00:20:43.260 --> 00:20:46.460]  明明想去表達愛我的人
[00:20:46.460 --> 00:20:47.460]  我的家人
[00:20:47.460 --> 00:20:50.420]  但不知為何一出口就傷害了人
[00:20:50.420 --> 00:20:53.540]  這就是我們立之為善,由得我
[00:20:53.540 --> 00:20:57.700]  行出來有罪性捆綁著我們
[00:20:57.700 --> 00:21:01.500]  所以聖經說「故此我所願意的善,我反不作」
[00:21:01.500 --> 00:21:05.780]  「我所不願意的惡,我倒去作」
[00:21:05.780 --> 00:21:11.060]  「我真是苦,誰能救我脫離者取死的身體?」
[00:21:11.060 --> 00:21:14.700]  這種是一種罪的詮釋
[00:21:14.700 --> 00:21:17.700]  捆綁著我們
[00:21:17.700 --> 00:21:19.100]  這種罪的詮釋
[00:21:19.100 --> 00:21:24.380]  可以從教育、文化、其他法律
[00:21:24.380 --> 00:21:26.940]  暫時可以約束我們
[00:21:26.940 --> 00:21:29.340]  讀書多知道做這些事不對
[00:21:29.340 --> 00:21:31.620]  人格高尚一點
[00:21:31.620 --> 00:21:34.380]  但可能在暗地裡沒有人知道的時候
[00:21:34.380 --> 00:21:36.020]  這種罪性又會走出來
[00:21:36.020 --> 00:21:39.420]  做一些不見得光的事
[00:21:39.420 --> 00:21:43.180]  色情、敗壞、貪婪、賭博
[00:21:43.180 --> 00:21:45.980]  傷害別人等等
[00:21:45.980 --> 00:21:49.420]  因為這種是它的本質
[00:21:49.420 --> 00:21:53.540]  不可以用外表的事去改良它
[00:21:53.540 --> 00:21:56.100]  可以表面改良、改善一點
[00:21:56.100 --> 00:21:58.500]  但不可以改變這個本質
[00:21:58.500 --> 00:22:03.660]  好像我們訓練的猴子、猴子
[00:22:03.660 --> 00:22:07.860]  很厲害的,那些猴子可以做到
[00:22:07.860 --> 00:22:12.060]  穿衣服,可以不僅像人一樣走路
[00:22:12.060 --> 00:22:15.900]  厲害到還可以用刀叉來吃東西
[00:22:15.900 --> 00:22:18.020]  可以打字
[00:22:18.020 --> 00:22:21.300]  當然它打的不知道是什麼
[00:22:21.300 --> 00:22:24.900]  你說究竟猴子可以做到這些厲害的事嗎?
[00:22:24.900 --> 00:22:27.500]  不是啊,它只是訓練它
[00:22:27.500 --> 00:22:28.900]  給它吃東西
[00:22:28.900 --> 00:22:32.580]  不給它吃東西,它就不做了
[00:22:32.580 --> 00:22:35.900]  如果訓練它,給它吃東西,它學一下
[00:22:35.900 --> 00:22:38.140]  一不給它吃東西,它可能會打你
[00:22:38.140 --> 00:22:42.700]  因為它裡面不是真正有這種人的生命
[00:22:42.700 --> 00:22:44.820]  同樣的,我們是罪人
[00:22:44.820 --> 00:22:49.380]  我們是有罪性的
[00:22:49.380 --> 00:22:51.380]  但感謝神在同一段經文
[00:22:51.380 --> 00:22:53.780]  剛才我們所讀的《羅馬書》第七章
[00:22:53.780 --> 00:22:55.300]  到了第八章的時候
[00:22:55.300 --> 00:23:00.620]  它說「靠著我們的主耶穌基督就能脫離了」
[00:23:00.620 --> 00:23:03.180]  因為祂將聖靈賜給我們
[00:23:03.180 --> 00:23:04.740]  就是這個新的生命
[00:23:04.740 --> 00:23:08.300]  藉著聖靈住在我們的內心
[00:23:08.300 --> 00:23:13.500]  感謝主,今天耶穌基督不僅擔當了我們的罪
[00:23:13.500 --> 00:23:15.620]  在神的記錄上
[00:23:15.620 --> 00:23:16.940]  當我們信靠了主
[00:23:16.940 --> 00:23:18.860]  所有的罪都要逃去了
[00:23:18.860 --> 00:23:23.020]  基督的補血洗淨了我們一切的罪
[00:23:23.020 --> 00:23:24.220]  祂擔當了我們的罪
[00:23:24.220 --> 00:23:28.620]  所以神看我們是一個稱義的人
[00:23:28.620 --> 00:23:30.700]  稱為義
[00:23:30.700 --> 00:23:31.780]  更重要的是
[00:23:31.780 --> 00:23:34.260]  祂將一個聖靈
[00:23:34.260 --> 00:23:35.380]  就是一個新的生命
[00:23:35.380 --> 00:23:38.340]  藉著聖靈賜給我們
[00:23:38.340 --> 00:23:40.500]  聖靈是三位一體的真神
[00:23:40.500 --> 00:23:44.740]  將耶穌基督這個新的生命賜給我們
[00:23:44.740 --> 00:23:48.420]  就好像一個新的生命
[00:23:48.420 --> 00:23:52.620]  灌注在我們這個敗壞的人性裡面
[00:23:52.620 --> 00:23:59.740]  拉著我們走在神的旨意和聖潔的標準裡面
[00:23:59.740 --> 00:24:01.340]  我以前認識一位基督徒
[00:24:01.340 --> 00:24:04.580]  他是做中學教師的
[00:24:04.580 --> 00:24:06.340]  中學教師為人師表
[00:24:06.340 --> 00:24:07.220]  很正經
[00:24:07.220 --> 00:24:09.420]  學生很欣賞他
[00:24:09.420 --> 00:24:11.900]  個個都覺得他是一個好人
[00:24:11.900 --> 00:24:14.300]  中學生不容易教的
[00:24:14.300 --> 00:24:22.020]  不過他都能夠讓學生覺得他是一位好老師
[00:24:22.020 --> 00:24:24.740]  但後來他講了電證才知道
[00:24:24.740 --> 00:24:28.500]  他說其實我在學校做了很好的老師
[00:24:28.500 --> 00:24:30.780]  但是一回到家
[00:24:30.780 --> 00:24:33.580]  他就去罵媽媽
[00:24:33.580 --> 00:24:35.660]  罵他的家人
[00:24:35.660 --> 00:24:38.740]  然後就整天和別人打麻將
[00:24:38.740 --> 00:24:40.540]  打到通宵達旦
[00:24:40.540 --> 00:24:42.420]  通宵不睡
[00:24:42.420 --> 00:24:45.900]  翌日又回去教書
[00:24:45.900 --> 00:24:47.860]  有時候自己都不知道自己在做什麼
[00:24:47.860 --> 00:24:50.060]  不過他就死定了
[00:24:50.060 --> 00:24:53.940]  所以他說其實我外表為人師表
[00:24:53.940 --> 00:24:57.900]  但是回到家發現自己又不不孝
[00:24:57.900 --> 00:25:03.940]  又過一些很荒唐不檢點的生活
[00:25:03.940 --> 00:25:07.100]  他說這是一種矛盾
[00:25:07.100 --> 00:25:08.460]  所以後來他講了電證
[00:25:08.460 --> 00:25:09.700]  我們就很感恩
[00:25:09.700 --> 00:25:12.940]  因為他真的信靠了主耶穌
[00:25:12.940 --> 00:25:15.220]  發現原來我外表好像不錯
[00:25:15.220 --> 00:25:17.580]  但是我真的體會到我裡面的罪
[00:25:17.580 --> 00:25:21.140]  所以他知道他不可以再這樣
[00:25:21.140 --> 00:25:21.900]  他要面對他
[00:25:21.900 --> 00:25:23.620]  他要勝過這個罪
[00:25:23.620 --> 00:25:24.700]  所以感謝神
[00:25:24.700 --> 00:25:29.220]  他就因為有其他人將福音傳給他
[00:25:29.220 --> 00:25:31.580]  他就能夠信靠了耶穌
[00:25:31.580 --> 00:25:32.700]  得到一個新的生命
[00:25:32.700 --> 00:25:34.660]  所以後來他講了電證
[00:25:34.660 --> 00:25:39.100]  後來他更加成為一個教會很重要的領袖
[00:25:39.100 --> 00:25:44.380]  真的傳很多機會去傳福音給其他人
[00:25:44.380 --> 00:25:45.980]  帶領他周圍的人
[00:25:45.980 --> 00:25:49.900]  帶領他的家人來信耶穌
[00:25:49.900 --> 00:25:51.380]  我們感謝主
[00:25:51.380 --> 00:25:54.620]  耶穌說這個洗禮代表什麼呢?
[00:25:54.620 --> 00:25:57.740]  洗禮就是我們與基督同死
[00:25:57.740 --> 00:25:59.140]  同埋葬
[00:25:59.140 --> 00:26:00.820]  然後同復活
[00:26:00.820 --> 00:26:04.940]  所以今天我們這個舊的生命過去了
[00:26:04.940 --> 00:26:06.740]  新的生命致給我們
[00:26:06.740 --> 00:26:08.980]  雖然我們再講信了主
[00:26:08.980 --> 00:26:09.980]  有了新的生命
[00:26:09.980 --> 00:26:12.140]  我們一下子不會變成聖人
[00:26:12.140 --> 00:26:14.620]  什麼都不會再犯毛病
[00:26:14.620 --> 00:26:17.300]  不是 因為我們仍然有這個罪性
[00:26:17.300 --> 00:26:19.140]  但是有一個新的生命致給我們
[00:26:19.140 --> 00:26:21.540]  聖靈住在我們內心會提醒我們
[00:26:21.540 --> 00:26:23.140]  會警告我們
[00:26:23.140 --> 00:26:24.380]  會安慰我們
[00:26:24.380 --> 00:26:26.620]  會藉著神的話語
[00:26:26.620 --> 00:26:29.140]  所以為什麼時常都讀聖經
[00:26:29.140 --> 00:26:30.980]  去提醒我們
[00:26:30.980 --> 00:26:32.580]  而且聖靈幫助我們
[00:26:32.580 --> 00:26:34.460]  就好像剛才《羅馬書》第八章
[00:26:34.460 --> 00:26:37.300]  它說這個聖靈的律將我們釋放了出來
[00:26:37.300 --> 00:26:39.700]  我們再不是被那些律法
[00:26:39.700 --> 00:26:41.740]  那些標準我達不到很痛苦
[00:26:41.740 --> 00:26:42.900]  來捆綁我們
[00:26:42.900 --> 00:26:43.940]  我們已經釋放了
[00:26:43.940 --> 00:26:47.740]  從罪的權勢釋放了出來
[00:26:47.740 --> 00:26:49.740]  我們繼續來到誠信追求
[00:26:49.740 --> 00:26:50.660]  直到那一天
[00:26:50.660 --> 00:26:54.300]  天家耶穌致給我們一個新的身體
[00:26:54.300 --> 00:26:57.140]  那時候就再完全沒有這個罪
[00:26:57.140 --> 00:26:59.180]  帶來給我們的影響
[00:26:59.180 --> 00:27:00.380]  在今天這個過程裡
[00:27:00.380 --> 00:27:03.700]  祂已經幫助我們有這個潛力
[00:27:03.700 --> 00:27:04.980]  有這個新的生命
[00:27:04.980 --> 00:27:06.260]  有聖靈的內注
[00:27:06.260 --> 00:27:08.740]  幫助我們活出一個新的生命
[00:27:08.740 --> 00:27:09.700]  就好像復活節
[00:27:09.700 --> 00:27:10.900]  我們很多時候看見
[00:27:10.900 --> 00:27:13.500]  一個新的生命破蛋而出
[00:27:13.500 --> 00:27:16.580]  然後就像一個小雞一樣
[00:27:16.580 --> 00:27:18.460]  這個就是復活蛋
[00:27:18.460 --> 00:27:20.340]  帶來給我們的訊息
[00:27:20.340 --> 00:27:21.820]  因為不是那個蛋
[00:27:21.820 --> 00:27:23.380]  而是那個雞
[00:27:23.380 --> 00:27:25.460]  是破開這個蛋
[00:27:25.460 --> 00:27:28.580]  然後有一個新的生命開始
[00:27:28.580 --> 00:27:32.620]  今天主耶穌基督為我們死
[00:27:32.620 --> 00:27:34.220]  為我們復活
[00:27:34.220 --> 00:27:37.620]  就是將我們的罪擔當了
[00:27:37.620 --> 00:27:38.860]  又為我們復活
[00:27:38.860 --> 00:27:41.460]  將一個新的生命賜給我們
[00:27:41.460 --> 00:27:43.620]  叫我們向罪死了
[00:27:43.620 --> 00:27:46.060]  向義活了
[00:27:46.060 --> 00:27:47.260]  耶穌的復活
[00:27:47.260 --> 00:27:50.180]  代表我們有這個新的開始
[00:27:50.180 --> 00:27:51.780]  就是一個復活生命的開始
[00:27:51.780 --> 00:27:52.860]  所以我們靠著祂
[00:27:52.860 --> 00:27:54.260]  結出我們生命的果子
[00:27:54.260 --> 00:27:55.980]  越來越像耶穌基督
[00:27:55.980 --> 00:27:57.260]  因為這個生命越來越長大
[00:27:57.260 --> 00:27:57.820]  越來越長大
[00:27:57.820 --> 00:27:59.620]  我們越來越像耶穌基督
[00:27:59.620 --> 00:28:00.580]  在我們生命當中
[00:28:00.580 --> 00:28:03.660]  結出這些聖靈所結的果子
[00:28:03.660 --> 00:28:07.980]  能夠不再被這些罪惡罪性
[00:28:07.980 --> 00:28:10.300]  來捆綁拉攏我們
[00:28:10.300 --> 00:28:13.060]  好像沒有辦法一樣
[00:28:13.060 --> 00:28:13.980]  我們感謝神
[00:28:13.980 --> 00:28:19.580]  因為我們時常都可以來到神的救恩的傳言中
[00:28:19.580 --> 00:28:21.340]  再一次得著潔淨
[00:28:21.340 --> 00:28:22.420]  有時軟弱
[00:28:22.420 --> 00:28:23.980]  又再一次更新
[00:28:23.980 --> 00:28:25.420]  罪又得到赦免
[00:28:25.420 --> 00:28:28.860]  因為這就是我們可以升過罪權勢
[00:28:28.860 --> 00:28:31.340]  一種新的生命
[00:28:31.340 --> 00:28:35.260]  救恩帶給我們的果孝
[00:28:35.260 --> 00:28:40.260]  感謝主今天為你和我死復活
[00:28:40.260 --> 00:28:44.820]  叫我們脫離罪的權勢
[00:28:44.820 --> 00:28:45.660]  第三
[00:28:45.660 --> 00:28:48.060]  在這裡耶穌帶給我們的
[00:28:48.060 --> 00:28:50.500]  為什麼祂要為我們死而復活呢?
[00:28:50.500 --> 00:28:55.100]  因為祂要幫助我們升過魔鬼的權勢
[00:28:55.100 --> 00:28:58.140]  在希伯來書第二章第十四節
[00:28:58.140 --> 00:28:59.020]  這裡這樣說
[00:28:59.020 --> 00:29:00.820]  我們一起讀這兩節經文好嗎?
[00:29:00.820 --> 00:29:02.900]  請大家同聲讀出
[00:29:02.900 --> 00:29:05.340]  希伯來書第二章第十四節
[00:29:05.340 --> 00:29:06.180]  十五節
[00:29:06.180 --> 00:29:13.540]  兒女既同有血肉之體,他也照樣親自成了血肉之體,
[00:29:13.540 --> 00:29:19.100]  但要藉著死敗壞那掌死權的,就是魔鬼,
[00:29:19.100 --> 00:29:25.860]  並要釋放那些一生因怕死而為奴僕的人。
[00:29:25.860 --> 00:29:27.460]  感謝主
[00:29:27.460 --> 00:29:29.300]  神創造我們
[00:29:29.300 --> 00:29:30.820]  我們本來是祂的兒女
[00:29:30.820 --> 00:29:33.740]  可惜我們犯罪離開了祂
[00:29:33.740 --> 00:29:35.020]  成為浪子
[00:29:35.020 --> 00:29:36.540]  漂流,成為罪人
[00:29:36.540 --> 00:29:37.660]  頂撞祂
[00:29:37.660 --> 00:29:40.380]  好像子女不認父親那樣
[00:29:40.380 --> 00:29:43.020]  今天祂說:不是,我要認你
[00:29:43.020 --> 00:29:44.020]  我要拯救你
[00:29:44.020 --> 00:29:46.220]  我要你回到我的身邊
[00:29:46.220 --> 00:29:49.100]  兒女既同有血肉之體
[00:29:49.100 --> 00:29:50.740]  「他」就是指耶穌基督
[00:29:50.740 --> 00:29:53.740]  祂就照樣成了血肉之體
[00:29:53.740 --> 00:29:55.900]  降生成為人
[00:29:55.900 --> 00:29:57.860]  成為一個有血肉的人
[00:29:57.860 --> 00:30:00.900]  所以祂受鞭傷、受痛苦
[00:30:00.900 --> 00:30:02.540]  最後受死亡
[00:30:02.540 --> 00:30:05.980]  在十字架上為我們流出祂的補血
[00:30:05.980 --> 00:30:08.020]  犧牲祂的身體
[00:30:08.020 --> 00:30:11.380]  但是祂說要藉著死
[00:30:11.380 --> 00:30:15.900]  來敗壞那掌死權的,就是魔鬼
[00:30:15.900 --> 00:30:18.020]  以致祂能夠帶領我們
[00:30:18.020 --> 00:30:19.300]  釋放我們
[00:30:19.300 --> 00:30:22.700]  這些一生因怕死而為奴僕
[00:30:22.700 --> 00:30:26.580]  因為在罪的奴僕下受影響的人
[00:30:26.580 --> 00:30:30.100]  罪的權勢就是死
[00:30:30.100 --> 00:30:32.420]  罪的毒勾就是死
[00:30:32.420 --> 00:30:34.860]  因為當我們犯罪之後
[00:30:34.860 --> 00:30:36.900]  我們就要與神隔開
[00:30:36.900 --> 00:30:37.980]  永遠死亡
[00:30:37.980 --> 00:30:40.980]  這是永遠永遠的死亡
[00:30:40.980 --> 00:30:42.340]  罪帶來死亡
[00:30:42.340 --> 00:30:45.140]  罪的功格就是死
[00:30:45.140 --> 00:30:48.660]  所以我們看到魔鬼引誘人犯罪
[00:30:48.660 --> 00:30:53.780]  他本來也是一個無瑕疵的靈界活物
[00:30:53.780 --> 00:30:55.540]  但是他犯罪離開了神
[00:30:55.540 --> 00:31:01.220]  他又帶領迷惑試探人來犯罪離開神
[00:31:01.220 --> 00:31:02.980]  這是他的工作
[00:31:02.980 --> 00:31:09.180]  叫人跟他一樣離開了上帝的愛和關係
[00:31:09.180 --> 00:31:15.260]  然後因為犯罪在死的結局中成為奴僕
[00:31:15.260 --> 00:31:18.180]  所以他是掌死權的魔鬼
[00:31:18.180 --> 00:31:19.100]  但是感謝神
[00:31:19.100 --> 00:31:21.100]  我們在這裏的經文給我們看見
[00:31:21.100 --> 00:31:22.820]  耶穌就是救主
[00:31:22.820 --> 00:31:24.660]  耶穌就是來到這個世界
[00:31:24.660 --> 00:31:28.500]  藉著死敗壞了掌死權的魔鬼
[00:31:28.500 --> 00:31:28.900]  為什麼呢?
[00:31:28.900 --> 00:31:30.860]  因為祂從死裏復活
[00:31:30.860 --> 00:31:32.020]  勝過了死亡
[00:31:32.020 --> 00:31:33.980]  勝過了罪的權勢
[00:31:33.980 --> 00:31:36.540]  剛才我們說過死亡和罪的權勢
[00:31:36.540 --> 00:31:40.900]  其實背後根的問題就是魔鬼的權勢
[00:31:40.900 --> 00:31:45.620]  魔鬼要藉著罪來牢籠人
[00:31:45.620 --> 00:31:50.580]  他藉著死叫人去最終滅亡
[00:31:50.580 --> 00:31:53.620]  在靈界裏面有這兩種勢力
[00:31:53.620 --> 00:31:56.260]  一位是至善的上帝
[00:31:56.260 --> 00:31:58.340]  一位是被造的
[00:31:58.340 --> 00:32:03.500]  但是離開了上帝靈界的活物就是魔鬼和他的使者
[00:32:03.500 --> 00:32:07.260]  不斷地用很多假的道理來迷惑人
[00:32:07.260 --> 00:32:13.420]  用很多假的宗教信仰來叫人混亂
[00:32:13.420 --> 00:32:16.860]  用罪惡來引誘人犯罪
[00:32:16.860 --> 00:32:18.380]  離開真理
[00:32:18.380 --> 00:32:22.260]  離開了和神之間應該有的關係
[00:32:22.260 --> 00:32:23.540]  所以今天我們看見
[00:32:23.540 --> 00:32:28.460]  很多周圍的地方都充滿著這些迷信
[00:32:28.460 --> 00:32:32.460]  充滿著這些和靈界有關係的東西
[00:32:32.460 --> 00:32:38.620]  有些落後的地方很明顯有些鬼鬼怪怪的傳聞
[00:32:38.620 --> 00:32:42.620]  或者顯現、神跡
[00:32:42.620 --> 00:32:44.900]  其實那些不是神跡是鬼跡
[00:32:44.900 --> 00:32:52.100]  是靈界的魔鬼透過超自然的事來迷惑人或牢籠人
[00:32:53.580 --> 00:32:58.860]  師母曾經說過見證以前怎樣玩碟仙
[00:32:58.860 --> 00:33:01.460]  明明是那些實物
[00:33:01.460 --> 00:33:05.620]  為何透過拜祭的儀式、供奉的儀式
[00:33:05.620 --> 00:33:06.740]  它會走的
[00:33:06.740 --> 00:33:08.180]  它會動來動去的
[00:33:08.180 --> 00:33:09.620]  它會解答人生問題的
[00:33:09.620 --> 00:33:11.100]  它會預知未來的
[00:33:11.100 --> 00:33:15.620]  這些是那些靈界的力量
[00:33:15.620 --> 00:33:17.540]  靈界是真實的
[00:33:17.540 --> 00:33:20.500]  有些人學神打變成刀槍不入
[00:33:20.500 --> 00:33:24.060]  但它是暫時的,好像邪靈給它很大的能力
[00:33:24.060 --> 00:33:27.620]  有些人就有超自然的能力
[00:33:27.620 --> 00:33:31.820]  來做一些普通人不能做的事
[00:33:31.820 --> 00:33:34.260]  當然魔鬼也會透過其他
[00:33:34.260 --> 00:33:38.180]  一些所謂的科學的事
[00:33:38.180 --> 00:33:39.500]  或者宗教的事
[00:33:39.500 --> 00:33:42.180]  哲學的事來迷惑人
[00:33:42.180 --> 00:33:45.900]  叫人離開了真理
[00:33:45.900 --> 00:33:47.460]  離開了真神
[00:33:47.460 --> 00:33:49.220]  有些人反過來不信
[00:33:49.220 --> 00:33:50.260]  不信靈界
[00:33:50.260 --> 00:33:53.700]  不信這個世界上有一個超越者
[00:33:53.700 --> 00:33:56.060]  有一個創造者
[00:33:56.060 --> 00:33:58.300]  用科學來解釋所有一切
[00:33:58.300 --> 00:34:02.100]  但其實他是中了魔鬼的詭計
[00:34:02.100 --> 00:34:04.660]  魔鬼也會用各樣的罪惡
[00:34:04.660 --> 00:34:07.500]  一些捆綁、惡習來引誘我們
[00:34:07.500 --> 00:34:11.540]  叫我們落在私貪和罪惡的裏面
[00:34:11.540 --> 00:34:13.100]  但我們感謝神
[00:34:13.100 --> 00:34:14.260]  耶穌基督
[00:34:14.260 --> 00:34:17.380]  祂要從根那裏來解決這個問題
[00:34:17.380 --> 00:34:20.380]  祂要從根那裏來敗壞掌死拳的魔鬼
[00:34:20.380 --> 00:34:23.900]  叫我們再不受祂的核制
[00:34:23.900 --> 00:34:31.460]  叫我們再不受罪惡和死亡的權勢的核制
[00:34:31.460 --> 00:34:34.020]  感謝主
[00:34:34.020 --> 00:34:39.100]  雖然我們現在肉眼看不到
[00:34:39.100 --> 00:34:40.420]  但靈界是真實的
[00:34:40.420 --> 00:34:43.300]  所以我們知道將來人肉身死後
[00:34:43.300 --> 00:34:49.540]  還有下文去到一個靈界的地方
[00:34:49.540 --> 00:34:53.460]  將來永恆的審判和滅亡是真實的
[00:34:53.460 --> 00:34:58.660]  雖然我們只可以看到物質的東西
[00:34:58.660 --> 00:35:03.420]  但其實我們心靈可以感受到一些靈界的東西
[00:35:03.420 --> 00:35:05.420]  其實與神的交通
[00:35:05.420 --> 00:35:07.660]  就是神給我們創造的時候
[00:35:07.660 --> 00:35:09.140]  我們人有靈魂
[00:35:09.140 --> 00:35:11.780]  我們有的本能
[00:35:11.780 --> 00:35:16.660]  動物和其他物質、植物沒有這個本能
[00:35:16.660 --> 00:35:18.380]  神創造人的時候
[00:35:18.380 --> 00:35:21.060]  是將他的靈賜給我們
[00:35:21.060 --> 00:35:23.860]  所以我們有靈魂
[00:35:23.860 --> 00:35:26.220]  祂將靈氣吹在我們裏面
[00:35:26.220 --> 00:35:30.820]  我們可以感受到靈界
[00:35:30.820 --> 00:35:34.060]  所以今天雖然我們肉眼看不到這個靈界的真實
[00:35:34.060 --> 00:35:36.420]  但是透過聖經和我們心靈裏面
[00:35:36.420 --> 00:35:39.180]  我們感受到人生的空虛
[00:35:39.180 --> 00:35:42.500]  心靈裏面那種感覺
[00:35:42.500 --> 00:35:45.460]  我們要知道不是單單物質的東西
[00:35:45.460 --> 00:35:50.420]  不是錢、不是我們有的物質可以滿足我們的內心
[00:35:50.420 --> 00:35:54.740]  因為真正的是有靈界的存在
[00:35:54.740 --> 00:35:56.060]  有靈魂的存在
[00:35:56.060 --> 00:36:00.260]  你真實的價值是在乎你的靈魂
[00:36:00.260 --> 00:36:03.500]  魔鬼要你的靈魂滅亡
[00:36:03.500 --> 00:36:07.900]  所以他要來試探你犯罪、離開神
[00:36:07.900 --> 00:36:09.580]  死亡控制你
[00:36:09.580 --> 00:36:13.380]  將來永遠滅亡
[00:36:13.380 --> 00:36:16.460]  所以今天我們能夠去傳福音
[00:36:16.460 --> 00:36:18.060]  我們經歷到這個救恩
[00:36:18.060 --> 00:36:22.260]  就是因為我們體會到這個靈界的真實
[00:36:22.260 --> 00:36:24.260]  體會到永恆的真實
[00:36:24.260 --> 00:36:27.540]  體會到人能夠脫離罪惡、脫離死亡
[00:36:27.540 --> 00:36:33.020]  脫離魔鬼的權勢的那種需要
[00:36:33.020 --> 00:36:35.420]  以前我記得我在香港神學院的時候
[00:36:35.420 --> 00:36:39.580]  有一位講師講他的見證
[00:36:39.580 --> 00:36:48.660]  他以前是追尋人生意義和永恆
[00:36:48.660 --> 00:36:50.660]  他知道有一個靈界
[00:36:50.660 --> 00:36:53.340]  他很想追尋那種真實
[00:36:53.340 --> 00:37:00.340]  找到最後的快樂永遠的地方
[00:37:00.340 --> 00:37:03.220]  所以他有很多宗教去研究
[00:37:03.220 --> 00:37:06.540]  特別是後來他相信了印度教
[00:37:06.540 --> 00:37:10.340]  而且還有其中一門叫做仙達瑜伽
[00:37:10.340 --> 00:37:13.540]  他在周圍學習
[00:37:13.540 --> 00:37:18.980]  所以來美國跟大師學習印度教的仙達瑜伽
[00:37:18.980 --> 00:37:22.820]  他經歷到打坐的時候
[00:37:22.820 --> 00:37:26.420]  他自己的身體會升起
[00:37:26.420 --> 00:37:29.900]  他感受到那種靈界的力量
[00:37:29.900 --> 00:37:36.740]  而且時常有一個在靈界的觸覺裏
[00:37:36.740 --> 00:37:39.340]  知道有一個小小的藍色的人
[00:37:39.340 --> 00:37:43.540]  一個小藍色的打坐法師
[00:37:43.540 --> 00:37:45.940]  跟他一起幫助他
[00:37:45.940 --> 00:37:49.420]  所以他就很開心,好像得道一樣
[00:37:49.420 --> 00:37:55.660]  後來他甚至親自去印度求學
[00:37:55.660 --> 00:37:58.820]  來得更加盡心
[00:37:58.820 --> 00:38:01.820]  奇妙的是他是香港人
[00:38:01.820 --> 00:38:04.060]  所以他去印度的期間
[00:38:04.060 --> 00:38:09.460]  他從美國經過香港準備去印度
[00:38:09.460 --> 00:38:11.860]  他就來探望他以前的舊同學
[00:38:11.860 --> 00:38:15.180]  那個舊同學剛好是後來信了耶穌
[00:38:15.180 --> 00:38:17.780]  在我們神學院讀了神學
