
[00:00:00.000 --> 00:00:03.620]  不知道大家是否相信天堂的存在呢?
[00:18:54.800 --> 00:18:56.600]  在新天新地裡面
[00:18:56.600 --> 00:19:02.440]  不單只是一個超級豪華的五星級城鎮
[00:19:02.440 --> 00:19:03.840]  讓我們去居住
[00:19:03.840 --> 00:19:07.080]  可以讓信徒進入這個五星級酒店的時候
[00:19:07.080 --> 00:19:10.440]  那種豪華而舒適的生活
[00:19:10.440 --> 00:19:12.920]  我覺得不是這樣的理解
[00:19:12.920 --> 00:19:14.600]  而重要的是甚麼
[00:19:14.600 --> 00:19:18.120]  重要的是將來我們所處的新耶路撒冷城
[00:19:18.120 --> 00:19:19.920]  是一個不會扭壞
[00:19:19.920 --> 00:19:24.600]  榮耀、聖潔、尊貴、永恆的一個神的國度
[00:19:24.600 --> 00:19:30.520]  讓我們可以在當中享受神特別為他的聖文而設
[00:19:30.520 --> 00:19:33.600]  而建造的一個聖
[00:19:33.600 --> 00:19:35.880]  這個才是最重要的
[00:19:35.880 --> 00:19:38.680]  那麼我將這幾節的經文
[00:19:38.680 --> 00:19:40.600]  將它重新組織
[00:19:40.600 --> 00:19:42.440]  濃縮成為七點
[00:19:42.440 --> 00:19:43.160]  跟大家分享
[00:19:43.160 --> 00:19:46.560]  究竟將來我們要入住的新耶路撒冷城
[00:19:46.560 --> 00:19:47.840]  是一個怎樣的城呢
[00:19:47.840 --> 00:19:48.840]  第一
[00:19:48.840 --> 00:19:51.680]  這個城裡面是沒有神的殿的
[00:19:51.680 --> 00:19:52.320]  沒有聖殿
[00:19:52.320 --> 00:19:53.640]  嘩!神的地方沒有聖殿
[00:19:53.640 --> 00:19:54.320]  真有趣
[00:19:54.320 --> 00:19:55.120]  為甚麼
[00:19:55.120 --> 00:19:56.040]  很簡單
[00:19:56.040 --> 00:19:57.080]  聖殿是代表甚麼
[00:19:57.080 --> 00:20:01.080]  聖殿是代表著神與人同在的地方
[00:20:01.080 --> 00:20:04.560]  所以很多時候我們說要去見神的時候
[00:20:04.560 --> 00:20:05.680]  我們都會去教會
[00:20:05.680 --> 00:20:07.520]  但是將來不再有這個需要
[00:20:07.520 --> 00:20:08.520]  為甚麼
[00:20:08.520 --> 00:20:11.000]  整個聖城就會成一殿
[00:20:11.000 --> 00:20:12.440]  整個聖城無論哪個角落
[00:20:12.440 --> 00:20:14.360]  神都同在的
[00:20:14.360 --> 00:20:16.080]  所以不再需要聖殿
[00:20:16.080 --> 00:20:16.600]  第二
[00:20:16.600 --> 00:20:18.880]  城內沒有日月光照
[00:20:18.880 --> 00:20:20.800]  即是將來不會有月亮
[00:20:20.800 --> 00:20:21.920]  也都不會有太陽
[00:20:21.920 --> 00:20:24.320]  嘩!那怎麼辦
[00:20:24.320 --> 00:20:25.480]  那就沒有了
[00:20:25.480 --> 00:20:27.120]  沒有光
[00:20:27.120 --> 00:20:28.360]  將來沒有日沒有月
[00:20:28.360 --> 00:20:29.520]  即是說沒有夜晚
[00:20:29.520 --> 00:20:31.720]  而將來的光也都不是來自太陽
[00:20:31.720 --> 00:20:33.960]  也都不是來自今天的電燈
[00:20:33.960 --> 00:20:34.920]  是來自甚麼
[00:20:34.920 --> 00:20:37.080]  來自神本身
[00:20:37.080 --> 00:20:40.320]  神就是將來榮耀的光照
[00:20:40.320 --> 00:20:42.440]  羔羊就是城內的燈
[00:20:42.440 --> 00:20:44.240]  第三
[00:20:44.240 --> 00:20:45.080]  剛才不是說過了
[00:20:45.080 --> 00:20:46.800]  神在的地方就沒有罪惡
[00:20:46.800 --> 00:20:50.040]  沒有罪惡的就不再有奏作
[00:20:50.040 --> 00:20:50.560]  是不是
[00:20:50.560 --> 00:20:52.720]  所以凡名字
[00:20:52.720 --> 00:20:55.880]  寫在羔羊生命冊上的
[00:20:55.880 --> 00:20:58.520]  都可以盡成
[00:20:58.520 --> 00:20:59.720]  城門也都不會關閉
[00:20:59.720 --> 00:21:01.200]  為甚麼城門不用關閉
[00:21:01.200 --> 00:21:02.120]  都沒有敵人
[00:21:02.120 --> 00:21:04.600]  全部都是神所愛的子民
[00:21:04.600 --> 00:21:07.360]  所以不再需要關閉城內的門
[00:21:07.360 --> 00:21:10.920]  而城內也都有一個生命水的河
[00:21:10.920 --> 00:21:13.560]  從寶座流出來
[00:21:13.560 --> 00:21:15.160]  很有意思
[00:21:15.160 --> 00:21:16.920]  從寶座流出來
[00:21:16.920 --> 00:21:20.440]  代表著這條生命的河
[00:21:20.440 --> 00:21:23.840]  的水是生命的源頭
[00:21:23.840 --> 00:21:26.200]  進了這個城就有永恆的生命
[00:21:26.200 --> 00:21:27.520]  我們再看下去第五點
[00:21:27.520 --> 00:21:30.400]  第五點就是這條河的兩邊都有生命樹
[00:21:30.400 --> 00:21:31.720]  生命樹
[00:21:31.720 --> 00:21:38.480]  就是神賜予永生的一個符號
[00:21:38.480 --> 00:21:40.400]  結十二種果子
[00:21:40.400 --> 00:21:45.480]  每月結果樹上的葉子也為依治萬能
[00:21:45.480 --> 00:21:46.680]  這個十二種的意思
[00:21:46.680 --> 00:21:48.960]  十二代表屬靈的源泉
[00:21:48.960 --> 00:21:52.440]  就是說將來在神的供應底下
[00:21:52.440 --> 00:21:53.960]  神是我們的依治
[00:21:53.960 --> 00:21:54.920]  神是我們的保護
[00:21:54.920 --> 00:21:56.400]  神是我們的供應
[00:21:56.400 --> 00:21:57.800]  好了第六點
[00:21:57.800 --> 00:21:59.280]  他的僕人都要侍奉他
[00:21:59.280 --> 00:22:01.640]  見他的面
[00:22:01.640 --> 00:22:04.200]  神的名字寫在他們額上
[00:22:04.200 --> 00:22:04.960]  代表著什麼
[00:22:04.960 --> 00:22:07.440]  代表著我們跟神之間的親密
[00:22:07.440 --> 00:22:10.200]  我們是屬於天父上帝
[00:22:10.200 --> 00:22:14.080]  我們在天下裡面不是沒工作的
[00:22:14.080 --> 00:22:16.080]  是侍奉天父上帝
[00:22:16.080 --> 00:22:17.000]  第七
[00:22:17.000 --> 00:22:20.840]  世人和地上君王也將榮耀尊貴歸於那城
[00:22:20.840 --> 00:22:21.960]  直到永永遠遠
[00:22:21.960 --> 00:22:25.840]  就是說無論你是什麼膚色
[00:22:25.840 --> 00:22:28.000]  無論是什麼地位
[00:22:28.000 --> 00:22:30.640]  在這個國度裡面
[00:22:30.640 --> 00:22:32.080]  尊貴只是屬於一個
[00:22:32.080 --> 00:22:33.200]  榮耀只是屬於一個
[00:22:33.200 --> 00:22:35.440]  就是我們的天父上帝
[00:22:35.440 --> 00:22:37.520]  這個就是我們將來永恆家鄉
[00:22:37.520 --> 00:22:39.840]  神為我們預備的地方
[00:22:39.840 --> 00:22:40.600]  大家記不記得
[00:22:40.600 --> 00:22:42.120]  當主耶穌將要升天
[00:22:42.120 --> 00:22:44.080]  離開祂的門徒的時候
[00:22:44.080 --> 00:22:46.320]  祂的門徒知道主耶穌就要離開他們
[00:22:46.320 --> 00:22:46.960]  他們怎麼樣
[00:22:46.960 --> 00:22:47.720]  記不記得
[00:22:47.720 --> 00:22:48.840]  很傷心
[00:22:48.840 --> 00:22:52.480]  我們的主要離開我們怎麼辦
[00:22:52.480 --> 00:22:54.440]  那麼在楊鋒音主耶穌就跟他們說
[00:22:54.440 --> 00:22:55.880]  你們不需要憂愁
[00:22:55.880 --> 00:22:56.480]  為什麼
[00:22:56.480 --> 00:22:58.280]  因為我去
[00:22:58.280 --> 00:23:01.040]  暫時離開你們就是為你們預備地方
[00:23:01.040 --> 00:23:03.320]  如果我去為你們預備地方的時候
[00:23:03.320 --> 00:23:05.440]  我一定回來接你們的
[00:23:05.440 --> 00:23:09.560]  最後這句是很大的安慰
[00:23:09.560 --> 00:23:11.360]  我在那裡
[00:23:11.360 --> 00:23:15.360]  也叫你們在那裡
[00:23:15.360 --> 00:23:16.840]  主耶穌在哪裡
[00:23:16.840 --> 00:23:20.360]  將來永恆的國度裡面
[00:23:20.360 --> 00:23:21.440]  我們就在哪裡
[00:23:21.440 --> 00:23:25.280]  這個就是主耶穌給我們的應許
[00:23:25.280 --> 00:23:27.120]  大家有沒有留意
[00:23:27.120 --> 00:23:30.720]  剛才我們說了很大一段落
[00:23:30.720 --> 00:23:32.880]  將來的新耶路撒冷城
[00:23:32.880 --> 00:23:34.480]  是一個怎樣的城
[00:23:34.480 --> 00:23:36.800]  你有沒有發現這個城
[00:23:36.800 --> 00:23:37.520]  提醒我們
[00:23:37.520 --> 00:23:41.840]  或者很類似聖經說的另外一個地方
[00:23:41.840 --> 00:23:42.640]  有沒有
[00:23:42.640 --> 00:23:43.360]  什麼地方
[00:23:43.360 --> 00:23:47.160]  這麼類似嗎
[00:23:47.160 --> 00:23:51.960]  如果我們看這個創世紀
[00:23:51.960 --> 00:23:54.720]  大家覺不覺得這個新耶路撒冷城
[00:23:54.720 --> 00:23:56.880]  很像伊甸園
[00:23:56.880 --> 00:24:01.280]  好像在罪惡未進入世界之前
[00:24:01.280 --> 00:24:06.280]  神所創造一個完美的地方
[00:24:06.280 --> 00:24:08.760]  安置祂所創造的人
[00:24:08.760 --> 00:24:10.240]  我們看看有什麼相似
[00:24:10.240 --> 00:24:13.080]  我有六點
[00:24:13.080 --> 00:24:14.960]  是伊甸園
[00:24:14.960 --> 00:24:17.760]  和將來的新耶路撒冷城
[00:24:17.760 --> 00:24:18.880]  很相似的地方
[00:24:18.880 --> 00:24:19.480]  第一
[00:24:19.480 --> 00:24:20.680]  神的臨在
[00:24:20.680 --> 00:24:21.520]  是不是
[00:24:21.520 --> 00:24:22.440]  伊甸園
[00:24:22.440 --> 00:24:24.600]  神就在那個伊甸園裡面
[00:24:24.600 --> 00:24:27.360]  跟亞當夏娃一起的
[00:24:27.360 --> 00:24:28.040]  神的同在
[00:24:28.040 --> 00:24:28.920]  第二
[00:24:28.920 --> 00:24:29.840]  沒有聖殿
[00:24:29.840 --> 00:24:32.280]  因為整個地方都是神的同在
[00:24:32.280 --> 00:24:33.320]  不需要聖殿
[00:24:33.320 --> 00:24:34.080]  第三
[00:24:34.080 --> 00:24:35.400]  有晶金寶石
[00:24:35.400 --> 00:24:38.120]  你看兩段經文都有很多晶金寶石
[00:24:38.120 --> 00:24:40.440]  我自己相信不是真的有那些黃金
[00:24:40.440 --> 00:24:42.080]  什麼肉什麼肉那些
[00:24:42.080 --> 00:24:43.320]  我相信代表什麼
[00:24:43.320 --> 00:24:46.200]  這兩個地方都是極其寶貴
[00:24:46.200 --> 00:24:47.320]  有價值的
[00:24:47.320 --> 00:24:48.040]  第四
[00:24:48.040 --> 00:24:51.320]  生命樹
[00:24:51.320 --> 00:24:57.080]  兩個地方都是神賜予生命的源頭
[00:24:57.080 --> 00:24:58.280]  接著
[00:24:58.280 --> 00:24:59.960]  滋潤生命的河
[00:24:59.960 --> 00:25:02.040]  神是供應生命的活水
[00:25:02.040 --> 00:25:05.480]  讓人在這個地方裡面
[00:25:05.480 --> 00:25:07.480]  是可以得到神的保護與供應
[00:25:07.480 --> 00:25:08.520]  所以就是第六點
[00:25:08.520 --> 00:25:09.560]  沒有死亡
[00:25:09.560 --> 00:25:10.440]  兩個地方
[00:25:10.440 --> 00:25:13.280]  死亡已經成為過去
[00:25:13.280 --> 00:25:17.440]  這個創世紀的故事
[00:25:17.440 --> 00:25:20.440]  大家覺得很類似嗎
[00:25:20.440 --> 00:25:21.360]  讓我們看到
[00:25:21.360 --> 00:25:23.520]  其實神的心意
[00:25:23.520 --> 00:25:24.600]  神的計劃
[00:25:24.600 --> 00:25:28.760]  就是要創造一個完美的地方
[00:25:28.760 --> 00:25:34.040]  讓人和神可以建立一個完美的關係
[00:25:34.040 --> 00:25:36.080]  這就是神原初的心意
[00:25:36.080 --> 00:25:38.080]  可以讓我們去分享祂的榮耀
[00:25:38.080 --> 00:25:39.320]  分享祂的豐盛
[00:25:39.320 --> 00:25:43.040]  建立一個完全親密的神與人之間的關係
[00:25:43.040 --> 00:25:44.680]  這就是神的心意
[00:25:44.680 --> 00:25:47.760]  當然我們都知道
[00:25:47.760 --> 00:25:48.840]  一直發展的時候
[00:25:48.840 --> 00:25:51.600]  就是因為亞當下巴的不信服
[00:25:51.600 --> 00:25:54.240]  以致神的心意被破壞
[00:25:54.240 --> 00:25:56.480]  以致進入世界
[00:25:56.480 --> 00:25:59.440]  以致將神與人之間應該有的親密
[00:25:59.440 --> 00:26:02.120]  完全的破壞
[00:26:02.120 --> 00:26:03.480]  走來很奇怪
[00:26:03.480 --> 00:26:05.880]  從創世紀一路看到啟示錄
[00:26:05.880 --> 00:26:08.560]  到了啟示錄最後這個二十二章的時候
[00:26:08.560 --> 00:26:09.480]  大家覺不覺得
[00:26:09.480 --> 00:26:11.160]  好像是在神開始創造
[00:26:11.160 --> 00:26:12.120]  接著被破壞
[00:26:12.120 --> 00:26:13.760]  然後在整個人類律師
[00:26:13.760 --> 00:26:17.240]  繞了一個大彎又走回來
[00:26:17.240 --> 00:26:19.320]  走回來之後怎樣
[00:26:19.320 --> 00:26:20.600]  走回來之後就是
[00:26:20.600 --> 00:26:25.080]  將當日亞當下巴所破壞的
[00:26:25.080 --> 00:26:28.040]  重新建立
[00:26:28.040 --> 00:26:30.320]  重新建立
[00:26:30.320 --> 00:26:34.120]  以致神人之間的破損
[00:26:34.120 --> 00:26:36.480]  可以得到重新的復原
[00:26:36.480 --> 00:26:39.280]  我們可以看為這個是怎樣
[00:26:39.280 --> 00:26:43.360]  罪惡引來的神的奏作的一個逆轉
[00:26:43.360 --> 00:26:46.520]  你也可以看為這是神第二次的創造
[00:26:46.520 --> 00:26:47.920]  無論你怎樣看
[00:26:47.920 --> 00:26:51.720]  這個新的耶路撒冷城
[00:26:51.720 --> 00:26:53.480]  就是我們所說的天堂
[00:26:53.480 --> 00:26:55.320]  而這個新耶路撒冷城
[00:26:55.320 --> 00:26:58.800]  之所以它能夠被稱為天堂的原因
[00:26:58.800 --> 00:27:00.800]  我想只有一個
[00:27:00.800 --> 00:27:02.040]  什麼
[00:27:02.040 --> 00:27:05.280]  就是因為天父上帝在那裡
[00:27:05.280 --> 00:27:10.120]  所以那裡就是天堂
[00:27:10.120 --> 00:27:13.160]  而將來就是這個天堂
[00:27:13.160 --> 00:27:17.120]  我們跟這個全能的創造者
[00:27:17.120 --> 00:27:19.040]  永遠同在
[00:27:19.040 --> 00:27:21.560]  我想大家想一想
[00:27:21.560 --> 00:27:24.680]  跟天父上帝
[00:27:24.680 --> 00:27:28.120]  跟這個想善罰惡的上帝
[00:27:28.120 --> 00:27:31.480]  跟這個全能存知的上帝
[00:27:31.480 --> 00:27:34.280]  永遠同在
[00:27:34.280 --> 00:27:36.280]  我想大家想一想
[00:27:36.280 --> 00:27:39.520]  你的感覺是什麼
[00:27:39.520 --> 00:27:40.960]  你有什麼感覺
[00:27:40.960 --> 00:27:43.360]  將來現在這一刻
[00:27:43.360 --> 00:27:46.600]  你跟這個永存的上帝
[00:27:46.600 --> 00:27:51.520]  傳言聖潔智慧的上帝
[00:27:51.520 --> 00:27:52.320]  永遠同在
[00:27:52.320 --> 00:27:55.080]  你的感覺是什麼
[00:27:55.080 --> 00:27:56.840]  有些人可能說
[00:27:56.840 --> 00:27:59.440]  我很害怕
[00:27:59.440 --> 00:28:00.480]  有些人可能說
[00:28:00.480 --> 00:28:02.160]  我還沒準備好
[00:28:02.160 --> 00:28:04.240]  很憂慮
[00:28:04.240 --> 00:28:06.080]  我很期盼
[00:28:06.080 --> 00:28:09.200]  大家的感覺是什麼
[00:28:09.200 --> 00:28:11.640]  我告訴大家很簡單
[00:28:11.640 --> 00:28:13.440]  你這個感覺
[00:28:13.440 --> 00:28:17.280]  其實反映了你今天的屬靈光景
[00:28:17.280 --> 00:28:18.680]  是不是
[00:28:18.680 --> 00:28:21.680]  如果你是很恐懼
[00:28:21.680 --> 00:28:23.560]  永遠跟這個想善罰惡
[00:28:23.560 --> 00:28:26.960]  全能智慧的神同在的時候
[00:28:26.960 --> 00:28:28.280]  也許
[00:28:28.280 --> 00:28:30.080]  你根本就不是一個基督徒
[00:28:30.080 --> 00:28:32.240]  也許
[00:28:32.240 --> 00:28:33.960]  你生命裡面仍然有很多地方
[00:28:33.960 --> 00:28:36.160]  需要認真地面對
[00:28:36.160 --> 00:28:37.120]  是不是
[00:28:37.120 --> 00:28:39.040]  如果你說
[00:28:39.040 --> 00:28:40.120]  我很盼望
[00:28:40.120 --> 00:28:41.520]  不過我還沒準備好
[00:28:41.520 --> 00:28:42.160]  給多點時間
[00:28:42.160 --> 00:28:45.080]  我要先搞定某些事項
[00:28:45.080 --> 00:28:46.320]  如果是這樣的時候
[00:28:46.320 --> 00:28:47.960]  求神憐憫
[00:28:47.960 --> 00:28:48.560]  求神憐憫
[00:28:48.560 --> 00:28:52.160]  讓我們能夠依靠祂
[00:28:52.160 --> 00:28:55.520]  可以預備我們的心靈
[00:28:55.520 --> 00:28:57.880]  迎見這個天上的父神
[00:28:57.880 --> 00:28:59.320]  如果我們極其盼望的時候
[00:28:59.320 --> 00:29:00.520]  感恩
[00:29:00.520 --> 00:29:01.480]  因為這個就是
[00:29:01.480 --> 00:29:03.400]  反映到我們是很
[00:29:03.400 --> 00:29:06.160]  跟神有一個密切的關係
[00:29:06.160 --> 00:29:07.400]  我們是預備好
[00:29:07.400 --> 00:29:09.640]  隨時迎見我們這個天父上帝
[00:29:09.640 --> 00:29:11.600]  所以頂多望我們
[00:29:11.600 --> 00:29:13.320]  一年的終結
[00:29:13.320 --> 00:29:14.160]  讓我們在這個時候
[00:29:14.160 --> 00:29:18.760]  可以做一個對自己信仰的評估
[00:29:18.760 --> 00:29:19.960]  究竟我們今天
[00:29:19.960 --> 00:29:22.680]  當我們跟天上父神
[00:29:22.680 --> 00:29:26.000]  永遠同在的時候
[00:29:26.000 --> 00:29:26.840]  我們的心態
[00:29:26.840 --> 00:29:28.960]  我們的感覺是怎麼樣
[00:29:28.960 --> 00:29:30.000]  其實就是告訴我們
[00:29:30.000 --> 00:29:32.400]  今天我們的屬靈光景
[00:29:32.400 --> 00:29:34.560]  讓我們跟低頭祈禱
[00:29:34.560 --> 00:29:35.880]  小水哥我們多謝你
[00:29:35.880 --> 00:29:37.760]  因為啟示錄實在是一個很
[00:29:37.760 --> 00:29:39.600]  挑戰我們的一個書卷
[00:29:39.600 --> 00:29:40.480]  讓我們可以知道
[00:29:40.480 --> 00:29:42.480]  將來會有些什麼事情發生
[00:29:42.480 --> 00:29:43.720]  更加重要的就是
[00:29:43.720 --> 00:29:47.440]  在無論種種所形容的災難過後
[00:29:47.440 --> 00:29:49.200]  神啊你為我們預備的新天生
[00:29:49.200 --> 00:29:52.280]  還是你為我們預備的聖城
[00:29:52.280 --> 00:29:55.000]  我們會在那裡與主同在
[00:29:55.000 --> 00:29:56.200]  享受你的封聖
[00:29:56.200 --> 00:29:57.240]  進入你的榮耀
[00:29:57.240 --> 00:29:58.480]  得享你的尊貴
[00:29:58.480 --> 00:30:00.280]  這些一切都是好得無比的
[00:30:00.280 --> 00:30:00.760]  但是神啊
[00:30:00.760 --> 00:30:02.760]  我們今天仍然在世的時候
[00:30:02.760 --> 00:30:05.440]  求你讓這個將來的盼望
[00:30:05.440 --> 00:30:07.840]  能夠成為我們今天生活的動力
[00:30:07.840 --> 00:30:10.400]  以致我們更加的合理的心意
[00:30:10.400 --> 00:30:12.000]  過我們的生活
[00:30:12.000 --> 00:30:13.760]  如果我們仍然有地方
[00:30:13.760 --> 00:30:15.160]  是未足夠的時候
[00:30:15.160 --> 00:30:15.760]  神啊求你經過
[00:30:15.760 --> 00:30:18.760]  我們正在找這個在地上的時候
[00:30:18.760 --> 00:30:22.040]  來去更新我們的生命
[00:30:22.040 --> 00:30:24.360]  用聖靈來塗造我們的生命
[00:30:24.360 --> 00:30:26.720]  以致我們更合乎神的心意
[00:30:26.720 --> 00:30:28.000]  我們多謝你給我們一切
[00:30:28.000 --> 00:30:29.800]  求你與我們同在
[00:30:29.800 --> 00:30:31.400]  聽我們祈禱奉主命求
[00:30:31.400 --> 00:30:32.000]  阿們
