
[00:00:00.000 --> 00:00:03.500]  整個世界過去兩年
[00:30:38.180 --> 00:30:44.180]  蔣麗芸議員
[00:31:08.180 --> 00:31:14.180]  蔣麗芸議員
[00:31:38.180 --> 00:31:44.180]  葉劉淑儀議員
[00:32:08.180 --> 00:32:14.180]  蔣麗芸議員
[00:32:38.180 --> 00:32:44.180]  葉劉淑儀議員
[00:33:08.180 --> 00:33:14.180]  葉劉淑儀議員
[00:33:38.180 --> 00:33:44.180]  蔣麗芸議員
[00:34:08.180 --> 00:34:14.180]  葉劉淑儀議員
[00:34:38.180 --> 00:34:44.180]  葉劉淑儀議員
[00:35:08.180 --> 00:35:14.180]  葉劉淑儀議員
[00:35:38.180 --> 00:35:44.180]  蔣麗芸議員
[00:36:08.180 --> 00:36:14.180]  葉劉淑儀議員
[00:36:38.180 --> 00:36:44.180]  葉劉淑儀議員
[00:37:08.180 --> 00:37:14.180]  蔣麗芸議員
[00:37:38.180 --> 00:37:44.180]  葉劉淑儀議員
[00:38:08.180 --> 00:38:14.180]  葉劉淑儀議員
[00:38:38.180 --> 00:38:44.180]  主席
[00:39:08.180 --> 00:39:14.180]  葉劉淑儀議員
[00:39:38.180 --> 00:39:44.180]  主席
[00:40:08.180 --> 00:40:14.180]  主席
[00:40:38.180 --> 00:40:44.180]  主席
[00:41:08.180 --> 00:41:14.180]  主席
[00:41:38.180 --> 00:41:44.180]  主席
[00:42:08.180 --> 00:42:14.180]  主席
