
[00:00:00.000 --> 00:00:08.000]  現在我們就來看看 人類在開始第二代出現的一些故事
[00:19:01.000 --> 00:19:03.000]  有沒有房子住的
[00:19:03.000 --> 00:19:07.000]  你同不同意一般的人都會看這些
[00:19:07.000 --> 00:19:08.000]  同意的舉手
[00:19:08.000 --> 00:19:09.000]  一般人
[00:19:09.000 --> 00:19:10.000]  我不是說你
[00:19:10.000 --> 00:19:11.000]  一般的人
[00:19:11.000 --> 00:19:14.000]  多少人認爲一般人都會看這些的
[00:19:14.000 --> 00:19:15.000]  好不好舉手
[00:19:15.000 --> 00:19:16.000]  舉高一點
[00:19:16.000 --> 00:19:17.000]  難怪
[00:19:17.000 --> 00:19:19.000]  每年新年的時間
[00:19:19.000 --> 00:19:20.000]  你看到一般人
[00:19:20.000 --> 00:19:22.000]  恭喜你什麼
[00:19:22.000 --> 00:19:23.000]  發財
[00:19:23.000 --> 00:19:24.000]  什麼都是發財
[00:19:24.000 --> 00:19:26.000]  去到哪裏都是
[00:19:26.000 --> 00:19:28.000]  所以昨天晚上跟他們喫飯的時間
[00:19:28.000 --> 00:19:31.000]  每一個都是發財
[00:19:31.000 --> 00:19:33.000]  有一個說
[00:19:33.000 --> 00:19:35.000]  牧師
[00:19:35.000 --> 00:19:39.000]  你怎麼樣發財
[00:19:39.000 --> 00:19:40.000]  弟兄姐妹們
[00:19:40.000 --> 00:19:44.000]  這是今天很多的人都會想到的
[00:19:44.000 --> 00:19:45.000]  但是
[00:19:45.000 --> 00:19:47.000]  這種錯誤的價值觀
[00:19:47.000 --> 00:19:48.000]  人生觀
[00:19:48.000 --> 00:19:50.000]  帶來的結果
[00:19:50.000 --> 00:19:51.000]  是怎麼樣呢
[00:19:51.000 --> 00:19:54.000]  婚姻沒有根基
[00:19:54.000 --> 00:19:56.000]  婚姻沒有根基
[00:19:56.000 --> 00:19:59.000]  只是一些外在的東西來的吸引你
[00:19:59.000 --> 00:20:00.000]  而這個外在的東西
[00:20:00.000 --> 00:20:03.000]  總有一天會改變
[00:20:03.000 --> 00:20:04.000]  舉個例子
[00:20:04.000 --> 00:20:06.000]  阿達
[00:20:06.000 --> 00:20:08.000]  老了以後
[00:20:08.000 --> 00:20:13.000]  還是不是阿達
[00:20:13.000 --> 00:20:14.000]  喜臘
[00:20:14.000 --> 00:20:16.000]  生病的時間
[00:20:16.000 --> 00:20:19.000]  還是不是喜臘
[00:20:19.000 --> 00:20:22.000]  你生病的時間
[00:20:22.000 --> 00:20:24.000]  喉嚨沒有聲音了
[00:20:24.000 --> 00:20:28.000]  你還有好的美的聲音出來嗎
[00:20:28.000 --> 00:20:29.000]  老了以後
[00:20:29.000 --> 00:20:31.000]  你還有漂亮
[00:20:31.000 --> 00:20:35.000]  那個皮膚還是這樣嫩嫩的
[00:20:35.000 --> 00:20:36.000]  漂亮的
[00:20:36.000 --> 00:20:37.000]  這樣吧
[00:20:37.000 --> 00:20:40.000]  你的頭髮還是黑油油的
[00:20:40.000 --> 00:20:41.000]  絕對不是黑油油的
[00:20:41.000 --> 00:20:42.000]  是不是
[00:20:42.000 --> 00:20:44.000]  好像我一樣
[00:20:44.000 --> 00:20:46.000]  越來越多白髮
[00:20:46.000 --> 00:20:49.000]  我的哥哥越來越少頭髮
[00:20:49.000 --> 00:20:50.000]  都是一樣
[00:20:50.000 --> 00:20:51.000]  年紀大了以後
[00:20:51.000 --> 00:20:52.000]  總有一天
[00:20:52.000 --> 00:20:54.000]  我們都會出現這個現象
[00:20:54.000 --> 00:20:56.000]  所以因爲這個緣故
[00:20:56.000 --> 00:21:00.000]  要是我們是注目在這些外在的東西
[00:21:00.000 --> 00:21:01.000]  總有一天
[00:21:01.000 --> 00:21:04.000]  我們的心會改變
[00:21:04.000 --> 00:21:05.000]  同意嗎
[00:21:05.000 --> 00:21:07.000]  一定會改變
[00:21:07.000 --> 00:21:08.000]  第三個方面
[00:21:08.000 --> 00:21:10.000]  不光如此
[00:21:10.000 --> 00:21:12.000]  這個四人的版
[00:21:12.000 --> 00:21:15.000]  已該隱
[00:21:15.000 --> 00:21:18.000]  甚至有更多
[00:21:18.000 --> 00:21:19.000]  令到他積極
[00:21:19.000 --> 00:21:21.000]  令到他的家人
[00:21:21.000 --> 00:21:23.000]  都不快樂了
[00:21:23.000 --> 00:21:25.000]  從什麼地方可以看得出來呢
[00:21:25.000 --> 00:21:27.000]  二十四節
[00:21:27.000 --> 00:21:29.000]  這個改變非常大
[00:21:29.000 --> 00:21:30.000]  非常大
[00:21:30.000 --> 00:21:32.000]  一起來看看二十四節
[00:21:32.000 --> 00:21:33.000]  一起讀
[00:21:33.000 --> 00:21:35.000]  若殺該隱
[00:21:35.000 --> 00:21:36.000]  遭報七倍
[00:21:36.000 --> 00:21:38.000]  殺拉麥
[00:21:38.000 --> 00:21:40.000]  必遭報七十七倍
[00:21:40.000 --> 00:21:42.000]  他的後代
[00:21:42.000 --> 00:21:44.000]  跟他
[00:21:44.000 --> 00:21:45.000]  是不是
[00:21:45.000 --> 00:21:46.000]  後代
[00:21:46.000 --> 00:21:49.000]  看見冤冤相報
[00:21:49.000 --> 00:21:50.000]  不要再報了
[00:21:50.000 --> 00:21:52.000]  算了
[00:21:52.000 --> 00:21:54.000]  我又畫上一個句號了
[00:21:54.000 --> 00:21:57.000]  是不是這樣子呢
[00:21:57.000 --> 00:21:58.000]  前面那句
[00:21:58.000 --> 00:22:00.000]  若殺該隱
[00:22:00.000 --> 00:22:01.000]  遭報七倍
[00:22:01.000 --> 00:22:03.000]  是神講的
[00:22:03.000 --> 00:22:04.000]  因爲
[00:22:04.000 --> 00:22:06.000]  該隱殺了他的弟弟
[00:22:06.000 --> 00:22:08.000]  亞伯了以後
[00:22:08.000 --> 00:22:09.000]  因爲他怕
[00:22:09.000 --> 00:22:11.000]  有人也殺他
[00:22:11.000 --> 00:22:12.000]  所以因爲這個緣故
[00:22:12.000 --> 00:22:14.000]  他就埋怨神
[00:22:14.000 --> 00:22:15.000]  你把我
[00:22:15.000 --> 00:22:17.000]  牽離了一點遠
[00:22:17.000 --> 00:22:19.000]  你令到我
[00:22:19.000 --> 00:22:21.000]  流離飄蕩
[00:22:21.000 --> 00:22:23.000]  萬一有人看見我
[00:22:23.000 --> 00:22:24.000]  就把我殺
[00:22:24.000 --> 00:22:25.000]  怎麼辦
[00:22:25.000 --> 00:22:26.000]  然後在那個時間
[00:22:26.000 --> 00:22:27.000]  就對他說
[00:22:27.000 --> 00:22:29.000]  若有殺該隱的
[00:22:29.000 --> 00:22:31.000]  遭報七倍
[00:22:31.000 --> 00:22:32.000]  其實這個是什麼呢
[00:22:32.000 --> 00:22:34.000]  這是保障
[00:22:34.000 --> 00:22:37.000]  生命是擁有在神的手中
[00:22:37.000 --> 00:22:38.000]  沒有任何人
[00:22:38.000 --> 00:22:39.000]  有權
[00:22:39.000 --> 00:22:41.000]  來殺害別人
[00:22:41.000 --> 00:22:43.000]  取了別人的生命
[00:22:43.000 --> 00:22:47.000]  唯有神有這個權柄
[00:22:47.000 --> 00:22:49.000]  當他講完了這一個
[00:22:49.000 --> 00:22:51.000]  去到拉麥的時間
[00:22:51.000 --> 00:22:53.000]  拉麥
[00:22:53.000 --> 00:22:56.000]  他竟然講了一句
[00:22:56.000 --> 00:22:58.000]  不是耶和華講
[00:22:58.000 --> 00:23:00.000]  是他自己講
[00:23:00.000 --> 00:23:02.000]  要顯出
[00:23:02.000 --> 00:23:05.000]  他比神的命令
[00:23:05.000 --> 00:23:07.000]  還要多十一倍
[00:23:07.000 --> 00:23:09.000]  來報復
[00:23:09.000 --> 00:23:11.000]  殺拉麥的
[00:23:11.000 --> 00:23:15.000]  必遭報七十七倍
[00:23:15.000 --> 00:23:17.000]  換句話說
[00:23:17.000 --> 00:23:19.000]  比神所定的
[00:23:19.000 --> 00:23:21.000]  還要
[00:23:21.000 --> 00:23:22.000]  十一倍
[00:23:22.000 --> 00:23:23.000]  加大
[00:23:23.000 --> 00:23:25.000]  來報復
[00:23:25.000 --> 00:23:27.000]  弟兄姐妹們
[00:23:27.000 --> 00:23:29.000]  我想問各位
[00:23:29.000 --> 00:23:32.000]  特別來看今天的阿拉伯國家
[00:23:32.000 --> 00:23:36.000]  跟以色列之間
[00:23:36.000 --> 00:23:38.000]  恐怖分子
[00:23:38.000 --> 00:23:40.000]  跟其他的
[00:23:40.000 --> 00:23:42.000]  國家
[00:23:42.000 --> 00:23:44.000]  是不是同樣的
[00:23:44.000 --> 00:23:45.000]  一些的問題
[00:23:45.000 --> 00:23:48.000]  出現了
[00:23:48.000 --> 00:23:50.000]  恐襲
[00:23:50.000 --> 00:23:52.000]  有多少人你覺得
[00:23:52.000 --> 00:23:54.000]  是越來越多的
[00:23:54.000 --> 00:23:57.000]  好不好舉手
[00:23:57.000 --> 00:23:59.000]  第二個方面
[00:23:59.000 --> 00:24:02.000]  有多少人認爲
[00:24:02.000 --> 00:24:03.000]  恐襲
[00:24:03.000 --> 00:24:05.000]  爲什麼越來越多呢
[00:24:05.000 --> 00:24:08.000]  就是因爲另外一邊
[00:24:08.000 --> 00:24:10.000]  對他們的報復
[00:24:10.000 --> 00:24:11.000]  也越來越多
[00:24:11.000 --> 00:24:13.000]  有多少人同意的
[00:24:13.000 --> 00:24:15.000]  好不好舉手
[00:24:15.000 --> 00:24:20.000]  今天我們要爲我們這個社會來個禱告
[00:24:20.000 --> 00:24:22.000]  我告訴各位
[00:24:22.000 --> 00:24:26.000]  要是因爲警察那麼多受傷
[00:24:26.000 --> 00:24:30.000]  警察也沉不住氣
[00:24:30.000 --> 00:24:33.000]  也開始有些報復的話
[00:24:33.000 --> 00:24:35.000]  這是我們擔心的
[00:24:35.000 --> 00:24:37.000]  報復的結果
[00:24:37.000 --> 00:24:39.000]  另外一邊
[00:24:39.000 --> 00:24:41.000]  又更多的報復
[00:24:41.000 --> 00:24:43.000]  最終
[00:24:43.000 --> 00:24:44.000]  會演變成爲
[00:24:44.000 --> 00:24:47.000]  好像今天的巴勒斯坦一樣
[00:24:47.000 --> 00:24:50.000]  今天的敘利亞一樣
[00:24:50.000 --> 00:24:53.000]  今天的中東地帶一樣
[00:24:53.000 --> 00:24:56.000]  只有越來越糟糕
[00:24:56.000 --> 00:24:58.000]  整個的社會
[00:24:58.000 --> 00:25:01.000]  只會越來越不安全
[00:25:01.000 --> 00:25:02.000]  我相信這個絕對不是
[00:25:02.000 --> 00:25:07.000]  我們願意見到的
[00:25:07.000 --> 00:25:09.000]  我感謝主
[00:25:09.000 --> 00:25:12.000]  在我的家
[00:25:12.000 --> 00:25:14.000]  我偷渡出來了以後
[00:25:14.000 --> 00:25:17.000]  是暴力之家
[00:25:17.000 --> 00:25:20.000]  這個暴力之家
[00:25:20.000 --> 00:25:23.000]  每天都罵
[00:25:23.000 --> 00:25:28.000]  每個禮拜都會打
[00:25:28.000 --> 00:25:30.000]  在我印象中
[00:25:30.000 --> 00:25:32.000]  每個月
[00:25:32.000 --> 00:25:36.000]  最少都有武器對峙
[00:25:36.000 --> 00:25:38.000]  甚至要打
[00:25:38.000 --> 00:25:41.000]  這些的武器包括菜刀
[00:25:41.000 --> 00:25:44.000]  我爸爸拿菜刀
[00:25:44.000 --> 00:25:46.000]  扁蛋
[00:25:46.000 --> 00:25:48.000]  我拿扁蛋
[00:25:48.000 --> 00:25:50.000]  爲什麼拿扁蛋
[00:25:50.000 --> 00:25:52.000]  扁蛋比較長
[00:25:52.000 --> 00:25:56.000]  我打完了走了
[00:25:56.000 --> 00:25:58.000]  我看見我的家
[00:25:58.000 --> 00:26:02.000]  是一個暴力之家
[00:26:02.000 --> 00:26:04.000]  但是在這個暴力之家
[00:26:04.000 --> 00:26:06.000]  成長的時間
[00:26:06.000 --> 00:26:13.000]  沒有人有任何的益處
[00:26:13.000 --> 00:26:16.000]  我的姐姐告訴我
[00:26:16.000 --> 00:26:18.000]  每天
[00:26:18.000 --> 00:26:20.000]  要是她知道只有
[00:26:20.000 --> 00:26:24.000]  我跟我爸爸在家的時間
[00:26:24.000 --> 00:26:29.000]  她都是提心吊膽的
[00:26:29.000 --> 00:26:30.000]  我現在走了以後
[00:26:30.000 --> 00:26:33.000]  我才知道
[00:26:33.000 --> 00:26:35.000]  我有噩夢
[00:26:35.000 --> 00:26:37.000]  噩夢常常夢見爸爸
[00:26:37.000 --> 00:26:40.000]  拿菜刀來的砍下來
[00:26:40.000 --> 00:26:43.000]  原來我爸爸都有噩夢
[00:26:43.000 --> 00:26:44.000]  他的噩夢
[00:26:44.000 --> 00:26:48.000]  就是這個兒子拿扁蛋要打他
[00:26:48.000 --> 00:26:51.000]  拿石頭要扔他
[00:26:51.000 --> 00:26:55.000]  一家都活在噩夢當中
[00:26:55.000 --> 00:26:58.000]  但是我感謝主
[00:26:58.000 --> 00:27:02.000]  七年不離不棄
[00:27:02.000 --> 00:27:05.000]  人繼續不斷把握機會
[00:27:05.000 --> 00:27:07.000]  向我傳福音
[00:27:07.000 --> 00:27:10.000]  最後
[00:27:10.000 --> 00:27:12.000]  我已經厭煩那種
[00:27:12.000 --> 00:27:16.000]  活在噩夢當中的生活
[00:27:16.000 --> 00:27:17.000]  另外一方面
[00:27:17.000 --> 00:27:19.000]  聖靈也感動我
[00:27:19.000 --> 00:27:21.000]  看到我自己本身的罪
[00:27:21.000 --> 00:27:24.000]  看到自己的自我中心
[00:27:24.000 --> 00:27:26.000]  而當我願意承認
[00:27:26.000 --> 00:27:28.000]  我是無力自救的罪人
[00:27:28.000 --> 00:27:29.000]  接受了耶穌基督
[00:27:29.000 --> 00:27:32.000]  做我唯一的救助
[00:27:32.000 --> 00:27:35.000]  洗脫我的罪
[00:27:35.000 --> 00:27:37.000]  我的孩子有勇氣
[00:27:37.000 --> 00:27:40.000]  有一次能夠向我的父親認錯
[00:27:40.000 --> 00:27:42.000]  請他原諒
[00:27:42.000 --> 00:27:44.000]  但我想不到的是什麼呢
[00:27:44.000 --> 00:27:46.000]  我爸爸
[00:27:46.000 --> 00:27:49.000]  也在一次家庭聚會的當中
[00:27:49.000 --> 00:27:51.000]  他也信了耶穌
[00:27:51.000 --> 00:27:56.000]  神就透過這兩個人的信主
[00:27:56.000 --> 00:28:00.000]  把一個和諧帶到我們的家中
[00:28:00.000 --> 00:28:02.000]  我告訴你
[00:28:02.000 --> 00:28:05.000]  這個實在太美
[00:28:05.000 --> 00:28:07.000]  而這個美的本身
[00:28:07.000 --> 00:28:09.000]  原來還有故事的
[00:28:09.000 --> 00:28:11.000]  還沒有完的
[00:28:11.000 --> 00:28:13.000]  我爸爸是一個非常偏心的人
[00:28:13.000 --> 00:28:15.000]  我曾經跟人講過了
[00:28:15.000 --> 00:28:18.000]  因爲他全部的遺產
[00:28:18.000 --> 00:28:21.000]  只給一個人
[00:28:21.000 --> 00:28:23.000]  我們留下這個世上
[00:28:23.000 --> 00:28:25.000]  有四個兄弟姐妹
[00:28:25.000 --> 00:28:27.000]  四個姐姐最大
[00:28:27.000 --> 00:28:28.000]  哥哥第二
[00:28:28.000 --> 00:28:29.000]  我第三
[00:28:29.000 --> 00:28:31.000]  我還有個妹妹
[00:28:31.000 --> 00:28:34.000]  我剛剛上個禮拜到廣州見過她
[00:28:34.000 --> 00:28:37.000]  與她一起的過年
[00:28:37.000 --> 00:28:39.000]  四個兄弟姐妹
[00:28:39.000 --> 00:28:44.000]  她的全部所有的遺產
[00:28:44.000 --> 00:28:48.000]  只留給我的哥哥一個人
[00:28:48.000 --> 00:28:50.000]  你們覺得偏心嗎
[00:28:50.000 --> 00:28:52.000]  偏心
[00:28:52.000 --> 00:28:53.000]  感謝主
[00:28:53.000 --> 00:28:58.000]  你非常認同我
[00:28:58.000 --> 00:28:59.000]  我告訴你
[00:28:59.000 --> 00:29:01.000]  在一般的家庭
[00:29:01.000 --> 00:29:05.000]  肯定這是個兄弟姐妹
[00:29:05.000 --> 00:29:08.000]  一定有很多很多的問題
[00:29:08.000 --> 00:29:09.000]  一定是我姐姐
[00:29:09.000 --> 00:29:11.000]  我跟我妹妹聯合起來
[00:29:11.000 --> 00:29:12.000]  對抗我的哥哥
[00:29:12.000 --> 00:29:14.000]  一定是這樣子的
[00:29:14.000 --> 00:29:15.000]  原因在哪裏
[00:29:15.000 --> 00:29:17.000]  因爲每天報章你看到的
[00:29:17.000 --> 00:29:18.000]  是不是
[00:29:18.000 --> 00:29:20.000]  每天報章你看到
[00:29:20.000 --> 00:29:23.000]  什麼季燒鵝
[00:29:23.000 --> 00:29:24.000]  你看見
[00:29:24.000 --> 00:29:25.000]  報章上就是
[00:29:25.000 --> 00:29:29.000]  這個現象就是這樣子的
[00:29:29.000 --> 00:29:30.000]  但在書家
[00:29:30.000 --> 00:29:32.000]  書記
[00:29:32.000 --> 00:29:33.000]  這個家庭
[00:29:33.000 --> 00:29:36.000]  沒有這回事
[00:29:36.000 --> 00:29:37.000]  沒有這回事
[00:29:37.000 --> 00:29:38.000]  原因在哪裏呢
[00:29:38.000 --> 00:29:40.000]  就是因爲耶穌
[00:29:40.000 --> 00:29:43.000]  在我哥哥的心中
[00:29:43.000 --> 00:29:45.000]  耶穌在我姐姐的心中
[00:29:45.000 --> 00:29:47.000]  也在我的心中
[00:29:47.000 --> 00:29:50.000]  也同樣在我妹妹的心中
[00:29:50.000 --> 00:29:52.000]  我的哥哥
[00:29:52.000 --> 00:29:54.000]  拿着那個遺圖
[00:29:54.000 --> 00:29:57.000]  對着我們三個兄弟姐妹講
[00:29:57.000 --> 00:30:00.000]  爸爸雖然是給我
[00:30:00.000 --> 00:30:03.000]  我相信他是信任我
[00:30:03.000 --> 00:30:06.000]  我是公正的
[00:30:06.000 --> 00:30:09.000]  他信任我
[00:30:09.000 --> 00:30:11.000]  跟着下來他說
[00:30:11.000 --> 00:30:14.000]  我有個想法
[00:30:14.000 --> 00:30:19.000]  把我們的別墅賣掉
[00:30:19.000 --> 00:30:22.000]  把梁某的地賣掉
[00:30:22.000 --> 00:30:24.000]  賣了以後
[00:30:24.000 --> 00:30:26.000]  用十五萬
[00:30:26.000 --> 00:30:29.000]  來建一個幼兒園
[00:30:29.000 --> 00:30:31.000]  來紀念父親
[00:30:31.000 --> 00:30:33.000]  那個就是三井的
[00:30:33.000 --> 00:30:37.000]  書生紀念幼兒園
[00:30:37.000 --> 00:30:39.000]  來紀念爸爸
[00:30:39.000 --> 00:30:41.000]  他以前開過院
[00:30:41.000 --> 00:30:43.000]  專門接待
[00:30:43.000 --> 00:30:47.000]  中國大陸因爲打日本死掉的
[00:30:47.000 --> 00:30:49.000]  那些將領
[00:30:49.000 --> 00:30:51.000]  他們的孩子們
[00:30:51.000 --> 00:30:53.000]  把他們接到香港來
[00:30:53.000 --> 00:30:55.000]  在這個孤兒院成長
[00:30:55.000 --> 00:30:57.000]  我們紀念爸爸這個
[00:30:57.000 --> 00:30:59.000]  第二個方面
[00:30:59.000 --> 00:31:01.000]  留下來的
[00:31:01.000 --> 00:31:03.000]  平均分開四份
[00:31:03.000 --> 00:31:05.000]  姐姐一份
[00:31:05.000 --> 00:31:06.000]  哥哥一份
[00:31:06.000 --> 00:31:07.000]  我一份
[00:31:07.000 --> 00:31:08.000]  我妹妹一份
[00:31:08.000 --> 00:31:12.000]  他問我們同不同意
[00:31:12.000 --> 00:31:13.000]  要是是你
[00:31:13.000 --> 00:31:18.000]  你同不同意
[00:31:18.000 --> 00:31:20.000]  我可以告訴你
[00:31:20.000 --> 00:31:22.000]  我的心很感動
[00:31:22.000 --> 00:31:23.000]  其實我真的
[00:31:23.000 --> 00:31:26.000]  我沒有資格
[00:31:26.000 --> 00:31:28.000]  我沒有資格拿
[00:31:28.000 --> 00:31:30.000]  爸爸的遺產
[00:31:30.000 --> 00:31:32.000]  我是個不孝子
[00:31:32.000 --> 00:31:34.000]  但是他的憐憫
[00:31:34.000 --> 00:31:37.000]  讓我們父子能夠和好
[00:31:37.000 --> 00:31:39.000]  但是我在這個方面
[00:31:39.000 --> 00:31:41.000]  常常在心中
[00:31:41.000 --> 00:31:43.000]  我非常感激
[00:31:43.000 --> 00:31:47.000]  我的哥哥
[00:31:47.000 --> 00:31:51.000]  他活出了神的心腸
[00:31:51.000 --> 00:31:53.000]  在這個地方
[00:31:53.000 --> 00:31:57.000]  公正來處理我們家的事情
[00:31:57.000 --> 00:31:59.000]  不光如此
[00:31:59.000 --> 00:32:01.000]  在姐姐移民的時間
[00:32:01.000 --> 00:32:03.000]  我們把那些錢
[00:32:03.000 --> 00:32:05.000]  讓他一起
[00:32:05.000 --> 00:32:06.000]  放在他那個地方
[00:32:06.000 --> 00:32:07.000]  投資移民
[00:32:07.000 --> 00:32:09.000]  去他那邊去
[00:32:09.000 --> 00:32:11.000]  後來他們投資移民
[00:32:11.000 --> 00:32:14.000]  已經過了
[00:32:14.000 --> 00:32:15.000]  到我的妹妹
[00:32:15.000 --> 00:32:17.000]  要買房子的時間
[00:32:17.000 --> 00:32:19.000]  我們就把錢
[00:32:19.000 --> 00:32:20.000]  來給妹妹
[00:32:20.000 --> 00:32:23.000]  在廣州買一個房子
[00:32:23.000 --> 00:32:26.000]  給他們一家來住
[00:32:26.000 --> 00:32:28.000]  然後輪到我自己買
[00:32:28.000 --> 00:32:29.000]  要買房子
[00:32:29.000 --> 00:32:31.000]  有這個首期的時間
[00:32:31.000 --> 00:32:32.000]  他們又把這個錢
[00:32:32.000 --> 00:32:34.000]  來讓我
[00:32:34.000 --> 00:32:39.000]  做這個首期買了一個房子
[00:32:39.000 --> 00:32:41.000]  到哥哥買房子
[00:32:41.000 --> 00:32:42.000]  我們又讓他
[00:32:42.000 --> 00:32:44.000]  可以買這個房子
[00:32:44.000 --> 00:32:47.000]  各位親愛的弟兄弟妹
[00:32:47.000 --> 00:32:50.000]  原來該隱
[00:32:50.000 --> 00:32:53.000]  這個世人的人版
[00:32:53.000 --> 00:32:56.000]  不需要一代傳一代
[00:32:56.000 --> 00:32:59.000]  一代傳一代傳下去的
[00:32:59.000 --> 00:33:02.000]  我們可以把這樣的一個
[00:33:02.000 --> 00:33:05.000]  惡習不好的習慣
[00:33:05.000 --> 00:33:07.000]  一刀兩斷
[00:33:07.000 --> 00:33:08.000]  吸毒的家庭
[00:33:08.000 --> 00:33:11.000]  不需要兩代三代的吸毒的
[00:33:11.000 --> 00:33:13.000]  你可以把它斷掉
[00:33:13.000 --> 00:33:14.000]  賭博的家庭
[00:33:14.000 --> 00:33:17.000]  不需要一代一代的傳下去
[00:33:17.000 --> 00:33:18.000]  都在賭的當中
[00:33:18.000 --> 00:33:22.000]  我們可以把它斷掉的
[00:33:22.000 --> 00:33:24.000]  怎麼樣可以斷掉
[00:33:24.000 --> 00:33:27.000]  耶穌基督支持我們的希望
[00:33:27.000 --> 00:33:29.000]  弟兄姐妹們
[00:33:29.000 --> 00:33:31.000]  今天當我們去到聖經當中
[00:33:31.000 --> 00:33:34.000]  我的希望我們能夠看得見
[00:33:34.000 --> 00:33:36.000]  沒有耶穌
[00:33:36.000 --> 00:33:38.000]  我們就一代傳一代
[00:33:38.000 --> 00:33:41.000]  那些壞習慣繼續傳下去
[00:33:41.000 --> 00:33:43.000]  但有了耶穌基督的愛
[00:33:43.000 --> 00:33:45.000]  去到我們的當中
[00:33:45.000 --> 00:33:48.000]  我們就可以把這個
[00:33:48.000 --> 00:33:50.000]  一刀兩斷
[00:33:50.000 --> 00:33:52.000]  不再受那些的惡習
[00:33:52.000 --> 00:33:54.000]  來困擾我們
[00:33:54.000 --> 00:33:59.000]  我們起立頭做一個禱告
[00:33:59.000 --> 00:34:02.000]  在我們禱告的時候
[00:34:02.000 --> 00:34:04.000]  弟兄姐妹們
[00:34:04.000 --> 00:34:05.000]  我不知道各位有多少人
[00:34:05.000 --> 00:34:07.000]  你的家當中
[00:34:07.000 --> 00:34:11.000]  都有一些你並不喜歡的
[00:34:11.000 --> 00:34:14.000]  一些壞習慣
[00:34:14.000 --> 00:34:17.000]  無論是賭也好
[00:34:17.000 --> 00:34:19.000]  粗言蔚語也好
[00:34:19.000 --> 00:34:21.000]  壞的習慣也好
[00:34:21.000 --> 00:34:24.000]  都困擾着你的家
[00:34:24.000 --> 00:34:26.000]  或者是你親戚的家
[00:34:26.000 --> 00:34:29.000]  困擾着他們
[00:34:29.000 --> 00:34:31.000]  有多少人
[00:34:31.000 --> 00:34:33.000]  你真的希望
[00:34:33.000 --> 00:34:35.000]  任何這些不好的
[00:34:35.000 --> 00:34:38.000]  冷漠
[00:34:38.000 --> 00:34:39.000]  粗言蔚語
[00:34:39.000 --> 00:34:41.000]  不關心
[00:34:41.000 --> 00:34:43.000]  暴力
[00:34:43.000 --> 00:34:44.000]  嚴予的暴力
[00:34:44.000 --> 00:34:46.000]  你希望在你的家
[00:34:46.000 --> 00:34:47.000]  親屬的當中
[00:34:47.000 --> 00:34:49.000]  一刀兩斷的
[00:34:49.000 --> 00:34:51.000]  有多少這樣的弟兄姐妹
[00:34:51.000 --> 00:34:54.000]  我請你舉手
[00:34:54.000 --> 00:34:56.000]  好 跟着下來
[00:34:56.000 --> 00:34:58.000]  有多少的人
[00:34:58.000 --> 00:35:00.000]  你都希望
[00:35:00.000 --> 00:35:01.000]  在你的家屬
[00:35:01.000 --> 00:35:03.000]  親戚朋友的當中
[00:35:03.000 --> 00:35:05.000]  甚至連賭博的習慣
[00:35:05.000 --> 00:35:08.000]  看那些黃色的東西的習慣
[00:35:08.000 --> 00:35:10.000]  婚外情的習慣
[00:35:10.000 --> 00:35:12.000]  或者是其他的習慣
[00:35:12.000 --> 00:35:15.000]  都一刀兩斷的
[00:35:15.000 --> 00:35:16.000]  好不好 舉手
[00:35:16.000 --> 00:35:17.000]  有多少的弟兄姐妹
[00:35:17.000 --> 00:35:18.000]  你都希望能夠見到
[00:35:18.000 --> 00:35:20.000]  這些一刀兩斷的
[00:35:20.000 --> 00:35:21.000]  跟着下來
[00:35:21.000 --> 00:35:23.000]  我想問
[00:35:23.000 --> 00:35:25.000]  有多少的人
[00:35:25.000 --> 00:35:27.000]  你都願意
[00:35:27.000 --> 00:35:30.000]  聖經當中那種伊甸園的境界
[00:35:30.000 --> 00:35:33.000]  能夠出現在你的家中的
[00:35:33.000 --> 00:35:34.000]  多少人你願意的
[00:35:34.000 --> 00:35:37.000]  我請你舉手
[00:35:37.000 --> 00:35:38.000]  感謝主
[00:35:38.000 --> 00:35:40.000]  聖經給我們
[00:35:40.000 --> 00:35:44.000]  一個非常清楚的指引
[00:35:44.000 --> 00:35:45.000]  當我們願意
[00:35:45.000 --> 00:35:48.000]  能夠重回伊甸園的時間
[00:35:48.000 --> 00:35:50.000]  就是讓耶穌基督
[00:35:50.000 --> 00:35:52.000]  做你的主
[00:35:52.000 --> 00:35:55.000]  做你一家之主
[00:35:55.000 --> 00:35:57.000]  有多少人
[00:35:57.000 --> 00:36:00.000]  你是真真正正的願意
[00:36:00.000 --> 00:36:02.000]  耶穌基督做你一家之主
[00:36:02.000 --> 00:36:03.000]  也做你的主
[00:36:03.000 --> 00:36:05.000]  做你的救主的
[00:36:05.000 --> 00:36:07.000]  我請你舉手
[00:36:07.000 --> 00:36:08.000]  感謝主
[00:36:08.000 --> 00:36:10.000]  在我們舉手的人當中
[00:36:10.000 --> 00:36:11.000]  有多少是第一次
[00:36:11.000 --> 00:36:13.000]  你以前都沒有試過的
[00:36:13.000 --> 00:36:14.000]  但今天是你第一次
[00:36:14.000 --> 00:36:16.000]  來做這個決定的
[00:36:16.000 --> 00:36:18.000]  我請你舉手 好嗎
[00:36:18.000 --> 00:36:19.000]  接受耶穌基督
[00:36:19.000 --> 00:36:20.000]  做你一家之主
[00:36:20.000 --> 00:36:22.000]  做你個人的主
[00:36:22.000 --> 00:36:23.000]  第一次舉手的
