
[00:00:00.000 --> 00:00:02.920]  我們在祖裏面,在神的面前一起
[00:15:39.040 --> 00:15:40.740]  因爲在附近
[00:15:40.740 --> 00:15:44.940]  以弗所書第六章補充了這一方面
[00:15:44.940 --> 00:15:48.940]  它說你還不是供養父母
[00:15:48.940 --> 00:15:52.440]  還要尊敬父母
[00:15:52.440 --> 00:15:53.740]  這是耶穌的教導
[00:15:53.740 --> 00:15:55.440]  在主裏面尊敬他
[00:15:55.440 --> 00:15:56.340]  這裏面沒講
[00:15:56.340 --> 00:15:59.440]  以弗所書還講補充
[00:15:59.440 --> 00:16:01.340]  我們中國講了
[00:16:01.340 --> 00:16:06.040]  再上的是尊卿
[00:16:06.040 --> 00:16:09.140]  最低層的是奉養
[00:16:09.140 --> 00:16:09.640]  聽懂嗎?
[00:16:09.640 --> 00:16:12.440]  中國儒家思想是這樣的
[00:16:12.440 --> 00:16:14.240]  尊卿是最大的
[00:16:14.240 --> 00:16:16.740]  其實它講到聖經裏面一樣的東西
[00:16:16.740 --> 00:16:18.940]  尊重他
[00:16:18.940 --> 00:16:20.540]  還不只是在養他
[00:16:20.540 --> 00:16:23.040]  供養是一定的
[00:16:23.040 --> 00:16:24.140]  還要尊重
[00:16:24.140 --> 00:16:26.540]  在主裏面還要聽從他的
[00:16:26.540 --> 00:16:27.740]  好,父親呢
[00:16:27.740 --> 00:16:29.740]  我幹嘛會講男人?
[00:16:29.740 --> 00:16:32.040]  因爲那個時候男人是最有權的
[00:16:32.040 --> 00:16:35.340]  講事業方面各方面是男的
[00:16:35.340 --> 00:16:36.940]  父親比較緊張一點
[00:16:36.940 --> 00:16:39.240]  他要教導他子女成才
[00:16:39.240 --> 00:16:41.340]  要教導一個什麼技術各方面
[00:16:41.340 --> 00:16:42.340]  工作裏面
[00:16:42.340 --> 00:16:46.040]  前途應該是在他父親那邊的
[00:16:46.040 --> 00:16:47.440]  但是現在好像不同了
[00:16:47.440 --> 00:16:49.940]  香港現在不同了
[00:16:49.940 --> 00:16:54.840]  我看到現在很緊張小朋友的學業
[00:16:54.840 --> 00:16:56.540]  事業的
[00:16:56.540 --> 00:16:57.740]  是母親
[00:16:57.740 --> 00:16:58.840]  那是現代不同
[00:16:58.840 --> 00:17:00.240]  但是以前是父親
[00:17:00.240 --> 00:17:02.440]  那父親經常會惹
[00:17:02.440 --> 00:17:07.140]  幹嘛是說要使到他兒女喪氣呢?
[00:17:07.140 --> 00:17:09.740]  幹嘛是講男人?
[00:17:09.740 --> 00:17:11.340]  神造男人
[00:17:11.340 --> 00:17:15.240]  他知道男人不會表達的
[00:17:15.240 --> 00:17:16.840]  男人是怎麼樣呢?
[00:17:16.840 --> 00:17:18.440]  如果他氣的時候
[00:17:18.440 --> 00:17:20.140]  兇的時候他是在這裏的
[00:17:20.140 --> 00:17:23.440]  他不會像我們姐妹
[00:17:23.440 --> 00:17:25.740]  很會講話在教會里面
[00:17:25.740 --> 00:17:27.340]  因爲我在婦女團我知道了
[00:17:27.340 --> 00:17:28.640]  我看你的壓力很大
[00:17:28.640 --> 00:17:29.740]  但是你講出來了
[00:17:29.740 --> 00:17:31.940]  全部都放下了
[00:17:31.940 --> 00:17:33.540]  但是我們男人就不同了
[00:17:33.540 --> 00:17:36.940]  我們的壓力是在裏面的
[00:17:36.940 --> 00:17:38.540]  或者是不爆發
[00:17:38.540 --> 00:17:41.640]  爆發的時候是火山的
[00:17:41.640 --> 00:17:43.140]  所以經常男人
[00:17:43.140 --> 00:17:44.240]  如果你發現男人
[00:17:44.240 --> 00:17:44.940]  你幹嘛?
[00:17:44.940 --> 00:17:45.940]  你不懂表達嗎?
[00:17:45.940 --> 00:17:46.640]  經常發脾氣
[00:17:46.640 --> 00:17:47.440]  就是這樣
[00:17:47.440 --> 00:17:50.040]  男人就是這樣不懂表達的
[00:17:50.040 --> 00:17:52.040]  女人講話比較厲害一點
[00:17:52.040 --> 00:17:55.340]  我現在在學很難學
[00:17:55.340 --> 00:17:57.740]  我以前脾氣很暴躁
[00:17:57.740 --> 00:18:01.140]  現在好多了
[00:18:01.140 --> 00:18:03.640]  現在因爲剛纔講的是
[00:18:03.640 --> 00:18:05.740]  Happy wife to happy life
[00:18:05.740 --> 00:18:07.040]  這是我很大的經驗
[00:18:07.040 --> 00:18:10.640]  聖經教導非常好
[00:18:10.640 --> 00:18:12.040]  惹兒女的氣
[00:18:12.040 --> 00:18:13.740]  經常是這樣
[00:18:13.740 --> 00:18:14.540]  發脾氣
[00:18:14.540 --> 00:18:17.740]  第二父親很多期望
[00:18:17.740 --> 00:18:19.440]  希望兒女成才
[00:18:19.440 --> 00:18:21.940]  然後用一些比較
[00:18:21.940 --> 00:18:24.240]  我們現在是在用的對不對
[00:18:24.240 --> 00:18:27.840]  比較就最死人了
[00:18:27.840 --> 00:18:30.440]  你看看叔叔的孩子多好
[00:18:30.440 --> 00:18:31.740]  你看看你
[00:18:31.740 --> 00:18:33.240]  這句話就可以叫人死了
[00:18:33.240 --> 00:18:34.440]  比刀還厲害
[00:18:34.440 --> 00:18:35.840]  你砍他一刀
[00:18:35.840 --> 00:18:38.440]  我們經常受這個害對不對
[00:18:38.440 --> 00:18:39.940]  他就是這些
[00:18:39.940 --> 00:18:42.840]  使到兒女喪氣的就是父親
[00:18:42.840 --> 00:18:44.140]  亂發脾氣
[00:18:44.140 --> 00:18:46.140]  然後亂給他期望
[00:18:46.140 --> 00:18:50.640]  以前和現在都是一樣
[00:18:50.640 --> 00:18:52.340]  因爲我們都是上帝做的
[00:18:52.340 --> 00:18:55.940]  男人和女人
[00:18:55.940 --> 00:18:57.040]  有什麼解決方法
[00:18:57.040 --> 00:18:58.840]  我現在學會了
[00:18:58.840 --> 00:18:59.940]  我舉個例子
[00:18:59.940 --> 00:19:01.140]  前段時間
[00:19:01.140 --> 00:19:02.940]  我有兩個小女兒
[00:19:02.940 --> 00:19:04.040]  一個大和小
[00:19:04.040 --> 00:19:05.340]  都是女兒
[00:19:05.340 --> 00:19:07.040]  都有福氣
[00:19:07.040 --> 00:19:08.240]  女兒比較乖
[00:19:08.240 --> 00:19:09.040]  提外話
[00:19:09.040 --> 00:19:13.640]  大女兒經常是跟小女兒
[00:19:13.640 --> 00:19:15.240]  在愛裏面的吵架
[00:19:15.240 --> 00:19:16.940]  我不知道你聽不聽懂
[00:19:16.940 --> 00:19:19.440]  其實姐姐很緊張
[00:19:19.440 --> 00:19:20.040]  妹妹
[00:19:20.040 --> 00:19:22.840]  但是她用的話是惹她的氣
[00:19:22.840 --> 00:19:23.840]  使她喪氣的
[00:19:23.840 --> 00:19:25.340]  就是這樣講的
[00:19:25.340 --> 00:19:28.940]  所以妹妹經常喪氣
[00:19:28.940 --> 00:19:29.740]  最慘的時候
[00:19:29.740 --> 00:19:31.640]  有一次在我們家庭裏面
[00:19:31.640 --> 00:19:33.540]  敬拜崇拜時間
[00:19:33.540 --> 00:19:35.140]  她講這些話
[00:19:35.140 --> 00:19:36.940]  然後我本來要講信心
[00:19:36.940 --> 00:19:37.840]  然後一起祈禱
[00:19:37.840 --> 00:19:39.140]  你說怎麼祈禱
[00:19:39.140 --> 00:19:41.740]  小女兒氣得不得了
[00:19:41.740 --> 00:19:43.640]  那如果我以前的話
[00:19:43.640 --> 00:19:44.540]  我就發脾氣了
[00:19:44.540 --> 00:19:46.740]  但是我現在就忍着
[00:19:46.740 --> 00:19:51.440]  然後我們就一起讀雅各書
[00:19:51.440 --> 00:19:53.040]  就在雅各書
[00:19:53.040 --> 00:19:54.340]  然後就讀到第三章
[00:19:54.340 --> 00:19:55.740]  各方面叫她裏面
[00:19:55.740 --> 00:19:57.940]  裏面其實我帶出這個信息
[00:19:57.940 --> 00:19:58.840]  要忍耐
[00:19:58.840 --> 00:20:01.640]  要怎麼樣
[00:20:01.640 --> 00:20:03.340]  然後呢
[00:20:03.340 --> 00:20:05.740]  這個大女兒聽到了
[00:20:05.740 --> 00:20:06.240]  聽到的時候
[00:20:06.240 --> 00:20:07.740]  她就改變語氣了
[00:20:07.740 --> 00:20:08.540]  她就來祈禱
[00:20:08.540 --> 00:20:09.940]  因爲剛好是祈禱時間
[00:20:09.940 --> 00:20:10.740]  然後祈禱
[00:20:10.740 --> 00:20:12.140]  謝謝主
[00:20:12.140 --> 00:20:13.440]  給我一個妹妹
[00:20:13.440 --> 00:20:16.140]  這個妹妹多麼聰明漂亮
[00:20:16.140 --> 00:20:17.540]  其實妹妹聽到了
[00:20:17.540 --> 00:20:18.540]  但是在祈禱裏面
[00:20:18.540 --> 00:20:19.640]  她不能反抗
[00:20:19.640 --> 00:20:20.740]  所以祈禱完之後
[00:20:20.740 --> 00:20:21.340]  她死了
[00:20:21.340 --> 00:20:22.040]  哎呀
[00:20:22.040 --> 00:20:22.940]  那妹妹又哭了
[00:20:22.940 --> 00:20:24.940]  因爲她這個是諷刺
[00:20:24.940 --> 00:20:26.240]  我們也不發脾氣
[00:20:26.240 --> 00:20:27.640]  我們是另外一道經文
[00:20:27.640 --> 00:20:28.840]  我忘了是哪一道
[00:20:28.840 --> 00:20:30.140]  總是講出兩個字
[00:20:30.140 --> 00:20:31.240]  是保羅書信
[00:20:31.240 --> 00:20:32.440]  這兩個字是說
[00:20:32.440 --> 00:20:35.040]  在主裏面不要虛僞
[00:20:35.040 --> 00:20:37.640]  因爲剛纔姐姐講的就是虛僞
[00:20:37.640 --> 00:20:38.640]  姐姐是會聽的
[00:20:38.640 --> 00:20:39.740]  因爲她很聰明
[00:20:39.740 --> 00:20:41.540]  所以她說對不起
[00:20:41.540 --> 00:20:42.740]  她就真的道歉
[00:20:42.740 --> 00:20:44.540]  在主裏面認罪了
[00:20:44.540 --> 00:20:48.140]  其實是用聖經這樣來教導
[00:20:48.140 --> 00:20:55.240]  最後一個
[00:20:55.240 --> 00:20:59.740]  妻子 丈夫 兒女 父親
[00:20:59.740 --> 00:21:02.940]  然後僕人和主人
[00:21:02.940 --> 00:21:06.540]  以前主要是在家裏面的環境
[00:21:06.540 --> 00:21:08.840]  我們現在好像很多都不同了
[00:21:08.840 --> 00:21:11.840]  除了飛翁 印尼那些工人之外
[00:21:11.840 --> 00:21:12.840]  我們有很多
[00:21:12.840 --> 00:21:16.440]  這個經文是用在我們工作環境裏面
[00:21:16.440 --> 00:21:18.940]  我們真的是僕人
[00:21:18.940 --> 00:21:20.340]  但是我們的僕人
[00:21:20.340 --> 00:21:21.640]  老闆是誰
[00:21:21.640 --> 00:21:24.140]  你想想
[00:21:24.140 --> 00:21:26.240]  我們的老闆是誰
[00:21:26.240 --> 00:21:30.840]  我知道這裏很多人是有工作的
[00:21:30.840 --> 00:21:35.540]  你喜歡自己的工作嗎
[00:21:35.540 --> 00:21:36.840]  你想一想每天
[00:21:36.840 --> 00:21:39.140]  我們工作的心態是
[00:21:39.140 --> 00:21:43.040]  地上的老闆還是天上的老闆
[00:21:43.040 --> 00:21:45.040]  我們知道答案是天上的老闆
[00:21:45.040 --> 00:21:46.240]  我們想一想
[00:21:46.240 --> 00:21:47.640]  真實的環境裏面
[00:21:47.640 --> 00:21:49.540]  我是爲誰做的
[00:21:49.540 --> 00:21:53.140]  我在家裏面有個印尼庸人
[00:21:53.140 --> 00:21:56.240]  我們因爲四章一節教導我們
[00:21:56.240 --> 00:21:58.040]  做主人的四章一節
[00:21:58.040 --> 00:21:59.640]  我專門把它拿出來
[00:21:59.640 --> 00:22:01.740]  這個和合本里面
[00:22:01.740 --> 00:22:04.340]  我不知道爲什麼放在第四章
[00:22:04.340 --> 00:22:06.240]  這個經文應該是放在第三章裏面
[00:22:06.240 --> 00:22:07.640]  它說主人
[00:22:07.640 --> 00:22:09.340]  你要對待你的僕人
[00:22:09.340 --> 00:22:12.840]  用最好的基督裏面的愛去愛他
[00:22:12.840 --> 00:22:15.040]  所以我們是學習着對待他好
[00:22:15.040 --> 00:22:20.140]  但是它是在做第三章裏面講的
[00:22:20.140 --> 00:22:27.240]  做什麼呢?我讀給大家聽
[00:22:27.240 --> 00:22:33.440]  這裏也有
[00:22:33.440 --> 00:22:37.740]  我這個和合本你看這裏可能比較清楚一點
[00:22:37.740 --> 00:22:39.140]  第二十三
[00:22:39.140 --> 00:22:41.040]  它做給我們看
[00:22:41.040 --> 00:22:41.840]  無論做什麼
[00:22:41.840 --> 00:22:42.940]  你要從心裏做
[00:22:42.940 --> 00:22:43.540]  不是爲主做
[00:22:43.540 --> 00:22:44.340]  不是爲人做
[00:22:44.340 --> 00:22:45.840]  它是做爲人做的
[00:22:45.840 --> 00:22:47.640]  我們回家的時候
[00:22:47.640 --> 00:22:49.940]  它是最勤勞的時候
[00:22:49.940 --> 00:22:51.940]  就是在擦擦擦
[00:22:51.940 --> 00:22:52.940]  不停地在擦
[00:22:52.940 --> 00:22:55.440]  我們說好啊在擦
[00:22:55.440 --> 00:22:57.840]  然後有一次我太太去檢查
[00:22:57.840 --> 00:22:59.240]  偶爾去看看
[00:22:59.240 --> 00:23:00.940]  它擦的地方
[00:23:00.940 --> 00:23:03.640]  你看到什麼
[00:23:03.640 --> 00:23:07.040]  一層一層的灰在上面
[00:23:07.040 --> 00:23:11.540]  它擦的地方全部都是塵埃、灰
[00:23:11.540 --> 00:23:12.640]  你知道爲什麼嗎?
[00:23:12.640 --> 00:23:14.540]  因爲它擦的時候才擦一條線
[00:23:14.540 --> 00:23:15.840]  做給我們看的
[00:23:15.840 --> 00:23:17.940]  原來是這樣的
[00:23:17.940 --> 00:23:22.240]  我們很氣的說怎麼辦
[00:23:22.240 --> 00:23:24.440]  我們自己太太就馬上說
[00:23:24.440 --> 00:23:25.640]  擦了可以
[00:23:25.640 --> 00:23:26.840]  就這樣
[00:23:26.840 --> 00:23:31.140]  但是我們安靜地祈禱說其實我們要敬禮它
[00:23:31.140 --> 00:23:32.240]  因爲都是一樣的
[00:23:32.240 --> 00:23:33.840]  我們也是這樣的人
[00:23:33.840 --> 00:23:34.540]  罪人
[00:23:34.540 --> 00:23:36.140]  我們現在去敬禮它
[00:23:36.140 --> 00:23:36.940]  這是題外話
[00:23:36.940 --> 00:23:38.040]  但是坐在這裏
[00:23:38.040 --> 00:23:40.440]  很多人不信主人是這樣做的
[00:23:40.440 --> 00:23:42.040]  但是我們在公司
[00:23:42.040 --> 00:23:43.540]  在其他地方
[00:23:43.540 --> 00:23:45.540]  是做給人看
[00:23:45.540 --> 00:23:47.540]  其實如果做給人看的工作
[00:23:47.540 --> 00:23:51.040]  沒有什麼工作是好做的
[00:23:51.040 --> 00:23:53.740]  包括做牧師和傳道
[00:23:53.740 --> 00:23:55.540]  我是坦白人
[00:23:55.540 --> 00:23:57.540]  如果說公種來講
[00:23:57.540 --> 00:24:00.640]  牧師傳道一點都不好做
[00:24:00.640 --> 00:24:02.340]  很多的壓力和挑戰
[00:24:02.340 --> 00:24:03.740]  很多人的面孔
[00:24:03.740 --> 00:24:06.440]  我們可以看到很多人的軟弱
[00:24:06.440 --> 00:24:08.640]  但是如果在主裏面
[00:24:08.640 --> 00:24:09.940]  我們的主人
[00:24:09.940 --> 00:24:12.440]  因爲我和教牧師一起服事
[00:24:12.440 --> 00:24:13.140]  我們知道
[00:24:13.140 --> 00:24:16.240]  我們很清楚我們的主人是耶穌基督
[00:24:16.240 --> 00:24:18.540]  所以這就不同了
[00:24:18.540 --> 00:24:20.040]  我們不是做給人看
[00:24:20.040 --> 00:24:22.040]  那用基督的愛在裏面
[00:24:22.040 --> 00:24:24.640]  那我們工作就愉快多了
[00:24:24.640 --> 00:24:26.040]  你再講一個短短的
[00:24:26.040 --> 00:24:27.040]  可能會過時
[00:24:27.040 --> 00:24:29.140]  短短的一個伯伯
[00:24:29.140 --> 00:24:32.540]  是我一起
[00:24:32.540 --> 00:24:34.940]  跟他很好的一個老弟兄
[00:24:34.940 --> 00:24:36.840]  麻煩video
[00:24:36.840 --> 00:24:43.140]  我就寫的
[00:24:43.140 --> 00:24:45.640]  上游以後寫寫寫
[00:24:45.640 --> 00:24:50.840]  今天寫到29號了
[00:24:50.840 --> 00:24:52.040]  你聽懂了沒
[00:24:52.040 --> 00:24:52.740]  聽懂了嗎
[00:24:52.740 --> 00:24:54.340]  你剛纔說喫飯
[00:24:54.340 --> 00:24:55.540]  沒喫飯那個怎麼樣
[00:24:55.540 --> 00:24:59.540]  再講一遍
[00:24:59.540 --> 00:25:01.240]  羅姨有飯喫
[00:25:01.240 --> 00:25:03.440]  現在我也要多生病
[00:25:03.440 --> 00:25:05.340]  有飯喫了
[00:25:05.340 --> 00:25:09.340]  你現在身體好多困難
[00:25:09.340 --> 00:25:10.440]  還多什麼生病
[00:25:10.440 --> 00:25:12.140]  錯了
[00:25:12.140 --> 00:25:13.340]  知道了嗎
[00:25:13.340 --> 00:25:18.240]  知道
[00:25:18.240 --> 00:25:21.340]  你先坐下
[00:25:21.340 --> 00:25:23.940]  這個叫以賽亞
[00:25:23.940 --> 00:25:26.940]  以賽亞是我
[00:25:26.940 --> 00:25:29.340]  以賽阿順
[00:25:29.340 --> 00:25:34.840]  那麼
[00:25:34.840 --> 00:25:37.740]  他以前在這世上的時候
[00:25:37.740 --> 00:25:40.840]  如果他在教會一個
[00:25:40.840 --> 00:25:42.540]  我很尊敬的老弟兄
[00:25:42.540 --> 00:25:43.440]  他在我們教會的時候
[00:25:43.440 --> 00:25:45.440]  我就不會講他的見證
[00:25:45.440 --> 00:25:47.340]  因爲我怕人家誤會
[00:25:47.340 --> 00:25:49.040]  好像抬舉什麼人這樣
[00:25:49.040 --> 00:25:51.340]  因爲他現在已經去世了
[00:25:51.340 --> 00:25:53.740]  就在安息主懷了
[00:25:53.740 --> 00:25:57.640]  這上禮是我幫他準備的
[00:25:57.640 --> 00:26:02.140]  他見主面之前那一天
[00:26:02.140 --> 00:26:04.440]  他知道了
[00:26:04.440 --> 00:26:07.040]  他在醫院我見他的時候
[00:26:07.040 --> 00:26:10.540]  出院的時候一起上茶樓茶館去
[00:26:10.540 --> 00:26:13.040]  因爲我看他的病很輕的
[00:26:13.040 --> 00:26:15.540]  他說不了
[00:26:15.540 --> 00:26:18.140]  我不能出去了
[00:26:18.140 --> 00:26:19.540]  我要準備見主面
[00:26:19.540 --> 00:26:20.740]  他知道了
[00:26:20.740 --> 00:26:24.940]  所以後來我說神人
[00:26:24.940 --> 00:26:27.040]  沒多久他就去世了
[00:26:27.040 --> 00:26:27.940]  見主面
[00:26:27.940 --> 00:26:28.940]  就是一個意外
[00:26:28.940 --> 00:26:30.740]  家裏麪人喂喫東西的時候
[00:26:30.740 --> 00:26:34.540]  他就好像搶着喫死了
[00:26:34.540 --> 00:26:35.940]  這是題外話
[00:26:35.940 --> 00:26:37.440]  我要講他的生命見證
[00:26:37.440 --> 00:26:39.640]  他和神的關係很好
[00:26:39.640 --> 00:26:41.940]  他知道哪個時候去見主面
[00:26:41.940 --> 00:26:43.040]  可以這麼厲害的
[00:26:43.040 --> 00:26:45.440]  因爲他經常抄練幾個小時
[00:26:45.440 --> 00:26:49.440]  祈禱 安靜 讀經
[00:26:49.440 --> 00:26:51.140]  我要講的是他怎麼工作
[00:26:51.140 --> 00:26:52.940]  他以前退休之前講的
[00:26:52.940 --> 00:26:55.840]  我很佩服他怎麼做一個工人
[00:26:55.840 --> 00:26:58.340]  一個清潔工人
[00:26:58.340 --> 00:27:01.440]  很勞苦的清潔
[00:27:01.440 --> 00:27:04.640]  他到處都打掃得很乾淨
[00:27:04.640 --> 00:27:06.540]  然後他老闆跟他講
[00:27:06.540 --> 00:27:10.140]  他說不要多餘了
[00:27:10.140 --> 00:27:12.840]  有些地方你不要清潔了
[00:27:12.840 --> 00:27:14.240]  聽不聽懂啊
[00:27:14.240 --> 00:27:15.640]  你知道我們做清潔的工人
[00:27:15.640 --> 00:27:17.840]  很多地方他不做清潔的
[00:27:17.840 --> 00:27:19.740]  看到的地方就做
[00:27:19.740 --> 00:27:23.140]  如果你去檢查 嚇死人的
[00:27:23.140 --> 00:27:26.040]  因爲我們這個叫周弟兄
[00:27:26.040 --> 00:27:27.740]  他說哪個地方都做得很好
[00:27:27.740 --> 00:27:29.440]  這些地方都做得很好
[00:27:29.440 --> 00:27:31.240]  然後老闆就說
[00:27:31.240 --> 00:27:32.840]  因爲浪費時間嘛
[00:27:32.840 --> 00:27:34.040]  時間就是金錢嘛
[00:27:34.040 --> 00:27:35.140]  我付你錢
[00:27:35.140 --> 00:27:37.540]  你這邊就做什麼
[00:27:37.540 --> 00:27:38.340]  你不要做
[00:27:38.340 --> 00:27:41.940]  然後周弟兄怎麼回應
[00:27:41.940 --> 00:27:44.540]  他說我不是做給你看的
[00:27:44.540 --> 00:27:45.540]  我的耶穌在裏面
[00:27:45.540 --> 00:27:47.940]  你看不到 他看着你
[00:27:47.940 --> 00:27:49.140]  我的耶穌
[00:27:49.140 --> 00:27:50.440]  他老闆不是基督徒
[00:27:50.440 --> 00:27:52.440]  但是他覺得
[00:27:52.440 --> 00:27:53.640]  這廣東人就這樣
[00:27:53.640 --> 00:27:55.740]  頂你不成啊
[00:27:55.740 --> 00:27:58.340]  但是他雖然是這樣講
[00:27:58.340 --> 00:28:00.440]  他很佩服
[00:28:00.440 --> 00:28:02.240]  心裏面 老闆心裏面
[00:28:02.240 --> 00:28:03.540]  基督徒
[00:28:03.540 --> 00:28:05.140]  聽懂哦
[00:28:05.140 --> 00:28:08.040]  基督徒跟基督人
[00:28:08.040 --> 00:28:09.840]  他很佩服
[00:28:09.840 --> 00:28:12.340]  所以人家很欣賞這個忠心
[00:28:12.340 --> 00:28:14.240]  其他的工人不會這樣
[00:28:14.240 --> 00:28:16.240]  所以他就提拔他
[00:28:16.240 --> 00:28:17.940]  老闆就提拔他
[00:28:17.940 --> 00:28:19.240]  就給他很多工作
[00:28:19.240 --> 00:28:21.740]  表面上是奴役他
[00:28:21.740 --> 00:28:23.540]  因爲他工作本來是八小時
[00:28:23.540 --> 00:28:24.640]  九小時 四小時
[00:28:24.640 --> 00:28:25.540]  然後他跟我講
[00:28:25.540 --> 00:28:30.040]  他說我剩下四個小時睡覺
[00:28:30.040 --> 00:28:31.840]  給他很多很多工作
[00:28:31.840 --> 00:28:33.540]  因爲老闆想提拔他
[00:28:33.540 --> 00:28:35.040]  給他很多經驗
[00:28:35.040 --> 00:28:36.940]  然後給別人看到
[00:28:36.940 --> 00:28:38.240]  這提拔就有力量嘛
[00:28:38.240 --> 00:28:41.340]  因爲他做的東西最多
[00:28:41.340 --> 00:28:42.340]  然後最後
[00:28:42.340 --> 00:28:46.340]  時間關係了 我不長多講了
[00:28:46.340 --> 00:28:48.140]  我講個結果
[00:28:48.140 --> 00:28:52.240]  後來他就是清潔公司的老闆
[00:28:52.240 --> 00:28:54.040]  一個沒有什麼知識
[00:28:54.040 --> 00:28:56.040]  從上海來的人
[00:28:56.040 --> 00:28:59.240]  他只是拿着基督是我的主
[00:28:59.240 --> 00:29:00.940]  就是這個寶劍
[00:29:00.940 --> 00:29:02.940]  來到香港
[00:29:02.940 --> 00:29:05.240]  退休之前是公司的老闆
[00:29:05.240 --> 00:29:06.340]  就是這家公司
[00:29:06.340 --> 00:29:08.640]  他的老闆
[00:29:08.640 --> 00:29:11.940]  變成他是老闆
[00:29:11.940 --> 00:29:13.840]  多厲害
[00:29:13.840 --> 00:29:14.540]  他厲害的地方
[00:29:14.540 --> 00:29:16.540]  不是他有什麼權力
[00:29:16.540 --> 00:29:18.140]  什麼知識
[00:29:18.140 --> 00:29:19.540]  聰明智慧
[00:29:19.540 --> 00:29:21.040]  沒有
[00:29:21.040 --> 00:29:24.040]  他只是憑着耶穌是我的主
[00:29:24.040 --> 00:29:26.140]  你不是我的老闆
[00:29:26.140 --> 00:29:28.040]  多麼有力量
[00:29:28.040 --> 00:29:30.340]  是他付錢給他了嘛
[00:29:30.340 --> 00:29:32.340]  但是你不是我的老闆
[00:29:32.340 --> 00:29:34.840]  我做的全部東西都是看他的
[00:29:34.840 --> 00:29:36.640]  哇 多麼好
[00:29:36.640 --> 00:29:37.740]  人家就佩服
[00:29:37.740 --> 00:29:39.240]  因爲他是真的人
[00:29:39.240 --> 00:29:40.440]  怎麼會佩服他
[00:29:40.440 --> 00:29:42.940]  因爲他在小事情中心
[00:29:42.940 --> 00:29:44.340]  我剛纔開頭講了
[00:29:44.340 --> 00:29:47.440]  人家是看你是怎樣的人
[00:29:47.440 --> 00:29:49.740]  神纔會給予我們做大事
[00:29:49.740 --> 00:29:52.640]  你是做小事中心的人
[00:29:52.640 --> 00:29:54.040]  做大事還另外一件事
[00:29:54.040 --> 00:29:55.540]  那是神會教的
[00:29:55.540 --> 00:29:58.540]  另外
[00:29:58.540 --> 00:30:01.940]  他這樣做僕人
[00:30:01.940 --> 00:30:06.440]  所以我們無論是這方面
[00:30:06.440 --> 00:30:08.640]  你是什麼角色都好
[00:30:08.640 --> 00:30:11.740]  我們相信有些人比較勞苦一點
[00:30:11.740 --> 00:30:14.040]  有些人四五個角色都有他
[00:30:14.040 --> 00:30:14.940]  在我們教會里面
[00:30:14.940 --> 00:30:17.340]  我相信我們有些人是四五個角色
[00:30:17.340 --> 00:30:23.940]  很勞苦的人
[00:30:23.940 --> 00:30:28.140]  妻子 丈夫 兒女 父親 奴隸 主人
[00:30:28.140 --> 00:30:30.240]  奴隸 那個時候
[00:30:30.240 --> 00:30:32.140]  保羅跟他們講
[00:30:32.140 --> 00:30:34.740]  主人 你要愛奴隸
[00:30:34.740 --> 00:30:37.140]  識破天經
[00:30:37.140 --> 00:30:38.840]  奴隸是禍物
[00:30:38.840 --> 00:30:41.040]  可以弄死他都可以
[00:30:41.040 --> 00:30:42.840]  我多講一個小例子
[00:30:42.840 --> 00:30:44.440]  有個真實的小例子
[00:30:44.440 --> 00:30:45.440]  但是在埃及
[00:30:45.440 --> 00:30:47.040]  我在猶太的地方找不到
[00:30:47.040 --> 00:30:49.640]  埃及那個時候也相似的
[00:30:49.640 --> 00:30:52.440]  這個主人有個開個party
[00:30:52.440 --> 00:30:54.440]  好高興主人來
[00:30:54.440 --> 00:30:55.940]  大家都來的時候
[00:30:55.940 --> 00:30:57.740]  那個僕人
[00:30:57.740 --> 00:30:59.140]  他主人怎麼做呢
[00:30:59.140 --> 00:31:01.340]  把那個僕人丟在海里面
[00:31:01.340 --> 00:31:02.940]  水裏面
[00:31:02.940 --> 00:31:03.840]  那個時候準確一點
[00:31:03.840 --> 00:31:06.740]  因爲是河
[00:31:06.740 --> 00:31:08.240]  你知道河裏面有什麼
[00:31:08.240 --> 00:31:09.940]  埃及
[00:31:09.940 --> 00:31:10.840]  鱷魚
[00:31:10.840 --> 00:31:13.040]  大鱷魚喫人那些
[00:31:13.040 --> 00:31:14.040]  真的
[00:31:14.040 --> 00:31:15.140]  就丟下去
[00:31:15.140 --> 00:31:17.640]  就說大家娛樂一番
[00:31:17.640 --> 00:31:18.540]  這就叫僕人
[00:31:18.540 --> 00:31:20.940]  那個時候僕人地位就是這樣
[00:31:20.940 --> 00:31:23.540]  但是保羅在哥倫西斯
[00:31:23.540 --> 00:31:26.440]  他把所有東西都翻轉
[00:31:26.440 --> 00:31:29.140]  全部只有一個頭
[00:31:29.140 --> 00:31:31.040]  裏面只有順服 只有愛
[00:31:31.040 --> 00:31:32.240]  所有人都是一樣
[00:31:32.240 --> 00:31:34.440]  無論你是什麼角色
[00:31:34.440 --> 00:31:35.840]  這個角色比較恐怖一點
[00:31:35.840 --> 00:31:36.740]  嚇死你
[00:31:36.740 --> 00:31:38.840]  我找不到漂亮一點的
[00:31:38.840 --> 00:31:40.040]  你看底下最底下
[00:31:40.040 --> 00:31:43.040]  這個離我的角色就算了
[00:31:43.040 --> 00:31:44.140]  是順服人
