
[00:00:00.000 --> 00:00:10.380]  我請大家說這句話的原因是要提醒我們沒有人是一座孤島
[00:41:06.440 --> 00:41:12.440]  (羊群被路人甲,羊群被路人甲)
[00:41:12.440 --> 00:41:18.440]  (羊群被路人甲,羊群被路人甲)
[00:41:18.440 --> 00:41:24.440]  (羊群被路人甲,羊群被路人甲)
[00:41:24.440 --> 00:41:30.440]  (羊群被路人甲,羊群被路人甲)
[00:41:30.440 --> 00:41:36.440]  (羊群被路人甲,羊群被路人甲)
[00:41:36.440 --> 00:41:42.440]  (羊群被路人甲,羊群被路人甲)
[00:41:42.440 --> 00:41:48.440]  (羊群被路人甲,羊群被路人甲)
[00:41:48.440 --> 00:41:54.440]  (羊群被路人甲,羊群被路人甲)
[00:41:54.440 --> 00:42:00.440]  (羊群被路人甲,羊群被路人甲)
[00:42:00.440 --> 00:42:06.440]  (羊群被路人甲,羊群被路人甲)
