
[00:00:00.000 --> 00:00:02.600]  我們走在一條人生的道路上
[00:16:26.000 --> 00:16:28.000]  我就是那個真理的道路
[00:16:28.000 --> 00:16:30.000]  那個生命的道路
[00:16:30.000 --> 00:16:32.000]  那我們就要思考一下
[00:16:32.000 --> 00:16:33.000]  什麼是真理的道路
[00:16:33.000 --> 00:16:35.000]  什麼是生命的道路
[00:16:35.000 --> 00:16:37.000]  其實這個
[00:16:37.000 --> 00:16:39.000]  和整段的約翰福音的訊息
[00:16:39.000 --> 00:16:41.000]  是息息相關的
[00:16:41.000 --> 00:16:44.000]  因為真理和生命
[00:16:44.000 --> 00:16:45.000]  在約翰福音
[00:16:45.000 --> 00:16:47.000]  是一個很重要的訊息
[00:16:47.000 --> 00:16:49.000]  今天
[00:16:49.000 --> 00:16:52.000]  我們很多時候都想找真理
[00:16:52.000 --> 00:16:54.000]  或想知道一些所謂真理或真相
[00:16:54.000 --> 00:16:56.000]  但很多時候
[00:16:56.000 --> 00:16:58.000]  我們發覺不是很全面
[00:16:58.000 --> 00:16:59.000]  這兩年
[00:16:59.000 --> 00:17:02.000]  大家可能認識到一個中文的詞彙
[00:17:02.000 --> 00:17:03.000]  叫做什麼呢
[00:17:03.000 --> 00:17:05.000]  偏頗
[00:17:05.000 --> 00:17:07.000]  以前的新聞報道
[00:17:07.000 --> 00:17:09.000]  沒有聽過這兩個字
[00:17:09.000 --> 00:17:10.000]  因為我們發覺
[00:17:10.000 --> 00:17:13.000]  越來越不能夠知道真相
[00:17:13.000 --> 00:17:14.000]  因為很多時候
[00:17:14.000 --> 00:17:16.000]  人的表達
[00:17:16.000 --> 00:17:18.000]  人的描述
[00:17:18.000 --> 00:17:20.000]  是有不完全
[00:17:20.000 --> 00:17:22.000]  甚至乎有不真實的扭曲
[00:17:24.000 --> 00:17:26.000]  七一的遊行
[00:17:26.000 --> 00:17:28.000]  究竟是五十一萬
[00:17:28.000 --> 00:17:30.000]  還是十萬呢
[00:17:30.000 --> 00:17:33.000]  食品呢
[00:17:33.000 --> 00:17:34.000]  都可以
[00:17:34.000 --> 00:17:36.000]  過期食品都可以加工
[00:17:36.000 --> 00:17:38.000]  去到改變
[00:17:38.000 --> 00:17:40.000]  它的標籤
[00:17:40.000 --> 00:17:41.000]  我上網查過
[00:17:41.000 --> 00:17:42.000]  原來那些奸商
[00:17:42.000 --> 00:17:44.000]  可以有起碼六種方法
[00:17:44.000 --> 00:17:47.000]  可以改變食物的標籤
[00:17:47.000 --> 00:17:50.000]  甚至乎我們可以
[00:17:50.000 --> 00:17:52.000]  因為受其他的因素
[00:17:52.000 --> 00:17:53.000]  環境因素
[00:17:53.000 --> 00:17:54.000]  影響了我們
[00:17:54.000 --> 00:17:57.000]  對一個真理的一個詮釋
[00:17:57.000 --> 00:17:58.000]  舉個例子
[00:17:58.000 --> 00:18:00.000]  這兩罐的可樂
[00:18:00.000 --> 00:18:01.000]  我相信
[00:18:01.000 --> 00:18:03.000]  如果現在做個統計
[00:18:03.000 --> 00:18:06.000]  應該喜歡喝紅色那個多些
[00:18:06.000 --> 00:18:08.000]  這是我的想法
[00:18:08.000 --> 00:18:09.000]  但是
[00:18:09.000 --> 00:18:10.000]  有些統計都是
[00:18:10.000 --> 00:18:12.000]  在美國的統計都是這樣的
[00:18:12.000 --> 00:18:13.000]  有一次
[00:18:13.000 --> 00:18:14.000]  在十年前
[00:18:14.000 --> 00:18:16.000]  有一個研究
[00:18:16.000 --> 00:18:18.000]  有一個調查
[00:18:18.000 --> 00:18:19.000]  就是怎樣呢
[00:18:19.000 --> 00:18:21.000]  首先將這兩罐的可樂
[00:18:21.000 --> 00:18:23.000]  放在兩個相同的杯裡面
[00:18:23.000 --> 00:18:24.000]  就要你試喝
[00:18:24.000 --> 00:18:26.000]  結果得出來的結果
[00:18:26.000 --> 00:18:27.000]  嚇了一跳
[00:18:27.000 --> 00:18:29.000]  51%的人
[00:18:29.000 --> 00:18:31.000]  喜歡藍色那罐的味道
[00:18:31.000 --> 00:18:33.000]  只有44%喜歡紅色那罐
[00:18:33.000 --> 00:18:34.000]  但是
[00:18:34.000 --> 00:18:36.000]  再同一次這個實驗
[00:18:36.000 --> 00:18:40.000]  寫明這個是那個牌子
[00:18:40.000 --> 00:18:42.000]  這個是那個牌子
[00:18:42.000 --> 00:18:43.000]  結果
[00:18:43.000 --> 00:18:44.000]  得出來的結果
[00:18:44.000 --> 00:18:45.000]  同一批人
[00:18:45.000 --> 00:18:47.000]  有19個人
[00:18:47.000 --> 00:18:48.000]  是退了軚的
[00:18:48.000 --> 00:18:50.000]  65%的人
[00:18:50.000 --> 00:18:51.000]  喜歡
[00:18:51.000 --> 00:18:53.000]  覺得紅色那罐的味道是好些的
[00:18:53.000 --> 00:18:55.000]  藍色那罐的味道是差些的
[00:18:55.000 --> 00:18:58.000]  那究竟
[00:18:58.000 --> 00:19:00.000]  你喜歡哪一罐呢
[00:19:00.000 --> 00:19:05.000]  有時候我們都很想
[00:19:05.000 --> 00:19:07.000]  了解一些真相
[00:19:07.000 --> 00:19:09.000]  想明白一些真理
[00:19:09.000 --> 00:19:11.000]  就好像
[00:19:11.000 --> 00:19:12.000]  我想
[00:19:12.000 --> 00:19:13.000]  這幾個月
[00:19:13.000 --> 00:19:14.000]  大家都覺得
[00:19:14.000 --> 00:19:16.000]  好像國際上
[00:19:16.000 --> 00:19:18.000]  我們好像很多的
[00:19:18.000 --> 00:19:20.000]  不如意的事情
[00:19:20.000 --> 00:19:22.000]  究竟
[00:19:22.000 --> 00:19:24.000]  這個
[00:19:24.000 --> 00:19:25.000]  MH17
[00:19:25.000 --> 00:19:27.000]  是給俄羅斯
[00:19:27.000 --> 00:19:30.000]  親俄羅斯還是烏克蘭的人
[00:19:30.000 --> 00:19:32.000]  去擊落
[00:19:32.000 --> 00:19:35.000]  為什麼這個復興的航空會
[00:19:35.000 --> 00:19:37.000]  這樣墜毀
[00:19:37.000 --> 00:19:39.000]  或者阿爾及利亞的航空
[00:19:39.000 --> 00:19:41.000]  究竟發生什麼事
[00:19:41.000 --> 00:19:42.000]  我們說
[00:19:42.000 --> 00:19:43.000]  找到黑盒
[00:19:43.000 --> 00:19:45.000]  就能夠知道真相
[00:19:45.000 --> 00:19:47.000]  是不是呢
[00:19:47.000 --> 00:19:49.000]  但是如果找不到黑盒又怎樣呢
[00:19:49.000 --> 00:19:52.000]  今天
[00:19:52.000 --> 00:19:54.000]  這個MH370
[00:19:54.000 --> 00:19:55.000]  有人說仍然是一個謎
[00:19:55.000 --> 00:19:57.000]  甚至永遠都不能夠知道真相
[00:19:57.000 --> 00:20:01.000]  但是感謝主
[00:20:01.000 --> 00:20:04.000]  耶穌基督說
[00:20:04.000 --> 00:20:06.000]  祂是真理的導路
[00:20:06.000 --> 00:20:07.000]  在耶穌基督裡面
[00:20:07.000 --> 00:20:08.000]  我們能夠找到答案
[00:20:08.000 --> 00:20:09.000]  找到真理
[00:20:09.000 --> 00:20:11.000]  這個就是約翰福音
[00:20:11.000 --> 00:20:13.000]  第一章一開始就講論
[00:20:13.000 --> 00:20:14.000]  他說耶穌講到
[00:20:14.000 --> 00:20:15.000]  這個約翰福音
[00:20:15.000 --> 00:20:16.000]  約翰記載到
[00:20:16.000 --> 00:20:17.000]  耶穌是什麼呢
[00:20:17.000 --> 00:20:18.000]  就是道成了肉身
[00:20:18.000 --> 00:20:19.000]  轉去中間
[00:20:19.000 --> 00:20:20.000]  充充滿滿的
[00:20:20.000 --> 00:20:21.000]  有恩典
[00:20:21.000 --> 00:20:22.000]  有真理
[00:20:22.000 --> 00:20:24.000]  第十七節繼續講
[00:20:24.000 --> 00:20:27.000]  恩典和真理
[00:20:27.000 --> 00:20:29.000]  是由耶穌基督而來
[00:20:29.000 --> 00:20:31.000]  恩典和真理
[00:20:31.000 --> 00:20:33.000]  因為耶穌基督就是真理的本體
[00:20:33.000 --> 00:20:35.000]  是真理的源頭
[00:20:35.000 --> 00:20:37.000]  我們能夠在主的裡面
[00:20:37.000 --> 00:20:39.000]  找到真理
[00:20:39.000 --> 00:20:44.000]  但是我們要想
[00:20:44.000 --> 00:20:48.000]  當我們信耶穌久了的時間
[00:20:48.000 --> 00:20:51.000]  我們可能對真理的渴求
[00:20:51.000 --> 00:20:53.000]  是越來越減少
[00:20:53.000 --> 00:20:56.000]  我們只會側重了恩典
[00:20:56.000 --> 00:20:59.000]  不要誤會
[00:20:59.000 --> 00:21:01.000]  我們有一個感恩的人生
[00:21:01.000 --> 00:21:03.000]  我們數算著恩
[00:21:03.000 --> 00:21:05.000]  我們一定會經歷到上帝的恩典
[00:21:05.000 --> 00:21:08.000]  但是我們不要只求恩典
[00:21:08.000 --> 00:21:11.000]  我們不要只側重了恩典
[00:21:11.000 --> 00:21:13.000]  耶穌基督的導路
[00:21:13.000 --> 00:21:16.000]  是一條真理的導路
[00:21:16.000 --> 00:21:17.000]  當然這條真理的導路
[00:21:17.000 --> 00:21:19.000]  一定有恩典
[00:21:19.000 --> 00:21:20.000]  但問題是我們有沒有去到
[00:21:20.000 --> 00:21:24.000]  認識、明白、渴望、相信
[00:21:24.000 --> 00:21:27.000]  甚至乎行在這個真理的裡面
[00:21:27.000 --> 00:21:32.000]  如果我們每個人都渴望這樣做的時間
[00:21:32.000 --> 00:21:34.000]  教會就不再一樣
[00:21:34.000 --> 00:21:36.000]  今天的教會
[00:21:36.000 --> 00:21:39.000]  不會有這麼多的
[00:21:39.000 --> 00:21:42.000]  所謂的問題在裡面
[00:21:42.000 --> 00:21:44.000]  我們甚至乎可以一齊的
[00:21:44.000 --> 00:21:47.000]  為真理來做見證
[00:21:47.000 --> 00:21:51.000]  什麼是真理?
[00:21:51.000 --> 00:21:53.000]  其實有很多人在問
[00:21:53.000 --> 00:21:55.000]  二千年來這個問題
[00:21:55.000 --> 00:21:57.000]  繼續是存在的
[00:21:57.000 --> 00:21:59.000]  因為在約翰福音第十八章
[00:21:59.000 --> 00:22:02.000]  耶穌基督被比拉多來審問
[00:22:02.000 --> 00:22:05.000]  到最後比拉多就問
[00:22:05.000 --> 00:22:08.000]  耶穌,你是不是黃?
[00:22:08.000 --> 00:22:10.000]  當時猶太人指控祂說祂是黃
[00:22:10.000 --> 00:22:12.000]  耶穌回答說
[00:22:12.000 --> 00:22:13.000]  是祢說我是黃
[00:22:13.000 --> 00:22:14.000]  我為此而生
[00:22:14.000 --> 00:22:15.000]  為此來到世界
[00:22:15.000 --> 00:22:17.000]  給真理作見證
[00:22:17.000 --> 00:22:19.000]  凡屬真理的人
[00:22:19.000 --> 00:22:22.000]  都聽我的話
[00:22:22.000 --> 00:22:26.000]  耶穌基督為真理作見證
[00:22:26.000 --> 00:22:27.000]  亦都是真理
[00:22:27.000 --> 00:22:28.000]  所以屬真理的人
[00:22:28.000 --> 00:22:30.000]  都能夠聽到主的話
[00:22:30.000 --> 00:22:34.000]  這個就是你和我擁有的道路
[00:22:34.000 --> 00:22:35.000]  而比拉多
[00:22:35.000 --> 00:22:37.000]  當然不是走這條道路上高
[00:22:37.000 --> 00:22:40.000]  他就問
[00:22:40.000 --> 00:22:42.000]  真理是什麼?
[00:22:42.000 --> 00:22:44.000]  What is truth?
[00:22:44.000 --> 00:22:47.000]  在耶穌基督的面前
[00:22:47.000 --> 00:22:49.000]  他都要繼續問這個問題
[00:22:49.000 --> 00:22:52.000]  What is truth?
[00:22:52.000 --> 00:22:53.000]  所以弟兄姊妹
[00:22:53.000 --> 00:22:54.000]  求神幫助我們
[00:22:54.000 --> 00:22:56.000]  愛慕真理
[00:22:56.000 --> 00:22:58.000]  走在真理的道路裏
[00:22:58.000 --> 00:23:03.000]  當聖靈來到幫助我們
[00:23:03.000 --> 00:23:04.000]  或者來到我們心裏
[00:23:04.000 --> 00:23:06.000]  來到提醒我們的時間
[00:23:06.000 --> 00:23:07.000]  你怎樣回應呢?
[00:23:07.000 --> 00:23:09.000]  耶穌基督在第十四章
[00:23:09.000 --> 00:23:10.000]  祂說
[00:23:10.000 --> 00:23:12.000]  祂要求副咒
[00:23:12.000 --> 00:23:14.000]  要差遣保衛師聖靈
[00:23:14.000 --> 00:23:15.000]  就是什麼?
[00:23:15.000 --> 00:23:17.000]  真理的靈
[00:23:17.000 --> 00:23:19.000]  會進到我們的生命裏
[00:23:19.000 --> 00:23:22.000]  去幫助我們
[00:23:22.000 --> 00:23:24.000]  真理是有些特性
[00:23:24.000 --> 00:23:25.000]  真理是唯一的
[00:23:25.000 --> 00:23:26.000]  是不變的
[00:23:26.000 --> 00:23:27.000]  是絕對的
[00:23:27.000 --> 00:23:30.000]  是完全的
[00:23:30.000 --> 00:23:33.000]  是沒有其他東西可以相容
[00:23:33.000 --> 00:23:35.000]  是昨日今日
[00:23:35.000 --> 00:23:37.000]  明日都不改變
[00:23:37.000 --> 00:23:38.000]  這個世界很多東西
[00:23:38.000 --> 00:23:40.000]  講的時候是相對的
[00:23:40.000 --> 00:23:41.000]  可能隨著時代變遷
[00:23:41.000 --> 00:23:43.000]  但是在耶穌基督的真理裏
[00:23:43.000 --> 00:23:45.000]  是絕對的
[00:23:45.000 --> 00:23:48.000]  譬如一男一女的婚姻
[00:23:48.000 --> 00:23:50.000]  我相信在耶穌基督的真理裏
[00:23:50.000 --> 00:23:53.000]  是絕對的
[00:23:53.000 --> 00:23:55.000]  是完全的
[00:23:55.000 --> 00:23:56.000]  是沒有瑕疵
[00:23:56.000 --> 00:23:59.000]  亦都可以自給自足
[00:23:59.000 --> 00:24:01.000]  我舉多一個例子
[00:24:01.000 --> 00:24:03.000]  大家都相信
[00:24:03.000 --> 00:24:09.000]  太陽從東方升起是一個真理
[00:24:09.000 --> 00:24:10.000]  中國的傳說
[00:24:10.000 --> 00:24:12.000]  後毅射了多少個太陽
[00:24:12.000 --> 00:24:13.000]  是傳說
[00:24:13.000 --> 00:24:15.000]  不是真的有九個十個太陽
[00:24:15.000 --> 00:24:16.000]  只有一個太陽
[00:24:16.000 --> 00:24:17.000]  創世的東西
[00:24:17.000 --> 00:24:20.000]  光體是這樣形容的
[00:24:20.000 --> 00:24:23.000]  是不變的
[00:24:23.000 --> 00:24:24.000]  昨日在東方
[00:24:24.000 --> 00:24:25.000]  今日在南方
[00:24:25.000 --> 00:24:29.000]  明日在西方
[00:24:29.000 --> 00:24:34.000]  有時不是太陽沒有從東方升起
[00:24:34.000 --> 00:24:39.000]  有時是我們看不到的
[00:24:39.000 --> 00:24:41.000]  因為有雲霧
[00:24:41.000 --> 00:24:42.000]  有下雨
[00:24:42.000 --> 00:24:45.000]  或者我們眼濛
[00:24:45.000 --> 00:24:47.000]  真理一直存在
[00:24:47.000 --> 00:24:49.000]  問題是我們看不看到
[00:24:49.000 --> 00:24:51.000]  我們認不認識
[00:24:51.000 --> 00:24:53.000]  我們有沒有相信
[00:24:53.000 --> 00:24:57.000]  有沒有跟從
[00:24:57.000 --> 00:24:59.000]  我不知道政改是不是
[00:24:59.000 --> 00:25:01.000]  但耶穌基督的說話
[00:25:01.000 --> 00:25:06.000]  他的真理是一錘定音
[00:25:06.000 --> 00:25:09.000]  耶穌基督的真理
[00:25:09.000 --> 00:25:11.000]  使人得自由
[00:25:11.000 --> 00:25:12.000]  使人成正
[00:25:12.000 --> 00:25:14.000]  這兩個是真理基本
[00:25:14.000 --> 00:25:15.000]  或者最重要
[00:25:15.000 --> 00:25:17.000]  那個發生的功效
[00:25:17.000 --> 00:25:18.000]  那個效用
[00:25:18.000 --> 00:25:20.000]  今日耶穌基督的真理
[00:25:20.000 --> 00:25:21.000]  在你的生命裏面
[00:25:21.000 --> 00:25:25.000]  是不是這樣發生的效力呢
[00:25:25.000 --> 00:25:26.000]  在第八章
[00:25:26.000 --> 00:25:28.000]  耶穌對信去的猶太人說
[00:25:28.000 --> 00:25:30.000]  你們若繼續遵守我的道
[00:25:30.000 --> 00:25:32.000]  就真是我的門徒
[00:25:32.000 --> 00:25:34.000]  你們將認識真理
[00:25:34.000 --> 00:25:36.000]  真理是怎樣
[00:25:36.000 --> 00:25:39.000]  使你得自由
[00:25:39.000 --> 00:25:40.000]  今日我們信耶穌
[00:25:40.000 --> 00:25:42.000]  不是不可以做甚麼
[00:25:42.000 --> 00:25:44.000]  不是不可以做甚麼
[00:25:44.000 --> 00:25:46.000]  而是真正來說
[00:25:46.000 --> 00:25:47.000]  認識真理的時候
[00:25:47.000 --> 00:25:49.000]  是釋放了我們
[00:25:49.000 --> 00:25:50.000]  就好像聖經說
[00:25:50.000 --> 00:25:53.000]  我們從前在罪的捆綁
[00:25:53.000 --> 00:25:54.000]  是罪的奴隸
[00:25:54.000 --> 00:25:55.000]  如今我們釋放了
[00:25:55.000 --> 00:25:58.000]  不受罪惡的枷鎖
[00:25:58.000 --> 00:26:01.000]  真正在耶穌基督裏面
[00:26:01.000 --> 00:26:02.000]  有個豐盛
[00:26:02.000 --> 00:26:05.000]  有自由的生命
[00:26:05.000 --> 00:26:08.000]  我們不去到被那些罪
[00:26:08.000 --> 00:26:13.000]  救我來核祭
[00:26:13.000 --> 00:26:16.000]  今日你是否還在救我
[00:26:16.000 --> 00:26:19.000]  在罪惡的捆綁裏面呢
[00:26:19.000 --> 00:26:20.000]  我們是靠主
[00:26:20.000 --> 00:26:23.000]  能夠得到真正的自由
[00:26:23.000 --> 00:26:26.000]  希望這樣扭轉你一路的思想
[00:26:26.000 --> 00:26:28.000]  我們信耶穌
[00:26:28.000 --> 00:26:29.000]  是一個豐盛
[00:26:29.000 --> 00:26:31.000]  很自由活潑的人生
[00:26:31.000 --> 00:26:32.000]  不是一個很多枷鎖
[00:26:32.000 --> 00:26:33.000]  又要星期天回教會
[00:26:33.000 --> 00:26:34.000]  又要回團聚
[00:26:34.000 --> 00:26:39.000]  又要奉獻
[00:26:39.000 --> 00:26:40.000]  如果你明白耶穌基督的真理
[00:26:40.000 --> 00:26:42.000]  你愛慕真理的時候
[00:26:42.000 --> 00:26:44.000]  你就要行在耶穌基督
[00:26:44.000 --> 00:26:46.000]  真理的道路上
[00:26:46.000 --> 00:26:50.000]  而真理有第二個作用
[00:26:50.000 --> 00:26:53.000]  使他們成聖
[00:26:53.000 --> 00:26:54.000]  使我們成聖
[00:26:54.000 --> 00:26:56.000]  這個就是耶穌基督
[00:26:56.000 --> 00:26:57.000]  在第十七章
[00:26:57.000 --> 00:27:03.000]  去為門徒祈禱的一個圖文
[00:27:03.000 --> 00:27:04.000]  第十九節說
[00:27:04.000 --> 00:27:05.000]  我為他們的原故
[00:27:05.000 --> 00:27:07.000]  使自己分別為聖
[00:27:07.000 --> 00:27:08.000]  為要使他們怎樣
[00:27:08.000 --> 00:27:10.000]  因真理成聖
[00:27:10.000 --> 00:27:11.000]  好像很抽象
[00:27:11.000 --> 00:27:14.000]  成聖其實是更加像耶穌基督
[00:27:14.000 --> 00:27:15.000]  剛才我們的領事
[00:27:15.000 --> 00:27:19.000]  都和我們去到這樣分享
[00:27:19.000 --> 00:27:21.000]  耶穌基督
[00:27:21.000 --> 00:27:23.000]  完全和天父完全一樣
[00:27:23.000 --> 00:27:25.000]  耶穌基督的真理
[00:27:25.000 --> 00:27:27.000]  讓我們去到成聖
[00:27:27.000 --> 00:27:30.000]  更加像他
[00:27:30.000 --> 00:27:33.000]  怎樣像耶穌基督呢
[00:27:33.000 --> 00:27:34.000]  你是否認識耶穌基督的真理
[00:27:34.000 --> 00:27:39.000]  你是否認識耶穌基督呢
[00:27:39.000 --> 00:27:41.000]  聖經說耶穌是
[00:27:41.000 --> 00:27:43.000]  由和謙卑
[00:27:43.000 --> 00:27:45.000]  去到服侍人
[00:27:45.000 --> 00:27:49.000]  去到關心人的需要
[00:27:49.000 --> 00:27:52.000]  還有很多很多
[00:27:52.000 --> 00:27:54.000]  保羅在加拉太書說
[00:27:54.000 --> 00:27:56.000]  當我們靠著聖靈行事
[00:27:56.000 --> 00:27:58.000]  被聖靈聰明的時候
[00:27:58.000 --> 00:27:59.000]  我們就能夠結出
[00:27:59.000 --> 00:28:01.000]  聖靈所寄予的果子
[00:28:01.000 --> 00:28:04.000]  這就更加像耶穌基督
[00:28:04.000 --> 00:28:06.000]  就是成聖
[00:28:06.000 --> 00:28:07.000]  所以弟兄姊妹
[00:28:07.000 --> 00:28:09.000]  求神幫助我們
[00:28:09.000 --> 00:28:11.000]  讓我們走這條道路上高
[00:28:11.000 --> 00:28:12.000]  亦都明白到
[00:28:12.000 --> 00:28:14.000]  是走一條真理的道路上高
[00:28:14.000 --> 00:28:16.000]  如果有什麼不合乎
[00:28:16.000 --> 00:28:17.000]  上帝的心意的時候
[00:28:17.000 --> 00:28:19.000]  我們拿走
[00:28:19.000 --> 00:28:23.000]  讓我們心意更新而變化
[00:28:23.000 --> 00:28:25.000]  讓我們能夠去到愛慕
[00:28:25.000 --> 00:28:27.000]  去明白
[00:28:27.000 --> 00:28:28.000]  並且去實踐
[00:28:28.000 --> 00:28:30.000]  耶穌基督的真理
[00:28:30.000 --> 00:28:31.000]  這樣才能夠走在
[00:28:31.000 --> 00:28:35.000]  耶穌基督真理的道路上高
[00:28:35.000 --> 00:28:37.000]  記住耶穌基督的道路
[00:28:37.000 --> 00:28:39.000]  不單止是恩典
[00:28:39.000 --> 00:28:42.000]  還有真理
[00:28:42.000 --> 00:28:45.000]  而最後講到耶穌基督
[00:28:45.000 --> 00:28:46.000]  這條道路
[00:28:46.000 --> 00:28:48.000]  亦都是生命的道路
[00:28:48.000 --> 00:28:50.000]  在上次梁牧師和我們分享
[00:28:50.000 --> 00:28:51.000]  這個「我是」裏面
[00:28:51.000 --> 00:28:53.000]  其實都已經有一個
[00:28:53.000 --> 00:28:54.000]  這樣的描述
[00:28:54.000 --> 00:28:55.000]  那裏講到什麼
[00:28:55.000 --> 00:28:59.000]  「我是」復活和生命
[00:28:59.000 --> 00:29:01.000]  這個亦都是整個
[00:29:01.000 --> 00:29:02.000]  永恆福音
[00:29:02.000 --> 00:29:04.000]  一個很重要的訊息
[00:29:04.000 --> 00:29:06.000]  耶穌基督是真理的源頭
[00:29:06.000 --> 00:29:07.000]  是真理的本體
[00:29:07.000 --> 00:29:09.000]  亦都是生命的源頭
[00:29:09.000 --> 00:29:11.000]  生命的本體
[00:29:11.000 --> 00:29:12.000]  太初有道
[00:29:12.000 --> 00:29:14.000]  道與上帝同在
[00:29:14.000 --> 00:29:15.000]  道就是上帝
[00:29:15.000 --> 00:29:18.000]  這道太初與上帝同在
[00:29:18.000 --> 00:29:20.000]  萬物都是藉著他造的
[00:29:20.000 --> 00:29:23.000]  沒有一樣不是藉著他造的
[00:29:23.000 --> 00:29:25.000]  因為他是創造主
[00:29:25.000 --> 00:29:27.000]  他是創造生命
[00:29:27.000 --> 00:29:28.000]  凡被造的
[00:29:28.000 --> 00:29:31.000]  在他裏面有生命
[00:29:31.000 --> 00:29:35.000]  這生命就是人的光
[00:29:35.000 --> 00:29:38.000]  生命真正掌握在誰的手裏
[00:29:38.000 --> 00:29:41.000]  是不是你和我呢
[00:29:41.000 --> 00:29:44.000]  甚至我們是不是可以
[00:29:44.000 --> 00:29:46.000]  掌握別人的生命呢
[00:29:46.000 --> 00:29:48.000]  有時候說
[00:29:48.000 --> 00:29:51.000]  我們說有生殺之權
[00:29:51.000 --> 00:29:53.000]  是不是真的呢
[00:29:53.000 --> 00:29:56.000]  你可不可以決定你何時出世
[00:29:56.000 --> 00:29:59.000]  你可不可以決定你何時信耶穌
[00:29:59.000 --> 00:30:02.000]  你可不可以決定你何時
[00:30:02.000 --> 00:30:07.000]  肉身會到滅亡呢
[00:30:07.000 --> 00:30:09.000]  我們要明白耶穌基督
[00:30:09.000 --> 00:30:11.000]  是生命的源頭
[00:30:11.000 --> 00:30:12.000]  是生命的本體
[00:30:12.000 --> 00:30:14.000]  祂就是生命
[00:30:14.000 --> 00:30:18.000]  我們要走在耶穌基督生命的道路上
[00:30:18.000 --> 00:30:24.000]  約翰去到這本福音書最後的結尾
[00:30:24.000 --> 00:30:26.000]  他寫出了他寫福音書的目的
[00:30:26.000 --> 00:30:28.000]  但記載者之時
[00:30:28.000 --> 00:30:30.000]  是要使你們信耶穌是基督
[00:30:30.000 --> 00:30:31.000]  是上帝的兒子
[00:30:31.000 --> 00:30:33.000]  並且使你們信他
[00:30:33.000 --> 00:30:37.000]  好恩著他的名得生命
[00:30:37.000 --> 00:30:39.000]  另外聖經說
[00:30:39.000 --> 00:30:41.000]  他要我們得的
[00:30:41.000 --> 00:30:43.000]  是更加豐盛的生命
[00:30:43.000 --> 00:30:45.000]  而在乎第一步
[00:30:45.000 --> 00:30:47.000]  在第三章說到
[00:30:47.000 --> 00:30:50.000]  我們是不是相信
[00:30:50.000 --> 00:30:52.000]  當人相信的時候
[00:30:52.000 --> 00:30:54.000]  就能得到永生
[00:30:54.000 --> 00:30:56.000]  就好像他在第三章
[00:30:56.000 --> 00:30:59.000]  和尼哥底姆談論的時候說到重生
[00:30:59.000 --> 00:31:00.000]  那麼某個相信
[00:31:00.000 --> 00:31:01.000]  接受耶穌基督的人
[00:31:01.000 --> 00:31:04.000]  也有一個不再一樣重生的生命
[00:31:04.000 --> 00:31:09.000]  讓我們好好愛惜這個生命
[00:31:09.000 --> 00:31:12.000]  跟隨耶穌基督
[00:31:12.000 --> 00:31:15.000]  很弔詭的福音
[00:31:15.000 --> 00:31:17.000]  你看下去的時候
[00:31:17.000 --> 00:31:18.000]  一路看下去就發覺
[00:31:18.000 --> 00:31:22.000]  這個生命原來是耶穌基督寫掉的
[00:31:22.000 --> 00:31:24.000]  要得到生命
[00:31:24.000 --> 00:31:27.000]  但原來首先是捨去了生命
[00:31:27.000 --> 00:31:29.000]  耶穌基督也是這樣說過
[00:31:30.000 --> 00:31:32.000]  凡是我喪掉生命的
[00:31:32.000 --> 00:31:34.000]  就會得著生命
[00:31:34.000 --> 00:31:37.000]  今天
[00:31:37.000 --> 00:31:40.000]  你是否要跟隨耶穌基督走生命的道路呢?
[00:31:40.000 --> 00:31:43.000]  是否走一個負代價的道路呢?
[00:31:43.000 --> 00:31:46.000]  是否一個走在真理的道路上呢?
[00:31:46.000 --> 00:31:52.000]  使徒約翰在《約翰一書》
[00:31:52.000 --> 00:31:53.000]  另一段書上說到
[00:31:53.000 --> 00:31:56.000]  有上帝兒子的就有生命
[00:31:56.000 --> 00:31:59.000]  這個不單止是我們相信耶穌那一刻
[00:31:59.000 --> 00:32:02.000]  我們要繼續不斷去持守
[00:32:02.000 --> 00:32:05.000]  而在這個生命裏面
[00:32:05.000 --> 00:32:07.000]  我發覺起碼有兩個特質
[00:32:07.000 --> 00:32:10.000]  第一個特質就是更生
[00:32:10.000 --> 00:32:12.000]  更生的生命
[00:32:12.000 --> 00:32:15.000]  就好像小勞保羅在《羅馬書》說到
[00:32:15.000 --> 00:32:18.000]  我們常常要心意更生而變化
[00:32:18.000 --> 00:32:19.000]  是每天
[00:32:19.000 --> 00:32:21.000]  一天生次一天
[00:32:21.000 --> 00:32:23.000]  你說不是啊林牧師
[00:32:23.000 --> 00:32:27.000]  我的肉體一天比一天衰殘
[00:32:27.000 --> 00:32:30.000]  這個說法是有一點錯誤的
[00:32:30.000 --> 00:32:33.000]  你知不知道每一天有些東西
[00:32:33.000 --> 00:32:35.000]  你的身體正在更生
[00:32:35.000 --> 00:32:38.000]  知不知道是甚麼
[00:32:38.000 --> 00:32:42.000]  就是你的皮膚的細胞
[00:32:42.000 --> 00:32:45.000]  我們翻查紀錄
[00:32:45.000 --> 00:32:47.000]  然後每一天我們會死去
[00:32:47.000 --> 00:32:51.000]  三萬至四萬個皮膚的細胞
[00:32:51.000 --> 00:32:52.000]  不過不用擔心
[00:32:52.000 --> 00:32:56.000]  三萬至四萬個新的細胞會再生出來
