
[00:00:00.000 --> 00:00:03.000]  在開始靜悼的時候同心來祈禱
[00:20:48.000 --> 00:20:51.000]  大大份的在上星期出了
[00:20:51.000 --> 00:20:54.000]  我們鼓勵提醒大家回主日學
[00:20:54.000 --> 00:20:59.000]  即使我們今天晚課
[00:20:59.000 --> 00:21:01.000]  我們都有主日學
[00:21:01.000 --> 00:21:05.000]  都是鼓勵大家來學習聖經
[00:21:05.000 --> 00:21:09.000]  星期三我們有月人的操練
[00:21:09.000 --> 00:21:10.000]  有練大劍牧師
[00:21:10.000 --> 00:21:13.000]  我們主任牧師來講述
[00:21:13.000 --> 00:21:17.000]  有關於聖經裏面的人物
[00:21:17.000 --> 00:21:21.000]  這個就是幫助我們來聽
[00:21:21.000 --> 00:21:25.000]  但怎樣可以加強聽的果效呢?
[00:21:25.000 --> 00:21:31.000]  第二點就是我們要愛得徹底
[00:21:31.000 --> 00:21:33.000]  經文裏面說
[00:21:33.000 --> 00:21:38.000]  耶和華是以色列獨一的主
[00:21:38.000 --> 00:21:42.000]  然後你們要盡心盡性
[00:21:42.000 --> 00:21:45.000]  盡力愛耶和華
[00:21:45.000 --> 00:21:52.000]  一個動詞是愛
[00:21:52.000 --> 00:21:57.000]  三個態度是盡心盡性和盡力
[00:21:57.000 --> 00:22:01.000]  愛能夠將被動變為主動
[00:22:01.000 --> 00:22:06.000]  推動我們自動自發地回應
[00:22:06.000 --> 00:22:16.000]  我們講生果有很多人有不同的想法
[00:22:16.000 --> 00:22:18.000]  以榴槤為例
[00:22:18.000 --> 00:22:20.000]  你喜歡吃的話
[00:22:20.000 --> 00:22:24.000]  不叫也會搶著吃
[00:22:24.000 --> 00:22:27.000]  吃到停不下來
[00:22:27.000 --> 00:22:30.000]  聞到味道是甚麼呢?
[00:22:30.000 --> 00:22:32.000]  是香的
[00:22:32.000 --> 00:22:37.000]  但如果你不喜歡吃是怎樣呢?
[00:22:37.000 --> 00:22:42.000]  你聞到就已經避而遠之
[00:22:42.000 --> 00:22:53.000]  同一件事有不同的反應取決於你的態度
[00:22:53.000 --> 00:22:55.000]  你的喜好
[00:22:55.000 --> 00:23:01.000]  我們覺得神的律法如果是一個重擔
[00:23:01.000 --> 00:23:03.000]  我們會覺得很辛苦
[00:23:03.000 --> 00:23:07.000]  但如果你覺得這件事是祂喜歡的
[00:23:07.000 --> 00:23:13.000]  我們願意主動去回應
[00:23:13.000 --> 00:23:17.000]  我記得我開始拍拖的時候
[00:23:17.000 --> 00:23:19.000]  我媽媽跟我說
[00:23:19.000 --> 00:23:22.000]  她說叫你去街上賣芝士油
[00:23:22.000 --> 00:23:25.000]  都不停地說這麼多話
[00:23:25.000 --> 00:23:28.000]  我問她為甚麼別人打電話給你
[00:23:28.000 --> 00:23:30.000]  你不覺得辛苦嗎?
[00:23:30.000 --> 00:23:34.000]  晚上也會出去
[00:23:34.000 --> 00:23:37.000]  這不單止是男女朋友
[00:23:37.000 --> 00:23:39.000]  就算同學也是
[00:23:39.000 --> 00:23:41.000]  你扮人
[00:23:41.000 --> 00:23:43.000]  晚上也會出去
[00:23:43.000 --> 00:23:45.000]  你不覺得難嗎?
[00:23:45.000 --> 00:23:47.000]  住七樓的
[00:23:47.000 --> 00:23:49.000]  你覺得走樓梯很辛苦
[00:23:49.000 --> 00:23:51.000]  為甚麼我叫你去街上賣芝士油
[00:23:51.000 --> 00:23:52.000]  你這麼多話說
[00:23:52.000 --> 00:23:55.000]  別人叫你出去就馬上出去
[00:23:55.000 --> 00:24:03.000]  同一件事是取決於個人的態度
[00:24:03.000 --> 00:24:07.000]  前一陣子世界盃
[00:24:07.000 --> 00:24:12.000]  很多人都捱睏
[00:24:12.000 --> 00:24:15.000]  他們一點也不覺得辛苦
[00:24:15.000 --> 00:24:18.000]  不睡覺
[00:24:18.000 --> 00:24:19.000]  翌日還要上班
[00:24:19.000 --> 00:24:22.000]  辛苦嗎?
[00:24:22.000 --> 00:24:25.000]  但樂此不疲,很開心
[00:24:25.000 --> 00:24:27.000]  為甚麼?
[00:24:27.000 --> 00:24:28.000]  簡單一句
[00:24:28.000 --> 00:24:30.000]  喜歡
[00:24:30.000 --> 00:24:37.000]  愛
[00:24:37.000 --> 00:24:38.000]  因為愛
[00:24:38.000 --> 00:24:45.000]  神要求我們盡心盡性盡力
[00:24:45.000 --> 00:24:49.000]  怎樣才算盡?
[00:24:49.000 --> 00:24:51.000]  那些飲品
[00:24:51.000 --> 00:24:54.000]  瓶蓋實在太緊了
[00:24:54.000 --> 00:24:57.000]  怎麼扭都扭不開
[00:24:57.000 --> 00:24:58.000]  就是盡
[00:24:58.000 --> 00:25:02.000]  你發覺用盡全力才扭得開
[00:25:02.000 --> 00:25:03.000]  這就是盡
[00:25:03.000 --> 00:25:05.000]  你見到巴士
[00:25:05.000 --> 00:25:06.000]  見到地鐵
[00:25:06.000 --> 00:25:10.000]  突然間可以成為短跑選手
[00:25:10.000 --> 00:25:12.000]  明明道門在關
[00:25:12.000 --> 00:25:14.000]  但你可以衝進去
[00:25:14.000 --> 00:25:19.000]  這就是盡
[00:25:19.000 --> 00:25:21.000]  是指我們的意識
[00:25:21.000 --> 00:25:24.000]  也是記憶所在
[00:25:24.000 --> 00:25:25.000]  俗語說
[00:25:25.000 --> 00:25:27.000]  人在心不在
[00:25:27.000 --> 00:25:29.000]  過去星期一
[00:25:29.000 --> 00:25:34.000]  見到很多疑似人類的地球生物
[00:25:34.000 --> 00:25:36.000]  在乘車
[00:25:36.000 --> 00:25:39.000]  這班人穿著校服
[00:25:39.000 --> 00:25:41.000]  但怎樣?
[00:25:41.000 --> 00:25:43.000]  不清醒
[00:25:43.000 --> 00:25:47.000]  雖然回到學校的場景
[00:25:47.000 --> 00:25:50.000]  但怎樣?
[00:25:50.000 --> 00:25:53.000]  人在心不在
[00:25:53.000 --> 00:25:58.000]  因為過往暑假的生活太瘋狂
[00:25:58.000 --> 00:26:00.000]  到要求
[00:26:00.000 --> 00:26:03.000]  被要求八點多
[00:26:03.000 --> 00:26:06.000]  或者八點鐘回到學校的時間
[00:26:06.000 --> 00:26:10.000]  人是回到的
[00:26:10.000 --> 00:26:12.000]  但心回不來?
[00:26:12.000 --> 00:26:14.000]  心回不來
[00:26:14.000 --> 00:26:16.000]  雖然人
[00:26:16.000 --> 00:26:18.000]  坐在課室裏
[00:26:18.000 --> 00:26:20.000]  還在想什麼?
[00:26:20.000 --> 00:26:22.000]  還在想網上的遊戲
[00:26:22.000 --> 00:26:25.000]  手遊
[00:26:25.000 --> 00:26:31.000]  還在發夢
[00:26:31.000 --> 00:26:41.000]  人在而心不在
[00:26:41.000 --> 00:26:42.000]  盡心
[00:26:42.000 --> 00:26:45.000]  是指我們盡對大的努力
[00:26:45.000 --> 00:26:48.000]  馬上將神的話放在心裏
[00:26:48.000 --> 00:26:51.000]  更加有實質的回應
[00:26:51.000 --> 00:26:52.000]  盡性
[00:26:52.000 --> 00:26:55.000]  是指我們的意志
[00:26:55.000 --> 00:26:57.000]  每一樣的運動
[00:26:57.000 --> 00:26:58.000]  技能
[00:26:58.000 --> 00:26:59.000]  知識
[00:26:59.000 --> 00:27:00.000]  如果要更上一層樓
[00:27:00.000 --> 00:27:02.000]  必須是要意志
[00:27:02.000 --> 00:27:03.000]  我們說
[00:27:03.000 --> 00:27:05.000]  一個奧運選手
[00:27:05.000 --> 00:27:07.000]  他得到獎牌
[00:27:07.000 --> 00:27:09.000]  其實他做一個動作
[00:27:09.000 --> 00:27:12.000]  你在螢光幕見到
[00:27:12.000 --> 00:27:13.000]  跟人比賽
[00:27:13.000 --> 00:27:15.000]  一下抽擊
[00:27:15.000 --> 00:27:17.000]  很簡單
[00:27:17.000 --> 00:27:20.000]  但他可能做這個動作
[00:27:20.000 --> 00:27:22.000]  每天
[00:27:22.000 --> 00:27:25.000]  要做上萬次
[00:27:25.000 --> 00:27:27.000]  日復日
[00:27:27.000 --> 00:27:29.000]  月復月
[00:27:29.000 --> 00:27:31.000]  年復年
[00:27:31.000 --> 00:27:33.000]  你見到這麼簡單的動作
[00:27:33.000 --> 00:27:35.000]  其實他練了無數次
[00:27:35.000 --> 00:27:38.000]  你覺得很容易去模仿
[00:27:38.000 --> 00:27:45.000]  但你做不到
[00:27:45.000 --> 00:27:46.000]  今天
[00:27:46.000 --> 00:27:49.000]  按著我們的本性
[00:27:49.000 --> 00:27:52.000]  按著我們個人
[00:27:52.000 --> 00:27:53.000]  坦白說
[00:27:53.000 --> 00:27:54.000]  大家
[00:27:54.000 --> 00:27:56.000]  都是我們習慣
[00:27:56.000 --> 00:27:57.000]  我們說
[00:27:57.000 --> 00:27:59.000]  都是懶
[00:27:59.000 --> 00:28:01.000]  很多事我們不是不知道
[00:28:01.000 --> 00:28:03.000]  不過是怎樣
[00:28:03.000 --> 00:28:06.000]  當我們去實踐的時候
[00:28:06.000 --> 00:28:08.000]  有一個距離
[00:28:08.000 --> 00:28:09.000]  意志
[00:28:09.000 --> 00:28:11.000]  就挑戰我們
[00:28:11.000 --> 00:28:13.000]  將這些知識
[00:28:13.000 --> 00:28:15.000]  化為行動
[00:28:15.000 --> 00:28:16.000]  去回應
[00:28:16.000 --> 00:28:17.000]  盡力
[00:28:17.000 --> 00:28:22.000]  是行動上最大的努力
[00:28:22.000 --> 00:28:27.000]  當我仍然去年青的時間
[00:28:27.000 --> 00:28:29.000]  跟班細路一起出去
[00:28:29.000 --> 00:28:30.000]  吃自助餐
[00:28:30.000 --> 00:28:34.000]  這些就是盡力
[00:28:34.000 --> 00:28:36.000]  數十碟都未吃完
[00:28:36.000 --> 00:28:38.000]  飽未?
[00:28:38.000 --> 00:28:39.000]  他說
[00:28:39.000 --> 00:28:43.000]  我剛剛才熱身
[00:28:43.000 --> 00:28:45.000]  吃了十碟才熱身
[00:28:45.000 --> 00:28:48.000]  當然
[00:28:48.000 --> 00:28:50.000]  給了錢又怎樣?
[00:28:50.000 --> 00:28:52.000]  還不吃盡?
[00:28:52.000 --> 00:28:55.000]  我見過過節時間
[00:28:55.000 --> 00:28:56.000]  在街市
[00:28:56.000 --> 00:28:58.000]  王太太出去買
[00:28:58.000 --> 00:29:00.000]  去做節買餸
[00:29:00.000 --> 00:29:03.000]  那些人搶食物
[00:29:03.000 --> 00:29:05.000]  在百貨公司大減價的時間
[00:29:05.000 --> 00:29:07.000]  同一件衣服
[00:29:07.000 --> 00:29:09.000]  你見到合適的時間又怎樣?
[00:29:09.000 --> 00:29:11.000]  你要捉住
[00:29:11.000 --> 00:29:14.000]  你放回去就不會見到
[00:29:14.000 --> 00:29:16.000]  你捉住衣服又怎樣?
[00:29:16.000 --> 00:29:19.000]  有其他人爭著跟你搶
[00:29:19.000 --> 00:29:22.000]  這個就是盡力
[00:29:22.000 --> 00:29:26.000]  相信大家都玩過拔河
[00:29:26.000 --> 00:29:29.000]  真的要出盡九牛二虎之力
[00:29:29.000 --> 00:29:31.000]  如果腳不是扎穩馬
[00:29:31.000 --> 00:29:34.000]  雙手不是捉緊繩子
[00:29:34.000 --> 00:29:36.000]  對方一拉又怎樣?
[00:29:36.000 --> 00:29:39.000]  你就打低
[00:29:39.000 --> 00:29:41.000]  我們在運動比賽的時間
[00:29:41.000 --> 00:29:42.000]  跑步
[00:29:42.000 --> 00:29:43.000]  壓線
[00:29:43.000 --> 00:29:45.000]  還有衝線
[00:29:45.000 --> 00:29:52.000]  懂得有人可以為去旅行去得很盡
[00:29:52.000 --> 00:29:56.000]  明天開始放假
[00:29:56.000 --> 00:30:01.000]  拿行李放工的時間
[00:30:01.000 --> 00:30:05.000]  直接去機場
[00:30:05.000 --> 00:30:08.000]  然後假期完了
[00:30:08.000 --> 00:30:10.000]  怎樣?
[00:30:10.000 --> 00:30:11.000]  不用回家
[00:30:11.000 --> 00:30:14.000]  在機場直接上班
[00:30:14.000 --> 00:30:16.000]  為了去旅行
[00:30:16.000 --> 00:30:18.000]  可以去得很盡
[00:30:18.000 --> 00:30:21.000]  我也懂得有人喜愛比賽
[00:30:21.000 --> 00:30:23.000]  喜愛運動
[00:30:23.000 --> 00:30:27.000]  特意飛去台北
[00:30:27.000 --> 00:30:30.000]  飛去澳洲
[00:30:30.000 --> 00:30:33.000]  參加馬拉松
[00:30:33.000 --> 00:30:39.000]  我也懂得有人為了參加比賽
[00:30:39.000 --> 00:30:43.000]  特意去買機票
[00:30:43.000 --> 00:30:45.000]  去給人
[00:30:45.000 --> 00:30:48.000]  因為伴侶遲了回來
[00:30:48.000 --> 00:30:50.000]  參加不到比賽
[00:30:50.000 --> 00:30:52.000]  為了可以一起比賽
[00:30:52.000 --> 00:30:54.000]  我給你一張機票
[00:30:54.000 --> 00:30:56.000]  你先回來
[00:30:56.000 --> 00:30:58.000]  機票五、六千元
[00:30:58.000 --> 00:31:00.000]  為了一場比賽
[00:31:00.000 --> 00:31:04.000]  他覺得值
[00:31:04.000 --> 00:31:08.000]  這樣
[00:31:08.000 --> 00:31:11.000]  為了耶穌
[00:31:11.000 --> 00:31:14.000]  為了你的信仰
[00:31:14.000 --> 00:31:16.000]  你覺得
[00:31:16.000 --> 00:31:24.000]  你可以去到多盡
[00:31:24.000 --> 00:31:27.000]  今天的講題是最大的誡命
[00:31:27.000 --> 00:31:31.000]  願意我們不單止坐在這裡聽
[00:31:31.000 --> 00:31:33.000]  而是帶有服從
[00:31:33.000 --> 00:31:35.000]  主動去聆聽
[00:31:35.000 --> 00:31:37.000]  去即時回應
[00:31:37.000 --> 00:31:39.000]  以我們愛神
[00:31:39.000 --> 00:31:43.000]  盡心盡性盡力
[00:31:43.000 --> 00:31:46.000]  是知情義的傳人去愛
[00:31:46.000 --> 00:31:55.000]  去同心來祈禱
[00:31:55.000 --> 00:31:57.000]  我們天父在你面前要禱告
[00:31:57.000 --> 00:32:01.000]  願讓聖的說話
[00:32:01.000 --> 00:32:03.000]  停留在我們心裡面
[00:32:03.000 --> 00:32:05.000]  去滋潤我們的心靈
[00:32:05.000 --> 00:32:08.000]  願讓今天所講的信息
[00:32:08.000 --> 00:32:10.000]  不單止是知識
[00:32:10.000 --> 00:32:14.000]  而是去深化在我們的生活當中
[00:32:14.000 --> 00:32:19.000]  願讓我們來聽
[00:32:19.000 --> 00:32:23.000]  並且盡全力來回應
[00:32:23.000 --> 00:32:25.000]  願讓我們人生當中
[00:32:25.000 --> 00:32:28.000]  信仰成為我們的唯一
[00:32:28.000 --> 00:32:31.000]  信仰就是我們的生活
[00:32:31.000 --> 00:32:33.000]  以致這個信仰
[00:32:33.000 --> 00:32:35.000]  不只是生命的點綴
[00:32:35.000 --> 00:32:37.000]  可有可無
[00:32:37.000 --> 00:32:40.000]  而是就像以色列人
[00:32:40.000 --> 00:32:46.000]  他們以信仰成為他們生命的全部
[00:32:46.000 --> 00:32:49.000]  甚至容讓他們
[00:32:49.000 --> 00:32:51.000]  當他們面對生死的抉擇
[00:32:51.000 --> 00:32:54.000]  他們依然來去堅持
[00:32:54.000 --> 00:32:55.000]  來去效忠
[00:32:55.000 --> 00:32:59.000]  因為神是他們獨一的主
[00:32:59.000 --> 00:33:01.000]  盼望聖的說話
[00:33:01.000 --> 00:33:03.000]  成為我們深刻的提醒
[00:33:03.000 --> 00:33:05.000]  去塑造我們的生命
[00:33:05.000 --> 00:33:08.000]  願以我戴著這份馴服
[00:33:08.000 --> 00:33:10.000]  以致我們來愛母神的說話
[00:33:10.000 --> 00:33:14.000]  並且來去恩著愛神
[00:33:14.000 --> 00:33:16.000]  我們願意來去進行
[00:33:16.000 --> 00:33:19.000]  祈禱賴奉耶穌基督聖名祈求
[00:33:19.000 --> 00:33:20.000]  阿們
