
[00:00:00.000 --> 00:00:06.000]  我這兩場是很特別的,我簡題目的。
[00:27:57.000 --> 00:28:03.000]  蒙連恤的人是他敬畏因為我們的父親,
[00:28:03.000 --> 00:28:07.000]  我在這多年我可告訴你,
[00:28:07.000 --> 00:28:12.000]  我見證我父親都是一個很連恤我,
[00:28:12.000 --> 00:28:14.000]  但亦連恤很多人,
[00:28:14.000 --> 00:28:16.000]  因為他是一個很敬畏上帝的人,
[00:28:16.000 --> 00:28:20.000]  我這幾年有機會很近距離跟他一起服侍,
[00:28:20.000 --> 00:28:23.000]  亦有很多同台機會分享,
[00:28:23.000 --> 00:28:27.000]  我很見證到神很祝福他,
[00:28:27.000 --> 00:28:30.000]  所以我很開心可以有機會,
[00:28:30.000 --> 00:28:32.000]  我很告訴他他很愛我,
[00:28:32.000 --> 00:28:34.000]  給我很多空間成長,
[00:28:34.000 --> 00:28:36.000]  從來無強迫我要他做個人,
[00:28:36.000 --> 00:28:38.000]  所以他是一個很好的爸爸,
[00:28:38.000 --> 00:28:41.000]  到我今日我已有個十四歲的兒子,
[00:28:41.000 --> 00:28:44.000]  所以到我可以學習連恤我的兒子,
[00:28:44.000 --> 00:28:46.000]  所以祝福大家,
[00:28:46.000 --> 00:28:48.000]  我很感恩有機會,
[00:28:48.000 --> 00:28:50.000]  神給我這樣的經歷,
[00:28:50.000 --> 00:28:52.000]  讓我實實在在體驗他的愛,
[00:28:52.000 --> 00:28:56.000]  體驗他生命給我的生命的寶貴,
[00:28:56.000 --> 00:28:59.000]  我很感激有機會跟大家分享,
[00:28:59.000 --> 00:29:00.000]  多謝。
[00:29:00.000 --> 00:29:10.000]  如果說回我,
[00:29:10.000 --> 00:29:13.000]  因為我收到醫生的報告,
[00:29:13.000 --> 00:29:15.000]  他們不太識大,
[00:29:15.000 --> 00:29:18.000]  我收到,我知道大,
[00:29:18.000 --> 00:29:23.000]  我叫他太太和兒子,
[00:29:23.000 --> 00:29:26.000]  兒子那時很小,
[00:29:26.000 --> 00:29:30.000]  我給他解那個報告,
[00:29:30.000 --> 00:29:34.000]  嘩,多大個瘤,
[00:29:34.000 --> 00:29:37.000]  很深壓著神經線,
[00:29:37.000 --> 00:29:41.000]  那時我都忍不住哭,
[00:29:41.000 --> 00:29:47.000]  我孫女未見我們全家哭哭,
[00:29:47.000 --> 00:29:51.000]  到我後來讀CK,
[00:29:51.000 --> 00:29:54.000]  23年,
[00:29:54.000 --> 00:29:56.000]  我懷惡無者我迫不及待,
[00:29:56.000 --> 00:29:59.000]  我雖然行過死刑,
[00:29:59.000 --> 00:30:01.000]  也不怕罪,
[00:30:01.000 --> 00:30:04.000]  全部行賊,
[00:30:04.000 --> 00:30:06.000]  我們一起祈禱,
[00:30:06.000 --> 00:30:08.000]  我最感動兒子,
[00:30:08.000 --> 00:30:10.000]  他十四歲,
[00:30:10.000 --> 00:30:12.000]  幾歲,
[00:30:12.000 --> 00:30:15.000]  他昨日走過來,
[00:30:15.000 --> 00:30:19.000]  爸爸按住他的頭,
[00:30:19.000 --> 00:30:21.000]  他知,
[00:30:21.000 --> 00:30:22.000]  他知,
[00:30:22.000 --> 00:30:26.000]  我們一家人一起祈禱,
[00:30:26.000 --> 00:30:29.000]  結果我們一家人一起死亡,
[00:30:29.000 --> 00:30:32.000]  他說我見到你是真的,
[00:30:32.000 --> 00:30:33.000]  我真是醫生,
[00:30:33.000 --> 00:30:34.000]  我不是假扮的,
[00:30:34.000 --> 00:30:37.000]  我無行醫,
[00:30:37.000 --> 00:30:39.000]  不是那間醫院的醫生,
[00:30:39.000 --> 00:30:41.000]  他不自知罪惡,
[00:30:41.000 --> 00:30:42.000]  他說你找誰,
[00:30:42.000 --> 00:30:45.000]  潘教授幫兒子做心術,
[00:30:45.000 --> 00:30:46.000]  他很想見他,
[00:30:46.000 --> 00:30:48.000]  他說不行不行,
[00:30:48.000 --> 00:30:51.000]  他緊握我手心門口截住我,
[00:30:51.000 --> 00:30:53.000]  大哂口探,
[00:30:53.000 --> 00:30:56.000]  那時你會感覺到pain,
[00:30:56.000 --> 00:30:58.000]  那時你,
[00:30:58.000 --> 00:31:01.000]  我都覺得自己有點失控,
[00:31:01.000 --> 00:31:04.000]  無理由這樣衝關,
[00:31:04.000 --> 00:31:06.000]  人就是這樣,
[00:31:06.000 --> 00:31:08.000]  到你父親年老時,
[00:31:08.000 --> 00:31:10.000]  你倒轉,
[00:31:10.000 --> 00:31:12.000]  我老師說過,
[00:31:12.000 --> 00:31:15.000]  you have to father your father,
[00:31:15.000 --> 00:31:17.000]  倒轉,
[00:31:17.000 --> 00:31:18.000]  你做子女,
[00:31:18.000 --> 00:31:20.000]  變成父親,
[00:31:20.000 --> 00:31:24.000]  我爸爸年老時都病,
[00:31:24.000 --> 00:31:26.000]  都幾多病,
[00:31:26.000 --> 00:31:28.000]  time will go on,
[00:31:28.000 --> 00:31:31.000]  所以他有很多種病,
[00:31:31.000 --> 00:31:34.000]  有癌症要做手術,
[00:31:34.000 --> 00:31:35.000]  我很感謝他,
[00:31:35.000 --> 00:31:38.000]  我們四兄弟姐妹都很同心,
[00:31:38.000 --> 00:31:40.000]  我太太都很同心,
[00:31:40.000 --> 00:31:42.000]  成日去探望她,
[00:31:42.000 --> 00:31:44.000]  我最細細個去探望她,
[00:31:44.000 --> 00:31:46.000]  當她住在慈善館,
[00:31:46.000 --> 00:31:48.000]  最拉扯的時間,
[00:31:48.000 --> 00:31:50.000]  因為她在大埔隔壁,
[00:31:50.000 --> 00:31:52.000]  我每日都去探望她,
[00:31:52.000 --> 00:31:54.000]  我最細個細個去探望她,
[00:31:54.000 --> 00:31:56.000]  一日去,
[00:31:56.000 --> 00:31:58.000]  拉住她,
[00:31:58.000 --> 00:32:00.000]  陪她去最拉扯的時間,
[00:32:00.000 --> 00:32:02.000]  我不會當面不做,
[00:32:02.000 --> 00:32:04.000]  所以人必定會有,
[00:32:04.000 --> 00:32:06.000]  你到那階段時間一定會,
[00:32:06.000 --> 00:32:09.000]  那種pain有時你不敢講,
[00:32:09.000 --> 00:32:11.000]  你講不出,
[00:32:11.000 --> 00:32:13.000]  但如果你知道,
[00:32:13.000 --> 00:32:15.000]  你的父親feel到你的pain,
[00:32:15.000 --> 00:32:17.000]  天父他feel到,
[00:32:17.000 --> 00:32:19.000]  他說我聽你的祈禱,
[00:32:19.000 --> 00:32:21.000]  我願意醫治你,
[00:32:21.000 --> 00:32:23.000]  救你的命脫離死亡,
[00:32:23.000 --> 00:32:25.000]  個個都會死,
[00:32:25.000 --> 00:32:27.000]  但我知道主耶穌都來,
[00:32:27.000 --> 00:32:30.000]  地上的生命雖然會結束,
[00:32:30.000 --> 00:32:32.000]  仍然有一個永遠的生命,
[00:32:32.000 --> 00:32:34.000]  所以這兩句很重要,
[00:32:34.000 --> 00:32:36.000]  地上的情是講永久的情,
[00:32:36.000 --> 00:32:40.000]  但講永久的情是最後一句,
[00:32:40.000 --> 00:32:43.000]  他赦免你一切罪孽,
[00:32:43.000 --> 00:32:47.000]  為何最親的人都會那麼多隔膜,
[00:32:47.000 --> 00:32:51.000]  父親和自己的孩子有沒有隔膜,
[00:32:51.000 --> 00:32:53.000]  有,
[00:32:53.000 --> 00:32:55.000]  因為你最近的時間,
[00:32:55.000 --> 00:32:57.000]  最容易有隔膜,
[00:32:57.000 --> 00:32:59.000]  因為你特別這段長時間,
[00:32:59.000 --> 00:33:01.000]  有些很基本的事未必一樣看法,
[00:33:01.000 --> 00:33:04.000]  如果你的兒子由頭到尾,
[00:33:04.000 --> 00:33:06.000]  所有他問我一些事,
[00:33:06.000 --> 00:33:08.000]  我不敢答他,
[00:33:08.000 --> 00:33:10.000]  他最後都問我,
[00:33:10.000 --> 00:33:12.000]  他其實在大學已經問我,
[00:33:12.000 --> 00:33:14.000]  他本來讀尾三學,
[00:33:14.000 --> 00:33:16.000]  打算做醫生,
[00:33:16.000 --> 00:33:18.000]  他最後跟我說,
[00:33:18.000 --> 00:33:20.000]  爸爸你不要介意,
[00:33:20.000 --> 00:33:22.000]  我決定不讀醫科,
[00:33:22.000 --> 00:33:24.000]  我決定想轉行,
[00:33:24.000 --> 00:33:26.000]  想讀communications,
[00:33:26.000 --> 00:33:28.000]  行不行我無限,
[00:33:28.000 --> 00:33:32.000]  你決定,你都要給他空間,
[00:33:32.000 --> 00:33:34.000]  給他空間,
[00:33:34.000 --> 00:33:36.000]  他後來決定了,
[00:33:36.000 --> 00:33:38.000]  他後來還問我,
[00:33:38.000 --> 00:33:40.000]  你做了醫生幾年未轉行,
[00:33:40.000 --> 00:33:42.000]  我做就轉吧,
[00:33:42.000 --> 00:33:47.000]  他很早想做自己想做的事,
[00:33:47.000 --> 00:33:50.000]  你都要給他些空間,
[00:33:50.000 --> 00:33:52.000]  當然我成長的時間,
[00:33:52.000 --> 00:33:54.000]  我爸爸很愛我,
[00:33:54.000 --> 00:33:56.000]  但到我有信仰的時間他不明白,
[00:33:56.000 --> 00:33:58.000]  他不明白,
[00:33:58.000 --> 00:34:01.000]  誰拜祖先師,
[00:34:01.000 --> 00:34:05.000]  蔡門,
[00:34:05.000 --> 00:34:07.000]  易代宗親,
[00:34:07.000 --> 00:34:09.000]  誰上香,
[00:34:09.000 --> 00:34:12.000]  他不是信甚麼,
[00:34:12.000 --> 00:34:14.000]  都要驗祖,
[00:34:14.000 --> 00:34:16.000]  我可否答他,
[00:34:16.000 --> 00:34:18.000]  我說爸爸我很尊敬我的祖先,
[00:34:18.000 --> 00:34:20.000]  你給我不裝香,
[00:34:20.000 --> 00:34:22.000]  我只是擠花在這兒行不行,
[00:34:22.000 --> 00:34:24.000]  他說行,
[00:34:24.000 --> 00:34:26.000]  結果他批准了,
[00:34:26.000 --> 00:34:28.000]  你明不明,
[00:34:28.000 --> 00:34:30.000]  有些事是有衝突,
[00:34:30.000 --> 00:34:32.000]  當然我跟他最大衝突,
[00:34:32.000 --> 00:34:34.000]  當我轉行,
[00:34:34.000 --> 00:34:36.000]  他罵我這句話,
[00:34:36.000 --> 00:34:38.000]  我想想他罵得對,
[00:34:38.000 --> 00:34:40.000]  你那麼蠢,
[00:34:40.000 --> 00:34:42.000]  你蔡家第一個入大學,
[00:34:42.000 --> 00:34:44.000]  我有那麼多代,
[00:34:44.000 --> 00:34:46.000]  第一個做醫生,
[00:34:46.000 --> 00:34:48.000]  你將來不要來找我,
[00:34:48.000 --> 00:34:50.000]  我已經派了兩輛車給你,
[00:34:50.000 --> 00:34:52.000]  到現在都無,
[00:34:52.000 --> 00:34:54.000]  你說得對,
[00:34:54.000 --> 00:34:56.000]  有這些事,
[00:34:56.000 --> 00:34:58.000]  你最親的人,
[00:34:58.000 --> 00:35:00.000]  我深深知道他愛我,
[00:35:00.000 --> 00:35:02.000]  但你去到那時,
[00:35:02.000 --> 00:35:04.000]  人生有方向,
[00:35:04.000 --> 00:35:06.000]  我真的知道,
[00:35:06.000 --> 00:35:08.000]  我跟這個神是真的,
[00:35:08.000 --> 00:35:10.000]  我轉行不是為錢,
[00:35:10.000 --> 00:35:12.000]  我知道是神召我去做這件事,
[00:35:12.000 --> 00:35:14.000]  所以我求他饒恕我,
[00:35:14.000 --> 00:35:16.000]  他放我一馬,
[00:35:16.000 --> 00:35:18.000]  他放我一馬,
[00:35:18.000 --> 00:35:20.000]  他後來寫了封信給我,
[00:35:20.000 --> 00:35:22.000]  我出去讀書,
[00:35:22.000 --> 00:35:24.000]  他寫了封信,
[00:35:24.000 --> 00:35:26.000]  原來我知道你回香港,
[00:35:26.000 --> 00:35:28.000]  我知道你未居住,
[00:35:28.000 --> 00:35:30.000]  叫你回來我家住,
[00:35:30.000 --> 00:35:32.000]  我多開心,
[00:35:32.000 --> 00:35:34.000]  因為他放我一馬,
[00:35:34.000 --> 00:35:36.000]  我本來為他做兩件醫生,
[00:35:36.000 --> 00:35:38.000]  希望他不會很傷心,
[00:35:38.000 --> 00:35:40.000]  他多給我,
[00:35:40.000 --> 00:35:42.000]  我多感激他,
[00:35:42.000 --> 00:35:44.000]  但到最後我怎談,
[00:35:44.000 --> 00:35:46.000]  因為最後他放我一馬,
[00:35:46.000 --> 00:35:48.000]  但都好似天文台,
[00:35:48.000 --> 00:35:50.000]  間中有驟雨,
[00:35:50.000 --> 00:35:52.000]  有時狂風暴露,
[00:35:52.000 --> 00:35:54.000]  有時黑色暴露,
[00:35:54.000 --> 00:35:56.000]  黑雨,
[00:35:56.000 --> 00:35:58.000]  我怎知哪天黑雨,
[00:35:58.000 --> 00:36:00.000]  我入黎時,
[00:36:00.000 --> 00:36:02.000]  忽然風和日麗,
[00:36:02.000 --> 00:36:04.000]  他跟我有得講,
[00:36:04.000 --> 00:36:06.000]  忽然跟我去看球,
[00:36:06.000 --> 00:36:08.000]  忽然一刻就剷你,
[00:36:08.000 --> 00:36:10.000]  我怎辦,
[00:36:10.000 --> 00:36:12.000]  很多次,
[00:36:12.000 --> 00:36:14.000]  我約定你,
[00:36:14.000 --> 00:36:16.000]  你不開心就走,
[00:36:16.000 --> 00:36:18.000]  我跟太太說我準備貼張大紙,
[00:36:18.000 --> 00:36:20.000]  我來了,
[00:36:20.000 --> 00:36:22.000]  你明不明,
[00:36:22.000 --> 00:36:24.000]  當然我知道有時
[00:36:24.000 --> 00:36:26.000]  他不想吵架他避開我,
[00:36:26.000 --> 00:36:28.000]  我最後都諗住
[00:36:28.000 --> 00:36:30.000]  都岩你出去避開廢事,
[00:36:30.000 --> 00:36:32.000]  但他又黑我又黑,
[00:36:32.000 --> 00:36:36.000]  赦免,
[00:36:36.000 --> 00:36:38.000]  赦免,
[00:36:38.000 --> 00:36:40.000]  赦免你重臣來,
[00:36:40.000 --> 00:36:42.000]  無得傾,
[00:36:42.000 --> 00:36:44.000]  所以我最後講赦免,
[00:36:44.000 --> 00:36:46.000]  一個家要復和,
[00:36:46.000 --> 00:36:48.000]  我的妹很大功勞,
[00:36:48.000 --> 00:36:50.000]  我有次在紅磡講
[00:36:50.000 --> 00:36:52.000]  家庭
[00:36:52.000 --> 00:36:54.000]  重補的福音,
[00:36:54.000 --> 00:36:56.000]  任何家
[00:36:56.000 --> 00:36:58.000]  都有恩惠,
[00:36:58.000 --> 00:37:00.000]  但最重要是嚴肅,
[00:37:00.000 --> 00:37:02.000]  十字架,主耶穌都上去
[00:37:02.000 --> 00:37:04.000]  擔當我們的罪,
[00:37:04.000 --> 00:37:06.000]  他上去第一句,
[00:37:06.000 --> 00:37:08.000]  第一句是他知,
[00:37:08.000 --> 00:37:10.000]  人和人之間最大問題,
[00:37:10.000 --> 00:37:12.000]  不知如何復原,
[00:37:12.000 --> 00:37:14.000]  你對我不善我剷你,
[00:37:14.000 --> 00:37:16.000]  你那個世界代代淵守,
[00:37:16.000 --> 00:37:18.000]  你變了,
[00:37:18.000 --> 00:37:20.000]  你積了多少,
[00:37:20.000 --> 00:37:22.000]  你積了多少避開,
[00:37:22.000 --> 00:37:24.000]  大家不要見,
[00:37:24.000 --> 00:37:26.000]  那時真的好,
[00:37:26.000 --> 00:37:28.000]  到我封趙時,
[00:37:28.000 --> 00:37:30.000]  我妹帶她女兒
[00:37:30.000 --> 00:37:32.000]  來決志相傳,
[00:37:32.000 --> 00:37:34.000]  她女兒
[00:37:34.000 --> 00:37:36.000]  不僅是公公婆婆,
[00:37:36.000 --> 00:37:38.000]  我很怕爸爸,
[00:37:38.000 --> 00:37:40.000]  但孫子
[00:37:40.000 --> 00:37:42.000]  孫子好,
[00:37:42.000 --> 00:37:44.000]  全世界最偉大都是孫子兵法,
[00:37:44.000 --> 00:37:46.000]  她不怕我,
[00:37:46.000 --> 00:37:48.000]  孫子不怕公公婆婆爺爺,
[00:37:48.000 --> 00:37:50.000]  她都要我,
[00:37:50.000 --> 00:37:52.000]  她已經說了不行,
[00:37:52.000 --> 00:37:54.000]  她都要我叫公公和我一起去,
[00:37:54.000 --> 00:37:56.000]  她說公公你和我一起去信耶穌,
[00:37:56.000 --> 00:37:58.000]  第一次不濟,第二次她濟了,
[00:37:58.000 --> 00:38:00.000]  她哭了下來,
[00:38:00.000 --> 00:38:02.000]  在紅磡體育館多少人,193人,
[00:38:02.000 --> 00:38:04.000]  在紅磡體育館,
[00:38:04.000 --> 00:38:06.000]  還有那個聚會的牌就在那裡,
[00:38:06.000 --> 00:38:08.000]  她哭了下來很不信,
[00:38:08.000 --> 00:38:10.000]  我不信,
[00:38:10.000 --> 00:38:12.000]  我爹爹,你信耶穌?
[00:38:12.000 --> 00:38:14.000]  乖,
[00:38:14.000 --> 00:38:16.000]  聖靈感動我,我爹爹信耶穌,
[00:38:16.000 --> 00:38:18.000]  他要認罪,
[00:38:18.000 --> 00:38:20.000]  她說好,請你上課,
[00:38:20.000 --> 00:38:22.000]  我和你一起祈禱,
[00:38:22.000 --> 00:38:24.000]  祈禱神聽,
[00:38:24.000 --> 00:38:26.000]  我赦免你一切罪孽,
[00:38:26.000 --> 00:38:28.000]  但赦免時間你都要信才行,
[00:38:28.000 --> 00:38:30.000]  我們一起
[00:38:30.000 --> 00:38:32.000]  和她祈禱,
[00:38:32.000 --> 00:38:34.000]  改變她,
[00:38:34.000 --> 00:38:36.000]  一萬人看著,
[00:38:36.000 --> 00:38:38.000]  我就回去飛揚,
[00:38:38.000 --> 00:38:40.000]  每次我回去她都哭,
[00:38:40.000 --> 00:38:42.000]  第一次哭我很驚,
[00:38:42.000 --> 00:38:44.000]  她說玄文玄文
[00:38:44.000 --> 00:38:46.000]  你入房我和你傾談,
[00:38:46.000 --> 00:38:48.000]  我不用入房那麼大隻,
[00:38:48.000 --> 00:38:50.000]  入房就緊張些,
[00:38:50.000 --> 00:38:52.000]  當然大罪先入房,
[00:38:52.000 --> 00:38:54.000]  小罪就在廳審就算,
[00:38:54.000 --> 00:38:56.000]  我入房當然濃厚些,
[00:38:56.000 --> 00:38:58.000]  我不用入房,
[00:38:58.000 --> 00:39:00.000]  她說你進來,
[00:39:00.000 --> 00:39:02.000]  我哭了下來,
[00:39:02.000 --> 00:39:04.000]  我未見過她哭,
[00:39:04.000 --> 00:39:06.000]  她說玄文
[00:39:06.000 --> 00:39:08.000]  你知道嗎?
[00:39:08.000 --> 00:39:10.000]  我每次見到你都很內疚,
[00:39:10.000 --> 00:39:12.000]  你不知道嗎?
[00:39:12.000 --> 00:39:14.000]  你知道嗎?
[00:39:14.000 --> 00:39:16.000]  我每次見到你都很驚,
[00:39:16.000 --> 00:39:18.000]  原來一個內疚的男人
[00:39:18.000 --> 00:39:20.000]  和一個驚的男人
[00:39:20.000 --> 00:39:22.000]  我當然驚,
[00:39:22.000 --> 00:39:24.000]  我驚我就經常看著電視,
[00:39:24.000 --> 00:39:26.000]  她內疚就經常看著街,
[00:39:26.000 --> 00:39:28.000]  已經在傾談,
[00:39:28.000 --> 00:39:30.000]  我太太就看到,
[00:39:30.000 --> 00:39:32.000]  她帶著兩個兒子
[00:39:32.000 --> 00:39:34.000]  經常回去,
[00:39:34.000 --> 00:39:36.000]  好像三隻老鼠變貓,
[00:39:36.000 --> 00:39:38.000]  貓就看著窗,
[00:39:38.000 --> 00:39:40.000]  三隻老鼠就看著電視,
[00:39:40.000 --> 00:39:48.000]  1993年,
[00:39:48.000 --> 00:39:50.000]  她以為那年要死,
[00:39:50.000 --> 00:39:52.000]  因為她爺爺
[00:39:52.000 --> 00:39:54.000]  在那年
[00:39:54.000 --> 00:39:56.000]  拿電棄死,結果沒有死,
[00:39:56.000 --> 00:39:58.000]  進入永生,
[00:39:58.000 --> 00:40:00.000]  然後再活多很多年,
[00:40:00.000 --> 00:40:02.000]  到87歲離開,
[00:40:02.000 --> 00:40:04.000]  很多恩怨,
[00:40:04.000 --> 00:40:06.000]  在她的善終中心,
[00:40:06.000 --> 00:40:08.000]  我們每次去都唱歌,
[00:40:08.000 --> 00:40:10.000]  唱到我病徒出生,
[00:40:10.000 --> 00:40:12.000]  唱這首歌很奇怪,
[00:40:12.000 --> 00:40:14.000]  還唱了一些黃梅調,
[00:40:14.000 --> 00:40:16.000]  因為她喜歡聽,
[00:40:16.000 --> 00:40:18.000]  黃梅調,
[00:40:18.000 --> 00:40:20.000]  突然對面的伯伯很開心,
[00:40:20.000 --> 00:40:22.000]  他帶我過去,
[00:40:22.000 --> 00:40:24.000]  我說為什麼你這麼開心,
[00:40:24.000 --> 00:40:26.000]  他說這些才是音樂,
[00:40:26.000 --> 00:40:28.000]  然後他帶我回去,
[00:40:28.000 --> 00:40:30.000]  現在我們每次唱,
[00:40:30.000 --> 00:40:32.000]  他又來參加,
[00:40:32.000 --> 00:40:34.000]  他說你們唱的詩很聽,
[00:40:34.000 --> 00:40:36.000]  我們每次去都很傷心,
[00:40:36.000 --> 00:40:38.000]  你們好像很開心,
[00:40:38.000 --> 00:40:42.000]  伯伯都順利轉,
[00:40:42.000 --> 00:40:44.000]  真的滅掉冤仇,
[00:40:44.000 --> 00:40:46.000]  He forgives,
[00:40:46.000 --> 00:40:48.000]  他赦免一切罪,
[00:40:48.000 --> 00:40:50.000]  他醫治你一切疾病,
[00:40:50.000 --> 00:40:52.000]  醫治的時間讓你心靈都得到醫治,
[00:40:52.000 --> 00:40:54.000]  他救你的命脫離死亡,
[00:40:54.000 --> 00:40:56.000]  不單止肉身,
[00:40:56.000 --> 00:40:58.000]  然後永遠的生命,
[00:40:58.000 --> 00:41:00.000]  He crowns you with love,
[00:41:00.000 --> 00:41:02.000]  然後He satisfies,
[00:41:02.000 --> 00:41:04.000]  所以各位我盼望大家知道,
[00:41:04.000 --> 00:41:06.000]  在地上你父親怎樣不是,
[00:41:06.000 --> 00:41:08.000]  你要多謝他,
[00:41:08.000 --> 00:41:10.000]  你要多謝他,
[00:41:10.000 --> 00:41:12.000]  念他的親情,
[00:41:12.000 --> 00:41:14.000]  他真的在你身上做了很多,
[00:41:14.000 --> 00:41:16.000]  默默地做,你要多謝他,
[00:41:16.000 --> 00:41:18.000]  當然亦希望不要忘記天父的恩典,
[00:41:18.000 --> 00:41:20.000]  希望有一日在基督裏,
[00:41:20.000 --> 00:41:22.000]  彼此饒恕,
[00:41:22.000 --> 00:41:26.000]  能夠一齊經歷父子情,
[00:41:26.000 --> 00:41:28.000]  天父和我們的情,
[00:41:28.000 --> 00:41:30.000]  我和你們一個祈禱好嗎,
[00:41:30.000 --> 00:41:32.000]  大家低頭,
[00:41:32.000 --> 00:41:34.000]  大家祈禱,
[00:41:34.000 --> 00:41:36.000]  你都可以祈禱,
[00:41:36.000 --> 00:41:38.000]  祈禱就可以和天父說,
[00:41:38.000 --> 00:41:40.000]  天父我多謝你,
[00:41:40.000 --> 00:41:42.000]  天父你教我怎樣愛我父親,
[00:41:42.000 --> 00:41:44.000]  你教我怎樣和他父親,
[00:41:44.000 --> 00:41:46.000]  和我父親相處,
[00:41:46.000 --> 00:41:48.000]  你教我怎樣做父親,
[00:41:48.000 --> 00:41:50.000]  給我怎樣和我的子女可以溝通,
[00:41:50.000 --> 00:41:52.000]  感受到他,
[00:41:52.000 --> 00:41:54.000]  你自己默默祈禱,
[00:41:54.000 --> 00:41:56.000]  你自己對神做一個回應,
[00:41:56.000 --> 00:41:58.000]  向天父祈禱,
[00:41:58.000 --> 00:42:00.000]  現在你都想我為你做一個祈禱,
[00:42:00.000 --> 00:42:02.000]  你都可以輕輕舉高手,
[00:42:02.000 --> 00:42:04.000]  我為你做一個祈禱,
[00:42:04.000 --> 00:42:06.000]  輕輕舉高手,
[00:42:06.000 --> 00:42:08.000]  我為你做一個祈禱,
[00:42:08.000 --> 00:42:10.000]  好,見到,見到,見到,
[00:42:10.000 --> 00:42:12.000]  你輕輕舉高手,
[00:42:12.000 --> 00:42:14.000]  你都找所有人,
[00:42:14.000 --> 00:42:16.000]  見到,見到,見到,
[00:42:16.000 --> 00:42:18.000]  好,我們一齊祈禱,
[00:42:18.000 --> 00:42:20.000]  我們在天上的父,
[00:42:20.000 --> 00:42:22.000]  多謝你讓我們在地上有父親,
[00:42:22.000 --> 00:42:24.000]  我們在地上的父親,
[00:42:24.000 --> 00:42:26.000]  那種愛有時未必是言語去表達,
[00:42:26.000 --> 00:42:28.000]  但他們很多行動,
[00:42:28.000 --> 00:42:30.000]  很多關心,
[00:42:30.000 --> 00:42:32.000]  很多公認,
[00:42:32.000 --> 00:42:34.000]  很多關懷,
[00:42:34.000 --> 00:42:36.000]  是我們有時好像收不到,
[00:42:36.000 --> 00:42:38.000]  其實已經很多情,
[00:42:38.000 --> 00:42:40.000]  我們多謝你,
[00:42:40.000 --> 00:42:42.000]  讓我們在地上有父親,
[00:42:42.000 --> 00:42:44.000]  為我們留下這麼寶貴的情,
[00:42:44.000 --> 00:42:46.000]  我們更多謝天父,
[00:42:46.000 --> 00:42:50.000]  你能夠超越我們地上的父親,
[00:42:50.000 --> 00:42:52.000]  你的愛是無止境的,
[00:42:52.000 --> 00:42:54.000]  你的醫治是永遠的,
[00:42:54.000 --> 00:42:56.000]  你治我們的生命都是永遠的,
[00:42:56.000 --> 00:42:58.000]  所以我們多謝你,
[00:42:58.000 --> 00:43:00.000]  讓我們可以在地上有父親,
[00:43:00.000 --> 00:43:02.000]  亦都能夠有天上的父,
[00:43:02.000 --> 00:43:04.000]  我們都願意接受耶穌,
[00:43:04.000 --> 00:43:06.000]  可以讓天父都成為我們的父親,
[00:43:06.000 --> 00:43:08.000]  我們恭敬的仰望,
[00:43:08.000 --> 00:43:10.000]  為地上的父親,我們再獻上感恩,
[00:43:10.000 --> 00:43:12.000]  我們為天上的父親,
[00:43:12.000 --> 00:43:14.000]  我們都默默地感恩,
[00:43:14.000 --> 00:43:16.000]  我們猜你的兒子,
[00:43:16.000 --> 00:43:18.000]  讓我們有永遠的生命,
[00:43:18.000 --> 00:43:20.000]  真正的生命,
[00:43:20.000 --> 00:43:22.000]  多謝你,祈禱共主耶穌,
[00:43:22.000 --> 00:43:24.000]  多謝你們,
[00:43:24.000 --> 00:43:26.000]  下次記得請你媽媽來,
[00:43:26.000 --> 00:43:28.000]  做媽媽的,
[00:43:28.000 --> 00:43:30.000]  請你的子女來,
[00:43:30.000 --> 00:43:32.000]  下次我答應你,
[00:43:32.000 --> 00:43:34.000]  我媽媽,我會請她來,
[00:43:34.000 --> 00:43:36.000]  祝福你們,
